year,pgisced97,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Post-secondary Non-tertiary Level,Temporary job,0.04908,32,323,0.02548,0.07268
1999,First Stage of Tertiary Education,Permanent job,0.52293,459,490,0.47866,0.56720
1999,First Stage of Tertiary Education,Temporary job,0.03129,31,490,0.01586,0.04672
1999,Second Stage of Tertiary Education,Permanent job,0.53147,1128,1283,0.50416,0.55879
1999,Second Stage of Tertiary Education,Temporary job,0.07416,155,1283,0.05981,0.08850
2000,Primary Level,Permanent job,0.24676,98,98,0.16096,0.33256
2000,Lower Secondary Level,Permanent job,0.19377,740,1272,0.17204,0.21550
2000,Lower Secondary Level,Temporary job,0.12394,532,1272,0.10582,0.14206
2000,Upper Secondary Level,Permanent job,0.41651,5555,6251,0.40428,0.42873
2000,Upper Secondary Level,Temporary job,0.05159,696,6251,0.04611,0.05708
2000,Post-secondary Non-tertiary Level,Permanent job,0.50703,573,655,0.46872,0.54535
2000,Post-secondary Non-tertiary Level,Temporary job,0.06986,82,655,0.05032,0.08940
2000,First Stage of Tertiary Education,Permanent job,0.49619,962,1025,0.46557,0.52682
2000,First Stage of Tertiary Education,Temporary job,0.02876,63,1025,0.01852,0.03900
2000,Second Stage of Tertiary Education,Permanent job,0.50213,2061,2322,0.48179,0.52247
2000,Second Stage of Tertiary Education,Temporary job,0.07133,261,2322,0.06085,0.08180
2001,Primary Level,Permanent job,0.27853,91,91,0.18592,0.37115
2001,Lower Secondary Level,Permanent job,0.19219,646,1131,0.16922,0.21517
2001,Lower Secondary Level,Temporary job,0.13552,485,1131,0.11556,0.15548
2001,Upper Secondary Level,Permanent job,0.41439,5006,5631,0.40153,0.42726
2001,Upper Secondary Level,Temporary job,0.04738,625,5631,0.04183,0.05293
2001,Post-secondary Non-tertiary Level,Permanent job,0.49843,556,612,0.45879,0.53808
2001,Post-secondary Non-tertiary Level,Temporary job,0.05502,56,612,0.03694,0.07311
2001,First Stage of Tertiary Education,Permanent job,0.48249,841,901,0.44984,0.51513
2001,First Stage of Tertiary Education,Temporary job,0.02878,60,901,0.01786,0.03971
2001,Second Stage of Tertiary Education,Permanent job,0.51150,1942,2153,0.49038,0.53262
2001,Second Stage of Tertiary Education,Temporary job,0.06423,211,2153,0.05387,0.07459
2002,Primary Level,Permanent job,0.24094,71,71,0.14076,0.34112
2002,Lower Secondary Level,Permanent job,0.18314,571,1022,0.15942,0.20687
2002,Lower Secondary Level,Temporary job,0.13415,451,1022,0.11324,0.15505
2002,Upper Secondary Level,Permanent job,0.40649,4952,5534,0.39354,0.41943
2002,Upper Secondary Level,Temporary job,0.04379,582,5534,0.03840,0.04918
2002,Post-secondary Non-tertiary Level,Permanent job,0.51155,623,696,0.47439,0.54872
2002,Post-secondary Non-tertiary Level,Temporary job,0.06346,73,696,0.04534,0.08159
2002,First Stage of Tertiary Education,Permanent job,0.47833,898,949,0.44653,0.51013
2002,First Stage of Tertiary Education,Temporary job,0.03255,51,949,0.02126,0.04385
2002,Second Stage of Tertiary Education,Permanent job,0.49401,2481,2735,0.47527,0.51275
2002,Second Stage of Tertiary Education,Temporary job,0.06269,254,2735,0.05361,0.07178
2003,Primary Level,Permanent job,0.21644,64,64,0.11475,0.31814
2003,Lower Secondary Level,Permanent job,0.17875,533,968,0.15460,0.20290
2003,Lower Secondary Level,Temporary job,0.13139,435,968,0.11010,0.15268
2003,Upper Secondary Level,Permanent job,0.40177,4648,5167,0.38840,0.41514
2003,Upper Secondary Level,Temporary job,0.04065,519,5167,0.03526,0.04603
2003,Post-secondary Non-tertiary Level,Permanent job,0.48023,593,676,0.44254,0.51792
2003,Post-secondary Non-tertiary Level,Temporary job,0.08142,83,676,0.06079,0.10205
2003,First Stage of Tertiary Education,Permanent job,0.46483,832,876,0.43178,0.49788
2003,First Stage of Tertiary Education,Temporary job,0.02870,44,876,0.01764,0.03976
2003,Second Stage of Tertiary Education,Permanent job,0.48067,2289,2540,0.46124,0.50011
2003,Second Stage of Tertiary Education,Temporary job,0.06173,251,2540,0.05237,0.07109
2004,Primary Level,Permanent job,0.23220,58,58,0.12258,0.34181
2004,Lower Secondary Level,Permanent job,0.18718,504,900,0.16168,0.21268
2004,Lower Secondary Level,Temporary job,0.12872,396,900,0.10683,0.15062
2004,Upper Secondary Level,Permanent job,0.38847,4385,4928,0.37486,0.40208
2004,Upper Secondary Level,Temporary job,0.04327,543,4928,0.03759,0.04895
2004,Post-secondary Non-tertiary Level,Permanent job,0.48887,600,680,0.45127,0.52647
2004,Post-secondary Non-tertiary Level,Temporary job,0.07664,80,680,0.05663,0.09665
2004,First Stage of Tertiary Education,Permanent job,0.47463,815,859,0.44122,0.50805
2004,First Stage of Tertiary Education,Temporary job,0.02583,44,859,0.01521,0.03644
2004,Second Stage of Tertiary Education,Permanent job,0.46852,2229,2490,0.44892,0.48813
2004,Second Stage of Tertiary Education,Temporary job,0.07210,261,2490,0.06194,0.08226
2005,Primary Level,Permanent job,0.22225,50,50,0.10583,0.33866
2005,Lower Secondary Level,Permanent job,0.18941,475,812,0.16244,0.21638
2005,Lower Secondary Level,Temporary job,0.12338,337,812,0.10074,0.14601
2005,Upper Secondary Level,Permanent job,0.40297,4253,4746,0.38902,0.41693
2005,Upper Secondary Level,Temporary job,0.04921,493,4746,0.04305,0.05536
2005,Post-secondary Non-tertiary Level,Permanent job,0.53566,623,688,0.49836,0.57295
2005,Post-secondary Non-tertiary Level,Temporary job,0.06328,65,688,0.04508,0.08149
2005,First Stage of Tertiary Education,Permanent job,0.48931,791,828,0.45524,0.52338
2005,First Stage of Tertiary Education,Temporary job,0.02665,37,828,0.01567,0.03763
2005,Second Stage of Tertiary Education,Permanent job,0.49295,2210,2421,0.47303,0.51287
2005,Second Stage of Tertiary Education,Temporary job,0.05651,211,2421,0.04731,0.06571
2006,Primary Level,Permanent job,0.16682,43,43,0.05407,0.27958
2006,Lower Secondary Level,Permanent job,0.18857,469,783,0.16115,0.21598
2006,Lower Secondary Level,Temporary job,0.11593,314,783,0.09349,0.13837
2006,Upper Secondary Level,Permanent job,0.39418,4444,5024,0.38066,0.40769
2006,Upper Secondary Level,Temporary job,0.05460,580,5024,0.04831,0.06088
2006,Post-secondary Non-tertiary Level,Permanent job,0.52320,648,733,0.48702,0.55938
2006,Post-secondary Non-tertiary Level,Temporary job,0.08051,85,733,0.06080,0.10022
2006,First Stage of Tertiary Education,Permanent job,0.48270,814,855,0.44919,0.51622
2006,First Stage of Tertiary Education,Temporary job,0.02099,41,855,0.01138,0.03061
2006,Second Stage of Tertiary Education,Permanent job,0.47361,2324,2578,0.45434,0.49289
2006,Second Stage of Tertiary Education,Temporary job,0.06446,254,2578,0.05498,0.07394
2007,Primary Level,Permanent job,0.17503,41,41,0.05727,0.29278
2007,Lower Secondary Level,Permanent job,0.19424,412,689,0.16468,0.22380
2007,Lower Secondary Level,Temporary job,0.11300,277,689,0.08935,0.13666
2007,Upper Secondary Level,Permanent job,0.40671,4266,4862,0.39290,0.42052
2007,Upper Secondary Level,Temporary job,0.05842,596,4862,0.05183,0.06501
2007,Post-secondary Non-tertiary Level,Permanent job,0.52183,637,725,0.48545,0.55822
2007,Post-secondary Non-tertiary Level,Temporary job,0.08255,88,725,0.06250,0.10259
2007,First Stage of Tertiary Education,Permanent job,0.47218,750,797,0.43750,0.50686
2007,First Stage of Tertiary Education,Temporary job,0.03221,47,797,0.01995,0.04448
2007,Second Stage of Tertiary Education,Permanent job,0.48117,2196,2454,0.46140,0.50094
2007,Second Stage of Tertiary Education,Temporary job,0.07035,258,2454,0.06023,0.08047
2008,Primary Level,Permanent job,0.23211,41,41,0.10128,0.36295
2008,Lower Secondary Level,Permanent job,0.19887,392,656,0.16830,0.22943
2008,Lower Secondary Level,Temporary job,0.11657,264,656,0.09200,0.14115
2008,Upper Secondary Level,Permanent job,0.42107,4115,4690,0.40694,0.43520
2008,Upper Secondary Level,Temporary job,0.06354,575,4690,0.05656,0.07052
2008,Post-secondary Non-tertiary Level,Permanent job,0.56300,605,693,0.52604,0.59995
2008,Post-secondary Non-tertiary Level,Temporary job,0.07692,88,693,0.05706,0.09677
2008,First Stage of Tertiary Education,Permanent job,0.48042,697,742,0.44445,0.51640
2008,First Stage of Tertiary Education,Temporary job,0.04080,45,742,0.02656,0.05505
2008,Second Stage of Tertiary Education,Permanent job,0.49322,2114,2365,0.47307,0.51338
2008,Second Stage of Tertiary Education,Temporary job,0.06899,251,2365,0.05877,0.07920
2009,Primary Level,Permanent job,0.19997,32,32,0.05916,0.34077
2009,Lower Secondary Level,Permanent job,0.19548,347,594,0.16356,0.22740
2009,Lower Secondary Level,Temporary job,0.12078,247,594,0.09455,0.14701
2009,Upper Secondary Level,Permanent job,0.42032,3823,4357,0.40566,0.43498
2009,Upper Secondary Level,Temporary job,0.06637,534,4357,0.05898,0.07376
2009,Post-secondary Non-tertiary Level,Permanent job,0.58447,560,632,0.54602,0.62292
2009,Post-secondary Non-tertiary Level,Temporary job,0.06289,72,632,0.04395,0.08183
2009,First Stage of Tertiary Education,Permanent job,0.47122,646,699,0.43419,0.50825
2009,First Stage of Tertiary Education,Temporary job,0.03430,53,699,0.02080,0.04780
2009,Second Stage of Tertiary Education,Permanent job,0.49762,1992,2237,0.47690,0.51834
2009,Second Stage of Tertiary Education,Temporary job,0.06931,245,2237,0.05878,0.07984
2010,Primary Level,Permanent job,0.19514,68,68,0.10024,0.29003
2010,Lower Secondary Level,Permanent job,0.20504,522,863,0.17809,0.23200
2010,Lower Secondary Level,Temporary job,0.13570,341,863,0.11284,0.15857
2010,Upper Secondary Level,Permanent job,0.42385,5108,5878,0.41121,0.43648
2010,Upper Secondary Level,Temporary job,0.06577,770,5878,0.05943,0.07211
2010,Post-secondary Non-tertiary Level,Permanent job,0.58319,916,1034,0.55312,0.61325
2010,Post-secondary Non-tertiary Level,Temporary job,0.07378,118,1034,0.05784,0.08972
2010,First Stage of Tertiary Education,Permanent job,0.49993,821,890,0.46706,0.53280
2010,First Stage of Tertiary Education,Temporary job,0.03975,69,890,0.02691,0.05260
2010,Second Stage of Tertiary Education,Permanent job,0.49258,2653,3054,0.47485,0.51032
2010,Second Stage of Tertiary Education,Temporary job,0.07346,401,3054,0.06421,0.08272
2011,Primary Level,Permanent job,0.22343,86,121,0.14890,0.29796
2011,Primary Level,Temporary job,0.08807,35,121,0.03736,0.13877
2011,Lower Secondary Level,Permanent job,0.20875,673,1053,0.18419,0.23331
2011,Lower Secondary Level,Temporary job,0.11796,380,1053,0.09847,0.13745
2011,Upper Secondary Level,Permanent job,0.41930,6172,7079,0.40781,0.43080
2011,Upper Secondary Level,Temporary job,0.06831,907,7079,0.06243,0.07419
2011,Post-secondary Non-tertiary Level,Permanent job,0.58118,1125,1277,0.55411,0.60825
2011,Post-secondary Non-tertiary Level,Temporary job,0.07543,152,1277,0.06094,0.08993
2011,First Stage of Tertiary Education,Permanent job,0.49114,969,1042,0.46077,0.52151
2011,First Stage of Tertiary Education,Temporary job,0.04464,73,1042,0.03210,0.05719
2011,Second Stage of Tertiary Education,Permanent job,0.49672,3228,3681,0.48057,0.51288
2011,Second Stage of Tertiary Education,Temporary job,0.07658,453,3681,0.06799,0.08517
2012,Primary Level,Permanent job,0.24275,98,142,0.17198,0.31352
2012,Primary Level,Temporary job,0.08390,44,142,0.03814,0.12966
2012,Lower Secondary Level,Permanent job,0.23790,691,1102,0.21275,0.26305
2012,Lower Secondary Level,Temporary job,0.11597,411,1102,0.09706,0.13489
2012,Upper Secondary Level,Permanent job,0.42348,6077,7058,0.41195,0.43501
2012,Upper Secondary Level,Temporary job,0.06826,981,7058,0.06238,0.07415
2012,Post-secondary Non-tertiary Level,Permanent job,0.57763,1145,1311,0.55088,0.60438
2012,Post-secondary Non-tertiary Level,Temporary job,0.09311,166,1311,0.07738,0.10885
2012,First Stage of Tertiary Education,Permanent job,0.50360,947,1009,0.47274,0.53447
2012,First Stage of Tertiary Education,Temporary job,0.03884,62,1009,0.02691,0.05077
2012,Second Stage of Tertiary Education,Permanent job,0.48064,3136,3584,0.46428,0.49700
2012,Second Stage of Tertiary Education,Temporary job,0.08095,448,3584,0.07202,0.08988
2013,Pre-primary Level,Permanent job,0.03371,39,39,-0.02368,0.09109
2013,Primary Level,Permanent job,0.22854,151,225,0.17355,0.28353
2013,Primary Level,Temporary job,0.10947,74,225,0.06858,0.15036
2013,Lower Secondary Level,Permanent job,0.23548,974,1606,0.21473,0.25624
2013,Lower Secondary Level,Temporary job,0.12306,632,1606,0.10699,0.13914
2013,Upper Secondary Level,Permanent job,0.41630,6441,7577,0.40520,0.42740
2013,Upper Secondary Level,Temporary job,0.07001,1136,7577,0.06427,0.07576
2013,Post-secondary Non-tertiary Level,Permanent job,0.58445,1391,1610,0.56037,0.60853
2013,Post-secondary Non-tertiary Level,Temporary job,0.08169,219,1610,0.06831,0.09508
2013,First Stage of Tertiary Education,Permanent job,0.48983,901,964,0.45825,0.52140
2013,First Stage of Tertiary Education,Temporary job,0.04294,63,964,0.03013,0.05574
2013,Second Stage of Tertiary Education,Permanent job,0.47699,3440,4023,0.46155,0.49242
2013,Second Stage of Tertiary Education,Temporary job,0.08306,583,4023,0.07453,0.09159
2014,Primary Level,Permanent job,0.22049,118,165,0.15704,0.28394
2014,Primary Level,Temporary job,0.07462,47,165,0.03440,0.11484
2014,Lower Secondary Level,Permanent job,0.24368,825,1331,0.22060,0.26675
2014,Lower Secondary Level,Temporary job,0.13029,506,1331,0.11219,0.14838
2014,Upper Secondary Level,Permanent job,0.41425,5709,6692,0.40244,0.42605
2014,Upper Secondary Level,Temporary job,0.07525,983,6692,0.06893,0.08157
2014,Post-secondary Non-tertiary Level,Permanent job,0.58698,1229,1429,0.56144,0.61252
2014,Post-secondary Non-tertiary Level,Temporary job,0.09902,200,1429,0.08353,0.11451
2014,First Stage of Tertiary Education,Permanent job,0.49756,831,874,0.46439,0.53072
2014,First Stage of Tertiary Education,Temporary job,0.02508,43,874,0.01471,0.03545
2014,Second Stage of Tertiary Education,Permanent job,0.47314,3097,3602,0.45683,0.48945
2014,Second Stage of Tertiary Education,Temporary job,0.08548,505,3602,0.07635,0.09461
2015,Primary Level,Permanent job,0.23800,137,188,0.17696,0.29904
2015,Primary Level,Temporary job,0.08839,51,188,0.04770,0.12907
2015,Lower Secondary Level,Permanent job,0.24624,799,1273,0.22256,0.26992
2015,Lower Secondary Level,Temporary job,0.13245,474,1273,0.11382,0.15107
2015,Upper Secondary Level,Permanent job,0.42561,5497,6491,0.41358,0.43764
2015,Upper Secondary Level,Temporary job,0.07332,994,6491,0.06698,0.07966
2015,Post-secondary Non-tertiary Level,Permanent job,0.58248,1273,1480,0.55734,0.60761
2015,Post-secondary Non-tertiary Level,Temporary job,0.08174,207,1480,0.06777,0.09570
2015,First Stage of Tertiary Education,Permanent job,0.51858,814,848,0.48493,0.55223
2015,First Stage of Tertiary Education,Temporary job,0.01637,34,848,0.00783,0.02492
2015,Second Stage of Tertiary Education,Permanent job,0.47678,3174,3748,0.46079,0.49277
2015,Second Stage of Tertiary Education,Temporary job,0.08721,574,3748,0.07817,0.09624
2016,Primary Level,Permanent job,0.19730,126,217,0.14423,0.25037
2016,Primary Level,Temporary job,0.10538,91,217,0.06443,0.14632
2016,Lower Secondary Level,Permanent job,0.23824,684,1170,0.21381,0.26266
2016,Lower Secondary Level,Temporary job,0.12584,486,1170,0.10683,0.14485
2016,Upper Secondary Level,Permanent job,0.43080,5071,5997,0.41827,0.44334
2016,Upper Secondary Level,Temporary job,0.07752,926,5997,0.07075,0.08429
2016,Post-secondary Non-tertiary Level,Permanent job,0.59165,1241,1438,0.56623,0.61706
2016,Post-secondary Non-tertiary Level,Temporary job,0.09428,197,1438,0.07918,0.10939
2016,First Stage of Tertiary Education,Permanent job,0.52409,728,778,0.48898,0.55921
2016,First Stage of Tertiary Education,Temporary job,0.03334,50,778,0.02072,0.04597
2016,Second Stage of Tertiary Education,Permanent job,0.46913,2911,3466,0.45252,0.48575
2016,Second Stage of Tertiary Education,Temporary job,0.08466,555,3466,0.07539,0.09393
2017,Primary Level,Permanent job,0.21624,170,297,0.16934,0.26314
2017,Primary Level,Temporary job,0.07961,127,297,0.04877,0.11045
2017,Lower Secondary Level,Permanent job,0.27643,819,1346,0.25253,0.30033
2017,Lower Secondary Level,Temporary job,0.12246,527,1346,0.10494,0.13998
2017,Upper Secondary Level,Permanent job,0.44210,5818,6855,0.43035,0.45386
2017,Upper Secondary Level,Temporary job,0.07245,1037,6855,0.06631,0.07859
2017,Post-secondary Non-tertiary Level,Permanent job,0.57763,1384,1585,0.55331,0.60196
2017,Post-secondary Non-tertiary Level,Temporary job,0.08630,201,1585,0.07247,0.10013
2017,First Stage of Tertiary Education,Permanent job,0.52254,820,869,0.48931,0.55577
2017,First Stage of Tertiary Education,Temporary job,0.02555,49,869,0.01505,0.03605
2017,Second Stage of Tertiary Education,Permanent job,0.48762,3368,4012,0.47215,0.50308
2017,Second Stage of Tertiary Education,Temporary job,0.09575,644,4012,0.08665,0.10486
2018,Primary Level,Permanent job,0.23691,184,360,0.19293,0.28090
2018,Primary Level,Temporary job,0.07051,176,360,0.04403,0.09699
2018,Lower Secondary Level,Permanent job,0.26579,816,1391,0.24257,0.28902
2018,Lower Secondary Level,Temporary job,0.13732,575,1391,0.11923,0.15542
2018,Upper Secondary Level,Permanent job,0.45151,5570,6586,0.43949,0.46353
