year,age_gr,regtyp,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,30-45 y.,Rural regions,Temporary job,0.02641,53,278,0.00752,0.04529
1991,46-65 y.,Urban regions,Permanent job,0.03438,114,148,0.00493,0.06384
1991,46-65 y.,Urban regions,Temporary job,0.01022,34,148,-0.00604,0.02648
1991,46-65 y.,Rural regions,Permanent job,0.04796,90,90,0.00356,0.09235
1992,17-29 y.,Urban regions,Permanent job,0.12196,302,422,0.09070,0.15322
1992,17-29 y.,Urban regions,Temporary job,0.05054,120,422,0.02961,0.07146
1992,17-29 y.,Rural regions,Permanent job,0.13571,154,229,0.09126,0.18017
1992,17-29 y.,Rural regions,Temporary job,0.06408,75,229,0.03229,0.09587
1992,30-45 y.,Urban regions,Permanent job,0.11042,308,368,0.07835,0.14248
1992,30-45 y.,Urban regions,Temporary job,0.01927,60,368,0.00521,0.03334
1992,30-45 y.,Rural regions,Permanent job,0.13206,214,278,0.09219,0.17193
1992,30-45 y.,Rural regions,Temporary job,0.03831,64,278,0.01570,0.06091
1992,46-65 y.,Urban regions,Permanent job,0.03476,118,150,0.00535,0.06417
1992,46-65 y.,Urban regions,Temporary job,0.00939,32,150,-0.00610,0.02487
1992,46-65 y.,Rural regions,Permanent job,0.04729,90,126,0.01008,0.08450
1992,46-65 y.,Rural regions,Temporary job,0.01775,36,126,-0.00540,0.04090
1993,17-29 y.,Urban regions,Permanent job,0.12483,284,377,0.09142,0.15824
1993,17-29 y.,Urban regions,Temporary job,0.04356,93,377,0.02293,0.06419
1993,17-29 y.,Rural regions,Permanent job,0.11679,139,208,0.07303,0.16054
1993,17-29 y.,Rural regions,Temporary job,0.06180,69,208,0.02900,0.09461
1993,30-45 y.,Urban regions,Permanent job,0.11773,297,364,0.08458,0.15088
1993,30-45 y.,Urban regions,Temporary job,0.02254,67,364,0.00727,0.03780
1993,30-45 y.,Rural regions,Permanent job,0.10562,170,211,0.06405,0.14719
1993,30-45 y.,Rural regions,Temporary job,0.02814,41,211,0.00577,0.05051
1993,46-65 y.,Urban regions,Permanent job,0.03765,110,110,0.00191,0.07338
1993,46-65 y.,Rural regions,Permanent job,0.02795,52,52,-0.01729,0.07319
1994,17-29 y.,Urban regions,Permanent job,0.11847,262,409,0.08711,0.14983
1994,17-29 y.,Urban regions,Temporary job,0.06904,147,409,0.04444,0.09364
1994,17-29 y.,Rural regions,Permanent job,0.11543,121,226,0.07367,0.15718
1994,17-29 y.,Rural regions,Temporary job,0.09939,105,226,0.06030,0.13848
1994,30-45 y.,Urban regions,Permanent job,0.08374,223,289,0.05175,0.11573
1994,30-45 y.,Urban regions,Temporary job,0.02007,66,289,0.00387,0.03626
1994,30-45 y.,Rural regions,Permanent job,0.06883,113,162,0.02972,0.10793
1994,30-45 y.,Rural regions,Temporary job,0.03138,49,162,0.00445,0.05831
1994,46-65 y.,Urban regions,Permanent job,0.02391,64,64,-0.01382,0.06163
1994,46-65 y.,Rural regions,Permanent job,0.02592,48,48,-0.01951,0.07135
1995,17-29 y.,Urban regions,Permanent job,0.42017,965,1281,0.39313,0.44721
1995,17-29 y.,Urban regions,Temporary job,0.15118,316,1281,0.13155,0.17080
1995,17-29 y.,Rural regions,Permanent job,0.42902,470,718,0.39279,0.46525
1995,17-29 y.,Rural regions,Temporary job,0.22411,248,718,0.19359,0.25464
1995,30-45 y.,Urban regions,Permanent job,0.65237,1887,2019,0.63159,0.67315
1995,30-45 y.,Urban regions,Temporary job,0.04716,132,2019,0.03791,0.05641
1995,30-45 y.,Rural regions,Permanent job,0.64824,1024,1116,0.62021,0.67627
1995,30-45 y.,Rural regions,Temporary job,0.05289,92,1116,0.03976,0.06603
1995,46-65 y.,Urban regions,Permanent job,0.49993,1315,1378,0.47352,0.52634
1995,46-65 y.,Urban regions,Temporary job,0.02007,63,1378,0.01266,0.02748
1995,46-65 y.,Rural regions,Permanent job,0.38910,579,647,0.35150,0.42669
1995,46-65 y.,Rural regions,Temporary job,0.04948,68,647,0.03276,0.06621
1996,17-29 y.,Urban regions,Permanent job,0.40975,867,1180,0.38168,0.43782
1996,17-29 y.,Urban regions,Temporary job,0.16030,313,1180,0.13936,0.18124
1996,17-29 y.,Rural regions,Permanent job,0.43340,451,662,0.39562,0.47118
1996,17-29 y.,Rural regions,Temporary job,0.16436,211,662,0.13610,0.19261
1996,30-45 y.,Urban regions,Permanent job,0.66550,1932,2064,0.64514,0.68586
1996,30-45 y.,Urban regions,Temporary job,0.05316,132,2064,0.04348,0.06285
1996,30-45 y.,Rural regions,Permanent job,0.65463,1003,1092,0.62641,0.68284
1996,30-45 y.,Rural regions,Temporary job,0.06060,89,1092,0.04644,0.07476
1996,46-65 y.,Urban regions,Permanent job,0.47870,1237,1297,0.45150,0.50590
1996,46-65 y.,Urban regions,Temporary job,0.02080,60,1297,0.01303,0.02857
1996,46-65 y.,Rural regions,Permanent job,0.40183,600,657,0.36431,0.43935
1996,46-65 y.,Rural regions,Temporary job,0.04226,57,657,0.02686,0.05765
1997,17-29 y.,Urban regions,Permanent job,0.37326,744,1112,0.34482,0.40170
1997,17-29 y.,Urban regions,Temporary job,0.19724,368,1112,0.17385,0.22064
1997,17-29 y.,Rural regions,Permanent job,0.39620,404,631,0.35800,0.43439
1997,17-29 y.,Rural regions,Temporary job,0.18709,227,631,0.15664,0.21755
1997,30-45 y.,Urban regions,Permanent job,0.65351,1881,2030,0.63281,0.67422
1997,30-45 y.,Urban regions,Temporary job,0.05779,149,2030,0.04764,0.06795
1997,30-45 y.,Rural regions,Permanent job,0.61733,945,1037,0.58774,0.64693
1997,30-45 y.,Rural regions,Temporary job,0.06905,92,1037,0.05361,0.08449
1997,46-65 y.,Urban regions,Permanent job,0.46965,1174,1240,0.44186,0.49744
1997,46-65 y.,Urban regions,Temporary job,0.02490,66,1240,0.01622,0.03357
1997,46-65 y.,Rural regions,Permanent job,0.41144,620,671,0.37418,0.44870
1997,46-65 y.,Rural regions,Temporary job,0.03674,51,671,0.02249,0.05098
1998,17-29 y.,Urban regions,Permanent job,0.36230,751,1148,0.33448,0.39012
1998,17-29 y.,Urban regions,Temporary job,0.20241,397,1148,0.17916,0.22566
1998,17-29 y.,Rural regions,Permanent job,0.36078,411,669,0.32436,0.39720
1998,17-29 y.,Rural regions,Temporary job,0.21676,258,669,0.18551,0.24801
1998,30-45 y.,Urban regions,Permanent job,0.65609,2073,2247,0.63644,0.67573
1998,30-45 y.,Urban regions,Temporary job,0.05710,174,2247,0.04750,0.06669
1998,30-45 y.,Rural regions,Permanent job,0.63012,1056,1150,0.60220,0.65803
1998,30-45 y.,Rural regions,Temporary job,0.06155,94,1150,0.04766,0.07545
1998,46-65 y.,Urban regions,Permanent job,0.47950,1355,1417,0.45348,0.50552
1998,46-65 y.,Urban regions,Temporary job,0.02404,62,1417,0.01606,0.03201
1998,46-65 y.,Rural regions,Permanent job,0.42460,705,746,0.38910,0.46009
1998,46-65 y.,Rural regions,Temporary job,0.02222,41,746,0.01164,0.03281
1999,17-29 y.,Urban regions,Permanent job,0.37029,726,1143,0.34229,0.39830
1999,17-29 y.,Urban regions,Temporary job,0.22325,417,1143,0.19910,0.24740
1999,17-29 y.,Rural regions,Permanent job,0.37346,385,643,0.33604,0.41088
1999,17-29 y.,Rural regions,Temporary job,0.23412,258,643,0.20137,0.26688
1999,30-45 y.,Urban regions,Permanent job,0.66808,2073,2245,0.64860,0.68756
1999,30-45 y.,Urban regions,Temporary job,0.06018,172,2245,0.05034,0.07002
1999,30-45 y.,Rural regions,Permanent job,0.63934,1059,1174,0.61186,0.66682
1999,30-45 y.,Rural regions,Temporary job,0.06762,115,1174,0.05325,0.08199
1999,46-65 y.,Urban regions,Permanent job,0.49115,1296,1359,0.46456,0.51774
1999,46-65 y.,Urban regions,Temporary job,0.02226,63,1359,0.01441,0.03010
1999,46-65 y.,Rural regions,Permanent job,0.42959,657,726,0.39356,0.46562
1999,46-65 y.,Rural regions,Temporary job,0.03733,69,726,0.02353,0.05113
2000,17-29 y.,Urban regions,Permanent job,0.34550,944,1553,0.32184,0.36916
2000,17-29 y.,Urban regions,Temporary job,0.21050,609,1553,0.19022,0.23079
2000,17-29 y.,Rural regions,Permanent job,0.32674,511,944,0.29680,0.35667
2000,17-29 y.,Rural regions,Temporary job,0.23997,433,944,0.21271,0.26723
2000,30-45 y.,Urban regions,Permanent job,0.63854,3401,3680,0.62302,0.65407
2000,30-45 y.,Urban regions,Temporary job,0.05934,279,3680,0.05170,0.06697
2000,30-45 y.,Rural regions,Permanent job,0.61015,1697,1858,0.58797,0.63234
2000,30-45 y.,Rural regions,Temporary job,0.05827,161,1858,0.04761,0.06892
2000,46-65 y.,Urban regions,Permanent job,0.46055,2319,2408,0.44064,0.48046
2000,46-65 y.,Urban regions,Temporary job,0.01904,89,2408,0.01358,0.02451
2000,46-65 y.,Rural regions,Permanent job,0.41994,1114,1205,0.39206,0.44782
2000,46-65 y.,Rural regions,Temporary job,0.03337,91,1205,0.02323,0.04352
2001,17-29 y.,Urban regions,Permanent job,0.32588,822,1400,0.30132,0.35044
2001,17-29 y.,Urban regions,Temporary job,0.22492,578,1400,0.20304,0.24679
2001,17-29 y.,Rural regions,Permanent job,0.31815,426,813,0.28612,0.35019
2001,17-29 y.,Rural regions,Temporary job,0.25081,387,813,0.22099,0.28062
2001,30-45 y.,Urban regions,Permanent job,0.64774,3113,3348,0.63155,0.66392
2001,30-45 y.,Urban regions,Temporary job,0.05202,235,3348,0.04450,0.05955
2001,30-45 y.,Rural regions,Permanent job,0.61051,1514,1659,0.58704,0.63398
2001,30-45 y.,Rural regions,Temporary job,0.06023,145,1659,0.04878,0.07168
2001,46-65 y.,Urban regions,Permanent job,0.46988,2182,2256,0.44928,0.49048
2001,46-65 y.,Urban regions,Temporary job,0.01647,74,2256,0.01122,0.02172
2001,46-65 y.,Rural regions,Permanent job,0.41765,1036,1116,0.38871,0.44660
2001,46-65 y.,Rural regions,Temporary job,0.03021,80,1116,0.02016,0.04026
2002,17-29 y.,Urban regions,Permanent job,0.29909,764,1353,0.27469,0.32350
2002,17-29 y.,Urban regions,Temporary job,0.23455,589,1353,0.21197,0.25714
2002,17-29 y.,Rural regions,Permanent job,0.29473,414,793,0.26297,0.32648
2002,17-29 y.,Rural regions,Temporary job,0.25219,379,793,0.22194,0.28243
2002,30-45 y.,Urban regions,Permanent job,0.63950,3206,3449,0.62347,0.65552
2002,30-45 y.,Urban regions,Temporary job,0.04752,243,3449,0.04042,0.05462
2002,30-45 y.,Rural regions,Permanent job,0.60016,1509,1631,0.57638,0.62394
2002,30-45 y.,Rural regions,Temporary job,0.05562,122,1631,0.04450,0.06675
2002,46-65 y.,Urban regions,Permanent job,0.46001,2545,2644,0.44101,0.47901
2002,46-65 y.,Urban regions,Temporary job,0.01899,99,2644,0.01379,0.02420
2002,46-65 y.,Rural regions,Permanent job,0.42827,1170,1246,0.40078,0.45576
2002,46-65 y.,Rural regions,Temporary job,0.02984,76,1246,0.02039,0.03929
2003,17-29 y.,Urban regions,Permanent job,0.29370,707,1272,0.26866,0.31874
2003,17-29 y.,Urban regions,Temporary job,0.20954,565,1272,0.18717,0.23192
2003,17-29 y.,Rural regions,Permanent job,0.28311,359,709,0.24992,0.31629
2003,17-29 y.,Rural regions,Temporary job,0.25308,350,709,0.22106,0.28511
2003,30-45 y.,Urban regions,Permanent job,0.63376,2958,3174,0.61700,0.65052
2003,30-45 y.,Urban regions,Temporary job,0.05217,216,3174,0.04443,0.05991
2003,30-45 y.,Rural regions,Permanent job,0.58278,1374,1498,0.55781,0.60776
2003,30-45 y.,Rural regions,Temporary job,0.05218,124,1498,0.04091,0.06344
2003,46-65 y.,Urban regions,Permanent job,0.45492,2427,2549,0.43558,0.47425
2003,46-65 y.,Urban regions,Temporary job,0.02567,122,2549,0.01953,0.03181
2003,46-65 y.,Rural regions,Permanent job,0.43917,1152,1212,0.41121,0.46712
2003,46-65 y.,Rural regions,Temporary job,0.02183,60,1212,0.01360,0.03007
2004,17-29 y.,Urban regions,Permanent job,0.28639,686,1249,0.26131,0.31147
2004,17-29 y.,Urban regions,Temporary job,0.22620,563,1249,0.20299,0.24941
2004,17-29 y.,Rural regions,Permanent job,0.28194,351,694,0.24844,0.31544
2004,17-29 y.,Rural regions,Temporary job,0.23043,343,694,0.19908,0.26179
2004,30-45 y.,Urban regions,Permanent job,0.62835,2782,3005,0.61107,0.64563
2004,30-45 y.,Urban regions,Temporary job,0.05549,223,3005,0.04730,0.06367
2004,30-45 y.,Rural regions,Permanent job,0.56797,1240,1371,0.54174,0.59420
2004,30-45 y.,Rural regions,Temporary job,0.06538,131,1371,0.05229,0.07847
2004,46-65 y.,Urban regions,Permanent job,0.46178,2381,2486,0.44218,0.48138
2004,46-65 y.,Urban regions,Temporary job,0.02653,105,2486,0.02021,0.03285
2004,46-65 y.,Rural regions,Permanent job,0.42802,1155,1223,0.40028,0.45577
2004,46-65 y.,Rural regions,Temporary job,0.02062,68,1223,0.01265,0.02858
2005,17-29 y.,Urban regions,Permanent job,0.27843,656,1192,0.25297,0.30388
2005,17-29 y.,Urban regions,Temporary job,0.22260,536,1192,0.19897,0.24622
2005,17-29 y.,Rural regions,Permanent job,0.26218,343,635,0.22794,0.29641
2005,17-29 y.,Rural regions,Temporary job,0.22968,292,635,0.19694,0.26242
2005,30-45 y.,Urban regions,Permanent job,0.65103,2698,2888,0.63364,0.66841
2005,30-45 y.,Urban regions,Temporary job,0.04925,190,2888,0.04136,0.05714
2005,30-45 y.,Rural regions,Permanent job,0.59898,1199,1305,0.57237,0.62558
2005,30-45 y.,Rural regions,Temporary job,0.05719,106,1305,0.04459,0.06980
2005,46-65 y.,Urban regions,Permanent job,0.49114,2340,2425,0.47124,0.51104
2005,46-65 y.,Urban regions,Temporary job,0.02050,85,2425,0.01486,0.02615
2005,46-65 y.,Rural regions,Permanent job,0.44749,1163,1224,0.41963,0.47536
2005,46-65 y.,Rural regions,Temporary job,0.02939,61,1224,0.01993,0.03886
2005,66 and older,Urban regions,Permanent job,0.01107,34,34,-0.02463,0.04677
2006,17-29 y.,Urban regions,Permanent job,0.26555,659,1196,0.24051,0.29059
2006,17-29 y.,Urban regions,Temporary job,0.22554,537,1196,0.20185,0.24924
2006,17-29 y.,Rural regions,Permanent job,0.26716,347,670,0.23363,0.30069
2006,17-29 y.,Rural regions,Temporary job,0.24264,323,670,0.21016,0.27513
2006,30-45 y.,Urban regions,Permanent job,0.63416,2680,2914,0.61667,0.65165
2006,30-45 y.,Urban regions,Temporary job,0.05626,234,2914,0.04789,0.06463
2006,30-45 y.,Rural regions,Permanent job,0.59628,1248,1363,0.57022,0.62234
2006,30-45 y.,Rural regions,Temporary job,0.06237,115,1363,0.04953,0.07521
2006,46-65 y.,Urban regions,Permanent job,0.49733,2538,2644,0.47827,0.51640
2006,46-65 y.,Urban regions,Temporary job,0.02550,106,2644,0.01949,0.03151
2006,46-65 y.,Rural regions,Permanent job,0.44509,1255,1334,0.41841,0.47177
2006,46-65 y.,Rural regions,Temporary job,0.02648,79,1334,0.01786,0.03510
2006,66 and older,Urban regions,Permanent job,0.01002,34,34,-0.02396,0.04399
2007,17-29 y.,Urban regions,Permanent job,0.26391,612,1135,0.23826,0.28956
2007,17-29 y.,Urban regions,Temporary job,0.22601,523,1135,0.20166,0.25035
2007,17-29 y.,Rural regions,Permanent job,0.26901,317,633,0.23444,0.30358
2007,17-29 y.,Rural regions,Temporary job,0.25036,316,633,0.21658,0.28413
2007,30-45 y.,Urban regions,Permanent job,0.64516,2483,2723,0.62718,0.66313
2007,30-45 y.,Urban regions,Temporary job,0.06860,240,2723,0.05910,0.07810
2007,30-45 y.,Rural regions,Permanent job,0.61998,1196,1316,0.59375,0.64622
2007,30-45 y.,Rural regions,Temporary job,0.06636,120,1316,0.05290,0.07981
2007,46-65 y.,Urban regions,Permanent job,0.51649,2433,2556,0.49711,0.53586
2007,46-65 y.,Urban regions,Temporary job,0.02826,123,2556,0.02184,0.03469
2007,46-65 y.,Rural regions,Permanent job,0.48317,1248,1319,0.45620,0.51015
2007,46-65 y.,Rural regions,Temporary job,0.02629,71,1319,0.01766,0.03493
2008,17-29 y.,Urban regions,Permanent job,0.29381,603,1109,0.26699,0.32063
2008,17-29 y.,Urban regions,Temporary job,0.23323,506,1109,0.20833,0.25813
2008,17-29 y.,Rural regions,Permanent job,0.25782,271,564,0.22169,0.29395
2008,17-29 y.,Rural regions,Temporary job,0.25502,293,564,0.21902,0.29103
2008,30-45 y.,Urban regions,Permanent job,0.66633,2301,2522,0.64792,0.68473
2008,30-45 y.,Urban regions,Temporary job,0.07430,221,2522,0.06406,0.08454
2008,30-45 y.,Rural regions,Permanent job,0.64808,1119,1237,0.62145,0.67470
2008,30-45 y.,Rural regions,Temporary job,0.07465,118,1237,0.06000,0.08931
2008,46-65 y.,Urban regions,Permanent job,0.53761,2399,2534,0.51819,0.55703
2008,46-65 y.,Urban regions,Temporary job,0.03111,135,2534,0.02435,0.03787
2008,46-65 y.,Rural regions,Permanent job,0.50796,1251,1333,0.48111,0.53481
2008,46-65 y.,Rural regions,Temporary job,0.03784,82,1333,0.02759,0.04809
2008,66 and older,Urban regions,Permanent job,0.01240,38,38,-0.02326,0.04805
2009,17-29 y.,Urban regions,Permanent job,0.28343,502,993,0.25538,0.31147
2009,17-29 y.,Urban regions,Temporary job,0.24719,491,993,0.22035,0.27404
2009,17-29 y.,Rural regions,Permanent job,0.28273,279,537,0.24461,0.32086
2009,17-29 y.,Rural regions,Temporary job,0.26136,258,537,0.22416,0.29855
2009,30-45 y.,Urban regions,Permanent job,0.65714,2018,2232,0.63744,0.67683
2009,30-45 y.,Urban regions,Temporary job,0.07716,214,2232,0.06608,0.08823
2009,30-45 y.,Rural regions,Permanent job,0.63666,1041,1144,0.60877,0.66454
2009,30-45 y.,Rural regions,Temporary job,0.05944,103,1144,0.04573,0.07314
2009,46-65 y.,Urban regions,Permanent job,0.55474,2292,2421,0.53493,0.57454
2009,46-65 y.,Urban regions,Temporary job,0.02970,129,2421,0.02294,0.03646
2009,46-65 y.,Rural regions,Permanent job,0.52705,1240,1314,0.50004,0.55405
2009,46-65 y.,Rural regions,Temporary job,0.02635,74,1314,0.01769,0.03502
2009,66 and older,Urban regions,Permanent job,0.01270,45,45,-0.02039,0.04578
2010,17-29 y.,Urban regions,Permanent job,0.26372,617,1178,0.23855,0.28890
2010,17-29 y.,Urban regions,Temporary job,0.24605,561,1178,0.22145,0.27066
2010,17-29 y.,Rural regions,Permanent job,0.26560,352,669,0.23211,0.29909
2010,17-29 y.,Rural regions,Temporary job,0.29152,317,669,0.25706,0.32598
2010,30-45 y.,Urban regions,Permanent job,0.66564,3372,3807,0.65065,0.68063
2010,30-45 y.,Urban regions,Temporary job,0.07290,435,3807,0.06464,0.08116
2010,30-45 y.,Rural regions,Permanent job,0.67162,1804,2020,0.65113,0.69210
2010,30-45 y.,Rural regions,Temporary job,0.07284,216,2020,0.06150,0.08417
2010,46-65 y.,Urban regions,Permanent job,0.56249,2551,2734,0.54389,0.58109
2010,46-65 y.,Urban regions,Temporary job,0.03502,183,2734,0.02813,0.04192
2010,46-65 y.,Rural regions,Permanent job,0.55802,1383,1498,0.53287,0.58318
2010,46-65 y.,Rural regions,Temporary job,0.03933,115,1498,0.02948,0.04917
2010,66 and older,Urban regions,Permanent job,0.02045,55,55,-0.01730,0.05820
2011,17-29 y.,Urban regions,Permanent job,0.27372,697,1284,0.24932,0.29811
2011,17-29 y.,Urban regions,Temporary job,0.23801,587,1284,0.21471,0.26132
2011,17-29 y.,Rural regions,Permanent job,0.30724,425,812,0.27549,0.33900
2011,17-29 y.,Rural regions,Temporary job,0.28534,387,812,0.25426,0.31642
2011,30-45 y.,Urban regions,Permanent job,0.65688,3909,4419,0.64289,0.67088
2011,30-45 y.,Urban regions,Temporary job,0.08235,510,4419,0.07424,0.09045
2011,30-45 y.,Rural regions,Permanent job,0.63174,2090,2379,0.61235,0.65112
2011,30-45 y.,Rural regions,Temporary job,0.08452,289,2379,0.07334,0.09570
2011,46-65 y.,Urban regions,Permanent job,0.57302,3292,3545,0.55673,0.58930
2011,46-65 y.,Urban regions,Temporary job,0.03892,253,3545,0.03255,0.04529
2011,46-65 y.,Rural regions,Permanent job,0.56383,1913,2043,0.54232,0.58534
2011,46-65 y.,Rural regions,Temporary job,0.03681,130,2043,0.02864,0.04498
2011,66 and older,Urban regions,Permanent job,0.01774,62,62,-0.01539,0.05087
2012,17-29 y.,Urban regions,Permanent job,0.27865,641,1284,0.25411,0.30318
2012,17-29 y.,Urban regions,Temporary job,0.25626,643,1284,0.23237,0.28014
2012,17-29 y.,Rural regions,Permanent job,0.32713,388,788,0.29435,0.35991
2012,17-29 y.,Rural regions,Temporary job,0.26933,400,788,0.23834,0.30032
2012,30-45 y.,Urban regions,Permanent job,0.64928,3595,4116,0.63470,0.66386
2012,30-45 y.,Urban regions,Temporary job,0.09129,521,4116,0.08249,0.10009
2012,30-45 y.,Rural regions,Permanent job,0.64695,2022,2299,0.62741,0.66649
2012,30-45 y.,Rural regions,Temporary job,0.08664,277,2299,0.07514,0.09814
2012,46-65 y.,Urban regions,Permanent job,0.58436,3403,3652,0.56838,0.60035
2012,46-65 y.,Urban regions,Temporary job,0.03454,249,3652,0.02861,0.04046
2012,46-65 y.,Rural regions,Permanent job,0.57064,2024,2166,0.54979,0.59149
2012,46-65 y.,Rural regions,Temporary job,0.02946,142,2166,0.02233,0.03658
2012,66 and older,Urban regions,Permanent job,0.02014,73,73,-0.01231,0.05259
2012,66 and older,Rural regions,Permanent job,0.02080,34,34,-0.02789,0.06949
2013,17-29 y.,Urban regions,Permanent job,0.28451,854,1786,0.26358,0.30544
2013,17-29 y.,Urban regions,Temporary job,0.26646,932,1786,0.24595,0.28697
2013,17-29 y.,Rural regions,Permanent job,0.32293,425,861,0.29168,0.35419
2013,17-29 y.,Rural regions,Temporary job,0.24110,436,861,0.21251,0.26968
2013,30-45 y.,Urban regions,Permanent job,0.62756,4124,4816,0.61390,0.64121
2013,30-45 y.,Urban regions,Temporary job,0.09843,692,4816,0.09002,0.10685
2013,30-45 y.,Rural regions,Permanent job,0.63884,2092,2410,0.61966,0.65802
2013,30-45 y.,Rural regions,Temporary job,0.08725,318,2410,0.07598,0.09852
2013,46-65 y.,Urban regions,Permanent job,0.58405,3737,4070,0.56890,0.59919
2013,46-65 y.,Urban regions,Temporary job,0.04248,333,4070,0.03629,0.04868
2013,46-65 y.,Rural regions,Permanent job,0.55690,2104,2258,0.53641,0.57740
2013,46-65 y.,Rural regions,Temporary job,0.03179,154,2258,0.02455,0.03903
