year,age_gr,bula_h,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,17-29 y.,Baden-Wuerttemberg,Temporary job,0.05221,37,119,0.01207,0.09234
1986,17-29 y.,Bavaria,Permanent job,0.08614,52,52,0.00914,0.16315
1986,30-45 y.,North Rhine-Westphalia,Permanent job,0.06475,59,59,0.00142,0.12808
1986,30-45 y.,Baden-Wuerttemberg,Permanent job,0.08409,39,39,-0.00415,0.17233
1986,30-45 y.,Bavaria,Permanent job,0.07258,39,39,-0.00991,0.15506
1987,17-29 y.,Lower Saxony,Permanent job,0.12638,48,82,0.05402,0.19875
1987,17-29 y.,Lower Saxony,Temporary job,0.10627,34,82,0.03916,0.17339
1987,17-29 y.,North Rhine-Westphalia,Permanent job,0.13441,104,171,0.08313,0.18568
1987,17-29 y.,North Rhine-Westphalia,Temporary job,0.07729,67,171,0.03715,0.11744
1987,17-29 y.,Hesse,Permanent job,0.13105,44,44,0.03019,0.23192
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.13748,31,31,0.01425,0.26071
1987,17-29 y.,Baden-Wuerttemberg,Permanent job,0.13402,83,124,0.07382,0.19423
1987,17-29 y.,Baden-Wuerttemberg,Temporary job,0.05928,41,124,0.01755,0.10102
1987,17-29 y.,Bavaria,Permanent job,0.19838,94,153,0.13498,0.26178
1987,17-29 y.,Bavaria,Temporary job,0.10061,59,153,0.05279,0.14844
1987,30-45 y.,North Rhine-Westphalia,Permanent job,0.09123,71,71,0.02378,0.15869
1987,30-45 y.,Hesse,Permanent job,0.10793,31,31,-0.00310,0.21897
1987,30-45 y.,Baden-Wuerttemberg,Permanent job,0.08905,45,45,0.00489,0.17321
1987,30-45 y.,Bavaria,Permanent job,0.07950,38,38,-0.00767,0.16666
1988,17-29 y.,Lower Saxony,Permanent job,0.38620,116,180,0.31488,0.45753
1988,17-29 y.,Lower Saxony,Temporary job,0.20260,64,180,0.14372,0.26149
1988,17-29 y.,North Rhine-Westphalia,Permanent job,0.39981,301,423,0.35308,0.44655
1988,17-29 y.,North Rhine-Westphalia,Temporary job,0.15200,122,423,0.11774,0.18625
1988,17-29 y.,Hesse,Permanent job,0.43536,114,161,0.35853,0.51218
1988,17-29 y.,Hesse,Temporary job,0.15670,47,161,0.10037,0.21302
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.47786,101,139,0.39452,0.56120
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Temporary job,0.17780,38,139,0.11400,0.24159
1988,17-29 y.,Baden-Wuerttemberg,Permanent job,0.47967,281,359,0.42792,0.53143
1988,17-29 y.,Baden-Wuerttemberg,Temporary job,0.13671,78,359,0.10112,0.17230
1988,17-29 y.,Bavaria,Permanent job,0.52133,220,302,0.46489,0.57776
1988,17-29 y.,Bavaria,Temporary job,0.15062,82,302,0.11021,0.19103
1988,17-29 y.,Berlin,Permanent job,0.55913,38,38,0.39915,0.71911
1988,30-45 y.,Schleswig-Holstein,Permanent job,0.52206,60,60,0.39460,0.64952
1988,30-45 y.,Hamburg,Permanent job,0.69706,46,46,0.56280,0.83133
1988,30-45 y.,Lower Saxony,Permanent job,0.65227,175,175,0.58151,0.72304
1988,30-45 y.,North Rhine-Westphalia,Permanent job,0.62012,515,555,0.57970,0.66053
1988,30-45 y.,North Rhine-Westphalia,Temporary job,0.04543,40,555,0.02809,0.06277
1988,30-45 y.,Hesse,Permanent job,0.65493,197,197,0.58838,0.72149
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.56681,89,89,0.46327,0.67034
1988,30-45 y.,Baden-Wuerttemberg,Permanent job,0.69247,377,377,0.64582,0.73911
1988,30-45 y.,Bavaria,Permanent job,0.64143,324,324,0.58912,0.69373
1988,30-45 y.,Berlin,Permanent job,0.70690,65,65,0.59538,0.81842
1988,46-65 y.,Schleswig-Holstein,Permanent job,0.43756,44,44,0.28928,0.58584
1988,46-65 y.,Hamburg,Permanent job,0.55824,34,34,0.38880,0.72767
1988,46-65 y.,Lower Saxony,Permanent job,0.44048,158,158,0.36282,0.51814
1988,46-65 y.,North Rhine-Westphalia,Permanent job,0.44653,378,378,0.39635,0.49671
1988,46-65 y.,Hesse,Permanent job,0.48254,158,158,0.40437,0.56070
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.40643,111,111,0.31464,0.49821
1988,46-65 y.,Baden-Wuerttemberg,Permanent job,0.54997,335,335,0.49662,0.60333
1988,46-65 y.,Bavaria,Permanent job,0.44874,245,245,0.38633,0.51115
1988,46-65 y.,Berlin,Permanent job,0.61090,67,67,0.49327,0.72852
1989,17-29 y.,Lower Saxony,Permanent job,0.15370,34,34,0.03064,0.27675
1989,17-29 y.,North Rhine-Westphalia,Permanent job,0.11767,76,134,0.06291,0.17243
1989,17-29 y.,North Rhine-Westphalia,Temporary job,0.07796,58,134,0.03240,0.12353
1989,17-29 y.,Hesse,Permanent job,0.11149,36,36,0.00722,0.21576
1989,17-29 y.,Baden-Wuerttemberg,Permanent job,0.16400,77,114,0.09573,0.23227
1989,17-29 y.,Baden-Wuerttemberg,Temporary job,0.05974,37,114,0.01604,0.10344
1989,17-29 y.,Bavaria,Permanent job,0.15844,70,70,0.07228,0.24460
1989,30-45 y.,North Rhine-Westphalia,Permanent job,0.09606,68,68,0.02550,0.16662
1989,30-45 y.,Baden-Wuerttemberg,Permanent job,0.05947,35,35,-0.02003,0.13896
1989,30-45 y.,Bavaria,Permanent job,0.09578,41,41,0.00458,0.18698
1990,17-29 y.,Lower Saxony,Permanent job,0.16966,39,39,0.05032,0.28900
1990,17-29 y.,North Rhine-Westphalia,Permanent job,0.13865,87,142,0.08161,0.19569
1990,17-29 y.,North Rhine-Westphalia,Temporary job,0.07111,55,142,0.02869,0.11354
1990,17-29 y.,Hesse,Permanent job,0.15162,36,36,0.03280,0.27044
1990,17-29 y.,Baden-Wuerttemberg,Permanent job,0.15138,80,111,0.08440,0.21837
1990,17-29 y.,Baden-Wuerttemberg,Temporary job,0.06630,31,111,0.01981,0.11280
1990,17-29 y.,Bavaria,Permanent job,0.18286,80,80,0.09762,0.26810
1990,17-29 y.,Berlin,Permanent job,0.29987,58,58,0.18092,0.41882
1990,17-29 y.,Brandenburg,Permanent job,0.62508,109,109,0.53377,0.71638
1990,17-29 y.,Mecklenburg-Western Pomerania,Permanent job,0.65868,91,91,0.56072,0.75664
1990,17-29 y.,Saxony,Permanent job,0.68916,218,250,0.63167,0.74665
1990,17-29 y.,Saxony,Temporary job,0.08808,32,250,0.05288,0.12328
1990,17-29 y.,Saxony-Anhalt,Permanent job,0.63272,138,138,0.55199,0.71344
1990,17-29 y.,Thuringa,Permanent job,0.67740,137,137,0.59884,0.75597
1990,30-45 y.,North Rhine-Westphalia,Permanent job,0.07890,59,59,0.00952,0.14828
1990,30-45 y.,Hesse,Permanent job,0.12659,36,36,0.01643,0.23676
1990,30-45 y.,Baden-Wuerttemberg,Permanent job,0.11175,60,60,0.03135,0.19214
1990,30-45 y.,Bavaria,Permanent job,0.08974,42,42,0.00225,0.17723
1990,30-45 y.,Berlin,Permanent job,0.40583,106,106,0.31191,0.49976
1990,30-45 y.,Brandenburg,Permanent job,0.85695,230,230,0.81160,0.90230
1990,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.87850,147,147,0.82551,0.93150
1990,30-45 y.,Saxony,Permanent job,0.87804,390,390,0.84552,0.91056
1990,30-45 y.,Saxony-Anhalt,Permanent job,0.92358,253,253,0.89078,0.95638
1990,30-45 y.,Thuringa,Permanent job,0.87615,208,208,0.83127,0.92103
1990,46-65 y.,Berlin,Permanent job,0.24192,64,64,0.13617,0.34767
1990,46-65 y.,Brandenburg,Permanent job,0.72107,157,157,0.65069,0.79144
1990,46-65 y.,Mecklenburg-Western Pomerania,Permanent job,0.71186,117,117,0.62944,0.79428
1990,46-65 y.,Saxony,Permanent job,0.68876,305,305,0.63671,0.74080
1990,46-65 y.,Saxony-Anhalt,Permanent job,0.71671,164,164,0.64753,0.78588
1990,46-65 y.,Thuringa,Permanent job,0.69504,162,162,0.62392,0.76615
1991,17-29 y.,Lower Saxony,Permanent job,0.14005,44,44,0.03632,0.24378
1991,17-29 y.,North Rhine-Westphalia,Permanent job,0.11251,77,126,0.05711,0.16790
1991,17-29 y.,North Rhine-Westphalia,Temporary job,0.06778,49,126,0.02371,0.11185
1991,17-29 y.,Hesse,Permanent job,0.12241,37,37,0.01534,0.22948
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.19551,34,34,0.06019,0.33082
1991,17-29 y.,Baden-Wuerttemberg,Permanent job,0.13289,75,75,0.05555,0.21024
1991,17-29 y.,Bavaria,Permanent job,0.13546,63,63,0.05028,0.22065
1991,17-29 y.,Thuringa,Permanent job,0.17298,31,31,0.03763,0.30833
1991,30-45 y.,North Rhine-Westphalia,Permanent job,0.09296,67,67,0.02290,0.16301
1991,30-45 y.,Hesse,Permanent job,0.10930,34,34,0.00285,0.21576
1991,30-45 y.,Baden-Wuerttemberg,Permanent job,0.13032,62,62,0.04583,0.21480
1991,30-45 y.,Bavaria,Permanent job,0.09849,49,49,0.01419,0.18279
1991,30-45 y.,Berlin,Permanent job,0.12911,37,37,0.01957,0.23865
1991,30-45 y.,Brandenburg,Permanent job,0.13793,40,40,0.02971,0.24615
1991,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.18670,31,31,0.04726,0.32614
1991,30-45 y.,Saxony,Permanent job,0.18931,83,83,0.10452,0.27410
1991,30-45 y.,Saxony-Anhalt,Permanent job,0.16183,50,50,0.05871,0.26496
1991,30-45 y.,Thuringa,Permanent job,0.18737,48,48,0.07581,0.29893
1991,46-65 y.,Saxony,Permanent job,0.08853,37,37,-0.00426,0.18133
1992,17-29 y.,Lower Saxony,Permanent job,0.11577,37,37,0.01125,0.22029
1992,17-29 y.,North Rhine-Westphalia,Permanent job,0.09073,79,126,0.04038,0.14108
1992,17-29 y.,North Rhine-Westphalia,Temporary job,0.07025,47,126,0.02544,0.11505
1992,17-29 y.,Hesse,Permanent job,0.13727,32,32,0.01613,0.25841
1992,17-29 y.,Baden-Wuerttemberg,Permanent job,0.13216,71,71,0.05282,0.21150
1992,17-29 y.,Bavaria,Permanent job,0.15091,78,78,0.07095,0.23086
1992,17-29 y.,Saxony,Permanent job,0.12779,31,31,0.00832,0.24726
1992,30-45 y.,North Rhine-Westphalia,Permanent job,0.08978,65,65,0.01974,0.15982
1992,30-45 y.,Baden-Wuerttemberg,Permanent job,0.11379,49,49,0.02395,0.20363
1992,30-45 y.,Bavaria,Permanent job,0.10007,51,51,0.01689,0.18325
1992,30-45 y.,Berlin,Permanent job,0.14960,35,35,0.02971,0.26949
1992,30-45 y.,Brandenburg,Permanent job,0.18445,43,43,0.06715,0.30174
1992,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.24300,35,35,0.09883,0.38717
1992,30-45 y.,Saxony,Permanent job,0.15845,62,62,0.06681,0.25009
1992,30-45 y.,Saxony-Anhalt,Permanent job,0.16275,49,49,0.05832,0.26718
1992,30-45 y.,Thuringa,Permanent job,0.21584,53,53,0.10402,0.32766
1992,46-65 y.,Saxony,Permanent job,0.08530,37,37,-0.00595,0.17655
1993,17-29 y.,Lower Saxony,Permanent job,0.12253,42,42,0.02216,0.22290
1993,17-29 y.,North Rhine-Westphalia,Permanent job,0.11467,79,112,0.05540,0.17395
1993,17-29 y.,North Rhine-Westphalia,Temporary job,0.06085,33,112,0.01638,0.10532
1993,17-29 y.,Baden-Wuerttemberg,Permanent job,0.12515,64,64,0.04344,0.20686
1993,17-29 y.,Bavaria,Permanent job,0.10069,48,48,0.01466,0.18672
1993,17-29 y.,Saxony,Permanent job,0.16101,36,36,0.03924,0.28277
1993,17-29 y.,Saxony-Anhalt,Permanent job,0.18226,31,31,0.04411,0.32041
1993,30-45 y.,North Rhine-Westphalia,Permanent job,0.10441,72,72,0.03328,0.17555
1993,30-45 y.,Baden-Wuerttemberg,Permanent job,0.08486,41,41,-0.00150,0.17122
1993,30-45 y.,Bavaria,Permanent job,0.10905,50,50,0.02177,0.19633
1993,30-45 y.,Berlin,Permanent job,0.18800,36,36,0.05856,0.31744
1993,30-45 y.,Brandenburg,Permanent job,0.16010,36,36,0.03861,0.28159
1993,30-45 y.,Saxony,Permanent job,0.13341,53,53,0.04099,0.22583
1993,30-45 y.,Thuringa,Permanent job,0.14854,37,37,0.03237,0.26471
1994,17-29 y.,Lower Saxony,Permanent job,0.10574,33,33,-0.00080,0.21229
1994,17-29 y.,North Rhine-Westphalia,Permanent job,0.11823,79,138,0.06416,0.17230
1994,17-29 y.,North Rhine-Westphalia,Temporary job,0.09522,59,138,0.04607,0.14437
1994,17-29 y.,Baden-Wuerttemberg,Permanent job,0.10804,69,69,0.03425,0.18182
1994,17-29 y.,Bavaria,Permanent job,0.12513,49,49,0.03153,0.21874
1994,30-45 y.,North Rhine-Westphalia,Permanent job,0.05743,46,46,-0.01055,0.12541
1994,30-45 y.,Bavaria,Permanent job,0.06327,39,39,-0.01413,0.14068
1994,30-45 y.,Saxony,Permanent job,0.13651,51,51,0.04135,0.23168
1995,17-29 y.,Lower Saxony,Permanent job,0.42017,120,164,0.34440,0.49595
1995,17-29 y.,Lower Saxony,Temporary job,0.17118,44,164,0.11335,0.22900
1995,17-29 y.,North Rhine-Westphalia,Permanent job,0.39535,271,381,0.34620,0.44451
1995,17-29 y.,North Rhine-Westphalia,Temporary job,0.19041,110,381,0.15094,0.22989
1995,17-29 y.,Hesse,Permanent job,0.46464,122,122,0.37577,0.55351
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.40053,71,71,0.28574,0.51532
1995,17-29 y.,Baden-Wuerttemberg,Permanent job,0.44401,233,308,0.38843,0.49958
1995,17-29 y.,Baden-Wuerttemberg,Temporary job,0.14339,75,308,0.10419,0.18260
1995,17-29 y.,Bavaria,Permanent job,0.44766,212,285,0.38983,0.50549
1995,17-29 y.,Bavaria,Temporary job,0.18997,73,285,0.14435,0.23560
1995,17-29 y.,Berlin,Permanent job,0.36310,41,41,0.21407,0.51213
1995,17-29 y.,Brandenburg,Permanent job,0.40262,53,86,0.29836,0.50688
1995,17-29 y.,Brandenburg,Temporary job,0.22293,33,86,0.13445,0.31141
1995,17-29 y.,Mecklenburg-Western Pomerania,Permanent job,0.41491,43,43,0.26590,0.56393
1995,17-29 y.,Saxony,Permanent job,0.42710,98,137,0.34397,0.51024
1995,17-29 y.,Saxony,Temporary job,0.16231,39,137,0.10033,0.22428
1995,17-29 y.,Saxony-Anhalt,Permanent job,0.50996,66,106,0.41434,0.60557
1995,17-29 y.,Saxony-Anhalt,Temporary job,0.23205,40,106,0.15130,0.31279
1995,17-29 y.,Thuringa,Permanent job,0.37886,55,90,0.27807,0.47964
1995,17-29 y.,Thuringa,Temporary job,0.22806,35,90,0.14089,0.31523
1995,30-45 y.,Schleswig-Holstein,Permanent job,0.64389,60,60,0.52171,0.76608
1995,30-45 y.,Hamburg,Permanent job,0.67821,31,31,0.51104,0.84538
1995,30-45 y.,Lower Saxony,Permanent job,0.61588,212,212,0.55026,0.68151
1995,30-45 y.,North Rhine-Westphalia,Permanent job,0.65947,575,575,0.62070,0.69824
1995,30-45 y.,Hesse,Permanent job,0.65845,193,193,0.59137,0.72553
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.61383,159,159,0.53791,0.68974
1995,30-45 y.,Baden-Wuerttemberg,Permanent job,0.64002,378,378,0.59157,0.68848
1995,30-45 y.,Bavaria,Permanent job,0.68081,370,370,0.63325,0.72838
1995,30-45 y.,Berlin,Permanent job,0.64344,129,129,0.56046,0.72642
1995,30-45 y.,Brandenburg,Permanent job,0.69877,140,140,0.62249,0.77504
1995,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.70328,90,90,0.60838,0.79819
1995,30-45 y.,Saxony,Permanent job,0.63531,255,255,0.57612,0.69451
1995,30-45 y.,Saxony-Anhalt,Permanent job,0.65498,149,149,0.57839,0.73157
1995,30-45 y.,Thuringa,Permanent job,0.62376,157,157,0.54774,0.69978
1995,46-65 y.,Schleswig-Holstein,Permanent job,0.39960,39,39,0.24386,0.55534
1995,46-65 y.,Lower Saxony,Permanent job,0.49731,153,153,0.41782,0.57680
1995,46-65 y.,North Rhine-Westphalia,Permanent job,0.51120,388,388,0.46140,0.56101
1995,46-65 y.,Hesse,Permanent job,0.46513,144,144,0.38337,0.54688
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.45547,84,84,0.34833,0.56261
1995,46-65 y.,Baden-Wuerttemberg,Permanent job,0.50691,260,260,0.44602,0.56780
1995,46-65 y.,Bavaria,Permanent job,0.46742,244,244,0.40469,0.53015
1995,46-65 y.,Berlin,Permanent job,0.51035,94,94,0.40875,0.61195
1995,46-65 y.,Brandenburg,Permanent job,0.43955,85,85,0.33340,0.54569
1995,46-65 y.,Mecklenburg-Western Pomerania,Permanent job,0.28199,57,57,0.16413,0.39984
1995,46-65 y.,Saxony,Permanent job,0.37116,144,144,0.29198,0.45035
1995,46-65 y.,Saxony-Anhalt,Permanent job,0.35140,94,94,0.25437,0.44843
1995,46-65 y.,Thuringa,Permanent job,0.39797,79,79,0.28935,0.50660
1996,17-29 y.,Schleswig-Holstein,Permanent job,0.40775,31,31,0.23190,0.58360
1996,17-29 y.,Lower Saxony,Permanent job,0.42594,109,151,0.34681,0.50508
1996,17-29 y.,Lower Saxony,Temporary job,0.16239,42,151,0.10337,0.22141
1996,17-29 y.,North Rhine-Westphalia,Permanent job,0.35643,245,350,0.30618,0.40668
1996,17-29 y.,North Rhine-Westphalia,Temporary job,0.18814,105,350,0.14713,0.22914
1996,17-29 y.,Hesse,Permanent job,0.50620,103,103,0.40917,0.60323
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.47767,74,74,0.36308,0.59225
1996,17-29 y.,Baden-Wuerttemberg,Permanent job,0.44144,206,271,0.38221,0.50067
1996,17-29 y.,Baden-Wuerttemberg,Temporary job,0.13795,65,271,0.09681,0.17908
1996,17-29 y.,Bavaria,Permanent job,0.44474,194,260,0.38422,0.50526
1996,17-29 y.,Bavaria,Temporary job,0.16560,66,260,0.12033,0.21087
1996,17-29 y.,Berlin,Permanent job,0.34504,38,38,0.19186,0.49822
1996,17-29 y.,Brandenburg,Permanent job,0.37767,50,50,0.24192,0.51341
1996,17-29 y.,Mecklenburg-Western Pomerania,Permanent job,0.42278,33,33,0.25162,0.59394
1996,17-29 y.,Saxony,Permanent job,0.42801,106,153,0.34935,0.50667
1996,17-29 y.,Saxony,Temporary job,0.18712,47,153,0.12512,0.24913
1996,17-29 y.,Saxony-Anhalt,Permanent job,0.45009,58,92,0.34787,0.55231
1996,17-29 y.,Saxony-Anhalt,Temporary job,0.17529,34,92,0.09717,0.25342
1996,17-29 y.,Thuringa,Permanent job,0.36010,51,91,0.26093,0.45928
1996,17-29 y.,Thuringa,Temporary job,0.20322,40,91,0.12008,0.28635
1996,30-45 y.,Schleswig-Holstein,Permanent job,0.68803,57,57,0.56668,0.80937
1996,30-45 y.,Lower Saxony,Permanent job,0.66886,240,240,0.60920,0.72853
1996,30-45 y.,North Rhine-Westphalia,Permanent job,0.66933,573,611,0.63199,0.70666
1996,30-45 y.,North Rhine-Westphalia,Temporary job,0.04153,38,611,0.02569,0.05736
1996,30-45 y.,Hesse,Permanent job,0.70099,205,205,0.63816,0.76381
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.63463,163,163,0.56047,0.70878
1996,30-45 y.,Baden-Wuerttemberg,Permanent job,0.63816,370,370,0.58913,0.68719
1996,30-45 y.,Bavaria,Permanent job,0.67132,379,379,0.62397,0.71867
1996,30-45 y.,Berlin,Permanent job,0.66197,126,126,0.57904,0.74489
1996,30-45 y.,Brandenburg,Permanent job,0.66670,139,139,0.58805,0.74535
1996,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.64622,84,84,0.54335,0.74908
1996,30-45 y.,Saxony,Permanent job,0.64274,255,255,0.58380,0.70167
1996,30-45 y.,Saxony-Anhalt,Permanent job,0.66528,142,142,0.58739,0.74317
1996,30-45 y.,Thuringa,Permanent job,0.64612,158,158,0.57133,0.72092
1996,46-65 y.,Schleswig-Holstein,Permanent job,0.44206,40,40,0.28619,0.59793
1996,46-65 y.,Lower Saxony,Permanent job,0.42045,141,141,0.33868,0.50222
1996,46-65 y.,North Rhine-Westphalia,Permanent job,0.48574,369,369,0.43468,0.53681
1996,46-65 y.,Hesse,Permanent job,0.49499,147,147,0.41389,0.57609
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.43777,84,84,0.33104,0.54450
1996,46-65 y.,Baden-Wuerttemberg,Permanent job,0.52319,249,249,0.46103,0.58536
1996,46-65 y.,Bavaria,Permanent job,0.46420,235,235,0.40030,0.52810
1996,46-65 y.,Berlin,Permanent job,0.48842,89,89,0.38398,0.59286
1996,46-65 y.,Brandenburg,Permanent job,0.39435,79,79,0.28589,0.50281
1996,46-65 y.,Mecklenburg-Western Pomerania,Permanent job,0.31605,56,56,0.19317,0.43892
1996,46-65 y.,Saxony,Permanent job,0.36917,144,144,0.29007,0.44826
1996,46-65 y.,Saxony-Anhalt,Permanent job,0.33255,89,89,0.23412,0.43099
1996,46-65 y.,Thuringa,Permanent job,0.40847,82,82,0.30142,0.51552
1997,17-29 y.,Lower Saxony,Permanent job,0.35897,94,141,0.27950,0.43843
1997,17-29 y.,Lower Saxony,Temporary job,0.20460,47,141,0.13778,0.27143
1997,17-29 y.,North Rhine-Westphalia,Permanent job,0.33824,215,334,0.28742,0.38905
1997,17-29 y.,North Rhine-Westphalia,Temporary job,0.22309,119,334,0.17837,0.26780
1997,17-29 y.,Hesse,Permanent job,0.45182,85,85,0.34539,0.55825
1997,17-29 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.39678,67,67,0.27875,0.51481
1997,17-29 y.,Baden-Wuerttemberg,Permanent job,0.37973,178,268,0.32152,0.43795
1997,17-29 y.,Baden-Wuerttemberg,Temporary job,0.22111,90,268,0.17133,0.27089
1997,17-29 y.,Bavaria,Permanent job,0.46109,180,240,0.39789,0.52428
1997,17-29 y.,Bavaria,Temporary job,0.15222,60,240,0.10668,0.19777
1997,17-29 y.,Brandenburg,Permanent job,0.30848,44,79,0.20598,0.41098
1997,17-29 y.,Brandenburg,Temporary job,0.22321,35,79,0.13080,0.31562
1997,17-29 y.,Mecklenburg-Western Pomerania,Permanent job,0.38047,33,33,0.21225,0.54868
1997,17-29 y.,Saxony,Permanent job,0.29481,75,129,0.21582,0.37380
1997,17-29 y.,Saxony,Temporary job,0.21901,54,129,0.14736,0.29066
1997,17-29 y.,Saxony-Anhalt,Permanent job,0.42417,60,96,0.32478,0.52355
1997,17-29 y.,Saxony-Anhalt,Temporary job,0.19043,36,96,0.11147,0.26939
1997,17-29 y.,Thuringa,Permanent job,0.29851,46,83,0.19946,0.39756
1997,17-29 y.,Thuringa,Temporary job,0.17532,37,83,0.09302,0.25762
1997,30-45 y.,Schleswig-Holstein,Permanent job,0.62069,60,60,0.49688,0.74450
1997,30-45 y.,Lower Saxony,Permanent job,0.64237,239,239,0.58148,0.70327
1997,30-45 y.,North Rhine-Westphalia,Permanent job,0.64898,556,607,0.61098,0.68698
1997,30-45 y.,North Rhine-Westphalia,Temporary job,0.06044,51,607,0.04147,0.07941
1997,30-45 y.,Hesse,Permanent job,0.63646,183,183,0.56658,0.70634
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Permanent job,0.61551,165,165,0.54106,0.68997
1997,30-45 y.,Baden-Wuerttemberg,Permanent job,0.61217,367,367,0.56225,0.66209
1997,30-45 y.,Bavaria,Permanent job,0.66320,377,377,0.61542,0.71097
1997,30-45 y.,Berlin,Permanent job,0.67820,121,121,0.59461,0.76179
1997,30-45 y.,Brandenburg,Permanent job,0.67700,129,129,0.59599,0.75801
1997,30-45 y.,Mecklenburg-Western Pomerania,Permanent job,0.62392,79,79,0.51642,0.73142
1997,30-45 y.,Saxony,Permanent job,0.64238,232,232,0.58057,0.70419
1997,30-45 y.,Saxony-Anhalt,Permanent job,0.66843,133,133,0.58812,0.74874
