year,age_gr,migback,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,46-65 y.,Direct migration background,Permanent job,0.46602,482,482,0.42144,0.51060
1989,17-29 y.,No migration background,Permanent job,0.15367,258,381,0.11741,0.18993
1989,17-29 y.,No migration background,Temporary job,0.06429,123,381,0.03963,0.08895
1989,17-29 y.,Direct migration background,Permanent job,0.10478,80,130,0.05193,0.15763
1989,17-29 y.,Direct migration background,Temporary job,0.05606,50,130,0.01636,0.09575
1989,30-45 y.,No migration background,Permanent job,0.09191,167,202,0.05197,0.13184
1989,30-45 y.,No migration background,Temporary job,0.01733,35,202,-0.00071,0.03537
1989,30-45 y.,Direct migration background,Permanent job,0.07004,53,53,0.00067,0.13940
1989,46-65 y.,No migration background,Permanent job,0.02065,42,42,-0.02288,0.06418
1990,17-29 y.,No migration background,Permanent job,0.27383,1001,1216,0.24876,0.29891
1990,17-29 y.,No migration background,Temporary job,0.06680,215,1216,0.05276,0.08083
1990,17-29 y.,Direct migration background,Permanent job,0.11512,78,122,0.05825,0.17198
1990,17-29 y.,Direct migration background,Temporary job,0.07632,44,122,0.02901,0.12362
1990,30-45 y.,No migration background,Permanent job,0.26654,1479,1568,0.24464,0.28843
1990,30-45 y.,No migration background,Temporary job,0.02202,89,1568,0.01476,0.02929
1990,30-45 y.,Direct migration background,Permanent job,0.13378,100,100,0.06673,0.20084
1990,46-65 y.,No migration background,Permanent job,0.17179,966,1026,0.14870,0.19489
1990,46-65 y.,No migration background,Temporary job,0.01165,60,1026,0.00508,0.01822
1990,46-65 y.,Direct migration background,Permanent job,0.09009,84,84,0.02850,0.15169
1991,17-29 y.,No migration background,Permanent job,0.14003,378,536,0.11062,0.16943
1991,17-29 y.,No migration background,Temporary job,0.05444,158,536,0.03522,0.07367
1991,17-29 y.,Direct migration background,Permanent job,0.12730,85,85,0.05602,0.19858
1991,17-29 y.,Indirect migration background,Permanent job,0.10527,37,37,0.00502,0.20553
1991,30-45 y.,No migration background,Permanent job,0.12220,476,580,0.09552,0.14888
1991,30-45 y.,No migration background,Temporary job,0.02407,104,580,0.01159,0.03656
1991,30-45 y.,Direct migration background,Permanent job,0.11061,88,88,0.04471,0.17652
1991,46-65 y.,No migration background,Permanent job,0.03687,163,208,0.01120,0.06254
1991,46-65 y.,No migration background,Temporary job,0.01193,45,208,-0.00286,0.02673
1991,46-65 y.,Direct migration background,Permanent job,0.05130,40,40,-0.01794,0.12054
1992,17-29 y.,No migration background,Permanent job,0.13294,353,493,0.10294,0.16294
1992,17-29 y.,No migration background,Temporary job,0.05487,140,493,0.03474,0.07499
1992,17-29 y.,Direct migration background,Permanent job,0.08472,69,69,0.01854,0.15091
1992,17-29 y.,Indirect migration background,Permanent job,0.09441,39,39,0.00144,0.18738
1992,30-45 y.,No migration background,Permanent job,0.12232,475,593,0.09592,0.14871
1992,30-45 y.,No migration background,Temporary job,0.02612,118,593,0.01327,0.03897
1992,30-45 y.,Direct migration background,Permanent job,0.07796,56,56,0.00710,0.14881
1992,46-65 y.,No migration background,Permanent job,0.03848,170,233,0.01373,0.06324
1992,46-65 y.,No migration background,Temporary job,0.01290,63,233,-0.00162,0.02741
1992,46-65 y.,Direct migration background,Permanent job,0.04783,43,43,-0.01671,0.11237
1993,17-29 y.,No migration background,Permanent job,0.12739,327,444,0.09634,0.15844
1993,17-29 y.,No migration background,Temporary job,0.05083,117,444,0.03037,0.07128
1993,17-29 y.,Direct migration background,Permanent job,0.08738,47,47,0.00577,0.16898
1993,17-29 y.,Indirect migration background,Permanent job,0.10765,49,49,0.01997,0.19533
1993,30-45 y.,No migration background,Permanent job,0.11944,422,517,0.09146,0.14742
1993,30-45 y.,No migration background,Temporary job,0.02484,95,517,0.01141,0.03827
1993,30-45 y.,Direct migration background,Permanent job,0.07846,44,44,-0.00191,0.15883
1993,46-65 y.,No migration background,Permanent job,0.03582,135,176,0.00829,0.06336
1993,46-65 y.,No migration background,Temporary job,0.00949,41,176,-0.00488,0.02385
1994,17-29 y.,No migration background,Permanent job,0.12399,288,470,0.09416,0.15382
1994,17-29 y.,No migration background,Temporary job,0.07899,182,470,0.05458,0.10340
1994,17-29 y.,Direct migration background,Permanent job,0.08019,38,38,-0.00732,0.16770
1994,17-29 y.,Indirect migration background,Permanent job,0.09628,57,102,0.03875,0.15381
1994,17-29 y.,Indirect migration background,Temporary job,0.11462,45,102,0.05249,0.17675
1994,30-45 y.,No migration background,Permanent job,0.08147,303,399,0.05459,0.10834
1994,30-45 y.,No migration background,Temporary job,0.02343,96,399,0.00857,0.03829
1994,46-65 y.,No migration background,Permanent job,0.02548,92,130,-0.00171,0.05267
1994,46-65 y.,No migration background,Temporary job,0.00889,38,130,-0.00731,0.02509
1995,17-29 y.,No migration background,Permanent job,0.44296,1030,1428,0.41719,0.46874
1995,17-29 y.,No migration background,Temporary job,0.17560,398,1428,0.15586,0.19534
1995,17-29 y.,Direct migration background,Permanent job,0.38761,252,319,0.33406,0.44116
1995,17-29 y.,Direct migration background,Temporary job,0.13359,67,319,0.09620,0.17099
1995,17-29 y.,Indirect migration background,Permanent job,0.27006,153,252,0.21513,0.32499
1995,17-29 y.,Indirect migration background,Temporary job,0.23746,99,252,0.18482,0.29011
1995,30-45 y.,No migration background,Permanent job,0.66278,2322,2502,0.64425,0.68131
1995,30-45 y.,No migration background,Temporary job,0.04935,180,2502,0.04086,0.05784
1995,30-45 y.,Direct migration background,Permanent job,0.58000,559,603,0.54057,0.61943
1995,30-45 y.,Direct migration background,Temporary job,0.04875,44,603,0.03155,0.06596
1995,46-65 y.,No migration background,Permanent job,0.46896,1402,1503,0.44373,0.49420
1995,46-65 y.,No migration background,Temporary job,0.02929,101,1503,0.02076,0.03782
1995,46-65 y.,Direct migration background,Permanent job,0.43778,486,486,0.39363,0.48194
1996,17-29 y.,No migration background,Permanent job,0.43717,945,1321,0.41041,0.46393
1996,17-29 y.,No migration background,Temporary job,0.16375,376,1321,0.14379,0.18371
1996,17-29 y.,Direct migration background,Permanent job,0.39687,221,275,0.33894,0.45480
1996,17-29 y.,Direct migration background,Temporary job,0.11114,54,275,0.07393,0.14836
1996,17-29 y.,Indirect migration background,Permanent job,0.26730,152,246,0.21188,0.32271
1996,17-29 y.,Indirect migration background,Temporary job,0.22361,94,246,0.17143,0.27578
1996,30-45 y.,No migration background,Permanent job,0.67224,2369,2544,0.65400,0.69048
1996,30-45 y.,No migration background,Temporary job,0.05453,175,2544,0.04571,0.06336
1996,30-45 y.,Direct migration background,Permanent job,0.59747,526,572,0.55724,0.63769
1996,30-45 y.,Direct migration background,Temporary job,0.06355,46,572,0.04354,0.08356
1996,30-45 y.,Indirect migration background,Permanent job,0.72695,40,40,0.58712,0.86678
1996,46-65 y.,No migration background,Permanent job,0.45725,1374,1466,0.43174,0.48276
1996,46-65 y.,No migration background,Temporary job,0.02683,92,1466,0.01856,0.03511
1996,46-65 y.,Direct migration background,Permanent job,0.43790,460,460,0.39251,0.48329
1997,17-29 y.,No migration background,Permanent job,0.39043,806,1225,0.36310,0.41776
1997,17-29 y.,No migration background,Temporary job,0.19240,419,1225,0.17032,0.21449
1997,17-29 y.,Direct migration background,Permanent job,0.39328,188,248,0.33236,0.45420
1997,17-29 y.,Direct migration background,Temporary job,0.14083,60,248,0.09745,0.18421
1997,17-29 y.,Indirect migration background,Permanent job,0.28233,154,270,0.22853,0.33612
1997,17-29 y.,Indirect migration background,Temporary job,0.27900,116,270,0.22540,0.33260
1997,30-45 y.,No migration background,Permanent job,0.65372,2287,2480,0.63499,0.67245
1997,30-45 y.,No migration background,Temporary job,0.05827,193,2480,0.04904,0.06749
1997,30-45 y.,Direct migration background,Permanent job,0.57771,495,540,0.53601,0.61941
1997,30-45 y.,Direct migration background,Temporary job,0.07414,45,540,0.05202,0.09625
1997,30-45 y.,Indirect migration background,Permanent job,0.56588,44,44,0.41773,0.71402
1997,46-65 y.,No migration background,Permanent job,0.44829,1351,1446,0.42265,0.47394
1997,46-65 y.,No migration background,Temporary job,0.02861,95,1446,0.02001,0.03720
1997,46-65 y.,Direct migration background,Permanent job,0.46175,433,433,0.41474,0.50876
1998,17-29 y.,No migration background,Permanent job,0.38039,857,1333,0.35432,0.40647
1998,17-29 y.,No migration background,Temporary job,0.20475,476,1333,0.18308,0.22642
1998,17-29 y.,Direct migration background,Permanent job,0.35879,157,225,0.29598,0.42161
1998,17-29 y.,Direct migration background,Temporary job,0.18734,68,225,0.13624,0.23844
1998,17-29 y.,Indirect migration background,Permanent job,0.24243,148,259,0.19013,0.29472
1998,17-29 y.,Indirect migration background,Temporary job,0.24291,111,259,0.19058,0.29524
1998,30-45 y.,No migration background,Permanent job,0.65756,2610,2815,0.64003,0.67510
1998,30-45 y.,No migration background,Temporary job,0.05428,205,2815,0.04590,0.06265
1998,30-45 y.,Direct migration background,Permanent job,0.59594,467,522,0.55380,0.63808
1998,30-45 y.,Direct migration background,Temporary job,0.08133,55,522,0.05786,0.10480
1998,30-45 y.,Indirect migration background,Permanent job,0.55120,52,52,0.41469,0.68770
1998,46-65 y.,No migration background,Permanent job,0.45598,1611,1698,0.43228,0.47967
1998,46-65 y.,No migration background,Temporary job,0.02382,87,1698,0.01657,0.03108
1998,46-65 y.,Direct migration background,Permanent job,0.48804,438,438,0.44117,0.53490
1999,17-29 y.,No migration background,Permanent job,0.38049,811,1312,0.35421,0.40677
1999,17-29 y.,No migration background,Temporary job,0.22916,501,1312,0.20641,0.25191
1999,17-29 y.,Direct migration background,Permanent job,0.39633,140,200,0.32837,0.46429
1999,17-29 y.,Direct migration background,Temporary job,0.17809,60,200,0.12493,0.23124
1999,17-29 y.,Indirect migration background,Permanent job,0.29166,160,274,0.23775,0.34558
1999,17-29 y.,Indirect migration background,Temporary job,0.25683,114,274,0.20501,0.30866
1999,30-45 y.,No migration background,Permanent job,0.66837,2616,2850,0.65108,0.68565
1999,30-45 y.,No migration background,Temporary job,0.06053,234,2850,0.05177,0.06929
1999,30-45 y.,Direct migration background,Permanent job,0.60041,452,496,0.55726,0.64356
1999,30-45 y.,Direct migration background,Temporary job,0.07308,44,496,0.05015,0.09601
1999,30-45 y.,Indirect migration background,Permanent job,0.64889,64,64,0.53102,0.76676
1999,46-65 y.,No migration background,Permanent job,0.46695,1557,1665,0.44298,0.49093
1999,46-65 y.,No migration background,Temporary job,0.02468,108,1665,0.01723,0.03213
1999,46-65 y.,Direct migration background,Permanent job,0.49359,385,385,0.44359,0.54360
2000,17-29 y.,No migration background,Permanent job,0.34195,1079,1902,0.32063,0.36328
2000,17-29 y.,No migration background,Temporary job,0.23423,823,1902,0.21519,0.25327
2000,17-29 y.,Direct migration background,Permanent job,0.34646,188,282,0.29082,0.40210
2000,17-29 y.,Direct migration background,Temporary job,0.15985,94,282,0.11700,0.20270
2000,17-29 y.,Indirect migration background,Permanent job,0.31241,188,313,0.26098,0.36384
2000,17-29 y.,Indirect migration background,Temporary job,0.20363,125,313,0.15895,0.24832
2000,30-45 y.,No migration background,Permanent job,0.64106,4345,4701,0.62734,0.65477
2000,30-45 y.,No migration background,Temporary job,0.05553,356,4701,0.04898,0.06207
2000,30-45 y.,Direct migration background,Permanent job,0.55662,655,733,0.52063,0.59261
2000,30-45 y.,Direct migration background,Temporary job,0.08219,78,733,0.06229,0.10208
2000,30-45 y.,Indirect migration background,Permanent job,0.65219,98,98,0.55741,0.74697
2000,46-65 y.,No migration background,Permanent job,0.44566,2893,3043,0.42799,0.46332
2000,46-65 y.,No migration background,Temporary job,0.02143,150,3043,0.01628,0.02658
2000,46-65 y.,Direct migration background,Permanent job,0.45925,526,526,0.41662,0.50188
2001,17-29 y.,No migration background,Permanent job,0.33000,921,1665,0.30740,0.35259
2001,17-29 y.,No migration background,Temporary job,0.23520,744,1665,0.21483,0.25558
2001,17-29 y.,Direct migration background,Permanent job,0.30112,163,257,0.24493,0.35732
2001,17-29 y.,Direct migration background,Temporary job,0.20836,94,257,0.15860,0.25811
2001,17-29 y.,Indirect migration background,Permanent job,0.30735,164,291,0.25424,0.36045
2001,17-29 y.,Indirect migration background,Temporary job,0.25360,127,291,0.20353,0.30368
2001,30-45 y.,No migration background,Permanent job,0.64778,3928,4244,0.63340,0.66215
2001,30-45 y.,No migration background,Temporary job,0.05281,316,4244,0.04608,0.05954
2001,30-45 y.,Direct migration background,Permanent job,0.55700,593,653,0.51887,0.59513
2001,30-45 y.,Direct migration background,Temporary job,0.07039,60,653,0.05075,0.09002
2001,30-45 y.,Indirect migration background,Permanent job,0.68669,106,106,0.59797,0.77541
2001,46-65 y.,No migration background,Permanent job,0.45295,2723,2855,0.43468,0.47121
2001,46-65 y.,No migration background,Temporary job,0.02007,132,2855,0.01493,0.02522
2001,46-65 y.,Direct migration background,Permanent job,0.45466,479,479,0.41002,0.49930
2002,17-29 y.,No migration background,Permanent job,0.30557,896,1665,0.28344,0.32770
2002,17-29 y.,No migration background,Temporary job,0.24105,769,1665,0.22050,0.26160
2002,17-29 y.,Direct migration background,Permanent job,0.30825,142,224,0.24764,0.36886
2002,17-29 y.,Direct migration background,Temporary job,0.21270,82,224,0.15899,0.26641
2002,17-29 y.,Indirect migration background,Permanent job,0.23191,140,257,0.18020,0.28361
2002,17-29 y.,Indirect migration background,Temporary job,0.27198,117,257,0.21747,0.32649
2002,30-45 y.,No migration background,Permanent job,0.64359,4067,4364,0.62938,0.65780
2002,30-45 y.,No migration background,Temporary job,0.04630,297,4364,0.04007,0.05254
2002,30-45 y.,Direct migration background,Permanent job,0.52823,534,593,0.48802,0.56845
2002,30-45 y.,Direct migration background,Temporary job,0.07654,59,593,0.05512,0.09796
2002,30-45 y.,Indirect migration background,Permanent job,0.60780,114,114,0.51778,0.69782
2002,46-65 y.,No migration background,Permanent job,0.45152,3230,3378,0.43474,0.46831
2002,46-65 y.,No migration background,Temporary job,0.02093,148,3378,0.01610,0.02576
2002,46-65 y.,Direct migration background,Permanent job,0.43494,460,460,0.38959,0.48030
2003,17-29 y.,No migration background,Permanent job,0.29470,820,1556,0.27204,0.31736
2003,17-29 y.,No migration background,Temporary job,0.22793,736,1556,0.20708,0.24878
2003,17-29 y.,Direct migration background,Permanent job,0.27486,107,176,0.20871,0.34101
2003,17-29 y.,Direct migration background,Temporary job,0.17976,69,176,0.12287,0.23665
2003,17-29 y.,Indirect migration background,Permanent job,0.27970,139,249,0.22384,0.33557
2003,17-29 y.,Indirect migration background,Temporary job,0.24320,110,249,0.18980,0.29659
2003,30-45 y.,No migration background,Permanent job,0.63553,3713,3989,0.62059,0.65047
2003,30-45 y.,No migration background,Temporary job,0.04842,276,3989,0.04176,0.05508
2003,30-45 y.,Direct migration background,Permanent job,0.51776,490,546,0.47580,0.55971
2003,30-45 y.,Direct migration background,Temporary job,0.07902,56,546,0.05637,0.10167
2003,30-45 y.,Indirect migration background,Permanent job,0.59122,129,129,0.50605,0.67639
2003,46-65 y.,No migration background,Permanent job,0.45259,3119,3266,0.43551,0.46966
2003,46-65 y.,No migration background,Temporary job,0.02269,147,3266,0.01758,0.02780
2003,46-65 y.,Direct migration background,Permanent job,0.43222,438,472,0.38748,0.47696
2003,46-65 y.,Direct migration background,Temporary job,0.03526,34,472,0.01860,0.05191
2004,17-29 y.,No migration background,Permanent job,0.30089,808,1548,0.27803,0.32374
2004,17-29 y.,No migration background,Temporary job,0.23500,740,1548,0.21387,0.25613
2004,17-29 y.,Direct migration background,Permanent job,0.24836,104,158,0.18077,0.31594
2004,17-29 y.,Direct migration background,Temporary job,0.15725,54,158,0.10030,0.21419
2004,17-29 y.,Indirect migration background,Permanent job,0.23259,125,237,0.17869,0.28649
2004,17-29 y.,Indirect migration background,Temporary job,0.25477,112,237,0.19917,0.31036
2004,30-45 y.,No migration background,Permanent job,0.62291,3408,3711,0.60732,0.63851
2004,30-45 y.,No migration background,Temporary job,0.05948,303,3711,0.05187,0.06709
2004,30-45 y.,Direct migration background,Permanent job,0.53346,474,518,0.49046,0.57647
2004,30-45 y.,Direct migration background,Temporary job,0.05402,44,518,0.03453,0.07350
2004,30-45 y.,Indirect migration background,Permanent job,0.63315,140,140,0.55302,0.71327
2004,46-65 y.,No migration background,Permanent job,0.45602,3099,3252,0.43890,0.47314
2004,46-65 y.,No migration background,Temporary job,0.02284,153,3252,0.01771,0.02798
2004,46-65 y.,Direct migration background,Permanent job,0.42000,414,414,0.37240,0.46760
2004,66 and older,No migration background,Permanent job,0.01104,39,39,-0.02218,0.04427
2005,17-29 y.,No migration background,Permanent job,0.28687,803,1479,0.26381,0.30993
2005,17-29 y.,No migration background,Temporary job,0.23063,676,1479,0.20916,0.25211
2005,17-29 y.,Direct migration background,Permanent job,0.21056,71,119,0.13700,0.28412
2005,17-29 y.,Direct migration background,Temporary job,0.19029,48,119,0.11946,0.26111
2005,17-29 y.,Indirect migration background,Permanent job,0.25103,125,229,0.19474,0.30731
2005,17-29 y.,Indirect migration background,Temporary job,0.22217,104,229,0.16821,0.27613
2005,30-45 y.,No migration background,Permanent job,0.65285,3302,3542,0.63717,0.66853
2005,30-45 y.,No migration background,Temporary job,0.05047,240,3542,0.04325,0.05768
2005,30-45 y.,Direct migration background,Permanent job,0.54255,451,494,0.49858,0.58653
2005,30-45 y.,Direct migration background,Temporary job,0.06199,43,494,0.04070,0.08328
2005,30-45 y.,Indirect migration background,Permanent job,0.61288,144,144,0.53304,0.69272
2005,46-65 y.,No migration background,Permanent job,0.48169,3068,3201,0.46438,0.49900
2005,46-65 y.,No migration background,Temporary job,0.02369,133,3201,0.01842,0.02896
2005,46-65 y.,Direct migration background,Permanent job,0.44888,409,409,0.40061,0.49714
2005,66 and older,No migration background,Permanent job,0.01069,44,44,-0.02005,0.04144
2006,17-29 y.,No migration background,Permanent job,0.27691,807,1492,0.25420,0.29962
2006,17-29 y.,No migration background,Temporary job,0.23293,685,1492,0.21147,0.25438
2006,17-29 y.,Direct migration background,Permanent job,0.26625,93,150,0.19528,0.33722
2006,17-29 y.,Direct migration background,Temporary job,0.19016,57,150,0.12715,0.25317
2006,17-29 y.,Indirect migration background,Permanent job,0.20999,106,224,0.15654,0.26345
2006,17-29 y.,Indirect migration background,Temporary job,0.25517,118,224,0.19795,0.31239
2006,30-45 y.,No migration background,Permanent job,0.64313,3348,3639,0.62757,0.65870
2006,30-45 y.,No migration background,Temporary job,0.06100,291,3639,0.05322,0.06877
2006,30-45 y.,Direct migration background,Permanent job,0.52156,427,470,0.47635,0.56677
2006,30-45 y.,Direct migration background,Temporary job,0.04663,43,470,0.02755,0.06572
2006,30-45 y.,Indirect migration background,Permanent job,0.58027,153,153,0.50182,0.65873
2006,46-65 y.,No migration background,Permanent job,0.48737,3365,3523,0.47086,0.50387
2006,46-65 y.,No migration background,Temporary job,0.02310,158,3523,0.01813,0.02806
2006,46-65 y.,Direct migration background,Permanent job,0.43979,402,402,0.39121,0.48837
2006,66 and older,No migration background,Permanent job,0.01246,53,53,-0.01769,0.04262
2007,17-29 y.,No migration background,Permanent job,0.28107,754,1424,0.25771,0.30443
2007,17-29 y.,No migration background,Temporary job,0.24052,670,1424,0.21831,0.26272
2007,17-29 y.,Direct migration background,Permanent job,0.18541,62,115,0.11407,0.25675
2007,17-29 y.,Direct migration background,Temporary job,0.18677,53,115,0.11523,0.25831
2007,17-29 y.,Indirect migration background,Permanent job,0.24374,113,229,0.18801,0.29947
2007,17-29 y.,Indirect migration background,Temporary job,0.23434,116,229,0.17936,0.28932
2007,30-45 y.,No migration background,Permanent job,0.65724,3129,3418,0.64132,0.67315
2007,30-45 y.,No migration background,Temporary job,0.06473,289,3418,0.05648,0.07298
2007,30-45 y.,Direct migration background,Permanent job,0.52797,386,437,0.48111,0.57483
2007,30-45 y.,Direct migration background,Temporary job,0.08349,51,437,0.05753,0.10946
2007,30-45 y.,Indirect migration background,Permanent job,0.62952,164,164,0.55538,0.70366
2007,46-65 y.,No migration background,Permanent job,0.51421,3287,3457,0.49755,0.53088
2007,46-65 y.,No migration background,Temporary job,0.02737,170,3457,0.02193,0.03281
2007,46-65 y.,Direct migration background,Permanent job,0.45838,365,365,0.40719,0.50957
2007,66 and older,No migration background,Permanent job,0.01244,52,52,-0.01798,0.04286
2008,17-29 y.,No migration background,Permanent job,0.28260,691,1340,0.25848,0.30672
2008,17-29 y.,No migration background,Temporary job,0.25423,649,1340,0.23091,0.27755
2008,17-29 y.,Direct migration background,Permanent job,0.25045,65,110,0.16911,0.33179
2008,17-29 y.,Direct migration background,Temporary job,0.19640,45,110,0.12182,0.27099
2008,17-29 y.,Indirect migration background,Permanent job,0.29795,118,223,0.23778,0.35811
2008,17-29 y.,Indirect migration background,Temporary job,0.20565,105,223,0.15248,0.25882
2008,30-45 y.,No migration background,Permanent job,0.67637,2897,3173,0.66009,0.69266
2008,30-45 y.,No migration background,Temporary job,0.07322,276,3173,0.06415,0.08228
2008,30-45 y.,Direct migration background,Permanent job,0.57987,354,397,0.53125,0.62848
2008,30-45 y.,Direct migration background,Temporary job,0.07731,43,397,0.05101,0.10362
2008,30-45 y.,Indirect migration background,Permanent job,0.64010,169,169,0.56752,0.71268
2008,46-65 y.,No migration background,Permanent job,0.53839,3285,3470,0.52180,0.55498
2008,46-65 y.,No migration background,Temporary job,0.03100,185,3470,0.02523,0.03677
2008,46-65 y.,Direct migration background,Permanent job,0.47064,334,365,0.41936,0.52192
2008,46-65 y.,Direct migration background,Temporary job,0.04729,31,365,0.02549,0.06910
2008,46-65 y.,Indirect migration background,Permanent job,0.48542,31,31,0.30657,0.66427
2008,66 and older,No migration background,Permanent job,0.01235,57,57,-0.01658,0.04128
2009,17-29 y.,No migration background,Permanent job,0.28918,638,1251,0.26405,0.31432
2009,17-29 y.,No migration background,Temporary job,0.26047,613,1251,0.23614,0.28480
2009,17-29 y.,Direct migration background,Permanent job,0.23617,47,82,0.14368,0.32867
2009,17-29 y.,Direct migration background,Temporary job,0.17813,35,82,0.09481,0.26146
2009,17-29 y.,Indirect migration background,Permanent job,0.28207,96,197,0.21907,0.34507
2009,17-29 y.,Indirect migration background,Temporary job,0.25270,101,197,0.19186,0.31354
2009,30-45 y.,No migration background,Permanent job,0.66423,2586,2847,0.64688,0.68158
2009,30-45 y.,No migration background,Temporary job,0.07052,261,2847,0.06111,0.07993
2009,30-45 y.,Direct migration background,Permanent job,0.55477,296,337,0.50163,0.60791
2009,30-45 y.,Direct migration background,Temporary job,0.08656,41,337,0.05649,0.11662
2009,30-45 y.,Indirect migration background,Permanent job,0.69329,177,177,0.62516,0.76142
2009,46-65 y.,No migration background,Permanent job,0.55819,3202,3384,0.54146,0.57493
2009,46-65 y.,No migration background,Temporary job,0.02813,182,3384,0.02256,0.03370
2009,46-65 y.,Direct migration background,Permanent job,0.46699,301,301,0.41054,0.52345
2009,66 and older,No migration background,Permanent job,0.01523,61,61,-0.01576,0.04621
2010,17-29 y.,No migration background,Permanent job,0.26997,744,1455,0.24715,0.29279
2010,17-29 y.,No migration background,Temporary job,0.27496,711,1455,0.25201,0.29791
2010,17-29 y.,Direct migration background,Permanent job,0.25185,123,192,0.19029,0.31341
2010,17-29 y.,Direct migration background,Temporary job,0.20455,69,192,0.14735,0.26176
2010,17-29 y.,Indirect migration background,Permanent job,0.24179,102,200,0.18230,0.30128
2010,17-29 y.,Indirect migration background,Temporary job,0.22079,98,200,0.16316,0.27842
2010,30-45 y.,No migration background,Permanent job,0.70182,4243,4742,0.68880,0.71484
2010,30-45 y.,No migration background,Temporary job,0.06564,499,4742,0.05859,0.07269
2010,30-45 y.,Direct migration background,Permanent job,0.52640,645,753,0.49071,0.56209
2010,30-45 y.,Direct migration background,Temporary job,0.10268,108,753,0.08099,0.12438
2010,30-45 y.,Indirect migration background,Permanent job,0.63100,288,332,0.57902,0.68299
2010,30-45 y.,Indirect migration background,Temporary job,0.08004,44,332,0.05080,0.10927
2010,46-65 y.,No migration background,Permanent job,0.58095,3576,3828,0.56532,0.59658
2010,46-65 y.,No migration background,Temporary job,0.03641,252,3828,0.03048,0.04235
2010,46-65 y.,Direct migration background,Permanent job,0.44395,311,351,0.39190,0.49600
2010,46-65 y.,Direct migration background,Temporary job,0.03031,40,351,0.01235,0.04826
2010,46-65 y.,Indirect migration background,Permanent job,0.58801,47,47,0.44577,0.73025
2010,66 and older,No migration background,Permanent job,0.01658,66,66,-0.01446,0.04763
2011,17-29 y.,No migration background,Permanent job,0.29171,896,1679,0.26996,0.31346
2011,17-29 y.,No migration background,Temporary job,0.26494,783,1679,0.24382,0.28605
