"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2011","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","174.79","173.5","402","163","168","182","187","196","173.86","175.72","143","198","171","174"
"2012","(Fach-)Abitur","Westdeutschland","172.95","172.5","2021","160","166","180","186","194","172.53","173.37","110","205","172","173"
"2012","(noch) kein Abschluss","Ostdeutschland","172.03","169.5","68","163","166","176","185","190","169.83","174.23","150","190","168","175"
"2012","(noch) kein Abschluss","Westdeutschland","170.21","169.5","476","158","163","178","183","194","169.32","171.1","130","200","170","172"
"2012","AkademikerIn","Ostdeutschland","171.11","170.5","1261","160","165","178","183","193","170.6","171.62","80","198","170","172"
"2012","AkademikerIn","Westdeutschland","173.53","173.5","3378","162","167","180","185","194","173.22","173.84","139","205","173","174"
"2012","Hauptschule","Ostdeutschland","168.71","167.5","1206","157","162","175","180","194","168.2","169.22","117","201","168","168"
"2012","Hauptschule","Westdeutschland","169.76","169.5","5718","158","163","176","182","192","169.52","170","116","203","169","170"
"2012","Realschule","Ostdeutschland","171.92","171.5","1799","160","165","178","185","195","171.48","172.36","131","205","170","172"
"2012","Realschule","Westdeutschland","172.18","170.5","3629","160","165","179","185","196","171.87","172.49","118","217","170","170"
"2013","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","173.62","172.5","520","162","167","180","186","197","172.8","174.44","143","208","170","172"
"2014","(Fach-)Abitur","Westdeutschland","173.2","172.5","3414","161","166","180","186","194","172.87","173.53","117","205","171","172"
"2014","(noch) kein Abschluss","Ostdeutschland","170.84","169.5","113","160","164","176","183","194","169.15","172.53","150","196","169","173"
"2014","(noch) kein Abschluss","Westdeutschland","170.35","169.5","888","157","163","178","182","197","169.69","171.01","135","203","170","171"
"2014","AkademikerIn","Ostdeutschland","171.33","170.5","1440","160","165","178","182","193","170.86","171.8","148","205","170","172"
"2014","AkademikerIn","Westdeutschland","173.7","172.5","4773","162","167","180","186","195","173.44","173.96","117","207","173","174"
"2014","Hauptschule","Ostdeutschland","169.05","167.5","1254","157","162","176","182","195","168.52","169.58","117","202","168","169"
"2014","Hauptschule","Westdeutschland","170.06","169.5","6923","158","164","177","183","193","169.84","170.28","107","205","170","170"
"2014","Realschule","Ostdeutschland","171.73","170.5","2104","160","164","179","185","193","171.33","172.13","132","205","170","172"
"2014","Realschule","Westdeutschland","172.01","170.5","4754","160","165","178","185","196","171.75","172.27","116","217","170","171"
"2015","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2015","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","173.89","173.5","493","161","167","180","188","198","173.05","174.73","145","198","170","173"
"2016","(Fach-)Abitur","Westdeutschland","172.98","172.5","3170","160","165","180","185","195","172.64","173.32","140","205","170","172"
"2016","(noch) kein Abschluss","Ostdeutschland","171.31","171.5","95","162","165","176","180","184","169.61","173.01","154","196","168","172"
"2016","(noch) kein Abschluss","Westdeutschland","169.41","168.5","715","158","162","176","180","193","168.67","170.15","117","202","169","170"
"2016","AkademikerIn","Ostdeutschland","171.43","169.5","1336","160","165","178","183","194","170.94","171.92","148","205","170","172"
"2016","AkademikerIn","Westdeutschland","173.7","173.5","4531","162","167","180","186","194","173.43","173.97","128","206","173","174"
"2016","Hauptschule","Ostdeutschland","168.41","167.5","1063","156","161","175","180","196","167.84","168.98","143","202","168","169"
"2016","Hauptschule","Westdeutschland","170.33","169.5","5855","158","164","177","183","194","170.09","170.57","116","203","170","170"
"2016","Realschule","Ostdeutschland","171.75","171.5","1891","159","165","179","185","193","171.32","172.18","131","205","170","172"
"2016","Realschule","Westdeutschland","172.17","170.5","4102","160","165","179","185","196","171.89","172.45","117","220","170","170"
"2017","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2017","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2017","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","174.03","173.5","661","161","168","180","187","195","173.32","174.74","143","208","170","172"
"2018","(Fach-)Abitur","Westdeutschland","172.74","172.5","3890","160","165","180","186","195","172.43","173.05","142","205","171","172"
"2018","(noch) kein Abschluss","Ostdeutschland","170.82","169.5","295","160","165","177","182","196","169.78","171.86","133","198","168","170"
"2018","(noch) kein Abschluss","Westdeutschland","169.77","168.5","1717","157","163","176","183","196","169.31","170.23","115","203","168","170"
"2018","AkademikerIn","Ostdeutschland","171.69","171.5","1476","160","165","178","184","193","171.22","172.16","148","205","170","172"
"2018","AkademikerIn","Westdeutschland","174.04","173.5","5435","162","168","180","186","195","173.79","174.29","116","207","173","174"
"2018","Hauptschule","Ostdeutschland","168.9","167.5","1164","157","162","175","182","194","168.35","169.45","143","202","168","170"
"2018","Hauptschule","Westdeutschland","170.33","169.5","6275","158","164","177","183","194","170.09","170.57","117","210","170","170"
"2018","Realschule","Ostdeutschland","171.65","170.5","2165","159","164","179","185","195","171.24","172.06","131","206","170","172"
"2018","Realschule","Westdeutschland","171.97","169.5","4493","160","165","179","185","195","171.69","172.25","105","210","170","170"
"2019","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2019","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2019","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Ostdeutschland","173.86","172.5","633","161","167","180","186","196","173.11","174.61","143","208","170","173"
"2020","(Fach-)Abitur","Westdeutschland","172.66","171.5","3818","160","165","180","186","195","172.35","172.97","136","205","172","172"
"2020","(noch) kein Abschluss","Ostdeutschland","173.97","174.5","112","160","165","180","186","197","172.16","175.78","152","197","169","175"
"2020","(noch) kein Abschluss","Westdeutschland","169.61","169.5","792","157","162","176","182","193","168.9","170.32","140","200","170","172"
"2020","AkademikerIn","Ostdeutschland","171.72","170.5","1574","160","165","178","185","193","171.25","172.19","116","205","172","173"
"2020","AkademikerIn","Westdeutschland","174.46","173.5","5623","162","168","181","186","196","174.21","174.71","120","207","173","174"
"2020","Hauptschule","Ostdeutschland","169.25","169.5","895","157","163","176","181","194","168.62","169.88","137","202","168","170"
"2020","Hauptschule","Westdeutschland","170.42","169.5","5036","158","164","178","183","195","170.16","170.68","120","210","170","170"
"2020","Realschule","Ostdeutschland","171.42","170.5","1962","160","164","178","185","195","170.99","171.85","131","206","170","171"
"2020","Realschule","Westdeutschland","172.13","170.5","4226","160","165","180","186","196","171.84","172.42","126","218","170","171"
