"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2012","(Fach-)Abitur","Städtischer Raum","173.23","172.5","1768","161","167","180","186","195","172.78","173.68","110","205","172","173"
"2012","(noch) kein Abschluss","Ländlicher Raum","170.36","169.5","166","158","165","176","182","194","168.98","171.74","150","194","168","173"
"2012","(noch) kein Abschluss","Städtischer Raum","170.39","169.5","378","159","163","178","184","192","169.37","171.41","130","200","170","172"
"2012","AkademikerIn","Ländlicher Raum","172.79","172.5","1381","161","167","179","185","194","172.3","173.28","144","204","172","173"
"2012","AkademikerIn","Städtischer Raum","173.12","172.5","3258","161","166","180","185","193","172.8","173.44","80","205","173","174"
"2012","Hauptschule","Ländlicher Raum","169.69","168.5","2709","158","163","176","181","193","169.35","170.03","117","201","169","170"
"2012","Hauptschule","Städtischer Raum","169.59","168.5","4215","158","163","176","182","190","169.31","169.87","116","203","169","170"
"2012","Realschule","Ländlicher Raum","172.05","171.5","2350","160","165","179","185","194","171.67","172.43","140","205","170","172"
"2012","Realschule","Städtischer Raum","172.15","170.5","3078","160","165","178","185","196","171.82","172.48","118","217","170","170"
"2013","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Ländlicher Raum","173.3","172.5","1040","161","165","180","186","194","172.71","173.89","117","200","170","172"
"2014","(Fach-)Abitur","Städtischer Raum","173.23","172.5","2894","160","166","180","186","194","172.87","173.59","130","208","171","172"
"2014","(noch) kein Abschluss","Ländlicher Raum","170.94","169.5","318","158","165","178","185","192","169.85","172.03","135","198","169","172"
"2014","(noch) kein Abschluss","Städtischer Raum","170.17","169.5","683","157","163","178","180","197","169.42","170.92","140","203","170","172"
"2014","AkademikerIn","Ländlicher Raum","172.7","172.5","1718","161","166","179","185","193","172.25","173.15","117","205","172","173"
"2014","AkademikerIn","Städtischer Raum","173.43","172.5","4495","162","167","180","186","195","173.16","173.7","139","207","172","173"
"2014","Hauptschule","Ländlicher Raum","170.25","169.5","3113","158","164","177","183","193","169.92","170.58","116","201","170","170"
"2014","Hauptschule","Städtischer Raum","169.75","169.5","5064","158","163","176","183","193","169.48","170.02","107","205","170","170"
"2014","Realschule","Ländlicher Raum","171.87","170.5","2968","160","165","178","185","194","171.54","172.2","139","205","170","171"
"2014","Realschule","Städtischer Raum","171.98","170.5","3890","160","165","179","185","196","171.69","172.27","116","217","170","171"
"2015","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2015","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2015","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Ländlicher Raum","172.81","171.5","985","161","165","180","185","198","172.23","173.39","150","200","170","172"
"2016","(Fach-)Abitur","Städtischer Raum","173.17","172.5","2678","160","165","180","186","195","172.8","173.54","140","205","170","172"
"2016","(noch) kein Abschluss","Ländlicher Raum","170.57","170.5","227","157","165","178","182","190","169.33","171.81","145","195","168","170"
"2016","(noch) kein Abschluss","Städtischer Raum","169.27","168.5","583","158","162","176","180","193","168.45","170.09","117","202","169","170"
"2016","AkademikerIn","Ländlicher Raum","172.85","172.5","1655","160","166","180","185","194","172.4","173.3","128","205","172","173"
"2016","AkademikerIn","Städtischer Raum","173.41","172.5","4212","162","167","180","186","194","173.13","173.69","139","206","172","173"
"2016","Hauptschule","Ländlicher Raum","170.07","169.5","2697","158","164","176","182","195","169.72","170.42","145","202","170","170"
"2016","Hauptschule","Städtischer Raum","170.1","169.5","4221","158","163","177","183","194","169.81","170.39","116","203","170","170"
"2016","Realschule","Ländlicher Raum","171.88","170.5","2646","160","165","178","185","193","171.52","172.24","140","205","170","171"
"2016","Realschule","Städtischer Raum","172.17","170.5","3347","160","165","180","185","197","171.85","172.49","117","220","170","170"
"2017","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2017","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2017","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Ländlicher Raum","173.12","171.5","1262","160","166","180","185","194","172.6","173.64","142","208","171","172"
"2018","(Fach-)Abitur","Städtischer Raum","172.84","172.5","3289","160","165","180","186","195","172.5","173.18","146","205","171","172"
"2018","(noch) kein Abschluss","Ländlicher Raum","170.4","169.5","552","158","163","178","184","198","169.59","171.21","115","198","167","170"
"2018","(noch) kein Abschluss","Städtischer Raum","169.75","169.5","1460","158","163","176","182","193","169.25","170.25","133","203","168","170"
"2018","AkademikerIn","Ländlicher Raum","173.04","172.5","1886","161","167","180","185","193","172.62","173.46","142","205","172","173"
"2018","AkademikerIn","Städtischer Raum","173.81","173.5","5025","162","167","180","186","195","173.55","174.07","116","207","172","173"
"2018","Hauptschule","Ländlicher Raum","170.29","169.5","2813","158","164","177","183","193","169.94","170.64","145","203","170","170"
"2018","Hauptschule","Städtischer Raum","170.11","169.5","4626","158","163","177","183","194","169.83","170.39","117","210","170","170"
"2018","Realschule","Ländlicher Raum","171.89","170.5","2954","160","165","179","186","194","171.55","172.23","105","206","170","171"
"2018","Realschule","Städtischer Raum","171.89","170.5","3704","160","165","179","185","196","171.59","172.19","116","210","170","170"
"2019","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2019","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2019","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2019","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Ländlicher Raum","173.2","172.5","1178","161","166","180","186","195","172.65","173.75","143","208","171","173"
"2020","(Fach-)Abitur","Städtischer Raum","172.69","171.5","3273","160","165","180","186","196","172.36","173.02","136","205","172","172"
"2020","(noch) kein Abschluss","Ländlicher Raum","171.8","171.5","257","159","163","180","186","197","170.51","173.09","140","200","170","173"
"2020","(noch) kein Abschluss","Städtischer Raum","169.58","169.5","647","157","162","176","182","192","168.81","170.35","144","196","170","172"
"2020","AkademikerIn","Ländlicher Raum","173.17","172.5","1924","161","167","180","186","193","172.75","173.59","140","205","172","173"
"2020","AkademikerIn","Städtischer Raum","174.23","173.5","5273","162","168","181","186","195","173.97","174.49","116","207","173","174"
"2020","Hauptschule","Ländlicher Raum","170.59","169.5","2307","158","164","178","183","195","170.21","170.97","145","203","170","170"
"2020","Hauptschule","Städtischer Raum","170.13","169.5","3624","158","163","177","183","195","169.81","170.45","120","210","170","170"
"2020","Realschule","Ländlicher Raum","172.32","171.5","2737","160","165","180","186","193","171.96","172.68","126","206","170","172"
"2020","Realschule","Städtischer Raum","171.67","169.5","3451","160","164","179","185","196","171.35","171.99","131","218","170","171"
