"year","quintil_oecd","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2004","1 Einkommensschwächstes Quintil","Städtischer Raum","169.73","169.5","2485","158","163","176","182","192","169.37","170.09","132","200","168","170"
"2004","2","Ländlicher Raum","170.14","169.5","1857","159","164","176","182","192","169.73","170.55","141","198","170","170"
"2004","2","Städtischer Raum","170.46","169.5","3093","159","164","177","183","192","170.14","170.78","140","200","170","170"
"2004","3","Ländlicher Raum","170.68","169.5","1499","160","165","177","182","193","170.22","171.14","149","200","170","171"
"2004","3","Städtischer Raum","171.19","169.5","2603","159","165","178","184","194","170.83","171.55","145","210","170","172"
"2004","4","Ländlicher Raum","171.8","171.5","1298","160","165","178","183","193","171.3","172.3","141","204","171","172"
"2004","4","Städtischer Raum","172.29","171.5","2955","160","165","179","185","194","171.95","172.63","139","205","172","172"
"2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","172.79","172.5","915","161","166","179","184","195","172.2","173.38","146","203","172","174"
"2004","5 Einkommensstärkstes Quintil","Städtischer Raum","173.32","172.5","3114","161","166","180","186","195","172.99","173.65","100","205","172","173"
"2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2005","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","2","Städtischer Raum","","","","","","","","","","","","","",""
"2005","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","3","Städtischer Raum","","","","","","","","","","","","","",""
"2005","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","4","Städtischer Raum","","","","","","","","","","","","","",""
"2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.61","169.5","1794","160","164","177","184","193","170.19","171.03","138","198","169","170"
"2006","1 Einkommensschwächstes Quintil","Städtischer Raum","169.86","169.5","2480","158","163","176","182","192","169.5","170.22","131","209","168","170"
"2006","2","Ländlicher Raum","169.71","168.5","1898","158","163","176","182","192","169.29","170.13","115","203","169","170"
"2006","2","Städtischer Raum","170.44","169.5","2984","158","164","177","183","194","170.11","170.77","120","203","170","170"
"2006","3","Ländlicher Raum","171.75","171.5","1572","160","165","178","184","194","171.28","172.22","143","204","170","172"
"2006","3","Städtischer Raum","170.95","169.5","2593","159","164","178","184","191","170.59","171.31","120","204","170","170"
"2006","4","Ländlicher Raum","171.8","170.5","1325","160","165","178","183","195","171.31","172.29","141","200","170","172"
"2006","4","Städtischer Raum","172.43","171.5","3095","160","165","179","185","194","172.1","172.76","140","208","172","172"
"2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.5","173.5","941","163","167","180","185","193","172.93","174.07","146","204","172","174"
"2006","5 Einkommensstärkstes Quintil","Städtischer Raum","173.53","172.5","3224","161","167","180","186","195","173.21","173.85","139","205","172","173"
"2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2007","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","2","Städtischer Raum","","","","","","","","","","","","","",""
"2007","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","3","Städtischer Raum","","","","","","","","","","","","","",""
"2007","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","4","Städtischer Raum","","","","","","","","","","","","","",""
"2007","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2008","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.59","169.5","1383","158","164","178","184","194","170.11","171.07","138","200","169","170"
"2008","1 Einkommensschwächstes Quintil","Städtischer Raum","169.73","168.5","1935","158","163","176","182","190","169.32","170.14","131","202","168","170"
"2008","2","Ländlicher Raum","170.26","169.5","1598","159","163","177","183","193","169.81","170.71","140","198","170","170"
"2008","2","Städtischer Raum","170.01","169.5","2442","158","164","176","182","192","169.65","170.37","120","208","170","170"
"2008","3","Ländlicher Raum","171.56","169.5","1405","160","165","178","185","194","171.07","172.05","143","204","170","172"
"2008","3","Städtischer Raum","171.39","170.5","2326","160","165","178","184","194","170.99","171.79","82","205","170","171"
"2008","4","Ländlicher Raum","172.36","171.5","1356","160","165","179","185","195","171.87","172.85","149","203","171","172"
"2008","4","Städtischer Raum","172.24","171.5","2737","160","165","180","185","194","171.88","172.6","84","208","171","172"
"2008","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.41","173.5","920","162","167","180","185","194","172.83","173.99","127","204","172","174"
"2008","5 Einkommensstärkstes Quintil","Städtischer Raum","173.83","173.5","3159","162","167","180","186","196","173.51","174.15","139","205","173","174"
"2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2009","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","2","Städtischer Raum","","","","","","","","","","","","","",""
"2009","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","3","Städtischer Raum","","","","","","","","","","","","","",""
"2009","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","4","Städtischer Raum","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","171.06","169.5","972","160","164","178","183","195","170.48","171.64","138","198","168","170"
"2010","1 Einkommensschwächstes Quintil","Städtischer Raum","170.14","169.5","1414","158","163","177","183","194","169.65","170.63","131","200","168","170"
"2010","2","Ländlicher Raum","169.61","169.5","1349","158","164","176","181","192","169.11","170.11","101","203","169","170"
"2010","2","Städtischer Raum","170.03","169.5","1989","158","163","176","183","192","169.63","170.43","148","205","169","170"
"2010","3","Ländlicher Raum","170.91","169.5","1207","160","164","178","184","194","170.38","171.44","148","205","170","172"
"2010","3","Städtischer Raum","170.9","169.5","1838","159","164","178","183","195","170.45","171.35","82","204","170","172"
"2010","4","Ländlicher Raum","172.08","171.5","1259","160","165","178","185","194","171.57","172.59","148","201","170","172"
"2010","4","Städtischer Raum","172.13","171.5","2541","160","165","179","185","193","171.76","172.5","87","210","171","172"
"2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.35","173.5","958","162","167","180","185","195","172.77","173.93","130","203","172","173"
"2010","5 Einkommensstärkstes Quintil","Städtischer Raum","173.48","172.5","3052","162","167","180","186","194","173.15","173.81","139","202","172","173"
"2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2011","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","2","Städtischer Raum","","","","","","","","","","","","","",""
"2011","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","3","Städtischer Raum","","","","","","","","","","","","","",""
"2011","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","4","Städtischer Raum","","","","","","","","","","","","","",""
"2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.44","169.5","1207","158","164","178","183","193","169.92","170.96","117","198","168","170"
"2012","1 Einkommensschwächstes Quintil","Städtischer Raum","170.2","169.5","1660","158","163","177","183","195","169.74","170.66","131","217","169","170"
"2012","2","Ländlicher Raum","169.75","169.5","1603","158","164","176","180","193","169.3","170.2","143","201","169","170"
"2012","2","Städtischer Raum","170.1","169.5","2135","158","164","177","183","192","169.71","170.49","118","200","169","170"
"2012","3","Ländlicher Raum","171.29","169.5","1577","160","164","178","184","194","170.83","171.75","146","204","170","172"
"2012","3","Städtischer Raum","170.57","169.5","2213","158","164","177","183","192","170.17","170.97","116","203","170","171"
"2012","4","Ländlicher Raum","171.88","171.5","1672","160","165","178","185","194","171.42","172.34","127","205","170","172"
"2012","4","Städtischer Raum","172.11","171.5","3085","160","165","179","185","194","171.77","172.45","120","205","170","172"
"2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.15","172.5","1370","160","167","180","185","195","172.65","173.65","148","204","172","173"
"2012","5 Einkommensstärkstes Quintil","Städtischer Raum","173.52","172.5","3902","162","167","180","186","196","173.22","173.82","80","202","172","173"
"2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2013","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","2","Städtischer Raum","","","","","","","","","","","","","",""
"2013","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","3","Städtischer Raum","","","","","","","","","","","","","",""
"2013","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","4","Städtischer Raum","","","","","","","","","","","","","",""
"2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","171.2","169.5","1571","158","164","178","185","195","170.72","171.68","116","201","168","170"
"2014","1 Einkommensschwächstes Quintil","Städtischer Raum","170.57","169.5","2593","158","163","178","184","194","170.21","170.93","132","202","170","170"
"2014","2","Ländlicher Raum","170.05","169.5","2098","158","164","176","182","192","169.66","170.44","142","198","169","170"
"2014","2","Städtischer Raum","170.5","169.5","3103","158","163","178","184","195","170.15","170.85","107","217","170","170"
"2014","3","Ländlicher Raum","170.44","169.5","1869","158","164","178","183","192","170.01","170.87","116","205","170","172"
"2014","3","Städtischer Raum","170.66","169.5","2975","158","164","178","184","193","170.32","171","117","205","170","171"
"2014","4","Ländlicher Raum","171.75","171.5","2214","160","164","178","184","195","171.36","172.14","149","205","170","172"
"2014","4","Städtischer Raum","171.83","170.5","3928","160","165","178","185","195","171.53","172.13","116","208","171","172"
"2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.95","173.5","1693","162","168","180","186","194","173.5","174.4","117","205","172","174"
"2014","5 Einkommensstärkstes Quintil","Städtischer Raum","173.59","172.5","4952","162","167","180","186","196","173.33","173.85","93","205","172","173"
"2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2015","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","2","Städtischer Raum","","","","","","","","","","","","","",""
"2015","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","3","Städtischer Raum","","","","","","","","","","","","","",""
"2015","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","4","Städtischer Raum","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.99","169.5","1258","159","164","178","184","196","170.46","171.52","115","202","169","170"
"2016","1 Einkommensschwächstes Quintil","Städtischer Raum","170.73","169.5","1971","159","164","178","183","194","170.31","171.15","116","202","169","170"
"2016","2","Ländlicher Raum","170.07","168.5","1574","158","164","178","183","192","169.63","170.51","145","200","168","170"
"2016","2","Städtischer Raum","170.69","169.5","2422","158","164","177","183","195","170.31","171.07","117","207","170","170"
"2016","3","Ländlicher Raum","171.01","169.5","1650","159","164","178","185","193","170.55","171.47","128","200","170","171"
"2016","3","Städtischer Raum","171.16","169.5","2497","158","164","178","185","194","170.78","171.54","142","220","170","170"
"2016","4","Ländlicher Raum","171.39","170.5","2156","160","164","178","184","193","170.99","171.79","145","201","171","172"
"2016","4","Städtischer Raum","171.62","170.5","3744","160","165","178","185","193","171.31","171.93","117","210","170","172"
"2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.48","172.5","1852","162","167","180","185","195","173.06","173.9","148","205","172","173"
"2016","5 Einkommensstärkstes Quintil","Städtischer Raum","173.62","172.5","4934","161","167","180","186","198","173.35","173.89","139","206","172","173"
"2017","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2017","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","2","Städtischer Raum","","","","","","","","","","","","","",""
"2017","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","3","Städtischer Raum","","","","","","","","","","","","","",""
"2017","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","4","Städtischer Raum","","","","","","","","","","","","","",""
"2017","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2018","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.56","169.5","1780","159","164","176","183","196","170.12","171","115","203","170","170"
"2018","1 Einkommensschwächstes Quintil","Städtischer Raum","170.86","169.5","3588","158","164","178","185","195","170.55","171.17","116","210","170","170"
"2018","2","Ländlicher Raum","169.79","167.5","1403","158","163","176","184","192","169.31","170.27","142","198","168","170"
"2018","2","Städtischer Raum","170.07","169.5","2435","158","163","176","183","195","169.69","170.45","116","207","169","170"
"2018","3","Ländlicher Raum","171.17","169.5","1716","160","164","178","185","193","170.72","171.62","140","199","170","172"
"2018","3","Städtischer Raum","170.29","169.5","2542","158","163","178","184","195","169.9","170.68","117","210","170","171"
"2018","4","Ländlicher Raum","171.44","169.5","2404","160","164","178","185","195","171.05","171.83","105","208","170","172"
"2018","4","Städtischer Raum","171.84","171.5","4209","160","165","179","185","194","171.55","172.13","120","207","171","172"
"2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.57","172.5","2505","161","167","180","186","194","173.21","173.93","148","206","172","173"
"2018","5 Einkommensstärkstes Quintil","Städtischer Raum","173.59","172.5","6080","160","167","180","186","196","173.35","173.83","116","215","172","173"
"2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","1 Einkommensschwächstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2019","2","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","2","Städtischer Raum","","","","","","","","","","","","","",""
"2019","3","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","3","Städtischer Raum","","","","","","","","","","","","","",""
"2019","4","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","4","Städtischer Raum","","","","","","","","","","","","","",""
"2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","5 Einkommensstärkstes Quintil","Städtischer Raum","","","","","","","","","","","","","",""
"2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","170.2","169.5","810","158","164","176","183","196","169.52","170.88","140","203","168","170"
"2020","1 Einkommensschwächstes Quintil","Städtischer Raum","170.59","169.5","1444","158","164","178","183","191","170.09","171.09","130","202","169","170"
"2020","2","Ländlicher Raum","171.04","169.5","1067","160","164","178","184","194","170.47","171.61","140","200","170","171"
"2020","2","Städtischer Raum","170.03","169.5","1841","158","163","178","184","195","169.59","170.47","142","207","170","170"
"2020","3","Ländlicher Raum","170.7","169.5","1255","158","164","178","185","190","170.18","171.22","140","197","170","170"
"2020","3","Städtischer Raum","170.58","169.5","2001","158","164","178","184","196","170.15","171.01","140","219","170","171"
"2020","4","Ländlicher Raum","171.66","169.5","2386","160","165","178","185","195","171.28","172.04","145","208","170","172"
"2020","4","Städtischer Raum","172.02","170.5","4077","160","165","179","185","196","171.72","172.32","116","210","171","172"
"2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","173.69","173.5","3169","161","167","180","186","196","173.36","174.02","126","205","173","174"
"2020","5 Einkommensstärkstes Quintil","Städtischer Raum","173.39","172.5","7615","160","166","180","186","196","173.18","173.6","136","210","173","174"
