"year","age_gr","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2004","35-65","indirekter Migrationshintergrund","171.04","171.5","151","160","164","178","183","189","169.63","172.45","152","193","168","172"
"2004","35-65","kein Migrationshintergrund","171.99","171.5","10507","160","165","178","184","193","171.82","172.16","123","203","172","172"
"2004","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","66 +","direkter Migrationshintergrund","165.04","164.5","359","152","158","170","176","184","164.14","165.94","140","190","165","167"
"2004","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","66 +","kein Migrationshintergrund","167.25","166.5","3366","157","161","172","178","187","166.97","167.53","140","196","168","168"
"2004","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2005","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2005","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2005","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","17-34","direkter Migrationshintergrund","171.23","169.5","534","159","164","178","185","195","170.41","172.05","143","198","169","172"
"2006","17-34","indirekter Migrationshintergrund","172.91","171.5","621","160","166","180","186","196","172.16","173.66","150","198","170","173"
"2006","17-34","kein Migrationshintergrund","174.52","173.5","3950","163","168","181","187","195","174.23","174.81","115","209","173","174"
"2006","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","35-65","direkter Migrationshintergrund","168.3","167.5","1452","158","162","174","180","188","167.84","168.76","120","199","167","168"
"2006","35-65","indirekter Migrationshintergrund","171.03","169.5","182","160","165","177","186","192","169.71","172.35","152","194","168","171"
"2006","35-65","kein Migrationshintergrund","172.38","171.5","10758","160","165","179","185","193","172.21","172.55","120","204","172","172"
"2006","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","66 +","direkter Migrationshintergrund","165.6","164.5","387","154","159","172","178","189","164.73","166.47","138","190","165","168"
"2006","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","66 +","kein Migrationshintergrund","167.39","166.5","4009","157","161","173","179","187","167.13","167.65","123","195","168","168"
"2006","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","17-34","direkter Migrationshintergrund","171.54","171.5","370","160","164","178","185","193","170.6","172.48","150","195","169","172"
"2008","17-34","indirekter Migrationshintergrund","172.37","171.5","564","160","165","180","186","196","171.58","173.16","150","199","170","173"
"2008","17-34","kein Migrationshintergrund","174.49","173.5","3397","163","168","181","187","197","174.17","174.81","120","208","173","174"
"2008","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","35-65","direkter Migrationshintergrund","168.26","167.5","1166","157","162","175","180","190","167.73","168.79","127","199","168","168"
"2008","35-65","indirekter Migrationshintergrund","171.6","169.5","193","160","165","178","184","190","170.33","172.87","152","196","169","172"
"2008","35-65","kein Migrationshintergrund","172.62","171.5","9291","160","165","179","185","194","172.43","172.81","84","204","172","172"
"2008","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","66 +","direkter Migrationshintergrund","166.2","166.5","369","155","160","172","178","190","165.33","167.07","135","193","165","168"
"2008","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","66 +","kein Migrationshintergrund","167.8","167.5","3900","157","162","174","180","188","167.53","168.07","82","196","168","168"
"2008","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","17-34","direkter Migrationshintergrund","173.6","173.5","238","160","165","180","186","195","172.42","174.78","150","195","169","172"
"2010","17-34","indirekter Migrationshintergrund","173.89","172.5","441","163","168","180","186","198","173.01","174.77","150","200","171","174"
"2010","17-34","kein Migrationshintergrund","175.01","174.5","2863","163","168","182","187","196","174.66","175.36","87","210","174","175"
"2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","35-65","direkter Migrationshintergrund","167.98","167.5","914","157","162","174","179","190","167.39","168.57","130","199","168","168"
"2010","35-65","indirekter Migrationshintergrund","170.53","169.5","204","158","165","175","184","192","169.25","171.81","150","194","168","171"
"2010","35-65","kein Migrationshintergrund","172.72","171.5","7929","161","165","180","185","194","172.52","172.92","82","208","172","172"
"2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","66 +","direkter Migrationshintergrund","165.86","164.5","315","155","159","172","178","186","164.92","166.8","138","191","165","168"
"2010","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","66 +","kein Migrationshintergrund","167.86","167.5","3669","157","162","174","180","187","167.58","168.14","112","198","168","168"
"2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","17-34","direkter Migrationshintergrund","171.64","171.5","352","160","164","179","185","193","170.66","172.62","150","198","169","171"
"2012","17-34","indirekter Migrationshintergrund","172.76","172.5","486","160","165","180","185","198","171.91","173.61","130","200","170","173"
"2012","17-34","kein Migrationshintergrund","174.87","174.5","3269","163","168","182","187","198","174.54","175.2","118","217","173","174"
"2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","35-65","direkter Migrationshintergrund","168.98","167.5","1177","157","162","175","182","194","168.46","169.5","143","199","168","169"
"2012","35-65","indirekter Migrationshintergrund","171.94","169.5","298","161","165","178","186","193","170.92","172.96","150","197","168","172"
"2012","35-65","kein Migrationshintergrund","172.85","172.5","9674","161","166","180","185","194","172.66","173.04","80","205","172","172"
"2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","66 +","direkter Migrationshintergrund","166.52","165.5","406","155","160","172","178","186","165.67","167.37","144","192","165","168"
"2012","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","66 +","kein Migrationshintergrund","167.89","167.5","4757","157","161","174","180","188","167.64","168.14","116","198","168","168"
"2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","17-34","direkter Migrationshintergrund","171.23","169.5","1409","160","164","178","185","192","170.73","171.73","145","198","169","170"
"2014","17-34","indirekter Migrationshintergrund","173","171.5","1093","160","165","180","186","198","172.42","173.58","130","200","170","172"
"2014","17-34","kein Migrationshintergrund","174.8","174.5","4010","163","168","181","187","198","174.5","175.1","93","217","173","174"
"2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","35-65","direkter Migrationshintergrund","169.31","169.5","3253","157","162","176","182","193","168.99","169.63","116","200","168","170"
"2014","35-65","indirekter Migrationshintergrund","172.07","169.5","683","160","165","179","185","196","171.35","172.79","145","198","170","172"
"2014","35-65","kein Migrationshintergrund","173.09","172.5","11613","161","166","180","186","195","172.92","173.26","107","207","172","172"
"2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","66 +","direkter Migrationshintergrund","166.43","165.5","438","156","160","173","178","186","165.6","167.26","135","192","165","167"
"2014","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","66 +","kein Migrationshintergrund","168","167.5","4493","157","162","175","180","188","167.74","168.26","116","198","168","169"
"2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","17-34","direkter Migrationshintergrund","171.49","170.5","1318","160","164","178","185","195","170.97","172.01","117","202","169","170"
"2016","17-34","indirekter Migrationshintergrund","172.52","171.5","880","161","165","180","185","198","171.87","173.17","115","200","170","172"
"2016","17-34","kein Migrationshintergrund","175.18","174.5","3336","163","168","182","187","198","174.85","175.51","140","220","173","174"
"2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","35-65","direkter Migrationshintergrund","169.45","169.5","3040","157","162","176","182","192","169.12","169.78","116","200","168","170"
"2016","35-65","indirekter Migrationshintergrund","172.64","170.5","651","160","165","180","187","196","171.88","173.4","117","200","170","172"
"2016","35-65","kein Migrationshintergrund","173.23","172.5","10143","162","167","180","186","195","173.05","173.41","120","206","172","172"
"2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","66 +","direkter Migrationshintergrund","166.2","165.5","395","154","160","172","180","190","165.34","167.06","145","192","165","168"
"2016","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","66 +","kein Migrationshintergrund","168.18","167.5","4291","157","162","175","180","189","167.91","168.45","117","204","168","169"
"2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","17-34","direkter Migrationshintergrund","170.93","169.5","2617","159","164","178","184","195","170.57","171.29","133","203","170","170"
"2018","17-34","indirekter Migrationshintergrund","171.99","170.5","978","160","165","178","185","196","171.37","172.61","140","199","170","172"
"2018","17-34","kein Migrationshintergrund","175.04","174.5","3946","163","168","182","188","198","174.73","175.35","116","215","173","174"
"2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","35-65","direkter Migrationshintergrund","169.69","169.5","4440","157","163","176","183","193","169.42","169.96","115","200","169","170"
"2018","35-65","indirekter Migrationshintergrund","172.31","170.5","709","160","165","179","185","197","171.61","173.01","144","200","170","171"
"2018","35-65","kein Migrationshintergrund","173.61","172.5","10988","162","167","180","186","195","173.43","173.79","105","208","172","172"
"2018","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","66 +","direkter Migrationshintergrund","165.66","164.5","461","155","159","172","179","185","164.83","166.49","142","192","165","167"
"2018","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","66 +","kein Migrationshintergrund","168.39","167.5","4503","158","162","175","180","188","168.13","168.65","116","202","168","170"
"2018","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","17-34","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","17-34","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","17-34","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","35-65","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","35-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","35-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","66 +","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66 +","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66 +","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","17-34","direkter Migrationshintergrund","171.79","171.5","1870","160","165","178","184","192","171.34","172.24","116","210","170","172"
"2020","17-34","indirekter Migrationshintergrund","172.62","172.5","865","160","165","180","186","195","171.94","173.3","140","200","170","173"
"2020","17-34","kein Migrationshintergrund","174.98","174.5","3543","162","168","182","188","197","174.65","175.31","120","219","173","175"
"2020","17-34","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","35-65","direkter Migrationshintergrund","169.93","169.5","3101","158","163","176","183","194","169.6","170.26","136","200","170","170"
"2020","35-65","indirekter Migrationshintergrund","171.65","169.5","760","160","165","179","184","197","170.98","172.32","144","200","170","173"
"2020","35-65","kein Migrationshintergrund","173.77","172.5","10607","162","167","180","186","196","173.59","173.95","120","208","172","173"
"2020","35-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","66 +","direkter Migrationshintergrund","165.53","164.5","423","152","158","172","180","185","164.64","166.42","140","191","165","168"
"2020","66 +","indirekter Migrationshintergrund","165.52","164","45","157","161","170","176","182","162.77","168.27","153","193","163","170"
"2020","66 +","kein Migrationshintergrund","168.62","167.5","4451","158","162","175","180","189","168.35","168.89","130","204","169","170"
"2020","66 +","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
