year,bula_h,regtyp,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,Rural regions,No,0.89405,683,743,0.87191,0.91620
2017,Thuringa,Urban regions,No,0.89848,262,262,0.86183,0.93512
2017,Thuringa,Rural regions,Yes,0.07804,57,688,0.05798,0.09810
2017,Thuringa,Rural regions,No,0.92196,631,688,0.90190,0.94202
2019,Schleswig-Holstein,Urban regions,No,0.95219,318,318,0.92870,0.97568
2019,Schleswig-Holstein,Rural regions,Yes,0.08125,50,601,0.05939,0.10312
2019,Schleswig-Holstein,Rural regions,No,0.91875,551,601,0.89688,0.94061
2019,Hamburg,Urban regions,Yes,0.07964,40,509,0.05610,0.10318
2019,Hamburg,Urban regions,No,0.92036,469,509,0.89682,0.94390
2019,Lower Saxony,Urban regions,Yes,0.10054,91,1025,0.08212,0.11896
2019,Lower Saxony,Urban regions,No,0.89946,934,1025,0.88104,0.91788
2019,Lower Saxony,Rural regions,Yes,0.10342,119,1433,0.08764,0.11919
2019,Lower Saxony,Rural regions,No,0.89658,1314,1433,0.88081,0.91236
2019,Bremen,Urban regions,No,0.89434,197,197,0.85130,0.93738
2019,North Rhine-Westphalia,No answer / don't know,No,0.83904,98,98,0.76590,0.91217
2019,North Rhine-Westphalia,Urban regions,Yes,0.10363,518,5189,0.09533,0.11192
2019,North Rhine-Westphalia,Urban regions,No,0.89637,4671,5189,0.88808,0.90467
2019,North Rhine-Westphalia,Rural regions,No,0.90619,92,92,0.84629,0.96610
2019,Hesse,No answer / don't know,No,0.91804,47,47,0.83878,0.99731
2019,Hesse,Urban regions,Yes,0.09676,119,1323,0.08083,0.11270
2019,Hesse,Urban regions,No,0.90324,1204,1323,0.88730,0.91917
2019,Hesse,Rural regions,Yes,0.17411,42,334,0.13338,0.21484
2019,Hesse,Rural regions,No,0.82589,292,334,0.78516,0.86662
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08178,91,1081,0.06543,0.09812
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91822,990,1081,0.90188,0.93457
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.11855,38,364,0.08529,0.15180
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.88145,326,364,0.84820,0.91471
2019,Baden-Wuerttemberg,No answer / don't know,No,0.96530,47,47,0.91242,1.01819
2019,Baden-Wuerttemberg,Urban regions,Yes,0.10614,229,2471,0.09399,0.11828
2019,Baden-Wuerttemberg,Urban regions,No,0.89386,2242,2471,0.88172,0.90601
2019,Baden-Wuerttemberg,Rural regions,No,0.85182,252,252,0.80787,0.89578
2019,Bavaria,No answer / don't know,No,0.86716,69,69,0.78649,0.94783
2019,Bavaria,Urban regions,Yes,0.08321,148,1769,0.07034,0.09609
2019,Bavaria,Urban regions,No,0.91679,1621,1769,0.90391,0.92966
2019,Bavaria,Rural regions,Yes,0.10321,177,2099,0.09019,0.11623
2019,Bavaria,Rural regions,No,0.89679,1922,2099,0.88377,0.90981
2019,Berlin,No answer / don't know,No,0.91299,68,68,0.84550,0.98048
2019,Berlin,Urban regions,Yes,0.09934,96,951,0.08032,0.11836
2019,Berlin,Urban regions,No,0.90066,855,951,0.88164,0.91968
2019,Brandenburg,Urban regions,No,0.88832,86,86,0.82135,0.95528
2019,Brandenburg,Rural regions,Yes,0.09268,89,1001,0.07471,0.11065
2019,Brandenburg,Rural regions,No,0.90732,912,1001,0.88935,0.92529
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.96736,91,91,0.93065,1.00407
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.08999,43,507,0.06506,0.11493
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.91001,464,507,0.88507,0.93494
2019,Saxony,Urban regions,Yes,0.10532,70,853,0.08471,0.12594
2019,Saxony,Urban regions,No,0.89468,783,853,0.87406,0.91529
2019,Saxony,Rural regions,Yes,0.06575,50,755,0.04806,0.08344
2019,Saxony,Rural regions,No,0.93425,705,755,0.91656,0.95194
2019,Saxony-Anhalt,Urban regions,No,0.88639,174,174,0.83910,0.93368
2019,Saxony-Anhalt,Rural regions,Yes,0.07836,57,685,0.05822,0.09850
2019,Saxony-Anhalt,Rural regions,No,0.92164,628,685,0.90150,0.94178
2019,Thuringa,Urban regions,No,0.95340,267,267,0.92807,0.97873
2019,Thuringa,Rural regions,Yes,0.09646,52,626,0.07332,0.11961
2019,Thuringa,Rural regions,No,0.90354,574,626,0.88039,0.92668
2021,Schleswig-Holstein,Urban regions,No,0.90599,307,307,0.87329,0.93869
2021,Schleswig-Holstein,Rural regions,Yes,0.11328,54,496,0.08536,0.14120
2021,Schleswig-Holstein,Rural regions,No,0.88672,442,496,0.85880,0.91464
2021,Hamburg,Urban regions,Yes,0.15733,49,450,0.12365,0.19101
2021,Hamburg,Urban regions,No,0.84267,401,450,0.80899,0.87635
2021,Lower Saxony,Urban regions,Yes,0.10825,83,842,0.08725,0.12925
2021,Lower Saxony,Urban regions,No,0.89175,759,842,0.87075,0.91275
2021,Lower Saxony,Rural regions,Yes,0.14094,116,1039,0.11977,0.16211
2021,Lower Saxony,Rural regions,No,0.85906,923,1039,0.83789,0.88023
2021,Bremen,Urban regions,No,0.88623,135,135,0.83246,0.93999
2021,North Rhine-Westphalia,Urban regions,Yes,0.12113,418,4017,0.11104,0.13122
2021,North Rhine-Westphalia,Urban regions,No,0.87887,3599,4017,0.86878,0.88896
2021,North Rhine-Westphalia,Rural regions,No,0.89592,82,82,0.82941,0.96242
2021,Hesse,Urban regions,Yes,0.11193,117,1089,0.09319,0.13066
2021,Hesse,Urban regions,No,0.88807,972,1089,0.86934,0.90681
2021,Hesse,Rural regions,No,0.84255,206,206,0.79269,0.89241
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.09938,76,768,0.07821,0.12055
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.90062,692,768,0.87945,0.92179
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.17569,34,228,0.12618,0.22519
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.82431,194,228,0.77481,0.87382
2021,Baden-Wuerttemberg,Urban regions,Yes,0.13113,209,1930,0.11606,0.14619
2021,Baden-Wuerttemberg,Urban regions,No,0.86887,1721,1930,0.85381,0.88394
2021,Baden-Wuerttemberg,Rural regions,No,0.84732,212,212,0.79879,0.89585
2021,Bavaria,Urban regions,Yes,0.10474,137,1379,0.08857,0.12091
2021,Bavaria,Urban regions,No,0.89526,1242,1379,0.87909,0.91143
2021,Bavaria,Rural regions,Yes,0.11036,157,1472,0.09434,0.12637
2021,Bavaria,Rural regions,No,0.88964,1315,1472,0.87363,0.90566
2021,Berlin,Urban regions,Yes,0.10002,92,906,0.08047,0.11957
2021,Berlin,Urban regions,No,0.89998,814,906,0.88043,0.91953
2021,Brandenburg,Urban regions,No,0.86065,62,62,0.77374,0.94755
2021,Brandenburg,Rural regions,Yes,0.11815,76,632,0.09296,0.14333
2021,Brandenburg,Rural regions,No,0.88185,556,632,0.85667,0.90704
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.98224,72,72,0.95152,1.01296
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.89776,302,302,0.86354,0.93199
2021,Saxony,Urban regions,Yes,0.08283,49,628,0.06125,0.10440
2021,Saxony,Urban regions,No,0.91717,579,628,0.89560,0.93875
2021,Saxony,Rural regions,No,0.92987,502,502,0.90751,0.95223
2021,Saxony-Anhalt,Urban regions,No,0.93375,134,134,0.89148,0.97602
2021,Saxony-Anhalt,Rural regions,Yes,0.10669,40,453,0.07823,0.13515
2021,Saxony-Anhalt,Rural regions,No,0.89331,413,453,0.86485,0.92177
2021,Thuringa,Urban regions,No,0.94614,215,215,0.91590,0.97639
2021,Thuringa,Rural regions,Yes,0.11257,40,400,0.08156,0.14358
2021,Thuringa,Rural regions,No,0.88743,360,400,0.85642,0.91844
