year,quintil_oecd,regtyp,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,3rd Quintile,Urban regions,No,0.87435,1914,2133,0.86028,0.88842
2013,3rd Quintile,Rural regions,Yes,0.07545,118,1471,0.06194,0.08895
2013,3rd Quintile,Rural regions,No,0.92455,1353,1471,0.91105,0.93806
2013,4th Quintile,Urban regions,Yes,0.09316,220,2478,0.08172,0.10461
2013,4th Quintile,Urban regions,No,0.90684,2258,2478,0.89539,0.91828
2013,4th Quintile,Rural regions,Yes,0.08531,118,1439,0.07087,0.09974
2013,4th Quintile,Rural regions,No,0.91469,1321,1439,0.90026,0.92913
2013,5th Quintile,Urban regions,Yes,0.07539,267,3589,0.06675,0.08403
2013,5th Quintile,Urban regions,No,0.92461,3322,3589,0.91597,0.93325
2013,5th Quintile,Rural regions,Yes,0.07257,92,1211,0.05795,0.08719
2013,5th Quintile,Rural regions,No,0.92743,1119,1211,0.91281,0.94205
2015,1st Quintile,Urban regions,Yes,0.13801,373,3200,0.12605,0.14996
2015,1st Quintile,Urban regions,No,0.86199,2827,3200,0.85004,0.87395
2015,1st Quintile,Rural regions,Yes,0.12073,202,1882,0.10601,0.13546
2015,1st Quintile,Rural regions,No,0.87927,1680,1882,0.86454,0.89399
2015,2nd Quintile,Urban regions,Yes,0.10926,300,3147,0.09836,0.12016
2015,2nd Quintile,Urban regions,No,0.89074,2847,3147,0.87984,0.90164
2015,2nd Quintile,Rural regions,Yes,0.11926,205,2102,0.10540,0.13312
2015,2nd Quintile,Rural regions,No,0.88074,1897,2102,0.86688,0.89460
2015,3rd Quintile,Urban regions,Yes,0.09077,258,2995,0.08048,0.10106
2015,3rd Quintile,Urban regions,No,0.90923,2737,2995,0.89894,0.91952
2015,3rd Quintile,Rural regions,Yes,0.07605,141,1847,0.06396,0.08814
2015,3rd Quintile,Rural regions,No,0.92395,1706,1847,0.91186,0.93604
2015,4th Quintile,Urban regions,Yes,0.07939,223,3060,0.06981,0.08897
2015,4th Quintile,Urban regions,No,0.92061,2837,3060,0.91103,0.93019
2015,4th Quintile,Rural regions,Yes,0.08678,123,1695,0.07337,0.10018
2015,4th Quintile,Rural regions,No,0.91322,1572,1695,0.89982,0.92663
2015,5th Quintile,Urban regions,Yes,0.06658,265,3795,0.05865,0.07451
2015,5th Quintile,Urban regions,No,0.93342,3530,3795,0.92549,0.94135
2015,5th Quintile,Rural regions,Yes,0.06495,92,1313,0.05162,0.07829
2015,5th Quintile,Rural regions,No,0.93505,1221,1313,0.92171,0.94838
2017,1st Quintile,Urban regions,Yes,0.13886,372,2964,0.12641,0.15131
2017,1st Quintile,Urban regions,No,0.86114,2592,2964,0.84869,0.87359
2017,1st Quintile,Rural regions,Yes,0.13668,179,1753,0.12059,0.15276
2017,1st Quintile,Rural regions,No,0.86332,1574,1753,0.84724,0.87941
2017,2nd Quintile,Urban regions,Yes,0.10850,287,2915,0.09721,0.11979
2017,2nd Quintile,Urban regions,No,0.89150,2628,2915,0.88021,0.90279
2017,2nd Quintile,Rural regions,Yes,0.10093,175,1878,0.08730,0.11456
2017,2nd Quintile,Rural regions,No,0.89907,1703,1878,0.88544,0.91270
2017,3rd Quintile,Urban regions,Yes,0.09101,230,2684,0.08012,0.10189
2017,3rd Quintile,Urban regions,No,0.90899,2454,2684,0.89811,0.91988
2017,3rd Quintile,Rural regions,Yes,0.10491,147,1730,0.09047,0.11936
2017,3rd Quintile,Rural regions,No,0.89509,1583,1730,0.88064,0.90953
2017,4th Quintile,Urban regions,Yes,0.08316,219,2835,0.07299,0.09333
2017,4th Quintile,Urban regions,No,0.91684,2616,2835,0.90667,0.92701
2017,4th Quintile,Rural regions,Yes,0.08634,117,1523,0.07223,0.10045
2017,4th Quintile,Rural regions,No,0.91366,1406,1523,0.89955,0.92777
2017,5th Quintile,Urban regions,Yes,0.06626,256,3425,0.05793,0.07459
2017,5th Quintile,Urban regions,No,0.93374,3169,3425,0.92541,0.94207
2017,5th Quintile,Rural regions,Yes,0.07501,73,1129,0.05964,0.09038
2017,5th Quintile,Rural regions,No,0.92499,1056,1129,0.90962,0.94036
2019,1st Quintile,Urban regions,Yes,0.13481,351,2786,0.12213,0.14750
2019,1st Quintile,Urban regions,No,0.86519,2435,2786,0.85250,0.87787
2019,1st Quintile,Rural regions,Yes,0.14237,194,1659,0.12555,0.15919
2019,1st Quintile,Rural regions,No,0.85763,1465,1659,0.84081,0.87445
2019,2nd Quintile,Urban regions,Yes,0.10337,297,2867,0.09222,0.11451
2019,2nd Quintile,Urban regions,No,0.89663,2570,2867,0.88549,0.90778
2019,2nd Quintile,Rural regions,Yes,0.09494,170,1902,0.08176,0.10811
2019,2nd Quintile,Rural regions,No,0.90506,1732,1902,0.89189,0.91824
2019,3rd Quintile,Urban regions,Yes,0.08964,235,2749,0.07896,0.10032
2019,3rd Quintile,Urban regions,No,0.91036,2514,2749,0.89968,0.92104
2019,3rd Quintile,Rural regions,Yes,0.12226,157,1673,0.10656,0.13796
2019,3rd Quintile,Rural regions,No,0.87774,1516,1673,0.86204,0.89344
2019,4th Quintile,Urban regions,Yes,0.08874,220,2769,0.07814,0.09933
2019,4th Quintile,Urban regions,No,0.91126,2549,2769,0.90067,0.92186
2019,4th Quintile,Rural regions,Yes,0.06206,92,1504,0.04986,0.07426
2019,4th Quintile,Rural regions,No,0.93794,1412,1504,0.92574,0.95014
2019,5th Quintile,Urban regions,Yes,0.07686,275,3512,0.06805,0.08567
2019,5th Quintile,Urban regions,No,0.92314,3237,3512,0.91433,0.93195
2019,5th Quintile,Rural regions,Yes,0.08548,93,1306,0.07031,0.10064
2019,5th Quintile,Rural regions,No,0.91452,1213,1306,0.89936,0.92969
2021,1st Quintile,Urban regions,Yes,0.14188,358,3329,0.13002,0.15373
2021,1st Quintile,Urban regions,No,0.85812,2971,3329,0.84627,0.86998
2021,1st Quintile,Rural regions,Yes,0.15399,168,1442,0.13535,0.17262
2021,1st Quintile,Rural regions,No,0.84601,1274,1442,0.82738,0.86465
2021,2nd Quintile,Urban regions,Yes,0.11354,235,2176,0.10021,0.12687
2021,2nd Quintile,Urban regions,No,0.88646,1941,2176,0.87313,0.89979
2021,2nd Quintile,Rural regions,Yes,0.11039,146,1352,0.09368,0.12710
2021,2nd Quintile,Rural regions,No,0.88961,1206,1352,0.87290,0.90632
2021,3rd Quintile,Urban regions,Yes,0.11415,199,1997,0.10020,0.12810
2021,3rd Quintile,Urban regions,No,0.88585,1798,1997,0.87190,0.89980
2021,3rd Quintile,Rural regions,Yes,0.13441,123,1127,0.11449,0.15434
2021,3rd Quintile,Rural regions,No,0.86559,1004,1127,0.84566,0.88551
2021,4th Quintile,Urban regions,Yes,0.11495,213,2106,0.10133,0.12858
2021,4th Quintile,Urban regions,No,0.88505,1893,2106,0.87142,0.89867
2021,4th Quintile,Rural regions,Yes,0.09519,101,1076,0.07765,0.11274
2021,4th Quintile,Rural regions,No,0.90481,975,1076,0.88726,0.92235
2021,5th Quintile,Urban regions,Yes,0.09255,285,3151,0.08243,0.10267
2021,5th Quintile,Urban regions,No,0.90745,2866,3151,0.89733,0.91757
2021,5th Quintile,Rural regions,Yes,0.10658,102,1103,0.08836,0.12480
2021,5th Quintile,Rural regions,No,0.89342,1001,1103,0.87520,0.91164
