year,pgisced97,regtyp,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.04827,38,537,0.03013,0.06642
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.95173,499,537,0.93358,0.96987
2015,First Stage of Tertiary Education,Urban regions,Yes,0.10378,80,909,0.08395,0.12362
2015,First Stage of Tertiary Education,Urban regions,No,0.89622,829,909,0.87638,0.91605
2015,First Stage of Tertiary Education,Rural regions,Yes,0.11958,60,611,0.09383,0.14532
2015,First Stage of Tertiary Education,Rural regions,No,0.88042,551,611,0.85468,0.90617
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.06839,314,4224,0.06078,0.07601
2015,Second Stage of Tertiary Education,Urban regions,No,0.93161,3910,4224,0.92399,0.93922
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.06384,113,1649,0.05204,0.07564
2015,Second Stage of Tertiary Education,Rural regions,No,0.93616,1536,1649,0.92436,0.94796
2017,No answer / don't know,Urban regions,No,0.92815,382,382,0.90222,0.95408
2017,No answer / don't know,Rural regions,No,0.93362,190,190,0.89813,0.96911
2017,Pre-primary Level,Urban regions,No,0.96215,285,285,0.93995,0.98434
2017,Pre-primary Level,Rural regions,No,0.95021,113,113,0.90993,0.99049
2017,Primary Level,Urban regions,Yes,0.13378,46,319,0.09637,0.17120
2017,Primary Level,Urban regions,No,0.86622,273,319,0.82880,0.90363
2017,Primary Level,Rural regions,No,0.86420,122,122,0.80316,0.92524
2017,Lower Secondary Level,Urban regions,Yes,0.12414,208,1743,0.10866,0.13963
2017,Lower Secondary Level,Urban regions,No,0.87586,1535,1743,0.86037,0.89134
2017,Lower Secondary Level,Rural regions,Yes,0.11604,88,1002,0.09620,0.13589
2017,Lower Secondary Level,Rural regions,No,0.88396,914,1002,0.86411,0.90380
2017,Upper Secondary Level,Urban regions,Yes,0.09814,687,7236,0.09129,0.10500
2017,Upper Secondary Level,Urban regions,No,0.90186,6549,7236,0.89500,0.90871
2017,Upper Secondary Level,Rural regions,Yes,0.10180,446,4837,0.09327,0.11032
2017,Upper Secondary Level,Rural regions,No,0.89820,4391,4837,0.88968,0.90673
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09238,141,1588,0.07813,0.10662
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.90762,1447,1588,0.89338,0.92187
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05888,44,623,0.04038,0.07738
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.94112,579,623,0.92262,0.95962
2017,First Stage of Tertiary Education,Urban regions,Yes,0.10449,88,894,0.08442,0.12455
2017,First Stage of Tertiary Education,Urban regions,No,0.89551,806,894,0.87545,0.91558
2017,First Stage of Tertiary Education,Rural regions,Yes,0.10805,53,633,0.08385,0.13226
2017,First Stage of Tertiary Education,Rural regions,No,0.89195,580,633,0.86774,0.91615
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.07526,357,4698,0.06771,0.08280
2017,Second Stage of Tertiary Education,Urban regions,No,0.92474,4341,4698,0.91720,0.93229
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.09016,133,1817,0.07698,0.10333
2017,Second Stage of Tertiary Education,Rural regions,No,0.90984,1684,1817,0.89667,0.92302
2019,No answer / don't know,Urban regions,No,0.94291,361,361,0.91894,0.96688
2019,No answer / don't know,Rural regions,No,0.91096,181,181,0.86936,0.95257
2019,Pre-primary Level,Urban regions,No,0.98793,241,241,0.97412,1.00175
2019,Pre-primary Level,Rural regions,No,0.99393,84,84,0.97721,1.01064
2019,Primary Level,Urban regions,Yes,0.14458,44,276,0.10301,0.18614
2019,Primary Level,Urban regions,No,0.85542,232,276,0.81386,0.89699
2019,Primary Level,Rural regions,No,0.76892,95,95,0.68371,0.85414
2019,Lower Secondary Level,No answer / don't know,No,0.88372,31,31,0.76900,0.99843
2019,Lower Secondary Level,Urban regions,Yes,0.14017,173,1477,0.12246,0.15788
2019,Lower Secondary Level,Urban regions,No,0.85983,1304,1477,0.84212,0.87754
2019,Lower Secondary Level,Rural regions,Yes,0.11239,85,910,0.09185,0.13292
2019,Lower Secondary Level,Rural regions,No,0.88761,825,910,0.86708,0.90815
2019,Upper Secondary Level,No answer / don't know,Yes,0.12728,37,239,0.08493,0.16962
2019,Upper Secondary Level,No answer / don't know,No,0.87272,202,239,0.83038,0.91507
2019,Upper Secondary Level,Urban regions,Yes,0.10591,651,6594,0.09848,0.11333
2019,Upper Secondary Level,Urban regions,No,0.89409,5943,6594,0.88667,0.90152
2019,Upper Secondary Level,Rural regions,Yes,0.10134,392,4317,0.09234,0.11035
2019,Upper Secondary Level,Rural regions,No,0.89866,3925,4317,0.88965,0.90766
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.86256,53,53,0.76897,0.95614
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.07948,120,1518,0.06587,0.09309
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.92052,1398,1518,0.90691,0.93413
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.09536,47,595,0.07174,0.11898
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.90464,548,595,0.88102,0.92826
2019,First Stage of Tertiary Education,Urban regions,Yes,0.08316,93,948,0.06558,0.10075
2019,First Stage of Tertiary Education,Urban regions,No,0.91684,855,948,0.89925,0.93442
2019,First Stage of Tertiary Education,Rural regions,Yes,0.08882,50,685,0.06750,0.11014
2019,First Stage of Tertiary Education,Rural regions,No,0.91118,635,685,0.88986,0.93250
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.90881,164,164,0.86461,0.95300
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.07809,379,4947,0.07062,0.08557
2019,Second Stage of Tertiary Education,Urban regions,No,0.92191,4568,4947,0.91443,0.92938
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.09121,152,1891,0.07823,0.10419
2019,Second Stage of Tertiary Education,Rural regions,No,0.90879,1739,1891,0.89581,0.92177
2021,No answer / don't know,Urban regions,Yes,0.10903,46,607,0.08422,0.13385
2021,No answer / don't know,Urban regions,No,0.89097,561,607,0.86615,0.91578
2021,No answer / don't know,Rural regions,No,0.97164,167,167,0.94639,0.99689
2021,Pre-primary Level,Urban regions,No,0.91092,133,133,0.86233,0.95952
2021,Pre-primary Level,Rural regions,No,0.98025,50,50,0.94130,1.01921
2021,Primary Level,Urban regions,Yes,0.08985,58,722,0.06897,0.11072
2021,Primary Level,Urban regions,No,0.91015,664,722,0.88928,0.93103
2021,Primary Level,Rural regions,No,0.88733,188,188,0.84201,0.93265
2021,Lower Secondary Level,Urban regions,Yes,0.17481,135,1127,0.15263,0.19700
2021,Lower Secondary Level,Urban regions,No,0.82519,992,1127,0.80300,0.84737
2021,Lower Secondary Level,Rural regions,Yes,0.12680,63,617,0.10052,0.15308
2021,Lower Secondary Level,Rural regions,No,0.87320,554,617,0.84692,0.89948
2021,Upper Secondary Level,Urban regions,Yes,0.12706,521,4513,0.11734,0.13678
2021,Upper Secondary Level,Urban regions,No,0.87294,3992,4513,0.86322,0.88266
2021,Upper Secondary Level,Rural regions,Yes,0.12713,321,2784,0.11476,0.13951
2021,Upper Secondary Level,Rural regions,No,0.87287,2463,2784,0.86049,0.88524
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11757,130,1164,0.09906,0.13609
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.88243,1034,1164,0.86391,0.90094
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.14221,44,424,0.10893,0.17550
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.85779,380,424,0.82450,0.89107
2021,First Stage of Tertiary Education,Urban regions,Yes,0.11078,66,583,0.08528,0.13628
2021,First Stage of Tertiary Education,Urban regions,No,0.88922,517,583,0.86372,0.91472
2021,First Stage of Tertiary Education,Rural regions,Yes,0.11389,40,409,0.08307,0.14472
2021,First Stage of Tertiary Education,Rural regions,No,0.88611,369,409,0.85528,0.91693
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.08011,347,4158,0.07186,0.08836
2021,Second Stage of Tertiary Education,Urban regions,No,0.91989,3811,4158,0.91164,0.92814
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.11002,141,1477,0.09406,0.12599
2021,Second Stage of Tertiary Education,Rural regions,No,0.88998,1336,1477,0.87401,0.90594
