year,bula_h,pgisced97,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,Upper Secondary Level,Yes,0.11652,62,617,0.09118,0.14186
2011,Hesse,Upper Secondary Level,No,0.88348,555,617,0.85814,0.90882
2011,Hesse,Post-secondary Non-tertiary Level,No,0.98240,104,104,0.95701,1.00780
2011,Hesse,First Stage of Tertiary Education,No,0.92164,76,76,0.86082,0.98246
2011,Hesse,Second Stage of Tertiary Education,No,0.90757,350,350,0.87718,0.93795
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.90783,181,181,0.86558,0.95009
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.09842,66,619,0.07494,0.12191
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.90158,553,619,0.87809,0.92506
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.92237,52,52,0.84893,0.99581
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.88675,78,78,0.81596,0.95753
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93312,168,168,0.89522,0.97101
2011,Baden-Wuerttemberg,Pre-primary Level,No,0.98551,39,39,0.94752,1.02350
2011,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.14371,40,337,0.10620,0.18122
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.85629,297,337,0.81878,0.89380
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.09340,94,1184,0.07682,0.10998
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.90660,1090,1184,0.89002,0.92318
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.96019,151,151,0.92891,0.99148
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.93134,166,166,0.89275,0.96992
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.94177,499,499,0.92120,0.96234
2011,Bavaria,No answer / don't know,No,0.97281,39,39,0.92109,1.02452
2011,Bavaria,Lower Secondary Level,Yes,0.15945,49,347,0.12087,0.19802
2011,Bavaria,Lower Secondary Level,No,0.84055,298,347,0.80198,0.87913
2011,Bavaria,Upper Secondary Level,Yes,0.10450,174,1691,0.08991,0.11908
2011,Bavaria,Upper Secondary Level,No,0.89550,1517,1691,0.88092,0.91009
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.93775,150,150,0.89896,0.97655
2011,Bavaria,First Stage of Tertiary Education,No,0.89984,209,209,0.85903,0.94064
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.07675,48,646,0.05620,0.09729
2011,Bavaria,Second Stage of Tertiary Education,No,0.92325,598,646,0.90271,0.94380
2011,Berlin,Lower Secondary Level,No,0.89337,45,45,0.80217,0.98457
2011,Berlin,Upper Secondary Level,Yes,0.11148,31,312,0.07651,0.14646
2011,Berlin,Upper Secondary Level,No,0.88852,281,312,0.85354,0.92349
2011,Berlin,Post-secondary Non-tertiary Level,No,0.94417,32,32,0.86335,1.02499
2011,Berlin,First Stage of Tertiary Education,No,0.93490,55,55,0.86910,1.00070
2011,Berlin,Second Stage of Tertiary Education,No,0.89752,268,268,0.86114,0.93390
2011,Brandenburg,Lower Secondary Level,No,0.93228,67,67,0.87166,0.99290
2011,Brandenburg,Upper Secondary Level,Yes,0.07816,36,437,0.05296,0.10335
2011,Brandenburg,Upper Secondary Level,No,0.92184,401,437,0.89665,0.94704
2011,Brandenburg,Post-secondary Non-tertiary Level,No,0.98505,36,36,0.94485,1.02525
2011,Brandenburg,First Stage of Tertiary Education,No,0.89246,56,56,0.81058,0.97433
2011,Brandenburg,Second Stage of Tertiary Education,No,0.89073,221,221,0.84951,0.93196
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88865,238,238,0.84860,0.92870
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.85342,44,44,0.74770,0.95914
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.88616,127,127,0.83070,0.94162
2011,Saxony,Lower Secondary Level,No,0.91450,63,63,0.84490,0.98411
2011,Saxony,Upper Secondary Level,Yes,0.06303,46,784,0.04601,0.08006
2011,Saxony,Upper Secondary Level,No,0.93697,738,784,0.91994,0.95399
2011,Saxony,Post-secondary Non-tertiary Level,No,0.81834,51,51,0.71146,0.92521
2011,Saxony,First Stage of Tertiary Education,No,0.89325,107,107,0.83447,0.95204
2011,Saxony,Second Stage of Tertiary Education,No,0.89331,321,321,0.85948,0.92713
2011,Saxony-Anhalt,Lower Secondary Level,No,0.81005,50,50,0.70021,0.91988
2011,Saxony-Anhalt,Upper Secondary Level,Yes,0.08084,42,463,0.05598,0.10570
2011,Saxony-Anhalt,Upper Secondary Level,No,0.91916,421,463,0.89430,0.94402
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.92953,67,67,0.86779,0.99128
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.86492,198,198,0.81719,0.91265
2011,Thuringa,Lower Secondary Level,No,0.91518,37,37,0.82417,1.00619
2011,Thuringa,Upper Secondary Level,Yes,0.09527,46,541,0.07051,0.12003
2011,Thuringa,Upper Secondary Level,No,0.90473,495,541,0.87997,0.92949
2011,Thuringa,First Stage of Tertiary Education,No,0.81750,58,58,0.71723,0.91778
2011,Thuringa,Second Stage of Tertiary Education,No,0.90881,174,174,0.86592,0.95171
2013,Schleswig-Holstein,Lower Secondary Level,No,0.80373,49,49,0.69137,0.91609
2013,Schleswig-Holstein,Upper Secondary Level,Yes,0.10380,35,334,0.07104,0.13656
2013,Schleswig-Holstein,Upper Secondary Level,No,0.89620,299,334,0.86344,0.92896
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.98070,41,41,0.93807,1.02334
2013,Schleswig-Holstein,First Stage of Tertiary Education,No,0.92561,32,32,0.83324,1.01798
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.91711,89,89,0.85950,0.97472
2013,Hamburg,Upper Secondary Level,No,0.82618,116,116,0.75692,0.89544
2013,Hamburg,Second Stage of Tertiary Education,No,0.87964,96,96,0.81421,0.94507
2013,Lower Saxony,Lower Secondary Level,Yes,0.18027,35,208,0.12790,0.23264
2013,Lower Saxony,Lower Secondary Level,No,0.81973,173,208,0.76736,0.87210
2013,Lower Saxony,Upper Secondary Level,Yes,0.09059,80,936,0.07219,0.10899
2013,Lower Saxony,Upper Secondary Level,No,0.90941,856,936,0.89101,0.92781
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.89547,86,86,0.83042,0.96051
2013,Lower Saxony,First Stage of Tertiary Education,No,0.93830,96,96,0.88991,0.98668
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.92752,340,340,0.89991,0.95512
2013,Bremen,Upper Secondary Level,No,0.84028,49,49,0.73663,0.94392
2013,Bremen,Second Stage of Tertiary Education,No,0.78703,36,36,0.65140,0.92267
2013,North Rhine-Westphalia,No answer / don't know,No,0.91094,64,64,0.84061,0.98128
2013,North Rhine-Westphalia,Pre-primary Level,No,0.99175,81,81,0.97193,1.01157
2013,North Rhine-Westphalia,Primary Level,No,0.91827,42,42,0.83441,1.00213
2013,North Rhine-Westphalia,Lower Secondary Level,Yes,0.13380,58,420,0.10121,0.16640
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.86620,362,420,0.83360,0.89879
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.12453,199,1724,0.10893,0.14012
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.87547,1525,1724,0.85988,0.89107
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.14818,34,297,0.10771,0.18866
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.85182,263,297,0.81134,0.89229
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.92899,219,219,0.89489,0.96308
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.08323,73,842,0.06456,0.10190
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.91677,769,842,0.89810,0.93544
2013,Hesse,Lower Secondary Level,No,0.81468,109,109,0.74140,0.88796
2013,Hesse,Upper Secondary Level,Yes,0.11244,59,571,0.08651,0.13838
2013,Hesse,Upper Secondary Level,No,0.88756,512,571,0.86162,0.91349
2013,Hesse,Post-secondary Non-tertiary Level,No,0.91819,91,91,0.86156,0.97481
2013,Hesse,First Stage of Tertiary Education,No,0.95376,61,61,0.90062,1.00690
2013,Hesse,Second Stage of Tertiary Education,No,0.94904,343,343,0.92573,0.97234
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.93477,156,156,0.89589,0.97364
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.11726,65,550,0.09034,0.14417
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.88274,485,550,0.85583,0.90966
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.93633,53,53,0.86996,1.00269
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.85162,69,69,0.76713,0.93611
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.90587,179,179,0.86297,0.94876
2013,Baden-Wuerttemberg,No answer / don't know,No,0.94932,31,31,0.87084,1.02781
2013,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.13270,32,263,0.09162,0.17378
2013,Baden-Wuerttemberg,Lower Secondary Level,No,0.86730,231,263,0.82622,0.90838
2013,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.09958,84,1012,0.08112,0.11804
2013,Baden-Wuerttemberg,Upper Secondary Level,No,0.90042,928,1012,0.88196,0.91888
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.88869,117,117,0.83145,0.94593
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.85603,145,145,0.79870,0.91337
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.06666,36,476,0.04423,0.08909
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.93334,440,476,0.91091,0.95577
2013,Bavaria,No answer / don't know,No,0.93387,40,40,0.85588,1.01187
2013,Bavaria,Lower Secondary Level,Yes,0.11799,34,290,0.08080,0.15519
2013,Bavaria,Lower Secondary Level,No,0.88201,256,290,0.84481,0.91920
2013,Bavaria,Upper Secondary Level,Yes,0.10015,144,1557,0.08523,0.11507
2013,Bavaria,Upper Secondary Level,No,0.89985,1413,1557,0.88493,0.91477
2013,Bavaria,Post-secondary Non-tertiary Level,No,0.92896,148,148,0.88743,0.97049
2013,Bavaria,First Stage of Tertiary Education,No,0.87163,200,200,0.82516,0.91811
2013,Bavaria,Second Stage of Tertiary Education,Yes,0.05615,44,622,0.03804,0.07426
2013,Bavaria,Second Stage of Tertiary Education,No,0.94385,578,622,0.92574,0.96196
2013,Berlin,Lower Secondary Level,No,0.80784,38,38,0.68088,0.93479
2013,Berlin,Upper Secondary Level,Yes,0.09964,31,318,0.06666,0.13261
2013,Berlin,Upper Secondary Level,No,0.90036,287,318,0.86739,0.93334
2013,Berlin,First Stage of Tertiary Education,No,0.90703,54,54,0.82885,0.98521
2013,Berlin,Second Stage of Tertiary Education,No,0.89083,270,270,0.85357,0.92810
2013,Brandenburg,Lower Secondary Level,No,0.98973,56,56,0.96309,1.01637
2013,Brandenburg,Upper Secondary Level,Yes,0.10747,37,391,0.07673,0.13821
2013,Brandenburg,Upper Secondary Level,No,0.89253,354,391,0.86179,0.92327
2013,Brandenburg,First Stage of Tertiary Education,No,0.92503,56,56,0.85543,0.99463
2013,Brandenburg,Second Stage of Tertiary Education,No,0.90995,201,201,0.87027,0.94962
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.91289,216,216,0.87519,0.95058
2013,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.90718,42,42,0.81835,0.99600
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.88266,107,107,0.82140,0.94393
2013,Saxony,Lower Secondary Level,No,0.86129,55,55,0.76910,0.95348
2013,Saxony,Upper Secondary Level,Yes,0.10174,64,716,0.07958,0.12390
2013,Saxony,Upper Secondary Level,No,0.89826,652,716,0.87610,0.92042
2013,Saxony,Post-secondary Non-tertiary Level,No,0.89655,53,53,0.81378,0.97933
2013,Saxony,First Stage of Tertiary Education,No,0.90829,110,110,0.85411,0.96247
2013,Saxony,Second Stage of Tertiary Education,Yes,0.07564,33,363,0.04840,0.10288
2013,Saxony,Second Stage of Tertiary Education,No,0.92436,330,363,0.89712,0.95160
2013,Saxony-Anhalt,Lower Secondary Level,No,0.88100,43,43,0.78307,0.97892
2013,Saxony-Anhalt,Upper Secondary Level,Yes,0.07356,36,398,0.04788,0.09924
2013,Saxony-Anhalt,Upper Secondary Level,No,0.92644,362,398,0.90076,0.95212
2013,Saxony-Anhalt,First Stage of Tertiary Education,No,0.96012,57,57,0.90887,1.01137
2013,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.86620,180,180,0.81633,0.91607
2013,Thuringa,Lower Secondary Level,No,0.96304,38,38,0.90224,1.02383
2013,Thuringa,Upper Secondary Level,Yes,0.07791,37,478,0.05385,0.10196
2013,Thuringa,Upper Secondary Level,No,0.92209,441,478,0.89804,0.94615
2013,Thuringa,First Stage of Tertiary Education,No,0.83017,51,51,0.72609,0.93425
2013,Thuringa,Second Stage of Tertiary Education,No,0.91455,163,163,0.87150,0.95760
2015,Schleswig-Holstein,No answer / don't know,No,0.87842,33,33,0.76519,0.99165
2015,Schleswig-Holstein,Lower Secondary Level,No,0.88495,82,82,0.81547,0.95444
2015,Schleswig-Holstein,Upper Secondary Level,Yes,0.08229,45,430,0.05628,0.10829
2015,Schleswig-Holstein,Upper Secondary Level,No,0.91771,385,430,0.89171,0.94372
2015,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.97178,72,72,0.93327,1.01030
2015,Schleswig-Holstein,First Stage of Tertiary Education,No,0.92950,45,45,0.85386,1.00514
2015,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.97072,141,141,0.94279,0.99865
2015,Hamburg,Upper Secondary Level,No,0.84529,145,145,0.78622,0.90436
2015,Hamburg,Second Stage of Tertiary Education,No,0.91371,136,136,0.86635,0.96108
2015,Lower Saxony,No answer / don't know,No,0.97458,69,69,0.93717,1.01199
2015,Lower Saxony,Pre-primary Level,No,0.93776,38,38,0.85992,1.01561
2015,Lower Saxony,Primary Level,No,0.92537,54,54,0.85461,0.99612
2015,Lower Saxony,Lower Secondary Level,No,0.89854,291,291,0.86379,0.93329
2015,Lower Saxony,Upper Secondary Level,Yes,0.10503,100,1131,0.08715,0.12290
2015,Lower Saxony,Upper Secondary Level,No,0.89497,1031,1131,0.87710,0.91285
2015,Lower Saxony,Post-secondary Non-tertiary Level,No,0.94954,173,173,0.91683,0.98225
2015,Lower Saxony,First Stage of Tertiary Education,No,0.96200,112,112,0.92643,0.99757
2015,Lower Saxony,Second Stage of Tertiary Education,Yes,0.07023,34,500,0.04781,0.09265
2015,Lower Saxony,Second Stage of Tertiary Education,No,0.92977,466,500,0.90735,0.95219
2015,Bremen,Upper Secondary Level,No,0.76209,55,55,0.64852,0.87566
2015,Bremen,Second Stage of Tertiary Education,No,0.88762,35,35,0.78146,0.99378
2015,North Rhine-Westphalia,No answer / don't know,No,0.94999,146,146,0.91451,0.98546
2015,North Rhine-Westphalia,Pre-primary Level,No,0.99852,79,79,0.98999,1.00705
2015,North Rhine-Westphalia,Primary Level,No,0.84383,115,115,0.77719,0.91047
2015,North Rhine-Westphalia,Lower Secondary Level,Yes,0.15899,81,652,0.13090,0.18708
2015,North Rhine-Westphalia,Lower Secondary Level,No,0.84101,571,652,0.81292,0.86910
2015,North Rhine-Westphalia,Upper Secondary Level,Yes,0.10863,240,2252,0.09577,0.12148
2015,North Rhine-Westphalia,Upper Secondary Level,No,0.89137,2012,2252,0.87852,0.90423
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.06036,40,555,0.04053,0.08019
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.93964,515,555,0.91981,0.95947
2015,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.89120,237,237,0.85147,0.93093
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.07179,90,1078,0.05637,0.08721
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.92821,988,1078,0.91279,0.94363
2015,Hesse,No answer / don't know,No,0.89424,42,42,0.80011,0.98838
2015,Hesse,Lower Secondary Level,No,0.84599,150,150,0.78803,0.90395
2015,Hesse,Upper Secondary Level,Yes,0.09534,60,709,0.07371,0.11697
2015,Hesse,Upper Secondary Level,No,0.90466,649,709,0.88303,0.92629
2015,Hesse,Post-secondary Non-tertiary Level,No,0.91260,147,147,0.86679,0.95841
2015,Hesse,First Stage of Tertiary Education,No,0.94677,71,71,0.89418,0.99936
2015,Hesse,Second Stage of Tertiary Education,Yes,0.07884,38,477,0.05463,0.10306
2015,Hesse,Second Stage of Tertiary Education,No,0.92116,439,477,0.89694,0.94537
2015,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.95315,31,31,0.87753,1.02877
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.94316,230,230,0.91317,0.97315
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.09893,62,704,0.07686,0.12100
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.90107,642,704,0.87900,0.92314
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.94364,101,101,0.89844,0.98884
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.85560,80,80,0.77809,0.93311
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.94360,255,255,0.91522,0.97197
2015,Baden-Wuerttemberg,No answer / don't know,No,0.88815,60,60,0.80773,0.96858
2015,Baden-Wuerttemberg,Pre-primary Level,No,0.89487,41,41,0.79982,0.98993
2015,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.12703,34,350,0.09209,0.16196
2015,Baden-Wuerttemberg,Lower Secondary Level,No,0.87297,316,350,0.83804,0.90791
2015,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.08319,97,1297,0.06815,0.09822
2015,Baden-Wuerttemberg,Upper Secondary Level,No,0.91681,1200,1297,0.90178,0.93185
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.91696,203,203,0.87891,0.95502
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.87263,186,186,0.82459,0.92067
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.05789,51,761,0.04129,0.07450
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.94211,710,761,0.92550,0.95871
2015,Bavaria,No answer / don't know,No,0.92652,76,76,0.86746,0.98557
2015,Bavaria,Primary Level,No,0.75375,37,37,0.61301,0.89448
2015,Bavaria,Lower Secondary Level,Yes,0.10806,47,406,0.07783,0.13830
2015,Bavaria,Lower Secondary Level,No,0.89194,359,406,0.86170,0.92217
2015,Bavaria,Upper Secondary Level,Yes,0.09861,171,2011,0.08558,0.11164
2015,Bavaria,Upper Secondary Level,No,0.90139,1840,2011,0.88836,0.91442
2015,Bavaria,Post-secondary Non-tertiary Level,No,0.91318,253,253,0.87841,0.94794
2015,Bavaria,First Stage of Tertiary Education,No,0.87982,243,243,0.83885,0.92079
2015,Bavaria,Second Stage of Tertiary Education,Yes,0.04956,59,897,0.03535,0.06377
2015,Bavaria,Second Stage of Tertiary Education,No,0.95044,838,897,0.93623,0.96465
2015,Berlin,Lower Secondary Level,No,0.79556,49,49,0.68146,0.90965
2015,Berlin,Upper Secondary Level,Yes,0.11239,35,344,0.07896,0.14581
2015,Berlin,Upper Secondary Level,No,0.88761,309,344,0.85419,0.92104
2015,Berlin,Post-secondary Non-tertiary Level,No,0.95384,53,53,0.89680,1.01087
2015,Berlin,First Stage of Tertiary Education,No,0.92276,54,54,0.85089,0.99464
2015,Berlin,Second Stage of Tertiary Education,No,0.91928,324,324,0.88958,0.94899
2015,Brandenburg,Lower Secondary Level,No,0.91121,73,73,0.84551,0.97691
2015,Brandenburg,Upper Secondary Level,Yes,0.08821,41,481,0.06284,0.11358
2015,Brandenburg,Upper Secondary Level,No,0.91179,440,481,0.88642,0.93716
2015,Brandenburg,Post-secondary Non-tertiary Level,No,0.87936,67,67,0.80078,0.95794
2015,Brandenburg,First Stage of Tertiary Education,No,0.84189,58,58,0.74717,0.93660
2015,Brandenburg,Second Stage of Tertiary Education,No,0.95719,235,235,0.93125,0.98313
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.08788,34,290,0.05524,0.12052
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.91212,256,290,0.87948,0.94476
2015,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.88258,41,41,0.78281,0.98234
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.89380,120,120,0.83844,0.94915
2015,Saxony,Lower Secondary Level,No,0.91673,78,78,0.85502,0.97844
2015,Saxony,Upper Secondary Level,Yes,0.08595,55,779,0.06625,0.10565
2015,Saxony,Upper Secondary Level,No,0.91405,724,779,0.89435,0.93375
2015,Saxony,Post-secondary Non-tertiary Level,No,0.88958,70,70,0.81563,0.96353
2015,Saxony,First Stage of Tertiary Education,No,0.96351,114,114,0.92893,0.99808
2015,Saxony,Second Stage of Tertiary Education,Yes,0.07261,31,407,0.04737,0.09785
2015,Saxony,Second Stage of Tertiary Education,No,0.92739,376,407,0.90215,0.95263
2015,Saxony-Anhalt,Lower Secondary Level,No,0.81064,58,58,0.70893,0.91236
2015,Saxony-Anhalt,Upper Secondary Level,Yes,0.11532,53,465,0.08626,0.14438
2015,Saxony-Anhalt,Upper Secondary Level,No,0.88468,412,465,0.85562,0.91374
2015,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.93271,32,32,0.84452,1.02090
2015,Saxony-Anhalt,First Stage of Tertiary Education,No,0.85579,62,62,0.76763,0.94395
2015,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.89504,190,190,0.85134,0.93873
2015,Thuringa,Lower Secondary Level,No,0.88888,49,49,0.79996,0.97779
2015,Thuringa,Upper Secondary Level,Yes,0.13742,49,524,0.10792,0.16693
2015,Thuringa,Upper Secondary Level,No,0.86258,475,524,0.83307,0.89208
2015,Thuringa,Post-secondary Non-tertiary Level,No,0.96160,35,35,0.89701,1.02619
2015,Thuringa,First Stage of Tertiary Education,No,0.81169,57,57,0.70929,0.91409
2015,Thuringa,Second Stage of Tertiary Education,No,0.92438,193,193,0.88699,0.96178
2017,Schleswig-Holstein,Lower Secondary Level,No,0.87860,103,103,0.81521,0.94198
2017,Schleswig-Holstein,Upper Secondary Level,Yes,0.07796,43,435,0.05274,0.10319
2017,Schleswig-Holstein,Upper Secondary Level,No,0.92204,392,435,0.89681,0.94726
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.96683,78,78,0.92682,1.00683
2017,Schleswig-Holstein,First Stage of Tertiary Education,No,0.94674,54,54,0.88628,1.00719
2017,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.88938,185,185,0.84406,0.93470
2017,Hamburg,Lower Secondary Level,No,0.95925,33,33,0.89074,1.02775
2017,Hamburg,Upper Secondary Level,No,0.85639,139,139,0.79788,0.91491
2017,Hamburg,Post-secondary Non-tertiary Level,No,0.94163,42,42,0.86987,1.01339
2017,Hamburg,Second Stage of Tertiary Education,No,0.89311,166,166,0.84596,0.94025
2017,Lower Saxony,No answer / don't know,No,0.89889,71,71,0.82827,0.96952
2017,Lower Saxony,Pre-primary Level,No,0.93136,32,32,0.84236,1.02037
2017,Lower Saxony,Primary Level,No,0.91004,61,61,0.83764,0.98244
2017,Lower Saxony,Lower Secondary Level,No,0.88339,312,312,0.84772,0.91906
2017,Lower Saxony,Upper Secondary Level,Yes,0.10032,106,1253,0.08368,0.11696
2017,Lower Saxony,Upper Secondary Level,No,0.89968,1147,1253,0.88304,0.91632
2017,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91597,211,211,0.87845,0.95350
2017,Lower Saxony,First Stage of Tertiary Education,No,0.94452,125,125,0.90423,0.98481
2017,Lower Saxony,Second Stage of Tertiary Education,Yes,0.10016,46,563,0.07534,0.12498
2017,Lower Saxony,Second Stage of Tertiary Education,No,0.89984,517,563,0.87502,0.92466
2017,Bremen,Upper Secondary Level,No,0.90284,85,85,0.83950,0.96618
2017,Bremen,Second Stage of Tertiary Education,No,0.98850,53,53,0.95952,1.01748
2017,North Rhine-Westphalia,No answer / don't know,No,0.90775,145,145,0.86048,0.95501
2017,North Rhine-Westphalia,Pre-primary Level,No,0.96063,114,114,0.92478,0.99649
2017,North Rhine-Westphalia,Primary Level,No,0.90997,127,127,0.85999,0.95995
2017,North Rhine-Westphalia,Lower Secondary Level,Yes,0.11942,75,648,0.09443,0.14441
