year,pgisced97,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,First Stage of Tertiary Education,No,0.89057,1380,1520,0.87487,0.90627
2015,Second Stage of Tertiary Education,Yes,0.06726,427,5873,0.06085,0.07367
2015,Second Stage of Tertiary Education,No,0.93274,5446,5873,0.92633,0.93915
2017,No answer / don't know,Yes,0.07038,42,614,0.05013,0.09063
2017,No answer / don't know,No,0.92962,572,614,0.90937,0.94987
2017,Pre-primary Level,No,0.95943,398,398,0.94002,0.97884
2017,Primary Level,Yes,0.13426,58,453,0.10283,0.16569
2017,Primary Level,No,0.86574,395,453,0.83431,0.89717
2017,Lower Secondary Level,Yes,0.12146,296,2745,0.10923,0.13368
2017,Lower Secondary Level,No,0.87854,2449,2745,0.86632,0.89077
2017,Upper Secondary Level,Yes,0.09945,1133,12073,0.09411,0.10479
2017,Upper Secondary Level,No,0.90055,10940,12073,0.89521,0.90589
2017,Post-secondary Non-tertiary Level,Yes,0.08466,185,2211,0.07306,0.09627
2017,Post-secondary Non-tertiary Level,No,0.91534,2026,2211,0.90373,0.92694
2017,First Stage of Tertiary Education,Yes,0.10581,141,1527,0.09037,0.12124
2017,First Stage of Tertiary Education,No,0.89419,1386,1527,0.87876,0.90963
2017,Second Stage of Tertiary Education,Yes,0.07884,490,6515,0.07229,0.08538
2017,Second Stage of Tertiary Education,No,0.92116,6025,6515,0.91462,0.92771
2019,No answer / don't know,Yes,0.06469,32,577,0.04460,0.08477
2019,No answer / don't know,No,0.93531,545,577,0.91523,0.95540
2019,Pre-primary Level,No,0.98924,326,326,0.97803,1.00046
2019,Primary Level,Yes,0.16577,60,390,0.12882,0.20273
2019,Primary Level,No,0.83423,330,390,0.79727,0.87118
2019,Lower Secondary Level,Yes,0.13083,264,2424,0.11741,0.14426
2019,Lower Secondary Level,No,0.86917,2160,2424,0.85574,0.88259
2019,Upper Secondary Level,Yes,0.10463,1080,11150,0.09895,0.11031
2019,Upper Secondary Level,No,0.89537,10070,11150,0.88969,0.90105
2019,Post-secondary Non-tertiary Level,Yes,0.08445,175,2174,0.07276,0.09614
2019,Post-secondary Non-tertiary Level,No,0.91555,1999,2174,0.90386,0.92724
2019,First Stage of Tertiary Education,Yes,0.08531,146,1657,0.07185,0.09876
2019,First Stage of Tertiary Education,No,0.91469,1511,1657,0.90124,0.92815
2019,Second Stage of Tertiary Education,Yes,0.08139,552,7023,0.07500,0.08779
2019,Second Stage of Tertiary Education,No,0.91861,6471,7023,0.91221,0.92500
2021,No answer / don't know,Yes,0.08628,60,788,0.06667,0.10590
2021,No answer / don't know,No,0.91372,728,788,0.89410,0.93333
2021,Pre-primary Level,No,0.93162,183,183,0.89495,0.96829
2021,Primary Level,Yes,0.09449,75,927,0.07565,0.11333
2021,Primary Level,No,0.90551,852,927,0.88667,0.92435
2021,Lower Secondary Level,Yes,0.15718,198,1744,0.14009,0.17427
2021,Lower Secondary Level,No,0.84282,1546,1744,0.82573,0.85991
2021,Upper Secondary Level,Yes,0.12708,842,7297,0.11944,0.13473
2021,Upper Secondary Level,No,0.87292,6455,7297,0.86527,0.88056
2021,Post-secondary Non-tertiary Level,Yes,0.12587,175,1589,0.10955,0.14218
2021,Post-secondary Non-tertiary Level,No,0.87413,1414,1589,0.85782,0.89045
2021,First Stage of Tertiary Education,Yes,0.11199,106,992,0.09235,0.13162
2021,First Stage of Tertiary Education,No,0.88801,886,992,0.86838,0.90765
2021,Second Stage of Tertiary Education,Yes,0.08746,488,5635,0.08008,0.09484
2021,Second Stage of Tertiary Education,No,0.91254,5147,5635,0.90516,0.91992
