"ple0011","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2013","indirekter Migrationshintergrund","Staedtischer Raum","528","0.915720621804246","0.892974207838847","0.938467035769645"
"Nein","2013","indirekter Migrationshintergrund","Laendlicher Raum","133","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2014","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2014","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2014","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2014","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2014","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2014","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2014","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2014","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2014","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2014","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2014","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2015","kein Migrationshintergrund","Staedtischer Raum","1067","","",""
"Ja","2015","kein Migrationshintergrund","Laendlicher Raum","653","0.0925573754841709","0.0859936368536049","0.0991211141147369"
"Ja","2015","direkter Migrationshintergrund","Staedtischer Raum","278","","",""
"Ja","2015","direkter Migrationshintergrund","Laendlicher Raum","92","0.114824238532742","0.0960012387422205","0.133647238323264"
"Ja","2015","indirekter Migrationshintergrund","Staedtischer Raum","73","0.054780903869675","0.0425099726285721","0.0670518351107779"
"Ja","2015","indirekter Migrationshintergrund","Laendlicher Raum","21","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2015","kein Migrationshintergrund","Staedtischer Raum","10553","","",""
"Nein","2015","kein Migrationshintergrund","Laendlicher Raum","6836","0.907442624515829","0.900878885885263","0.914006363146395"
"Nein","2015","direkter Migrationshintergrund","Staedtischer Raum","2927","","",""
"Nein","2015","direkter Migrationshintergrund","Laendlicher Raum","1010","","",""
"Nein","2015","indirekter Migrationshintergrund","Staedtischer Raum","1248","","",""
"Nein","2015","indirekter Migrationshintergrund","Laendlicher Raum","282","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2015","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2016","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2016","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2016","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2016","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2016","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2016","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2016","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2016","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2016","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2016","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2016","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2016","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2017","kein Migrationshintergrund","Staedtischer Raum","1123","","",""
"Ja","2017","kein Migrationshintergrund","Laendlicher Raum","680","0.0951982395092791","0.0887305222482044","0.101665956770354"
"Ja","2017","direkter Migrationshintergrund","Staedtischer Raum","327","0.105687226841111","0.0953835790203034","0.115990874661919"
"Ja","2017","direkter Migrationshintergrund","Laendlicher Raum","98","0.116373876432415","0.098327927895406","0.134419824969425"
"Ja","2017","indirekter Migrationshintergrund","Staedtischer Raum","105","","",""
"Ja","2017","indirekter Migrationshintergrund","Laendlicher Raum","25","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2017","kein Migrationshintergrund","Staedtischer Raum","11180","","",""
"Nein","2017","kein Migrationshintergrund","Laendlicher Raum","7230","0.904801760490721","0.898334043229646","0.911269477751796"
"Nein","2017","direkter Migrationshintergrund","Staedtischer Raum","3093","0.894312773158889","0.884009125338081","0.904616420979697"
"Nein","2017","direkter Migrationshintergrund","Laendlicher Raum","1115","","",""
"Nein","2017","indirekter Migrationshintergrund","Staedtischer Raum","1292","","",""
"Nein","2017","indirekter Migrationshintergrund","Laendlicher Raum","281","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2017","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2018","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2018","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2018","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2018","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2018","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Ja","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2018","kein Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2018","kein Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2018","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2018","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2018","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Nein","2018","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Ja","2019","kein Migrationshintergrund","Staedtischer Raum","1111","","",""
"Ja","2019","kein Migrationshintergrund","Laendlicher Raum","649","0.0994658765363885","0.0927015227346693","0.106230230338108"
"Ja","2019","direkter Migrationshintergrund","Staedtischer Raum","283","","",""
"Ja","2019","direkter Migrationshintergrund","Laendlicher Raum","83","0.105901968239372","0.0866952034096961","0.125108733069048"
"Ja","2019","indirekter Migrationshintergrund","Staedtischer Raum","100","","",""
"Ja","2019","indirekter Migrationshintergrund","Laendlicher Raum","24","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Nein","2019","kein Migrationshintergrund","Staedtischer Raum","11043","","",""
"Nein","2019","kein Migrationshintergrund","Laendlicher Raum","6871","0.900534123463612","0.893769769661892","0.907298477265331"
"Nein","2019","direkter Migrationshintergrund","Staedtischer Raum","2553","","",""
"Nein","2019","direkter Migrationshintergrund","Laendlicher Raum","903","0.894098031760628","0.874891266930952","0.913304796590304"
"Nein","2019","indirekter Migrationshintergrund","Staedtischer Raum","1313","","",""
"Nein","2019","indirekter Migrationshintergrund","Laendlicher Raum","341","0.938552573671796","0.913915858078043","0.963189289265548"
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
