"ple0011","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nein","2011","Realschule","direkter Migrationshintergrund","159","0.944265593225205","0.90988140227631","0.978649784174101"
"Nein","2011","Realschule","indirekter Migrationshintergrund","174","0.932304919876823","0.89648911377148","0.968120725982165"
"Nein","2011","(Fach-)Abitur","kein Migrationshintergrund","1802","0.947003038847091","0.9369429510428","0.957063126651383"
"Nein","2011","(Fach-)Abitur","direkter Migrationshintergrund","363","0.943537012818744","0.920717140409572","0.966356885227917"
"Nein","2011","(Fach-)Abitur","indirekter Migrationshintergrund","134","0.974276189420728","0.948329092851281","1.00022328599018"
"Nein","2011","AkademikerIn","kein Migrationshintergrund","3791","0.912677648891381","0.904046897683022","0.921308400099739"
"Nein","2011","AkademikerIn","direkter Migrationshintergrund","335","0.909049530850849","0.879751159836608","0.938347901865089"
"Nein","2011","AkademikerIn","indirekter Migrationshintergrund","104","0.967830402115269","0.934552291606461","1.00110851262408"
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Realschule","kein Migrationshintergrund","","","",""
"Nein","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2013","Hauptschule","kein Migrationshintergrund","626","0.124344322942857","0.115474085004139","0.133214560881575"
"Ja","2013","Hauptschule","direkter Migrationshintergrund","81","0.136879741426002","0.111755735394706","0.162003747457298"
"Ja","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","Realschule","kein Migrationshintergrund","432","0.101890761123157","0.0932708338391817","0.110510688407133"
"Ja","2013","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2013","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","106","0.0692184045066503","0.0573363423774113","0.0811004666358892"
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","42","0.135205309972105","0.0987514834825433","0.171659136461666"
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","306","0.079500210056623","0.0711137824610979","0.0878866376521481"
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","35","0.102720303532598","0.0711392959547094","0.134301311110487"
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","304","0.916985871740528","0.886989844551122","0.946981898929933"
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","82","0.847214534907321","0.775244751817892","0.919184317996749"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","61","0.991125158345331","0.967966021285823","1.01428429540484"
"Nein","2013","Hauptschule","kein Migrationshintergrund","4690","0.875655677057143","0.866785439118425","0.884525914995861"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","638","0.863120258573998","0.837996252542702","0.888244264605294"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","158","0.836689380750819","0.782985986161465","0.890392775340173"
"Nein","2013","Realschule","kein Migrationshintergrund","4299","0.898109238876843","0.889489311592867","0.906729166160818"
"Nein","2013","Realschule","direkter Migrationshintergrund","134","0.879324385867307","0.826119543293543","0.932529228441071"
"Nein","2013","Realschule","indirekter Migrationshintergrund","154","0.928550567348208","0.889249142922941","0.967851991773475"
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1647","0.93078159549335","0.918899533364111","0.942663657622589"
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","296","0.864794690027895","0.828340863538334","0.901248516517457"
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","117","0.974073921447564","0.946103331733586","1.00204451116154"
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3691","0.920499789943377","0.912113362347852","0.928886217538902"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","320","0.897279696467402","0.865698688889513","0.928860704045291"
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","110","0.946870081270403","0.905697277899043","0.988042884641762"
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","31","0.11100673178128","0.0799485726886895","0.142064890873871"
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.187210052151278","0.142771901233705","0.23164820306885"
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","632","0.125866075602105","0.117035443717324","0.134696707486887"
"Ja","2015","Hauptschule","direkter Migrationshintergrund","136","0.120186754704414","0.10401392865888","0.136359580749948"
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","33","0.0715832796684703","0.0461923986255633","0.0969741607113773"
"Ja","2015","Realschule","kein Migrationshintergrund","535","0.0991479962944015","0.0914226023992954","0.106873390189508"
"Ja","2015","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","148","0.0581414551528366","0.0486620044200026","0.0676209058856705"
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","84","0.0931215907532768","0.075083098418613","0.111160083087941"
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","339","0.0679676232186748","0.0607287907344011","0.0752064557029486"
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","78","0.0689042209733601","0.052997205446338","0.0848112365003822"
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","362","0.88899326821872","0.857935109126129","0.920051427311311"
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","261","0.812789947848722","0.76835179693115","0.857228098766295"
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","120","0.925872843184038","0.880310025374724","0.971435660993352"
"Nein","2015","Hauptschule","kein Migrationshintergrund","4788","0.874133924397895","0.865303292513113","0.882964556282676"
"Nein","2015","Hauptschule","direkter Migrationshintergrund","1417","0.879813245295586","0.863640419250052","0.89598607134112"
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","363","0.92841672033153","0.903025839288623","0.953807601374437"
"Nein","2015","Realschule","kein Migrationshintergrund","5214","0.900852003705598","0.893126609810492","0.908577397600705"
"Nein","2015","Realschule","direkter Migrationshintergrund","327","0.940474567971763","0.915615589679068","0.965333546264457"
"Nein","2015","Realschule","indirekter Migrationshintergrund","382","0.941419098199987","0.918462655397879","0.964375541002094"
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","2193","0.941858544847163","0.93237909411433","0.951337995579997"
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","913","0.906878409246723","0.888839916912059","0.924916901581387"
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","294","0.9491244709051","0.924819264038763","0.973429677771438"
"Nein","2015","AkademikerIn","kein Migrationshintergrund","4305","0.932032376781325","0.924793544297051","0.939271209265599"
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","896","0.93109577902664","0.915188763499618","0.947002794553662"
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","245","0.954230734683059","0.928580480584523","0.979880988781595"
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","40","0.0917788580106029","0.0660575802886917","0.117500135732514"
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.122212421833417","0.0869277173319229","0.15749712633491"
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","589","0.118908577458321","0.110157984328853","0.127659170587789"
"Ja","2017","Hauptschule","direkter Migrationshintergrund","147","0.111216241547047","0.0955137021149028","0.126918780979191"
"Ja","2017","Hauptschule","indirekter Migrationshintergrund","50","0.135966642067017","0.101136274153038","0.170797009980995"
"Ja","2017","Realschule","kein Migrationshintergrund","570","0.0963809085378556","0.0890303418150501","0.103731475260661"
"Ja","2017","Realschule","direkter Migrationshintergrund","32","0.104391601866764","0.0716486713079652","0.137134532425564"
"Ja","2017","Realschule","indirekter Migrationshintergrund","36","0.0918667718814218","0.0639425428537637","0.11979100090908"
"Ja","2017","(Fach-)Abitur","kein Migrationshintergrund","184","0.0750520901743418","0.0650638576258021","0.0850403227228816"
"Ja","2017","(Fach-)Abitur","direkter Migrationshintergrund","96","0.08838834726991","0.0715830865503322","0.105193607989488"
"Ja","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2017","AkademikerIn","kein Migrationshintergrund","377","0.0741194820686286","0.0668986337998348","0.0813403303374224"
"Ja","2017","AkademikerIn","direkter Migrationshintergrund","99","0.111259645811749","0.0932951039464199","0.129224187677077"
"Ja","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2017","(noch) kein Abschluss","kein Migrationshintergrund","444","0.908221141989397","0.882499864267486","0.933942419711308"
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","295","0.877787578166583","0.84250287366509","0.913072282668077"
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","111","0.90757889578047","0.855974918346195","0.959182873214745"
"Nein","2017","Hauptschule","kein Migrationshintergrund","4667","0.881091422541679","0.872340829412211","0.889842015671147"
"Nein","2017","Hauptschule","direkter Migrationshintergrund","1393","0.888783758452953","0.873081219020809","0.904486297885097"
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","322","0.864033357932983","0.829202990019005","0.898863725846962"
"Nein","2017","Realschule","kein Migrationshintergrund","5622","0.903619091462144","0.896268524739339","0.91096965818495"
"Nein","2017","Realschule","direkter Migrationshintergrund","303","0.895608398133235","0.862865467574436","0.928351328692035"
"Nein","2017","Realschule","indirekter Migrationshintergrund","375","0.908133228118578","0.88020899909092","0.936057457146236"
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","2489","0.924947909825658","0.914959677277118","0.934936142374198"
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","1000","0.91161165273009","0.894806392010512","0.928416913449668"
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","363","0.975654687330185","0.960158957396523","0.991150417263847"
"Nein","2017","AkademikerIn","kein Migrationshintergrund","4679","0.925880517931371","0.918659669662578","0.933101366200165"
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","1078","0.888740354188251","0.870775812322922","0.90670489605358"
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","268","0.930761204389095","0.901132174933244","0.960390233844947"
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.15421539708714","0.111684752769462","0.196746041404817"
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","539","0.125630067794873","0.11612945348176","0.135130682107985"
"Ja","2019","Hauptschule","direkter Migrationshintergrund","136","0.13187067369419","0.112798452859361","0.15094289452902"
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","30","0.0554404631611772","0.0310083385851387","0.0798725877372158"
"Ja","2019","Realschule","kein Migrationshintergrund","593","0.107792186473888","0.0999809880686734","0.115603384879103"
"Ja","2019","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2019","Realschule","indirekter Migrationshintergrund","35","0.0826681076079411","0.0567301135020292","0.108606101713853"
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","187","0.0704102704537851","0.0610731249275389","0.0797474159800313"
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","75","0.0740050375974738","0.0567678589029967","0.0912422162919509"
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2019","AkademikerIn","kein Migrationshintergrund","436","0.0789742405963347","0.0718953479508114","0.0860531332418581"
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","94","0.0950233204992017","0.0774361384207142","0.112610502577689"
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","358","0.922186758830385","0.895463425275871","0.948910092384898"
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","241","0.84578460291286","0.803253958595183","0.888315247230538"
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","105","0.899097064632719","0.844047440128554","0.954146689136883"
"Nein","2019","Hauptschule","kein Migrationshintergrund","4136","0.874369932205127","0.864869317892015","0.883870546518239"
"Nein","2019","Hauptschule","direkter Migrationshintergrund","1073","0.86812932630581","0.84905710547098","0.887201547140639"
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","307","0.944559536838823","0.920127412262784","0.968991661414861"
"Nein","2019","Realschule","kein Migrationshintergrund","5462","0.892207813526112","0.884396615120898","0.900019011931327"
"Nein","2019","Realschule","direkter Migrationshintergrund","252","0.907386168422189","0.872871997219177","0.941900339625201"
"Nein","2019","Realschule","indirekter Migrationshintergrund","398","0.917331892392059","0.891393898286147","0.943269886497971"
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","2697","0.929589729546215","0.920252584019969","0.938926875072461"
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","811","0.925994962402526","0.908757783708049","0.943232141097003"
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","367","0.95038960485008","0.928948993626919","0.971830216073241"
"Nein","2019","AkademikerIn","kein Migrationshintergrund","5140","0.921025759403665","0.913946866758142","0.928104652049189"
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","974","0.904976679500798","0.887389497422311","0.922563861579286"
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","377","0.907979007049197","0.879792661630623","0.936165352467771"
