year,migback,quintil_oecd,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Indirect migration background,1st Quintile,Yes,0.10747,43,447,0.07873,0.13622
2017,Indirect migration background,1st Quintile,No,0.89253,404,447,0.86378,0.92127
2017,Indirect migration background,2nd Quintile,No,0.94775,277,277,0.92149,0.97400
2017,Indirect migration background,3rd Quintile,No,0.90488,233,233,0.86713,0.94263
2017,Indirect migration background,4th Quintile,No,0.92146,199,199,0.88399,0.95893
2017,Indirect migration background,5th Quintile,No,0.97463,189,189,0.95216,0.99711
2019,No migration background,1st Quintile,Yes,0.14000,358,2720,0.12696,0.15304
2019,No migration background,1st Quintile,No,0.86000,2362,2720,0.84696,0.87304
2019,No migration background,2nd Quintile,Yes,0.10473,348,3479,0.09455,0.11490
2019,No migration background,2nd Quintile,No,0.89527,3131,3479,0.88510,0.90545
2019,No migration background,3rd Quintile,Yes,0.09891,321,3489,0.08900,0.10882
2019,No migration background,3rd Quintile,No,0.90109,3168,3489,0.89118,0.91100
2019,No migration background,4th Quintile,Yes,0.08559,267,3647,0.07651,0.09467
2019,No migration background,4th Quintile,No,0.91441,3380,3647,0.90533,0.92349
2019,No migration background,5th Quintile,Yes,0.07967,324,4156,0.07144,0.08791
2019,No migration background,5th Quintile,No,0.92033,3832,4156,0.91209,0.92856
2019,Direct migration background,1st Quintile,Yes,0.15317,154,1310,0.13366,0.17268
2019,Direct migration background,1st Quintile,No,0.84683,1156,1310,0.82732,0.86634
2019,Direct migration background,2nd Quintile,Yes,0.10266,95,976,0.08361,0.12172
2019,Direct migration background,2nd Quintile,No,0.89734,881,976,0.87828,0.91639
2019,Direct migration background,3rd Quintile,Yes,0.11491,52,652,0.09041,0.13941
2019,Direct migration background,3rd Quintile,No,0.88509,600,652,0.86059,0.90959
2019,Direct migration background,4th Quintile,Yes,0.05468,38,437,0.03334,0.07602
2019,Direct migration background,4th Quintile,No,0.94532,399,437,0.92398,0.96666
2019,Direct migration background,5th Quintile,No,0.93057,420,420,0.90623,0.95491
2019,Indirect migration background,1st Quintile,Yes,0.06923,33,415,0.04478,0.09369
2019,Indirect migration background,1st Quintile,No,0.93077,382,415,0.90631,0.95522
2019,Indirect migration background,2nd Quintile,No,0.95675,290,290,0.93330,0.98021
2019,Indirect migration background,3rd Quintile,No,0.91675,262,262,0.88323,0.95027
2019,Indirect migration background,4th Quintile,No,0.97502,182,182,0.95228,0.99776
2019,Indirect migration background,5th Quintile,No,0.91529,198,198,0.87641,0.95417
2021,No migration background,1st Quintile,Yes,0.14801,274,1948,0.13223,0.16378
2021,No migration background,1st Quintile,No,0.85199,1674,1948,0.83622,0.86777
2021,No migration background,2nd Quintile,Yes,0.09976,264,2387,0.08773,0.11178
2021,No migration background,2nd Quintile,No,0.90024,2123,2387,0.88822,0.91227
2021,No migration background,3rd Quintile,Yes,0.11983,261,2447,0.10696,0.13270
2021,No migration background,3rd Quintile,No,0.88017,2186,2447,0.86730,0.89304
2021,No migration background,4th Quintile,Yes,0.10736,267,2629,0.09552,0.11919
2021,No migration background,4th Quintile,No,0.89264,2362,2629,0.88081,0.90448
2021,No migration background,5th Quintile,Yes,0.09844,337,3627,0.08875,0.10814
2021,No migration background,5th Quintile,No,0.90156,3290,3627,0.89186,0.91125
2021,Direct migration background,1st Quintile,Yes,0.14353,226,2588,0.13002,0.15704
2021,Direct migration background,1st Quintile,No,0.85647,2362,2588,0.84296,0.86998
2021,Direct migration background,2nd Quintile,Yes,0.15668,93,938,0.13341,0.17996
2021,Direct migration background,2nd Quintile,No,0.84332,845,938,0.82004,0.86659
2021,Direct migration background,3rd Quintile,Yes,0.15591,55,531,0.12502,0.18679
2021,Direct migration background,3rd Quintile,No,0.84409,476,531,0.81321,0.87498
2021,Direct migration background,4th Quintile,Yes,0.10091,34,402,0.07143,0.13039
2021,Direct migration background,4th Quintile,No,0.89909,368,402,0.86961,0.92857
2021,Direct migration background,5th Quintile,Yes,0.05807,31,438,0.03614,0.07999
2021,Direct migration background,5th Quintile,No,0.94193,407,438,0.92001,0.96386
2021,Indirect migration background,1st Quintile,No,0.84928,209,209,0.80066,0.89790
2021,Indirect migration background,2nd Quintile,No,0.85580,179,179,0.80419,0.90741
2021,Indirect migration background,3rd Quintile,No,0.95784,140,140,0.92443,0.99125
2021,Indirect migration background,4th Quintile,No,0.84649,138,138,0.78613,0.90686
2021,Indirect migration background,5th Quintile,No,0.86498,170,170,0.81345,0.91650
