"plh0037","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","53","0.529972081072996","0.43670249018892","0.623241671957072"
"Einige Sorgen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2009","Hauptschule","kein Migrationshintergrund","2948","","",""
"Einige Sorgen","2009","Hauptschule","direkter Migrationshintergrund","430","0.574607893183136","0.539709823189787","0.609505963176486"
"Einige Sorgen","2009","Hauptschule","indirekter Migrationshintergrund","115","","",""
"Einige Sorgen","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2009","Realschule","kein Migrationshintergrund","2564","","",""
"Einige Sorgen","2009","Realschule","direkter Migrationshintergrund","78","0.581546492567491","0.500409343188174","0.662683641946808"
"Einige Sorgen","2009","Realschule","indirekter Migrationshintergrund","96","0.533696612325652","0.458261253847003","0.609131970804302"
"Einige Sorgen","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","840","0.481245927437958","0.456778904540386","0.50571295033553"
"Einige Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","165","","",""
"Einige Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","49","0.524336894907428","0.428813800276096","0.61985998953876"
"Einige Sorgen","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2009","AkademikerIn","kein Migrationshintergrund","2003","","",""
"Einige Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","147","","",""
"Einige Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","53","0.636830171086987","0.535775786682242","0.737884555491731"
"Einige Sorgen","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","kein Migrationshintergrund","74","0.241206593030057","0.19358284128076","0.288830344779355"
"Keine Sorgen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","15","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","Hauptschule","kein Migrationshintergrund","805","0.157787344173979","0.147869634818637","0.167705053529321"
"Keine Sorgen","2009","Hauptschule","direkter Migrationshintergrund","135","","",""
"Keine Sorgen","2009","Hauptschule","indirekter Migrationshintergrund","42","0.16577148100696","0.115594527637208","0.215948434376711"
"Keine Sorgen","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","Realschule","kein Migrationshintergrund","744","0.164281065205451","0.153435825255885","0.175126305155018"
"Keine Sorgen","2009","Realschule","direkter Migrationshintergrund","23","","",""
"Keine Sorgen","2009","Realschule","indirekter Migrationshintergrund","21","","",""
"Keine Sorgen","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","265","","",""
"Keine Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","42","0.123248091368356","0.0857364952078342","0.160759687528878"
"Keine Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","AkademikerIn","kein Migrationshintergrund","576","0.1638549731076","0.151835397755219","0.175874548459981"
"Keine Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","48","0.15767208381034","0.115728349583908","0.199615818036773"
"Keine Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","9","0.116926837517796","0.0494050533058934","0.184448621729699"
"Keine Sorgen","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","152","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","57","0.253271338690328","0.195140940952865","0.311401736427791"
"Grosse Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","27","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","Hauptschule","kein Migrationshintergrund","1776","","",""
"Grosse Sorgen","2010","Hauptschule","direkter Migrationshintergrund","338","0.300180616657726","0.27472124261605","0.325639990699401"
"Grosse Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","104","","",""
"Grosse Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","Realschule","kein Migrationshintergrund","1625","","",""
"Grosse Sorgen","2010","Realschule","direkter Migrationshintergrund","73","0.243216345232557","0.190034875244817","0.296397815220296"
"Grosse Sorgen","2010","Realschule","indirekter Migrationshintergrund","119","","",""
"Grosse Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","672","0.318065958815678","0.29904093487087","0.337090982760486"
"Grosse Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","186","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","64","0.25089306946076","0.188081624251615","0.313704514669905"
"Grosse Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","AkademikerIn","kein Migrationshintergrund","1330","","",""
"Grosse Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","147","","",""
"Grosse Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","55","0.268455398951388","0.200631517049339","0.336279280853436"
"Grosse Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","216","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","102","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","52","0.538093440536987","0.437841635195581","0.638345245878393"
"Einige Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","Hauptschule","kein Migrationshintergrund","3115","0.518350202251088","0.505586448982824","0.531113955519352"
"Einige Sorgen","2010","Hauptschule","direkter Migrationshintergrund","647","0.516144876385283","0.488385679466338","0.543904073304228"
"Einige Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","152","","",""
"Einige Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","Realschule","kein Migrationshintergrund","3404","0.536274126215179","0.523882107049947","0.548666145380411"
"Einige Sorgen","2010","Realschule","direkter Migrationshintergrund","126","","",""
"Einige Sorgen","2010","Realschule","indirekter Migrationshintergrund","142","","",""
"Einige Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","1237","","",""
"Einige Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","290","","",""
"Einige Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.595277309631215","0.524162346831008","0.666392272431421"
"Einige Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","AkademikerIn","kein Migrationshintergrund","2538","","",""
"Einige Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","295","","",""
"Einige Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","89","0.665037775727781","0.59280284837306","0.737272703082502"
"Einige Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","83","0.178049098338077","0.142742762534194","0.21335543414196"
"Keine Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.189213016165413","0.13685806613595","0.241567966194876"
"Keine Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","Hauptschule","kein Migrationshintergrund","996","0.164219408698569","0.154755741574968","0.17368307582217"
"Keine Sorgen","2010","Hauptschule","direkter Migrationshintergrund","260","","",""
"Keine Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","61","0.169441576239048","0.128145047758972","0.210738104719125"
"Keine Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","Realschule","kein Migrationshintergrund","1192","","",""
"Keine Sorgen","2010","Realschule","direkter Migrationshintergrund","51","0.18538166321208","0.137210341265094","0.233552985159066"
"Keine Sorgen","2010","Realschule","indirekter Migrationshintergrund","46","0.201536041243449","0.156663266650591","0.246408815836307"
"Keine Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","393","0.174862229119463","0.159345268057091","0.190379190181835"
"Keine Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","90","0.126751628370067","0.0993431111383699","0.154160145601763"
"Keine Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.153829620908025","0.101557341294365","0.206101900521685"
"Keine Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","AkademikerIn","kein Migrationshintergrund","787","0.199585985346661","0.188104168584645","0.211067802108678"
"Keine Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","98","0.181979347537904","0.149437335821976","0.214521359253833"
"Keine Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","20","","",""
"Keine Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","99","0.275916229678921","0.229288553854859","0.322543905502982"
"Grosse Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.196421378282939","0.126774501037002","0.266068255528877"
"Grosse Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","Hauptschule","kein Migrationshintergrund","1829","","",""
"Grosse Sorgen","2011","Hauptschule","direkter Migrationshintergrund","230","","",""
"Grosse Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","60","0.287034981578361","0.225259519030386","0.348810444126335"
"Grosse Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","Realschule","kein Migrationshintergrund","1450","","",""
"Grosse Sorgen","2011","Realschule","direkter Migrationshintergrund","57","0.295514723220343","0.226313244030676","0.36471620241001"
"Grosse Sorgen","2011","Realschule","indirekter Migrationshintergrund","56","0.280455249798287","0.216241229970644","0.34466926962593"
"Grosse Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","582","0.323094183407934","0.301988183126517","0.344200183689351"
"Grosse Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","124","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.391467611144429","0.310905970575065","0.472029251713793"
"Grosse Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","AkademikerIn","kein Migrationshintergrund","1251","","",""
"Grosse Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","107","","",""
"Grosse Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","31","0.230463770564654","0.151039711161968","0.30988782996734"
"Grosse Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","180","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","69","0.658670476435255","0.575548835051906","0.741792117818604"
"Einige Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","34","0.567883187261849","0.447456843694245","0.688309530829454"
"Einige Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","Hauptschule","kein Migrationshintergrund","3220","0.547585455341922","0.534915116629752","0.560255794054092"
"Einige Sorgen","2011","Hauptschule","direkter Migrationshintergrund","495","0.586629562523126","0.554019793877292","0.619239331168961"
"Einige Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","108","","",""
"Einige Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","Realschule","kein Migrationshintergrund","2796","","",""
"Einige Sorgen","2011","Realschule","direkter Migrationshintergrund","85","0.526320169652988","0.450592026446923","0.602048312859053"
"Einige Sorgen","2011","Realschule","indirekter Migrationshintergrund","106","","",""
"Einige Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","988","0.516791110533691","0.494238219489643","0.539344001577738"
"Einige Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","199","","",""
"Einige Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","75","0.498275503500864","0.415746622628489","0.580804384373238"
"Einige Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","AkademikerIn","kein Migrationshintergrund","2163","","",""
"Einige Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","189","","",""
"Einige Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","66","0.684359914140808","0.596705342592655","0.772014485688962"
"Einige Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","74","0.206404349259255","0.164184196531921","0.248624501986589"
"Keine Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.129251625866146","0.0476956560965139","0.210807595635778"
"Keine Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","Hauptschule","kein Migrationshintergrund","879","0.147193675997952","0.138174564095391","0.156212787900513"
"Keine Sorgen","2011","Hauptschule","direkter Migrationshintergrund","151","","",""
"Keine Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","38","0.147432001399229","0.0990175656119336","0.195846437186525"
"Keine Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","Realschule","kein Migrationshintergrund","868","0.176486441362008","0.166037825105995","0.186935057618022"
"Keine Sorgen","2011","Realschule","direkter Migrationshintergrund","25","","",""
"Keine Sorgen","2011","Realschule","indirekter Migrationshintergrund","26","","",""
"Keine Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","316","0.160114706058375","0.143564521295136","0.176664890821614"
"Keine Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","61","0.183014284700954","0.144339117067379","0.22168945233453"
"Keine Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Keine Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","AkademikerIn","kein Migrationshintergrund","673","0.166371664683251","0.154954147149295","0.177789182217207"
"Keine Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","70","0.197585270181478","0.156792398704713","0.238378141658242"
"Keine Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Keine Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","108","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","28","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","Hauptschule","kein Migrationshintergrund","1720","","",""
"Grosse Sorgen","2012","Hauptschule","direkter Migrationshintergrund","207","","",""
"Grosse Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","47","0.213215184284733","0.156733263648186","0.269697104921279"
"Grosse Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","Realschule","kein Migrationshintergrund","1303","","",""
"Grosse Sorgen","2012","Realschule","direkter Migrationshintergrund","53","0.33945599077783","0.267638128588757","0.411273852966903"
"Grosse Sorgen","2012","Realschule","indirekter Migrationshintergrund","60","0.289748880705022","0.224554754960584","0.354943006449459"
"Grosse Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","519","0.299584311638464","0.278910778106735","0.320257845170194"
"Grosse Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","106","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.360267524287063","0.282923103780969","0.437611944793156"
"Grosse Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","AkademikerIn","kein Migrationshintergrund","1130","","",""
"Grosse Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","116","","",""
"Grosse Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Grosse Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","171","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","62","0.555088621952832","0.463863682402645","0.646313561503019"
"Einige Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","37","0.547820567858835","0.428645540964369","0.6669955947533"
"Einige Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Hauptschule","kein Migrationshintergrund","3167","0.542574839887901","0.529815229695522","0.55533445008028"
"Einige Sorgen","2012","Hauptschule","direkter Migrationshintergrund","451","0.550717876266069","0.51697912459465","0.584456627937488"
"Einige Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","111","","",""
"Einige Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Realschule","kein Migrationshintergrund","2836","","",""
"Einige Sorgen","2012","Realschule","direkter Migrationshintergrund","80","0.451697950472333","0.376219348050222","0.527176552894444"
"Einige Sorgen","2012","Realschule","indirekter Migrationshintergrund","90","0.501340500794655","0.429484993066822","0.573196008522487"
"Einige Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","1000","","",""
"Einige Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","209","","",""
"Einige Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","76","0.44253938783742","0.362519066251873","0.522559709422967"
"Einige Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","AkademikerIn","kein Migrationshintergrund","2277","","",""
"Einige Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","188","","",""
"Einige Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","67","0.585852112765497","0.496598277808092","0.675105947722902"
"Einige Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","79","0.203939361190071","0.16220150095886","0.245677221421281"
"Keine Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Hauptschule","kein Migrationshintergrund","969","0.162190152292462","0.152748836411611","0.171631468173312"
"Keine Sorgen","2012","Hauptschule","direkter Migrationshintergrund","177","","",""
"Keine Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","44","0.229712941291019","0.17170446762164","0.287721414960399"
"Keine Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Realschule","kein Migrationshintergrund","934","0.192378726913685","0.181532016186594","0.203225437640776"
"Keine Sorgen","2012","Realschule","direkter Migrationshintergrund","34","0.208846058749837","0.147195999922443","0.270496117577231"
"Keine Sorgen","2012","Realschule","indirekter Migrationshintergrund","36","0.208910618500324","0.150487510901724","0.267333726098923"
"Keine Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","367","0.206604299627808","0.188332057319452","0.224876541936163"
"Keine Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","71","0.199122791664273","0.159284758195629","0.238960825132918"
"Keine Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Keine Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","AkademikerIn","kein Migrationshintergrund","729","0.186746616620734","0.174869879703705","0.198623353537764"
"Keine Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","75","0.197154108744438","0.157099960878386","0.237208256610491"
"Keine Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","27","","",""
"Keine Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","82","0.218164113810728","0.173124331031007","0.263203896590449"
"Grosse Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Hauptschule","kein Migrationshintergrund","1416","","",""
"Grosse Sorgen","2013","Hauptschule","direkter Migrationshintergrund","161","","",""
"Grosse Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","59","0.318167729926161","0.250125477923297","0.386209981929024"
"Grosse Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Realschule","kein Migrationshintergrund","1132","","",""
"Grosse Sorgen","2013","Realschule","direkter Migrationshintergrund","38","0.273696609237167","0.200874946769978","0.346518271704356"
"Grosse Sorgen","2013","Realschule","indirekter Migrationshintergrund","51","0.29410290119165","0.224155007449671","0.364050794933629"
"Grosse Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","447","0.271234073273268","0.250397833863508","0.292070312683027"
"Grosse Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","89","0.236898613374488","0.191232047386634","0.282565179362343"
"Grosse Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","42","0.38973858625434","0.303900128414394","0.475577044094286"
"Grosse Sorgen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","AkademikerIn","kein Migrationshintergrund","1048","","",""
"Grosse Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","84","0.259803736617097","0.213927194776374","0.305680278457821"
"Grosse Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Grosse Sorgen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","160","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.565486842797074","0.465280114622487","0.66569357097166"
"Einige Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.383434260752496","0.263370216432207","0.503498305072785"
"Einige Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Hauptschule","kein Migrationshintergrund","2873","","",""
"Einige Sorgen","2013","Hauptschule","direkter Migrationshintergrund","399","0.56829120180791","0.531780574054617","0.604801829561203"
"Einige Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","87","0.490134406458393","0.417105081441633","0.563163731475153"
"Einige Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Realschule","kein Migrationshintergrund","2599","","",""
"Einige Sorgen","2013","Realschule","direkter Migrationshintergrund","73","0.437983227614673","0.356948677926613","0.519017777302732"
"Einige Sorgen","2013","Realschule","indirekter Migrationshintergrund","80","0.47371898128585","0.397066973419914","0.550370989151786"
