"plh0037","year","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","207","0.251701432470391","0.221495531246172","0.28190733369461"
"Einige Sorgen","2012","kein Migrationshintergrund","9664","0.53697501172897","0.529638504632454","0.544311518825486"
"Einige Sorgen","2012","direkter Migrationshintergrund","1020","0.529840233346747","0.507596122331212","0.552084344362282"
"Einige Sorgen","2012","indirekter Migrationshintergrund","420","0.521995287466491","0.48722879500359","0.556761779929392"
"Keine Sorgen","2012","kein Migrationshintergrund","3187","0.184581816090544","0.178873674430677","0.190289957750411"
"Keine Sorgen","2012","direkter Migrationshintergrund","393","0.195790669277504","0.178105858984873","0.213475479570135"
"Keine Sorgen","2012","indirekter Migrationshintergrund","166","0.226303280063118","0.197179865013927","0.25542669511231"
"Grosse Sorgen","2013","kein Migrationshintergrund","4230","0.256690951706235","0.250022173077748","0.263359730334721"
"Grosse Sorgen","2013","direkter Migrationshintergrund","411","0.249589600750458","0.228851795787765","0.270327405713152"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","204","0.282090931403209","0.249012677783797","0.315169185022621"
"Einige Sorgen","2013","kein Migrationshintergrund","8977","0.537400529105005","0.529788368861758","0.545012689348253"
"Einige Sorgen","2013","direkter Migrationshintergrund","892","0.534709835186148","0.510808556098399","0.558611114273898"
"Einige Sorgen","2013","indirekter Migrationshintergrund","346","0.468627674650967","0.431947894605679","0.505307454696255"
"Keine Sorgen","2013","kein Migrationshintergrund","3274","0.20590851918876","0.199735057783267","0.212081980594253"
"Keine Sorgen","2013","direkter Migrationshintergrund","370","0.215700564063393","0.19599146772829","0.235409660398496"
"Keine Sorgen","2013","indirekter Migrationshintergrund","161","0.249281393945824","0.217483613030305","0.281079174861343"
"Grosse Sorgen","2014","kein Migrationshintergrund","5654","0.274729037934301","0.268572460550476","0.280885615318125"
"Grosse Sorgen","2014","direkter Migrationshintergrund","1281","0.264456917187471","0.252322704832548","0.276591129542395"
"Grosse Sorgen","2014","indirekter Migrationshintergrund","528","0.268056248829335","0.247513470239093","0.288599027419577"
"Einige Sorgen","2014","kein Migrationshintergrund","10798","0.536237346360813","0.529359328015264","0.543115364706362"
"Einige Sorgen","2014","direkter Migrationshintergrund","2670","0.51475305782861","0.501002796917655","0.528503318739564"
"Einige Sorgen","2014","indirekter Migrationshintergrund","885","0.509685460979944","0.486501060392966","0.532869861566922"
"Keine Sorgen","2014","kein Migrationshintergrund","3742","0.189033615704886","0.183633440356889","0.194433791052884"
"Keine Sorgen","2014","direkter Migrationshintergrund","1124","0.220790024983919","0.209378411755134","0.232201638212704"
"Keine Sorgen","2014","indirekter Migrationshintergrund","373","0.222258290190721","0.202976202947432","0.241540377434011"
"Grosse Sorgen","2015","kein Migrationshintergrund","5148","0.267345074280192","0.261063972913226","0.273626175647157"
"Grosse Sorgen","2015","direkter Migrationshintergrund","974","0.246890812053866","0.233978476694621","0.259803147413111"
"Grosse Sorgen","2015","indirekter Migrationshintergrund","466","0.256855433658623","0.235606550393247","0.278104316923998"
"Einige Sorgen","2015","kein Migrationshintergrund","10506","0.549461895630665","0.542400597860817","0.556523193400513"
"Einige Sorgen","2015","direkter Migrationshintergrund","2281","0.527630375589392","0.512680787168815","0.542579964009969"
"Einige Sorgen","2015","indirekter Migrationshintergrund","804","0.509093943275313","0.484780120942045","0.533407765608581"
"Keine Sorgen","2015","kein Migrationshintergrund","3418","0.183193030089144","0.177703133517225","0.188682926661062"
"Keine Sorgen","2015","direkter Migrationshintergrund","1029","0.225478812356742","0.212964906580511","0.237992718132972"
"Keine Sorgen","2015","indirekter Migrationshintergrund","354","0.234050623066064","0.213458078574458","0.254643167557671"
"Grosse Sorgen","2016","kein Migrationshintergrund","5605","0.31435453961911","0.307548081387182","0.321160997851039"
"Grosse Sorgen","2016","direkter Migrationshintergrund","1254","0.272465416548719","0.259819919350224","0.285110913747214"
"Grosse Sorgen","2016","indirekter Migrationshintergrund","453","0.25929124839323","0.237417481907016","0.281165014879445"
"Einige Sorgen","2016","kein Migrationshintergrund","9491","0.521138056394367","0.513814145201708","0.528461967587027"
"Einige Sorgen","2016","direkter Migrationshintergrund","2466","0.512614706261554","0.498418080417214","0.526811332105893"
"Einige Sorgen","2016","indirekter Migrationshintergrund","779","0.520242300837832","0.495306707218243","0.545177894457422"
"Keine Sorgen","2016","kein Migrationshintergrund","2776","0.164507403986522","0.159072078698276","0.169942729274769"
"Keine Sorgen","2016","direkter Migrationshintergrund","1042","0.214919877189727","0.203253159788853","0.226586594590601"
"Keine Sorgen","2016","indirekter Migrationshintergrund","310","0.220466450768937","0.199774827392284","0.24115807414559"
"Grosse Sorgen","2017","kein Migrationshintergrund","7404","0.363276687891211","0.356649107201767","0.369904268580655"
"Grosse Sorgen","2017","direkter Migrationshintergrund","1397","0.309121670587557","0.295781446051314","0.322461895123799"
"Grosse Sorgen","2017","indirekter Migrationshintergrund","587","0.314814579806238","0.292769210699702","0.336859948912774"
"Einige Sorgen","2017","kein Migrationshintergrund","10237","0.501091533597327","0.494201364930561","0.507981702264092"
"Einige Sorgen","2017","direkter Migrationshintergrund","2291","0.496821370089165","0.482388295483412","0.511254444694917"
"Einige Sorgen","2017","indirekter Migrationshintergrund","805","0.504068771403384","0.480336378822826","0.527801163983941"
"Keine Sorgen","2017","kein Migrationshintergrund","2588","0.135631778511463","0.130913419223379","0.140350137799546"
"Keine Sorgen","2017","direkter Migrationshintergrund","922","0.194056959323279","0.182640947388181","0.205472971258376"
"Keine Sorgen","2017","indirekter Migrationshintergrund","313","0.181116648790378","0.162836652341796","0.199396645238961"
"Grosse Sorgen","2018","kein Migrationshintergrund","6778","0.345689565574801","0.339027141633301","0.352351989516301"
"Grosse Sorgen","2018","direkter Migrationshintergrund","1170","0.290309832156038","0.276894984498002","0.303724679814074"
"Grosse Sorgen","2018","indirekter Migrationshintergrund","544","0.307032744653729","0.285163903812996","0.328901585494461"
"Einige Sorgen","2018","kein Migrationshintergrund","10087","0.514640767597132","0.50763943117845","0.521642104015814"
"Einige Sorgen","2018","direkter Migrationshintergrund","2288","0.52170361847232","0.506940403264824","0.536466833679816"
"Einige Sorgen","2018","indirekter Migrationshintergrund","854","0.510272825594781","0.486572441649036","0.533973209540526"
"Keine Sorgen","2018","kein Migrationshintergrund","2710","0.139669666828067","0.13481364229784","0.144525691358293"
"Keine Sorgen","2018","direkter Migrationshintergrund","940","0.187986549371642","0.176439647417748","0.199533451325536"
"Keine Sorgen","2018","indirekter Migrationshintergrund","311","0.18269442975149","0.164374156704349","0.201014702798632"
"Grosse Sorgen","2019","kein Migrationshintergrund","10188","0.49532081745338","0.48843093409239","0.50221070081437"
"Grosse Sorgen","2019","direkter Migrationshintergrund","1540","0.41008647038493","0.394487168570979","0.42568577219888"
"Grosse Sorgen","2019","indirekter Migrationshintergrund","846","0.469808782796611","0.446077116553114","0.493540449040108"
"Einige Sorgen","2019","kein Migrationshintergrund","8343","0.416548734794246","0.409755195579595","0.423342274008897"
"Einige Sorgen","2019","direkter Migrationshintergrund","1745","0.46064645350151","0.444837835796815","0.476455071206204"
"Einige Sorgen","2019","indirekter Migrationshintergrund","660","0.399721641782279","0.376429652806744","0.423013630757814"
"Keine Sorgen","2019","kein Migrationshintergrund","1698","0.0881304477523741","0.0842239261570224","0.0920369693477258"
"Keine Sorgen","2019","direkter Migrationshintergrund","534","0.129267076113561","0.118626633158678","0.139907519068444"
"Keine Sorgen","2019","indirekter Migrationshintergrund","193","0.13046957542111","0.114453783515817","0.146485367326402"
