year,pgisced97,regtyp,plh0037,proportion,n,lower_confidence,upper_confidence
2009,higher vocational,Laendlicher Raum,Keine Sorgen,0.0047409225277483405,21983,0.003832867652745387,0.005648977402751294
2009,vocational + Abi,Laendlicher Raum,Grosse Sorgen,0.004350493613698477,21983,0.003480461865817716,0.005220525361579238
2009,-1,Staedtischer Raum,Grosse Sorgen,0.003569635785598751,21983,0.0027812332334955386,0.0043580383377019635
2009,inadequately,Staedtischer Raum,Einige Sorgen,0.0034580846672987897,21983,0.0026820552445169987,0.004234114090080581
2009,in school,Staedtischer Raum,Grosse Sorgen,0.0032907579898488483,21983,0.0025336727029211252,0.004047843276776571
2009,-1,Laendlicher Raum,Einige Sorgen,0.0032907579898488483,21983,0.0025336727029211252,0.004047843276776571
2009,in school,Staedtischer Raum,Keine Sorgen,0.0028445535166490045,21983,0.0021405074464663394,0.0035485995868316696
2009,in school,Laendlicher Raum,Einige Sorgen,0.002454124602599141,21983,0.0018000499267221692,0.0031081992784761127
2009,vocational + Abi,Laendlicher Raum,Keine Sorgen,0.0022310223659992193,21983,0.001607316897466132,0.0028547278345323066
2009,-1,Laendlicher Raum,Keine Sorgen,0.002063695688549278,21983,0.0014637846806608323,0.0026636066964377232
2009,-1,Staedtischer Raum,Keine Sorgen,0.002007920129399297,21983,0.001416155019928729,0.0025996852388698653
2009,inadequately,Staedtischer Raum,Keine Sorgen,0.0017848178927993754,21983,0.0012268340385979538,0.002342801747000797
2009,inadequately,Staedtischer Raum,Grosse Sorgen,0.0015617156561994535,21983,0.0010397112292389568,0.00208372008315995
2009,in school,Laendlicher Raum,Grosse Sorgen,0.0014501645378994924,21983,0.0009471203865866138,0.001953208689212371
2009,in school,Laendlicher Raum,Keine Sorgen,0.0013386134195995316,21983,0.0008552772369715773,0.0018219496022274858
2009,-1,Laendlicher Raum,Grosse Sorgen,0.001059735623849629,21983,0.000629624061422527,0.0014898471862767313
2009,inadequately,Laendlicher Raum,Einige Sorgen,0.0008366333872497072,21983,0.00045442656159602014,0.0012188402129033942
2009,inadequately,Laendlicher Raum,Grosse Sorgen,0.0007808578280997267,21983,0.000411600648444854,0.0011501150077545994
2009,inadequately,Laendlicher Raum,Keine Sorgen,0.0005577555914998048,21983,0.0002456414769725851,0.0008698697060270245
2010,middle vocational,Staedtischer Raum,Einige Sorgen,0.15683151718357083,35837,0.15306652479838542,0.16059650956875623
2010,middle vocational,Laendlicher Raum,Einige Sorgen,0.10720871751886002,35837,0.10400554544939068,0.11041188958832936
2010,middle vocational,Staedtischer Raum,Grosse Sorgen,0.08943839061190277,35837,0.08648373475471832,0.09239304646908722
2010,higher education,Staedtischer Raum,Einige Sorgen,0.0883067896060352,35837,0.08536906110691231,0.0912445181051581
2010,middle vocational,Staedtischer Raum,Keine Sorgen,0.049622799664710816,35837,0.047374372187393265,0.05187122714202837
2010,middle vocational,Laendlicher Raum,Grosse Sorgen,0.04870075440067058,35837,0.04647223372078427,0.05092927508055689
2010,higher education,Staedtischer Raum,Grosse Sorgen,0.04836546521374686,35837,0.04614423777405095,0.05058669265344276
2010,middle vocational,Laendlicher Raum,Keine Sorgen,0.03839061190276614,35837,0.03640130352096326,0.040379920284569014
2010,higher education,Laendlicher Raum,Einige Sorgen,0.03415758591785415,35837,0.03227702689230528,0.036038144943403023
2010,general elemantary,Staedtischer Raum,Einige Sorgen,0.03331936295054484,35837,0.031461215805257875,0.03517751009583181
2010,vocational + Abi,Staedtischer Raum,Einige Sorgen,0.02732606873428332,35837,0.025638107515386786,0.029014029953179855
2010,higher education,Staedtischer Raum,Keine Sorgen,0.026236378876781225,35837,0.024581489501200923,0.027891268252361528
2010,higher vocational,Staedtischer Raum,Einige Sorgen,0.022380553227158425,35837,0.020849075895834884,0.023912030558481966
2010,general elemantary,Staedtischer Raum,Grosse Sorgen,0.021081307627829,35837,0.01959396052591224,0.02256865472974576
2010,general elemantary,Laendlicher Raum,Einige Sorgen,0.017560771165129923,35837,0.016200846384486326,0.01892069594577352
2010,vocational + Abi,Staedtischer Raum,Grosse Sorgen,0.017351215423302598,35837,0.015999284943293522,0.018703145903311673
2010,higher education,Laendlicher Raum,Grosse Sorgen,0.01584241408214585,35837,0.014549608405346822,0.01713521975894488
2010,general elemantary,Staedtischer Raum,Keine Sorgen,0.014124056999161777,35837,0.012902310471472838,0.015345803526850716
2010,higher vocational,Laendlicher Raum,Einige Sorgen,0.013998323554065382,35837,0.012781949666382561,0.015214697441748203
2010,higher vocational,Staedtischer Raum,Grosse Sorgen,0.012028499580888516,35837,0.010899826453228349,0.013157172708548683
2010,higher education,Laendlicher Raum,Keine Sorgen,0.011693210393964794,35837,0.01058019026286003,0.012806230525069557
2010,vocational + Abi,Laendlicher Raum,Einige Sorgen,0.01077116512992456,35837,0.009702430274617412,0.011839899985231708
2010,general elemantary,Laendlicher Raum,Grosse Sorgen,0.008256496227996648,35837,0.007319607910373457,0.009193384545619838
2010,vocational + Abi,Staedtischer Raum,Keine Sorgen,0.0075440067057837385,35837,0.006648132752101818,0.00843988065946566
2010,general elemantary,Laendlicher Raum,Keine Sorgen,0.007502095557418273,35837,0.006608694744994746,0.0083954963698418
2010,higher vocational,Laendlicher Raum,Grosse Sorgen,0.0072087175188600165,35837,0.006332830218819495,0.008084604818900538
2010,higher vocational,Staedtischer Raum,Keine Sorgen,0.006496227996647108,35837,0.00566445342832739,0.007328002564966826
2010,in school,Staedtischer Raum,Einige Sorgen,0.0056160938809723384,35837,0.004842372726973701,0.006389815034970976
2010,higher vocational,Laendlicher Raum,Keine Sorgen,0.005448449287510477,35837,0.004686299463052259,0.006210599111968695
2010,vocational + Abi,Laendlicher Raum,Grosse Sorgen,0.005280804694048617,35837,0.004530408625131079,0.006031200762966155
2010,inadequately,Staedtischer Raum,Einige Sorgen,0.004819782062028499,35837,0.004102723186372631,0.005536840937684368
2010,in school,Staedtischer Raum,Grosse Sorgen,0.004316848281642917,35837,0.003638060181829381,0.004995636381456454
2010,-1,Staedtischer Raum,Einige Sorgen,0.004107292539815591,35837,0.0034451151580808513,0.00476946992155033
2010,vocational + Abi,Laendlicher Raum,Keine Sorgen,0.003101424979044426,35837,0.00252572478503085,0.0036771251730580022
2010,inadequately,Staedtischer Raum,Grosse Sorgen,0.0028918692372170997,35837,0.0023359000760529392,0.00344783839838126
2010,inadequately,Staedtischer Raum,Keine Sorgen,0.002556580050293378,35837,0.0020337457389733617,0.0030794143616133945
2010,-1,Staedtischer Raum,Grosse Sorgen,0.002514668901927913,35837,0.001996126932988825,0.0030332108708670006
2010,in school,Laendlicher Raum,Einige Sorgen,0.002514668901927913,35837,0.001996126932988825,0.0030332108708670006
2010,-1,Staedtischer Raum,Keine Sorgen,0.0022632020117351217,35837,0.0017712079021234073,0.002755196121346836
2010,-1,Laendlicher Raum,Einige Sorgen,0.0022212908633696565,35837,0.001733863305454289,0.002708718421285024
2010,inadequately,Laendlicher Raum,Einige Sorgen,0.0020955574182732607,35837,0.0016220960939402483,0.002569018742606273
2010,in school,Staedtischer Raum,Keine Sorgen,0.00201173512154233,35837,0.0015478201757083685,0.002475650067376292
2010,in school,Laendlicher Raum,Grosse Sorgen,0.001592623637887678,35837,0.0011797656257700006,0.0020054816500053555
2010,-1,Laendlicher Raum,Keine Sorgen,0.0012992455993294217,35837,0.0009262930636588524,0.001672198134999991
2010,in school,Laendlicher Raum,Keine Sorgen,0.0012573344509639564,35837,0.0008904388900760113,0.0016242300118519016
2010,inadequately,Laendlicher Raum,Grosse Sorgen,0.0008801341156747695,35837,0.0005731093045560818,0.0011871589267934573
2010,inadequately,Laendlicher Raum,Keine Sorgen,0.0007544006705783739,35837,0.0004701330442871483,0.0010386682968695994
2010,-1,Laendlicher Raum,Grosse Sorgen,0.0007124895222129086,35837,0.000436225253053703,0.0009887537913721143
2011,middle vocational,Staedtischer Raum,Einige Sorgen,0.16617819460726846,41903,0.16261403490814866,0.16974235430638826
2011,middle vocational,Laendlicher Raum,Einige Sorgen,0.10844079718640094,41903,0.10546361811562095,0.11141797625718093
2011,middle vocational,Staedtischer Raum,Grosse Sorgen,0.09818288393903869,41903,0.09533376459057698,0.10103200328750041
2011,higher education,Staedtischer Raum,Einige Sorgen,0.08196561156701837,41903,0.07933910295270963,0.08459212018132711
2011,middle vocational,Laendlicher Raum,Grosse Sorgen,0.05363423212192263,41903,0.051477063682097986,0.05579140056174727
2011,higher education,Staedtischer Raum,Grosse Sorgen,0.049091441969519346,41903,0.047022702571966904,0.05116018136707179
2011,middle vocational,Staedtischer Raum,Keine Sorgen,0.0444021101992966,41903,0.042429810497349035,0.04637440990124417
2011,general elemantary,Staedtischer Raum,Einige Sorgen,0.036635404454865184,41903,0.034836619075478074,0.03843418983425229
2011,higher education,Laendlicher Raum,Einige Sorgen,0.03614693239546698,41903,0.03435972623295517,0.03793413855797879
2011,middle vocational,Laendlicher Raum,Keine Sorgen,0.03487690504103165,41903,0.033120220269580995,0.036633589812482305
2011,higher education,Staedtischer Raum,Keine Sorgen,0.025644783118405626,41903,0.024131250846397046,0.027158315390414207
2011,vocational + Abi,Staedtischer Raum,Einige Sorgen,0.02378858929269246,41903,0.02232947336942559,0.02524770521595933
2011,higher vocational,Staedtischer Raum,Einige Sorgen,0.022762797967956234,41903,0.021334738376120505,0.024190857559791962
2011,higher education,Laendlicher Raum,Grosse Sorgen,0.01875732708089097,41903,0.017458332910513456,0.020056321251268487
2011,general elemantary,Staedtischer Raum,Grosse Sorgen,0.01787807737397421,41903,0.016609325718807424,0.019146829029140992
2011,general elemantary,Laendlicher Raum,Einige Sorgen,0.017536146932395465,41903,0.01627936800240779,0.01879292586238314
2011,higher vocational,Laendlicher Raum,Einige Sorgen,0.015386869871043376,41903,0.014208337638625721,0.016565402103461028
2011,vocational + Abi,Staedtischer Raum,Grosse Sorgen,0.012895662368112544,41903,0.011815381039082699,0.01397594369714239
2011,general elemantary,Staedtischer Raum,Keine Sorgen,0.012797967956232904,41903,0.011721733127475193,0.013874202784990615
2011,higher vocational,Staedtischer Raum,Grosse Sorgen,0.012700273544353264,41903,0.011628101303797597,0.01377244578490893
2011,higher education,Laendlicher Raum,Keine Sorgen,0.011186010160218836,41903,0.010179012599058934,0.012193007721378738
2011,general elemantary,Laendlicher Raum,Grosse Sorgen,0.010697538100820633,41903,0.009712529599483393,0.011682546602157872
2011,vocational + Abi,Laendlicher Raum,Einige Sorgen,0.008548261039468543,41903,0.007666789711796478,0.009429732367140608
2011,higher vocational,Laendlicher Raum,Grosse Sorgen,0.008255177803829622,41903,0.0073888211811159385,0.009121534426543305
2011,general elemantary,Laendlicher Raum,Keine Sorgen,0.007180539273153576,41903,0.0063721004065794866,0.007988978139727664
2011,higher vocational,Staedtischer Raum,Keine Sorgen,0.006350136772176632,41903,0.005589562306233024,0.007110711238120239
2011,in school,Staedtischer Raum,Einige Sorgen,0.00615474794841735,41903,0.005405892433202899,0.006903603463631802
2011,vocational + Abi,Staedtischer Raum,Keine Sorgen,0.0057151230949589685,41903,0.0049933482796882134,0.006436897910229724
2011,-1,Staedtischer Raum,Einige Sorgen,0.005324345447440406,41903,0.004627546686682518,0.0060211442081982945
2011,vocational + Abi,Laendlicher Raum,Grosse Sorgen,0.004835873388042204,41903,0.004171643627770674,0.005500103148313735
2011,higher vocational,Laendlicher Raum,Keine Sorgen,0.004689331770222743,41903,0.00403519536117457,0.0053434681792709155
2011,inadequately,Staedtischer Raum,Einige Sorgen,0.0033216100039077765,41903,0.0027706940442128888,0.003872525963602664
2011,in school,Staedtischer Raum,Grosse Sorgen,0.003223915592028136,41903,0.002681135201767236,0.003766695982289036
2011,-1,Staedtischer Raum,Grosse Sorgen,0.002637749120750293,41903,0.002146641447610247,0.003128856793890339
2011,-1,Laendlicher Raum,Einige Sorgen,0.0024912075029308325,41903,0.0020139015721650456,0.0029685134336966193
2011,vocational + Abi,Laendlicher Raum,Keine Sorgen,0.0024423602969910123,41903,0.0019697454310344895,0.002914975162947535
2011,-1,Staedtischer Raum,Keine Sorgen,0.0023446658851113715,41903,0.001881577104221899,0.002807754666000844
2011,in school,Laendlicher Raum,Einige Sorgen,0.002246971473231731,41903,0.0017936108260040886,0.0027003321204593735
2011,inadequately,Staedtischer Raum,Grosse Sorgen,0.0020515826494724504,41903,0.0016183391366396262,0.0024848261623052746
2011,inadequately,Staedtischer Raum,Keine Sorgen,0.0019538882375928096,41903,0.0015310651671486643,0.0023767113080369546
2011,in school,Staedtischer Raum,Keine Sorgen,0.0017584994138335288,41903,0.0013573349663869572,0.0021596638612801002
2011,inadequately,Laendlicher Raum,Einige Sorgen,0.001611957796014068,41903,0.0012278438885486953,0.001996071703479441
2011,-1,Laendlicher Raum,Keine Sorgen,0.001416568972254787,41903,0.0010564512013127953,0.0017766867431967788
2011,in school,Laendlicher Raum,Grosse Sorgen,0.0011723329425556857,41903,0.000844687388589256,0.0014999784965221154
2011,inadequately,Laendlicher Raum,Grosse Sorgen,0.0007327080890973036,41903,0.0004736245373448231,0.0009917916408497842
2011,inadequately,Laendlicher Raum,Keine Sorgen,0.0006838608831574833,41903,0.0004335562750797489,0.0009341654912352178
2011,-1,Laendlicher Raum,Grosse Sorgen,0.0006838608831574833,41903,0.0004335562750797489,0.0009341654912352178
2011,in school,Laendlicher Raum,Keine Sorgen,0.0005861664712778429,41903,0.0003544181068774351,0.0008179148356782507
2012,middle vocational,Staedtischer Raum,Einige Sorgen,0.16383626190242465,40229,0.16021935664504272,0.16745316715980657
2012,middle vocational,Laendlicher Raum,Einige Sorgen,0.108962403062727,40229,0.10591750467844376,0.11200730144701025
2012,middle vocational,Staedtischer Raum,Grosse Sorgen,0.08849514086580937,40229,0.0857197403841763,0.09127054134744243
2012,higher education,Staedtischer Raum,Einige Sorgen,0.08736625110434867,40229,0.08460690253452632,0.09012559967417103
2012,middle vocational,Laendlicher Raum,Grosse Sorgen,0.05183076470010798,40229,0.049664441798615816,0.053997087601600144
2012,middle vocational,Staedtischer Raum,Keine Sorgen,0.048444095415725925,40229,0.04634600580885075,0.0505421850226011
2012,higher education,Staedtischer Raum,Grosse Sorgen,0.04407578286050849,40229,0.04206993401783447,0.04608163170318251
2012,middle vocational,Laendlicher Raum,Keine Sorgen,0.04029645626779228,40229,0.03837474370324205,0.042218168832342515
2012,higher education,Laendlicher Raum,Einige Sorgen,0.03690978698341023,40229,0.03506735821207323,0.03875221575474723
2012,general elemantary,Staedtischer Raum,Einige Sorgen,0.03504466476882301,40229,0.03324765261834491,0.036841676919301104
2012,higher education,Staedtischer Raum,Keine Sorgen,0.028565819181309512,40229,0.026937961307816945,0.030193677054802078
2012,vocational + Abi,Staedtischer Raum,Einige Sorgen,0.023853931481299696,40229,0.022362772868728842,0.02534509009387055
2012,higher vocational,Staedtischer Raum,Einige Sorgen,0.02277412388338078,40229,0.021316300972460706,0.02423194679430085
2012,general elemantary,Laendlicher Raum,Einige Sorgen,0.019436536762540493,40229,0.018087469050159462,0.020785604474921525
2012,higher education,Laendlicher Raum,Grosse Sorgen,0.01820948267399627,40229,0.01690287659853275,0.019516088749459794
2012,general elemantary,Staedtischer Raum,Grosse Sorgen,0.01683518209482674,40229,0.01557797006940267,0.01809239412025081
2012,higher vocational,Laendlicher Raum,Einige Sorgen,0.016687935604201433,40229,0.015436139936454023,0.017939731271948842
2012,general elemantary,Staedtischer Raum,Keine Sorgen,0.013497594973986454,40229,0.012369972499960014,0.014625217448012894
2012,higher education,Laendlicher Raum,Keine Sorgen,0.01222145872190046,40229,0.011147771538354523,0.013295145905446398
2012,higher vocational,Staedtischer Raum,Grosse Sorgen,0.012123294394816924,40229,0.011053874766665991,0.013192714022967856
2012,vocational + Abi,Staedtischer Raum,Grosse Sorgen,0.011288897614606852,40229,0.010256500159434238,0.012321295069779466
2012,general elemantary,Laendlicher Raum,Grosse Sorgen,0.009472857563561402,40229,0.008526271411647957,0.010419443715474846
2012,vocational + Abi,Laendlicher Raum,Einige Sorgen,0.008540296456267792,40229,0.007641087839698576,0.009439505072837008
2012,general elemantary,Laendlicher Raum,Keine Sorgen,0.00819672131147541,40229,0.0073156332691393,0.009077809353811521
2012,vocational + Abi,Staedtischer Raum,Keine Sorgen,0.007362324531265338,40229,0.006526934460993354,0.008197714601537322
2012,higher vocational,Laendlicher Raum,Grosse Sorgen,0.0072641602041818,40229,0.0064343170605222644,0.008094003347841336
2012,higher vocational,Staedtischer Raum,Keine Sorgen,0.0066260920781388045,40229,0.0058332776220825335,0.007418906534195076
2012,higher vocational,Laendlicher Raum,Keine Sorgen,0.005153627171885737,40229,0.0044539125300055195,0.005853341813765954
2012,in school,Staedtischer Raum,Einige Sorgen,0.004760969863551586,40229,0.004088306354263422,0.005433633372839749
2012,vocational + Abi,Laendlicher Raum,Grosse Sorgen,0.004662805536468048,40229,0.003997079992482427,0.005328531080453669
2012,-1,Staedtischer Raum,Einige Sorgen,0.0046137233729262785,40229,0.0039514945896787,0.005275952156173857
2012,inadequately,Staedtischer Raum,Einige Sorgen,0.0034357514479238247,40229,0.002863943782099373,0.004007559113748276
2012,vocational + Abi,Laendlicher Raum,Keine Sorgen,0.0033375871208402865,40229,0.0027739795760066237,0.0039011946656739493
2012,in school,Staedtischer Raum,Grosse Sorgen,0.003092176303131442,40229,0.0025496184190085874,0.003634734187254297
2012,inadequately,Staedtischer Raum,Grosse Sorgen,0.002650436831255522,40229,0.002148014559746928,0.003152859102764116
2012,-1,Laendlicher Raum,Einige Sorgen,0.002454108177088446,40229,0.00197060453900188,0.002937611815175012
2012,-1,Staedtischer Raum,Grosse Sorgen,0.002405026013546677,40229,0.0019263700566404206,0.002883681970452933
2012,in school,Laendlicher Raum,Einige Sorgen,0.0023068616864631393,40229,0.001838052920689936,0.0027756704522363426
2012,-1,Staedtischer Raum,Keine Sorgen,0.0021105330322960638,40229,0.0016620729947695264,0.002558993069822601
2012,in school,Staedtischer Raum,Keine Sorgen,0.0019632865416707567,40229,0.0015307213627390524,0.002395851720602461
2012,inadequately,Laendlicher Raum,Einige Sorgen,0.0015706292333366055,40229,0.0011836550743067225,0.0019576033923664887
2012,inadequately,Staedtischer Raum,Keine Sorgen,0.0015215470697948366,40229,0.001140658011100974,0.0019024361284886993
2012,-1,Laendlicher Raum,Keine Sorgen,0.0013743005791695298,40229,0.0010122838112257841,0.0017363173471132754
2012,inadequately,Laendlicher Raum,Keine Sorgen,0.0011288897614606852,40229,0.0008007438888475827,0.0014570356340737876
2012,inadequately,Laendlicher Raum,Grosse Sorgen,0.0008343967802100716,40229,0.0005522393443530985,0.0011165542160670448
2012,in school,Laendlicher Raum,Keine Sorgen,0.0008343967802100716,40229,0.0005522393443530985,0.0011165542160670448
2012,-1,Laendlicher Raum,Grosse Sorgen,0.0008343967802100716,40229,0.0005522393443530985,0.0011165542160670448
2012,in school,Laendlicher Raum,Grosse Sorgen,0.0007362324531265338,40229,0.000471178673442907,0.0010012862328101606
2013,middle vocational,Staedtischer Raum,Einige Sorgen,0.16048395693422876,44486,0.1570730120298349,0.16389490183862263
2013,middle vocational,Laendlicher Raum,Einige Sorgen,0.1097963969726042,44486,0.10689114964191941,0.11270164430328898
2013,higher education,Staedtischer Raum,Einige Sorgen,0.09098177166613368,44486,0.08830933215885389,0.09365421117341347
2013,middle vocational,Staedtischer Raum,Grosse Sorgen,0.08202750239846499,44486,0.07947750949574565,0.08457749530118432
2013,middle vocational,Staedtischer Raum,Keine Sorgen,0.05575098603560388,44486,0.053618854768347754,0.05788311730286001
2013,middle vocational,Laendlicher Raum,Grosse Sorgen,0.04818249653555058,44486,0.04619243784146563,0.05017255522963553
2013,higher education,Staedtischer Raum,Grosse Sorgen,0.04397185801087304,44486,0.04206654146321586,0.04587717455853022
2013,middle vocational,Laendlicher Raum,Keine Sorgen,0.042479479799594926,44486,0.04060531389652447,0.04435364570266538
2013,higher education,Laendlicher Raum,Einige Sorgen,0.03778914827843514,44486,0.0360171509220209,0.03956114563484937
2013,general elemantary,Staedtischer Raum,Einige Sorgen,0.03416480119390257,44486,0.03247675100094142,0.03585285138686372
2013,higher education,Staedtischer Raum,Keine Sorgen,0.03293891909178126,44486,0.031280378835899694,0.034597459347662826
2013,vocational + Abi,Staedtischer Raum,Einige Sorgen,0.02371815371495576,44486,0.022304078731558537,0.025132228698352983
2013,higher vocational,Staedtischer Raum,Einige Sorgen,0.023558256049461677,44486,0.022148840267160234,0.02496767183176312
2013,general elemantary,Laendlicher Raum,Einige Sorgen,0.018441530753650997,44486,0.017191268949641646,0.019691792557660348
2013,higher education,Laendlicher Raum,Grosse Sorgen,0.017642042426180577,44486,0.01641868402875634,0.018865400823604814
2013,higher vocational,Laendlicher Raum,Einige Sorgen,0.016256262658565186,44486,0.015081106078275088,0.017431419238855283
2013,general elemantary,Staedtischer Raum,Grosse Sorgen,0.015030380556443877,44486,0.013899697722951862,0.01616106338993589
2013,general elemantary,Staedtischer Raum,Keine Sorgen,0.013857797676153928,44486,0.012771468926520651,0.014944126425787204
2013,higher education,Laendlicher Raum,Keine Sorgen,0.013857797676153928,44486,0.012771468926520651,0.014944126425787204
2013,vocational + Abi,Staedtischer Raum,Grosse Sorgen,0.010873041253597697,44486,0.009909332220231114,0.011836750286964279
2013,higher vocational,Staedtischer Raum,Grosse Sorgen,0.010606545144440892,44486,0.009654591323184893,0.011558498965696891
2013,vocational + Abi,Laendlicher Raum,Einige Sorgen,0.00847457627118644,44486,0.007622741593111444,0.009326410949261437
2013,general elemantary,Laendlicher Raum,Keine Sorgen,0.008208080162029634,44486,0.007369633442075768,0.0090465268819835
2013,general elemantary,Laendlicher Raum,Grosse Sorgen,0.0076217887218846606,44486,0.006813602474989823,0.008429974968779497
2013,higher vocational,Staedtischer Raum,Keine Sorgen,0.007461891056390577,44486,0.006662162801886671,0.008261619310894483
2013,vocational + Abi,Staedtischer Raum,Keine Sorgen,0.007355292612727854,44486,0.006561254614820817,0.00814933061063489
2013,higher vocational,Laendlicher Raum,Grosse Sorgen,0.00634260739793199,44486,0.005604878762092131,0.0070803360337718495
2013,higher vocational,Laendlicher Raum,Keine Sorgen,0.006076111288775184,44486,0.005353950644514938,0.00679827193303543
2013,in school,Staedtischer Raum,Einige Sorgen,0.004690331521159791,44486,0.004055402359438749,0.0053252606828808335
2013,vocational + Abi,Laendlicher Raum,Grosse Sorgen,0.004583733077497068,44486,0.003956026876159117,0.005211439278835019
2013,-1,Staedtischer Raum,Einige Sorgen,0.004263937746508901,44486,0.003658426884271795,0.004869448608746008
2013,vocational + Abi,Laendlicher Raum,Keine Sorgen,0.0033578509753757597,44486,0.0028202689657032243,0.003895432985048295
2013,inadequately,Staedtischer Raum,Einige Sorgen,0.0031979533098816758,44486,0.0026732849045384257,0.003722621715224926
2013,-1,Staedtischer Raum,Keine Sorgen,0.002824858757062147,44486,0.0023316526071687203,0.0033180649069555735
2013,in school,Staedtischer Raum,Grosse Sorgen,0.002718260313399424,44486,0.002234423567709804,0.0032020970590890445
2013,-1,Staedtischer Raum,Grosse Sorgen,0.002611661869736702,44486,0.002137381652863441,0.0030859420866099626
2013,in school,Staedtischer Raum,Keine Sorgen,0.002291866538748534,44486,0.0018475005502471436,0.0027362325272499246
2013,in school,Laendlicher Raum,Einige Sorgen,0.002185268095085812,44486,0.0017513360621836066,0.0026192001279880172
2013,-1,Laendlicher Raum,Einige Sorgen,0.002025370429591728,44486,0.0016075820315216067,0.002443158827661849
2013,inadequately,Staedtischer Raum,Grosse Sorgen,0.001652275876772199,44486,0.0012748544171905475,0.0020296973363538506
2013,inadequately,Staedtischer Raum,Keine Sorgen,0.0015456774331094765,44486,0.0011806143422600135,0.0019107405239589396
2013,inadequately,Laendlicher Raum,Einige Sorgen,0.0013857797676153929,44486,0.0010400869361263442,0.0017314725991044416
2013,inadequately,Laendlicher Raum,Keine Sorgen,0.0013324805457840315,44486,0.0009934917894082488,0.0016714693021598142
2013,-1,Laendlicher Raum,Keine Sorgen,0.0013324805457840315,44486,0.0009934917894082488,0.0016714693021598142
2013,-1,Laendlicher Raum,Grosse Sorgen,0.001225882102121309,44486,0.000900718156626091,0.001551046047616527
2013,in school,Laendlicher Raum,Grosse Sorgen,0.0011192836584585865,44486,0.000808562169980828,0.0014300051469363449
2013,inadequately,Laendlicher Raum,Grosse Sorgen,0.0008527875493017802,44486,0.0005815314210217021,0.0011240436775818582
