year,age_gr,sampreg,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,66 and older,East,Very concerned,0.27052,317,1213,0.24551,0.29553
2015,66 and older,East,Somewhat concerned,0.52676,648,1213,0.49865,0.55487
2015,66 and older,East,Not concerned at all,0.20272,248,1213,0.18008,0.22535
2016,17-29 y.,West,Very concerned,0.25926,834,3147,0.24395,0.27457
2016,17-29 y.,West,Somewhat concerned,0.51373,1590,3147,0.49626,0.53120
2016,17-29 y.,West,Not concerned at all,0.22701,723,3147,0.21237,0.24165
2016,17-29 y.,East,Very concerned,0.23418,150,625,0.20095,0.26741
2016,17-29 y.,East,Somewhat concerned,0.54023,322,625,0.50113,0.57934
2016,17-29 y.,East,Not concerned at all,0.22559,153,625,0.19279,0.25838
2016,30-45 y.,West,Very concerned,0.28425,1592,5662,0.27250,0.29600
2016,30-45 y.,West,Somewhat concerned,0.52026,3107,5662,0.50724,0.53327
2016,30-45 y.,West,Not concerned at all,0.19550,963,5662,0.18516,0.20583
2016,30-45 y.,East,Very concerned,0.26808,332,1354,0.24448,0.29168
2016,30-45 y.,East,Somewhat concerned,0.47902,709,1354,0.45240,0.50564
2016,30-45 y.,East,Not concerned at all,0.25290,313,1354,0.22974,0.27606
2016,46-65 y.,West,Very concerned,0.34031,2260,6701,0.32897,0.35166
2016,46-65 y.,West,Somewhat concerned,0.52033,3519,6701,0.50837,0.53230
2016,46-65 y.,West,Not concerned at all,0.13935,922,6701,0.13106,0.14765
2016,46-65 y.,East,Very concerned,0.24136,493,1861,0.22191,0.26080
2016,46-65 y.,East,Somewhat concerned,0.56587,1015,1861,0.54335,0.58840
2016,46-65 y.,East,Not concerned at all,0.19277,353,1861,0.17484,0.21070
2016,66 and older,West,Very concerned,0.35077,1244,3517,0.33500,0.36654
2016,66 and older,West,Somewhat concerned,0.51534,1809,3517,0.49882,0.53186
2016,66 and older,West,Not concerned at all,0.13389,464,3517,0.12263,0.14515
2016,66 and older,East,Very concerned,0.31575,375,1167,0.28907,0.34243
2016,66 and older,East,Somewhat concerned,0.51187,589,1167,0.48318,0.54056
2016,66 and older,East,Not concerned at all,0.17238,203,1167,0.15070,0.19406
2017,17-29 y.,West,Very concerned,0.33189,1216,3580,0.31646,0.34732
2017,17-29 y.,West,Somewhat concerned,0.48378,1709,3580,0.46741,0.50015
2017,17-29 y.,West,Not concerned at all,0.18433,655,3580,0.17163,0.19704
2017,17-29 y.,East,Very concerned,0.25991,216,730,0.22807,0.29174
2017,17-29 y.,East,Somewhat concerned,0.54537,356,730,0.50922,0.58152
2017,17-29 y.,East,Not concerned at all,0.19472,158,730,0.16598,0.22347
2017,30-45 y.,West,Very concerned,0.32019,1897,5762,0.30814,0.33224
2017,30-45 y.,West,Somewhat concerned,0.52375,3036,5762,0.51085,0.53664
2017,30-45 y.,West,Not concerned at all,0.15606,829,5762,0.14669,0.16543
2017,30-45 y.,East,Very concerned,0.32762,420,1458,0.30352,0.35172
2017,30-45 y.,East,Somewhat concerned,0.44272,749,1458,0.41721,0.46822
2017,30-45 y.,East,Not concerned at all,0.22966,289,1458,0.20806,0.25126
2017,46-65 y.,West,Very concerned,0.37779,2991,7757,0.36700,0.38858
2017,46-65 y.,West,Somewhat concerned,0.50288,3870,7757,0.49176,0.51401
2017,46-65 y.,West,Not concerned at all,0.11933,896,7757,0.11211,0.12654
2017,46-65 y.,East,Very concerned,0.31858,686,2164,0.29894,0.33821
2017,46-65 y.,East,Somewhat concerned,0.51577,1118,2164,0.49471,0.53684
2017,46-65 y.,East,Not concerned at all,0.16565,360,2164,0.14998,0.18132
2017,66 and older,West,Very concerned,0.39318,1459,3710,0.37746,0.40890
2017,66 and older,West,Somewhat concerned,0.49180,1827,3710,0.47571,0.50789
2017,66 and older,West,Not concerned at all,0.11502,424,3710,0.10476,0.12529
2017,66 and older,East,Very concerned,0.35918,443,1210,0.33213,0.38622
2017,66 and older,East,Somewhat concerned,0.48271,582,1210,0.45454,0.51088
2017,66 and older,East,Not concerned at all,0.15811,185,1210,0.13755,0.17868
2018,17-29 y.,West,Very concerned,0.32780,1156,3522,0.31229,0.34330
2018,17-29 y.,West,Somewhat concerned,0.47772,1688,3522,0.46122,0.49421
2018,17-29 y.,West,Not concerned at all,0.19449,678,3522,0.18141,0.20756
2018,17-29 y.,East,Very concerned,0.30484,214,725,0.27131,0.33837
2018,17-29 y.,East,Somewhat concerned,0.46303,333,725,0.42671,0.49935
2018,17-29 y.,East,Not concerned at all,0.23213,178,725,0.20138,0.26288
2018,30-45 y.,West,Very concerned,0.30413,1591,5317,0.29176,0.31649
2018,30-45 y.,West,Somewhat concerned,0.53785,2886,5317,0.52445,0.55125
2018,30-45 y.,West,Not concerned at all,0.15802,840,5317,0.14822,0.16783
2018,30-45 y.,East,Very concerned,0.26802,356,1392,0.24474,0.29130
2018,30-45 y.,East,Somewhat concerned,0.51291,730,1392,0.48664,0.53917
2018,30-45 y.,East,Not concerned at all,0.21907,306,1392,0.19734,0.24081
2018,46-65 y.,West,Very concerned,0.36318,2705,7493,0.35229,0.37407
2018,46-65 y.,West,Somewhat concerned,0.51704,3872,7493,0.50573,0.52836
2018,46-65 y.,West,Not concerned at all,0.11978,916,7493,0.11243,0.12713
2018,46-65 y.,East,Very concerned,0.26957,608,2117,0.25066,0.28848
2018,46-65 y.,East,Somewhat concerned,0.55804,1139,2117,0.53688,0.57920
2018,46-65 y.,East,Not concerned at all,0.17239,370,2117,0.15630,0.18849
2018,66 and older,West,Very concerned,0.37755,1412,3732,0.36200,0.39311
2018,66 and older,West,Somewhat concerned,0.50577,1889,3732,0.48973,0.52181
2018,66 and older,West,Not concerned at all,0.11668,431,3732,0.10638,0.12698
2018,66 and older,East,Very concerned,0.33102,410,1235,0.30476,0.35727
2018,66 and older,East,Somewhat concerned,0.50650,617,1235,0.47860,0.53439
2018,66 and older,East,Not concerned at all,0.16249,208,1235,0.14190,0.18307
2019,17-29 y.,West,Very concerned,0.49328,1640,3164,0.47585,0.51070
2019,17-29 y.,West,Somewhat concerned,0.39874,1197,3164,0.38168,0.41581
2019,17-29 y.,West,Not concerned at all,0.10798,327,3164,0.09716,0.11880
2019,17-29 y.,East,Very concerned,0.46374,284,634,0.42490,0.50259
2019,17-29 y.,East,Somewhat concerned,0.39883,266,634,0.36069,0.43698
2019,17-29 y.,East,Not concerned at all,0.13742,84,634,0.11060,0.16424
2019,30-45 y.,West,Very concerned,0.43839,2218,4907,0.42451,0.45228
2019,30-45 y.,West,Somewhat concerned,0.45536,2211,4907,0.44142,0.46930
2019,30-45 y.,West,Not concerned at all,0.10624,478,4907,0.09762,0.11487
2019,30-45 y.,East,Very concerned,0.40652,513,1326,0.38007,0.43297
2019,30-45 y.,East,Somewhat concerned,0.43314,626,1326,0.40646,0.45982
2019,30-45 y.,East,Not concerned at all,0.16034,187,1326,0.14058,0.18010
2019,46-65 y.,West,Very concerned,0.51645,4238,8081,0.50555,0.52735
2019,46-65 y.,West,Somewhat concerned,0.40728,3226,8081,0.39657,0.41800
2019,46-65 y.,West,Not concerned at all,0.07627,617,8081,0.07048,0.08205
2019,46-65 y.,East,Very concerned,0.43525,970,2264,0.41483,0.45568
2019,46-65 y.,East,Somewhat concerned,0.45273,1032,2264,0.43222,0.47324
2019,46-65 y.,East,Not concerned at all,0.11202,262,2264,0.09902,0.12501
2019,66 and older,West,Very concerned,0.50621,1990,3850,0.49042,0.52201
2019,66 and older,West,Somewhat concerned,0.41005,1554,3850,0.39451,0.42559
2019,66 and older,West,Not concerned at all,0.08374,306,3850,0.07499,0.09249
2019,66 and older,East,Very concerned,0.47232,580,1294,0.44511,0.49953
2019,66 and older,East,Somewhat concerned,0.41528,563,1294,0.38842,0.44214
2019,66 and older,East,Not concerned at all,0.11240,151,1294,0.09518,0.12962
2020,17-29 y.,West,Very concerned,0.44101,1496,3661,0.42492,0.45709
2020,17-29 y.,West,Somewhat concerned,0.42877,1580,3661,0.41273,0.44480
2020,17-29 y.,West,Not concerned at all,0.13023,585,3661,0.11932,0.14113
2020,17-29 y.,East,Very concerned,0.35080,236,644,0.31391,0.38768
2020,17-29 y.,East,Somewhat concerned,0.46115,277,644,0.42262,0.49968
2020,17-29 y.,East,Not concerned at all,0.18806,131,644,0.15785,0.21826
2020,30-45 y.,West,Very concerned,0.36975,1890,5268,0.35672,0.38279
2020,30-45 y.,West,Somewhat concerned,0.49301,2568,5268,0.47951,0.50651
2020,30-45 y.,West,Not concerned at all,0.13724,810,5268,0.12794,0.14653
2020,30-45 y.,East,Very concerned,0.30619,435,1333,0.28144,0.33094
2020,30-45 y.,East,Somewhat concerned,0.51084,666,1333,0.48400,0.53769
2020,30-45 y.,East,Not concerned at all,0.18297,232,1333,0.16220,0.20373
2020,46-65 y.,West,Very concerned,0.42299,3285,7685,0.41194,0.43403
2020,46-65 y.,West,Somewhat concerned,0.46937,3593,7685,0.45822,0.48053
2020,46-65 y.,West,Not concerned at all,0.10764,807,7685,0.10071,0.11457
2020,46-65 y.,East,Very concerned,0.35695,726,2088,0.33640,0.37751
2020,46-65 y.,East,Somewhat concerned,0.50241,1056,2088,0.48095,0.52386
2020,46-65 y.,East,Not concerned at all,0.14064,306,2088,0.12573,0.15556
2020,66 and older,West,Very concerned,0.43872,1550,3623,0.42256,0.45488
2020,66 and older,West,Somewhat concerned,0.45699,1721,3623,0.44076,0.47321
2020,66 and older,West,Not concerned at all,0.10429,352,3623,0.09434,0.11425
2020,66 and older,East,Very concerned,0.43291,515,1229,0.40519,0.46062
2020,66 and older,East,Somewhat concerned,0.45576,567,1229,0.42790,0.48361
2020,66 and older,East,Not concerned at all,0.11134,147,1229,0.09374,0.12893
2021,17-29 y.,West,Very concerned,0.51389,1126,2271,0.49333,0.53445
2021,17-29 y.,West,Somewhat concerned,0.38225,887,2271,0.36226,0.40224
2021,17-29 y.,West,Not concerned at all,0.10386,258,2271,0.09131,0.11641
2021,17-29 y.,East,Very concerned,0.41524,187,422,0.36817,0.46231
2021,17-29 y.,East,Somewhat concerned,0.41120,170,422,0.36420,0.45820
2021,17-29 y.,East,Not concerned at all,0.17356,65,422,0.13738,0.20974
2021,30-45 y.,West,Very concerned,0.41712,1354,3225,0.40010,0.43414
2021,30-45 y.,West,Somewhat concerned,0.45220,1486,3225,0.43502,0.46938
2021,30-45 y.,West,Not concerned at all,0.13068,385,3225,0.11905,0.14231
2021,30-45 y.,East,Very concerned,0.36545,359,911,0.33416,0.39674
2021,30-45 y.,East,Somewhat concerned,0.46418,416,911,0.43178,0.49658
2021,30-45 y.,East,Not concerned at all,0.17037,136,911,0.14594,0.19480
2021,46-65 y.,West,Very concerned,0.48064,2666,5351,0.46725,0.49402
2021,46-65 y.,West,Somewhat concerned,0.43296,2280,5351,0.41969,0.44624
2021,46-65 y.,West,Not concerned at all,0.08640,405,5351,0.07887,0.09393
2021,46-65 y.,East,Very concerned,0.39838,552,1422,0.37293,0.42384
2021,46-65 y.,East,Somewhat concerned,0.48261,683,1422,0.45663,0.50859
2021,46-65 y.,East,Not concerned at all,0.11901,187,1422,0.10217,0.13584
2021,66 and older,West,Very concerned,0.52766,1391,2679,0.50875,0.54657
2021,66 and older,West,Somewhat concerned,0.40354,1103,2679,0.38496,0.42212
2021,66 and older,West,Not concerned at all,0.06880,185,2679,0.05922,0.07839
2021,66 and older,East,Very concerned,0.43298,366,853,0.39970,0.46625
2021,66 and older,East,Somewhat concerned,0.45675,386,853,0.42330,0.49020
2021,66 and older,East,Not concerned at all,0.11028,101,853,0.08924,0.13131
2022,17-29 y.,West,Very concerned,0.52452,2181,4292,0.50958,0.53946
2022,17-29 y.,West,Somewhat concerned,0.35596,1570,4292,0.34163,0.37028
2022,17-29 y.,West,Not concerned at all,0.11952,541,4292,0.10981,0.12923
2022,17-29 y.,East,Very concerned,0.45828,415,931,0.42625,0.49030
2022,17-29 y.,East,Somewhat concerned,0.40934,388,931,0.37773,0.44094
2022,17-29 y.,East,Not concerned at all,0.13238,128,931,0.11060,0.15417
2022,30-45 y.,West,Very concerned,0.44917,2907,6217,0.43681,0.46154
2022,30-45 y.,West,Somewhat concerned,0.41815,2545,6217,0.40589,0.43041
2022,30-45 y.,West,Not concerned at all,0.13268,765,6217,0.12424,0.14111
2022,30-45 y.,East,Very concerned,0.41921,712,1772,0.39623,0.44219
2022,30-45 y.,East,Somewhat concerned,0.42469,776,1772,0.40167,0.44772
2022,30-45 y.,East,Not concerned at all,0.15610,284,1772,0.13919,0.17300
2022,46-65 y.,West,Very concerned,0.54219,3837,6883,0.53042,0.55396
2022,46-65 y.,West,Somewhat concerned,0.36920,2479,6883,0.35780,0.38060
2022,46-65 y.,West,Not concerned at all,0.08861,567,6883,0.08190,0.09533
2022,46-65 y.,East,Very concerned,0.41718,771,1826,0.39456,0.43980
2022,46-65 y.,East,Somewhat concerned,0.44003,803,1826,0.41725,0.46280
2022,46-65 y.,East,Not concerned at all,0.14280,252,1826,0.12674,0.15885
2022,66 and older,West,Very concerned,0.58018,1768,3057,0.56269,0.59768
2022,66 and older,West,Somewhat concerned,0.34744,1074,3057,0.33056,0.36432
2022,66 and older,West,Not concerned at all,0.07238,215,3057,0.06319,0.08156
2022,66 and older,East,Very concerned,0.53027,526,1036,0.49987,0.56068
2022,66 and older,East,Somewhat concerned,0.38087,408,1036,0.35128,0.41045
2022,66 and older,East,Not concerned at all,0.08886,102,1036,0.07152,0.10619
