year,migback,sex,plh0037,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,Indirect migration background,female,Not concerned at all,0.14820100661020583,123,26371,0.14768006859085486,0.1487219446295568
2018,No migration background,male,Very concerned,0.3192931074946847,2824,25533,0.3191153669098409,0.3194708480795285
2018,No migration background,male,Somewhat concerned,0.508229072493025,4655,25533,0.5080384724753495,0.5084196725107004
2018,No migration background,male,Not concerned at all,0.1724778200122904,1529,25533,0.17233378495567253,0.17262185506890826
2018,No migration background,female,Very concerned,0.37339991644778986,3891,25533,0.3732184932313232,0.3735813396642565
2018,No migration background,female,Somewhat concerned,0.5201006398299829,5355,25533,0.5199132572089696,0.5202880224509961
2018,No migration background,female,Not concerned at all,0.10649944372222725,1145,25533,0.10638374418732338,0.10661514325713112
2018,Direct migration background,male,Very concerned,0.2752498731434111,530,25533,0.2748546356041894,0.2756451106826328
2018,Direct migration background,male,Somewhat concerned,0.5269509369669834,998,25533,0.5265091237978473,0.5273927501361194
2018,Direct migration background,male,Not concerned at all,0.1977991898896056,482,25533,0.1974466938229108,0.1981516859563004
2018,Direct migration background,female,Very concerned,0.3077104775281605,691,25533,0.3073220228859547,0.30809893217036627
2018,Direct migration background,female,Somewhat concerned,0.5194725295545592,1334,25533,0.5190520298474843,0.5198930292616342
2018,Direct migration background,female,Not concerned at all,0.17281699291728037,472,25533,0.1724987788911949,0.17313520694336584
2018,Indirect migration background,male,Very concerned,0.26826555687643083,201,25533,0.2676535463455369,0.26887756740732477
2018,Indirect migration background,male,Somewhat concerned,0.5144627817475257,371,25533,0.5137724021765117,0.5151531613185397
2018,Indirect migration background,male,Not concerned at all,0.2172716613760434,172,25533,0.21670201313667567,0.21784130961541112
2018,Indirect migration background,female,Very concerned,0.34544838494817665,315,25533,0.3447769163083358,0.3461198535880175
2018,Indirect migration background,female,Somewhat concerned,0.5038280908385643,441,25533,0.5031220668180216,0.5045341148591069
2018,Indirect migration background,female,Not concerned at all,0.15072352421325907,127,25533,0.15021830801203068,0.15122874041448747
2019,No migration background,male,Very concerned,0.4590256209649856,4490,25588,0.45883481568375045,0.4592164262462208
2019,No migration background,male,Somewhat concerned,0.43050263917683507,4155,25588,0.4303130483387773,0.4306922300148928
2019,No migration background,male,Not concerned at all,0.11047173985817936,1069,25588,0.11035171006678944,0.11059176964956928
2019,No migration background,female,Very concerned,0.53062266118751,5614,25588,0.530435125744548,0.530810196630472
2019,No migration background,female,Somewhat concerned,0.4039449154764507,4145,25588,0.40376052704315807,0.4041293039097434
2019,No migration background,female,Not concerned at all,0.06543242333603931,623,25588,0.06533949861625457,0.06552534805582405
2019,Direct migration background,male,Very concerned,0.3508075543597197,657,25588,0.3503859088047063,0.3512291999147331
2019,Direct migration background,male,Somewhat concerned,0.4850457583676316,814,25588,0.48460418588214255,0.4854873308531206
2019,Direct migration background,male,Not concerned at all,0.16414668727264875,293,25588,0.16381941634735658,0.16447395819794092
2019,Direct migration background,female,Very concerned,0.47442752562681334,944,25588,0.4740054381886744,0.47484961306495227
2019,Direct migration background,female,Somewhat concerned,0.4215474401871989,964,25588,0.42113003457511633,0.4219648457992815
2019,Direct migration background,female,Not concerned at all,0.10402503418598781,252,25588,0.1037669757544532,0.10428309261752242
2019,Indirect migration background,male,Very concerned,0.4081316066622383,316,25588,0.4074557118631206,0.408807501461356
2019,Indirect migration background,male,Somewhat concerned,0.42118068362607075,314,25588,0.420501679917231,0.4218596873349105
2019,Indirect migration background,male,Not concerned at all,0.17068770971169098,106,25588,0.17017030951169673,0.17120510991168522
2019,Indirect migration background,female,Very concerned,0.5350358563023303,462,25588,0.5343417610270446,0.535729951577616
2019,Indirect migration background,female,Somewhat concerned,0.365094832716463,298,25588,0.3644248321240957,0.36576483330883025
2019,Indirect migration background,female,Not concerned at all,0.0998693109812067,72,25588,0.0994520702249763,0.1002865517374371
2020,No migration background,male,Very concerned,0.38506463364019866,3347,25523,0.38487976634888627,0.38524950093151106
2020,No migration background,male,Somewhat concerned,0.47244257881516477,4211,25523,0.47225291350298215,0.4726322441273474
2020,No migration background,male,Not concerned at all,0.14249278754463657,1233,25523,0.14235998883406856,0.14262558625520458
2020,No migration background,female,Very concerned,0.4436516372521158,4359,25523,0.443467205636402,0.4438360688678296
2020,No migration background,female,Somewhat concerned,0.46938310378745496,4541,25523,0.4691978380185909,0.46956836955631903
2020,No migration background,female,Not concerned at all,0.08696525896042931,816,25523,0.08686065275025948,0.08706986517059914
2020,Direct migration background,male,Very concerned,0.3344990414184408,813,25523,0.33406689353762914,0.3349311892992524
2020,Direct migration background,male,Somewhat concerned,0.4732353210231126,1240,25523,0.47277801438514844,0.4736926276610768
2020,Direct migration background,male,Not concerned at all,0.19226563755844642,636,25523,0.1919046886590947,0.19262658645779812
2020,Direct migration background,female,Very concerned,0.3964017465808755,987,25523,0.395969703749373,0.396833789412378
2020,Direct migration background,female,Somewhat concerned,0.467551285343191,1339,25523,0.4671105899040726,0.4679919807823094
2020,Direct migration background,female,Not concerned at all,0.1360469680759334,465,25523,0.13574415506109302,0.13634978109077375
2020,Indirect migration background,male,Very concerned,0.33639399658761043,259,25523,0.335737644255961,0.3370503489192599
2020,Indirect migration background,male,Somewhat concerned,0.46495065437789823,326,25523,0.4642577742413207,0.46564353451447577
2020,Indirect migration background,male,Not concerned at all,0.19865534903449128,138,25523,0.19810108389585737,0.1992096141731252
2020,Indirect migration background,female,Very concerned,0.45105019372710536,363,25523,0.4503156061674732,0.45178478128673755
2020,Indirect migration background,female,Somewhat concerned,0.43462247716405566,368,25523,0.43389068092188776,0.43535427340622357
2020,Indirect migration background,female,Not concerned at all,0.11432732910883898,82,25523,0.11385756864241643,0.11479708957526154
2021,No migration background,male,Very concerned,0.4366650447175623,2785,17127,0.43647762637093374,0.43685246306419084
2021,No migration background,male,Somewhat concerned,0.4489143750269211,2753,17127,0.4487264235097273,0.4491023265441149
2021,No migration background,male,Not concerned at all,0.11442058025551663,689,17127,0.11430029279152232,0.11454086771951094
2021,No migration background,female,Very concerned,0.5112075256024435,3501,17127,0.5110217860533456,0.5113932651515415
2021,No migration background,female,Somewhat concerned,0.41055777542925176,2944,17127,0.41037498591672755,0.41074056494177597
2021,No migration background,female,Not concerned at all,0.0782346989683046,503,17127,0.07813491669411873,0.07833448124249046
2021,Direct migration background,male,Very concerned,0.44060541415998394,586,17127,0.44015511618304926,0.44105571213691863
2021,Direct migration background,male,Somewhat concerned,0.40309199019554975,574,17127,0.4026470806340105,0.403536899757089
2021,Direct migration background,male,Not concerned at all,0.15630259564446639,229,17127,0.15597321930148583,0.15663197198744694
2021,Direct migration background,female,Very concerned,0.42349036209299795,688,17127,0.4230633078633459,0.42391741632265
2021,Direct migration background,female,Somewhat concerned,0.4718812666323532,745,17127,0.47144980703803235,0.47231272622667403
2021,Direct migration background,female,Not concerned at all,0.10462837127464888,192,17127,0.10436383552404832,0.10489290702524945
2021,Indirect migration background,male,Very concerned,0.3901090518493023,187,17127,0.38940949391482477,0.3908086097837798
2021,Indirect migration background,male,Somewhat concerned,0.4184101672285556,184,17127,0.41770268734348875,0.4191176471136225
2021,Indirect migration background,male,Not concerned at all,0.1914807809221421,66,17127,0.19091647793646546,0.19204508390781874
2021,Indirect migration background,female,Very concerned,0.4768498654594828,249,17127,0.47613214929826225,0.4775675816207034
2021,Indirect migration background,female,Somewhat concerned,0.4241896296730125,209,17127,0.4234794495917251,0.42489980975429986
2021,Indirect migration background,female,Not concerned at all,0.0989605048675046,43,17127,0.09853141171141039,0.09938959802359881
