"plh0037","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2013","Realschule","2752","0.528037881028943","0.514229616724625","0.541846145333261"
"Grosse Sorgen","2013","(Fach-)Abitur","578","0.270409285241684","0.251874148848174","0.288944421635193"
"Grosse Sorgen","2013","(noch) kein Abschluss","118","0.198452708724864","0.162773060551713","0.234132356898016"
"Grosse Sorgen","2013","AkademikerIn","1156","0.261007274580206","0.24810356817613","0.273910980984282"
"Grosse Sorgen","2013","Hauptschule","1636","0.262528987221193","0.251546329732797","0.27351164470959"
"Grosse Sorgen","2013","Realschule","1221","0.246516435515254","0.234595432114499","0.258437438916008"
"Keine Sorgen","2013","(Fach-)Abitur","451","0.202219226790562","0.185458287909074","0.21898016567205"
"Keine Sorgen","2013","(noch) kein Abschluss","121","0.296795546746055","0.255926268447248","0.337664825044862"
"Keine Sorgen","2013","AkademikerIn","878","0.203669785728235","0.191837245605818","0.215502325850652"
"Keine Sorgen","2013","Hauptschule","1171","0.186030928549619","0.176318164036868","0.195743693062369"
"Keine Sorgen","2013","Realschule","1048","0.225445683455803","0.213887225919302","0.237004140992305"
"Einige Sorgen","2014","(Fach-)Abitur","2105","0.53096096298908","0.51534478580749","0.54657714017067"
"Einige Sorgen","2014","(noch) kein Abschluss","478","0.458696550648641","0.427688433983318","0.489704667313964"
"Einige Sorgen","2014","AkademikerIn","3293","0.538249833118725","0.525849517374863","0.550650148862586"
"Einige Sorgen","2014","Hauptschule","4308","0.532998152347853","0.522161927078615","0.54383437761709"
"Einige Sorgen","2014","Realschule","3702","0.53914061410864","0.527338957659706","0.550942270557574"
"Grosse Sorgen","2014","(Fach-)Abitur","1099","0.276826431350286","0.262825272389032","0.290827590311539"
"Grosse Sorgen","2014","(noch) kein Abschluss","268","0.278996022963297","0.251086006584655","0.306906039341939"
"Grosse Sorgen","2014","AkademikerIn","1802","0.274173266718437","0.263077270646109","0.285269262790764"
"Grosse Sorgen","2014","Hauptschule","2305","0.291258080650148","0.28138985832259","0.301126302977706"
"Grosse Sorgen","2014","Realschule","1749","0.249541515498086","0.239295795919002","0.259787235077169"
"Keine Sorgen","2014","(Fach-)Abitur","719","0.192212605660635","0.179882170442518","0.204543040878751"
"Keine Sorgen","2014","(noch) kein Abschluss","246","0.262307426388062","0.234933616051567","0.289681236724557"
"Keine Sorgen","2014","AkademikerIn","1114","0.187576900162839","0.177866926095267","0.197286874230411"
"Keine Sorgen","2014","Hauptschule","1530","0.175743767001999","0.167477166327556","0.184010367676443"
"Keine Sorgen","2014","Realschule","1402","0.211317870393274","0.201652314468289","0.22098342631826"
"Einige Sorgen","2015","(Fach-)Abitur","1948","0.529368645036974","0.513131326353535","0.545605963720413"
"Einige Sorgen","2015","(noch) kein Abschluss","372","0.464950505437783","0.430538366727712","0.499362644147854"
"Einige Sorgen","2015","AkademikerIn","3229","0.550224801207471","0.537471469181508","0.562978133233435"
"Einige Sorgen","2015","Hauptschule","3950","0.545581889875213","0.534160611804398","0.557003167946028"
"Einige Sorgen","2015","Realschule","3641","0.564730092385936","0.552639008464304","0.576821176307569"
"Grosse Sorgen","2015","(Fach-)Abitur","966","0.268061031445756","0.253651526662481","0.282470536229031"
"Grosse Sorgen","2015","(noch) kein Abschluss","245","0.277989065535517","0.247079203410861","0.308898927660173"
"Grosse Sorgen","2015","AkademikerIn","1619","0.269933251616779","0.258552647648901","0.281313855584657"
"Grosse Sorgen","2015","Hauptschule","1902","0.270353907854759","0.260166132196046","0.280541683513471"
"Grosse Sorgen","2015","Realschule","1619","0.250410433923978","0.239844608625799","0.260976259222157"
"Keine Sorgen","2015","(Fach-)Abitur","716","0.20257032351727","0.189495709209585","0.215644937824956"
"Keine Sorgen","2015","(noch) kein Abschluss","190","0.2570604290267","0.226909153941146","0.287211704112255"
"Keine Sorgen","2015","AkademikerIn","997","0.179841947175749","0.169996167615153","0.189687726736346"
"Keine Sorgen","2015","Hauptschule","1449","0.184064202270028","0.175174861051","0.192953543489056"
"Keine Sorgen","2015","Realschule","1199","0.184859473690086","0.175392687957069","0.194326259423102"
"Einige Sorgen","2016","(Fach-)Abitur","1930","0.5158339312557","0.499632382630557","0.532035479880843"
"Einige Sorgen","2016","(noch) kein Abschluss","383","0.454549020531622","0.420109385178383","0.488988655884862"
"Einige Sorgen","2016","AkademikerIn","3088","0.521335750228438","0.508551115252735","0.53412038520414"
"Einige Sorgen","2016","Hauptschule","3639","0.525363142467777","0.51358926266611","0.537137022269444"
"Einige Sorgen","2016","Realschule","3234","0.525447983113059","0.51281286685559","0.538083099370528"
"Grosse Sorgen","2016","(Fach-)Abitur","1112","0.305406356521049","0.29047467086142","0.320338042180678"
"Grosse Sorgen","2016","(noch) kein Abschluss","229","0.275818000758382","0.244906116101695","0.306729885415068"
"Grosse Sorgen","2016","AkademikerIn","1905","0.322164650875506","0.310205092782927","0.334124208968086"
"Grosse Sorgen","2016","Hauptschule","2099","0.317518051894087","0.306542184225035","0.328493919563139"
"Grosse Sorgen","2016","Realschule","1712","0.29050643719518","0.279018962290357","0.301993912100003"
"Keine Sorgen","2016","(Fach-)Abitur","613","0.178759712223251","0.166338203547013","0.191181220899488"
"Keine Sorgen","2016","(noch) kein Abschluss","191","0.269632978709996","0.238939408989878","0.300326548430113"
"Keine Sorgen","2016","AkademikerIn","872","0.156499598896056","0.147201089293229","0.165798108498882"
"Keine Sorgen","2016","Hauptschule","1172","0.157118805638136","0.148538429349616","0.165699181926655"
"Keine Sorgen","2016","Realschule","1054","0.184045579691761","0.174240116557541","0.193851042825982"
"Einige Sorgen","2017","(Fach-)Abitur","2068","0.502365988834657","0.487098604973439","0.517633372695875"
"Einige Sorgen","2017","(noch) kein Abschluss","393","0.422923401594949","0.390983179974293","0.454863623215605"
"Einige Sorgen","2017","AkademikerIn","3258","0.495179199774012","0.483019906580458","0.507338492967567"
"Einige Sorgen","2017","Hauptschule","3632","0.508566370581555","0.496938649911606","0.520194091251504"
"Einige Sorgen","2017","Realschule","3507","0.501783996247084","0.489995867120457","0.513572125373711"
"Grosse Sorgen","2017","(Fach-)Abitur","1473","0.353332681074446","0.338736748649077","0.367928613499815"
"Grosse Sorgen","2017","(noch) kein Abschluss","355","0.356543040425356","0.32557554597761","0.387510534873101"
"Grosse Sorgen","2017","AkademikerIn","2451","0.376751077801493","0.36496643202284","0.388535723580146"
"Grosse Sorgen","2017","Hauptschule","2422","0.353435355300367","0.342316775772721","0.364553934828013"
"Grosse Sorgen","2017","Realschule","2359","0.340344227968122","0.329173138686412","0.351515317249833"
"Keine Sorgen","2017","(Fach-)Abitur","579","0.144301330090897","0.133571444813517","0.155031215368277"
"Keine Sorgen","2017","(noch) kein Abschluss","171","0.220533557979695","0.193727905144306","0.247339210815085"
"Keine Sorgen","2017","AkademikerIn","786","0.128069722424495","0.119942865259747","0.136196579589242"
"Keine Sorgen","2017","Hauptschule","1047","0.137998274118078","0.129976337434138","0.146020210802018"
"Keine Sorgen","2017","Realschule","1045","0.157871775784793","0.149275328523945","0.166468223045642"
"Einige Sorgen","2018","(Fach-)Abitur","2025","0.489695882863638","0.474235188266551","0.505156577460726"
"Einige Sorgen","2018","(noch) kein Abschluss","394","0.426555309981698","0.39395247223518","0.459158147728216"
"Einige Sorgen","2018","AkademikerIn","3341","0.516362019769501","0.504069730484519","0.528654309054482"
"Einige Sorgen","2018","Hauptschule","3498","0.523837977890514","0.511935037330151","0.535740918450877"
"Einige Sorgen","2018","Realschule","3470","0.525943269154957","0.513938535417616","0.537948002892297"
"Grosse Sorgen","2018","(Fach-)Abitur","1423","0.365233531501412","0.350341856525341","0.380125206477484"
"Grosse Sorgen","2018","(noch) kein Abschluss","290","0.353718398314315","0.322200178523701","0.38523661810493"
"Grosse Sorgen","2018","AkademikerIn","2254","0.364625090239503","0.352785580127064","0.376464600351942"
"Grosse Sorgen","2018","Hauptschule","2143","0.324531669458541","0.313373076514563","0.33569026240252"
"Grosse Sorgen","2018","Realschule","2101","0.314124227962783","0.302964814450117","0.325283641475449"
"Keine Sorgen","2018","(Fach-)Abitur","568","0.14507058563495","0.134178625306976","0.155962545962924"
"Keine Sorgen","2018","(noch) kein Abschluss","200","0.219726291703987","0.192431080549897","0.247021502858078"
"Keine Sorgen","2018","AkademikerIn","754","0.119012889990996","0.11104804725431","0.126977732727683"
"Keine Sorgen","2018","Hauptschule","1122","0.151630352650945","0.143082362150168","0.160178343151721"
"Keine Sorgen","2018","Realschule","1075","0.15993250288226","0.151120119549962","0.168744886214559"
"Einige Sorgen","2019","(Fach-)Abitur","1597","0.389144116730684","0.374310445211541","0.403977788249827"
"Einige Sorgen","2019","(noch) kein Abschluss","305","0.423309691031446","0.38827471344808","0.458344668614813"
"Einige Sorgen","2019","AkademikerIn","2702","0.389753344130889","0.378348941124694","0.401157747137083"
"Einige Sorgen","2019","Hauptschule","2798","0.443724389757643","0.431343701366384","0.456105078148901"
"Einige Sorgen","2019","Realschule","2983","0.446004902903435","0.434129972505311","0.457879833301558"
"Grosse Sorgen","2019","(Fach-)Abitur","2241","0.528801123836628","0.513614111337474","0.543988136335783"
"Grosse Sorgen","2019","(noch) kein Abschluss","355","0.426567109557271","0.3914970588033","0.461637160311243"
"Grosse Sorgen","2019","AkademikerIn","3790","0.532281200551917","0.520613429364529","0.543948971739306"
"Grosse Sorgen","2019","Hauptschule","2703","0.459342522405954","0.446923924498793","0.471761120313115"
"Grosse Sorgen","2019","Realschule","3091","0.446788066845117","0.434911119035071","0.458665014655163"
"Keine Sorgen","2019","(Fach-)Abitur","312","0.0820547594326879","0.0737048009107222","0.0904047179546535"
"Keine Sorgen","2019","(noch) kein Abschluss","104","0.150123199411282","0.124795059028832","0.175451339793733"
"Keine Sorgen","2019","AkademikerIn","533","0.0779654553171938","0.0716957138546888","0.0842351967796988"
"Keine Sorgen","2019","Hauptschule","685","0.0969330878364037","0.0895601746187214","0.104306001054086"
"Keine Sorgen","2019","Realschule","657","0.107207030251448","0.0998161645725533","0.114597895930343"
"Einige Sorgen","2020","(Fach-)Abitur","2020","0.444659762180282","0.430047972209745","0.459271552150819"
"Einige Sorgen","2020","(noch) kein Abschluss","379","0.432746306854345","0.400304918095001","0.465187695613689"
"Einige Sorgen","2020","AkademikerIn","3228","0.440469592142339","0.429004135791488","0.45193504849319"
"Einige Sorgen","2020","Hauptschule","2873","0.485830957208889","0.47309075171169","0.498571162706088"
"Einige Sorgen","2020","Realschule","3135","0.494311186285615","0.481873227567518","0.506749145003712"
"Grosse Sorgen","2020","(Fach-)Abitur","1879","0.443186438665092","0.428579538270915","0.45779333905927"
"Grosse Sorgen","2020","(noch) kein Abschluss","319","0.351446440402345","0.320185892592812","0.382706988211878"
"Grosse Sorgen","2020","AkademikerIn","3284","0.461045594026772","0.449533098250958","0.472558089802585"
"Grosse Sorgen","2020","Hauptschule","2111","0.383741002950321","0.37134500151443","0.396137004386212"
"Grosse Sorgen","2020","Realschule","2260","0.37369713355213","0.361661767567498","0.385732499536761"
"Keine Sorgen","2020","(Fach-)Abitur","544","0.112153799154626","0.102875127649572","0.121432470659679"
"Keine Sorgen","2020","(noch) kein Abschluss","198","0.21580725274331","0.188870917103766","0.242743588382854"
"Keine Sorgen","2020","AkademikerIn","690","0.0984848138308895","0.0916031620972085","0.10536646556457"
"Keine Sorgen","2020","Hauptschule","928","0.130428039840791","0.121843458388219","0.139012621293362"
"Keine Sorgen","2020","Realschule","812","0.131991680162255","0.123571091735412","0.140412268589099"
