year,age_gr,quintil_oecd,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,1st Quintile,No,0.91838,1209,1326,0.90364,0.93313
2019,46-65 y.,2nd Quintile,Yes,0.09267,137,1464,0.07781,0.10753
2019,46-65 y.,2nd Quintile,No,0.90601,1327,1464,0.89105,0.92096
2019,46-65 y.,3rd Quintile,Yes,0.08158,138,1617,0.06823,0.09492
2019,46-65 y.,3rd Quintile,No,0.91841,1479,1617,0.90507,0.93176
2019,46-65 y.,4th Quintile,Yes,0.07431,140,1831,0.06230,0.08633
2019,46-65 y.,4th Quintile,No,0.92566,1691,1831,0.91364,0.93768
2019,46-65 y.,5th Quintile,Yes,0.08071,191,2479,0.06998,0.09143
2019,46-65 y.,5th Quintile,No,0.91929,2288,2479,0.90857,0.93002
2019,66 and older,1st Quintile,No,0.95148,709,709,0.93566,0.96731
2019,66 and older,2nd Quintile,Yes,0.04757,44,1206,0.03555,0.05959
2019,66 and older,2nd Quintile,No,0.95240,1162,1206,0.94038,0.96442
2019,66 and older,3rd Quintile,Yes,0.05870,45,959,0.04381,0.07358
2019,66 and older,3rd Quintile,No,0.94130,914,959,0.92642,0.95619
2019,66 and older,4th Quintile,Yes,0.03874,32,843,0.02571,0.05178
2019,66 and older,4th Quintile,No,0.96126,811,843,0.94822,0.97429
2019,66 and older,5th Quintile,Yes,0.04905,47,946,0.03528,0.06283
2019,66 and older,5th Quintile,No,0.95095,899,946,0.93717,0.96472
2021,17-29 y.,1st Quintile,Yes,0.07405,86,1218,0.05934,0.08877
2021,17-29 y.,1st Quintile,No,0.86645,1132,1218,0.84734,0.88556
2021,17-29 y.,2nd Quintile,Yes,0.09410,58,615,0.07100,0.11719
2021,17-29 y.,2nd Quintile,No,0.80735,557,615,0.77615,0.83854
2021,17-29 y.,3rd Quintile,Yes,0.07209,33,459,0.04840,0.09577
2021,17-29 y.,3rd Quintile,No,0.83611,426,459,0.80220,0.87001
2021,17-29 y.,4th Quintile,Yes,0.10066,42,461,0.07316,0.12816
2021,17-29 y.,4th Quintile,No,0.85734,419,461,0.82538,0.88930
2021,17-29 y.,5th Quintile,No,0.87267,297,297,0.83469,0.91064
2021,30-45 y.,1st Quintile,Yes,0.13508,140,1632,0.11850,0.15167
2021,30-45 y.,1st Quintile,No,0.85646,1492,1632,0.83944,0.87348
2021,30-45 y.,2nd Quintile,Yes,0.11116,109,1020,0.09186,0.13046
2021,30-45 y.,2nd Quintile,No,0.86539,911,1020,0.84444,0.88635
2021,30-45 y.,3rd Quintile,Yes,0.11435,86,837,0.09277,0.13592
2021,30-45 y.,3rd Quintile,No,0.87922,751,837,0.85713,0.90131
2021,30-45 y.,4th Quintile,Yes,0.07412,74,792,0.05586,0.09238
2021,30-45 y.,4th Quintile,No,0.90726,718,792,0.88704,0.92747
2021,30-45 y.,5th Quintile,Yes,0.05683,67,808,0.04085,0.07280
2021,30-45 y.,5th Quintile,No,0.93036,741,808,0.91279,0.94792
2021,46-65 y.,1st Quintile,Yes,0.10568,127,1242,0.08858,0.12278
2021,46-65 y.,1st Quintile,No,0.88463,1115,1242,0.86686,0.90241
2021,46-65 y.,2nd Quintile,Yes,0.08677,116,1127,0.07032,0.10321
2021,46-65 y.,2nd Quintile,No,0.90466,1011,1127,0.88751,0.92182
2021,46-65 y.,3rd Quintile,Yes,0.10163,119,1104,0.08380,0.11946
2021,46-65 y.,3rd Quintile,No,0.88904,985,1104,0.87050,0.90758
2021,46-65 y.,4th Quintile,Yes,0.10204,121,1370,0.08600,0.11807
2021,46-65 y.,4th Quintile,No,0.89432,1249,1370,0.87803,0.91060
2021,46-65 y.,5th Quintile,Yes,0.08791,192,2303,0.07634,0.09948
2021,46-65 y.,5th Quintile,No,0.90184,2111,2303,0.88969,0.91400
2021,66 and older,1st Quintile,Yes,0.07206,41,625,0.05177,0.09235
2021,66 and older,1st Quintile,No,0.91848,584,625,0.89701,0.93995
2021,66 and older,2nd Quintile,Yes,0.04575,33,820,0.03144,0.06006
2021,66 and older,2nd Quintile,No,0.94634,787,820,0.93090,0.96177
2021,66 and older,3rd Quintile,No,0.94152,605,605,0.92280,0.96023
2021,66 and older,4th Quintile,Yes,0.05064,32,623,0.03341,0.06787
2021,66 and older,4th Quintile,No,0.93479,591,623,0.91539,0.95420
2021,66 and older,5th Quintile,Yes,0.04788,51,852,0.03354,0.06223
2021,66 and older,5th Quintile,No,0.94445,801,852,0.92906,0.95984
