year,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,No,0.81873,8811,9406,0.81095,0.82652
2013,Post-secondary Non-tertiary Level,Yes,0.05985,89,1097,0.04580,0.07389
2013,Post-secondary Non-tertiary Level,No,0.69828,1008,1097,0.67111,0.72546
2013,First Stage of Tertiary Education,Yes,0.06389,97,1325,0.05071,0.07706
2013,First Stage of Tertiary Education,No,0.86550,1228,1325,0.84712,0.88388
2013,Second Stage of Tertiary Education,Yes,0.05056,258,4466,0.04414,0.05699
2013,Second Stage of Tertiary Education,No,0.80532,4208,4466,0.79370,0.81693
2015,Pre-primary Level,No,0.50690,330,330,0.45287,0.56092
2015,Primary Level,Yes,0.10538,45,409,0.07558,0.13517
2015,Primary Level,No,0.80625,364,409,0.76790,0.84460
2015,Lower Secondary Level,Yes,0.05761,176,2669,0.04877,0.06645
2015,Lower Secondary Level,No,0.89001,2493,2669,0.87814,0.90188
2015,Upper Secondary Level,Yes,0.06430,788,11647,0.05985,0.06876
2015,Upper Secondary Level,No,0.92105,10859,11647,0.91615,0.92595
2015,Post-secondary Non-tertiary Level,Yes,0.07911,169,1953,0.06714,0.09109
2015,Post-secondary Non-tertiary Level,No,0.88999,1784,1953,0.87610,0.90387
2015,First Stage of Tertiary Education,Yes,0.05489,97,1525,0.04346,0.06633
2015,First Stage of Tertiary Education,No,0.94135,1428,1525,0.92956,0.95315
2015,Second Stage of Tertiary Education,Yes,0.06432,379,5873,0.05804,0.07059
2015,Second Stage of Tertiary Education,No,0.89954,5494,5873,0.89185,0.90723
2017,Pre-primary Level,Yes,0.04803,33,411,0.02734,0.06873
2017,Pre-primary Level,No,0.49720,378,411,0.44880,0.54560
2017,Primary Level,Yes,0.09523,52,453,0.06817,0.12229
2017,Primary Level,No,0.79173,401,453,0.75430,0.82917
2017,Lower Secondary Level,Yes,0.06651,202,2739,0.05718,0.07585
2017,Lower Secondary Level,No,0.90054,2537,2739,0.88933,0.91175
2017,Upper Secondary Level,Yes,0.07045,826,12068,0.06588,0.07501
2017,Upper Secondary Level,No,0.92653,11242,12068,0.92188,0.93119
2017,Post-secondary Non-tertiary Level,Yes,0.07712,193,2213,0.06600,0.08824
2017,Post-secondary Non-tertiary Level,No,0.92010,2020,2213,0.90881,0.93140
2017,First Stage of Tertiary Education,Yes,0.06879,111,1536,0.05613,0.08146
2017,First Stage of Tertiary Education,No,0.93121,1425,1536,0.91854,0.94387
2017,Second Stage of Tertiary Education,Yes,0.06117,437,6515,0.05535,0.06699
2017,Second Stage of Tertiary Education,No,0.93286,6078,6515,0.92678,0.93894
2019,Pre-primary Level,No,0.55215,305,305,0.49625,0.60805
2019,Primary Level,Yes,0.08245,36,390,0.05512,0.10978
2019,Primary Level,No,0.77942,354,390,0.73822,0.82063
2019,Lower Secondary Level,Yes,0.06650,183,2418,0.05657,0.07644
2019,Lower Secondary Level,No,0.88851,2235,2418,0.87596,0.90106
2019,Upper Secondary Level,Yes,0.07258,823,11140,0.06776,0.07740
2019,Upper Secondary Level,No,0.92405,10317,11140,0.91913,0.92897
2019,Post-secondary Non-tertiary Level,Yes,0.07467,185,2177,0.06363,0.08571
2019,Post-secondary Non-tertiary Level,No,0.92221,1992,2177,0.91095,0.93346
2019,First Stage of Tertiary Education,Yes,0.07349,124,1667,0.06096,0.08603
2019,First Stage of Tertiary Education,No,0.92651,1543,1667,0.91397,0.93904
2019,Second Stage of Tertiary Education,Yes,0.06900,502,7025,0.06308,0.07493
2019,Second Stage of Tertiary Education,No,0.92494,6523,7025,0.91877,0.93110
2021,Pre-primary Level,No,0.46809,181,181,0.39520,0.54099
2021,Primary Level,Yes,0.09660,64,927,0.07758,0.11563
2021,Primary Level,No,0.81364,863,927,0.78856,0.83872
2021,Lower Secondary Level,Yes,0.08213,145,1743,0.06923,0.09502
2021,Lower Secondary Level,No,0.88358,1598,1743,0.86852,0.89864
2021,Upper Secondary Level,Yes,0.08847,620,7296,0.08195,0.09499
2021,Upper Secondary Level,No,0.89809,6676,7296,0.89115,0.90503
2021,Post-secondary Non-tertiary Level,Yes,0.11012,176,1589,0.09472,0.12551
2021,Post-secondary Non-tertiary Level,No,0.88548,1413,1589,0.86981,0.90114
2021,First Stage of Tertiary Education,Yes,0.06097,83,994,0.04608,0.07585
2021,First Stage of Tertiary Education,No,0.93165,911,994,0.91595,0.94734
2021,Second Stage of Tertiary Education,Yes,0.07288,427,5636,0.06609,0.07967
2021,Second Stage of Tertiary Education,No,0.91649,5209,5636,0.90926,0.92371
