year,age_gr,regtyp,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,66 and older,Rural regions,Yes,0.03880,57,1856,0.03001,0.04759
2017,66 and older,Rural regions,No,0.96105,1799,1856,0.95224,0.96985
2019,17-29 y.,Urban regions,Yes,0.07306,204,2565,0.06299,0.08314
2019,17-29 y.,Urban regions,No,0.84095,2361,2565,0.82679,0.85510
2019,17-29 y.,Rural regions,Yes,0.05248,83,1159,0.03964,0.06533
2019,17-29 y.,Rural regions,No,0.82273,1076,1159,0.80073,0.84473
2019,30-45 y.,Urban regions,Yes,0.07387,355,4053,0.06582,0.08192
2019,30-45 y.,Urban regions,No,0.91103,3698,4053,0.90227,0.91980
2019,30-45 y.,Rural regions,Yes,0.09468,203,2078,0.08208,0.10727
2019,30-45 y.,Rural regions,No,0.89194,1875,2078,0.87858,0.90529
2019,46-65 y.,Urban regions,Yes,0.08502,533,6526,0.07826,0.09179
2019,46-65 y.,Urban regions,No,0.91165,5993,6526,0.90476,0.91854
2019,46-65 y.,Rural regions,Yes,0.06571,252,3697,0.05772,0.07370
2019,46-65 y.,Rural regions,No,0.93232,3445,3697,0.92422,0.94042
2019,66 and older,Urban regions,Yes,0.05739,156,3221,0.04936,0.06543
2019,66 and older,Urban regions,No,0.94232,3065,3221,0.93427,0.95037
2019,66 and older,Rural regions,Yes,0.03005,59,1872,0.02231,0.03778
2019,66 and older,Rural regions,No,0.96963,1813,1872,0.96185,0.97740
2021,17-29 y.,Urban regions,Yes,0.08621,170,2319,0.07478,0.09763
2021,17-29 y.,Urban regions,No,0.84250,2149,2319,0.82767,0.85733
2021,17-29 y.,Rural regions,Yes,0.06096,72,860,0.04496,0.07696
2021,17-29 y.,Rural regions,No,0.84643,788,860,0.82232,0.87054
2021,30-45 y.,Urban regions,Yes,0.09893,319,3663,0.08926,0.10860
2021,30-45 y.,Urban regions,No,0.88886,3344,3663,0.87868,0.89904
2021,30-45 y.,Rural regions,Yes,0.08880,158,1543,0.07460,0.10299
2021,30-45 y.,Rural regions,No,0.88430,1385,1543,0.86833,0.90026
2021,46-65 y.,Urban regions,Yes,0.10711,481,4772,0.09833,0.11588
2021,46-65 y.,Urban regions,No,0.88383,4291,4772,0.87474,0.89292
2021,46-65 y.,Rural regions,Yes,0.07373,197,2443,0.06337,0.08410
2021,46-65 y.,Rural regions,No,0.91684,2246,2443,0.90589,0.92779
2021,66 and older,Urban regions,Yes,0.06163,126,2242,0.05167,0.07158
2021,66 and older,Urban regions,No,0.92963,2116,2242,0.91904,0.94022
2021,66 and older,Rural regions,Yes,0.04019,61,1321,0.02960,0.05079
2021,66 and older,Rural regions,No,0.95196,1260,1321,0.94042,0.96350
