year,age_gr,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1985,46-65 J.,weiblich,general elemantary,0.06928926861327575,14443,0.0651476727799637,0.0734308644465878
1985,18-29 J.,weiblich,middle vocational,0.06168434888742841,14443,0.05776070721576122,0.0656079905590956
1985,46-65 J.,weiblich,middle vocational,0.05501830814008074,14443,0.05129959499737961,0.05873702128278187
1985,30-45 J.,weiblich,general elemantary,0.04168622664538541,14443,0.0384265274634251,0.044945925827345724
1985,18-29 J.,weiblich,general elemantary,0.03990235658623603,14443,0.036710198872241924,0.04309451430023014
1985,18-29 J.,maennlich,general elemantary,0.037179607548586985,14443,0.03409391674359877,0.0402652983535752
1985,66 und älter,weiblich,general elemantary,0.03389353112383814,14443,0.03094233365740987,0.03684472859026641
1985,66 und älter,maennlich,middle vocational,0.02534973241949113,14443,0.022786202098015896,0.027913262740966362
1985,46-65 J.,maennlich,general elemantary,0.024504741338841424,14443,0.021983206293771814,0.027026276383911033
1985,66 und älter,weiblich,middle vocational,0.02290864707539198,14443,0.020468619853645523,0.02534867429713844
1985,30-45 J.,maennlich,higher education,0.022533095483992113,14443,0.020112686116122797,0.02495350485186143
1985,30-45 J.,maennlich,general elemantary,0.022063655994742276,14443,0.019668016866803105,0.024459295122681447
1985,30-45 J.,weiblich,inadequately,0.019434794854943198,14443,0.017183379698840123,0.021686210011046272
1985,46-65 J.,weiblich,inadequately,0.01680593371514412,14443,0.01470951362314985,0.018902353807138388
1985,46-65 J.,maennlich,higher education,0.015209839451694676,14443,0.01321383488296813,0.01720584402042122
1985,46-65 J.,maennlich,inadequately,0.014834287860294807,14443,0.012862703515773384,0.016805872204816233
1985,46-65 J.,maennlich,higher vocational,0.012393202516195662,14443,0.01058889244102576,0.014197512591365563
1985,30-45 J.,maennlich,higher vocational,0.012299314618345695,14443,0.010501766607622424,0.014096862629068965
1985,30-45 J.,weiblich,higher education,0.011548211435545958,14443,0.009805752808892823,0.013290670062199092
1985,30-45 J.,maennlich,inadequately,0.010609332457046287,14443,0.00893841383216601,0.012280251081926563
1985,30-45 J.,weiblich,higher vocational,0.009576565580696647,14443,0.007988228360268832,0.011164902801124463
1985,18-29 J.,weiblich,inadequately,0.008356022908647075,14443,0.006871437916349546,0.009840607900944605
1985,18-29 J.,weiblich,higher vocational,0.006290489155947799,14443,0.005001054620286848,0.007579923691608749
1985,18-29 J.,maennlich,higher education,0.006290489155947799,14443,0.005001054620286848,0.007579923691608749
1985,46-65 J.,weiblich,higher vocational,0.006008825462397897,14443,0.004748410864131974,0.007269240060663819
1985,66 und älter,maennlich,general elemantary,0.0059149375645479296,14443,0.004664349665358746,0.007165525463737113
1985,18-29 J.,maennlich,inadequately,0.005445498075298094,14443,0.004245279168123729,0.00664571698247246
1985,18-29 J.,maennlich,vocational + Abi,0.005445498075298094,14443,0.004245279168123729,0.00664571698247246
1985,30-45 J.,maennlich,vocational + Abi,0.005445498075298094,14443,0.004245279168123729,0.00664571698247246
1985,46-65 J.,weiblich,higher education,0.005069946483898226,14443,0.00391163509063636,0.006228257877160092
1985,18-29 J.,weiblich,higher education,0.004976058586048259,14443,0.00382846827357817,0.006123648898518347
1985,66 und älter,maennlich,higher vocational,0.004976058586048259,14443,0.00382846827357817,0.006123648898518347
1985,18-29 J.,weiblich,vocational + Abi,0.004882170688198292,14443,0.0037454046271575936,0.006018936749238989
1985,18-29 J.,maennlich,in school,0.004788282790348324,14443,0.0036624471271467134,0.005914118453549934
1985,18-29 J.,maennlich,higher vocational,0.004131067505398554,14443,0.003085000259767345,0.0051771347510297635
1985,46-65 J.,maennlich,vocational + Abi,0.00394329170969862,14443,0.002921178853389217,0.004965404566008023
1985,66 und älter,maennlich,higher education,0.0037555159139986854,14443,0.0027579418853377435,0.004753089942659628
1985,18-29 J.,weiblich,in school,0.0035677401182987512,14443,0.0025953335997788325,0.00454014663681867
1985,30-45 J.,weiblich,vocational + Abi,0.002722749037649047,14443,0.0018729052021207462,0.003572592873177348
1985,66 und älter,weiblich,higher vocational,0.002534973241949113,14443,0.0017148806400125378,0.003355065843885688
1985,46-65 J.,weiblich,vocational + Abi,0.0017838700591493756,14443,0.0010956596048788663,0.002472080513419885
1985,66 und älter,weiblich,higher education,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,66 und älter,maennlich,vocational + Abi,0.0011266547741996056,14443,0.000579540546791078,0.0016737690016081332
1985,66 und älter,weiblich,inadequately,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,66 und älter,maennlich,inadequately,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,66 und älter,weiblich,vocational + Abi,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1986,46-65 J.,maennlich,middle vocational,0.08631331439208387,13742,0.08161795711238304,0.0910086716717847
1986,30-45 J.,maennlich,middle vocational,0.08317821103164495,13742,0.07856101461396427,0.08779540744932564
1986,30-45 J.,weiblich,middle vocational,0.0791613598510826,13742,0.07464717343392552,0.08367554626823967
1986,18-29 J.,maennlich,middle vocational,0.07347898501028706,13742,0.06911643608339757,0.07784153393717655
1986,46-65 J.,weiblich,general elemantary,0.06720877828940923,13742,0.06302242067249465,0.0713951359063238
1986,18-29 J.,weiblich,middle vocational,0.06250612324875086,13742,0.058458718833309636,0.06655352766419209
1986,46-65 J.,weiblich,middle vocational,0.05731360830802391,13742,0.053427243240752285,0.06119997337529553
1986,18-29 J.,weiblich,general elemantary,0.04016851180562359,13742,0.036885507389895024,0.04345151622135216
1986,30-45 J.,weiblich,general elemantary,0.0395806799255413,13742,0.036320788254329085,0.04284057159675351
1986,18-29 J.,maennlich,general elemantary,0.03889487606544528,13742,0.03566219587768947,0.042127556253201096
1986,66 und älter,weiblich,general elemantary,0.032526697364553735,13742,0.029560701245109233,0.035492693483998236
1986,46-65 J.,maennlich,general elemantary,0.025766630743607327,13742,0.023117573051945124,0.02841568843526953
1986,66 und älter,maennlich,middle vocational,0.02449299500342902,13742,0.021908550312437818,0.027077439694420224
1986,30-45 J.,maennlich,higher education,0.023611247183305574,13742,0.0210726023405216,0.026149892026089548
1986,66 und älter,weiblich,middle vocational,0.0219457235230724,13742,0.019496166638837423,0.02439528040730738
1986,30-45 J.,maennlich,general elemantary,0.020868031742921525,13742,0.01847806169208935,0.0232580017937537
1986,30-45 J.,weiblich,inadequately,0.01851670422259234,13742,0.01626270168707404,0.020770706758110637
1986,46-65 J.,maennlich,higher education,0.016851180562359167,13742,0.014699113025625814,0.01900324809909252
1986,46-65 J.,weiblich,inadequately,0.01655726462231802,13742,0.014423728832664968,0.01869080041197107
1986,46-65 J.,maennlich,inadequately,0.01449985304202998,13742,0.012501182340246032,0.016498523743813928
1986,46-65 J.,maennlich,higher vocational,0.013324189281865387,13742,0.011407115902198,0.015241262661532775
1986,30-45 J.,weiblich,higher education,0.013324189281865387,13742,0.011407115902198,0.015241262661532775
1986,30-45 J.,maennlich,higher vocational,0.010776917801508768,13742,0.009050581093794207,0.012503254509223329
1986,30-45 J.,weiblich,higher vocational,0.010287057901440189,13742,0.008599994841796728,0.01197412096108365
1986,30-45 J.,maennlich,inadequately,0.008915450181248162,13742,0.007343792023936486,0.010487108338559838
1986,18-29 J.,weiblich,inadequately,0.007641814441069854,13742,0.006185807077419679,0.009097821804720027
1986,30-45 J.,maennlich,vocational + Abi,0.006172234740864113,13742,0.004862727574482406,0.007481741907245819
1986,18-29 J.,maennlich,inadequately,0.006172234740864113,13742,0.004862727574482406,0.007481741907245819
1986,18-29 J.,maennlich,in school,0.006074262760850397,13742,0.004775126050807563,0.007373399470893231
1986,66 und älter,maennlich,general elemantary,0.0059762907808366805,13742,0.004687610061109294,0.007264971500564067
1986,18-29 J.,weiblich,higher vocational,0.005878318800822965,13742,0.004600181704556067,0.007156455897089862
1986,46-65 J.,weiblich,higher vocational,0.005682374840795533,13742,0.004425596731466979,0.006939152950124086
1986,18-29 J.,weiblich,vocational + Abi,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,18-29 J.,maennlich,higher education,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,46-65 J.,weiblich,higher education,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,18-29 J.,maennlich,vocational + Abi,0.005094542960713236,13742,0.003904193114509863,0.0062848928069166084
1986,66 und älter,maennlich,higher vocational,0.004604683060644656,13742,0.003472729089471112,0.0057366370318182
1986,18-29 J.,maennlich,higher vocational,0.003918879200548643,13742,0.002874256661806931,0.004963501739290355
1986,18-29 J.,weiblich,higher education,0.003820907220534927,13742,0.0027893743853086026,0.004852440055761251
1986,66 und älter,maennlich,higher education,0.0037229352405212107,13742,0.002704662995346452,0.0047412074856959694
1986,46-65 J.,maennlich,vocational + Abi,0.0033310473204663468,13742,0.002367668786208381,0.004294425854724312
1986,18-29 J.,weiblich,in school,0.0031351033604389146,13742,0.0022003970330832334,0.004069809687794596
1986,30-45 J.,weiblich,vocational + Abi,0.0031351033604389146,13742,0.0022003970330832334,0.004069809687794596
1986,66 und älter,weiblich,higher vocational,0.002547271480356618,13742,0.0017044902066235003,0.0033900527540897357
1986,46-65 J.,weiblich,vocational + Abi,0.0019594396002743215,13742,0.0012200537496099644,0.0026988254509386785
1986,66 und älter,weiblich,higher education,0.0014695797002057412,13742,0.0008290956464537637,0.002110063753957719
1986,66 und älter,maennlich,vocational + Abi,0.001371607720192025,13742,0.0007528109839198772,0.001990404456464173
1986,66 und älter,weiblich,inadequately,0.0009797198001371607,13742,0.0004566385004655956,0.0015028010998087257
1986,66 und älter,maennlich,inadequately,0.0008817478201234447,13742,0.00038548499562606874,0.0013780106446208207
1986,66 und älter,weiblich,vocational + Abi,0.0004898599000685804,13742,0.00011989489492723133,0.0008598249052099294
1987,46-65 J.,maennlich,middle vocational,0.08621543950054504,13496,0.08147991631047484,0.09095096269061524
1987,30-45 J.,maennlich,middle vocational,0.08254880586661381,13496,0.0779057873108812,0.08719182442234642
1987,30-45 J.,weiblich,middle vocational,0.07610742245565355,13496,0.07163360991545181,0.08058123499585529
1987,18-29 J.,maennlich,middle vocational,0.07571102963036369,13496,0.07124792572182602,0.08017413353890136
1987,46-65 J.,weiblich,general elemantary,0.06461203052224755,13496,0.06046434212943401,0.0687597189150611
1987,18-29 J.,weiblich,middle vocational,0.06193637895154098,13496,0.057869674705946214,0.06600308319713574
1987,46-65 J.,weiblich,middle vocational,0.059458923793479335,13496,0.05546912548121115,0.06344872210574752
1987,18-29 J.,maennlich,general elemantary,0.04023387176692102,13496,0.0369185005731132,0.04354924296072883
1987,30-45 J.,weiblich,general elemantary,0.03815280943414924,13496,0.034920820697278726,0.041384798171019754
1987,18-29 J.,weiblich,general elemantary,0.038053711227826775,13496,0.03482575633432662,0.04128166612132693
1987,66 und älter,weiblich,general elemantary,0.03448617580021802,13496,0.03140756134907191,0.037564790251364125
1987,46-65 J.,maennlich,general elemantary,0.026459221088098304,13496,0.023751405163582994,0.029167037012613615
1987,66 und älter,maennlich,middle vocational,0.025567337231196117,13496,0.022904330875496377,0.028230343586895856
1987,66 und älter,weiblich,middle vocational,0.023981765930036668,13496,0.021400557456638075,0.02656297440343526
1987,30-45 J.,maennlich,higher education,0.022891685660489543,13496,0.02036841534933146,0.025414955971647626
1987,30-45 J.,maennlich,general elemantary,0.02011693588346051,13496,0.01774817306098372,0.022485698705937297
1987,30-45 J.,weiblich,inadequately,0.017837677138043802,13496,0.015604545517934805,0.020070808758152796
1987,46-65 J.,weiblich,inadequately,0.01744128431275394,13496,0.015232659110248462,0.019649909515259415
1987,46-65 J.,maennlich,higher education,0.017342186106431474,13496,0.015139733287092122,0.019544638925770824
1987,46-65 J.,maennlich,inadequately,0.014468338123079972,13496,0.012453694877980011,0.01648298136817993
1987,46-65 J.,maennlich,higher vocational,0.01318006144088792,13496,0.011255945614303292,0.015104177267472547
1987,30-45 J.,weiblich,higher education,0.01318006144088792,13496,0.011255945614303292,0.015104177267472547
1987,30-45 J.,maennlich,higher vocational,0.01139629372708354,13496,0.00960549626263245,0.013187091191534628
1987,30-45 J.,weiblich,higher vocational,0.010008918838569022,13496,0.008329485533852946,0.011688352143285098
1987,30-45 J.,maennlich,inadequately,0.009513427806956694,13496,0.007875682565893511,0.011151173048019877
1987,18-29 J.,weiblich,inadequately,0.006837776236250124,13496,0.0054474360525066596,0.008228116419993589
1987,18-29 J.,maennlich,in school,0.00624318699831533,13496,0.00491427333166913,0.00757210066496153
1987,18-29 J.,weiblich,higher vocational,0.006044990585670399,13496,0.004737210516303246,0.007352770655037553
1987,46-65 J.,weiblich,higher vocational,0.005846794173025468,13496,0.004560503566925206,0.00713308477912573
1987,30-45 J.,maennlich,vocational + Abi,0.005747695966703003,13496,0.004472289151605156,0.00702310278180085
1987,66 und älter,maennlich,general elemantary,0.005648597760380537,13496,0.004384170627674775,0.0069130248930863
1987,46-65 J.,weiblich,higher education,0.005450401347735606,13496,0.004208231447288743,0.006692571248182468
1987,18-29 J.,maennlich,inadequately,0.005351303141413141,13496,0.004120416176941854,0.006582190105884427
1987,18-29 J.,maennlich,vocational + Abi,0.005351303141413141,13496,0.004120416176941854,0.006582190105884427
1987,18-29 J.,weiblich,vocational + Abi,0.005153106728768209,13496,0.003945108689627267,0.0063611047679091514
1987,18-29 J.,maennlich,higher education,0.004558517490833416,13496,0.003422007607552624,0.0056950273741142084
1987,18-29 J.,weiblich,in school,0.004558517490833416,13496,0.003422007607552624,0.0056950273741142084
1987,18-29 J.,weiblich,higher education,0.004360321078188485,13496,0.0032486818352910406,0.005471960321085928
1987,66 und älter,maennlich,higher vocational,0.004360321078188485,13496,0.0032486818352910406,0.005471960321085928
1987,66 und älter,maennlich,higher education,0.004162124665543554,13496,0.003075935669568544,0.005248313661518564
1987,30-45 J.,weiblich,vocational + Abi,0.0037657318402536913,13496,0.002732354414793305,0.004799109265714078
1987,46-65 J.,maennlich,vocational + Abi,0.003171142602318898,13496,0.0022225674950085163,0.00411971770962928
1987,18-29 J.,maennlich,higher vocational,0.0027747497770290357,13496,0.0018872626090023735,0.003662236945055698
1987,66 und älter,weiblich,higher vocational,0.0024774551580616392,13496,0.0016387336159925815,0.003316176700130697
1987,46-65 J.,weiblich,vocational + Abi,0.002081062332771777,13496,0.001312208625071682,0.002849916040471872
1987,66 und älter,weiblich,higher education,0.001585571301159449,13496,0.0009142941745037105,0.0022568484278151875
1987,66 und älter,maennlich,vocational + Abi,0.0013873748885145178,13496,0.0007593903119367285,0.002015359465092307
1987,66 und älter,weiblich,inadequately,0.00089188385690219,13496,0.00038825114377228525,0.0013955165700320947
1987,66 und älter,maennlich,inadequately,0.0007927856505797245,13496,0.00031793262721115047,0.0012676386739482984
1987,66 und älter,weiblich,vocational + Abi,0.0004954910316123278,13496,0.00012003091173978076,0.0008709511514848748
1988,46-65 J.,maennlich,middle vocational,0.08758972225111827,12817,0.08269549041014121,0.09248395409209534
1988,30-45 J.,maennlich,middle vocational,0.0808280453552481,12817,0.07610912877697663,0.08554696193351956
1988,30-45 J.,weiblich,middle vocational,0.07573078123374596,12817,0.07115043463572507,0.08031112783176686
1988,18-29 J.,maennlich,middle vocational,0.07375429106418392,12817,0.069229280159438,0.07827930196892985
1988,46-65 J.,weiblich,general elemantary,0.06480807240195569,12817,0.06054593146916281,0.06907021333474857
1988,18-29 J.,weiblich,middle vocational,0.06137522105482159,12817,0.057219891993075575,0.06553055011656761
1988,46-65 J.,weiblich,middle vocational,0.06106314365962759,12817,0.056917703483622684,0.0652085838356325
1988,18-29 J.,maennlich,general elemantary,0.0422344741495891,12817,0.0387524961300186,0.0457164521691596
1988,18-29 J.,weiblich,general elemantary,0.04181837095599709,12817,0.03835283543540498,0.0452839064765892
1988,30-45 J.,weiblich,general elemantary,0.03620097784250494,12817,0.03296715465537335,0.039434801029636535
1988,66 und älter,weiblich,general elemantary,0.033704358680952874,12817,0.03057999972864503,0.03682871763326072
1988,46-65 J.,maennlich,general elemantary,0.027774888172266723,12817,0.02492995246698726,0.030619823877546186
1988,66 und älter,maennlich,middle vocational,0.026318526994694683,12817,0.023547108429825013,0.029089945559564352
1988,66 und älter,weiblich,middle vocational,0.025278269010714657,12817,0.022560723229782895,0.02799581479164642
1988,30-45 J.,maennlich,higher education,0.022157495058774575,12817,0.019609153332326764,0.024705836785222385
1988,30-45 J.,maennlich,general elemantary,0.019348798502028502,12817,0.016964024862348825,0.02173357214170818
1988,46-65 J.,weiblich,inadequately,0.018620617913242484,12817,0.016280280969311917,0.02096095485717305
1988,46-65 J.,maennlich,higher education,0.017996463122854467,12817,0.01569495249027427,0.020297973755434663
1988,30-45 J.,weiblich,inadequately,0.015707895558098407,12817,0.013555193716293611,0.017860597399903203
1988,30-45 J.,weiblich,higher education,0.013523353791740352,12817,0.011523729111712587,0.015522978471768117
1988,46-65 J.,maennlich,inadequately,0.01341932799334235,12817,0.011427304001739289,0.01541135198494541
1988,46-65 J.,maennlich,higher vocational,0.013003224799750338,12817,0.011041914624738018,0.014964534974762658
1988,30-45 J.,maennlich,higher vocational,0.011754915218974305,12817,0.009888943912199927,0.013620886525748683
1988,30-45 J.,weiblich,higher vocational,0.010194528243004266,12817,0.008455440993234243,0.011933615492774288
1988,30-45 J.,maennlich,inadequately,0.009050244460626236,12817,0.007410716408542951,0.01068977251270952
1988,18-29 J.,weiblich,inadequately,0.0073858316862581925,12817,0.005903474656166542,0.008868188716349843
1988,46-65 J.,weiblich,higher vocational,0.005929470508686154,12817,0.004600303860639641,0.007258637156732667
1988,30-45 J.,maennlich,vocational + Abi,0.005721418911890149,12817,0.0044156425731521195,0.007027195250628179
1988,66 und älter,maennlich,general elemantary,0.005721418911890149,12817,0.0044156425731521195,0.007027195250628179
1988,18-29 J.,weiblich,vocational + Abi,0.005617393113492146,12817,0.004323474240182228,0.006911311986802064
1988,46-65 J.,weiblich,higher education,0.005617393113492146,12817,0.004323474240182228,0.006911311986802064
1988,18-29 J.,maennlich,vocational + Abi,0.005305315718298138,12817,0.00404765529475511,0.006562976141841165
1988,18-29 J.,weiblich,higher vocational,0.005201289919900136,12817,0.003955955427803282,0.006446624411996989
1988,18-29 J.,maennlich,inadequately,0.004889212524706127,12817,0.003681626567299573,0.006096798482112681
1988,66 und älter,maennlich,higher vocational,0.004681160927910121,12817,0.003499424081207219,0.005862897774613024
1988,18-29 J.,maennlich,higher education,0.004577135129512119,12817,0.0034085413978605693,0.005745728861163669
1988,18-29 J.,maennlich,in school,0.004577135129512119,12817,0.0034085413978605693,0.005745728861163669
1988,66 und älter,maennlich,higher education,0.004369083532716114,12817,0.003227238307422691,0.005510928758009536
1988,18-29 J.,weiblich,in school,0.003952980339124103,12817,0.0028666419510763796,0.005039318727171826
1988,30-45 J.,weiblich,vocational + Abi,0.0038489545407261,12817,0.002776949400917328,0.004920959680534872
1988,46-65 J.,maennlich,vocational + Abi,0.0033288255487360866,12817,0.0023316207812592066,0.004326030316212967
1988,18-29 J.,weiblich,higher education,0.0033288255487360866,12817,0.0023316207812592066,0.004326030316212967
1988,18-29 J.,maennlich,higher vocational,0.0029127223551440756,12817,0.001979728010733991,0.00384571669955416
1988,66 und älter,weiblich,higher vocational,0.002496619161552065,12817,0.0016326540265121556,0.0033605842965919743
1988,46-65 J.,weiblich,vocational + Abi,0.002080515967960054,12817,0.0012916628308878909,0.002869369105032217
1988,66 und älter,maennlich,vocational + Abi,0.0014563611775720378,12817,0.0007961529221510115,0.002116569432993064
1988,66 und älter,weiblich,higher education,0.0014563611775720378,12817,0.0007961529221510115,0.002116569432993064
1988,66 und älter,weiblich,inadequately,0.0011442837823780298,12817,0.0005589802700270107,0.001729587294729049
1988,66 und älter,maennlich,inadequately,0.0006241547903880162,12817,0.00019176696472841494,0.0010565426160476176
1988,66 und älter,weiblich,vocational + Abi,0.0005201289919900135,12817,0.0001253941732947076,0.0009148638106853194
1989,46-65 J.,maennlich,middle vocational,0.08770614692653673,12393,0.08272590733012149,0.09268638652295198
1989,30-45 J.,maennlich,middle vocational,0.08010280573998715,12393,0.07532353803421601,0.0848820734457583
1989,30-45 J.,weiblich,middle vocational,0.0766759477404155,12393,0.07199132634758594,0.08136056913324506
1989,18-29 J.,maennlich,middle vocational,0.0766759477404155,12393,0.07199132634758594,0.08136056913324506
1989,18-29 J.,weiblich,middle vocational,0.06318269436710217,12393,0.05889923777763817,0.06746615095656616
1989,46-65 J.,weiblich,general elemantary,0.06168344399228957,12393,0.05744772789873947,0.06591916008583967
1989,46-65 J.,weiblich,middle vocational,0.05975583636753052,12393,0.0555825485810299,0.06392912415403114
1989,18-29 J.,weiblich,general elemantary,0.0417648318697794,12393,0.03824267034907851,0.045286993390480285
1989,18-29 J.,maennlich,general elemantary,0.04122938530734633,12393,0.03772889697908918,0.044729873635603476
1989,30-45 J.,weiblich,general elemantary,0.034804026558149494,12393,0.031577090626260185,0.0380309624900388
1989,66 und älter,weiblich,general elemantary,0.03469693724566288,12393,0.031474790920275574,0.03791908357105019
1989,46-65 J.,maennlich,general elemantary,0.027843221246519598,12393,0.02494657313274648,0.030739869360292715
1989,66 und älter,weiblich,middle vocational,0.025487256371814093,12393,0.022712510898261463,0.028262001845366723
1989,66 und älter,maennlich,middle vocational,0.024951809809381022,12393,0.02220561139223688,0.027698008226525166
1989,30-45 J.,maennlich,higher education,0.022595844934675518,12393,0.01997935402744833,0.025212335841902706
1989,30-45 J.,maennlich,general elemantary,0.018526451060184194,12393,0.01615232779923778,0.020900574321130606
1989,46-65 J.,weiblich,inadequately,0.018526451060184194,12393,0.01615232779923778,0.020900574321130606
1989,46-65 J.,maennlich,higher education,0.01841936174769758,12393,0.016051980916304255,0.020786742579090904
1989,30-45 J.,weiblich,inadequately,0.015313771685585778,12393,0.013151760868870807,0.01747578250230075
1989,30-45 J.,weiblich,higher education,0.013600342685799956,12393,0.01156109851970635,0.015639586851893563
1989,46-65 J.,maennlich,inadequately,0.013600342685799956,12393,0.01156109851970635,0.015639586851893563
1989,46-65 J.,maennlich,higher vocational,0.012208181623473978,12393,0.01027476232266195,0.014141600924286004
1989,30-45 J.,maennlich,higher vocational,0.011030199186121225,12393,0.009191329137277236,0.012869069234965214
