year,age_gr,sampreg,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,66 und älter,Westdeutschland,vocational + Abi,0.001692047377326565,16099,0.0010571622608252437,0.0023269324938278864
1984,66 und älter,Westdeutschland,inadequately,0.0012690355329949238,16099,0.0007190924172626442,0.0018189786487272032
1985,30-45 J.,Westdeutschland,middle vocational,0.16533658811379212,14443,0.15927805425247774,0.1713951219751065
1985,46-65 J.,Westdeutschland,middle vocational,0.13839076143085155,14443,0.13275910582185682,0.14402241703984628
1985,18-29 J.,Westdeutschland,middle vocational,0.13350859074265328,14443,0.12796151492034685,0.1390556665649597
1985,46-65 J.,Westdeutschland,general elemantary,0.09379400995211717,14443,0.08903925234666063,0.09854876755757372
1985,18-29 J.,Westdeutschland,general elemantary,0.07708196413482302,14443,0.07273200358293652,0.08143192468670951
1985,30-45 J.,Westdeutschland,general elemantary,0.06374988264012768,14443,0.05976548198253025,0.06773428329772511
1985,66 und älter,Westdeutschland,middle vocational,0.04825837949488311,14443,0.04476316957900584,0.05175358941076038
1985,66 und älter,Westdeutschland,general elemantary,0.03980846868838607,14443,0.03661991277284012,0.04299702460393202
1985,30-45 J.,Westdeutschland,higher education,0.03408130691953807,14443,0.031122233292240006,0.03704038054683613
1985,46-65 J.,Westdeutschland,inadequately,0.03164022157543893,14443,0.028785488577957204,0.03449495457292065
1985,30-45 J.,Westdeutschland,inadequately,0.030044127311989483,14443,0.027260038077568,0.032828216546410965
1985,30-45 J.,Westdeutschland,higher vocational,0.021875880199042342,14443,0.019490228058469984,0.0242615323396147
1985,46-65 J.,Westdeutschland,higher education,0.020279785935592903,14443,0.01798093885298084,0.022578633018204966
1985,46-65 J.,Westdeutschland,higher vocational,0.018402027978593558,14443,0.01621009618886412,0.020593959768322997
1985,18-29 J.,Westdeutschland,inadequately,0.01380152098394517,14443,0.011898809212765248,0.01570423275512509
1985,18-29 J.,Westdeutschland,higher education,0.011266547741996057,14443,0.0095452245886051,0.012987870895387013
1985,18-29 J.,Westdeutschland,higher vocational,0.010421556661346353,14443,0.008765333796822188,0.012077779525870518
1985,18-29 J.,Westdeutschland,vocational + Abi,0.010327668763496386,14443,0.008678845029409325,0.011976492497583447
1985,18-29 J.,Westdeutschland,in school,0.008356022908647075,14443,0.006871437916349546,0.009840607900944605
1985,30-45 J.,Westdeutschland,vocational + Abi,0.008168247112947141,14443,0.006700298666624818,0.009636195559269464
1985,66 und älter,Westdeutschland,higher vocational,0.007511031827997371,14443,0.006102910712660075,0.008919152943334667
1985,46-65 J.,Westdeutschland,vocational + Abi,0.005727161768847995,14443,0.004496468348867591,0.0069578551888284
1985,66 und älter,Westdeutschland,higher education,0.00525772227959816,14443,0.004078267010008906,0.006437177549187414
1985,66 und älter,Westdeutschland,vocational + Abi,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,66 und älter,Westdeutschland,inadequately,0.00131443056989954,14443,0.0007235352115220718,0.0019053259282770082
1986,30-45 J.,Westdeutschland,middle vocational,0.16233957088272755,13742,0.15617394319774897,0.16850519856770613
1986,46-65 J.,Westdeutschland,middle vocational,0.14362692270010777,13742,0.13776310405936057,0.14949074134085497
1986,18-29 J.,Westdeutschland,middle vocational,0.13598510825903792,13742,0.13025401614431623,0.14171620037375962
1986,46-65 J.,Westdeutschland,general elemantary,0.09297540903301656,13742,0.08812001277901808,0.09783080528701503
1986,18-29 J.,Westdeutschland,general elemantary,0.07906338787106887,13742,0.07455175576412637,0.08357501997801137
1986,30-45 J.,Westdeutschland,general elemantary,0.06044871166846282,13742,0.05646411038891032,0.06443331294801533
1986,66 und älter,Westdeutschland,middle vocational,0.04643871852650142,13742,0.042920316055640895,0.04995712099736195
1986,66 und älter,Westdeutschland,general elemantary,0.03850298814539042,13742,0.035285979066912825,0.04171999722386801
1986,30-45 J.,Westdeutschland,higher education,0.03693543646517096,13742,0.03378202662497431,0.04008884630536761
1986,46-65 J.,Westdeutschland,inadequately,0.031057117664347995,13742,0.028156698531050094,0.0339575367976459
1986,30-45 J.,Westdeutschland,inadequately,0.027432154403840503,13742,0.024701158736804875,0.03016315007087613
1986,46-65 J.,Westdeutschland,higher education,0.022141667483099835,13742,0.01968144585648766,0.02460188910971201
1986,30-45 J.,Westdeutschland,higher vocational,0.021063975702948958,13742,0.018663051624362693,0.023464899781535223
1986,46-65 J.,Westdeutschland,higher vocational,0.01900656412266092,13742,0.016723511312005838,0.021289616933316
1986,18-29 J.,Westdeutschland,inadequately,0.013814049181933966,13742,0.01186253818082079,0.015765560183047145
1986,18-29 J.,Westdeutschland,vocational + Abi,0.010385029881453903,13742,0.00869003612554482,0.012080023637362988
1986,18-29 J.,Westdeutschland,higher vocational,0.009797198001371608,13742,0.008150385643502024,0.011444010359241192
1986,30-45 J.,Westdeutschland,vocational + Abi,0.009307338101303027,13742,0.007701826982419691,0.010912849220186363
1986,18-29 J.,Westdeutschland,in school,0.009209366121289312,13742,0.00761224845018798,0.010806483792390643
1986,18-29 J.,Westdeutschland,higher education,0.009111394141275595,13742,0.007522715951310564,0.010700072331240627
1986,66 und älter,Westdeutschland,higher vocational,0.007151954541001274,13742,0.005743039308539403,0.008560869773463145
1986,46-65 J.,Westdeutschland,vocational + Abi,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,66 und älter,Westdeutschland,higher education,0.005192514940726952,13742,0.003990833098733208,0.006394196782720695
1986,66 und älter,Westdeutschland,vocational + Abi,0.0018614676202606054,13742,0.0011407680665826334,0.0025821671739385773
1986,66 und älter,Westdeutschland,inadequately,0.0018614676202606054,13742,0.0011407680665826334,0.0025821671739385773
1987,30-45 J.,Westdeutschland,middle vocational,0.15865622832226736,13496,0.1524921401620112,0.16482031648252352
1987,46-65 J.,Westdeutschland,middle vocational,0.1456743632940244,13496,0.13972244692434785,0.15162627966370093
1987,18-29 J.,Westdeutschland,middle vocational,0.13764740858190466,13496,0.13183468069400892,0.1434601364698004
1987,46-65 J.,Westdeutschland,general elemantary,0.09107125161034585,13496,0.08621714725060507,0.09592535597008663
1987,18-29 J.,Westdeutschland,general elemantary,0.07828758299474779,13496,0.07375550162951162,0.08281966435998396
1987,30-45 J.,Westdeutschland,general elemantary,0.05826974531760975,13496,0.054317550375199156,0.06222194026002034
1987,66 und älter,Westdeutschland,middle vocational,0.04954910316123278,13496,0.0458877950473525,0.05321041127511306
1987,66 und älter,Westdeutschland,general elemantary,0.04013477356059855,13496,0.03682331690871383,0.043446230212483276
1987,30-45 J.,Westdeutschland,higher education,0.03607174710137746,13496,0.032925741582457646,0.03921775262029728
1987,46-65 J.,Westdeutschland,inadequately,0.03190962243583391,13496,0.028944297285606276,0.03487494758606154
1987,30-45 J.,Westdeutschland,inadequately,0.027351104945000496,13496,0.02459929127719035,0.030102918612810642
1987,46-65 J.,Westdeutschland,higher education,0.02279258745416708,13496,0.020274657016348605,0.025310517891985553
1987,30-45 J.,Westdeutschland,higher vocational,0.021405212565652563,13496,0.01896338631586538,0.023847038815439744
1987,46-65 J.,Westdeutschland,higher vocational,0.019026855613913388,13496,0.016721883864575578,0.021331827363251198
1987,18-29 J.,Westdeutschland,inadequately,0.012189079377663264,13496,0.010337783215711568,0.01404037553961496
1987,18-29 J.,Westdeutschland,in school,0.010801704489148746,13496,0.0090577250433064,0.012545683934991093
1987,18-29 J.,Westdeutschland,vocational + Abi,0.01050440987018135,13496,0.00878433917190766,0.01222448056845504
1987,30-45 J.,Westdeutschland,vocational + Abi,0.009513427806956694,13496,0.007875682565893511,0.011151173048019877
1987,18-29 J.,Westdeutschland,higher education,0.008918838569021901,13496,0.007332622669454852,0.01050505446858895
1987,18-29 J.,Westdeutschland,higher vocational,0.008819740362699436,13496,0.007242282530178874,0.010397198195219998
1987,66 und älter,Westdeutschland,higher vocational,0.006837776236250124,13496,0.0054474360525066596,0.008228116419993589
1987,66 und älter,Westdeutschland,higher education,0.005747695966703003,13496,0.004472289151605156,0.00702310278180085
1987,46-65 J.,Westdeutschland,vocational + Abi,0.005252204935090675,13496,0.004032707585235934,0.0064717022849454155
1987,66 und älter,Westdeutschland,vocational + Abi,0.0018828659201268457,13496,0.0011514675479586422,0.002614264292295049
1987,66 und älter,Westdeutschland,inadequately,0.0016846695074819145,13496,0.0009927672233049313,0.002376571791658898
1988,30-45 J.,Westdeutschland,middle vocational,0.15655882658899406,12817,0.15026769083351582,0.1628499623444723
1988,46-65 J.,Westdeutschland,middle vocational,0.14865286591074586,12817,0.14249397003780231,0.1548117617836894
1988,18-29 J.,Westdeutschland,middle vocational,0.1351295121190055,12817,0.1292109866272395,0.1410480376107715
1988,46-65 J.,Westdeutschland,general elemantary,0.09258296057422241,12817,0.08756494648401338,0.09760097466443145
1988,18-29 J.,Westdeutschland,general elemantary,0.08405284510558618,12817,0.07924916257799579,0.08885652763317657
1988,30-45 J.,Westdeutschland,general elemantary,0.055549776344533446,12817,0.0515843163446531,0.05951523634441379
1988,66 und älter,Westdeutschland,middle vocational,0.05159679600540934,12817,0.04776704311571603,0.05542654889510265
1988,66 und älter,Westdeutschland,general elemantary,0.03942577759284303,12817,0.03605664209923381,0.042794913086452245
1988,30-45 J.,Westdeutschland,higher education,0.03568084885051493,12817,0.03246947502003205,0.03889222268099781
1988,46-65 J.,Westdeutschland,inadequately,0.032039945906584835,12817,0.028991085897252637,0.03508880591591704
1988,30-45 J.,Westdeutschland,inadequately,0.024758140018724645,12817,0.02206798037342204,0.02744829966402725
1988,46-65 J.,Westdeutschland,higher education,0.023613856236346615,12817,0.020985058691879024,0.026242653780814206
1988,30-45 J.,Westdeutschland,higher vocational,0.02194944346197857,12817,0.019412824188380442,0.024486062735576696
1988,46-65 J.,Westdeutschland,higher vocational,0.01893269530843649,12817,0.01657320334034989,0.021292187276523093
1988,18-29 J.,Westdeutschland,inadequately,0.01227504421096432,12817,0.010368739043717535,0.014181349378211104
1988,18-29 J.,Westdeutschland,vocational + Abi,0.010922708831790284,12817,0.009123244788903832,0.012722172874676736
1988,30-45 J.,Westdeutschland,vocational + Abi,0.009570373452616248,12817,0.007884833181715395,0.011255913723517101
1988,18-29 J.,Westdeutschland,in school,0.008530115468636221,12817,0.0069379797050913355,0.010122251232181106
1988,18-29 J.,Westdeutschland,higher vocational,0.008114012275044212,12817,0.006560868762688703,0.00966715578739972
1988,18-29 J.,Westdeutschland,higher education,0.007905960678248206,12817,0.006372697788617418,0.009439223567878994
1988,66 und älter,Westdeutschland,higher vocational,0.007177780089462187,12817,0.005716297326419893,0.00863926285250448
1988,66 und älter,Westdeutschland,higher education,0.005825444710288151,12817,0.0045079200782608695,0.007142969342315433
1988,46-65 J.,Westdeutschland,vocational + Abi,0.0054093415166961405,12817,0.004139477351607301,0.00667920568178498
1988,66 und älter,Westdeutschland,vocational + Abi,0.0019764901695620515,12817,0.0012075711660774683,0.0027454091730466346
1988,66 und älter,Westdeutschland,inadequately,0.001768438572766046,12817,0.0010410382034424345,0.0024958389420896574
1989,30-45 J.,Westdeutschland,middle vocational,0.15677875348040266,12393,0.1503772465426477,0.1631802604181576
1989,46-65 J.,Westdeutschland,middle vocational,0.14746198329406726,12393,0.14121939406064954,0.15370457252748498
1989,18-29 J.,Westdeutschland,middle vocational,0.13985864210751767,12393,0.13375207104627554,0.1459652131687598
1989,46-65 J.,Westdeutschland,general elemantary,0.08952666523880917,12393,0.08450002659195474,0.0945533038856636
1989,18-29 J.,Westdeutschland,general elemantary,0.08299421717712573,12393,0.07813710873130875,0.0878513256229427
1989,30-45 J.,Westdeutschland,general elemantary,0.05333047761833369,12393,0.04937449130120831,0.057286463935459074
1989,66 und älter,Westdeutschland,middle vocational,0.05043906618119512,12393,0.046585943963193197,0.05429218839919704
1989,66 und älter,Westdeutschland,general elemantary,0.04047976011994003,12393,0.03700988470632966,0.04394963553355039
1989,30-45 J.,Westdeutschland,higher education,0.036196187620475474,12393,0.03290771991074739,0.03948465533020356
1989,46-65 J.,Westdeutschland,inadequately,0.03212679374598415,12393,0.02902215714761123,0.03523143034435707
1989,46-65 J.,Westdeutschland,higher education,0.024202184621974727,12393,0.021496513215652414,0.02690785602829704
1989,30-45 J.,Westdeutschland,inadequately,0.02345255943456843,12393,0.020788096751211474,0.02611702211792539
1989,30-45 J.,Westdeutschland,higher vocational,0.021310773184836155,12393,0.01876810403502664,0.02385344233464567
1989,46-65 J.,Westdeutschland,higher vocational,0.01820518312272435,12393,0.01585134962037457,0.020559016625074134
1989,18-29 J.,Westdeutschland,vocational + Abi,0.012957806810880275,12393,0.010966668375074318,0.014948945246686232
1989,18-29 J.,Westdeutschland,inadequately,0.011886913686014135,12393,0.00997879349715505,0.01379503387487322
1989,30-45 J.,Westdeutschland,vocational + Abi,0.009852216748768473,12393,0.008113275797097433,0.011591157700439513
1989,18-29 J.,Westdeutschland,in school,0.009423859498822018,12393,0.007722773855160557,0.01112494514248348
1989,18-29 J.,Westdeutschland,higher vocational,0.008460055686442492,12393,0.006847519146083517,0.010072592226801468
1989,18-29 J.,Westdeutschland,higher education,0.00835296637395588,12393,0.006750581740166418,0.009955351007745342
1989,66 und älter,Westdeutschland,higher vocational,0.007282073249089741,12393,0.005785119782474136,0.008779026715705346
1989,66 und älter,Westdeutschland,higher education,0.005997001499250375,12393,0.004637659383990131,0.007356343614510618
1989,46-65 J.,Westdeutschland,vocational + Abi,0.0054615549368173056,12393,0.004163967034892467,0.006759142838742144
1989,66 und älter,Westdeutschland,vocational + Abi,0.002570143499678732,12393,0.001678712537185609,0.003461574462171855
1989,66 und älter,Westdeutschland,inadequately,0.00139216106232598,12393,0.000735698334129398,0.0020486237905225618
1990,30-45 J.,Westdeutschland,middle vocational,0.10554813825841863,18165,0.10107984009716266,0.11001643641967461
1990,46-65 J.,Westdeutschland,middle vocational,0.10072689511941849,18165,0.09635009315920595,0.10510369707963102
1990,18-29 J.,Westdeutschland,middle vocational,0.09338377095386441,18165,0.08915235403319294,0.09761518787453588
1990,30-45 J.,Ostdeutschland,middle vocational,0.0639371013202789,18165,0.060379417425216554,0.06749478521534123
1990,46-65 J.,Westdeutschland,general elemantary,0.059560896009494144,18165,0.05611910638522444,0.06300268563376385
1990,46-65 J.,Ostdeutschland,middle vocational,0.056074766355140186,18165,0.052729036246316544,0.05942049646396383
1990,18-29 J.,Westdeutschland,general elemantary,0.053552885328586264,18165,0.050278890542655025,0.0568268801145175
1990,18-29 J.,Ostdeutschland,middle vocational,0.05236611778667853,18165,0.04912657403606192,0.05560566153729515
1990,30-45 J.,Westdeutschland,general elemantary,0.03649310191366266,18165,0.03376618959157918,0.03922001423574614
1990,66 und älter,Westdeutschland,middle vocational,0.03627058299955496,18165,0.03355168324040701,0.03898948275870291
1990,30-45 J.,Ostdeutschland,higher education,0.03552885328586263,18165,0.03283686239844982,0.03822084417327544
1990,66 und älter,Westdeutschland,general elemantary,0.028037383177570093,18165,0.025636716360186752,0.030438049994953434
1990,30-45 J.,Westdeutschland,higher education,0.024847945408693072,18165,0.022584240657142353,0.02711165016024379
1990,46-65 J.,Ostdeutschland,higher education,0.023141967067200713,18165,0.020955443151381974,0.025328490983019453
1990,46-65 J.,Westdeutschland,inadequately,0.022029372496662217,18165,0.019894842122377288,0.024163902870947145
1990,46-65 J.,Westdeutschland,higher education,0.016837264500815904,18165,0.014966208259031841,0.018708320742599968
1990,66 und älter,Ostdeutschland,middle vocational,0.015205459130692775,18165,0.01342590601354657,0.016985012247838983
1990,30-45 J.,Westdeutschland,higher vocational,0.014908767245215844,18165,0.01314639573117287,0.016671138759258818
1990,30-45 J.,Westdeutschland,inadequately,0.01483459427384661,18165,0.013076546052045345,0.016592642495647875
1990,46-65 J.,Westdeutschland,higher vocational,0.011719329476338821,18165,0.01015427340034868,0.013284385552328963
1990,46-65 J.,Ostdeutschland,general elemantary,0.011496810562231122,18165,0.009946509318668587,0.013047111805793658
1990,18-29 J.,Ostdeutschland,higher education,0.011496810562231122,18165,0.009946509318668587,0.013047111805793658
1990,18-29 J.,Ostdeutschland,general elemantary,0.010755080848538793,18165,0.009255060591056734,0.012255101106020853
1990,66 und älter,Ostdeutschland,general elemantary,0.010087524106215695,18165,0.008634311816860524,0.011540736395570865
1990,18-29 J.,Westdeutschland,vocational + Abi,0.0089749295356772,18165,0.00760342826404811,0.01034643080730629
1990,46-65 J.,Ostdeutschland,higher vocational,0.00801068090787717,18165,0.0067143180348578245,0.009307043780896517
1990,18-29 J.,Westdeutschland,inadequately,0.007713989022400237,18165,0.0064416691429049315,0.008986308901895543
1990,30-45 J.,Ostdeutschland,higher vocational,0.007417297136923305,18165,0.006169498346721711,0.008665095927124899
1990,30-45 J.,Westdeutschland,vocational + Abi,0.007343124165554072,18165,0.006101533657547066,0.008584714673561077
1990,18-29 J.,Westdeutschland,in school,0.006527221480492508,18165,0.005356157749024746,0.0076982852119602705
1990,18-29 J.,Westdeutschland,higher vocational,0.006304702566384809,18165,0.005153644350638954,0.0074557607821306646
1990,18-29 J.,Westdeutschland,higher education,0.0055629728526924785,18165,0.00448133847052005,0.006644607234864907
1990,66 und älter,Westdeutschland,higher vocational,0.005192107995846314,18165,0.004146955072018782,0.0062372609196738454
1990,66 und älter,Westdeutschland,higher education,0.0045987242248924495,18165,0.003614812467827885,0.005582635981957014
1990,46-65 J.,Westdeutschland,vocational + Abi,0.0036344755970924196,18165,0.0027593536112320268,0.0045095975829528125
1990,66 und älter,Ostdeutschland,higher education,0.0034119566829847203,18165,0.002563952565693553,0.004259960800275887
1990,30-45 J.,Ostdeutschland,general elemantary,0.003115264797507788,18165,0.0023048481997692666,0.00392568139524631
1990,18-29 J.,Ostdeutschland,vocational + Abi,0.003115264797507788,18165,0.0023048481997692666,0.00392568139524631
1990,66 und älter,Ostdeutschland,higher vocational,0.0022251891410769915,18165,0.0015399564026196014,0.002910421879534382
1990,30-45 J.,Ostdeutschland,vocational + Abi,0.0020768431983385254,18165,0.001414796270203493,0.002738890126473558
1990,66 und älter,Westdeutschland,vocational + Abi,0.001631805370123127,18165,0.0010448326497764816,0.0022187780904697725
1990,18-29 J.,Ostdeutschland,higher vocational,0.0013351134846461949,18165,0.00080409779702458,0.0018661291722678096
1990,66 und älter,Westdeutschland,inadequately,0.0013351134846461949,18165,0.00080409779702458,0.0018661291722678096
1990,46-65 J.,Ostdeutschland,vocational + Abi,0.0006675567423230974,18165,0.00029194647339982066,0.0010431670112463743
1990,46-65 J.,Ostdeutschland,inadequately,0.00037086485684616525,18165,9.085993597147214e-05,0.0006508697777208583
1990,66 und älter,Ostdeutschland,inadequately,0.0001483459427384661,18165,-2.8764427689300856e-05,0.0003254563131662331
1990,30-45 J.,Ostdeutschland,inadequately,0.0001483459427384661,18165,-2.8764427689300856e-05,0.0003254563131662331
1990,18-29 J.,Ostdeutschland,inadequately,0.0001483459427384661,18165,-2.8764427689300856e-05,0.0003254563131662331
1990,66 und älter,Ostdeutschland,vocational + Abi,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1990,18-29 J.,Ostdeutschland,in school,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1991,30-45 J.,Westdeutschland,middle vocational,0.1095776143171305,17756,0.10498306985563366,0.11417215877862735
1991,46-65 J.,Westdeutschland,middle vocational,0.10078107226814287,17756,0.0963530916579414,0.10520905287834434
1991,18-29 J.,Westdeutschland,middle vocational,0.09600363994843407,17756,0.09167042039889087,0.10033685949797727
1991,30-45 J.,Ostdeutschland,middle vocational,0.06521574277697732,17756,0.061583997163879606,0.06884748839007504
1991,46-65 J.,Westdeutschland,general elemantary,0.059149162053537575,17756,0.05567925222189701,0.06261907188517814
1991,18-29 J.,Westdeutschland,general elemantary,0.05338591036626981,17756,0.05007929780047373,0.056692522932065885
1991,46-65 J.,Ostdeutschland,middle vocational,0.052779252293925834,17756,0.04949042762787105,0.05606807695998062
1991,18-29 J.,Ostdeutschland,middle vocational,0.04534769090771214,17756,0.04228725206204471,0.04840812975337957
1991,66 und älter,Westdeutschland,middle vocational,0.038143626298627435,17756,0.035326219188980504,0.04096103340827437
1991,30-45 J.,Westdeutschland,general elemantary,0.036399484340638506,17756,0.03364475058574422,0.039154218095532795
1991,30-45 J.,Ostdeutschland,higher education,0.03488283915977857,17756,0.032183984887967,0.037581693431590145
1991,66 und älter,Westdeutschland,general elemantary,0.028209600363994843,17756,0.025774211744873033,0.030644988983116652
1991,30-45 J.,Westdeutschland,higher education,0.02707211647834989,17756,0.024684937764661345,0.029459295192038437
1991,46-65 J.,Ostdeutschland,higher education,0.024342155152802,17756,0.022075362550090384,0.026608947755513618
1991,46-65 J.,Westdeutschland,inadequately,0.021763858345340108,17756,0.019617642976381855,0.02391007371429836
1991,46-65 J.,Westdeutschland,higher education,0.017289755061803292,17756,0.015372452443167314,0.01920705768043927
1991,30-45 J.,Westdeutschland,higher vocational,0.01562144536285736,17756,0.013797443900685389,0.017445446825029333
1991,66 und älter,Ostdeutschland,middle vocational,0.01509061954955638,17756,0.013297392938065838,0.016883846161046923
1991,30-45 J.,Westdeutschland,inadequately,0.01509061954955638,17756,0.013297392938065838,0.016883846161046923
1991,46-65 J.,Westdeutschland,higher vocational,0.012057329187836505,17756,0.010451959959796227,0.013662698415876784
1991,18-29 J.,Westdeutschland,vocational + Abi,0.010389019488890573,17756,0.008897588933368207,0.01188045004441294
1991,46-65 J.,Ostdeutschland,general elemantary,0.010313187229847576,17756,0.008827152887847915,0.011799221571847238
1991,18-29 J.,Ostdeutschland,general elemantary,0.010085690452718586,17756,0.008615968701265323,0.011555412204171849
1991,18-29 J.,Ostdeutschland,higher education,0.009479032380374612,17756,0.008053761726367374,0.01090430303438185
1991,66 und älter,Ostdeutschland,general elemantary,0.008872374308030636,17756,0.007493044182343349,0.010251704433717923
1991,18-29 J.,Westdeutschland,inadequately,0.00781072268142868,17756,0.0065158520613518515,0.009105593301505508
1991,46-65 J.,Ostdeutschland,higher vocational,0.00781072268142868,17756,0.0065158520613518515,0.009105593301505508
1991,30-45 J.,Westdeutschland,vocational + Abi,0.007431561386213695,17756,0.006168269319943724,0.008694853452483666
1991,30-45 J.,Ostdeutschland,higher vocational,0.007279896868127702,17756,0.006029466464108586,0.008530327272146818
1991,18-29 J.,Westdeutschland,higher vocational,0.006369909759611739,17756,0.005199703247674195,0.0075401162715492825
1991,18-29 J.,Westdeutschland,in school,0.006369909759611739,17756,0.005199703247674195,0.0075401162715492825
1991,18-29 J.,Westdeutschland,higher education,0.005687419428224766,17756,0.004581298526615472,0.006793540329834061
1991,66 und älter,Westdeutschland,higher vocational,0.005308258133009783,17756,0.004239440090902246,0.006377076175117319
1991,66 und älter,Westdeutschland,higher education,0.004853264578751801,17756,0.0038310453446350158,0.005875483812868587
1991,46-65 J.,Westdeutschland,vocational + Abi,0.0038674452111928416,17756,0.0029544801555668274,0.004780410266818856
1991,66 und älter,Ostdeutschland,higher education,0.003639948434063851,17756,0.0027541410994254183,0.0045257557687022835
1991,30-45 J.,Ostdeutschland,general elemantary,0.0031091226207628727,17756,0.002290231354358657,0.003928013887167088
1991,18-29 J.,Ostdeutschland,vocational + Abi,0.002578296807461894,17756,0.0018323817647423824,0.003324211850181406
1991,30-45 J.,Ostdeutschland,vocational + Abi,0.001971638735117919,17756,0.0013191566145780602,0.002624120855657778
1991,66 und älter,Ostdeutschland,higher vocational,0.0017441419579889285,17756,0.001130386521791149,0.002357897394186708
1991,66 und älter,Westdeutschland,vocational + Abi,0.0015924774399029347,17756,0.0010059692650892414,0.002178985614716628
1991,66 und älter,Westdeutschland,inadequately,0.0015924774399029347,17756,0.0010059692650892414,0.002178985614716628
1991,18-29 J.,Ostdeutschland,higher vocational,0.0011374838856449533,17756,0.0006416810714165809,0.0016332866998733258
1991,18-29 J.,Ostdeutschland,in school,0.0009099871085159627,17756,0.0004664770927220977,0.0013534971243098278
1991,46-65 J.,Ostdeutschland,vocational + Abi,0.0007583225904299689,17756,0.00035342446140636507,0.0011632207194535726
1991,46-65 J.,Ostdeutschland,inadequately,0.00037916129521498444,17756,9.280076833574261e-05,0.0006655218220942263
1991,30-45 J.,Ostdeutschland,inadequately,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1991,18-29 J.,Ostdeutschland,inadequately,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1991,66 und älter,Ostdeutschland,vocational + Abi,7.58322590429969e-05,17756,-5.225149049883733e-05,0.00020391600858483112
1991,66 und älter,Ostdeutschland,inadequately,7.58322590429969e-05,17756,-5.225149049883733e-05,0.00020391600858483112
1992,30-45 J.,Westdeutschland,middle vocational,0.11180027911304079,17350,0.10711124824346122,0.11648930998262036
1992,46-65 J.,Westdeutschland,middle vocational,0.10117847728329973,17350,0.09669115633382294,0.10566579823277653
1992,18-29 J.,Westdeutschland,middle vocational,0.09598387346875485,17350,0.09160065056516364,0.10036709637234606
1992,30-45 J.,Ostdeutschland,middle vocational,0.06396340517909753,17350,0.06032242316338312,0.06760438719481195
1992,46-65 J.,Westdeutschland,general elemantary,0.059156458365638084,17350,0.05564598147443175,0.06266693525684441
1992,18-29 J.,Westdeutschland,general elemantary,0.052643820747402696,17350,0.049320772256065425,0.05596686923873997
