year,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1986,direkter Migrationshintergrund,general elemantary,0.08523562261193299,13742,0.08056691914890073,0.08990432607496525
1986,direkter Migrationshintergrund,middle vocational,0.08503967865190555,13742,0.08037584518235824,0.08970351212145286
1986,direkter Migrationshintergrund,inadequately,0.06603311452924464,13742,0.06188091964280789,0.07018530941568138
1986,kein Migrationshintergrund,higher education,0.06221220730870971,13742,0.058173697034406065,0.06625071758301335
1986,kein Migrationshintergrund,higher vocational,0.051533261487214654,13742,0.04783680186482683,0.055229721109602475
1986,kein Migrationshintergrund,vocational + Abi,0.016753208582345448,13742,0.01460729926220999,0.018899117902480906
1986,direkter Migrationshintergrund,higher education,0.010776917801508768,13742,0.009050581093794207,0.012503254509223329
1986,direkter Migrationshintergrund,vocational + Abi,0.009993141961399039,13742,0.008330107574567638,0.01165617634823044
1986,kein Migrationshintergrund,in school,0.007837758401097286,13742,0.0063633480099979005,0.009312168792196672
1986,kein Migrationshintergrund,inadequately,0.00773978642108357,13742,0.006274547735588086,0.009205025106579055
1986,indirekter Migrationshintergrund,middle vocational,0.005584402860781816,13742,0.0043384447732584645,0.006830360948305168
1986,indirekter Migrationshintergrund,general elemantary,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,direkter Migrationshintergrund,higher vocational,0.004898599000685804,13742,0.0037312500080382985,0.006065947993333309
1986,direkter Migrationshintergrund,in school,0.0008817478201234447,13742,0.00038548499562606874,0.0013780106446208207
1986,indirekter Migrationshintergrund,higher vocational,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,indirekter Migrationshintergrund,in school,0.0004898599000685804,13742,0.00011989489492723133,0.0008598249052099294
1986,indirekter Migrationshintergrund,higher education,0.0003918879200548643,13742,6.096494239573989e-05,0.0007228108977139888
1986,indirekter Migrationshintergrund,inadequately,0.0003918879200548643,13742,6.096494239573989e-05,0.0007228108977139888
1986,indirekter Migrationshintergrund,vocational + Abi,9.797198001371608e-05,13742,-6.751383244535344e-05,0.0002634577924727856
1987,kein Migrationshintergrund,middle vocational,0.3994648696858587,13496,0.3912014075479832,0.4077283318237342
1987,kein Migrationshintergrund,general elemantary,0.17362005747695966,13496,0.16722943197366172,0.1800106829802576
1987,direkter Migrationshintergrund,general elemantary,0.08899018927757407,13496,0.08418637588286831,0.09379400267227983
1987,direkter Migrationshintergrund,middle vocational,0.08482806461203052,13496,0.08012723334673064,0.0895288958773304
1987,direkter Migrationshintergrund,inadequately,0.06550391437914974,13496,0.06132968888217662,0.06967813987612285
1987,kein Migrationshintergrund,higher education,0.06322465563373303,13496,0.059118697671010766,0.06733061359645529
1987,kein Migrationshintergrund,higher vocational,0.04994549598652264,13496,0.04627033843017513,0.05362065354287015
1987,kein Migrationshintergrund,vocational + Abi,0.017143989693786544,13496,0.014953937657471527,0.01933404173010156
1987,direkter Migrationshintergrund,vocational + Abi,0.009909820632246557,13496,0.008238638399101347,0.011581002865391767
1987,direkter Migrationshintergrund,higher education,0.009909820632246557,13496,0.008238638399101347,0.011581002865391767
1987,kein Migrationshintergrund,in school,0.009117034981666832,13496,0.0075134516688446845,0.01072061829448898
1987,indirekter Migrationshintergrund,middle vocational,0.007234169061539986,13496,0.005804382291661965,0.008663955831418008
1987,kein Migrationshintergrund,inadequately,0.00693687444257259,13496,0.005536565438164608,0.00833718344698057
1987,direkter Migrationshintergrund,higher vocational,0.005450401347735606,13496,0.004208231447288743,0.006692571248182468
1987,indirekter Migrationshintergrund,general elemantary,0.005153106728768209,13496,0.003945108689627267,0.0063611047679091514
1987,direkter Migrationshintergrund,in school,0.0012882766821920523,13496,0.0006831055773414251,0.0018934477870426794
1987,indirekter Migrationshintergrund,inadequately,0.0006936874442572589,13496,0.0002494810877761851,0.0011378938007383327
1987,indirekter Migrationshintergrund,higher vocational,0.0006936874442572589,13496,0.0002494810877761851,0.0011378938007383327
1987,indirekter Migrationshintergrund,higher education,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,indirekter Migrationshintergrund,in school,0.00039639282528986224,13496,6.055443743744796e-05,0.0007322312131422765
1987,indirekter Migrationshintergrund,vocational + Abi,9.909820632246556e-05,13496,-6.8845956381941e-05,0.0002670423690268721
1988,kein Migrationshintergrund,middle vocational,0.39758660147716635,12817,0.38911381892468117,0.4060593840296515
1988,kein Migrationshintergrund,general elemantary,0.1725787995422865,12817,0.16603665819328248,0.17912094089129052
1988,direkter Migrationshintergrund,general elemantary,0.09289503796941642,12817,0.0878694380881143,0.09792063785071854
1988,direkter Migrationshintergrund,middle vocational,0.08623738687194424,12817,0.08137748650663956,0.09109728723724891
1988,kein Migrationshintergrund,higher education,0.06376781441797566,12817,0.05953766771749666,0.06799796111845466
1988,direkter Migrationshintergrund,inadequately,0.06345573702278165,12817,0.0592352508723714,0.0676762231731919
1988,kein Migrationshintergrund,higher vocational,0.04982835743264329,12817,0.04606130038415359,0.053595414481132995
1988,kein Migrationshintergrund,vocational + Abi,0.01778841152605846,12817,0.015500000718638197,0.020076822333478725
1988,direkter Migrationshintergrund,vocational + Abi,0.009778425049412254,12817,0.008074841149229158,0.01148200894959535
1988,direkter Migrationshintergrund,higher education,0.00884219286383023,12817,0.007221449418156569,0.01046293630950389
1988,indirekter Migrationshintergrund,middle vocational,0.008114012275044212,12817,0.006560868762688703,0.00966715578739972
1988,kein Migrationshintergrund,in school,0.007177780089462187,12817,0.005716297326419893,0.00863926285250448
1988,kein Migrationshintergrund,inadequately,0.006657651097472173,12817,0.0052497476559093155,0.008065554539035031
1988,indirekter Migrationshintergrund,general elemantary,0.00613752210548216,12817,0.004785379301592535,0.0074896649093717845
1988,direkter Migrationshintergrund,higher vocational,0.005617393113492146,12817,0.004323474240182228,0.006911311986802064
1988,direkter Migrationshintergrund,in school,0.0009362321855820243,12817,0.00040675010431431955,0.001465714266849729
1988,indirekter Migrationshintergrund,higher vocational,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,indirekter Migrationshintergrund,inadequately,0.0007281805887860189,12817,0.0002611726664154174,0.0011951885111566203
1988,indirekter Migrationshintergrund,higher education,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,indirekter Migrationshintergrund,in school,0.00041610319359201083,12817,6.302326568298852e-05,0.0007691831215010331
1988,indirekter Migrationshintergrund,vocational + Abi,0.0003120773951940081,12817,6.285297545767672e-06,0.0006178694928422486
1989,kein Migrationshintergrund,middle vocational,0.3968729920753909,12393,0.38825912813786523,0.40548685601291656
1989,kein Migrationshintergrund,general elemantary,0.16491754122938532,12393,0.15838373948128348,0.17145134297748715
1989,direkter Migrationshintergrund,general elemantary,0.09252516598843435,12393,0.08742346409500884,0.09762686788185987
1989,direkter Migrationshintergrund,middle vocational,0.08866995073891626,12393,0.08366506778512628,0.09367483369270624
1989,kein Migrationshintergrund,higher education,0.06489612336688798,12393,0.06055894630230991,0.06923330043146604
1989,direkter Migrationshintergrund,inadequately,0.06093381880488327,12393,0.05672223792713114,0.0651453996826354
1989,kein Migrationshintergrund,higher vocational,0.04915399443135575,12393,0.04534770027962124,0.05296028858309026
1989,kein Migrationshintergrund,vocational + Abi,0.020561147997429856,12393,0.01806264318785767,0.02305965280700204
1989,direkter Migrationshintergrund,vocational + Abi,0.009852216748768473,12393,0.008113275797097433,0.011591157700439513
1989,direkter Migrationshintergrund,higher education,0.009423859498822018,12393,0.007722773855160557,0.01112494514248348
1989,indirekter Migrationshintergrund,middle vocational,0.008995502248875561,12393,0.007333167943209104,0.010657836554542019
1989,indirekter Migrationshintergrund,general elemantary,0.008888412936388949,12393,0.00723591382490551,0.010540912047872388
1989,kein Migrationshintergrund,in school,0.006960805311629899,12393,0.005497008539562698,0.008424602083697101
1989,kein Migrationshintergrund,inadequately,0.006639537374170058,12393,0.005209688322580017,0.008069386425760099
1989,direkter Migrationshintergrund,higher vocational,0.0054615549368173056,12393,0.004163967034892467,0.006759142838742144
1989,indirekter Migrationshintergrund,inadequately,0.001285071749839366,12393,0.000654328944321841,0.001915814555356891
1989,direkter Migrationshintergrund,in school,0.001285071749839366,12393,0.000654328944321841,0.001915814555356891
1989,indirekter Migrationshintergrund,in school,0.0011779824373527523,12393,0.0005740598014930907,0.0017819050732124139
1989,indirekter Migrationshintergrund,higher vocational,0.000642535874919683,12393,0.0001963899123439114,0.0010886818374954547
1989,indirekter Migrationshintergrund,higher education,0.00042835724994645533,12393,6.40415637820191e-05,0.0007926729361108916
1989,indirekter Migrationshintergrund,vocational + Abi,0.00042835724994645533,12393,6.40415637820191e-05,0.0007926729361108916
1990,kein Migrationshintergrund,middle vocational,0.45230677940958314,18165,0.44506869570012775,0.4595448631190385
1990,kein Migrationshintergrund,general elemantary,0.14196706720071206,18165,0.13689150500288572,0.1470426293985384
1990,kein Migrationshintergrund,higher education,0.11578400830737279,18165,0.11113091412626697,0.12043710248847861
1990,direkter Migrationshintergrund,middle vocational,0.06438213914849429,18165,0.06081294375853556,0.06795133453845302
1990,direkter Migrationshintergrund,general elemantary,0.06378875537754042,18165,0.06023491955274389,0.06734259120233695
1990,kein Migrationshintergrund,higher vocational,0.05221777184394007,18165,0.048982566741056124,0.05545297694682401
1990,direkter Migrationshintergrund,inadequately,0.04042426939623201,18165,0.037560097443167025,0.043288441349297
1990,kein Migrationshintergrund,vocational + Abi,0.019878356326954456,18165,0.01784848459458217,0.021908228059326743
1990,direkter Migrationshintergrund,higher education,0.009419967363892598,18165,0.00801518885634478,0.010824745871440417
1990,indirekter Migrationshintergrund,general elemantary,0.007343124165554072,18165,0.006101533657547066,0.008584714673561077
1990,direkter Migrationshintergrund,vocational + Abi,0.007194778222815606,18165,0.0059657011926687094,0.008423855252962503
1990,indirekter Migrationshintergrund,middle vocational,0.0068239133659694405,18165,0.005626709116674991,0.00802111761526389
1990,kein Migrationshintergrund,inadequately,0.0053404539385847796,18165,0.00428055444513382,0.006400353432035739
1990,kein Migrationshintergrund,in school,0.004895416110369382,18165,0.0038804126098775154,0.005910419610861248
1990,direkter Migrationshintergrund,higher vocational,0.004450378282153983,18165,0.003482394034619675,0.005418362529688291
1990,indirekter Migrationshintergrund,inadequately,0.0009642486278000296,18165,0.0005128882835285997,0.0014156089720714596
1990,direkter Migrationshintergrund,in school,0.0008900756564307966,18165,0.0004564065667673831,0.00132374474609421
1990,indirekter Migrationshintergrund,in school,0.0008159026850615635,18165,0.0004006807308382641,0.001231124639284863
1990,indirekter Migrationshintergrund,vocational + Abi,0.0004450378282153983,18165,0.00013831918543441536,0.0007517564709963812
1990,indirekter Migrationshintergrund,higher vocational,0.0004450378282153983,18165,0.00013831918543441536,0.0007517564709963812
1990,indirekter Migrationshintergrund,higher education,0.00022251891410769915,18165,5.6119422145176e-06,0.0004394258860008807
1991,kein Migrationshintergrund,middle vocational,0.4485478122393266,17756,0.44123234943314543,0.4558632750455078
1991,kein Migrationshintergrund,general elemantary,0.13748388564495337,17756,0.13241872748254047,0.14254904380736627
1991,kein Migrationshintergrund,higher education,0.11754000151664518,17756,0.11280277814520685,0.1222772248880835
1991,direkter Migrationshintergrund,middle vocational,0.0658982331083643,17756,0.06224886657439201,0.06954759964233659
1991,direkter Migrationshintergrund,general elemantary,0.0633957685599454,17756,0.059811573007669226,0.06697996411222158
1991,kein Migrationshintergrund,higher vocational,0.05247592325775385,17756,0.04919603782127502,0.055755808694232675
1991,direkter Migrationshintergrund,inadequately,0.040418594069917345,17756,0.0375218173835395,0.04331537075629519
1991,kein Migrationshintergrund,vocational + Abi,0.020398877682566163,17756,0.018319605817535656,0.02247814954759667
1991,direkter Migrationshintergrund,higher education,0.009554864639417609,17756,0.008123959036325838,0.01098577024250938
1991,indirekter Migrationshintergrund,general elemantary,0.008644877530901646,17756,0.007283189709524753,0.010006565352278538
1991,indirekter Migrationshintergrund,middle vocational,0.008493213012815653,17756,0.007143419436192379,0.009843006589438926
1991,direkter Migrationshintergrund,vocational + Abi,0.007583225904299689,17756,0.0063072057081999845,0.008859246100399393
1991,kein Migrationshintergrund,in school,0.005459922651095776,17756,0.004376025954537377,0.006543819347654176
1991,kein Migrationshintergrund,inadequately,0.005384090392052779,17756,0.004307706040564499,0.006460474743541059
1991,direkter Migrationshintergrund,higher vocational,0.00439827102449382,17756,0.003424924868803092,0.005371617180184547
1991,indirekter Migrationshintergrund,inadequately,0.0012133161446879503,17756,0.0007012726379425862,0.0017253596514333145
1991,direkter Migrationshintergrund,in school,0.0009858193675589596,17756,0.0005242170265212801,0.0014474217085966392
1991,indirekter Migrationshintergrund,in school,0.0008341548494729657,17756,0.00040951022316222267,0.0012587994757837088
1991,indirekter Migrationshintergrund,vocational + Abi,0.000682490331386972,17756,0.0002983556638468667,0.0010666249989270773
1991,indirekter Migrationshintergrund,higher vocational,0.00045499355425798136,17756,0.00014131321268906428,0.0007686738958268984
1991,indirekter Migrationshintergrund,higher education,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1992,kein Migrationshintergrund,middle vocational,0.44588308264847265,17350,0.4384867312864259,0.4532794340105194
1992,kein Migrationshintergrund,general elemantary,0.13443944797643045,17350,0.12936348530462388,0.13951541064823703
1992,kein Migrationshintergrund,higher education,0.11792525973019073,17350,0.11312613049382746,0.12272438896655401
1992,direkter Migrationshintergrund,middle vocational,0.06535897038300512,17350,0.06168122758356506,0.06903671318244517
1992,direkter Migrationshintergrund,general elemantary,0.06280043417584122,17350,0.05919046333213584,0.06641040501954659
1992,kein Migrationshintergrund,higher vocational,0.053961854551093195,17350,0.050599805159576884,0.05732390394260951
1992,direkter Migrationshintergrund,inadequately,0.03946348271049775,17350,0.036566399449484636,0.04236056597151087
1992,kein Migrationshintergrund,vocational + Abi,0.021321135059699178,17350,0.019171664024613535,0.02347060609478482
1992,direkter Migrationshintergrund,higher education,0.010156613428438517,17350,0.008664629873625573,0.011648596983251462
1992,indirekter Migrationshintergrund,general elemantary,0.010156613428438517,17350,0.008664629873625573,0.011648596983251462
1992,indirekter Migrationshintergrund,middle vocational,0.009226236625833462,17350,0.007803561052455351,0.010648912199211573
1992,direkter Migrationshintergrund,vocational + Abi,0.00744301442084044,17350,0.0061640499292821786,0.008721978912398702
1992,kein Migrationshintergrund,inadequately,0.006590169018452473,17350,0.005386190231445212,0.007794147805459734
1992,kein Migrationshintergrund,in school,0.005117072414327802,17350,0.004055369272757412,0.006178775555898193
1992,direkter Migrationshintergrund,higher vocational,0.004806946813459451,17350,0.0037777589454136232,0.005836134681505279
1992,indirekter Migrationshintergrund,in school,0.0016281594045588464,17350,0.0010282288869965625,0.0022280899221211303
1992,indirekter Migrationshintergrund,inadequately,0.0013955652039075825,17350,0.000840072776072873,0.0019510576317422921
1992,indirekter Migrationshintergrund,vocational + Abi,0.000930376802605055,17350,0.00047671350453298416,0.001384040100677126
1992,direkter Migrationshintergrund,in school,0.0006202512017367033,17350,0.0002497791834263652,0.0009907232200470416
1992,indirekter Migrationshintergrund,higher vocational,0.0005427198015196154,17350,0.00019616151841329827,0.0008892780846259326
1992,indirekter Migrationshintergrund,higher education,0.00023259420065126375,17350,5.683352154342125e-06,0.0004595050491481854
1993,kein Migrationshintergrund,middle vocational,0.4476941269215609,16993,0.44021757124236427,0.45517068260075755
1993,kein Migrationshintergrund,general elemantary,0.1293653921955065,16993,0.12431938273285831,0.13441140165815468
1993,kein Migrationshintergrund,higher education,0.11824990145841545,16993,0.11339484600337549,0.12310495691345541
1993,direkter Migrationshintergrund,middle vocational,0.06590461174615687,16993,0.062174047191364705,0.06963517630094904
1993,direkter Migrationshintergrund,general elemantary,0.06164761529365392,16993,0.05803133433671269,0.06526389625059516
1993,kein Migrationshintergrund,higher vocational,0.053448955459203785,16993,0.05006704057315234,0.05683087034525523
1993,direkter Migrationshintergrund,inadequately,0.03925896728419393,16993,0.036338894691893005,0.04217903987649486
1993,kein Migrationshintergrund,vocational + Abi,0.02191564840362633,16993,0.019714312280979317,0.024116984526273342
1993,indirekter Migrationshintergrund,general elemantary,0.012455656286953094,16993,0.01078809174002704,0.014123220833879149
1993,indirekter Migrationshintergrund,middle vocational,0.011115490737091052,16993,0.009539120777361711,0.012691860696820392
1993,direkter Migrationshintergrund,higher education,0.010327158060701617,16993,0.008807110134946089,0.011847205986457145
1993,direkter Migrationshintergrund,vocational + Abi,0.007410327158060701,16993,0.006120817468436681,0.008699836847684722
1993,kein Migrationshintergrund,inadequately,0.0063066614111154905,16993,0.005116387294645095,0.007496935527585886
1993,kein Migrationshintergrund,in school,0.004966495861253449,16993,0.003909520329670528,0.00602347139283637
1993,direkter Migrationshintergrund,higher vocational,0.004493496255419787,16993,0.0034878730520518848,0.00549911945878769
1993,indirekter Migrationshintergrund,in school,0.0014189988175009854,16993,0.0008530153977227057,0.001984982237279265
1993,indirekter Migrationshintergrund,inadequately,0.0014189988175009854,16993,0.0008530153977227057,0.001984982237279265
1993,indirekter Migrationshintergrund,vocational + Abi,0.0009459992116673236,16993,0.00048376625008518943,0.001408232173249458
1993,indirekter Migrationshintergrund,higher vocational,0.0006306661411115491,16993,0.0002531949515571088,0.0010081373306659895
1993,direkter Migrationshintergrund,in school,0.0006306661411115491,16993,0.0002531949515571088,0.0010081373306659895
1993,indirekter Migrationshintergrund,higher education,0.00039416633819471815,16993,9.571385269149574e-05,0.0006926188236979406
1994,kein Migrationshintergrund,middle vocational,0.4485689088431011,16642,0.44101253351518116,0.456125284171021
1994,kein Migrationshintergrund,general elemantary,0.12507015152729897,16642,0.12004421769201438,0.13009608536258357
1994,kein Migrationshintergrund,higher education,0.12186322456506053,16642,0.11689306046616094,0.12683338866396013
1994,direkter Migrationshintergrund,middle vocational,0.06550148320372004,16642,0.06174251901872198,0.0692604473887181
1994,direkter Migrationshintergrund,general elemantary,0.05652208770945242,16642,0.05301353279326059,0.06003064262564425
1994,kein Migrationshintergrund,higher vocational,0.05467810470616532,16642,0.05122388547951284,0.058132323932817795
1994,direkter Migrationshintergrund,inadequately,0.03744087228413373,16642,0.03455657513986379,0.04032516942840367
1994,kein Migrationshintergrund,vocational + Abi,0.023330393650284616,16642,0.021036949428449386,0.025623837872119845
1994,indirekter Migrationshintergrund,general elemantary,0.013549266415457388,16642,0.011792763383772359,0.015305769447142417
1994,indirekter Migrationshintergrund,middle vocational,0.012426841978673936,16642,0.010743709350114662,0.01410997460723321
1994,direkter Migrationshintergrund,higher education,0.00994147358293915,16642,0.008434140857750742,0.011448806308127557
1994,direkter Migrationshintergrund,vocational + Abi,0.006814719794756674,16642,0.005564770340177009,0.00806466924933634
1994,kein Migrationshintergrund,in school,0.006654373446644752,16642,0.00541911711247053,0.007889629780818974
1994,kein Migrationshintergrund,inadequately,0.005692295357973222,16642,0.0045492658870167155,0.006835324828929729
1994,direkter Migrationshintergrund,higher vocational,0.004730217269301691,16642,0.0036877455872645773,0.005772688951338805
1994,indirekter Migrationshintergrund,in school,0.002645714743846709,16642,0.001865256719354193,0.003426172768339225
1994,indirekter Migrationshintergrund,inadequately,0.001362943958951335,16642,0.0008024174575353027,0.001923470460367367
1994,indirekter Migrationshintergrund,vocational + Abi,0.0011224244367834522,16642,0.0006136936729944239,0.0016311552005724805
1994,indirekter Migrationshintergrund,higher vocational,0.0008017317405596087,16642,0.0003717067572322969,0.0012317567238869205
1994,indirekter Migrationshintergrund,higher education,0.0007215585665036479,16642,0.0003135846806585238,0.001129532452348772
1994,direkter Migrationshintergrund,in school,0.0005612122183917261,16642,0.0002013842046957187,0.0009210402320877335
1995,kein Migrationshintergrund,middle vocational,0.43415091391970007,17246,0.4267534552114894,0.44154837262791075
1995,kein Migrationshintergrund,higher education,0.12099671926261521,17246,0.11612935413875439,0.12586408438647603
1995,kein Migrationshintergrund,general elemantary,0.11732541790345259,17246,0.11252246591113785,0.12212836989576734
1995,direkter Migrationshintergrund,middle vocational,0.07686299015778784,17246,0.07288738175680462,0.08083859855877107
1995,direkter Migrationshintergrund,general elemantary,0.06061552882362131,17246,0.05705408975957588,0.06417696788766675
1995,kein Migrationshintergrund,higher vocational,0.05381971566942665,17246,0.05045173548869565,0.05718769585015765
1995,direkter Migrationshintergrund,inadequately,0.0357756600531167,17246,0.03300365030531329,0.03854766980092011
1995,kein Migrationshintergrund,vocational + Abi,0.0238244024371192,17246,0.021548325898392777,0.026100478975845623
1995,direkter Migrationshintergrund,higher education,0.014997656616153727,17246,0.013183636013410358,0.016811677218897095
1995,indirekter Migrationshintergrund,middle vocational,0.014138415872519919,17246,0.01237635775548955,0.015900473989550287
1995,direkter Migrationshintergrund,vocational + Abi,0.011951257615997501,17246,0.0103294181315663,0.013573097100428703
1995,indirekter Migrationshintergrund,general elemantary,0.011638806436494297,17246,0.010038054831874374,0.01323955804111422
1995,kein Migrationshintergrund,in school,0.007420715513201062,17246,0.006139809173288763,0.00870162185311336
1995,direkter Migrationshintergrund,higher vocational,0.004452429307920638,17246,0.0034587610761670877,0.005446097539674188
1995,kein Migrationshintergrund,inadequately,0.004452429307920638,17246,0.0034587610761670877,0.005446097539674188
1995,indirekter Migrationshintergrund,in school,0.0024214966411498203,17246,0.0016879506348392009,0.0031550426474604397
1995,direkter Migrationshintergrund,in school,0.0014060303077644118,17246,0.0008467832715972921,0.0019652773439315313
1995,indirekter Migrationshintergrund,inadequately,0.0010935791282612093,17246,0.0006002924474742085,0.0015868658090482102
1995,indirekter Migrationshintergrund,higher education,0.0009373535385096079,17246,0.0004806231031271226,0.0013940839738920932
1995,indirekter Migrationshintergrund,vocational + Abi,0.0009373535385096079,17246,0.0004806231031271226,0.0013940839738920932
1995,indirekter Migrationshintergrund,higher vocational,0.0007811279487580066,17246,0.0003641594145143274,0.0011980964830016858
1996,kein Migrationshintergrund,middle vocational,0.4357893061744112,16862,0.42830484620351705,0.44327376614530534
1996,kein Migrationshintergrund,higher education,0.12436346276257161,16862,0.1193825392893322,0.12934438623581102
1996,kein Migrationshintergrund,general elemantary,0.11465626989178868,16862,0.10984725201751575,0.1194652877660616
1996,direkter Migrationshintergrund,middle vocational,0.07415658816040738,16862,0.07020160016785411,0.07811157615296065
1996,direkter Migrationshintergrund,general elemantary,0.05752705283259071,16862,0.05401248412418285,0.06104162154099856
1996,kein Migrationshintergrund,higher vocational,0.054583068109484406,16862,0.05115426783301543,0.05801186838595338
1996,direkter Migrationshintergrund,inadequately,0.033497772119669,16862,0.030781889971026155,0.03621365426831184
1996,kein Migrationshintergrund,vocational + Abi,0.025381922342457033,16862,0.023007920696689072,0.027755923988224993
1996,indirekter Migrationshintergrund,middle vocational,0.01639083386378103,16862,0.0144743139479582,0.01830735377960386
1996,direkter Migrationshintergrund,higher education,0.014719923615531509,16862,0.012902173597996624,0.016537673633066394
1996,indirekter Migrationshintergrund,general elemantary,0.011855506047103755,16862,0.010221807944736339,0.013489204149471171
1996,direkter Migrationshintergrund,vocational + Abi,0.011298535964353915,16862,0.009703225537701579,0.01289384639100625
1996,kein Migrationshintergrund,in school,0.008672819859961808,16862,0.00727326412329082,0.010072375596632797
1996,direkter Migrationshintergrund,higher vocational,0.004774029280712922,16862,0.0037336183212320906,0.005814440240193753
1996,kein Migrationshintergrund,inadequately,0.0043761935073201785,16862,0.0033798767752896983,0.005372510239350659
