year,sampreg,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1987,Westdeutschland,weiblich,inadequately,0.043008621543950055,13496,0.03958579169317367,0.04643145139472644
1987,Westdeutschland,maennlich,higher vocational,0.03171142602318898,13496,0.028755021716930278,0.03466783032944768
1987,Westdeutschland,maennlich,inadequately,0.03012585472202953,13496,0.027241949945406404,0.033009759498652654
1987,Westdeutschland,weiblich,higher education,0.02457635516797146,13496,0.02196414020163446,0.027188570134308462
1987,Westdeutschland,weiblich,higher vocational,0.024378158755326527,13496,0.021776233933671348,0.026980083576981707
1987,Westdeutschland,maennlich,vocational + Abi,0.01565751659894956,13496,0.013562979333560283,0.017752053864338837
1987,Westdeutschland,weiblich,vocational + Abi,0.011495391933406006,13496,0.009696915393020441,0.01329386847379157
1987,Westdeutschland,maennlich,in school,0.00624318699831533,13496,0.00491427333166913,0.00757210066496153
1987,Westdeutschland,weiblich,in school,0.004558517490833416,13496,0.003422007607552624,0.0056950273741142084
1988,Westdeutschland,maennlich,middle vocational,0.268490585665245,12817,0.26081807730740286,0.2761630940230871
1988,Westdeutschland,weiblich,middle vocational,0.2234474149589098,12817,0.21623574270257823,0.23065908721524137
1988,Westdeutschland,weiblich,general elemantary,0.17653177988141058,12817,0.1699309619967552,0.18313259776606597
1988,Westdeutschland,maennlich,general elemantary,0.09507957973577447,12817,0.09000135753036757,0.10015780194118136
1988,Westdeutschland,maennlich,higher education,0.04910017684385728,12817,0.04535931395442837,0.05284103973328619
1988,Westdeutschland,weiblich,inadequately,0.04285862893997711,12817,0.03935215948368589,0.04636509839626834
1988,Westdeutschland,maennlich,higher vocational,0.03235202330177884,12817,0.029288844844899135,0.035415201758658546
1988,Westdeutschland,maennlich,inadequately,0.02798293976906273,12817,0.02512767430875529,0.030838205229370166
1988,Westdeutschland,weiblich,higher education,0.023925933631540622,12817,0.02128024511036047,0.026571622152720773
1988,Westdeutschland,weiblich,higher vocational,0.02382190783314262,12817,0.02118183640148668,0.02646197926479856
1988,Westdeutschland,maennlich,vocational + Abi,0.015811921356496412,12817,0.013652217259740394,0.01797162545325243
1988,Westdeutschland,weiblich,vocational + Abi,0.012066992614168314,12817,0.010176712565547197,0.01395727266278943
1988,Westdeutschland,maennlich,in school,0.004577135129512119,12817,0.0034085413978605693,0.005745728861163669
1988,Westdeutschland,weiblich,in school,0.003952980339124103,12817,0.0028666419510763796,0.005039318727171826
1989,Westdeutschland,maennlich,middle vocational,0.26943671021632043,12393,0.2616253772072914,0.27724804322534946
1989,Westdeutschland,weiblich,middle vocational,0.22510173484686227,12393,0.21774848010200576,0.23245498959171879
1989,Westdeutschland,weiblich,general elemantary,0.17294923966588135,12393,0.16629048126569526,0.17960799806606745
1989,Westdeutschland,maennlich,general elemantary,0.09338188048832727,12393,0.08825903388812256,0.09850472708853197
1989,Westdeutschland,maennlich,higher education,0.05054615549368173,12393,0.04668916259101638,0.05440314839634708
1989,Westdeutschland,weiblich,inadequately,0.04187192118226601,12393,0.038345444031226104,0.04539839833330591
1989,Westdeutschland,maennlich,higher vocational,0.031484257871064465,12393,0.028409804441337325,0.034558711300791606
1989,Westdeutschland,maennlich,inadequately,0.026986506746626688,12393,0.024133514354582497,0.02983949913867088
1989,Westdeutschland,weiblich,higher education,0.024202184621974727,12393,0.021496513215652414,0.02690785602829704
1989,Westdeutschland,weiblich,higher vocational,0.02377382737202827,12393,0.021091618329014704,0.026456036415041836
1989,Westdeutschland,maennlich,vocational + Abi,0.01670593274791176,12393,0.01444938295903107,0.01896248253679245
1989,Westdeutschland,weiblich,vocational + Abi,0.014135789248233027,12393,0.012057354340777869,0.016214224155688187
1989,Westdeutschland,maennlich,in school,0.004819019061897622,12393,0.0035997537946985264,0.006038284329096718
1989,Westdeutschland,weiblich,in school,0.004604840436924395,12393,0.00341284964158123,0.00579683123226756
1990,Westdeutschland,maennlich,middle vocational,0.18157543391188252,18165,0.1759693932431581,0.18718147458060694
1990,Westdeutschland,weiblich,middle vocational,0.15435395341937397,18165,0.14909993537009888,0.15960797146864905
1990,Westdeutschland,weiblich,general elemantary,0.11578400830737279,18165,0.11113091412626697,0.12043710248847861
1990,Ostdeutschland,weiblich,middle vocational,0.09664738169411066,18165,0.09235041417803319,0.10094434921018813
1990,Ostdeutschland,maennlich,middle vocational,0.09093606289867973,18165,0.08675483674082098,0.09511728905653848
1990,Westdeutschland,maennlich,general elemantary,0.06186025812194036,18165,0.05835695269994907,0.06536356354393165
1990,Ostdeutschland,weiblich,higher education,0.039905058596647384,18165,0.03705857007142208,0.042751547121872686
1990,Westdeutschland,maennlich,higher education,0.03486129654353953,18165,0.03219379300793018,0.03752880007914888
1990,Ostdeutschland,maennlich,higher education,0.03367452900163181,18165,0.0310512115474417,0.03629784645582192
1990,Westdeutschland,weiblich,inadequately,0.027369826435246995,18165,0.024997096764309983,0.029742556106184006
1990,Ostdeutschland,weiblich,general elemantary,0.026628096721554667,18165,0.024286846474787724,0.02896934696832161
1990,Westdeutschland,maennlich,higher vocational,0.02091677792612372,18165,0.018835665380876748,0.022997890471370692
1990,Westdeutschland,maennlich,inadequately,0.018543242842308263,18165,0.01658138832921379,0.020505097355402735
1990,Westdeutschland,weiblich,higher vocational,0.01720812935766207,18165,0.015316935803249847,0.01909932291207429
1990,Westdeutschland,weiblich,higher education,0.01698561044355437,18165,0.015106471523442543,0.018864749363666194
1990,Ostdeutschland,maennlich,higher vocational,0.016095534787123573,18165,0.014265465462324494,0.01792560411192265
1990,Westdeutschland,maennlich,vocational + Abi,0.012312713247292686,18165,0.010709006395507276,0.013916420099078095
1990,Westdeutschland,weiblich,vocational + Abi,0.009271621421154131,18165,0.007877843704212803,0.01066539913809546
1990,Ostdeutschland,maennlich,general elemantary,0.008826583592938734,18165,0.007466362477478332,0.010186804708399135
1990,Ostdeutschland,maennlich,vocational + Abi,0.0033377837116154874,18165,0.0024990164654778474,0.004176550957753128
1990,Westdeutschland,maennlich,in school,0.003263610740246254,18165,0.0024341846275425837,0.004093036852949925
1990,Westdeutschland,weiblich,in school,0.003263610740246254,18165,0.0024341846275425837,0.004093036852949925
1990,Ostdeutschland,weiblich,higher vocational,0.002892745883400089,18165,0.002111721756049013,0.0036737700107511654
1990,Ostdeutschland,weiblich,vocational + Abi,0.002596053997923157,18165,0.0018560556126575678,0.0033360523831887463
1990,Ostdeutschland,weiblich,inadequately,0.0005192107995846313,18165,0.00018792909327469118,0.0008504925058945715
1990,Ostdeutschland,maennlich,inadequately,0.0002966918854769322,18165,4.6238579270904614e-05,0.0005471451916829598
1990,Ostdeutschland,maennlich,in school,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1991,Westdeutschland,maennlich,middle vocational,0.18419655721543945,17756,0.17849469098354814,0.18989842344733077
1991,Westdeutschland,weiblich,middle vocational,0.16030939561689542,17756,0.1549127656772126,0.16570602555657823
1991,Westdeutschland,weiblich,general elemantary,0.1149617047091833,17756,0.11026988697831933,0.11965352244004726
1991,Ostdeutschland,weiblich,middle vocational,0.09175703344202624,17756,0.08751079667027865,0.09600327021377382
1991,Ostdeutschland,maennlich,middle vocational,0.08667627208614545,17756,0.08253774324982618,0.09081480092246472
1991,Westdeutschland,maennlich,general elemantary,0.06218245241525745,17756,0.05863042259143858,0.06573448223907633
1991,Ostdeutschland,weiblich,higher education,0.039053613407143396,17756,0.036204146000945764,0.04190308081334103
1991,Westdeutschland,maennlich,higher education,0.036778645635853494,17756,0.03401014632020109,0.039547144951505894
1991,Ostdeutschland,maennlich,higher education,0.033290361719875636,17756,0.030651657056995896,0.03592906638275537
1991,Westdeutschland,weiblich,inadequately,0.027678774550693865,17756,0.025265749583587047,0.030091799517800683
1991,Ostdeutschland,weiblich,general elemantary,0.023962993857587017,17756,0.021713487714736357,0.026212500000437677
1991,Westdeutschland,maennlich,higher vocational,0.022067187381512095,17756,0.019906402643399095,0.024227972119625095
1991,Westdeutschland,maennlich,inadequately,0.018578903465534237,17756,0.01659271142614085,0.020565095504927623
1991,Westdeutschland,weiblich,higher education,0.018123909911276256,17756,0.016161734663916853,0.02008608515863566
1991,Westdeutschland,weiblich,higher vocational,0.017289755061803292,17756,0.015372452443167314,0.01920705768043927
1991,Ostdeutschland,maennlich,higher vocational,0.015318116326685371,17756,0.013511632163147599,0.017124600490223144
1991,Westdeutschland,maennlich,vocational + Abi,0.013194813073481458,17756,0.011516392338776335,0.014873233808186581
1991,Westdeutschland,weiblich,vocational + Abi,0.010085690452718586,17756,0.008615968701265323,0.011555412204171849
1991,Ostdeutschland,maennlich,general elemantary,0.008417380753772656,17756,0.007073575166893452,0.009761186340651859
1991,Westdeutschland,maennlich,in school,0.003943277470235838,17756,0.00302144031773361,0.004865114622738067
1991,Ostdeutschland,maennlich,vocational + Abi,0.0030332903617198755,17756,0.0022244164581897373,0.0038421642652500137
1991,Ostdeutschland,weiblich,higher vocational,0.0026541290665048913,17756,0.001897352946893801,0.0034109051861159817
1991,Westdeutschland,weiblich,in school,0.0024266322893759006,17756,0.0017029333896255707,0.0031503311891262304
1991,Ostdeutschland,weiblich,vocational + Abi,0.0023508000303329034,17756,0.0016384716030588033,0.0030631284576070035
1991,Ostdeutschland,maennlich,in school,0.0006066580723439751,17756,0.00024447869356518875,0.0009688374511227615
1991,Ostdeutschland,weiblich,inadequately,0.00045499355425798136,17756,0.00014131321268906428,0.0007686738958268984
1991,Ostdeutschland,maennlich,inadequately,0.0003033290361719876,17756,4.71906795960356e-05,0.0005594673927479395
1991,Ostdeutschland,weiblich,in school,0.0003033290361719876,17756,4.71906795960356e-05,0.0005594673927479395
1992,Westdeutschland,maennlich,middle vocational,0.18382694991471546,17350,0.17806324089145287,0.18959065893797805
1992,Westdeutschland,weiblich,middle vocational,0.16467669406109475,17350,0.15915782994652608,0.17019555817566343
1992,Westdeutschland,weiblich,general elemantary,0.11327337571716545,17350,0.10855746984967247,0.11798928158465842
1992,Ostdeutschland,weiblich,middle vocational,0.08970383005117072,17350,0.08545173286039949,0.09395592724194195
1992,Ostdeutschland,maennlich,middle vocational,0.08226081563033029,17350,0.07817233000698057,0.08634930125368001
1992,Westdeutschland,maennlich,general elemantary,0.06202512017367034,17350,0.05843601865389303,0.06561422169344765
1992,Ostdeutschland,weiblich,higher education,0.03837804310745852,17350,0.0355194658742134,0.04123662034070364
1992,Westdeutschland,maennlich,higher education,0.03791285470615599,17350,0.03507096786547521,0.040754741546836774
1992,Ostdeutschland,maennlich,higher education,0.0327182508916111,17350,0.03007110505747215,0.03536539672575006
1992,Westdeutschland,weiblich,inadequately,0.027678709877500388,17350,0.025237617856515633,0.030119801898485142
1992,Ostdeutschland,weiblich,general elemantary,0.02356954566599473,17350,0.021312176464272078,0.02582691486771738
1992,Westdeutschland,maennlich,higher vocational,0.022949294464258023,17350,0.02072111815494119,0.025177470773574857
1992,Westdeutschland,weiblich,higher education,0.019305318654054892,17350,0.01725787608300824,0.021352761225101543
1992,Westdeutschland,weiblich,higher vocational,0.018374941851449837,17350,0.016376497144932715,0.020373386557966958
1992,Westdeutschland,maennlich,inadequately,0.018064816250581487,17350,0.016082994836473078,0.020046637664689896
1992,Ostdeutschland,maennlich,higher vocational,0.015196154442549233,17350,0.013375833150204968,0.017016475734893496
1992,Westdeutschland,maennlich,vocational + Abi,0.013723057838424563,17350,0.011991921715649282,0.015454193961199843
1992,Westdeutschland,weiblich,vocational + Abi,0.010776864630175222,17350,0.009240480975842735,0.012313248284507708
1992,Ostdeutschland,maennlich,general elemantary,0.008528454023879672,17350,0.007160153114576721,0.009896754933182624
1992,Westdeutschland,maennlich,in school,0.0035664444099860445,17350,0.0026793941378349478,0.004453494682137142
1992,Ostdeutschland,maennlich,vocational + Abi,0.0031012560086835167,17350,0.0022738843016976624,0.003928627715669371
1992,Westdeutschland,weiblich,in school,0.002946193208249341,17350,0.0021397083056730157,0.0037526781108256665
1992,Ostdeutschland,weiblich,higher vocational,0.002791130407815165,17350,0.0020060946080614583,0.003576166207568872
1992,Ostdeutschland,weiblich,vocational + Abi,0.002093347805861374,17350,0.001413249040517782,0.002773446571204966
1992,Ostdeutschland,weiblich,inadequately,0.001007908202822143,17350,0.0005357387935105719,0.0014800776121337142
1992,Ostdeutschland,maennlich,inadequately,0.0006977826019537913,17350,0.00030485292990749843,0.001090712274000084
1992,Ostdeutschland,maennlich,in school,0.0005427198015196154,17350,0.00019616151841329827,0.0008892780846259326
1992,Ostdeutschland,weiblich,in school,0.0003101256008683517,17350,4.812168166409115e-05,0.0005721295200726121
1993,Westdeutschland,maennlich,middle vocational,0.18675601103665748,16993,0.18089640027179676,0.1926156218015182
1993,Westdeutschland,weiblich,middle vocational,0.16909735908553408,16993,0.16346144291411846,0.1747332752569497
1993,Westdeutschland,weiblich,general elemantary,0.11099724083563264,16993,0.10627412400140608,0.1157203576698592
1993,Ostdeutschland,weiblich,middle vocational,0.0885297595585337,16993,0.08425868717405774,0.09280083194300967
1993,Ostdeutschland,maennlich,middle vocational,0.08033109972408356,16993,0.07624434428648293,0.0844178551616842
1993,Westdeutschland,maennlich,general elemantary,0.061962948364209694,16993,0.05833803963218818,0.06558785709623122
1993,Westdeutschland,maennlich,higher education,0.04012613322822231,16993,0.03717531959041318,0.04307694686603144
1993,Ostdeutschland,weiblich,higher education,0.03728813559322034,16993,0.0344393842741926,0.04013688691224808
1993,Ostdeutschland,maennlich,higher education,0.031533307055577456,16993,0.02890577424923061,0.0341608398619243
1993,Westdeutschland,weiblich,inadequately,0.027276310603074498,16993,0.02482719884914725,0.029725422357001745
1993,Westdeutschland,maennlich,higher vocational,0.02278281434765471,16993,0.020539344297057466,0.02502628439825195
1993,Ostdeutschland,weiblich,general elemantary,0.022230981474182104,16993,0.020014222388762912,0.024447740559601295
1993,Westdeutschland,weiblich,higher education,0.020023649980291682,16993,0.01791744583767677,0.022129854122906596
1993,Westdeutschland,maennlich,inadequately,0.018368151359873866,16993,0.016349189626310687,0.020387113093437045
1993,Westdeutschland,weiblich,higher vocational,0.018052818289318092,16993,0.016050940265329716,0.020054696313306468
1993,Ostdeutschland,maennlich,higher vocational,0.014505321245565628,16993,0.012707643425085268,0.016302999066045987
1993,Westdeutschland,maennlich,vocational + Abi,0.01387465510445408,16993,0.012115929034540045,0.015633381174368115
1993,Westdeutschland,weiblich,vocational + Abi,0.010957824201813165,16993,0.009392549331867773,0.012523099071758557
1993,Ostdeutschland,maennlich,general elemantary,0.008277493102089082,16993,0.006915215735370924,0.00963977046880724
1993,Ostdeutschland,maennlich,vocational + Abi,0.0033109972408356327,16993,0.002447262704308069,0.0041747317773631965
1993,Ostdeutschland,weiblich,higher vocational,0.003232163973196689,16993,0.0023787401871800946,0.004085587759213284
1993,Westdeutschland,maennlich,in school,0.0025226645644461964,16993,0.0017684371494744461,0.0032768919794179466
1993,Westdeutschland,weiblich,in school,0.002443831296807253,16993,0.001701452886947643,0.003186209706666863
1993,Ostdeutschland,weiblich,vocational + Abi,0.002128498226251478,16993,0.0014355592360576499,0.002821437216445306
1993,Ostdeutschland,weiblich,in school,0.001103665746945211,16993,0.000604436483703316,0.001602895010187106
1993,Ostdeutschland,maennlich,in school,0.0009459992116673236,16993,0.00048376625008518943,0.001408232173249458
1993,Ostdeutschland,maennlich,inadequately,0.0007094994087504927,16993,0.0003091465434508479,0.0011098522740501375
1993,Ostdeutschland,weiblich,inadequately,0.0006306661411115491,16993,0.0002531949515571088,0.0010081373306659895
1994,Westdeutschland,maennlich,middle vocational,0.18640262968010904,16642,0.18048586771005132,0.19231939165016676
1994,Westdeutschland,weiblich,middle vocational,0.17237232422031587,16642,0.16663374232546183,0.17811090611516991
1994,Westdeutschland,weiblich,general elemantary,0.10719153371281968,16642,0.10249137303356676,0.11189169439207261
1994,Ostdeutschland,weiblich,middle vocational,0.08786979876533312,16642,0.08356848081681914,0.09217111671384709
1994,Ostdeutschland,maennlich,middle vocational,0.07985248135973703,16642,0.07573410293358275,0.08397085978589132
1994,Westdeutschland,maennlich,general elemantary,0.057564338972179906,16642,0.05402553970204753,0.06110313824231228
1994,Westdeutschland,maennlich,higher education,0.04144953098693177,16642,0.03842107954282848,0.04447798243103506
1994,Ostdeutschland,weiblich,higher education,0.037040006413853924,16642,0.03417059407539411,0.039909418752313734
1994,Ostdeutschland,maennlich,higher education,0.03174857692616051,16642,0.029084728459613268,0.03441242539270775
1994,Westdeutschland,weiblich,inadequately,0.026056281568187286,16642,0.02363594109997583,0.02847662203639874
1994,Westdeutschland,maennlich,higher vocational,0.023009700954060772,16642,0.0207316998751366,0.025287702032984943
1994,Westdeutschland,weiblich,higher education,0.022288142387557122,16642,0.02004531582755308,0.024530968947561165
1994,Ostdeutschland,weiblich,general elemantary,0.021406237472941552,16642,0.01920724013472304,0.023605234811160065
1994,Westdeutschland,weiblich,higher vocational,0.018359656858815042,16642,0.016319978012515533,0.02039933570511455
1994,Westdeutschland,maennlich,inadequately,0.017557925118255432,16642,0.01556246346857714,0.019553386767933723
1994,Ostdeutschland,maennlich,higher vocational,0.015072556722520645,16642,0.013221375675372049,0.016923737769669243
1994,Westdeutschland,maennlich,vocational + Abi,0.013789785937625271,16642,0.012017977266035703,0.01556159460921484
1994,Westdeutschland,weiblich,vocational + Abi,0.011625110238114326,16642,0.009996516711740802,0.01325370376448785
1994,Ostdeutschland,maennlich,general elemantary,0.008979395494267618,16642,0.007546157855775169,0.010412633132760066
1994,Ostdeutschland,weiblich,higher vocational,0.003768139180630161,16642,0.002837252119682338,0.004699026241577984
1994,Westdeutschland,maennlich,in school,0.0036879660065742004,16642,0.0027669981873701295,0.004608933825778271
1994,Ostdeutschland,maennlich,vocational + Abi,0.003447446484406318,16642,0.0025569090454674454,0.00433798392334519
1994,Westdeutschland,weiblich,in school,0.0029664074400705524,16642,0.002140134350112076,0.0037926805300290286
1994,Ostdeutschland,weiblich,vocational + Abi,0.002405195221678826,16642,0.0016609679710636468,0.0031494224722940054
1994,Ostdeutschland,weiblich,in school,0.001924156177343061,16642,0.0012583386179183492,0.002589973736767773
1994,Ostdeutschland,maennlich,in school,0.001282770784895374,16642,0.0007389583753925658,0.0018265831943981823
1994,Ostdeutschland,maennlich,inadequately,0.00048103904433576526,16642,0.0001478896752783674,0.0008141884133931631
1994,Ostdeutschland,weiblich,inadequately,0.00040086587027980436,16642,9.673129934350313e-05,0.0007050004412161056
1995,Westdeutschland,maennlich,middle vocational,0.189267301984065,17246,0.18342090205155678,0.1951137019165732
1995,Westdeutschland,weiblich,middle vocational,0.17559756288079986,17246,0.16991896970773834,0.18127615605386138
1995,Westdeutschland,weiblich,general elemantary,0.10443680674894548,17246,0.09987237423028646,0.10900123926760451
1995,Ostdeutschland,weiblich,middle vocational,0.08483049523511951,17246,0.08067197660225055,0.08898901386798848
1995,Ostdeutschland,maennlich,middle vocational,0.07545695985002343,17246,0.0715148828860494,0.07939903681399746
1995,Westdeutschland,maennlich,general elemantary,0.05725667864396188,17246,0.05378913697541624,0.06072422031250752
1995,Westdeutschland,maennlich,higher education,0.04483674425870958,17246,0.04174810121992737,0.04792538729749179
1995,Ostdeutschland,weiblich,higher education,0.035385096078737695,17246,0.03262770063309976,0.03814249152437563
1995,Ostdeutschland,maennlich,higher education,0.02976097484768005,17246,0.027224825489297635,0.03229712420606247
1995,Westdeutschland,weiblich,higher education,0.026948914232151226,17246,0.0245320606689017,0.029365767795400753
1995,Westdeutschland,weiblich,inadequately,0.024683643180753008,17246,0.022367906023360258,0.026999380338145758
1995,Westdeutschland,maennlich,higher vocational,0.022730823308857992,17246,0.020506353252101588,0.024955293365614396
1995,Ostdeutschland,weiblich,general elemantary,0.019684424308701765,17246,0.017611152745850494,0.021757695871553035
1995,Westdeutschland,weiblich,higher vocational,0.018200281206061552,17246,0.016205191714000394,0.02019537069812271
1995,Westdeutschland,maennlich,vocational + Abi,0.016169348539290737,17246,0.014286920789947312,0.018051776288634164
1995,Westdeutschland,maennlich,inadequately,0.016013122949539136,17246,0.014139662397989026,0.017886583501089248
1995,Westdeutschland,weiblich,vocational + Abi,0.015153882205905328,17246,0.01333058266485914,0.016977181746951515
1995,Ostdeutschland,maennlich,higher vocational,0.01429464146227152,17246,0.012523015350561047,0.016066267573981993
1995,Ostdeutschland,maennlich,general elemantary,0.008201843461959069,17246,0.006855737440554623,0.009547949483363514
1995,Westdeutschland,maennlich,in school,0.003905639743790033,17246,0.002974728637290632,0.004836550850289434
1995,Ostdeutschland,weiblich,higher vocational,0.0038275269489142323,17246,0.0029059358373570753,0.004749118060471389
1995,Westdeutschland,weiblich,in school,0.0037494141540384317,17246,0.0028372397478562423,0.004661588560220621
1995,Ostdeutschland,maennlich,vocational + Abi,0.0032807373847836274,17246,0.0024272756778192916,0.004134199091747963
1995,Ostdeutschland,weiblich,in school,0.0021090454616466176,17246,0.0014243516635217722,0.002793739259771463
1995,Ostdeutschland,weiblich,vocational + Abi,0.0021090454616466176,17246,0.0014243516635217722,0.002793739259771463
1995,Ostdeutschland,maennlich,in school,0.0014841431026402126,17246,0.0009095938652329093,0.0020586923400475157
1995,Ostdeutschland,maennlich,inadequately,0.0003124511795032026,17246,4.8675283951237934e-05,0.0005762270750551673
1995,Ostdeutschland,weiblich,inadequately,0.0003124511795032026,17246,4.8675283951237934e-05,0.0005762270750551673
1996,Westdeutschland,maennlich,middle vocational,0.18897199236155315,16862,0.18306293540736543,0.19488104931574088
1996,Westdeutschland,weiblich,middle vocational,0.17560471037555697,16862,0.16986172962939233,0.1813476911217216
1996,Westdeutschland,weiblich,general elemantary,0.10327816677275621,16862,0.09868476259461353,0.10787157095089889
1996,Ostdeutschland,weiblich,middle vocational,0.08545512412476129,16862,0.08123550653620593,0.08967474171331666
1996,Ostdeutschland,maennlich,middle vocational,0.0763049013367282,16862,0.07229769167296399,0.0803121110004924
1996,Westdeutschland,maennlich,general elemantary,0.05315085932527053,16862,0.04976478046219437,0.05653693818834669
1996,Westdeutschland,maennlich,higher education,0.046467218332272436,16862,0.043290032036893106,0.04964440462765177
1996,Ostdeutschland,weiblich,higher education,0.036362189688096756,16862,0.03353676680011676,0.03918761257607675
1996,Ostdeutschland,maennlich,higher education,0.0303946530872056,16862,0.027803472834975664,0.032985833339435534
1996,Westdeutschland,weiblich,higher education,0.027132399745385106,16862,0.024680105932361113,0.0295846935584091
1996,Westdeutschland,maennlich,higher vocational,0.023472310630171866,16862,0.021187123697711835,0.025757497562631897
1996,Westdeutschland,weiblich,inadequately,0.02267663908338638,16862,0.02042960317435763,0.02492367499241513
1996,Westdeutschland,weiblich,higher vocational,0.01901654996817314,16862,0.01695497926620408,0.021078120670142197
1996,Ostdeutschland,weiblich,general elemantary,0.01822087842138765,16862,0.01620207942515452,0.02023967741762078
1996,Westdeutschland,weiblich,vocational + Abi,0.01583386378103119,16862,0.013949654278110256,0.017718073283952127
