year,regtyp,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1988,Laendlicher Raum,maennlich,inadequately,0.004057006137522106,12817,0.0029565241158580205,0.005157488159186191
1988,Staedtischer Raum,maennlich,in school,0.003952980339124103,12817,0.0028666419510763796,0.005039318727171826
1988,Laendlicher Raum,weiblich,higher education,0.003640902943930095,12817,0.0025981645242355083,0.004683641363624681
1988,Staedtischer Raum,weiblich,in school,0.0033288255487360866,12817,0.0023316207812592066,0.004326030316212967
1988,Laendlicher Raum,maennlich,vocational + Abi,0.002080515967960054,12817,0.0012916628308878909,0.002869369105032217
1988,Laendlicher Raum,weiblich,vocational + Abi,0.001768438572766046,12817,0.0010410382034424345,0.0024958389420896574
1988,Laendlicher Raum,maennlich,in school,0.0006241547903880162,12817,0.00019176696472841494,0.0010565426160476176
1988,Laendlicher Raum,weiblich,in school,0.0006241547903880162,12817,0.00019176696472841494,0.0010565426160476176
1989,Staedtischer Raum,maennlich,middle vocational,0.20850289141143713,12393,0.2013505447822975,0.21565523804057676
1989,Staedtischer Raum,weiblich,middle vocational,0.17798243735275218,12393,0.1712480674157298,0.18471680728977458
1989,Staedtischer Raum,weiblich,general elemantary,0.13182694367102163,12393,0.12587069131337691,0.13778319602866634
1989,Staedtischer Raum,maennlich,general elemantary,0.07614050117798243,12393,0.07147091197318062,0.08081009038278425
1989,Laendlicher Raum,maennlich,middle vocational,0.06093381880488327,12393,0.05672223792713114,0.0651453996826354
1989,Laendlicher Raum,weiblich,middle vocational,0.04711929749411009,12393,0.04338863023387446,0.05084996475434572
1989,Staedtischer Raum,maennlich,higher education,0.04251445705718569,12393,0.03896221724205281,0.046066696872318576
1989,Laendlicher Raum,weiblich,general elemantary,0.04112229599485971,12393,0.03762616147821015,0.04461843051150927
1989,Staedtischer Raum,weiblich,inadequately,0.03683872349539516,12393,0.03352230262272589,0.04015514436806443
1989,Staedtischer Raum,maennlich,higher vocational,0.023880916684514884,12393,0.021192820868276327,0.02656901250075344
1989,Staedtischer Raum,maennlich,inadequately,0.02313129149710859,12393,0.020484706255085108,0.02577787673913207
1989,Staedtischer Raum,weiblich,higher education,0.02045405868494324,12393,0.01796193266234468,0.022946184707541804
1989,Staedtischer Raum,weiblich,higher vocational,0.01927607624759049,12393,0.016855322855620226,0.021696829639560752
1989,Laendlicher Raum,maennlich,general elemantary,0.017241379310344827,12393,0.014949576325152442,0.019533182295537212
1989,Staedtischer Raum,maennlich,vocational + Abi,0.014349967873206254,12393,0.012256073927922523,0.016443861818489985
1989,Staedtischer Raum,weiblich,vocational + Abi,0.012208181623473978,12393,0.01027476232266195,0.014141600924286004
1989,Laendlicher Raum,maennlich,higher education,0.008031698436496038,12393,0.006460176525231629,0.009603220347760446
1989,Laendlicher Raum,maennlich,higher vocational,0.007603341186549583,12393,0.006073970602215198,0.009132711770883968
1989,Laendlicher Raum,weiblich,inadequately,0.005033197686870851,12393,0.0037872662729574224,0.006279129100784279
1989,Laendlicher Raum,weiblich,higher vocational,0.004497751124437781,12393,0.0033196388531913936,0.0056758633956841675
1989,Staedtischer Raum,maennlich,in school,0.00417648318697794,12393,0.00304104262612006,0.00531192374783582
1989,Laendlicher Raum,maennlich,inadequately,0.003855215249518098,12393,0.0027641432892249688,0.004946287209811227
1989,Laendlicher Raum,weiblich,higher education,0.0037481259370314842,12393,0.00267225665066274,0.004823995223400228
1989,Staedtischer Raum,weiblich,in school,0.0036410366245448705,12393,0.002580591288680718,0.0047014819604090236
1989,Laendlicher Raum,maennlich,vocational + Abi,0.0023559648747055045,12393,0.0015023930773226347,0.0032095366720883743
1989,Laendlicher Raum,weiblich,vocational + Abi,0.001927607624759049,12393,0.0011553571470198833,0.0026998581024982146
1989,Laendlicher Raum,weiblich,in school,0.0009638038123795245,12393,0.0004174766691228118,0.0015101309556362372
1989,Laendlicher Raum,maennlich,in school,0.000642535874919683,12393,0.0001963899123439114,0.0010886818374954547
1990,Staedtischer Raum,maennlich,middle vocational,0.16614745586708204,18165,0.16073455782065763,0.17156035391350646
1990,Staedtischer Raum,weiblich,middle vocational,0.1525738021065124,18165,0.14734467380627173,0.15780293040675306
1990,Laendlicher Raum,maennlich,middle vocational,0.10450971665924937,18165,0.10006087299758726,0.10895856032091147
1990,Laendlicher Raum,weiblich,middle vocational,0.0962765168372645,18165,0.09198692135891452,0.10056611231561448
1990,Staedtischer Raum,weiblich,general elemantary,0.09597982495178757,18165,0.09169614112724586,0.10026350877632928
1990,Staedtischer Raum,maennlich,general elemantary,0.0534045393858478,18165,0.050134826146408476,0.05667425262528712
1990,Laendlicher Raum,weiblich,general elemantary,0.04591306927755526,18165,0.042869378651357426,0.04895675990375309
1990,Staedtischer Raum,maennlich,higher education,0.043391188251001335,18165,0.04042836100044997,0.0463540155015527
1990,Staedtischer Raum,weiblich,higher education,0.029595015576323987,18165,0.027130542000500555,0.03205948915214742
1990,Laendlicher Raum,weiblich,higher education,0.026331404836077734,18165,0.024002879506091673,0.028659930166063795
1990,Laendlicher Raum,maennlich,higher education,0.024699599465954607,18165,0.022442490494953712,0.026956708436955502
1990,Staedtischer Raum,weiblich,inadequately,0.024180388666369974,18165,0.0219465346933197,0.026414242639420247
1990,Staedtischer Raum,maennlich,higher vocational,0.020323394155169858,18165,0.01827139178065765,0.022375396529682064
1990,Laendlicher Raum,maennlich,general elemantary,0.01720812935766207,18165,0.015316935803249847,0.01909932291207429
1990,Laendlicher Raum,maennlich,higher vocational,0.016392226672600506,18165,0.014545645846256923,0.01823880749894409
1990,Staedtischer Raum,maennlich,inadequately,0.01602136181575434,18165,0.014195445289079206,0.017847278342429475
1990,Staedtischer Raum,weiblich,higher vocational,0.015131286159323543,18165,0.0133560118702488,0.01690656044839829
1990,Staedtischer Raum,maennlich,vocational + Abi,0.011645156504969589,18165,0.010085002456079297,0.013205310553859881
1990,Staedtischer Raum,weiblich,vocational + Abi,0.009568313306631064,18165,0.008152622776092069,0.01098400383717006
1990,Laendlicher Raum,weiblich,higher vocational,0.004969589081738614,18165,0.003946963183099192,0.005992214980378037
1990,Laendlicher Raum,maennlich,vocational + Abi,0.003931167482569352,18165,0.0030211623974556543,0.004841172567683049
1990,Laendlicher Raum,weiblich,inadequately,0.0037086485684616525,18165,0.0028246747725552937,0.004592622364368011
1990,Laendlicher Raum,maennlich,inadequately,0.002818572912030856,18165,0.0020475982634910843,0.0035895475605706275
1990,Staedtischer Raum,weiblich,in school,0.002744399940661623,18165,0.0019836090345196067,0.0035051908468036394
1990,Staedtischer Raum,maennlich,in school,0.002744399940661623,18165,0.0019836090345196067,0.0035051908468036394
1990,Laendlicher Raum,weiblich,vocational + Abi,0.0022993621124462247,18165,0.0016028283367106307,0.002995895888181819
1990,-1,weiblich,middle vocational,0.0021510161697077586,18165,0.0014772757271351033,0.002824756612280414
1990,-1,maennlich,middle vocational,0.0018543242842308262,18165,0.001228678996321413,0.0024799695721402395
1990,-1,weiblich,higher education,0.0009642486278000296,18165,0.0005128882835285997,0.0014156089720714596
1990,Laendlicher Raum,maennlich,in school,0.0005933837709538644,18165,0.0002392418713815393,0.0009475256705261895
1990,Laendlicher Raum,weiblich,in school,0.0005192107995846313,18165,0.00018792909327469118,0.0008504925058945715
1990,-1,weiblich,general elemantary,0.0005192107995846313,18165,0.00018792909327469118,0.0008504925058945715
1990,-1,maennlich,higher education,0.0004450378282153983,18165,0.00013831918543441536,0.0007517564709963812
1990,-1,maennlich,higher vocational,0.0002966918854769322,18165,4.6238579270904614e-05,0.0005471451916829598
1990,-1,maennlich,vocational + Abi,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1990,-1,maennlich,general elemantary,7.417297136923305e-05,18165,-5.106761774270117e-05,0.00019941356048116727
1991,Staedtischer Raum,maennlich,middle vocational,0.16440433760521725,17756,0.15895255879311754,0.16985611641731696
1991,Staedtischer Raum,weiblich,middle vocational,0.15515280200197165,17756,0.14982739998055522,0.16047820402338808
1991,Laendlicher Raum,maennlich,middle vocational,0.10434518844316372,17756,0.09984852846779776,0.10884184841852967
1991,Laendlicher Raum,weiblich,middle vocational,0.09479032380374611,17756,0.09048168488065421,0.099098962726838
1991,Staedtischer Raum,weiblich,general elemantary,0.09357700765905816,17756,0.08929316475034625,0.09786085056777007
1991,Staedtischer Raum,maennlich,general elemantary,0.05315841358914082,17756,0.049858457421774215,0.05645836975650743
1991,Laendlicher Raum,weiblich,general elemantary,0.044741032835368164,17756,0.04170016834274314,0.047781897327993185
1991,Staedtischer Raum,maennlich,higher education,0.04466520057632517,17756,0.041626793587144106,0.047703607565506234
1991,Staedtischer Raum,weiblich,higher education,0.029574581026768788,17756,0.02708271961102121,0.032066442442516364
1991,Laendlicher Raum,weiblich,higher education,0.026617122924091907,17756,0.02424953612708712,0.028984709721096694
1991,Laendlicher Raum,maennlich,higher education,0.02487298096610298,17756,0.0225822292688765,0.027163732663329464
1991,Staedtischer Raum,weiblich,inadequately,0.024266322893759004,17756,0.02200297592147728,0.026529669866040727
1991,Staedtischer Raum,maennlich,higher vocational,0.020853871236824147,17756,0.018752026640193226,0.022955715833455067
1991,Laendlicher Raum,maennlich,general elemantary,0.017289755061803292,17756,0.015372452443167314,0.01920705768043927
1991,Laendlicher Raum,maennlich,higher vocational,0.016379767953287327,17756,0.014512738787919291,0.018246797118655365
1991,Staedtischer Raum,maennlich,inadequately,0.016000606658072344,17756,0.01415495752481832,0.017846255791326367
1991,Staedtischer Raum,weiblich,higher vocational,0.01440812921816941,17756,0.012655315122950822,0.016160943313388
1991,Staedtischer Raum,maennlich,vocational + Abi,0.01243649048305149,17756,0.010806387878629276,0.014066593087473706
1991,Staedtischer Raum,weiblich,vocational + Abi,0.009858193675589596,17756,0.008404975318641369,0.011311412032537823
1991,Laendlicher Raum,weiblich,higher vocational,0.005535754910138773,17756,0.004444398718431095,0.006627111101846451
1991,Laendlicher Raum,weiblich,inadequately,0.0038674452111928416,17756,0.0029544801555668274,0.004780410266818856
1991,Laendlicher Raum,maennlich,vocational + Abi,0.0037157806931068476,17756,0.002820827821734771,0.004610733564478924
1991,Staedtischer Raum,maennlich,in school,0.003639948434063851,17756,0.0027541410994254183,0.0045257557687022835
1991,Laendlicher Raum,maennlich,inadequately,0.002881625843633882,17756,0.0020931731195524862,0.003670078567715278
1991,Laendlicher Raum,weiblich,vocational + Abi,0.002578296807461894,17756,0.0018323817647423824,0.003324211850181406
1991,-1,weiblich,middle vocational,0.002123303253203913,17756,0.0014462420072044778,0.0028003644992033484
1991,-1,maennlich,middle vocational,0.002123303253203913,17756,0.0014462420072044778,0.0028003644992033484
1991,Staedtischer Raum,weiblich,in school,0.0015924774399029347,17756,0.0010059692650892414,0.002178985614716628
1991,Laendlicher Raum,weiblich,in school,0.0011374838856449533,17756,0.0006416810714165809,0.0016332866998733258
1991,-1,weiblich,higher education,0.0009858193675589596,17756,0.0005242170265212801,0.0014474217085966392
1991,Laendlicher Raum,maennlich,in school,0.0009099871085159627,17756,0.0004664770927220977,0.0013534971243098278
1991,-1,weiblich,general elemantary,0.0006066580723439751,17756,0.00024447869356518875,0.0009688374511227615
1991,-1,maennlich,higher education,0.0005308258133009783,17756,0.00019202517323939865,0.0008696264533625579
1991,-1,maennlich,higher vocational,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1991,-1,maennlich,general elemantary,0.0001516645180859938,17756,-2.9466388941213104e-05,0.0003327954251132007
1991,-1,maennlich,vocational + Abi,7.58322590429969e-05,17756,-5.225149049883733e-05,0.00020391600858483112
1992,Staedtischer Raum,maennlich,middle vocational,0.16312606605675298,17350,0.1576281508971561,0.16862398121634986
1992,Staedtischer Raum,weiblich,middle vocational,0.15901690184524733,17350,0.15357536455795334,0.16445843913254132
1992,Laendlicher Raum,maennlich,middle vocational,0.10032563188091177,17350,0.09585514363417802,0.10479612012764553
1992,Laendlicher Raum,weiblich,middle vocational,0.09272755465963715,17350,0.08841157294648942,0.09704353637278489
1992,Staedtischer Raum,weiblich,general elemantary,0.09156458365638083,17350,0.08727300454303633,0.09585616276972533
1992,Staedtischer Raum,maennlich,general elemantary,0.05303147774848814,17350,0.04969689907810435,0.05636605641887193
1992,Staedtischer Raum,maennlich,higher education,0.045898588928516046,17350,0.04278469892038022,0.04901247893665187
1992,Laendlicher Raum,weiblich,general elemantary,0.04465808652504264,17350,0.041584568226177454,0.04773160482390783
1992,Staedtischer Raum,weiblich,higher education,0.031090091487052256,17350,0.02850748028517479,0.033672702688929725
1992,Laendlicher Raum,weiblich,higher education,0.0250426422701194,17350,0.022717555220437023,0.027367729319801776
1992,Staedtischer Raum,weiblich,inadequately,0.024112265467514344,17350,0.021829689345520265,0.026394841589508423
1992,Laendlicher Raum,maennlich,higher education,0.023957202667080166,17350,0.021681797103321576,0.026232608230838755
1992,Staedtischer Raum,maennlich,higher vocational,0.02124360365948209,17350,0.019097959328442826,0.023389247990521354
1992,Laendlicher Raum,maennlich,general elemantary,0.017289502248410606,17350,0.015349910290601192,0.01922909420622002
1992,Laendlicher Raum,maennlich,higher vocational,0.016669251046673904,17350,0.014764166801928578,0.01857433529141923
1992,Staedtischer Raum,maennlich,inadequately,0.015506280043417585,17350,0.013667767410403157,0.017344792676432012
1992,Staedtischer Raum,weiblich,higher vocational,0.015041091642115057,17350,0.013229938946029267,0.016852244338200845
1992,Staedtischer Raum,maennlich,vocational + Abi,0.012792681035819507,17350,0.011120469169896499,0.014464892901742516
1992,Staedtischer Raum,weiblich,vocational + Abi,0.010311676228872694,17350,0.00880846438391324,0.011814888073832148
1992,Laendlicher Raum,weiblich,higher vocational,0.006124980617149946,17350,0.004964001044021555,0.0072859601902783375
1992,Laendlicher Raum,weiblich,inadequately,0.004574352612808187,17350,0.0035702558557327863,0.005578449369883588
1992,Laendlicher Raum,maennlich,vocational + Abi,0.003954101411071484,17350,0.003020266922595303,0.004887935899547665
1992,Staedtischer Raum,maennlich,in school,0.0031787874089006045,17350,0.002341169972159667,0.004016404845641542
1992,Laendlicher Raum,maennlich,inadequately,0.0031787874089006045,17350,0.002341169972159667,0.004016404845641542
1992,-1,maennlich,middle vocational,0.0026360676073809894,17350,0.0018730906300383728,0.003399044584723606
1992,-1,weiblich,middle vocational,0.0026360676073809894,17350,0.0018730906300383728,0.003399044584723606
1992,Laendlicher Raum,weiblich,vocational + Abi,0.002558536207163901,17350,0.0018068340017806496,0.0033102384125471528
1992,Staedtischer Raum,weiblich,in school,0.002015816405644286,17350,0.0013484049623201642,0.002683227848968408
1992,-1,weiblich,higher education,0.0015506280043417584,17350,0.0009651330356755319,0.002136122973007985
1992,Laendlicher Raum,weiblich,in school,0.0012405024034734067,17350,0.0007167384598132193,0.001764266347133594
1992,Laendlicher Raum,maennlich,in school,0.000930376802605055,17350,0.00047671350453298416,0.001384040100677126
1992,-1,maennlich,higher education,0.0007753140021708792,17350,0.00036114582852638807,0.0011894821758153702
1992,-1,weiblich,general elemantary,0.0006202512017367033,17350,0.0002497791834263652,0.0009907232200470416
1992,-1,maennlich,general elemantary,0.00023259420065126375,17350,5.683352154342125e-06,0.0004595050491481854
1992,-1,maennlich,higher vocational,0.00023259420065126375,17350,5.683352154342125e-06,0.0004595050491481854
