year,migback,quintil_oecd,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,5. Quintil,in school,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,indirekter Migrationshintergrund,1. Quintil,vocational + Abi,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,indirekter Migrationshintergrund,4. Quintil,middle vocational,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1984,kein Migrationshintergrund,3. Quintil,inadequately,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1985,kein Migrationshintergrund,1. Quintil,middle vocational,0.20092010139892968,14443,0.19438527337237343,0.20745492942548593
1985,kein Migrationshintergrund,1. Quintil,general elemantary,0.1279692047695052,14443,0.12252109295403762,0.1334173165849728
1985,kein Migrationshintergrund,2. Quintil,middle vocational,0.11604544174255939,14443,0.11082200453131687,0.12126887895380191
1985,direkter Migrationshintergrund,1. Quintil,general elemantary,0.05952492723687917,14443,0.05566614343438566,0.06338371103937268
1985,kein Migrationshintergrund,3. Quintil,middle vocational,0.05407942916158107,14443,0.05039075112207951,0.057768107201082636
1985,direkter Migrationshintergrund,1. Quintil,middle vocational,0.052295559102431693,14443,0.04866481008223018,0.05592630812263321
1985,direkter Migrationshintergrund,1. Quintil,inadequately,0.05079335273683222,14443,0.04721229608623532,0.05437440938742912
1985,kein Migrationshintergrund,2. Quintil,general elemantary,0.038869589709886396,14443,0.03571731902465266,0.04202186039512013
1985,direkter Migrationshintergrund,2. Quintil,middle vocational,0.02093700122054267,14443,0.01860198488163424,0.023272017559451103
1985,kein Migrationshintergrund,1. Quintil,higher vocational,0.018777579569993427,14443,0.016563817700526617,0.020991341439460236
1985,direkter Migrationshintergrund,2. Quintil,general elemantary,0.018495915876443527,14443,0.016298504634622728,0.020693327118264326
1985,kein Migrationshintergrund,4. Quintil,middle vocational,0.018308140080743593,14443,0.016121702547513696,0.02049457761397349
1985,kein Migrationshintergrund,2. Quintil,higher vocational,0.018308140080743593,14443,0.016121702547513696,0.02049457761397349
1985,kein Migrationshintergrund,2. Quintil,higher education,0.017369261102243922,14443,0.015238605725012117,0.019499916479475726
1985,kein Migrationshintergrund,3. Quintil,general elemantary,0.015491503145244579,14443,0.013477389926158075,0.01750561636433108
1985,kein Migrationshintergrund,3. Quintil,higher education,0.015022063655994742,14443,0.013038229259810944,0.017005898052178538
1985,direkter Migrationshintergrund,2. Quintil,inadequately,0.014177072575345038,14443,0.012249014531023493,0.016105130619666584
1985,kein Migrationshintergrund,1. Quintil,higher education,0.012768754107595532,14443,0.010937658277002356,0.014599849938188707
1985,kein Migrationshintergrund,4. Quintil,higher education,0.011078771946296122,14443,0.009371691346562506,0.012785852546029739
1985,kein Migrationshintergrund,3. Quintil,higher vocational,0.009576565580696647,14443,0.007988228360268832,0.011164902801124463
1985,direkter Migrationshintergrund,3. Quintil,middle vocational,0.00854379870434701,14443,0.007042767791732168,0.010044829616961851
1985,direkter Migrationshintergrund,1. Quintil,vocational + Abi,0.006947704440897568,14443,0.005593032632057041,0.008302376249738095
1985,kein Migrationshintergrund,5. Quintil,middle vocational,0.006853816543047601,14443,0.005508265452859848,0.008199367633235356
1985,kein Migrationshintergrund,1. Quintil,vocational + Abi,0.006384377053797766,14443,0.005085416880946436,0.0076833372266490955
1985,kein Migrationshintergrund,1. Quintil,inadequately,0.005727161768847995,14443,0.004496468348867591,0.0069578551888284
1985,kein Migrationshintergrund,2. Quintil,vocational + Abi,0.005351610177448127,14443,0.004161726811870464,0.00654149354302579
1985,kein Migrationshintergrund,4. Quintil,higher vocational,0.005163834381748193,14443,0.003994902239582047,0.006332766523914339
1985,kein Migrationshintergrund,4. Quintil,general elemantary,0.004412731198948455,14443,0.003331743456193942,0.005493718941702969
1985,direkter Migrationshintergrund,3. Quintil,inadequately,0.004131067505398554,14443,0.003085000259767345,0.0051771347510297635
1985,direkter Migrationshintergrund,3. Quintil,general elemantary,0.004037179607548587,14443,0.0030030190632732816,0.005071340151823893
1985,kein Migrationshintergrund,5. Quintil,higher education,0.00394329170969862,14443,0.002921178853389217,0.004965404566008023
1985,kein Migrationshintergrund,1. Quintil,in school,0.003849403811848653,14443,0.0028394846757422145,0.004859322947955091
1985,direkter Migrationshintergrund,1. Quintil,higher education,0.003849403811848653,14443,0.0028394846757422145,0.004859322947955091
1985,indirekter Migrationshintergrund,1. Quintil,middle vocational,0.0030983006290489154,14443,0.0021919101989470655,0.004004691059150765
1985,direkter Migrationshintergrund,2. Quintil,higher education,0.0030983006290489154,14443,0.0021919101989470655,0.004004691059150765
1985,kein Migrationshintergrund,3. Quintil,vocational + Abi,0.002722749037649047,14443,0.0018729052021207462,0.003572592873177348
1985,indirekter Migrationshintergrund,1. Quintil,general elemantary,0.002534973241949113,14443,0.0017148806400125378,0.003355065843885688
1985,direkter Migrationshintergrund,3. Quintil,higher education,0.002441085344099146,14443,0.0016362850537477549,0.003245885634450537
1985,direkter Migrationshintergrund,4. Quintil,middle vocational,0.0023471974462491783,14443,0.0015579886971262974,0.0031364061953720592
1985,kein Migrationshintergrund,2. Quintil,in school,0.002159421650549244,14443,0.0014023679756962285,0.00291647532540226
1985,direkter Migrationshintergrund,1. Quintil,higher vocational,0.0018777579569993427,14443,0.0011717021358621097,0.002583813778136576
1985,direkter Migrationshintergrund,2. Quintil,vocational + Abi,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,direkter Migrationshintergrund,2. Quintil,higher vocational,0.0015960942634494415,14443,0.0009450511195567862,0.002247137407342097
1985,kein Migrationshintergrund,5. Quintil,general elemantary,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,kein Migrationshintergrund,5. Quintil,higher vocational,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,kein Migrationshintergrund,4. Quintil,vocational + Abi,0.0015022063655994742,14443,0.0008705720455640634,0.002133840685634885
1985,indirekter Migrationshintergrund,2. Quintil,middle vocational,0.001220542672049573,14443,0.0006511148927653916,0.0017899704513337543
1985,indirekter Migrationshintergrund,2. Quintil,general elemantary,0.0010327668763496385,14443,0.0005089202665591538,0.0015566134861401233
1985,kein Migrationshintergrund,2. Quintil,inadequately,0.0009388789784996713,14443,0.00043938736286535816,0.0014383705941339846
1985,kein Migrationshintergrund,3. Quintil,in school,0.0008449910806497043,14443,0.00037110946217014455,0.001318872699129264
1985,direkter Migrationshintergrund,3. Quintil,vocational + Abi,0.0007511031827997371,14443,0.0003043023174016543,0.00119790404819782
1985,direkter Migrationshintergrund,1. Quintil,in school,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,direkter Migrationshintergrund,3. Quintil,higher vocational,0.00065721528494977,14443,0.00023925171111589805,0.0010751788587836418
1985,direkter Migrationshintergrund,5. Quintil,higher education,0.0005633273870998028,14443,0.000176350132564956,0.0009503046416346496
1985,direkter Migrationshintergrund,4. Quintil,inadequately,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,direkter Migrationshintergrund,5. Quintil,middle vocational,0.0004694394892498357,14443,0.00011616261094259231,0.000822716367557079
1985,direkter Migrationshintergrund,4. Quintil,higher vocational,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,direkter Migrationshintergrund,4. Quintil,higher education,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,kein Migrationshintergrund,5. Quintil,vocational + Abi,0.00037555159139986854,14443,5.9556305502226866e-05,0.0006915468772975102
1985,direkter Migrationshintergrund,2. Quintil,in school,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,direkter Migrationshintergrund,4. Quintil,general elemantary,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,indirekter Migrationshintergrund,3. Quintil,middle vocational,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,indirekter Migrationshintergrund,1. Quintil,inadequately,0.0002816636935499014,14443,7.990897283279507e-06,0.0005553364898165233
1985,kein Migrationshintergrund,4. Quintil,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,kein Migrationshintergrund,3. Quintil,inadequately,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,3. Quintil,general elemantary,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,1. Quintil,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,direkter Migrationshintergrund,4. Quintil,vocational + Abi,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,1. Quintil,higher vocational,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,2. Quintil,higher education,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,1. Quintil,higher education,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,2. Quintil,in school,0.00018777579569993427,14443,-3.568759921540699e-05,0.0004112391906152755
1985,indirekter Migrationshintergrund,4. Quintil,middle vocational,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,indirekter Migrationshintergrund,3. Quintil,higher vocational,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,indirekter Migrationshintergrund,3. Quintil,inadequately,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,indirekter Migrationshintergrund,2. Quintil,higher vocational,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1985,direkter Migrationshintergrund,5. Quintil,general elemantary,9.388789784996713e-05,14443,-6.41320029904833e-05,0.00025190779869041757
1986,kein Migrationshintergrund,1. Quintil,middle vocational,0.18663662192612912,13742,0.18012226066753076,0.19315098318472748
1986,kein Migrationshintergrund,2. Quintil,middle vocational,0.1224649750171451,13742,0.11698385542399757,0.1279460946102926
1986,kein Migrationshintergrund,1. Quintil,general elemantary,0.11560693641618497,13742,0.11026073016519568,0.12095314266717426
1986,kein Migrationshintergrund,3. Quintil,middle vocational,0.061428431468599984,13742,0.05741376464185615,0.06544309829534382
1986,direkter Migrationshintergrund,1. Quintil,general elemantary,0.058881159988243365,13742,0.054945283044511344,0.06281703693197539
1986,direkter Migrationshintergrund,1. Quintil,middle vocational,0.04898599000685804,13742,0.045377209223736475,0.05259477078997961
1986,direkter Migrationshintergrund,1. Quintil,inadequately,0.04585088664641913,13742,0.042353746040120044,0.04934802725271821
1986,kein Migrationshintergrund,2. Quintil,general elemantary,0.041344175565788184,13742,0.03801551412662751,0.04467283700494886
1986,direkter Migrationshintergrund,2. Quintil,middle vocational,0.02400313510336044,13742,0.02144402309108154,0.02656224711563934
1986,kein Migrationshintergrund,4. Quintil,middle vocational,0.02174977956304497,13742,0.019310938457126645,0.024188620668963292
1986,direkter Migrationshintergrund,2. Quintil,general elemantary,0.02018222788282551,13742,0.01783103473001302,0.022533421035638
1986,kein Migrationshintergrund,1. Quintil,higher vocational,0.018614676202606054,13742,0.016354831361811505,0.020874521043400603
1986,kein Migrationshintergrund,3. Quintil,general elemantary,0.017830900362496325,13742,0.015618259802881706,0.020043540922110942
1986,kein Migrationshintergrund,2. Quintil,higher vocational,0.016851180562359167,13742,0.014699113025625814,0.01900324809909252
1986,kein Migrationshintergrund,3. Quintil,higher education,0.016263348682276867,13742,0.014148518440918923,0.018378178923634813
1986,direkter Migrationshintergrund,2. Quintil,inadequately,0.015871460762222005,13742,0.013781849682785955,0.017961071841658054
1986,kein Migrationshintergrund,2. Quintil,higher education,0.01577348878220829,13742,0.013690233414931488,0.017856744149485092
1986,kein Migrationshintergrund,4. Quintil,higher education,0.012442441461741942,13742,0.010589058735540205,0.014295824187943678
1986,kein Migrationshintergrund,1. Quintil,higher education,0.01224649750171451,13742,0.010407583847402261,0.01408541115602676
1986,direkter Migrationshintergrund,3. Quintil,middle vocational,0.009993141961399039,13742,0.008330107574567638,0.01165617634823044
1986,kein Migrationshintergrund,3. Quintil,higher vocational,0.009699226021357891,13742,0.008060587355478016,0.011337864687237766
1986,direkter Migrationshintergrund,1. Quintil,vocational + Abi,0.007347898501028706,13742,0.005919954399798427,0.008775842602258985
1986,kein Migrationshintergrund,1. Quintil,vocational + Abi,0.006956010580973841,13742,0.005566392488817208,0.008345628673130474
1986,kein Migrationshintergrund,1. Quintil,inadequately,0.005584402860781816,13742,0.0043384447732584645,0.006830360948305168
1986,kein Migrationshintergrund,5. Quintil,higher education,0.0054864308807681,13742,0.004251389776560412,0.006721471984975789
1986,kein Migrationshintergrund,5. Quintil,middle vocational,0.0054864308807681,13742,0.004251389776560412,0.006721471984975789
1986,kein Migrationshintergrund,4. Quintil,higher vocational,0.005290486920740668,13742,0.004077581163544809,0.006503392677936527
1986,direkter Migrationshintergrund,3. Quintil,general elemantary,0.005192514940726952,13742,0.003990833098733208,0.006394196782720695
1986,kein Migrationshintergrund,4. Quintil,general elemantary,0.004212795140589792,13742,0.0031298672464156827,0.0052957230347639005
1986,direkter Migrationshintergrund,3. Quintil,inadequately,0.004212795140589792,13742,0.0031298672464156827,0.0052957230347639005
1986,kein Migrationshintergrund,2. Quintil,vocational + Abi,0.004114823160576075,13742,0.0030445088771236233,0.005185137444028527
1986,direkter Migrationshintergrund,1. Quintil,higher education,0.0040168511805623594,13742,0.0029593034794232545,0.005074398881701464
1986,kein Migrationshintergrund,1. Quintil,in school,0.003918879200548643,13742,0.002874256661806931,0.004963501739290355
1986,indirekter Migrationshintergrund,1. Quintil,general elemantary,0.003429019300480063,13742,0.0024516241442793458,0.00440641445668078
1986,direkter Migrationshintergrund,2. Quintil,higher education,0.0033310473204663468,13742,0.002367668786208381,0.004294425854724312
1986,indirekter Migrationshintergrund,1. Quintil,middle vocational,0.0031351033604389146,13742,0.0022003970330832334,0.004069809687794596
1986,kein Migrationshintergrund,3. Quintil,vocational + Abi,0.0031351033604389146,13742,0.0022003970330832334,0.004069809687794596
1986,direkter Migrationshintergrund,1. Quintil,higher vocational,0.002449299500342902,13742,0.001622843884340227,0.003275755116345577
1986,kein Migrationshintergrund,2. Quintil,in school,0.002351327520329186,13742,0.0015415299354168753,0.0031611251052414964
1986,direkter Migrationshintergrund,3. Quintil,higher education,0.0020574115802880375,13742,0.0012998037271780088,0.0028150194333980663
1986,kein Migrationshintergrund,4. Quintil,vocational + Abi,0.0019594396002743215,13742,0.0012200537496099644,0.0026988254509386785
1986,kein Migrationshintergrund,2. Quintil,inadequately,0.0015675516802194573,13742,0.0009060950460850839,0.0022290083143538305
1986,direkter Migrationshintergrund,2. Quintil,vocational + Abi,0.0015675516802194573,13742,0.0009060950460850839,0.0022290083143538305
1986,indirekter Migrationshintergrund,2. Quintil,middle vocational,0.0014695797002057412,13742,0.0008290956464537637,0.002110063753957719
1986,kein Migrationshintergrund,5. Quintil,general elemantary,0.0014695797002057412,13742,0.0008290956464537637,0.002110063753957719
1986,direkter Migrationshintergrund,4. Quintil,middle vocational,0.0014695797002057412,13742,0.0008290956464537637,0.002110063753957719
1986,indirekter Migrationshintergrund,2. Quintil,general elemantary,0.0014695797002057412,13742,0.0008290956464537637,0.002110063753957719
1986,direkter Migrationshintergrund,2. Quintil,higher vocational,0.001273635740178309,13742,0.0006773190357570233,0.0018699524445995948
1986,kein Migrationshintergrund,5. Quintil,higher vocational,0.0010776917801508768,13742,0.0005291063860740942,0.0016262771742276594
1986,direkter Migrationshintergrund,3. Quintil,higher vocational,0.0009797198001371607,13742,0.0004566385004655956,0.0015028010998087257
1986,kein Migrationshintergrund,3. Quintil,in school,0.0008817478201234447,13742,0.00038548499562606874,0.0013780106446208207
1986,direkter Migrationshintergrund,4. Quintil,general elemantary,0.0007837758401097286,13742,0.00031587182288991724,0.0012516798573295402
1986,direkter Migrationshintergrund,3. Quintil,vocational + Abi,0.0007837758401097286,13742,0.00031587182288991724,0.0012516798573295402
1986,indirekter Migrationshintergrund,3. Quintil,middle vocational,0.0007837758401097286,13742,0.00031587182288991724,0.0012516798573295402
1986,direkter Migrationshintergrund,5. Quintil,higher education,0.0006858038600960126,13742,0.0002480982728309349,0.0011235094473610902
1986,direkter Migrationshintergrund,4. Quintil,higher education,0.0006858038600960126,13742,0.0002480982728309349,0.0011235094473610902
1986,kein Migrationshintergrund,4. Quintil,in school,0.0006858038600960126,13742,0.0002480982728309349,0.0011235094473610902
1986,direkter Migrationshintergrund,5. Quintil,middle vocational,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,kein Migrationshintergrund,5. Quintil,vocational + Abi,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,direkter Migrationshintergrund,1. Quintil,in school,0.0005878318800822965,13742,0.00018257538555568176,0.0009930883746089112
1986,kein Migrationshintergrund,3. Quintil,inadequately,0.0003918879200548643,13742,6.096494239573989e-05,0.0007228108977139888
1986,indirekter Migrationshintergrund,1. Quintil,in school,0.00029391594004114823,13742,7.3141907502044415e-06,0.0005805176893320921
1986,indirekter Migrationshintergrund,1. Quintil,higher vocational,0.00029391594004114823,13742,7.3141907502044415e-06,0.0005805176893320921
1986,indirekter Migrationshintergrund,1. Quintil,higher education,0.00029391594004114823,13742,7.3141907502044415e-06,0.0005805176893320921
1986,direkter Migrationshintergrund,4. Quintil,vocational + Abi,0.00029391594004114823,13742,7.3141907502044415e-06,0.0005805176893320921
1986,kein Migrationshintergrund,4. Quintil,inadequately,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,direkter Migrationshintergrund,5. Quintil,general elemantary,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,indirekter Migrationshintergrund,1. Quintil,inadequately,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,indirekter Migrationshintergrund,3. Quintil,general elemantary,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,direkter Migrationshintergrund,2. Quintil,in school,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,indirekter Migrationshintergrund,3. Quintil,higher vocational,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
1986,indirekter Migrationshintergrund,2. Quintil,in school,0.00019594396002743216,13742,-3.807685462541306e-05,0.0004299647746802774
