year,regtyp,sex,plb0219_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2007,Urban regions,female,"Yes, every 2 weeks",0.08321336020731356,25385,0.07981555752317819,0.08661116289144892
2007,Urban regions,female,"Yes, every week",0.05758710048949035,25385,0.05472126864163791,0.060452932337342793
2007,Urban regions,female,"Yes, every 3-4 weeks",0.04520587388424993,25385,0.04265011551687302,0.04776163225162684
2007,Rural regions,male,"No, never",0.5494393476044852,25385,0.5433186066789404,0.55556008853003
2007,Rural regions,male,"Yes, less frequently",0.2145769622833843,25385,0.2095267358382139,0.2196271887285547
2007,Rural regions,male,"Yes, every 2 weeks",0.08664627930682976,25385,0.08318559528500032,0.09010696332865921
2007,Rural regions,male,"Yes, every week",0.08103975535168195,25385,0.07768265046688165,0.08439686023648225
2007,Rural regions,male,"Yes, every 3-4 weeks",0.06829765545361875,25385,0.06519446107894755,0.07140084982828995
2007,Rural regions,female,"No, never",0.6402714932126696,25385,0.6343676203297957,0.6461753660955436
2007,Rural regions,female,"Yes, less frequently",0.15271493212669685,25385,0.14828983287985148,0.1571400313735422
2007,Rural regions,female,"Yes, every 2 weeks",0.1074660633484163,25385,0.1036561462417578,0.1112759804550748
2007,Rural regions,female,"Yes, every week",0.055995475113122174,25385,0.05316713917145237,0.05882381105479198
2007,Rural regions,female,"Yes, every 3-4 weeks",0.04355203619909502,25385,0.04104129243222239,0.04606277996596765
2009,Urban regions,male,"No, never",0.5574660633484163,21983,0.5509001507247654,0.5640319759720672
2009,Urban regions,male,"Yes, less frequently",0.23107088989441932,21983,0.22549866852802813,0.2366431112608105
2009,Urban regions,male,"Yes, every 2 weeks",0.0751131221719457,21983,0.07162882805633924,0.07859741628755215
2009,Urban regions,male,"Yes, every week",0.07209653092006033,21983,0.06867735713797402,0.07551570470214664
2009,Urban regions,male,"Yes, every 3-4 weeks",0.06425339366515836,21983,0.06101194045420515,0.06749484687611157
2009,Urban regions,female,"No, never",0.6512820512820513,21983,0.6449821419831244,0.6575819605809782
2009,Urban regions,female,"Yes, less frequently",0.15064102564102563,21983,0.1459124551971533,0.15536959608489798
2009,Urban regions,female,"Yes, every 2 weeks",0.08814102564102565,21983,0.08439331993750415,0.09188873134454714
2009,Urban regions,female,"Yes, every week",0.06666666666666667,21983,0.06336916252124296,0.06996417081209037
2009,Urban regions,female,"Yes, every 3-4 weeks",0.04326923076923077,21983,0.040579572843495115,0.04595888869496642
2009,Rural regions,male,"No, never",0.5503699487763233,21983,0.5437938608312,0.5569460367214466
2009,Rural regions,male,"Yes, less frequently",0.22538417757541263,21983,0.2198606378034171,0.23090771734740814
2009,Rural regions,male,"Yes, every 2 weeks",0.08309618668184406,21983,0.07944726091690778,0.08674511244678033
2009,Rural regions,male,"Yes, every week",0.08138873079112123,21983,0.07777412771515711,0.08500333386708535
2009,Rural regions,male,"Yes, every 3-4 weeks",0.05976095617529881,21983,0.05662737823699619,0.06289453411360142
2009,Rural regions,female,"No, never",0.6306361951822113,21983,0.6242560699156289,0.6370163204487936
2009,Rural regions,female,"Yes, less frequently",0.14206300185299567,21983,0.13744790538348486,0.14667809832250647
2009,Rural regions,female,"Yes, every 2 weeks",0.10809141445336627,21983,0.10398683786576493,0.11219599104096761
2009,Rural regions,female,"Yes, every week",0.05991352686843731,21983,0.056776206016544525,0.0630508477203301
2009,Rural regions,female,"Yes, every 3-4 weeks",0.0592958616429895,21983,0.05617372928157285,0.062417994004406153
2011,Urban regions,male,"No, never",0.5591766723842195,41903,0.5544228788037863,0.5639304659646528
2011,Urban regions,male,"Yes, less frequently",0.21116828663998474,41903,0.2072604172326539,0.2150761560473156
2011,Urban regions,male,"Yes, every 2 weeks",0.08576329331046312,41903,0.08308218990170638,0.08844439671921986
2011,Urban regions,male,"Yes, every week",0.0779493043643987,41903,0.07538235657906323,0.08051625214973418
2011,Urban regions,male,"Yes, every 3-4 weeks",0.06594244330093386,41903,0.06356613464840813,0.0683187519534596
2011,Urban regions,female,"No, never",0.6545039908779932,41903,0.6499508490351824,0.6590571327208039
2011,Urban regions,female,"Yes, less frequently",0.12960851387305208,41903,0.12639257640567567,0.1328244513404285
2011,Urban regions,female,"Yes, every 2 weeks",0.09882174078297225,41903,0.0959643797631298,0.1016791018028147
2011,Urban regions,female,"Yes, every week",0.07164576206765488,41903,0.06917639513457864,0.07411512900073113
2011,Urban regions,female,"Yes, every 3-4 weeks",0.045419992398327634,41903,0.043426276790781045,0.047413708005874224
2011,Rural regions,male,"No, never",0.5680374456703444,41903,0.5632945338963902,0.5727803574442987
2011,Rural regions,male,"Yes, less frequently",0.20026746907388834,41903,0.19643559614518274,0.20409934200259394
2011,Rural regions,male,"Yes, every 2 weeks",0.09294550317619525,41903,0.09016537771788415,0.09572562863450636
2011,Rural regions,male,"Yes, every week",0.06954195921096623,41903,0.06710636254710343,0.07197755587482903
2011,Rural regions,male,"Yes, every 3-4 weeks",0.06920762286860582,41903,0.06677745156602215,0.0716377941711895
2011,Rural regions,female,"No, never",0.6224940536867143,41903,0.6178525038814169,0.6271356034920117
2011,Rural regions,female,"Yes, less frequently",0.13387699626231736,41903,0.13061655576009334,0.13713743676454138
2011,Rural regions,female,"Yes, every 2 weeks",0.1216445803601767,41903,0.11851479151877163,0.12477436920158176
2011,Rural regions,female,"Yes, every week",0.06489976214746856,41903,0.0625410000030729,0.06725852429186423
2011,Rural regions,female,"Yes, every 3-4 weeks",0.05708460754332314,41903,0.054863194153048196,0.05930602093359808
2013,Urban regions,male,"No, never",0.572848382321844,44486,0.5682515859504593,0.5774451786932286
2013,Urban regions,male,"Yes, less frequently",0.2180164939733559,44486,0.21417952873510984,0.22185345921160196
2013,Urban regions,male,"Yes, every 2 weeks",0.0831042503700571,44486,0.08053908132458598,0.08566941941552822
2013,Urban regions,male,"Yes, every week",0.06703319940790865,44486,0.0647092725157096,0.06935712630010771
2013,Urban regions,male,"Yes, every 3-4 weeks",0.05899767392683443,44486,0.056808112237119575,0.06118723561654928
2013,Urban regions,female,"No, never",0.6575860011930801,44486,0.6531764292967677,0.6619955730893925
2013,Urban regions,female,"Yes, less frequently",0.13819844899582423,44486,0.13499144417500916,0.1414054538166393
2013,Urban regions,female,"Yes, every 2 weeks",0.09604295088486776,44486,0.09330483996004742,0.09878106180968811
2013,Urban regions,female,"Yes, every week",0.06800556770729767,44486,0.06566606642931203,0.07034506898528331
2013,Urban regions,female,"Yes, every 3-4 weeks",0.040167031218930206,44486,0.038342391639829915,0.0419916707980305
2013,Rural regions,male,"No, never",0.5610758311542772,44486,0.5564642493063204,0.5656874130022339
2013,Rural regions,male,"Yes, less frequently",0.21666044079193125,44486,0.21283211196647456,0.22048876961738795
2013,Rural regions,male,"Yes, every 2 weeks",0.09712364587224505,44486,0.09437181954951401,0.09987547219497608
2013,Rural regions,male,"Yes, every week",0.06686589465819948,44486,0.06454466156304556,0.0691871277533534
2013,Rural regions,male,"Yes, every 3-4 weeks",0.05827418752334703,44486,0.05609725612451343,0.06045111892218063
2013,Rural regions,female,"No, never",0.6261419536191145,44486,0.6216458722677873,0.6306380349704417
2013,Rural regions,female,"Yes, less frequently",0.13281799016163034,44486,0.12966423499904073,0.13597174532421996
2013,Rural regions,female,"Yes, every 2 weeks",0.12614195361911454,44486,0.1230566734069256,0.12922723383130347
2013,Rural regions,female,"Yes, every week",0.05762473647224174,44486,0.05545922341038645,0.059790249534097034
2013,Rural regions,female,"Yes, every 3-4 weeks",0.05727336612789881,44486,0.05511406289297246,0.05943266936282516
2015,Urban regions,male,"No, never",0.5759031112967217,38036,0.5709364344074733,0.58086978818597
2015,Urban regions,male,"Yes, less frequently",0.2077678012111088,38036,0.20369048852362504,0.21184511389859256
2015,Urban regions,male,"Yes, every 2 weeks",0.08644811025266236,38036,0.08362386105408301,0.0892723594512417
2015,Urban regions,male,"Yes, every week",0.07016078513259554,38036,0.06759388010135294,0.07272769016383814
2015,Urban regions,male,"Yes, every 3-4 weeks",0.05972019210691167,38036,0.057338707355954525,0.06210167685786882
2015,Urban regions,female,"No, never",0.6461661341853036,38036,0.6413607241938521,0.650971544176755
2015,Urban regions,female,"Yes, less frequently",0.14077476038338657,38036,0.13727954000880918,0.14426998075796396
2015,Urban regions,female,"Yes, every 2 weeks",0.10363418530351437,38036,0.10057114427975095,0.1066972263272778
2015,Urban regions,female,"Yes, every week",0.06769169329073482,38036,0.0651670145801697,0.07021637200129995
2015,Urban regions,female,"Yes, every 3-4 weeks",0.041733226837060704,38036,0.03972347307721577,0.04374298059690564
2015,Rural regions,male,"No, never",0.5817195972114639,38036,0.5767622509099356,0.5866769435129923
2015,Rural regions,male,"Yes, less frequently",0.19519752130131682,38036,0.1912142448031954,0.19918079779943823
2015,Rural regions,male,"Yes, every 2 weeks",0.0906274206041828,38036,0.08774233044744419,0.09351251076092142
2015,Rural regions,male,"Yes, every 3-4 weeks",0.06700232378001549,38036,0.06448960511601899,0.06951504244401198
2015,Rural regions,male,"Yes, every week",0.06545313710302092,38036,0.06296757609515331,0.06793869811088853
2015,Rural regions,female,"No, never",0.6282527881040892,38036,0.6233959936461099,0.6331095825620686
2015,Rural regions,female,"Yes, less frequently",0.13011152416356878,38036,0.1267304996242126,0.13349254870292496
2015,Rural regions,female,"Yes, every 2 weeks",0.12639405204460966,38036,0.12305456501022775,0.12973353907899154
2015,Rural regions,female,"Yes, every week",0.06394052044609666,38036,0.06148186054463453,0.06639918034755879
2015,Rural regions,female,"Yes, every 3-4 weeks",0.051301115241635685,38036,0.04908401029861919,0.05351822018465218
2017,Urban regions,male,"No, never",0.5942196531791908,45410,0.5897031810906255,0.5987361252677561
2017,Urban regions,male,"Yes, less frequently",0.1764932562620424,45410,0.1729867230367441,0.17999978948734072
2017,Urban regions,male,"Yes, every 2 weeks",0.08709055876685934,45410,0.08449709784675909,0.08968401968695959
2017,Urban regions,male,"Yes, every 3-4 weeks",0.07244701348747591,45410,0.07006271881716045,0.07483130815779138
2017,Urban regions,male,"Yes, every week",0.0697495183044316,45410,0.06740663380793586,0.07209240280092734
2017,Urban regions,female,"No, never",0.6687874931830576,45410,0.6644585911675408,0.6731163951985745
2017,Urban regions,female,"Yes, less frequently",0.11270678058534812,45410,0.10979814760598616,0.11561541356471008
2017,Urban regions,female,"Yes, every 2 weeks",0.09852754044719142,45410,0.09578637421709274,0.1012687066772901
2017,Urban regions,female,"Yes, every week",0.06726049809125613,45410,0.06495672052536018,0.06956427565715208
2017,Urban regions,female,"Yes, every 3-4 weeks",0.0527176876931467,45410,0.05066227889593543,0.05477309649035797
2017,Rural regions,male,"No, never",0.6060499472388322,45410,0.6015557191392964,0.610544175338368
2017,Rural regions,male,"Yes, less frequently",0.1691874780161801,45410,0.16573909144213567,0.1726358645902245
2017,Rural regions,male,"Yes, every 2 weeks",0.08969398522687302,45410,0.08706580171170707,0.09232216874203898
2017,Rural regions,male,"Yes, every 3-4 weeks",0.06894125923320436,45410,0.06661097730553774,0.07127154116087099
2017,Rural regions,male,"Yes, every week",0.0661273302849103,45410,0.06384165439065397,0.06841300617916664
2017,Rural regions,female,"No, never",0.6553918285331547,45410,0.651020699596311,0.6597629574699984
2017,Rural regions,female,"Yes, every 2 weeks",0.12190221031480242,45410,0.11889296528071709,0.12491145534888774
2017,Rural regions,female,"Yes, less frequently",0.09946416610850636,45410,0.09671143276919,0.10221689944782272
2017,Rural regions,female,"Yes, every week",0.06597454789015406,45410,0.06369132722134288,0.06825776855896523
2017,Rural regions,female,"Yes, every 3-4 weeks",0.05726724715338245,45410,0.05513013274756243,0.05940436155920248
2019,Urban regions,male,"No, never",0.5621973929236499,42417,0.5574760050296426,0.5669187808176572
2019,Urban regions,male,"Yes, less frequently",0.20074487895716947,42417,0.19693289514132614,0.2045568627730128
2019,Urban regions,male,"Yes, every 2 weeks",0.08808193668528864,42417,0.08538477219420398,0.0907791011763733
2019,Urban regions,male,"Yes, every week",0.07895716945996276,42417,0.0763907845360857,0.0815235543838398
2019,Urban regions,male,"Yes, every 3-4 weeks",0.07001862197392923,42417,0.0675901672968378,0.07244707665102067
2019,Urban regions,female,"No, never",0.659913712249109,42417,0.6554052936387912,0.6644221308594268
2019,Urban regions,female,"Yes, less frequently",0.1277433877321328,42417,0.124566678635592,0.13092009682867362
2019,Urban regions,female,"Yes, every 2 weeks",0.09735509285312324,42417,0.09453395763545351,0.10017622807079297
2019,Urban regions,female,"Yes, every week",0.06283999249671732,42417,0.060530529370088015,0.06514945562334662
2019,Urban regions,female,"Yes, every 3-4 weeks",0.05214781466891765,42417,0.0500320154069243,0.054263613930911
2019,Rural regions,male,"No, never",0.5871494497692581,42417,0.5824639398702498,0.5918349596682664
2019,Rural regions,male,"Yes, less frequently",0.17855875044373448,42417,0.1749140241522382,0.18220347673523077
2019,Rural regions,male,"Yes, every 2 weeks",0.0926517571884984,42417,0.08989245078896949,0.09541106358802731
2019,Rural regions,male,"Yes, every week",0.07916222932197373,42417,0.07659280005179035,0.0817316585921571
2019,Rural regions,male,"Yes, every 3-4 weeks",0.06247781327653532,42417,0.060174570147398625,0.06478105640567201
2019,Rural regions,female,"No, never",0.65465032444124,42417,0.6501253063835853,0.6591753424988948
2019,Rural regions,female,"Yes, every 2 weeks",0.11715933669790915,42417,0.11409867229092621,0.12022000110489209
2019,Rural regions,female,"Yes, less frequently",0.10814708002883922,42417,0.10519151775065005,0.11110264230702838
2019,Rural regions,female,"Yes, every week",0.06308579668348954,42417,0.060772124612523945,0.06539946875445514
2019,Rural regions,female,"Yes, every 3-4 weeks",0.05695746214852199,42417,0.05475186062380256,0.059163063673241416
2021,Urban regions,male,"No, never",0.593536521282186,27598,0.5877415437757737,0.5993314987885984
2021,Urban regions,male,"Yes, less frequently",0.17603783499737258,27598,0.17154444710644406,0.1805312228883011
2021,Urban regions,male,"Yes, every 2 weeks",0.09090909090909091,27598,0.08751733507227695,0.09430084674590487
2021,Urban regions,male,"Yes, every week",0.08407777193904362,27598,0.08080370795234244,0.08735183592574479
2021,Urban regions,male,"Yes, every 3-4 weeks",0.055438780872306886,27598,0.05273893384857436,0.058138627896039415
2021,Urban regions,female,"No, never",0.6488460414840783,27598,0.6432143756112779,0.6544777073568787
2021,Urban regions,female,"Yes, less frequently",0.1294186386210926,27598,0.12545840905108216,0.13337886819110303
2021,Urban regions,female,"Yes, every 2 weeks",0.10896874087058137,27598,0.10529240905555366,0.11264507268560907
2021,Urban regions,female,"Yes, every week",0.06397896581945661,27598,0.061091753792238225,0.066866177846675
2021,Urban regions,female,"Yes, every 3-4 weeks",0.04878761320479112,27598,0.046245992142883885,0.05132923426669836
2021,Rural regions,male,"No, never",0.6103896103896104,27598,0.6046360576636052,0.6161431631156156
2021,Rural regions,male,"Yes, less frequently",0.15702479338842976,27598,0.15273230842757235,0.16131727834928716
2021,Rural regions,male,"Yes, every 2 weeks",0.09149940968122787,27598,0.08809776443770677,0.09490105492474897
2021,Rural regions,male,"Yes, every week",0.08028335301062574,27598,0.07707740082374265,0.08348930519750883
2021,Rural regions,male,"Yes, every 3-4 weeks",0.06080283353010626,27598,0.057983427901772355,0.06362223915844016
2021,Rural regions,female,"No, never",0.6345679012345679,27598,0.6288864450420819,0.6402493574270538
2021,Rural regions,female,"Yes, every 2 weeks",0.13024691358024693,27598,0.12627592191187015,0.1342179052486237
2021,Rural regions,female,"Yes, less frequently",0.1111111111111111,27598,0.10740328165528112,0.11481894056694109
2021,Rural regions,female,"Yes, every week",0.06358024691358025,27598,0.06070143259301174,0.06645906123414876
2021,Rural regions,female,"Yes, every 3-4 weeks",0.06049382716049383,27598,0.05768113232523883,0.06330652199574882
