year,pgisced97,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08710,363,4327,0.07870,0.09550
2011,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06305,311,4327,0.05581,0.07029
2011,Second Stage of Tertiary Education,"Yes, less frequently",0.23454,982,4327,0.22192,0.24717
2013,No answer / don't know,"No, never",0.67593,174,174,0.60618,0.74567
2013,Pre-primary Level,"No, never",0.54965,39,39,0.39146,0.70784
2013,Primary Level,"No, never",0.58059,77,77,0.46965,0.69154
2013,Lower Secondary Level,"No, never",0.72036,785,1098,0.69380,0.74692
2013,Lower Secondary Level,"Yes, every week",0.06739,72,1098,0.05256,0.08223
2013,Lower Secondary Level,"Yes, every 2 weeks",0.09338,107,1098,0.07616,0.11059
2013,Lower Secondary Level,"Yes, every 3-4 weeks",0.02674,35,1098,0.01719,0.03628
2013,Lower Secondary Level,"Yes, less frequently",0.09213,99,1098,0.07502,0.10925
2013,Upper Secondary Level,"No, never",0.63288,4581,7222,0.62176,0.64400
2013,Upper Secondary Level,"Yes, every week",0.04524,333,7222,0.04044,0.05003
2013,Upper Secondary Level,"Yes, every 2 weeks",0.10388,804,7222,0.09684,0.11091
2013,Upper Secondary Level,"Yes, every 3-4 weeks",0.04958,376,7222,0.04458,0.05459
2013,Upper Secondary Level,"Yes, less frequently",0.16842,1128,7222,0.15979,0.17705
2013,Post-secondary Non-tertiary Level,"No, never",0.60286,884,1325,0.57650,0.62921
2013,Post-secondary Non-tertiary Level,"Yes, every week",0.05379,56,1325,0.04164,0.06595
2013,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09828,129,1325,0.08224,0.11432
2013,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06221,57,1325,0.04920,0.07522
2013,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18286,199,1325,0.16203,0.20368
2013,First Stage of Tertiary Education,"No, never",0.52258,630,1115,0.49324,0.55191
2013,First Stage of Tertiary Education,"Yes, every week",0.04298,62,1115,0.03107,0.05489
2013,First Stage of Tertiary Education,"Yes, every 2 weeks",0.09117,93,1115,0.07427,0.10807
2013,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05670,57,1115,0.04312,0.07029
2013,First Stage of Tertiary Education,"Yes, less frequently",0.28657,273,1115,0.26002,0.31313
2013,Second Stage of Tertiary Education,"No, never",0.50757,2131,4077,0.49223,0.52292
2013,Second Stage of Tertiary Education,"Yes, every week",0.09694,441,4077,0.08786,0.10602
2013,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08371,311,4077,0.07521,0.09222
2013,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06949,254,4077,0.06169,0.07730
2013,Second Stage of Tertiary Education,"Yes, less frequently",0.24228,940,4077,0.22913,0.25544
2015,No answer / don't know,"No, never",0.67098,239,311,0.61868,0.72329
2015,No answer / don't know,"Yes, every 2 weeks",0.09433,33,311,0.06179,0.12687
2015,No answer / don't know,"Yes, less frequently",0.14219,39,311,0.10332,0.18107
2015,Primary Level,"No, never",0.70312,107,107,0.61614,0.79010
2015,Lower Secondary Level,"No, never",0.69474,855,1223,0.66892,0.72056
2015,Lower Secondary Level,"Yes, every week",0.07095,78,1223,0.05655,0.08534
2015,Lower Secondary Level,"Yes, every 2 weeks",0.09845,126,1223,0.08175,0.11516
2015,Lower Secondary Level,"Yes, every 3-4 weeks",0.04807,56,1223,0.03607,0.06006
2015,Lower Secondary Level,"Yes, less frequently",0.08779,108,1223,0.07192,0.10366
2015,Upper Secondary Level,"No, never",0.63198,4345,6771,0.62049,0.64347
2015,Upper Secondary Level,"Yes, every week",0.04782,351,6771,0.04274,0.05290
2015,Upper Secondary Level,"Yes, every 2 weeks",0.10997,769,6771,0.10252,0.11742
2015,Upper Secondary Level,"Yes, every 3-4 weeks",0.04824,319,6771,0.04313,0.05334
2015,Upper Secondary Level,"Yes, less frequently",0.16200,987,6771,0.15322,0.17077
2015,Post-secondary Non-tertiary Level,"No, never",0.62004,950,1469,0.59521,0.64487
2015,Post-secondary Non-tertiary Level,"Yes, every week",0.03988,69,1469,0.02987,0.04990
2015,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.10506,149,1469,0.08938,0.12075
2015,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05902,77,1469,0.04697,0.07108
2015,Post-secondary Non-tertiary Level,"Yes, less frequently",0.17599,224,1469,0.15651,0.19547
2015,First Stage of Tertiary Education,"No, never",0.53163,559,1003,0.50074,0.56253
2015,First Stage of Tertiary Education,"Yes, every week",0.06090,60,1003,0.04609,0.07570
2015,First Stage of Tertiary Education,"Yes, every 2 weeks",0.07525,78,1003,0.05892,0.09159
2015,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05099,47,1003,0.03737,0.06461
2015,First Stage of Tertiary Education,"Yes, less frequently",0.28123,259,1003,0.25339,0.30907
2015,Second Stage of Tertiary Education,"No, never",0.49822,2106,4060,0.48284,0.51360
2015,Second Stage of Tertiary Education,"Yes, every week",0.10269,416,4060,0.09335,0.11203
2015,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.09095,327,4060,0.08211,0.09980
2015,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08087,291,4060,0.07248,0.08926
2015,Second Stage of Tertiary Education,"Yes, less frequently",0.22726,920,4060,0.21437,0.24016
2017,No answer / don't know,"No, never",0.76747,228,265,0.71651,0.81843
2017,No answer / don't know,"Yes, every 2 weeks",0.08342,37,265,0.05006,0.11678
2017,Pre-primary Level,"No, never",0.44450,35,35,0.27747,0.61153
2017,Primary Level,"No, never",0.66487,132,132,0.58404,0.74571
2017,Lower Secondary Level,"No, never",0.73186,948,1320,0.70796,0.75577
2017,Lower Secondary Level,"Yes, every week",0.05036,77,1320,0.03856,0.06216
2017,Lower Secondary Level,"Yes, every 2 weeks",0.08801,131,1320,0.07272,0.10330
2017,Lower Secondary Level,"Yes, every 3-4 weeks",0.04475,59,1320,0.03360,0.05591
2017,Lower Secondary Level,"Yes, less frequently",0.08501,105,1320,0.06996,0.10006
2017,Upper Secondary Level,"No, never",0.64341,4788,7305,0.63242,0.65439
2017,Upper Secondary Level,"Yes, every week",0.05731,425,7305,0.05198,0.06264
2017,Upper Secondary Level,"Yes, every 2 weeks",0.10277,776,7305,0.09581,0.10974
2017,Upper Secondary Level,"Yes, every 3-4 weeks",0.05487,408,7305,0.04964,0.06009
2017,Upper Secondary Level,"Yes, less frequently",0.14164,908,7305,0.13364,0.14963
2017,Post-secondary Non-tertiary Level,"No, never",0.63647,1099,1701,0.61361,0.65934
2017,Post-secondary Non-tertiary Level,"Yes, every week",0.06037,100,1701,0.04905,0.07170
2017,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11177,186,1701,0.09679,0.12675
2017,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05404,113,1701,0.04329,0.06478
2017,Post-secondary Non-tertiary Level,"Yes, less frequently",0.13735,203,1701,0.12098,0.15371
2017,First Stage of Tertiary Education,"No, never",0.58306,602,1036,0.55302,0.61310
2017,First Stage of Tertiary Education,"Yes, every week",0.05255,57,1036,0.03896,0.06614
2017,First Stage of Tertiary Education,"Yes, every 2 weeks",0.08750,91,1036,0.07028,0.10471
2017,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05417,64,1036,0.04038,0.06796
2017,First Stage of Tertiary Education,"Yes, less frequently",0.22272,222,1036,0.19737,0.24807
2017,Second Stage of Tertiary Education,"No, never",0.55973,2611,4583,0.54536,0.57411
2017,Second Stage of Tertiary Education,"Yes, every week",0.08670,409,4583,0.07855,0.09484
2017,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08218,368,4583,0.07422,0.09013
2017,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07633,362,4583,0.06864,0.08402
2017,Second Stage of Tertiary Education,"Yes, less frequently",0.19506,833,4583,0.18359,0.20654
2019,No answer / don't know,"No, never",0.66230,203,270,0.60579,0.71882
2019,No answer / don't know,"Yes, every 2 weeks",0.12906,31,270,0.08899,0.16912
2019,No answer / don't know,"Yes, less frequently",0.14118,36,270,0.09957,0.18280
2019,Pre-primary Level,"No, never",0.48775,38,38,0.32668,0.64881
2019,Primary Level,"No, never",0.74643,124,124,0.66955,0.82332
2019,Lower Secondary Level,"No, never",0.71052,841,1214,0.68499,0.73604
2019,Lower Secondary Level,"Yes, every week",0.05849,82,1214,0.04528,0.07170
2019,Lower Secondary Level,"Yes, every 2 weeks",0.11655,140,1214,0.09849,0.13460
2019,Lower Secondary Level,"Yes, every 3-4 weeks",0.03023,41,1214,0.02059,0.03986
2019,Lower Secondary Level,"Yes, less frequently",0.08422,110,1214,0.06859,0.09985
2019,Upper Secondary Level,"No, never",0.65828,4502,6850,0.64705,0.66951
2019,Upper Secondary Level,"Yes, every week",0.05688,403,6850,0.05140,0.06237
2019,Upper Secondary Level,"Yes, every 2 weeks",0.09780,697,6850,0.09077,0.10484
2019,Upper Secondary Level,"Yes, every 3-4 weeks",0.05856,384,6850,0.05300,0.06412
2019,Upper Secondary Level,"Yes, less frequently",0.12848,864,6850,0.12055,0.13640
2019,Post-secondary Non-tertiary Level,"No, never",0.67085,1107,1719,0.64863,0.69307
2019,Post-secondary Non-tertiary Level,"Yes, every week",0.04436,92,1719,0.03462,0.05409
2019,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11501,189,1719,0.09992,0.13010
2019,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.05163,110,1719,0.04117,0.06209
2019,Post-secondary Non-tertiary Level,"Yes, less frequently",0.11815,221,1719,0.10289,0.13342
2019,First Stage of Tertiary Education,"No, never",0.58098,693,1187,0.55290,0.60906
2019,First Stage of Tertiary Education,"Yes, every week",0.06476,81,1187,0.05075,0.07876
2019,First Stage of Tertiary Education,"Yes, every 2 weeks",0.09601,94,1187,0.07924,0.11277
2019,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.04015,69,1187,0.02898,0.05133
2019,First Stage of Tertiary Education,"Yes, less frequently",0.21810,250,1187,0.19460,0.24161
2019,Second Stage of Tertiary Education,"No, never",0.54739,2685,5140,0.53378,0.56100
2019,Second Stage of Tertiary Education,"Yes, every week",0.08922,492,5140,0.08143,0.09701
2019,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07880,441,5140,0.07143,0.08617
2019,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06425,392,5140,0.05755,0.07096
2019,Second Stage of Tertiary Education,"Yes, less frequently",0.22034,1130,5140,0.20901,0.23167
2021,No answer / don't know,"No, never",0.58042,252,352,0.52880,0.63205
2021,No answer / don't know,"Yes, every 2 weeks",0.07958,41,352,0.05127,0.10789
2021,No answer / don't know,"Yes, less frequently",0.24281,59,352,0.19795,0.28767
2021,Primary Level,"No, never",0.60784,263,297,0.55222,0.66346
2021,Primary Level,"Yes, less frequently",0.19279,34,297,0.14785,0.23773
2021,Lower Secondary Level,"No, never",0.64469,536,788,0.61125,0.67813
2021,Lower Secondary Level,"Yes, every week",0.09747,67,788,0.07675,0.11819
2021,Lower Secondary Level,"Yes, every 2 weeks",0.10953,82,788,0.08771,0.13135
2021,Lower Secondary Level,"Yes, every 3-4 weeks",0.05012,39,788,0.03487,0.06536
2021,Lower Secondary Level,"Yes, less frequently",0.09819,64,788,0.07740,0.11898
2021,Upper Secondary Level,"No, never",0.66804,2456,3727,0.65292,0.68316
2021,Upper Secondary Level,"Yes, every week",0.05262,210,3727,0.04545,0.05979
2021,Upper Secondary Level,"Yes, every 2 weeks",0.10515,415,3727,0.09530,0.11500
2021,Upper Secondary Level,"Yes, every 3-4 weeks",0.05479,195,3727,0.04748,0.06210
2021,Upper Secondary Level,"Yes, less frequently",0.11940,451,3727,0.10899,0.12981
2021,Post-secondary Non-tertiary Level,"No, never",0.66544,728,1115,0.63774,0.69315
2021,Post-secondary Non-tertiary Level,"Yes, every week",0.02594,50,1115,0.01660,0.03527
2021,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.11967,132,1115,0.10061,0.13873
2021,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06864,67,1115,0.05380,0.08349
2021,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12030,138,1115,0.10120,0.13941
2021,First Stage of Tertiary Education,"No, never",0.65968,336,533,0.61942,0.69995
2021,First Stage of Tertiary Education,"Yes, every week",0.04004,32,533,0.02338,0.05669
2021,First Stage of Tertiary Education,"Yes, every 2 weeks",0.05527,44,533,0.03585,0.07469
2021,First Stage of Tertiary Education,"Yes, less frequently",0.19751,121,533,0.16368,0.23134
2021,Second Stage of Tertiary Education,"No, never",0.58044,1956,3551,0.56421,0.59668
2021,Second Stage of Tertiary Education,"Yes, every week",0.08678,354,3551,0.07752,0.09604
2021,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08662,339,3551,0.07737,0.09588
2021,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05883,213,3551,0.05109,0.06657
2021,Second Stage of Tertiary Education,"Yes, less frequently",0.18733,689,3551,0.17449,0.20016
