syear,migback,plb0219_v1,proportion,n,lower_confidence,upper_confidence
2013,Indirect migration background,4.0,0.0022248396806700695,31177,0.0017018361572284637,0.0027478432041116753
2015,No migration background,1.0,0.44813856261198487,27342,0.44224385709025354,0.4540332681337162
2015,No migration background,5.0,0.1380317207512111,27342,0.13394310756568792,0.14212033393673426
2015,Direct migration background,1.0,0.11872055212688301,27342,0.11488647621980766,0.12255462803395836
2015,No migration background,3.0,0.07167031654389806,27342,0.06861285001178682,0.0747277830760093
2015,No migration background,2.0,0.04864290928396045,27342,0.04609301319704415,0.051192805370876754
2015,Indirect migration background,1.0,0.04273674430950959,27342,0.04033925133291487,0.045134237286104315
2015,No migration background,4.0,0.040215010949631695,27342,0.037886265581049045,0.042543756318214346
2015,Direct migration background,5.0,0.02216470900524255,27342,0.020419671351260684,0.023909746659224417
2015,Direct migration background,3.0,0.020439312495852412,27342,0.018762093597054233,0.022116531394650592
2015,Direct migration background,2.0,0.013935894883535735,27342,0.0125463872477302,0.01532540251934127
2015,Direct migration background,4.0,0.010286017652133519,27342,0.009090050043508864,0.011481985260758174
2015,Indirect migration background,5.0,0.009290596589023824,27342,0.008153399142493046,0.010427794035554603
2015,Indirect migration background,3.0,0.007897007100670251,27342,0.0068478257169695125,0.00894618848437099
2015,Indirect migration background,2.0,0.004844382507133851,27342,0.004021371497486673,0.005667393516781029
2015,Indirect migration background,4.0,0.002986263189329086,27342,0.002339484736175095,0.003633041642483077
2017,No migration background,1.0,0.46670702179176754,31140,0.4611658467747777,0.4722481968087574
2017,Direct migration background,1.0,0.12300242130750605,31140,0.11935443840062847,0.12665040421438364
2017,No migration background,5.0,0.11398305084745762,31140,0.11045334982551,0.11751275186940524
2017,No migration background,3.0,0.07039951573849879,31140,0.06755813276462252,0.07324089871237505
2017,No migration background,2.0,0.050786924939467314,31140,0.048348246256194195,0.05322560362274043
2017,No migration background,4.0,0.04963680387409201,31140,0.04722443633112769,0.052049171417056325
2017,Indirect migration background,1.0,0.042433414043583535,31140,0.040194511208577144,0.04467231687858993
2017,Direct migration background,3.0,0.020278450363196126,31140,0.0187129056365917,0.02184399508980055
2017,Direct migration background,5.0,0.018765133171912834,31140,0.017257974146516933,0.020272292197308736
2017,Direct migration background,2.0,0.01162227602905569,31140,0.0104318461072404,0.012812705950870978
2017,Direct migration background,4.0,0.009019370460048427,31140,0.007969302366195164,0.01006943855390169
2017,Indirect migration background,5.0,0.007324455205811138,31140,0.006377372094181287,0.008271538317440989
2017,Indirect migration background,3.0,0.0069612590799031475,31140,0.006037787016576758,0.007884731143229537
2017,Indirect migration background,2.0,0.005205811138014528,31140,0.004406515227080527,0.006005107048948529
2017,Indirect migration background,4.0,0.00387409200968523,31140,0.003184108278870487,0.004564075740499973
2019,No migration background,1.0,0.4666546611441263,29565,0.46096784502538957,0.472341477262863
2019,No migration background,5.0,0.13080016807731557,29565,0.12695663079971053,0.1346437053549206
2019,Direct migration background,1.0,0.10354763191067891,29565,0.10007466356708246,0.10702060025427536
2019,No migration background,3.0,0.07125277627708745,29565,0.068320419635317,0.07418513291885791
2019,No migration background,2.0,0.056185845488924906,29565,0.053560878579157305,0.05881081239869251
2019,No migration background,4.0,0.050783360345759046,29565,0.04828065040586975,0.05328607028564834
2019,Indirect migration background,1.0,0.04165916321507893,29565,0.039381537286656575,0.04393678914350129
2019,Direct migration background,5.0,0.018668587550273126,29565,0.01712571266207428,0.020211462438471973
2019,Direct migration background,3.0,0.01770814574704364,29565,0.016204747827566333,0.019211543666520947
2019,Direct migration background,2.0,0.010384776997418813,29565,0.009229199966747911,0.011540354028089714
2019,Indirect migration background,5.0,0.008283810552854314,29565,0.0072506307439765645,0.009316990361732062
2019,Indirect migration background,3.0,0.00822378294015247,29565,0.007194322187880147,0.009253243692424794
2019,Direct migration background,4.0,0.007263341136922985,29565,0.006295392348738531,0.00823128992510744
2019,Indirect migration background,2.0,0.005282429917762171,29565,0.0044561372552600585,0.006108722580264283
2019,Indirect migration background,4.0,0.0033015186986013567,29565,0.0026476268724277877,0.003955410524774925
2021,No migration background,1.0,0.4084573812458519,19931,0.40163308422362287,0.41528167826808093
2021,Direct migration background,1.0,0.17398312316298473,19931,0.16872004828919487,0.17924619803677458
2021,No migration background,5.0,0.11254385133213236,19931,0.10815626308363548,0.11693143958062925
2021,No migration background,3.0,0.06409405518156822,19931,0.06069376090299905,0.06749434946013738
2021,No migration background,2.0,0.05006162889921305,19931,0.04703407606825878,0.053089181730167315
2021,No migration background,4.0,0.04086470086280459,19931,0.03811613830404813,0.04361326342156105
2021,Indirect migration background,1.0,0.03792547643879776,19931,0.035273550405927445,0.04057740247166808
2021,Direct migration background,3.0,0.0322366549729781,19931,0.02978448202707533,0.034688827918880866
2021,Direct migration background,5.0,0.02910780316677728,19931,0.026773905838596724,0.03144170049495784
2021,Direct migration background,2.0,0.01981606143927183,19931,0.017881181652162507,0.021750941226381153
2021,Direct migration background,4.0,0.011377642931639328,19931,0.009905218921856525,0.012850066941422131
2021,Indirect migration background,3.0,0.006636958376789608,19931,0.005509682865087669,0.007764233888491547
2021,Indirect migration background,5.0,0.006352517303498625,19931,0.005249504322735622,0.007455530284261627
2021,Indirect migration background,2.0,0.0038873613349767705,19931,0.003023441973125453,0.0047512806968280875
2021,Indirect migration background,4.0,0.0026547833507158435,19931,0.00194040411299014,0.003369162588441547
