year,age_gr,sex,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,30-45 y.,female,"Yes, every 3-4 weeks",0.03091,91,2161,0.02362,0.03821
2007,30-45 y.,female,"Yes, less frequently",0.10422,313,2161,0.09134,0.11711
2007,46-65 y.,male,"No, never",0.37594,1283,2368,0.35642,0.39545
2007,46-65 y.,male,"Yes, every week",0.04951,205,2368,0.04077,0.05824
2007,46-65 y.,male,"Yes, every 2 weeks",0.04407,164,2368,0.03581,0.05234
2007,46-65 y.,male,"Yes, every 3-4 weeks",0.04303,141,2368,0.03485,0.05120
2007,46-65 y.,male,"Yes, less frequently",0.15529,575,2368,0.14070,0.16989
2007,46-65 y.,female,"No, never",0.35268,1377,2109,0.33228,0.37308
2007,46-65 y.,female,"Yes, every week",0.03501,136,2109,0.02717,0.04286
2007,46-65 y.,female,"Yes, every 2 weeks",0.04874,179,2109,0.03955,0.05793
2007,46-65 y.,female,"Yes, every 3-4 weeks",0.02439,106,2109,0.01781,0.03098
2007,46-65 y.,female,"Yes, less frequently",0.07224,311,2109,0.06119,0.08330
2007,66 and older,male,"No, never",0.02751,68,68,-0.01166,0.06668
2007,66 and older,female,"No, never",0.01813,35,35,-0.02672,0.06297
2009,17-29 y.,male,"No, never",0.36363,551,809,0.33046,0.39680
2009,17-29 y.,male,"Yes, every week",0.02962,40,809,0.01793,0.04131
2009,17-29 y.,male,"Yes, every 2 weeks",0.04948,63,809,0.03453,0.06444
2009,17-29 y.,male,"Yes, every 3-4 weeks",0.03030,40,809,0.01848,0.04211
2009,17-29 y.,male,"Yes, less frequently",0.07513,115,809,0.05695,0.09331
2009,17-29 y.,female,"No, never",0.35119,513,824,0.31858,0.38380
2009,17-29 y.,female,"Yes, every week",0.04025,57,824,0.02682,0.05368
2009,17-29 y.,female,"Yes, every 2 weeks",0.04469,88,824,0.03057,0.05881
2009,17-29 y.,female,"Yes, every 3-4 weeks",0.03596,46,824,0.02324,0.04868
2009,17-29 y.,female,"Yes, less frequently",0.08067,120,824,0.06206,0.09928
2009,30-45 y.,male,"No, never",0.42709,1033,1939,0.40507,0.44911
2009,30-45 y.,male,"Yes, every week",0.06941,145,1939,0.05810,0.08073
2009,30-45 y.,male,"Yes, every 2 weeks",0.07710,161,1939,0.06523,0.08898
2009,30-45 y.,male,"Yes, every 3-4 weeks",0.06229,126,1939,0.05153,0.07305
2009,30-45 y.,male,"Yes, less frequently",0.21243,474,1939,0.19422,0.23064
2009,30-45 y.,female,"No, never",0.45150,1197,1818,0.42861,0.47438
2009,30-45 y.,female,"Yes, every week",0.03492,93,1818,0.02648,0.04337
2009,30-45 y.,female,"Yes, every 2 weeks",0.06049,164,1818,0.04953,0.07145
2009,30-45 y.,female,"Yes, every 3-4 weeks",0.03834,85,1818,0.02951,0.04717
2009,30-45 y.,female,"Yes, less frequently",0.12294,279,1818,0.10784,0.13804
2009,46-65 y.,male,"No, never",0.37583,1159,2189,0.35554,0.39612
2009,46-65 y.,male,"Yes, every week",0.05908,185,2189,0.04920,0.06895
2009,46-65 y.,male,"Yes, every 2 weeks",0.04752,163,2189,0.03861,0.05644
2009,46-65 y.,male,"Yes, every 3-4 weeks",0.03941,144,2189,0.03126,0.04757
2009,46-65 y.,male,"Yes, less frequently",0.16553,538,2189,0.14996,0.18111
2009,46-65 y.,female,"No, never",0.37094,1295,2029,0.34992,0.39197
2009,46-65 y.,female,"Yes, every week",0.03867,151,2029,0.03028,0.04706
2009,46-65 y.,female,"Yes, every 2 weeks",0.05731,194,2029,0.04720,0.06743
2009,46-65 y.,female,"Yes, every 3-4 weeks",0.02840,100,2029,0.02117,0.03563
2009,46-65 y.,female,"Yes, less frequently",0.07416,289,2029,0.06276,0.08557
2009,66 and older,male,"No, never",0.03380,72,107,-0.00060,0.06820
2009,66 and older,male,"Yes, less frequently",0.01373,35,107,-0.00842,0.03588
2009,66 and older,female,"No, never",0.01979,48,48,-0.02003,0.05962
2011,17-29 y.,male,"No, never",0.37118,726,1082,0.34238,0.39998
2011,17-29 y.,male,"Yes, every week",0.03091,59,1082,0.02059,0.04123
2011,17-29 y.,male,"Yes, every 2 weeks",0.05877,99,1082,0.04475,0.07279
2011,17-29 y.,male,"Yes, every 3-4 weeks",0.02553,59,1082,0.01613,0.03493
2011,17-29 y.,male,"Yes, less frequently",0.08123,139,1082,0.06494,0.09751
2011,17-29 y.,female,"No, never",0.35498,728,1145,0.32725,0.38271
2011,17-29 y.,female,"Yes, every week",0.03594,80,1145,0.02515,0.04673
2011,17-29 y.,female,"Yes, every 2 weeks",0.06733,158,1145,0.05281,0.08185
2011,17-29 y.,female,"Yes, every 3-4 weeks",0.02561,51,1145,0.01646,0.03476
2011,17-29 y.,female,"Yes, less frequently",0.05327,128,1145,0.04026,0.06628
2011,30-45 y.,male,"No, never",0.46087,2017,3736,0.44488,0.47685
2011,30-45 y.,male,"Yes, every week",0.06739,266,3736,0.05935,0.07543
2011,30-45 y.,male,"Yes, every 2 weeks",0.07483,335,3736,0.06639,0.08327
2011,30-45 y.,male,"Yes, every 3-4 weeks",0.05889,269,3736,0.05134,0.06644
2011,30-45 y.,male,"Yes, less frequently",0.21816,849,3736,0.20491,0.23140
2011,30-45 y.,female,"No, never",0.48654,2501,3868,0.47079,0.50230
2011,30-45 y.,female,"Yes, every week",0.04330,247,3868,0.03688,0.04971
2011,30-45 y.,female,"Yes, every 2 weeks",0.07246,392,3868,0.06429,0.08063
2011,30-45 y.,female,"Yes, every 3-4 weeks",0.03374,202,3868,0.02805,0.03943
2011,30-45 y.,female,"Yes, less frequently",0.10266,526,3868,0.09309,0.11222
2011,46-65 y.,male,"No, never",0.41007,1815,3280,0.39324,0.42691
2011,46-65 y.,male,"Yes, every week",0.05357,280,3280,0.04587,0.06128
2011,46-65 y.,male,"Yes, every 2 weeks",0.06189,283,3280,0.05364,0.07014
2011,46-65 y.,male,"Yes, every 3-4 weeks",0.04252,218,3280,0.03562,0.04943
2011,46-65 y.,male,"Yes, less frequently",0.15753,684,3280,0.14506,0.17000
2011,46-65 y.,female,"No, never",0.40606,1999,3117,0.38881,0.42330
2011,46-65 y.,female,"Yes, every week",0.04775,231,3117,0.04026,0.05524
2011,46-65 y.,female,"Yes, every 2 weeks",0.06415,322,3117,0.05554,0.07275
2011,46-65 y.,female,"Yes, every 3-4 weeks",0.03056,154,3117,0.02452,0.03660
2011,46-65 y.,female,"Yes, less frequently",0.07721,411,3117,0.06784,0.08658
2011,66 and older,male,"No, never",0.02786,75,110,-0.00304,0.05875
2011,66 and older,male,"Yes, less frequently",0.01411,35,110,-0.00803,0.03625
2011,66 and older,female,"No, never",0.01817,48,48,-0.02002,0.05636
2013,17-29 y.,male,"No, never",0.34427,722,1016,0.31504,0.37350
2013,17-29 y.,male,"Yes, every week",0.02304,60,1016,0.01381,0.03227
2013,17-29 y.,male,"Yes, every 2 weeks",0.04458,79,1016,0.03188,0.05727
2013,17-29 y.,male,"Yes, every 3-4 weeks",0.01630,48,1016,0.00851,0.02409
2013,17-29 y.,male,"Yes, less frequently",0.06321,107,1016,0.04824,0.07818
2013,17-29 y.,female,"No, never",0.30924,665,1028,0.28098,0.33751
2013,17-29 y.,female,"Yes, every week",0.02951,74,1028,0.01916,0.03986
2013,17-29 y.,female,"Yes, every 2 weeks",0.05686,135,1028,0.04269,0.07102
2013,17-29 y.,female,"Yes, every 3-4 weeks",0.02652,52,1028,0.01669,0.03635
2013,17-29 y.,female,"Yes, less frequently",0.05703,102,1028,0.04284,0.07121
2013,30-45 y.,male,"No, never",0.38204,1641,2993,0.36463,0.39945
2013,30-45 y.,male,"Yes, every week",0.03741,183,2993,0.03061,0.04421
2013,30-45 y.,male,"Yes, every 2 weeks",0.07726,296,2993,0.06769,0.08683
2013,30-45 y.,male,"Yes, every 3-4 weeks",0.05550,203,2993,0.04729,0.06370
2013,30-45 y.,male,"Yes, less frequently",0.18593,670,2993,0.17199,0.19987
2013,30-45 y.,female,"No, never",0.40763,2192,3421,0.39116,0.42410
2013,30-45 y.,female,"Yes, every week",0.04079,216,3421,0.03416,0.04742
2013,30-45 y.,female,"Yes, every 2 weeks",0.06728,372,3421,0.05889,0.07568
2013,30-45 y.,female,"Yes, every 3-4 weeks",0.03600,161,3421,0.02976,0.04224
2013,30-45 y.,female,"Yes, less frequently",0.10104,480,3421,0.09094,0.11115
2013,46-65 y.,male,"No, never",0.37724,1757,3233,0.36053,0.39395
2013,46-65 y.,male,"Yes, every week",0.04478,242,3233,0.03765,0.05191
2013,46-65 y.,male,"Yes, every 2 weeks",0.05631,270,3233,0.04836,0.06426
2013,46-65 y.,male,"Yes, every 3-4 weeks",0.03929,177,3233,0.03259,0.04599
2013,46-65 y.,male,"Yes, less frequently",0.17935,787,3233,0.16612,0.19258
2013,46-65 y.,female,"No, never",0.39929,2150,3317,0.38262,0.41596
2013,46-65 y.,female,"Yes, every week",0.04271,208,3317,0.03582,0.04959
2013,46-65 y.,female,"Yes, every 2 weeks",0.06376,331,3317,0.05544,0.07208
2013,46-65 y.,female,"Yes, every 3-4 weeks",0.02939,151,3317,0.02364,0.03514
2013,46-65 y.,female,"Yes, less frequently",0.08988,477,3317,0.08015,0.09962
2013,66 and older,male,"No, never",0.03514,92,139,0.00442,0.06586
2013,66 and older,male,"Yes, less frequently",0.01338,47,139,-0.00579,0.03254
2013,66 and older,female,"No, never",0.03025,82,82,-0.00705,0.06755
2015,17-29 y.,male,"No, never",0.39315,811,1187,0.36535,0.42095
2015,17-29 y.,male,"Yes, every week",0.03636,69,1187,0.02571,0.04702
2015,17-29 y.,male,"Yes, every 2 weeks",0.05713,108,1187,0.04392,0.07034
2015,17-29 y.,male,"Yes, every 3-4 weeks",0.03443,64,1187,0.02406,0.04481
2015,17-29 y.,male,"Yes, less frequently",0.07925,135,1187,0.06388,0.09462
2015,17-29 y.,female,"No, never",0.33375,723,1120,0.30612,0.36138
2015,17-29 y.,female,"Yes, every week",0.03489,85,1120,0.02414,0.04565
2015,17-29 y.,female,"Yes, every 2 weeks",0.08924,158,1120,0.07253,0.10594
2015,17-29 y.,female,"Yes, every 3-4 weeks",0.01713,34,1120,0.00953,0.02473
2015,17-29 y.,female,"Yes, less frequently",0.07786,120,1120,0.06216,0.09356
2015,30-45 y.,male,"No, never",0.44620,1527,2723,0.42753,0.46488
2015,30-45 y.,male,"Yes, every week",0.05507,179,2723,0.04650,0.06364
2015,30-45 y.,male,"Yes, every 2 weeks",0.07255,249,2723,0.06281,0.08230
2015,30-45 y.,male,"Yes, every 3-4 weeks",0.06306,196,2723,0.05393,0.07219
2015,30-45 y.,male,"Yes, less frequently",0.19180,572,2723,0.17701,0.20659
2015,30-45 y.,female,"No, never",0.44600,1984,3112,0.42853,0.46347
2015,30-45 y.,female,"Yes, every week",0.04349,202,3112,0.03632,0.05065
2015,30-45 y.,female,"Yes, every 2 weeks",0.08411,333,3112,0.07435,0.09386
2015,30-45 y.,female,"Yes, every 3-4 weeks",0.04873,157,3112,0.04117,0.05630
2015,30-45 y.,female,"Yes, less frequently",0.10876,436,3112,0.09782,0.11970
2015,46-65 y.,male,"No, never",0.41513,1805,3260,0.39822,0.43205
2015,46-65 y.,male,"Yes, every week",0.04529,238,3260,0.03815,0.05243
2015,46-65 y.,male,"Yes, every 2 weeks",0.06617,287,3260,0.05763,0.07470
2015,46-65 y.,male,"Yes, every 3-4 weeks",0.04567,186,3260,0.03850,0.05284
2015,46-65 y.,male,"Yes, less frequently",0.17652,744,3260,0.16343,0.18961
2015,46-65 y.,female,"No, never",0.43466,2138,3352,0.41787,0.45144
2015,46-65 y.,female,"Yes, every week",0.04643,217,3352,0.03931,0.05356
2015,46-65 y.,female,"Yes, every 2 weeks",0.07312,362,3352,0.06430,0.08193
2015,46-65 y.,female,"Yes, every 3-4 weeks",0.03091,155,3352,0.02505,0.03677
2015,46-65 y.,female,"Yes, less frequently",0.09557,480,3352,0.08562,0.10553
2015,66 and older,male,"No, never",0.04705,118,166,0.01474,0.07936
2015,66 and older,male,"Yes, less frequently",0.01790,48,166,-0.00233,0.03814
2015,66 and older,female,"No, never",0.03473,80,80,-0.00565,0.07510
2017,17-29 y.,male,"No, never",0.40738,927,1343,0.38109,0.43367
2017,17-29 y.,male,"Yes, every week",0.04193,91,1343,0.03121,0.05265
2017,17-29 y.,male,"Yes, every 2 weeks",0.05388,122,1343,0.04180,0.06596
2017,17-29 y.,male,"Yes, every 3-4 weeks",0.02460,65,1343,0.01631,0.03288
2017,17-29 y.,male,"Yes, less frequently",0.06540,138,1343,0.05217,0.07863
2017,17-29 y.,female,"No, never",0.37926,845,1296,0.35283,0.40569
2017,17-29 y.,female,"Yes, every week",0.04826,116,1296,0.03659,0.05993
2017,17-29 y.,female,"Yes, every 2 weeks",0.06225,153,1296,0.04909,0.07541
2017,17-29 y.,female,"Yes, every 3-4 weeks",0.03544,64,1296,0.02537,0.04551
2017,17-29 y.,female,"Yes, less frequently",0.06260,118,1296,0.04941,0.07579
2017,30-45 y.,male,"No, never",0.50455,1595,2710,0.48573,0.52338
2017,30-45 y.,male,"Yes, every week",0.05438,165,2710,0.04584,0.06292
2017,30-45 y.,male,"Yes, every 2 weeks",0.08445,264,2710,0.07398,0.09492
2017,30-45 y.,male,"Yes, every 3-4 weeks",0.05951,201,2710,0.05061,0.06842
2017,30-45 y.,male,"Yes, less frequently",0.16183,485,2710,0.14796,0.17570
2017,30-45 y.,female,"No, never",0.49225,2088,3119,0.47470,0.50980
2017,30-45 y.,female,"Yes, every week",0.04152,189,3119,0.03452,0.04852
2017,30-45 y.,female,"Yes, every 2 weeks",0.07844,335,3119,0.06900,0.08788
2017,30-45 y.,female,"Yes, every 3-4 weeks",0.03780,173,3119,0.03111,0.04450
2017,30-45 y.,female,"Yes, less frequently",0.10276,334,3119,0.09211,0.11342
2017,46-65 y.,male,"No, never",0.43904,2137,3745,0.42314,0.45494
2017,46-65 y.,male,"Yes, every week",0.05275,274,3745,0.04559,0.05991
2017,46-65 y.,male,"Yes, every 2 weeks",0.06202,306,3745,0.05429,0.06975
2017,46-65 y.,male,"Yes, every 3-4 weeks",0.06114,296,3745,0.05347,0.06882
2017,46-65 y.,male,"Yes, less frequently",0.16204,732,3745,0.15024,0.17385
2017,46-65 y.,female,"No, never",0.47257,2588,3922,0.45694,0.48819
2017,46-65 y.,female,"Yes, every week",0.04102,254,3922,0.03481,0.04723
2017,46-65 y.,female,"Yes, every 2 weeks",0.07638,412,3922,0.06806,0.08469
2017,46-65 y.,female,"Yes, every 3-4 weeks",0.03305,222,3922,0.02745,0.03864
2017,46-65 y.,female,"Yes, less frequently",0.08245,446,3922,0.07384,0.09106
2017,66 and older,male,"No, never",0.05505,148,190,0.02253,0.08757
2017,66 and older,male,"Yes, less frequently",0.01788,42,190,-0.00101,0.03678
2017,66 and older,female,"No, never",0.04149,115,115,0.00488,0.07810
2019,17-29 y.,male,"No, never",0.40381,867,1233,0.37641,0.43121
2019,17-29 y.,male,"Yes, every week",0.03705,79,1233,0.02650,0.04760
2019,17-29 y.,male,"Yes, every 2 weeks",0.06340,100,1233,0.04979,0.07700
2019,17-29 y.,male,"Yes, every 3-4 weeks",0.03334,63,1233,0.02332,0.04337
2019,17-29 y.,male,"Yes, less frequently",0.07167,124,1233,0.05726,0.08607
2019,17-29 y.,female,"No, never",0.39769,786,1202,0.37001,0.42537
2019,17-29 y.,female,"Yes, every week",0.04191,89,1202,0.03058,0.05324
2019,17-29 y.,female,"Yes, every 2 weeks",0.06465,158,1202,0.05074,0.07856
2019,17-29 y.,female,"Yes, every 3-4 weeks",0.02318,58,1202,0.01467,0.03169
2019,17-29 y.,female,"Yes, less frequently",0.06077,111,1202,0.04726,0.07428
2019,30-45 y.,male,"No, never",0.51308,1374,2454,0.49330,0.53286
2019,30-45 y.,male,"Yes, every week",0.05664,179,2454,0.04750,0.06579
2019,30-45 y.,male,"Yes, every 2 weeks",0.09333,259,2454,0.08182,0.10484
2019,30-45 y.,male,"Yes, every 3-4 weeks",0.05472,176,2454,0.04572,0.06373
2019,30-45 y.,male,"Yes, less frequently",0.16486,466,2454,0.15017,0.17954
2019,30-45 y.,female,"No, never",0.49576,1782,2722,0.47698,0.51455
2019,30-45 y.,female,"Yes, every week",0.04967,176,2722,0.04150,0.05783
2019,30-45 y.,female,"Yes, every 2 weeks",0.08090,282,2722,0.07065,0.09114
2019,30-45 y.,female,"Yes, every 3-4 weeks",0.02764,134,2722,0.02148,0.03380
2019,30-45 y.,female,"Yes, less frequently",0.10467,348,2722,0.09317,0.11617
2019,46-65 y.,male,"No, never",0.46198,2299,4278,0.44704,0.47692
2019,46-65 y.,male,"Yes, every week",0.05722,377,4278,0.05026,0.06418
2019,46-65 y.,male,"Yes, every 2 weeks",0.06076,372,4278,0.05360,0.06792
2019,46-65 y.,male,"Yes, every 3-4 weeks",0.05415,308,4278,0.04737,0.06093
2019,46-65 y.,male,"Yes, less frequently",0.15771,922,4278,0.14679,0.16864
2019,46-65 y.,female,"No, never",0.49020,2693,4132,0.47496,0.50545
2019,46-65 y.,female,"Yes, every week",0.04454,254,4132,0.03825,0.05084
2019,46-65 y.,female,"Yes, every 2 weeks",0.07531,415,4132,0.06726,0.08335
2019,46-65 y.,female,"Yes, every 3-4 weeks",0.04206,250,4132,0.03594,0.04818
2019,46-65 y.,female,"Yes, less frequently",0.08519,520,4132,0.07668,0.09371
2019,66 and older,male,"No, never",0.06038,225,366,0.03594,0.08482
2019,66 and older,male,"Yes, every week",0.00699,33,366,-0.00156,0.01554
2019,66 and older,male,"Yes, less frequently",0.02504,108,366,0.00901,0.04108
2019,66 and older,female,"No, never",0.04348,165,165,0.01227,0.07469
2021,17-29 y.,male,"No, never",0.36100,652,985,0.33099,0.39101
2021,17-29 y.,male,"Yes, every week",0.03417,72,985,0.02282,0.04552
2021,17-29 y.,male,"Yes, every 2 weeks",0.05110,111,985,0.03734,0.06486
2021,17-29 y.,male,"Yes, every 3-4 weeks",0.02689,39,985,0.01678,0.03699
2021,17-29 y.,male,"Yes, less frequently",0.06264,111,985,0.04750,0.07777
2021,17-29 y.,female,"No, never",0.34407,498,786,0.31083,0.37730
2021,17-29 y.,female,"Yes, every week",0.02903,47,786,0.01728,0.04077
2021,17-29 y.,female,"Yes, every 2 weeks",0.06828,129,786,0.05064,0.08593
2021,17-29 y.,female,"Yes, every 3-4 weeks",0.02358,35,786,0.01297,0.03420
2021,17-29 y.,female,"Yes, less frequently",0.05183,77,786,0.03632,0.06734
2021,30-45 y.,male,"No, never",0.45451,1210,1936,0.43232,0.47669
2021,30-45 y.,male,"Yes, every week",0.04813,153,1936,0.03859,0.05766
2021,30-45 y.,male,"Yes, every 2 weeks",0.07276,167,1936,0.06119,0.08433
2021,30-45 y.,male,"Yes, every 3-4 weeks",0.04156,107,1936,0.03266,0.05045
2021,30-45 y.,male,"Yes, less frequently",0.13483,299,1936,0.11961,0.15004
2021,30-45 y.,female,"No, never",0.43637,1091,1666,0.41255,0.46019
2021,30-45 y.,female,"Yes, every week",0.03320,97,1666,0.02459,0.04181
2021,30-45 y.,female,"Yes, every 2 weeks",0.07327,181,1666,0.06075,0.08579
2021,30-45 y.,female,"Yes, every 3-4 weeks",0.03191,95,1666,0.02347,0.04035
2021,30-45 y.,female,"Yes, less frequently",0.08133,202,1666,0.06820,0.09446
2021,46-65 y.,male,"No, never",0.36490,1323,2385,0.34558,0.38423
2021,46-65 y.,male,"Yes, every week",0.04361,215,2385,0.03541,0.05180
2021,46-65 y.,male,"Yes, every 2 weeks",0.04285,210,2385,0.03472,0.05098
2021,46-65 y.,male,"Yes, every 3-4 weeks",0.04663,156,2385,0.03817,0.05509
2021,46-65 y.,male,"Yes, less frequently",0.12557,481,2385,0.11227,0.13887
2021,46-65 y.,female,"No, never",0.39566,1568,2461,0.37634,0.41498
2021,46-65 y.,female,"Yes, every week",0.04287,172,2461,0.03486,0.05087
2021,46-65 y.,female,"Yes, every 2 weeks",0.06748,268,2461,0.05756,0.07739
2021,46-65 y.,female,"Yes, every 3-4 weeks",0.03031,130,2461,0.02354,0.03709
2021,46-65 y.,female,"Yes, less frequently",0.06699,323,2461,0.05711,0.07687
2021,66 and older,male,"No, never",0.05570,107,152,0.01912,0.09228
2021,66 and older,male,"Yes, less frequently",0.02031,45,152,-0.00219,0.04280
2021,66 and older,female,"No, never",0.04595,93,93,0.00316,0.08873
