year,age_gr,migback,plb0219_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,Direct migration background,"Yes, less frequently",0.14417744916820702,25520,0.139867657590798,0.14848724074561603
2005,30-45 y.,Direct migration background,"Yes, every 2 weeks",0.07024029574861368,25520,0.06710488630505845,0.0733757051921689
2005,30-45 y.,Direct migration background,"Yes, every week",0.059149722735674676,25520,0.0562553640423321,0.06204408142901725
2005,30-45 y.,Direct migration background,"Yes, every 3-4 weeks",0.051756007393715345,25520,0.04903796535519114,0.054474049432239546
2005,30-45 y.,Indirect migration background,"No, never",0.6742857142857143,25520,0.6685358695283715,0.680035559043057
2005,30-45 y.,Indirect migration background,"Yes, less frequently",0.12,25520,0.11601298659870964,0.12398701340129036
2005,30-45 y.,Indirect migration background,"Yes, every 2 weeks",0.10285714285714286,25520,0.09913010532346689,0.10658418039081882
2005,30-45 y.,Indirect migration background,"Yes, every week",0.05714285714285714,25520,0.054294990427649736,0.059990723858064546
2005,30-45 y.,Indirect migration background,"Yes, every 3-4 weeks",0.045714285714285714,25520,0.04315168515428928,0.04827688627428215
2005,46-65 y.,No migration background,"No, never",0.600430802369413,25520,0.5944212348507232,0.6064403698881029
2005,46-65 y.,No migration background,"Yes, less frequently",0.2022078621432418,25520,0.19727998773162203,0.20713573655486156
2005,46-65 y.,No migration background,"Yes, every 2 weeks",0.07539041464728057,25520,0.07215110102011156,0.07862972827444957
2005,46-65 y.,No migration background,"Yes, every week",0.07377490576198169,25520,0.07056768880350077,0.0769821227204626
2005,46-65 y.,No migration background,"Yes, every 3-4 weeks",0.04819601507808293,25520,0.04556819841924266,0.0508238317369232
2005,46-65 y.,Direct migration background,"No, never",0.7272727272727273,25520,0.7218085010387608,0.7327369535066938
2005,46-65 y.,Direct migration background,"Yes, less frequently",0.09956709956709957,25520,0.09589343633256414,0.103240762801635
2005,46-65 y.,Direct migration background,"Yes, every 2 weeks",0.08008658008658008,25520,0.07675638950787272,0.08341677066528744
2005,46-65 y.,Direct migration background,"Yes, every 3-4 weeks",0.05411255411255411,25520,0.051336777683282556,0.05688833054182567
2005,46-65 y.,Direct migration background,"Yes, every week",0.03896103896103896,25520,0.036586925347250124,0.041335152574827796
2005,46-65 y.,Indirect migration background,"No, never",0.5357142857142857,25520,0.52959536239637,0.5418332090322014
2005,46-65 y.,Indirect migration background,"Yes, less frequently",0.39285714285714285,25520,0.3868650503667191,0.3988492353475666
2005,46-65 y.,Indirect migration background,"Yes, every 2 weeks",0.03571428571428571,25520,0.033437408625157525,0.0379911628034139
2005,46-65 y.,Indirect migration background,"Yes, every week",0.03571428571428571,25520,0.033437408625157525,0.0379911628034139
2005,66 and older,No migration background,"No, never",0.7043478260869566,25520,0.698748962788179,0.7099466893857341
2005,66 and older,No migration background,"Yes, less frequently",0.1391304347826087,25520,0.1348842832909566,0.14337658627426078
2005,66 and older,No migration background,"Yes, every week",0.11304347826086956,25520,0.1091584904726282,0.11692846604911093
2005,66 and older,No migration background,"Yes, every 2 weeks",0.043478260869565216,25520,0.040976192108154744,0.04598032963097569
2005,66 and older,Direct migration background,"No, never",0.8461538461538461,25520,0.8417271091144276,0.8505805831932647
2005,66 and older,Direct migration background,"Yes, every week",0.07692307692307693,25520,0.07365371494894414,0.08019243889720971
2005,66 and older,Direct migration background,"Yes, less frequently",0.07692307692307693,25520,0.07365371494894414,0.08019243889720971
2007,18-29 y.,No migration background,"No, never",0.6603028308097433,25385,0.6544766356114553,0.6661290260080313
2007,18-29 y.,No migration background,"Yes, less frequently",0.13561553653719552,25385,0.13140365947015045,0.13982741360424059
2007,18-29 y.,No migration background,"Yes, every 2 weeks",0.10335747202106649,25385,0.09961250417176193,0.10710243987037105
2007,18-29 y.,No migration background,"Yes, every week",0.05661619486504279,25385,0.053773160989614585,0.05945922874047099
2007,18-29 y.,No migration background,"Yes, every 3-4 weeks",0.044107965766951945,25385,0.0415819827683964,0.04663394876550749
2007,18-29 y.,Direct migration background,"No, never",0.72,25385,0.7144765204379552,0.7255234795620448
2007,18-29 y.,Direct migration background,"Yes, every 2 weeks",0.096,25385,0.09237600725777409,0.09962399274222591
2007,18-29 y.,Direct migration background,"Yes, less frequently",0.096,25385,0.09237600725777409,0.09962399274222591
2007,18-29 y.,Direct migration background,"Yes, every week",0.048,25385,0.04537029773540921,0.05062970226459079
2007,18-29 y.,Direct migration background,"Yes, every 3-4 weeks",0.04,25385,0.03758935588641794,0.042410644113582065
2007,18-29 y.,Indirect migration background,"No, never",0.7848101265822784,25385,0.7797546663129524,0.7898655868516045
2007,18-29 y.,Indirect migration background,"Yes, less frequently",0.10548523206751055,25385,0.10170640448876034,0.10926405964626076
2007,18-29 y.,Indirect migration background,"Yes, every 2 weeks",0.04219409282700422,25385,0.03972104753582728,0.044667138118181154
2007,18-29 y.,Indirect migration background,"Yes, every 3-4 weeks",0.03375527426160337,25385,0.031533592365241406,0.03597695615796534
2007,18-29 y.,Indirect migration background,"Yes, every week",0.03375527426160337,25385,0.031533592365241406,0.03597695615796534
2007,30-45 y.,No migration background,"No, never",0.5890588540316308,25385,0.5830063282868332,0.5951113797764285
2007,30-45 y.,No migration background,"Yes, less frequently",0.20715582058594761,25385,0.20217030614210302,0.2121413350297922
2007,30-45 y.,No migration background,"Yes, every 2 weeks",0.09204044594244232,25385,0.08848421385667339,0.09559667802821124
2007,30-45 y.,No migration background,"Yes, every week",0.05885403163080114,25385,0.05595879483423038,0.061749268427371905
2007,30-45 y.,No migration background,"Yes, every 3-4 weeks",0.05289084780917812,25385,0.05013752096880132,0.055644174649554914
2007,30-45 y.,Direct migration background,"No, never",0.6632653061224489,25385,0.6574515734242122,0.6690790388206856
2007,30-45 y.,Direct migration background,"Yes, less frequently",0.12040816326530612,25385,0.11640469815204016,0.12441162837857209
2007,30-45 y.,Direct migration background,"Yes, every 2 weeks",0.0836734693877551,25385,0.08026714105937616,0.08707979771613406
2007,30-45 y.,Direct migration background,"Yes, every 3-4 weeks",0.07755102040816327,25385,0.07426074369952894,0.08084129711679759
2007,30-45 y.,Direct migration background,"Yes, every week",0.05510204081632653,25385,0.05229503194592675,0.05790904968672631
2007,30-45 y.,Indirect migration background,"No, never",0.6323529411764706,25385,0.6264214647747803,0.6382844175781608
2007,30-45 y.,Indirect migration background,"Yes, less frequently",0.14705882352941177,25385,0.1427019738956331,0.15141567316319043
2007,30-45 y.,Indirect migration background,"Yes, every 2 weeks",0.0784313725490196,25385,0.07512405240525993,0.08173869269277928
2007,30-45 y.,Indirect migration background,"Yes, every 3-4 weeks",0.07352941176470588,25385,0.07031860734826273,0.07674021618114904
2007,30-45 y.,Indirect migration background,"Yes, every week",0.06862745098039216,25385,0.06551732387400332,0.07173757808678101
2007,46-65 y.,No migration background,"No, never",0.5823383084577114,25385,0.5762713993392055,0.5884052175762173
2007,46-65 y.,No migration background,"Yes, less frequently",0.20522388059701493,25385,0.20025562603582323,0.21019213515820664
2007,46-65 y.,No migration background,"Yes, every week",0.08084577114427861,25385,0.07749233271994549,0.08419920956861174
2007,46-65 y.,No migration background,"Yes, every 2 weeks",0.0763681592039801,25385,0.07310097894168116,0.07963533946627904
2007,46-65 y.,No migration background,"Yes, every 3-4 weeks",0.05522388059701493,25385,0.052413951238972405,0.05803380995505745
2007,46-65 y.,Direct migration background,"No, never",0.7035294117647058,25385,0.6979111829327346,0.7091476405966771
2007,46-65 y.,Direct migration background,"Yes, less frequently",0.12941176470588237,25385,0.12528261371326818,0.13354091569849655
2007,46-65 y.,Direct migration background,"Yes, every 2 weeks",0.07764705882352942,25385,0.07435491681206977,0.08093920083498907
2007,46-65 y.,Direct migration background,"Yes, every 3-4 weeks",0.05411764705882353,25385,0.05133437601109269,0.056900918106554364
2007,46-65 y.,Direct migration background,"Yes, every week",0.03529411764705882,25385,0.03302416856595557,0.03756406672816208
2007,46-65 y.,Indirect migration background,"No, never",0.625,25385,0.6190444327914086,0.6309555672085914
2007,46-65 y.,Indirect migration background,"Yes, less frequently",0.1875,25385,0.18269846821270214,0.19230153178729786
2007,46-65 y.,Indirect migration background,"Yes, every 2 weeks",0.09375,25385,0.09016427370936965,0.09733572629063035
2007,46-65 y.,Indirect migration background,"Yes, every 3-4 weeks",0.0625,25385,0.05952221639570431,0.06547778360429568
2007,46-65 y.,Indirect migration background,"Yes, every week",0.03125,25385,0.029109583175273335,0.03339041682472666
2007,66 and older,No migration background,"No, never",0.6153846153846154,25385,0.6093997535220922,0.6213694772471386
2007,66 and older,No migration background,"Yes, less frequently",0.19230769230769232,25385,0.1874594000768419,0.19715598453854274
2007,66 and older,No migration background,"Yes, every week",0.10256410256410256,25385,0.09883188546464727,0.10629631966355785
2007,66 and older,No migration background,"Yes, every 3-4 weeks",0.057692307692307696,25385,0.05482401932735838,0.06056059605725701
2007,66 and older,No migration background,"Yes, every 2 weeks",0.03205128205128205,25385,0.029884494334604186,0.034218069767959915
2007,66 and older,Direct migration background,"No, never",0.7,25385,0.6943626222784578,0.7056373777215421
2007,66 and older,Direct migration background,"Yes, less frequently",0.2,25385,0.19507929330856674,0.20492070669143328
2007,66 and older,Direct migration background,"Yes, every 2 weeks",0.1,25385,0.09630946998142506,0.10369053001857495
2007,66 and older,Indirect migration background,"Yes, less frequently",1.0,25385,1.0,1.0
2009,18-29 y.,No migration background,"No, never",0.6419475655430712,21983,0.6356098070638927,0.6482853240222497
2009,18-29 y.,No migration background,"Yes, less frequently",0.14756554307116104,21983,0.14287702526399446,0.15225406087832763
2009,18-29 y.,No migration background,"Yes, every 2 weeks",0.09887640449438202,21983,0.09493045879140151,0.10282235019736254
2009,18-29 y.,No migration background,"Yes, every week",0.05767790262172284,21983,0.05459601350740897,0.06075979173603672
2009,18-29 y.,No migration background,"Yes, every 3-4 weeks",0.05393258426966292,21983,0.05094651932412423,0.056918649215201615
2009,18-29 y.,Direct migration background,"No, never",0.625,21983,0.6186001730053406,0.6313998269946594
2009,18-29 y.,Direct migration background,"Yes, less frequently",0.1875,21983,0.18234029452245376,0.19265970547754624
2009,18-29 y.,Direct migration background,"Yes, every week",0.08333333333333333,21983,0.07967967705735028,0.08698698960931638
2009,18-29 y.,Direct migration background,"Yes, every 2 weeks",0.0625,21983,0.05930008650267033,0.06569991349732966
2009,18-29 y.,Direct migration background,"Yes, every 3-4 weeks",0.041666666666666664,21983,0.03902507754349195,0.04430825578984138
2009,18-29 y.,Indirect migration background,"No, never",0.7277227722772277,21983,0.7218383851860867,0.7336071593683687
2009,18-29 y.,Indirect migration background,"Yes, less frequently",0.09900990099009901,21983,0.09506158489903631,0.10295821708116172
2009,18-29 y.,Indirect migration background,"Yes, every 2 weeks",0.06435643564356436,21983,0.061112562962710865,0.06760030832441785
2009,18-29 y.,Indirect migration background,"Yes, every week",0.0594059405940594,21983,0.05628109440455787,0.06253078678356093
2009,18-29 y.,Indirect migration background,"Yes, every 3-4 weeks",0.04950495049504951,21983,0.04663739496786102,0.052372506022237995
2009,30-45 y.,No migration background,"No, never",0.582042364843503,21983,0.5755222383502163,0.5885624913367897
2009,30-45 y.,No migration background,"Yes, less frequently",0.21277268416060702,21983,0.20736239340623594,0.2181829749149781
2009,30-45 y.,No migration background,"Yes, every 2 weeks",0.08757508694277584,21983,0.08383827323507091,0.09131190065048077
2009,30-45 y.,No migration background,"Yes, every week",0.061966487511855836,21983,0.05877935435600922,0.06515362066770246
2009,30-45 y.,No migration background,"Yes, every 3-4 weeks",0.055643376541258296,21983,0.052613064547777234,0.05867368853473936
2009,30-45 y.,Direct migration background,"No, never",0.6804123711340206,21983,0.6742479305381209,0.6865768117299204
2009,30-45 y.,Direct migration background,"Yes, less frequently",0.12628865979381443,21983,0.12189750491793482,0.13067981466969403
2009,30-45 y.,Direct migration background,"Yes, every week",0.06958762886597938,21983,0.06622393588600042,0.07295132184595834
2009,30-45 y.,Direct migration background,"Yes, every 2 weeks",0.06958762886597938,21983,0.06622393588600042,0.07295132184595834
2009,30-45 y.,Direct migration background,"Yes, every 3-4 weeks",0.05412371134020619,21983,0.051132662219619554,0.05711476046079282
2009,30-45 y.,Indirect migration background,"No, never",0.6067961165048543,21983,0.6003389365935529,0.6132532964161558
2009,30-45 y.,Indirect migration background,"Yes, less frequently",0.15048543689320387,21983,0.1457588761640195,0.15521199762238824
2009,30-45 y.,Indirect migration background,"Yes, every 2 weeks",0.10194174757281553,21983,0.09794192356680005,0.10594157157883101
2009,30-45 y.,Indirect migration background,"Yes, every week",0.07281553398058252,21983,0.06938068470797794,0.0762503832531871
2009,30-45 y.,Indirect migration background,"Yes, every 3-4 weeks",0.06796116504854369,21983,0.06463410987298475,0.07128822022410262
2009,46-65 y.,No migration background,"No, never",0.5745236230749151,21983,0.5679877401699024,0.5810595059799278
2009,46-65 y.,No migration background,"Yes, less frequently",0.2028191072826938,21983,0.19750359084889416,0.20813462371649347
2009,46-65 y.,No migration background,"Yes, every 2 weeks",0.08326807622030802,21983,0.07961572078898131,0.08692043165163472
2009,46-65 y.,No migration background,"Yes, every week",0.08144087705559906,21983,0.0778252188440888,0.08505653526710932
2009,46-65 y.,No migration background,"Yes, every 3-4 weeks",0.05794831636648395,21983,0.05485965448948605,0.061036978243481844
2009,46-65 y.,Direct migration background,"No, never",0.6591549295774648,21983,0.6528890094840181,0.6654208496709115
2009,46-65 y.,Direct migration background,"Yes, less frequently",0.12112676056338029,21983,0.116813598634557,0.12543992249220356
2009,46-65 y.,Direct migration background,"Yes, every 2 weeks",0.09859154929577464,21983,0.094650668942727,0.10253242964882228
2009,46-65 y.,Direct migration background,"Yes, every week",0.061971830985915494,21983,0.05878456949521352,0.06515909247661747
2009,46-65 y.,Direct migration background,"Yes, every 3-4 weeks",0.059154929577464786,21983,0.05603627611874348,0.06227358303618609
2009,46-65 y.,Indirect migration background,"No, never",0.59375,21983,0.5872575129849611,0.6002424870150389
2009,46-65 y.,Indirect migration background,"Yes, less frequently",0.21875,21983,0.21328510732292222,0.22421489267707778
2009,46-65 y.,Indirect migration background,"Yes, every 2 weeks",0.09375,21983,0.08989679389779508,0.09760320610220492
2009,46-65 y.,Indirect migration background,"Yes, every week",0.0625,21983,0.05930008650267033,0.06569991349732966
2009,46-65 y.,Indirect migration background,"Yes, every 3-4 weeks",0.03125,21983,0.02894991725474144,0.033550082745258565
2009,66 and older,No migration background,"No, never",0.6031746031746031,21983,0.5967071417862894,0.6096420645629169
2009,66 and older,No migration background,"Yes, less frequently",0.2275132275132275,21983,0.22197129231963866,0.23305516270681634
2009,66 and older,No migration background,"Yes, every week",0.07936507936507936,21983,0.07579176651700453,0.08293839221315419
2009,66 and older,No migration background,"Yes, every 2 weeks",0.0582010582010582,21983,0.055106083303283426,0.06129603309883297
2009,66 and older,No migration background,"Yes, every 3-4 weeks",0.031746031746031744,21983,0.029428359835474153,0.03406370365658933
2009,66 and older,Direct migration background,"No, never",0.46153846153846156,21983,0.45494833301764287,0.46812859005928026
2009,66 and older,Direct migration background,"Yes, less frequently",0.23076923076923078,21983,0.22519955561065313,0.23633890592780843
2009,66 and older,Direct migration background,"Yes, every 3-4 weeks",0.15384615384615385,21983,0.14907656899285096,0.15861573869945675
2009,66 and older,Direct migration background,"Yes, every week",0.07692307692307693,21983,0.07340050505740396,0.0804456487887499
2009,66 and older,Direct migration background,"Yes, every 2 weeks",0.07692307692307693,21983,0.07340050505740396,0.0804456487887499
2009,66 and older,Indirect migration background,"Yes, less frequently",1.0,21983,1.0,1.0
2011,18-29 y.,No migration background,"No, never",0.6473565804274466,41903,0.6427817690924188,0.6519313917624744
2011,18-29 y.,No migration background,"Yes, less frequently",0.12935883014623173,41903,0.12614553104584522,0.13257212924661824
2011,18-29 y.,No migration background,"Yes, every 2 weeks",0.11811023622047244,41903,0.1150200515569913,0.12120042088395358
2011,18-29 y.,No migration background,"Yes, every week",0.05680539932508436,41903,0.054589097140912514,0.05902170150925621
2011,18-29 y.,No migration background,"Yes, every 3-4 weeks",0.048368953880764905,41903,0.04631471397669037,0.05042319378483944
2011,18-29 y.,Direct migration background,"No, never",0.6933962264150944,41903,0.6889814064523085,0.6978110463778802
2011,18-29 y.,Direct migration background,"Yes, every week",0.10377358490566038,41903,0.10085356512891369,0.10669360468240707
2011,18-29 y.,Direct migration background,"Yes, every 2 weeks",0.08962264150943396,41903,0.08688766810849781,0.0923576149103701
2011,18-29 y.,Direct migration background,"Yes, less frequently",0.08018867924528301,41903,0.07758828367033282,0.0827890748202332
2011,18-29 y.,Direct migration background,"Yes, every 3-4 weeks",0.0330188679245283,41903,0.03130797195779116,0.03472976389126544
2011,18-29 y.,Indirect migration background,"No, never",0.6582278481012658,41903,0.6536864458019855,0.662769250400546
2011,18-29 y.,Indirect migration background,"Yes, every 2 weeks",0.11814345991561181,41903,0.11505289887501943,0.1212340209562042
2011,18-29 y.,Indirect migration background,"Yes, less frequently",0.08438818565400844,41903,0.08172666383012533,0.08704970747789154
2011,18-29 y.,Indirect migration background,"Yes, every 3-4 weeks",0.07172995780590717,41903,0.06925925238568377,0.07420066322613057
2011,18-29 y.,Indirect migration background,"Yes, every week",0.06751054852320675,41903,0.06510817078353788,0.06991292626287561
2011,30-45 y.,No migration background,"No, never",0.5875687924894788,41903,0.5828553454327633,0.5922822395461943
2011,30-45 y.,No migration background,"Yes, less frequently",0.18792489478795726,41903,0.1841844455151127,0.19166534406080182
2011,30-45 y.,No migration background,"Yes, every 2 weeks",0.09533829718355455,41903,0.09252632959149341,0.09815026477561568
2011,30-45 y.,No migration background,"Yes, every week",0.06846876011654257,41903,0.06605063673383654,0.0708868834992486
2011,30-45 y.,No migration background,"Yes, every 3-4 weeks",0.06069925542246682,41903,0.05841298536760565,0.062985525477328
2011,30-45 y.,Direct migration background,"No, never",0.6483971044467425,41903,0.6438253776669493,0.6529688312265357
2011,30-45 y.,Direct migration background,"Yes, less frequently",0.13547052740434332,41903,0.1321937584115885,0.13874729639709812
2011,30-45 y.,Direct migration background,"Yes, every 2 weeks",0.09307135470527404,41903,0.09028954069404835,0.09585316871649974
2011,30-45 y.,Direct migration background,"Yes, every week",0.06204756980351603,41903,0.0597377063500252,0.06435743325700685
2011,30-45 y.,Direct migration background,"Yes, every 3-4 weeks",0.06101344364012409,41903,0.05872164757784948,0.06330523970239871
2011,30-45 y.,Indirect migration background,"No, never",0.5686274509803921,41903,0.5638853185708397,0.5733695833899446
2011,30-45 y.,Indirect migration background,"Yes, less frequently",0.18082788671023964,41903,0.17714274836935376,0.18451302505112552
2011,30-45 y.,Indirect migration background,"Yes, every 2 weeks",0.10457516339869281,41903,0.10164519890819991,0.10750512788918572
2011,30-45 y.,Indirect migration background,"Yes, every 3-4 weeks",0.08061002178649238,41903,0.07800340063595002,0.08321664293703473
2011,30-45 y.,Indirect migration background,"Yes, every week",0.06535947712418301,41903,0.0629929575510203,0.06772599669734572
2011,46-65 y.,No migration background,"No, never",0.5906391896611946,41903,0.585931066940632,0.5953473123817571
2011,46-65 y.,No migration background,"Yes, less frequently",0.1774362556758645,41903,0.1737782912571451,0.18109422009458387
2011,46-65 y.,No migration background,"Yes, every 2 weeks",0.0927348934683898,41903,0.08995759723157429,0.09551218970520531
2011,46-65 y.,No migration background,"Yes, every week",0.07946210268948656,41903,0.07687249261684631,0.0820517127621268
2011,46-65 y.,No migration background,"Yes, every 3-4 weeks",0.059727558505064615,41903,0.05745848926827291,0.06199662774185632
2011,46-65 y.,Direct migration background,"No, never",0.6542372881355932,41903,0.6496833173806428,0.6587912588905437
2011,46-65 y.,Direct migration background,"Yes, every 2 weeks",0.10847457627118644,41903,0.1054969899524189,0.11145216258995398
2011,46-65 y.,Direct migration background,"Yes, less frequently",0.10677966101694915,41903,0.10382262180472633,0.10973670022917197
2011,46-65 y.,Direct migration background,"Yes, every week",0.0847457627118644,41903,0.08207912888870199,0.08741239653502682
2011,46-65 y.,Direct migration background,"Yes, every 3-4 weeks",0.04576271186440678,41903,0.043761847816534596,0.04776357591227896
2011,46-65 y.,Indirect migration background,"No, never",0.5679012345679012,41903,0.5631581438407965,0.5726443252950059
2011,46-65 y.,Indirect migration background,"Yes, less frequently",0.19753086419753085,41903,0.19371875648172923,0.20134297191333247
2011,46-65 y.,Indirect migration background,"Yes, every 2 weeks",0.12345679012345678,41903,0.1203070286370379,0.12660655160987566
2011,46-65 y.,Indirect migration background,"Yes, every week",0.07407407407407407,41903,0.07156649434211956,0.07658165380602858
2011,46-65 y.,Indirect migration background,"Yes, every 3-4 weeks",0.037037037037037035,41903,0.03522879557686179,0.03884527849721228
2011,66 and older,No migration background,"No, never",0.5678391959798995,41903,0.5630960238680514,0.5725823680917477
2011,66 and older,No migration background,"Yes, less frequently",0.21608040201005024,41903,0.21213966943896037,0.22002113458114012
2011,66 and older,No migration background,"Yes, every week",0.09547738693467336,41903,0.09266358522283802,0.09829118864650871
2011,66 and older,No migration background,"Yes, every 2 weeks",0.08542713567839195,41903,0.08275079995419292,0.08810347140259099
2011,66 and older,No migration background,"Yes, every 3-4 weeks",0.035175879396984924,41903,0.033411954578366765,0.036939804215603084
2011,66 and older,Direct migration background,"No, never",0.625,41903,0.620364579304222,0.629635420695778
2011,66 and older,Direct migration background,"Yes, every week",0.1875,41903,0.18376280435788397,0.19123719564211603
2011,66 and older,Direct migration background,"Yes, less frequently",0.1875,41903,0.18376280435788397,0.19123719564211603
2013,18-29 y.,No migration background,"No, never",0.668488160291439,44486,0.664113535858068,0.67286278472481
2013,18-29 y.,No migration background,"Yes, less frequently",0.1092896174863388,44486,0.10639025775416724,0.11218897721851034
2013,18-29 y.,No migration background,"Yes, every 2 weeks",0.10686095931997572,44486,0.10399008973858802,0.10973182890136342
2013,18-29 y.,No migration background,"Yes, every week",0.06375227686703097,44486,0.06148195396667399,0.06602259976738796
2013,18-29 y.,No migration background,"Yes, every 3-4 weeks",0.05160898603521554,44486,0.04955309178914259,0.05366488028128849
2013,18-29 y.,Direct migration background,"No, never",0.7086092715231788,44486,0.7043866158200834,0.7128319272262741
2013,18-29 y.,Direct migration background,"Yes, every 2 weeks",0.12582781456953643,44486,0.12274582466790467,0.12890980447116818
2013,18-29 y.,Direct migration background,"Yes, less frequently",0.06622516556291391,44486,0.0639142876501733,0.06853604347565452
2013,18-29 y.,Direct migration background,"Yes, every 3-4 weeks",0.052980132450331126,44486,0.05089861307611816,0.05506165182454409
2013,18-29 y.,Direct migration background,"Yes, every week",0.046357615894039736,44486,0.04440373668629709,0.048311495101782384
2013,18-29 y.,Indirect migration background,"No, never",0.726530612244898,44486,0.7223884633058778,0.7306727611839182
2013,18-29 y.,Indirect migration background,"Yes, every week",0.08979591836734693,44486,0.08713922103194803,0.09245261570274584
2013,18-29 y.,Indirect migration background,"Yes, less frequently",0.07755102040816327,44486,0.07506554581384564,0.08003649500248089
2013,18-29 y.,Indirect migration background,"Yes, every 2 weeks",0.07755102040816327,44486,0.07506554581384564,0.08003649500248089
2013,18-29 y.,Indirect migration background,"Yes, every 3-4 weeks",0.02857142857142857,44486,0.027023268698243116,0.030119588444614025
2013,30-45 y.,No migration background,"No, never",0.5969367972082202,44486,0.5923785786610372,0.6014950157554033
2013,30-45 y.,No migration background,"Yes, less frequently",0.18592477704536642,44486,0.1823094690993226,0.18954008499141023
2013,30-45 y.,No migration background,"Yes, every 2 weeks",0.09965102753005041,44486,0.09686753077193118,0.10243452428816964
2013,30-45 y.,No migration background,"Yes, every week",0.060100814269096546,44486,0.05789217287554772,0.06230945566264537
2013,30-45 y.,No migration background,"Yes, every 3-4 weeks",0.05738658394726638,44486,0.05522527730791816,0.0595478905866146
2013,30-45 y.,Direct migration background,"No, never",0.6143187066974596,44486,0.6097954050559098,0.6188420083390094
2013,30-45 y.,Direct migration background,"Yes, less frequently",0.14549653579676675,44486,0.14221990406314802,0.14877316753038547
2013,30-45 y.,Direct migration background,"Yes, every 2 weeks",0.12009237875288684,44486,0.11707158791148466,0.12311316959428902
2013,30-45 y.,Direct migration background,"Yes, every week",0.06812933025404157,44486,0.06578785660946211,0.07047080389862102
2013,30-45 y.,Direct migration background,"Yes, every 3-4 weeks",0.05196304849884527,44486,0.04990049920844575,0.05402559778924479
2013,30-45 y.,Indirect migration background,"No, never",0.5692307692307692,44486,0.5646291475172527,0.5738323909442857
2013,30-45 y.,Indirect migration background,"Yes, less frequently",0.16666666666666666,44486,0.16320346210870773,0.17012987122462558
2013,30-45 y.,Indirect migration background,"Yes, every 2 weeks",0.1282051282051282,44486,0.1250983929467486,0.1313118634635078
2013,30-45 y.,Indirect migration background,"Yes, every week",0.07692307692307693,44486,0.07444684303184902,0.07939931081430483
2013,30-45 y.,Indirect migration background,"Yes, every 3-4 weeks",0.05897435897435897,44486,0.056785202848008705,0.06116351510070924
2013,46-65 y.,No migration background,"No, never",0.5917180013689254,44486,0.5871504662055366,0.5962855365323142
2013,46-65 y.,No migration background,"Yes, less frequently",0.20174537987679672,44486,0.1980161692602484,0.20547459049334504
2013,46-65 y.,No migration background,"Yes, every 2 weeks",0.08932238193018481,44486,0.08667200970330599,0.09197275415706363
2013,46-65 y.,No migration background,"Yes, every week",0.06759069130732374,44486,0.06525781809053051,0.06992356452411698
2013,46-65 y.,No migration background,"Yes, every 3-4 weeks",0.049623545516769334,44486,0.047605476001749344,0.05164161503178932
