year,pgisced97,quintil_oecd,plb0219_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,Primary Level,2nd Quintile,"Yes, less frequently",0.07142857142857142,25520,0.0682687730143037,0.07458836984283915
2005,Primary Level,3rd Quintile,"No, never",0.7272727272727273,25520,0.7218085010387608,0.7327369535066938
2005,Primary Level,3rd Quintile,"Yes, less frequently",0.18181818181818182,25520,0.1770860230875415,0.18655034054882214
2005,Primary Level,3rd Quintile,"Yes, every 2 weeks",0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Primary Level,4th Quintile,"No, never",0.7692307692307693,25520,0.7640614540638673,0.7744000843976713
2005,Primary Level,4th Quintile,"Yes, every 3-4 weeks",0.15384615384615385,25520,0.14941941680673532,0.1582728908855724
2005,Primary Level,4th Quintile,"Yes, every week",0.07692307692307693,25520,0.07365371494894414,0.08019243889720971
2005,Primary Level,5th Quintile,"No, never",0.8,25520,0.795092325758806,0.8049076742411941
2005,Primary Level,5th Quintile,"Yes, less frequently",0.2,25520,0.1950923257588059,0.20490767424119413
2005,Lower Secondary Level,1st Quintile,"No, never",0.7362637362637363,25520,0.7308572218367727,0.7416702506906999
2005,Lower Secondary Level,1st Quintile,"Yes, every 2 weeks",0.0989010989010989,25520,0.09523838897913221,0.10256380882306558
2005,Lower Secondary Level,1st Quintile,"Yes, less frequently",0.08791208791208792,25520,0.0844378593713104,0.09138631645286543
2005,Lower Secondary Level,1st Quintile,"Yes, every week",0.038461538461538464,25520,0.036102079691733596,0.04082099723134333
2005,Lower Secondary Level,1st Quintile,"Yes, every 3-4 weeks",0.038461538461538464,25520,0.036102079691733596,0.04082099723134333
2005,Lower Secondary Level,2nd Quintile,"No, never",0.7038834951456311,25520,0.6982820842144533,0.7094849060768089
2005,Lower Secondary Level,2nd Quintile,"Yes, less frequently",0.10679611650485436,25520,0.10300673118885267,0.11058550182085605
2005,Lower Secondary Level,2nd Quintile,"Yes, every 2 weeks",0.0970873786407767,25520,0.09345475850519726,0.10071999877635614
2005,Lower Secondary Level,2nd Quintile,"Yes, every week",0.04854368932038835,25520,0.045906893196257674,0.051180485444519024
2005,Lower Secondary Level,2nd Quintile,"Yes, every 3-4 weeks",0.043689320388349516,25520,0.041181462725920395,0.04619717805077864
2005,Lower Secondary Level,3rd Quintile,"No, never",0.8031914893617021,25520,0.7983134284077792,0.8080695503156251
2005,Lower Secondary Level,3rd Quintile,"Yes, less frequently",0.07446808510638298,25520,0.07124704205829649,0.07768912815446946
2005,Lower Secondary Level,3rd Quintile,"Yes, every 2 weeks",0.05319148936170213,25520,0.05043809836348374,0.05594488035992052
2005,Lower Secondary Level,3rd Quintile,"Yes, every week",0.0425531914893617,25520,0.04007668692292894,0.04502969605579446
2005,Lower Secondary Level,3rd Quintile,"Yes, every 3-4 weeks",0.026595744680851064,25520,0.02462164792821619,0.028569841433485937
2005,Lower Secondary Level,4th Quintile,"No, never",0.7294117647058823,25520,0.7239610108161931,0.7348625185955715
2005,Lower Secondary Level,4th Quintile,"Yes, less frequently",0.07647058823529412,25520,0.07321005735821702,0.07973111911237123
2005,Lower Secondary Level,4th Quintile,"Yes, every week",0.07647058823529412,25520,0.07321005735821702,0.07973111911237123
2005,Lower Secondary Level,4th Quintile,"Yes, every 2 weeks",0.07058823529411765,25520,0.06744565790479652,0.07373081268343877
2005,Lower Secondary Level,4th Quintile,"Yes, every 3-4 weeks",0.047058823529411764,25520,0.044460643048779586,0.04965700401004394
2005,Lower Secondary Level,5th Quintile,"No, never",0.65,25520,0.644147971441926,0.655852028558074
2005,Lower Secondary Level,5th Quintile,"Yes, every 2 weeks",0.1,25520,0.09631924431910442,0.10368075568089559
2005,Lower Secondary Level,5th Quintile,"Yes, less frequently",0.1,25520,0.09631924431910442,0.10368075568089559
2005,Lower Secondary Level,5th Quintile,"Yes, every week",0.075,25520,0.07176840271643653,0.07823159728356346
2005,Lower Secondary Level,5th Quintile,"Yes, every 3-4 weeks",0.075,25520,0.07176840271643653,0.07823159728356346
2005,Upper Secondary Level,1st Quintile,"No, never",0.6285178236397748,25520,0.6225893413619724,0.6344463059175772
2005,Upper Secondary Level,1st Quintile,"Yes, less frequently",0.1575984990619137,25520,0.15312804804299646,0.16206895008083094
2005,Upper Secondary Level,1st Quintile,"Yes, every 2 weeks",0.09568480300187618,25520,0.09207571780300483,0.09929388820074753
2005,Upper Secondary Level,1st Quintile,"Yes, every week",0.06378986866791744,25520,0.06079154675587723,0.06678819057995766
2005,Upper Secondary Level,1st Quintile,"Yes, every 3-4 weeks",0.054409005628517824,25520,0.05162607234787624,0.05719193890915941
2005,Upper Secondary Level,2nd Quintile,"No, never",0.6568848758465011,25520,0.6510600854960864,0.6627096661969158
2005,Upper Secondary Level,2nd Quintile,"Yes, less frequently",0.1455981941309255,25520,0.14127081636496958,0.14992557189688144
2005,Upper Secondary Level,2nd Quintile,"Yes, every 2 weeks",0.10270880361173815,25520,0.09898414669956268,0.10643346052391361
2005,Upper Secondary Level,2nd Quintile,"Yes, every week",0.05304740406320542,25520,0.050297535577984824,0.055797272548426015
2005,Upper Secondary Level,2nd Quintile,"Yes, every 3-4 weeks",0.0417607223476298,25520,0.03930637106655158,0.04421507362870802
2005,Upper Secondary Level,3rd Quintile,"No, never",0.6537444933920705,25520,0.6479071115529483,0.6595818752311927
2005,Upper Secondary Level,3rd Quintile,"Yes, less frequently",0.17533039647577092,25520,0.1706650453285588,0.17999574762298304
2005,Upper Secondary Level,3rd Quintile,"Yes, every 2 weeks",0.0933920704845815,25520,0.08982196954939713,0.09696217141976586
2005,Upper Secondary Level,3rd Quintile,"Yes, every 3-4 weeks",0.039647577092511016,25520,0.03725349311205409,0.042041661072967945
2005,Upper Secondary Level,3rd Quintile,"Yes, every week",0.03788546255506608,25520,0.03554303902602233,0.04022788608410983
2005,Upper Secondary Level,4th Quintile,"No, never",0.6567386448250186,25520,0.6509132618942798,0.6625640277557575
2005,Upper Secondary Level,4th Quintile,"Yes, less frequently",0.1526433358153388,25520,0.14823080465580896,0.15705586697486862
2005,Upper Secondary Level,4th Quintile,"Yes, every 2 weeks",0.08711839166046165,25520,0.0836583773929517,0.09057840592797159
2005,Upper Secondary Level,4th Quintile,"Yes, every week",0.05212211466865227,25520,0.04939500285005558,0.05484922648724896
2005,Upper Secondary Level,4th Quintile,"Yes, every 3-4 weeks",0.05137751303052867,25520,0.04866888740407872,0.054086138656978616
2005,Upper Secondary Level,5th Quintile,"No, never",0.6629297458893871,25520,0.6571299901445113,0.6687295016342629
2005,Upper Secondary Level,5th Quintile,"Yes, less frequently",0.17040358744394618,25520,0.16579053347216818,0.17501664141572418
2005,Upper Secondary Level,5th Quintile,"Yes, every 2 weeks",0.07100149476831091,25520,0.06785043246742277,0.07415255706919906
2005,Upper Secondary Level,5th Quintile,"Yes, every 3-4 weeks",0.04857997010463378,25520,0.04594223910693352,0.05121770110233404
2005,Upper Secondary Level,5th Quintile,"Yes, every week",0.04708520179372197,25520,0.044486329195815175,0.049684074391628766
2005,Post-secondary Non-tertiary Level,1st Quintile,"No, never",0.6833333333333333,25520,0.6776260003050211,0.6890406663616456
2005,Post-secondary Non-tertiary Level,1st Quintile,"Yes, every 2 weeks",0.1,25520,0.09631924431910442,0.10368075568089559
2005,Post-secondary Non-tertiary Level,1st Quintile,"Yes, less frequently",0.1,25520,0.09631924431910442,0.10368075568089559
2005,Post-secondary Non-tertiary Level,1st Quintile,"Yes, every week",0.06666666666666667,25520,0.06360619407059263,0.0697271392627407
2005,Post-secondary Non-tertiary Level,1st Quintile,"Yes, every 3-4 weeks",0.05,25520,0.04732599299185215,0.05267400700814785
2005,Post-secondary Non-tertiary Level,2nd Quintile,"No, never",0.6990291262135923,25520,0.6934014952983135,0.704656757128871
2005,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, less frequently",0.11650485436893204,25520,0.11256853949905699,0.1204411692388071
2005,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, every 2 weeks",0.0970873786407767,25520,0.09345475850519726,0.10071999877635614
2005,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, every 3-4 weeks",0.05825242718446602,25520,0.05537873660715061,0.06112611776178143
2005,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, every week",0.02912621359223301,25520,0.027063023996906493,0.031189403187559528
2005,Post-secondary Non-tertiary Level,3rd Quintile,"No, never",0.7028985507246377,25520,0.6972917587191715,0.7085053427301039
2005,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, less frequently",0.13768115942028986,25520,0.13345362715298503,0.14190869168759468
2005,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, every 2 weeks",0.06521739130434782,25520,0.06218801823839279,0.06824676437030286
2005,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, every week",0.050724637681159424,25520,0.048032350906821064,0.05341692445549778
2005,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, every 3-4 weeks",0.043478260869565216,25520,0.040976192108154744,0.04598032963097569
2005,Post-secondary Non-tertiary Level,4th Quintile,"No, never",0.6568047337278107,25520,0.650979618537007,0.6626298489186143
2005,Post-secondary Non-tertiary Level,4th Quintile,"Yes, less frequently",0.1893491124260355,25520,0.18454222109197313,0.19415600376009787
2005,Post-secondary Non-tertiary Level,4th Quintile,"Yes, every 2 weeks",0.08284023668639054,25520,0.07945835119436236,0.08622212217841872
2005,Post-secondary Non-tertiary Level,4th Quintile,"Yes, every 3-4 weeks",0.05325443786982249,25520,0.05049950971308072,0.056009366026564256
2005,Post-secondary Non-tertiary Level,4th Quintile,"Yes, every week",0.01775147928994083,25520,0.016131372272705145,0.019371586307176513
2005,Post-secondary Non-tertiary Level,5th Quintile,"No, never",0.663003663003663,25520,0.6572042199224147,0.6688031060849112
2005,Post-secondary Non-tertiary Level,5th Quintile,"Yes, less frequently",0.22344322344322345,25520,0.21833245814544852,0.2285539887409984
2005,Post-secondary Non-tertiary Level,5th Quintile,"Yes, every 2 weeks",0.047619047619047616,25520,0.04500621590125363,0.0502318793368416
2005,Post-secondary Non-tertiary Level,5th Quintile,"Yes, every 3-4 weeks",0.04395604395604396,25520,0.041440893521060576,0.04647119439102734
2005,Post-secondary Non-tertiary Level,5th Quintile,"Yes, every week",0.02197802197802198,25520,0.020179215904885223,0.023776828051158737
2005,First Stage of Tertiary Education,1st Quintile,"No, never",0.55,25520,0.5438961572307501,0.55610384276925
2005,First Stage of Tertiary Education,1st Quintile,"Yes, every 2 weeks",0.2,25520,0.1950923257588059,0.20490767424119413
2005,First Stage of Tertiary Education,1st Quintile,"Yes, less frequently",0.15,25520,0.1456190244569886,0.1543809755430114
2005,First Stage of Tertiary Education,1st Quintile,"Yes, every week",0.05,25520,0.04732599299185215,0.05267400700814785
2005,First Stage of Tertiary Education,1st Quintile,"Yes, every 3-4 weeks",0.05,25520,0.04732599299185215,0.05267400700814785
2005,First Stage of Tertiary Education,2nd Quintile,"No, never",0.5631067961165048,25520,0.5570212611059661,0.5691923311270436
2005,First Stage of Tertiary Education,2nd Quintile,"Yes, less frequently",0.23300970873786409,25520,0.2278229305224797,0.23819648695324847
2005,First Stage of Tertiary Education,2nd Quintile,"Yes, every 2 weeks",0.10679611650485436,25520,0.10300673118885267,0.11058550182085605
2005,First Stage of Tertiary Education,2nd Quintile,"Yes, every week",0.04854368932038835,25520,0.045906893196257674,0.051180485444519024
2005,First Stage of Tertiary Education,2nd Quintile,"Yes, every 3-4 weeks",0.04854368932038835,25520,0.045906893196257674,0.051180485444519024
2005,First Stage of Tertiary Education,3rd Quintile,"No, never",0.5028901734104047,25520,0.4967556830955311,0.5090246637252782
2005,First Stage of Tertiary Education,3rd Quintile,"Yes, less frequently",0.2023121387283237,25520,0.19738331599860487,0.20724096145804255
2005,First Stage of Tertiary Education,3rd Quintile,"Yes, every 2 weeks",0.1676300578034682,25520,0.1630470575823308,0.17221305802460563
2005,First Stage of Tertiary Education,3rd Quintile,"Yes, every 3-4 weeks",0.09826589595375723,25520,0.0946136804723974,0.10191811143511706
2005,First Stage of Tertiary Education,3rd Quintile,"Yes, every week",0.028901734104046242,25520,0.02684627293708921,0.030957195271003275
2005,First Stage of Tertiary Education,4th Quintile,"No, never",0.5224913494809689,25520,0.5163629663223444,0.5286197326395934
2005,First Stage of Tertiary Education,4th Quintile,"Yes, less frequently",0.2179930795847751,25520,0.21292734550918152,0.22305881366036867
2005,First Stage of Tertiary Education,4th Quintile,"Yes, every 2 weeks",0.1245674740484429,25520,0.120515847534102,0.1286191005627838
2005,First Stage of Tertiary Education,4th Quintile,"Yes, every 3-4 weeks",0.0726643598615917,25520,0.06947946618952647,0.07584925353365693
2005,First Stage of Tertiary Education,4th Quintile,"Yes, every week",0.06228373702422145,25520,0.059318640801528336,0.06524883324691456
2005,First Stage of Tertiary Education,5th Quintile,"No, never",0.575,25520,0.5689348140019268,0.5810651859980731
2005,First Stage of Tertiary Education,5th Quintile,"Yes, less frequently",0.24166666666666667,25520,0.23641431029311893,0.2469190230402144
2005,First Stage of Tertiary Education,5th Quintile,"Yes, every 2 weeks",0.07222222222222222,25520,0.06904627597823751,0.07539816846620692
2005,First Stage of Tertiary Education,5th Quintile,"Yes, every 3-4 weeks",0.06666666666666667,25520,0.06360619407059263,0.0697271392627407
2005,First Stage of Tertiary Education,5th Quintile,"Yes, every week",0.044444444444444446,25520,0.0419160056326108,0.04697288325627809
2005,Second Stage of Tertiary Education,1st Quintile,"No, never",0.5436893203883495,25520,0.537578191349706,0.549800449426993
2005,Second Stage of Tertiary Education,1st Quintile,"Yes, less frequently",0.17475728155339806,25520,0.17009794343925091,0.1794166196675452
2005,Second Stage of Tertiary Education,1st Quintile,"Yes, every week",0.1553398058252427,25520,0.15089555942556332,0.1597840522249221
2005,Second Stage of Tertiary Education,1st Quintile,"Yes, every 2 weeks",0.08737864077669903,25520,0.08391395627682559,0.09084332527657248
2005,Second Stage of Tertiary Education,1st Quintile,"Yes, every 3-4 weeks",0.038834951456310676,25520,0.036464527079902956,0.0412053758327184
2005,Second Stage of Tertiary Education,2nd Quintile,"No, never",0.58125,25520,0.5751969448713014,0.5873030551286987
2005,Second Stage of Tertiary Education,2nd Quintile,"Yes, less frequently",0.2,25520,0.1950923257588059,0.20490767424119413
2005,Second Stage of Tertiary Education,2nd Quintile,"Yes, every week",0.0875,25520,0.08403314083631667,0.09096685916368331
2005,Second Stage of Tertiary Education,2nd Quintile,"Yes, every 2 weeks",0.0875,25520,0.08403314083631667,0.09096685916368331
2005,Second Stage of Tertiary Education,2nd Quintile,"Yes, every 3-4 weeks",0.04375,25520,0.04124048099455,0.046259519005449994
2005,Second Stage of Tertiary Education,3rd Quintile,"No, never",0.6082089552238806,25520,0.6022197472511418,0.6141981631966195
2005,Second Stage of Tertiary Education,3rd Quintile,"Yes, less frequently",0.23507462686567165,25520,0.22987193449206283,0.24027731923928047
2005,Second Stage of Tertiary Education,3rd Quintile,"Yes, every 2 weeks",0.06716417910447761,25520,0.06409312689886154,0.07023523131009368
2005,Second Stage of Tertiary Education,3rd Quintile,"Yes, every week",0.048507462686567165,25520,0.045871600446511195,0.051143324926623136
2005,Second Stage of Tertiary Education,3rd Quintile,"Yes, every 3-4 weeks",0.041044776119402986,25520,0.03861064568450323,0.04347890655430274
2005,Second Stage of Tertiary Education,4th Quintile,"No, never",0.597678916827853,25520,0.5916625251696618,0.6036953084860442
2005,Second Stage of Tertiary Education,4th Quintile,"Yes, less frequently",0.2437137330754352,25520,0.2384463022069211,0.2489811639439493
2005,Second Stage of Tertiary Education,4th Quintile,"Yes, every 2 weeks",0.058027079303675046,25520,0.05515860937601271,0.06089554923133738
2005,Second Stage of Tertiary Education,4th Quintile,"Yes, every 3-4 weeks",0.05415860735009671,25520,0.05138171759345559,0.056935497106737835
2005,Second Stage of Tertiary Education,4th Quintile,"Yes, every week",0.04642166344294004,25520,0.043840269576950586,0.049003057308929496
2005,Second Stage of Tertiary Education,5th Quintile,"No, never",0.5095505617977528,25520,0.503417088210413,0.5156840353850927
2005,Second Stage of Tertiary Education,5th Quintile,"Yes, less frequently",0.250561797752809,25520,0.245245110941817,0.255878484563801
2005,Second Stage of Tertiary Education,5th Quintile,"Yes, every week",0.10337078651685393,25520,0.09963552435011866,0.1071060486835892
2005,Second Stage of Tertiary Education,5th Quintile,"Yes, every 2 weeks",0.07078651685393259,25520,0.06763986453607308,0.07393316917179209
2005,Second Stage of Tertiary Education,5th Quintile,"Yes, every 3-4 weeks",0.06573033707865168,25520,0.06268990861583008,0.06877076554147328
2007,Pre-primary Level,1st Quintile,"No, never",0.8,25385,0.7950792933085667,0.8049207066914333
2007,Pre-primary Level,1st Quintile,"Yes, every 2 weeks",0.2,25385,0.19507929330856674,0.20492070669143328
2007,Pre-primary Level,2nd Quintile,"No, never",0.6,25385,0.5939733897160449,0.6060266102839551
2007,Pre-primary Level,2nd Quintile,"Yes, every 2 weeks",0.2,25385,0.19507929330856674,0.20492070669143328
2007,Pre-primary Level,2nd Quintile,"Yes, every week",0.2,25385,0.19507929330856674,0.20492070669143328
2007,Pre-primary Level,3rd Quintile,"No, never",0.75,25385,0.7446731787508084,0.7553268212491916
2007,Pre-primary Level,3rd Quintile,"Yes, less frequently",0.25,25385,0.2446731787508084,0.2553268212491916
2007,Pre-primary Level,4th Quintile,"No, never",0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,Pre-primary Level,4th Quintile,"Yes, every 2 weeks",0.3333333333333333,25385,0.32753422488376255,0.3391324417829041
2007,Pre-primary Level,4th Quintile,"Yes, every 3-4 weeks",0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Pre-primary Level,4th Quintile,"Yes, every week",0.16666666666666666,25385,0.1620820688919238,0.1712512644414095
2007,Pre-primary Level,5th Quintile,"No, never",0.5714285714285714,25385,0.5653407757152096,0.5775163671419332
2007,Pre-primary Level,5th Quintile,"Yes, every 2 weeks",0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Pre-primary Level,5th Quintile,"Yes, every 3-4 weeks",0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Pre-primary Level,5th Quintile,"Yes, less frequently",0.14285714285714285,25385,0.13855242122574632,0.14716186448853938
2007,Primary Level,1st Quintile,"No, never",0.8260869565217391,25385,0.8214241601741822,0.8307497528692961
2007,Primary Level,1st Quintile,"Yes, less frequently",0.08695652173913043,25385,0.08349023650868485,0.09042280696957601
2007,Primary Level,1st Quintile,"Yes, every 2 weeks",0.043478260869565216,25385,0.04096954780272096,0.04598697393640947
2007,Primary Level,1st Quintile,"Yes, every week",0.043478260869565216,25385,0.04096954780272096,0.04598697393640947
2007,Primary Level,2nd Quintile,"No, never",0.8181818181818182,25385,0.8134370930867149,0.8229265432769216
2007,Primary Level,2nd Quintile,"Yes, every 2 weeks",0.09090909090909091,25385,0.08737258162669082,0.09444560019149101
2007,Primary Level,2nd Quintile,"Yes, every 3-4 weeks",0.09090909090909091,25385,0.08737258162669082,0.09444560019149101
2007,Primary Level,3rd Quintile,"No, never",0.5714285714285714,25385,0.5653407757152096,0.5775163671419332
2007,Primary Level,3rd Quintile,"Yes, every 2 weeks",0.21428571428571427,25385,0.20923798074032549,0.21933344783110306
2007,Primary Level,3rd Quintile,"Yes, every week",0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Primary Level,3rd Quintile,"Yes, every 3-4 weeks",0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Primary Level,3rd Quintile,"Yes, less frequently",0.07142857142857142,25385,0.06826038209152119,0.07459676076562166
2007,Primary Level,4th Quintile,"No, never",0.6666666666666666,25385,0.6608675582170959,0.6724657751162374
2007,Primary Level,4th Quintile,"Yes, every 2 weeks",0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Primary Level,4th Quintile,"Yes, every 3-4 weeks",0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Primary Level,4th Quintile,"Yes, less frequently",0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,Primary Level,5th Quintile,"No, never",1.0,25385,1.0,1.0
2007,Lower Secondary Level,1st Quintile,"No, never",0.6792452830188679,25385,0.6735032282712841,0.6849873377664517
2007,Lower Secondary Level,1st Quintile,"Yes, less frequently",0.11949685534591195,25385,0.11550650358677154,0.12348720710505236
2007,Lower Secondary Level,1st Quintile,"Yes, every 2 weeks",0.10062893081761007,25385,0.09692810731720235,0.10432975431801779
2007,Lower Secondary Level,1st Quintile,"Yes, every week",0.06918238993710692,25385,0.06606064394049364,0.07230413593372019
2007,Lower Secondary Level,1st Quintile,"Yes, every 3-4 weeks",0.031446540880503145,25385,0.029299621552854288,0.033593460208152
2007,Lower Secondary Level,2nd Quintile,"No, never",0.7052631578947368,25385,0.6996544825836732,0.7108718332058004
2007,Lower Secondary Level,2nd Quintile,"Yes, less frequently",0.10526315789473684,25385,0.10148784157810649,0.10903847421136718
2007,Lower Secondary Level,2nd Quintile,"Yes, every 2 weeks",0.08947368421052632,25385,0.0859624370679312,0.09298493135312143
2007,Lower Secondary Level,2nd Quintile,"Yes, every week",0.06315789473684211,25385,0.06016553012057415,0.06615025935311007
2007,Lower Secondary Level,2nd Quintile,"Yes, every 3-4 weeks",0.03684210526315789,25385,0.03452477223565063,0.03915943829066515
2007,Lower Secondary Level,3rd Quintile,"No, never",0.6976744186046512,25385,0.6920246412258381,0.7033241959834643
2007,Lower Secondary Level,3rd Quintile,"Yes, less frequently",0.09883720930232558,25385,0.09516582919577578,0.10250858940887538
2007,Lower Secondary Level,3rd Quintile,"Yes, every 2 weeks",0.0872093023255814,25385,0.08373846310529057,0.09068014154587223
2007,Lower Secondary Level,3rd Quintile,"Yes, every 3-4 weeks",0.0755813953488372,25385,0.07232970427456727,0.07883308642310714
2007,Lower Secondary Level,3rd Quintile,"Yes, every week",0.040697674418604654,25385,0.03826698185292514,0.04312836698428417
2007,Lower Secondary Level,4th Quintile,"No, never",0.6691176470588235,25385,0.6633292870793375,0.6749060070383095
2007,Lower Secondary Level,4th Quintile,"Yes, less frequently",0.11764705882352941,25385,0.11368355580328734,0.12161056184377148
2007,Lower Secondary Level,4th Quintile,"Yes, every 2 weeks",0.08823529411764706,25385,0.08474606052724534,0.09172452770804879
2007,Lower Secondary Level,4th Quintile,"Yes, every 3-4 weeks",0.08088235294117647,25385,0.07752822265437052,0.08423648322798243
2007,Lower Secondary Level,4th Quintile,"Yes, every week",0.04411764705882353,25385,0.04159139965352375,0.046643894464123314
2007,Lower Secondary Level,5th Quintile,"No, never",0.6404494382022472,25385,0.6345462055730644,0.64635267083143
2007,Lower Secondary Level,5th Quintile,"Yes, less frequently",0.15730337078651685,25385,0.15282446290448043,0.16178227866855327
2007,Lower Secondary Level,5th Quintile,"Yes, every week",0.0898876404494382,25385,0.08636908026655254,0.09340620063232385
2007,Lower Secondary Level,5th Quintile,"Yes, every 3-4 weeks",0.07865168539325842,25385,0.07534011930162043,0.08196325148489642
2007,Lower Secondary Level,5th Quintile,"Yes, every 2 weeks",0.033707865168539325,25385,0.03148768952545156,0.035928040811627086
2007,Upper Secondary Level,1st Quintile,"No, never",0.6982055464926591,25385,0.6925585858394798,0.7038525071458384
2007,Upper Secondary Level,1st Quintile,"Yes, less frequently",0.11256117455138662,25385,0.10867313200972314,0.11644921709305009
2007,Upper Secondary Level,1st Quintile,"Yes, every 2 weeks",0.0929853181076672,25385,0.08941273914447623,0.09655789707085818
2007,Upper Secondary Level,1st Quintile,"Yes, every week",0.0701468189233279,25385,0.06700501795950212,0.07328861988715368
2007,Upper Secondary Level,1st Quintile,"Yes, every 3-4 weeks",0.026101141924959218,25385,0.024139796124679418,0.02806248772523902
2007,Upper Secondary Level,2nd Quintile,"No, never",0.6677215189873418,25385,0.6619270147864935,0.67351602318819
2007,Upper Secondary Level,2nd Quintile,"Yes, less frequently",0.1550632911392405,25385,0.15061048204922808,0.15951610022925292
2007,Upper Secondary Level,2nd Quintile,"Yes, every 2 weeks",0.08227848101265822,25385,0.07889809669849009,0.08565886532682636
2007,Upper Secondary Level,2nd Quintile,"Yes, every week",0.05168776371308017,25385,0.04896420315612435,0.05441132427003599
2007,Upper Secondary Level,2nd Quintile,"Yes, every 3-4 weeks",0.043248945147679324,25385,0.04074655672545742,0.04575133356990123
2007,Upper Secondary Level,3rd Quintile,"No, never",0.6509433962264151,25385,0.6450794898241495,0.6568073026286806
2007,Upper Secondary Level,3rd Quintile,"Yes, less frequently",0.14922813036020582,25385,0.14484484850918217,0.15361141221122948
2007,Upper Secondary Level,3rd Quintile,"Yes, every 2 weeks",0.10463121783876501,25385,0.10086592202254217,0.10839651365498786
2007,Upper Secondary Level,3rd Quintile,"Yes, every 3-4 weeks",0.05060034305317324,25385,0.04790403969059704,0.053296646415749445
2007,Upper Secondary Level,3rd Quintile,"Yes, every week",0.044596912521440824,25385,0.04205761724793582,0.047136207794945824
