year,age_gr,pgisced97,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.043323424025543754,400,10093,0.043251601389739214,0.043395246661348294
2005,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.030781647294542188,265,10093,0.0307207112688601,0.030842583320224277
2005,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.007364279996336889,70,10093,0.007334116791869663,0.007394443200804116
2005,30-45 y.,First Stage of Tertiary Education,"No, never",0.027201684986849772,271,10093,0.02714429624673741,0.027259073726962135
2005,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.006762587935117417,62,10093,0.0067336744542081245,0.00679150141602671
2005,30-45 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.004488173023083221,42,10093,0.0044645913078993895,0.004511754738267052
2005,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.01302033213623384,118,10093,0.01298033927127232,0.01306032500119536
2005,30-45 y.,Second Stage of Tertiary Education,"No, never",0.05474824436253365,639,10093,0.054667988599700006,0.054828500125367295
2005,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.008040294150060443,75,10093,0.008008787635138155,0.00807180066498273
2005,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009093730702684075,92,10093,0.009060241507176582,0.009127219898191569
2005,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.007213905740518344,77,10093,0.007184049820634901,0.0072437616604017875
2005,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.029085170960280914,299,10093,0.02902588610557989,0.02914445581498194
2005,46-65 y.,Lower Secondary Level,"No, never",0.01981869301116377,162,10093,0.019769522118187114,0.019867863904140425
2005,46-65 y.,Upper Secondary Level,"No, never",0.14035839866986247,1330,10093,0.14023585375431,0.14048094358541494
2005,46-65 y.,Upper Secondary Level,"Yes, every week",0.008995181463152025,89,10093,0.008961872567822727,0.009028490358481323
2005,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.017058757376977388,159,10093,0.017013074351623293,0.017104440402331483
2005,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.009622745210619219,76,10093,0.00958830488852088,0.009657185532717556
2005,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.03128612849123292,321,10093,0.031224711144053282,0.03134754583841256
2005,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.008547310192073347,101,10093,0.008514833774816991,0.008579786609329704
2005,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.002827020263800381,31,10093,0.0028082889994085264,0.0028457515281922353
2005,46-65 y.,First Stage of Tertiary Education,"No, never",0.021370907682486544,218,10093,0.021319887979330716,0.021421927385642373
2005,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.004820962186941897,40,10093,0.004796525920344534,0.004845398453539259
2005,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.006358473524259528,82,10093,0.006330431543785916,0.00638651550473314
2005,46-65 y.,Second Stage of Tertiary Education,"No, never",0.04803603032251177,750,10093,0.04796058866996022,0.04811147197506332
2005,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.010503823620750469,163,10093,0.010467857122804358,0.01053979011869658
2005,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.006834173988671379,89,10093,0.0068051089248088135,0.006863239052533944
2005,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.00549967738941941,80,10093,0.005473586525858912,0.005525768252979907
2005,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02474930313347127,347,10093,0.02469449348654895,0.02480411278039359
2005,66 and older,Upper Secondary Level,"No, never",0.004640463640108394,37,10093,0.004616487014594379,0.004664440265622409
2005,66 and older,Second Stage of Tertiary Education,"No, never",0.002969474747903623,37,10093,0.0029502787175521602,0.0029886707782550855
2007,17-29 y.,Lower Secondary Level,"No, never",0.025517561076454216,226,10236,0.02546299956587083,0.025572122587037602
2007,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.004445477668343592,32,10236,0.004422459458931245,0.004468495877755939
2007,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.0044445380861775075,36,10236,0.004421522298560962,0.004467553873794053
2007,17-29 y.,Upper Secondary Level,"No, never",0.06997553763706471,650,10236,0.0698872702839508,0.07006380499017863
2007,17-29 y.,Upper Secondary Level,"Yes, every week",0.006204216237320736,51,10236,0.00617704735119243,0.0062313851234490425
2007,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.01263685596229016,94,10236,0.012598207006096374,0.012675504918483946
2007,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.004051490142318701,38,10236,0.0040295112585688846,0.004073469026068517
2007,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.01285620710631727,120,10236,0.012817228488482657,0.012895185724151884
2007,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.01128853529762728,118,10236,0.011251981426337905,0.011325089168916653
2007,17-29 y.,Second Stage of Tertiary Education,"No, never",0.010423922750956122,110,10236,0.010388781276331015,0.01045906422558123
2007,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.004202785932113093,40,10236,0.004180402128645499,0.004225169735580687
2007,30-45 y.,Lower Secondary Level,"No, never",0.016909511904341812,133,10236,0.016864900892008823,0.0169541229166748
2007,30-45 y.,Upper Secondary Level,"No, never",0.14213363676462618,1406,10236,0.14201281698211682,0.14225445654713553
2007,30-45 y.,Upper Secondary Level,"Yes, every week",0.012240313333718096,118,10236,0.012202267972492247,0.012278358694943944
2007,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.019427922131840344,198,10236,0.01938016560508036,0.01947567865860033
2007,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.012655074507235914,115,10236,0.012616398057820413,0.012693750956651415
2007,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.04071401524506376,376,10236,0.0406456357620788,0.04078239472804872
2007,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.03123737518268742,284,10236,0.031177184987715434,0.0312975653776594
2007,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.004122518502808285,32,10236,0.004100348586250306,0.004144688419366264
2007,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.006271957150954592,73,10236,0.0062446412763878375,0.006299273025521346
2007,30-45 y.,First Stage of Tertiary Education,"No, never",0.024100625671161228,254,10236,0.024047562100054484,0.024153689242267972
2007,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.007716968455586505,71,10236,0.007686690890910023,0.007747246020262988
2007,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.010931786077331048,103,10236,0.01089580795614288,0.010967764198519216
2007,30-45 y.,Second Stage of Tertiary Education,"No, never",0.05669665380597969,632,10236,0.056616636449958846,0.05677667116200054
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.008993964394041742,96,10236,0.008961298576847356,0.009026630211236128
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009271107164726124,89,10236,0.00923794651658473,0.009304267812867518
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.007883785270184157,78,10236,0.007853184774401589,0.007914385765966725
2007,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.03219882016365118,305,10236,0.032137741032802584,0.03225989929449977
2007,46-65 y.,Lower Secondary Level,"No, never",0.017847168472348404,144,10236,0.01780135913666607,0.017892977808030737
2007,46-65 y.,Upper Secondary Level,"No, never",0.14746943506959415,1439,10236,0.14734675167533756,0.14759211846385073
2007,46-65 y.,Upper Secondary Level,"Yes, every week",0.010224571150906001,103,10236,0.010189763823330235,0.010259378478481768
2007,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.016986479732991725,174,10236,0.01694176905723835,0.017031190408745102
2007,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.010819586254722041,97,10236,0.010783791212698365,0.010855381296745717
2007,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.03371389999027465,356,10236,0.03365144931210934,0.03377635066843997
2007,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.010482137267497096,116,10236,0.010446898838682038,0.010517375696312154
2007,46-65 y.,First Stage of Tertiary Education,"No, never",0.018567640077301828,218,10236,0.018520932392923784,0.018614347761679872
2007,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0030265929806463404,34,10236,0.0030075866363145397,0.003045599324978141
2007,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.009992204222882646,97,10236,0.009957790650838409,0.010026617794926883
2007,46-65 y.,Second Stage of Tertiary Education,"No, never",0.04775374752222288,722,10236,0.04767996420764947,0.04782753083679629
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.013418692099218981,188,10236,0.013378881260155738,0.013458502938282225
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.007313680780114697,106,10236,0.00728419899242562,0.007343162567803774
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.006530930926797498,95,10236,0.006503060442461582,0.006558801411133414
2007,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02784649918444299,383,10236,0.027789570320149268,0.02790342804873671
2007,66 and older,Upper Secondary Level,"No, never",0.005661319740675597,46,10236,0.005635359673946228,0.005687279807404966
2007,66 and older,Second Stage of Tertiary Education,"No, never",0.0027922509044410143,40,10236,0.002773993045893007,0.0028105087629890215
2009,17-29 y.,Lower Secondary Level,"No, never",0.022516488942783373,190,9055,0.022465659455764495,0.022567318429802252
2009,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.004210106168154011,31,9055,0.004187922107071589,0.0042322902292364325
2009,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.0035070054947833607,33,9055,0.0034867512516290906,0.0035272597379376307
2009,17-29 y.,Upper Secondary Level,"No, never",0.06775950788587555,519,9055,0.06767339665952588,0.06784561911222523
2009,17-29 y.,Upper Secondary Level,"Yes, every week",0.005475495238475132,44,9055,0.00545021215035318,0.005500778326597085
2009,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.01100540313712591,83,9055,0.01096965852336456,0.01104114775088726
2009,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.006859318855432397,47,9055,0.006831040343457355,0.00688759736740744
2009,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.014389315686865887,110,9055,0.014348513499764175,0.014430117873967599
2009,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.012126049703390653,88,9055,0.01208855058046383,0.012163548826317476
2009,17-29 y.,Second Stage of Tertiary Education,"No, never",0.01394090458146165,108,9055,0.013900734046041401,0.013981075116881899
2009,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.0047482158120202,39,9055,0.004724663020999668,0.004771768603040733
2009,30-45 y.,Lower Secondary Level,"No, never",0.01495031519405042,124,9055,0.014908737067769807,0.014991893320331033
2009,30-45 y.,Upper Secondary Level,"No, never",0.12594169027252894,1148,9055,0.12582801509708016,0.1260553654479777
2009,30-45 y.,Upper Secondary Level,"Yes, every week",0.011666235987624677,92,9055,0.01162944615042435,0.011703025824825004
2009,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.019168898150017835,168,9055,0.0191219188695775,0.019215877430458172
2009,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.014485430256246625,99,9055,0.014444494021383338,0.014526366491109912
2009,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.040549713563042,313,9055,0.04048213393375086,0.04061729319233315
2009,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.025755979530279312,237,9055,0.025701706561138567,0.025810252499420056
2009,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.008866093025365234,66,9055,0.008833975433127552,0.008898210617602917
2009,30-45 y.,First Stage of Tertiary Education,"No, never",0.01960657309090659,192,9055,0.019559071110839033,0.019654075070974147
2009,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.005126431316210256,47,9055,0.005101963106768175,0.005150899525652336
2009,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.012146272866617161,91,9055,0.01210874287137426,0.012183802861860063
2009,30-45 y.,Second Stage of Tertiary Education,"No, never",0.058549981351433494,516,9055,0.05846954123583472,0.05863042146703227
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.009732279811502346,86,9055,0.009698644591243965,0.009765915031760728
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009076315896406728,75,9055,0.009043823213146583,0.009108808579666873
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.009179018837585337,69,9055,0.009146344529544404,0.00921169314562627
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.030133824098228335,259,9055,0.030075251606123968,0.030192396590332703
2009,46-65 y.,Lower Secondary Level,"No, never",0.01685770520700282,128,9055,0.016813597133589646,0.01690181328041599
2009,46-65 y.,Upper Secondary Level,"No, never",0.14815208439662408,1321,9055,0.14803036898087035,0.14827379981237782
2009,46-65 y.,Upper Secondary Level,"Yes, every week",0.011377040964430804,105,9055,0.011340704666464741,0.011413377262396867
2009,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.019713583637355578,179,9055,0.01966595480293115,0.019761212471780004
2009,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.011996224769150157,105,9055,0.01195892447380899,0.012033525064491324
2009,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.0381518065733488,359,9055,0.03808617368878393,0.03821743945791368
2009,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.015402134309781716,133,9055,0.015359942265386235,0.015444326354177196
2009,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.003002352287992316,31,9055,0.002983607153399728,0.003021097422584904
2009,46-65 y.,First Stage of Tertiary Education,"No, never",0.022188935545666272,211,9055,0.022138468674620673,0.022239402416711872
2009,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0044378231662675315,47,9055,0.004415049662032726,0.004460596670502337
2009,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.010375506085561172,84,9055,0.010340788418502656,0.010410223752619688
2009,46-65 y.,Second Stage of Tertiary Education,"No, never",0.04784070079081668,650,9055,0.047767576066071675,0.04791382551556169
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.016295506341750168,187,9055,0.016252127602186354,0.01633888508131398
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.007545488259708464,98,9055,0.007515839286997244,0.007575137232419684
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.00616361478369151,93,9055,0.006136799286007307,0.006190430281375712
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.028155352639720493,344,9055,0.02809867789398294,0.028212027385458048
2009,66 and older,Upper Secondary Level,"No, never",0.007050455890821784,63,9055,0.00702178885021335,0.007079122931430218
2009,66 and older,Second Stage of Tertiary Education,"No, never",0.0038208195958962065,43,9055,0.0037996818989028316,0.0038419572928895815
2011,17-29 y.,Pre-primary Level,"No, never",0.0021998694379481883,31,15508,0.0021841015392844057,0.002215637336611971
2011,17-29 y.,Lower Secondary Level,"No, never",0.02166906319396921,276,15508,0.02162006088430967,0.02171806550362875
2011,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.003993634404064238,49,15508,0.003972408372858533,0.004014860435269943
2011,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.002472876950166948,38,15508,0.002456161533812575,0.0024895923665213208
2011,17-29 y.,Upper Secondary Level,"No, never",0.05828655175983126,675,15508,0.05820770258428859,0.05836540093537393
2011,17-29 y.,Upper Secondary Level,"Yes, every week",0.005360077790221253,47,15508,0.005335504003849625,0.00538465157659288
2011,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.011660953585357847,132,15508,0.011624823116370912,0.011697084054344782
2011,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.005427808896774704,57,15508,0.00540308117992678,0.005452536613622628
2011,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.009575071557107523,123,15508,0.009542297109221987,0.009607846004993058
2011,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.010734984558154208,121,15508,0.010700302039677903,0.010769667076630513
2011,17-29 y.,First Stage of Tertiary Education,"No, never",0.004259189392311132,38,15508,0.004237271932519963,0.004281106852102302
2011,17-29 y.,Second Stage of Tertiary Education,"No, never",0.015354359422817562,145,15508,0.015312977618630621,0.015395741227004503
2011,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.004953060770450638,45,15508,0.004929433573517508,0.004976687967383767
2011,30-45 y.,Primary Level,"No, never",0.00325316263766103,43,15508,0.0032339980751368794,0.0032723272001851803
2011,30-45 y.,Lower Secondary Level,"No, never",0.015837972679631503,295,15508,0.015795954552985523,0.015879990806277482
2011,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0022085358423280365,42,15508,0.002192736983918849,0.002224334700737224
2011,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.0017997261597251326,35,15508,0.0017854613610767086,0.0018139909583735566
2011,30-45 y.,Upper Secondary Level,"No, never",0.11468854224501204,2243,15508,0.11458130104929579,0.1147957834407283
2011,30-45 y.,Upper Secondary Level,"Yes, every week",0.011104680873430963,189,15508,0.011069412795596116,0.011139948951265811
2011,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.01719972683722195,371,15508,0.01715596989173259,0.01724348378271131
2011,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.010932293049283368,215,15508,0.010897296741092691,0.010967289357474045
2011,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.03340762286344285,568,15508,0.033347144774564796,0.0334681009523209
2011,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.026190260873670393,499,15508,0.02613651309033147,0.026244008657009314
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.002593078236376407,41,15508,0.002575962421212812,0.0026101940515400024
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0039900803320608805,71,15508,0.003968863709989657,0.004011296954132104
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.0015843639617071734,37,15508,0.0015709783952874148,0.001597749528126932
2011,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.00900248797217369,138,15508,0.008970699390895315,0.009034276553452066
2011,30-45 y.,First Stage of Tertiary Education,"No, never",0.015280151437244885,315,15508,0.015238868198228393,0.015321434676261377
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every week",0.0020889041983212066,37,15508,0.0020735382709537275,0.0021042701256886857
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0039847722220329685,60,15508,0.003963569660678884,0.004005974783387053
2011,30-45 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.0016733230856843628,31,15508,0.0016595674765013761,0.0016870786948673495
2011,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.008254614690132495,123,15508,0.008224163653199409,0.00828506572706558
2011,30-45 y.,Second Stage of Tertiary Education,"No, never",0.061163942488412545,1065,15508,0.06108329400498891,0.06124459097183618
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.009543702021463487,204,15508,0.00951098078673397,0.009576423256193003
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.008860931884820447,165,15508,0.008829391964959785,0.008892471804681109
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.007556695668019032,155,15508,0.007527550107769587,0.007585841228268477
2011,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02789436970019486,484,15508,0.02783894943566899,0.02794978996472073
2011,46-65 y.,Lower Secondary Level,"No, never",0.019586185055346414,223,15508,0.01953954777391352,0.019632822336779307
2011,46-65 y.,Upper Secondary Level,"No, never",0.15737485200444218,2013,15508,0.15725229490769768,0.15749740910118668
2011,46-65 y.,Upper Secondary Level,"Yes, every week",0.012639799384659225,176,15508,0.012602201666499096,0.012677397102819354
2011,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.022502130123502207,305,15508,0.022452216015480878,0.022552044231523537
2011,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.011241020842664793,159,15508,0.011205539366029416,0.01127650231930017
2011,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.03691608516062829,446,15508,0.03685262612423838,0.036979544197018197
2011,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.017129363936517015,272,15508,0.01708569502294332,0.01717303285009071
2011,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0032379928181345036,46,15508,0.0032188728454541084,0.0032571127908148987
2011,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.003545762067623203,60,15508,0.003525757136384876,0.00356576699886153
2011,46-65 y.,First Stage of Tertiary Education,"No, never",0.02363645492653899,334,15508,0.023585327899870848,0.02368758195320713
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.0032696023583090477,40,15508,0.003250389591595607,0.0032888151250224885
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0032078648784093426,52,15508,0.0031888337769977143,0.003226895979820971
2011,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.0021651584141662667,38,15508,0.0021495151363040512,0.0021808016920284823
2011,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.0107398822427442,126,15508,0.010705191899339633,0.010774572586148768
2011,46-65 y.,Second Stage of Tertiary Education,"No, never",0.05059392330471185,926,15508,0.05052016196919314,0.05066768464023056
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.014530409422139373,251,15508,0.014490136408578125,0.014570682435700621
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.011283060260311279,176,15508,0.011247513254093924,0.011318607266528634
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.006894652605682617,130,15508,0.006866803744307638,0.006922501467057596
2011,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02523049189639401,431,15508,0.025177712135865,0.025283271656923016
2011,66 and older,Upper Secondary Level,"No, never",0.0051288402065324135,58,15508,0.005104799535054759,0.005152880878010068
2011,66 and older,Second Stage of Tertiary Education,"No, never",0.003105024411316335,43,15508,0.003086299886642261,0.0031237489359904084
2013,17-29 y.,Pre-primary Level,"No, never",0.0021048344159034856,39,14310,0.002088715183173669,0.002120953648633302
2013,17-29 y.,Lower Secondary Level,"No, never",0.02238802873775637,315,14310,0.02233599510809551,0.022440062367417232
2013,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0020723506859084157,34,14310,0.0020563560598650327,0.0020883453119517987
2013,17-29 y.,Upper Secondary Level,"No, never",0.05497189358118555,578,14310,0.054891728423827175,0.05505205873854393
2013,17-29 y.,Upper Secondary Level,"Yes, every week",0.004739050554287273,58,14310,0.004714895551543501,0.004763205557031045
2013,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.010161291490917407,108,14310,0.010126017905204402,0.010196565076630412
2013,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.0049949415986074094,60,14310,0.00497014621737919,0.005019736979835629
2013,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.008836365101172607,84,14310,0.008803449450546653,0.008869280751798561
2013,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.010452233354812206,98,14310,0.010416463607819285,0.010488003101805126
2013,17-29 y.,Second Stage of Tertiary Education,"No, never",0.015722748413240697,162,14310,0.015678994601406284,0.01576650222507511
2013,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.006096335410875301,45,14310,0.006068957550091126,0.006123713271659476
2013,30-45 y.,Primary Level,"No, never",0.0020919007539661563,38,14310,0.00207583101766456,0.0021079704902677524
2013,30-45 y.,Lower Secondary Level,"No, never",0.011977227216958018,241,14310,0.011938966371732565,0.01201548806218347
2013,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0018105320217963615,37,14310,0.0017955799100187533,0.0018254841335739696
2013,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.002645120794871917,44,14310,0.002627055687322434,0.0026631859024214
2013,30-45 y.,Upper Secondary Level,"No, never",0.10354423474274724,1916,14310,0.10343707779568544,0.10365139168980904
2013,30-45 y.,Upper Secondary Level,"Yes, every week",0.00730883699479807,144,14310,0.00727887821269865,0.00733879577689749
2013,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.02037296356389394,373,14310,0.020323275688883334,0.020422651438904545
2013,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.00893687767106665,165,14310,0.008903777022523058,0.008969978319610241
2013,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.02938753981055771,464,14310,0.029328138300610193,0.029446941320505224
2013,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.0231725148262022,463,14310,0.023119598649494463,0.023225431002909934
2013,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.003176410445821749,61,14310,0.003156619324573266,0.003196201567070232
2013,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.008969505985008187,110,14310,0.00893634551257888,0.009002666457437494
2013,30-45 y.,First Stage of Tertiary Education,"No, never",0.014757285085539444,252,14310,0.014714875132849593,0.014799695038229295
2013,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0026993120816582047,36,14310,0.00268106335580923,0.002717560807507179
