year,bula_h,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2005,Berlin,"Yes, every 2 weeks",0.005366477116955919,43,10533,0.005341339222336609,0.005391615011575228
2005,Berlin,"Yes, less frequently",0.009897517298719509,86,10533,0.009863456414062536,0.009931578183376482
2005,Brandenburg,"No, never",0.01644294121186959,243,10533,0.016399184745155185,0.016486697678583996
2005,Brandenburg,"Yes, every 2 weeks",0.003508135084117456,46,10533,0.0034877914869829423,0.0035284786812519696
2005,Brandenburg,"Yes, less frequently",0.0049227161057268445,73,10533,0.004898634606808086,0.004946797604645603
2005,Mecklenburg-Western Pomerania,"No, never",0.01127329236786504,142,10533,0.011236966480492659,0.01130961825523742
2005,Mecklenburg-Western Pomerania,"Yes, less frequently",0.002530444685450417,44,10533,0.0025131584285588548,0.0025477309423419794
2005,Saxony,"No, never",0.028579093207207133,437,10533,0.028521763376465843,0.028636423037948423
2005,Saxony,"Yes, every week",0.0029501158854130854,38,10533,0.0029314550666111674,0.0029687767042150034
2005,Saxony,"Yes, every 2 weeks",0.005338350251479586,62,10533,0.005313277965475375,0.005363422537483797
2005,Saxony,"Yes, every 3-4 weeks",0.0023660675485611586,36,10533,0.0023493507969354647,0.0023827843001868526
2005,Saxony,"Yes, less frequently",0.010965133233998685,161,10533,0.010929301694190919,0.011000964773806451
2005,Saxony-Anhalt,"No, never",0.014843239990861772,245,10533,0.014801632671183333,0.014884847310540211
2005,Saxony-Anhalt,"Yes, every 2 weeks",0.00392094329192325,58,10533,0.003899440497684942,0.003942446086161558
2005,Saxony-Anhalt,"Yes, less frequently",0.0047779257697135,79,10533,0.004754199338819008,0.004801652200607992
2005,Thuringa,"No, never",0.014311022807484142,248,10533,0.01427015719607139,0.014351888418896893
2005,Thuringa,"Yes, every week",0.0013553922597944847,31,10533,0.0013427335135135386,0.0013680510060754309
2005,Thuringa,"Yes, every 2 weeks",0.0029083265190708862,43,10533,0.0028897979517161117,0.002926855086425661
2005,Thuringa,"Yes, less frequently",0.003701786102953989,71,10533,0.0036808905893532876,0.0037226816165546904
2007,Schleswig-Holstein,"No, never",0.022350951247325827,196,10746,0.022301236572415534,0.02240066592223612
2007,Schleswig-Holstein,"Yes, less frequently",0.005738197521205812,56,10746,0.005712794625131109,0.005763600417280514
2007,Hamburg,"No, never",0.01105217477143218,99,10746,0.01101701422069275,0.011087335322171609
2007,Hamburg,"Yes, less frequently",0.0043434226924703645,37,10746,0.004321306215945627,0.004365539168995102
2007,Lower Saxony,"No, never",0.05696552340530614,571,10746,0.056887573617284776,0.057043473193327504
2007,Lower Saxony,"Yes, every week",0.008770757753398455,89,10746,0.008739399582829786,0.008802115923967124
2007,Lower Saxony,"Yes, every 2 weeks",0.00818133049859988,78,10746,0.008151035341060564,0.008211625656139197
2007,Lower Saxony,"Yes, every 3-4 weeks",0.005621031650559605,59,10746,0.005595887956270822,0.0056461753448483875
2007,Lower Saxony,"Yes, less frequently",0.01854195944044755,195,10746,0.018496590484076574,0.018587328396818526
2007,Bremen,"No, never",0.006000294345446065,45,10746,0.00597432120207898,0.00602626748881315
2007,North Rhine-Westphalia,"No, never",0.13721648909938444,1420,10746,0.13710077156353853,0.13733220663523035
2007,North Rhine-Westphalia,"Yes, every week",0.011477399039493892,135,10746,0.011441576188268689,0.011513221890719095
2007,North Rhine-Westphalia,"Yes, every 2 weeks",0.022538886251898236,207,10746,0.022488967803530317,0.022588804700266155
2007,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.010608667157090485,106,10746,0.010574211576694114,0.010643122737486856
2007,North Rhine-Westphalia,"Yes, less frequently",0.03855863955354507,406,10746,0.03849388544050671,0.038623393666583426
2007,Hesse,"No, never",0.0487308968551391,455,10746,0.048658486778857236,0.048803306931420966
2007,Hesse,"Yes, every week",0.007118947600082958,67,10746,0.007090672664979109,0.007147222535186806
2007,Hesse,"Yes, every 2 weeks",0.006746291853737882,67,10746,0.006718761755097562,0.0067738219523782025
2007,Hesse,"Yes, every 3-4 weeks",0.004332110795725269,44,10746,0.004310023012292302,0.004354198579158235
2007,Hesse,"Yes, less frequently",0.017829448915190615,171,10746,0.017784944046774998,0.017873953783606233
2007,"Rhineland-Palatinate, Saarland","No, never",0.04011322716359401,403,10746,0.04004723400545205,0.040179220321735966
2007,"Rhineland-Palatinate, Saarland","Yes, every week",0.0045102649254962195,49,10746,0.00448772956413583,0.004532800286856609
2007,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.005199747114157085,54,10746,0.005175558880122768,0.005223935348191402
2007,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.010287596250863259,104,10746,0.010253660569801978,0.01032153193192454
2007,Baden-Wuerttemberg,"No, never",0.09161733355008324,940,10746,0.09152031196840002,0.09171435513176646
2007,Baden-Wuerttemberg,"Yes, every week",0.005465261650459209,69,10746,0.005440466852989011,0.005490056447929407
2007,Baden-Wuerttemberg,"Yes, every 2 weeks",0.010113727804825303,78,10746,0.010080077160174047,0.010147378449476559
2007,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.007905700618087073,84,10746,0.007875916018479761,0.007935485217694384
2007,Baden-Wuerttemberg,"Yes, less frequently",0.02071598675179978,210,10746,0.020668084905614677,0.020763888597984885
2007,Bavaria,"No, never",0.10192226126377575,1064,10746,0.10182051075297703,0.10202401177457447
2007,Bavaria,"Yes, every week",0.010605460254973161,111,10746,0.010571009826940564,0.010639910683005759
2007,Bavaria,"Yes, every 2 weeks",0.01022050451387475,106,10746,0.010186678525077151,0.010254330502672349
2007,Bavaria,"Yes, every 3-4 weeks",0.009424769402325539,91,10746,0.009392273828840643,0.009457264975810434
2007,Bavaria,"Yes, less frequently",0.03132020540686211,314,10746,0.03126162565489138,0.03137878515883284
2007,Berlin,"No, never",0.02573141707843548,225,10746,0.025678167483506233,0.025784666673364726
2007,Berlin,"Yes, every week",0.003595826149529337,33,10746,0.003575695294587197,0.0036159570044714774
2007,Berlin,"Yes, every 2 weeks",0.003463378324467268,41,10746,0.0034436203824722237,0.0034831362664623127
2007,Berlin,"Yes, less frequently",0.010832403343251045,94,10746,0.0107975902623698,0.010867216424132289
2007,Brandenburg,"No, never",0.01390198751359567,225,10746,0.01386261042561451,0.013941364601576831
2007,Brandenburg,"Yes, every 2 weeks",0.003602380101157287,48,10746,0.0035822309750290302,0.003622529227285544
2007,Brandenburg,"Yes, less frequently",0.007041711665008671,93,10746,0.007013589436750938,0.007069833893266405
2007,Mecklenburg-Western Pomerania,"No, never",0.011884961497299278,151,10746,0.011848515675171178,0.011921407319427377
2007,Mecklenburg-Western Pomerania,"Yes, less frequently",0.0022866899164930665,37,10746,0.0022706259929453653,0.0023027538400407677
2007,Saxony,"No, never",0.030772872422694626,464,10746,0.030714790376764126,0.030830954468625126
2007,Saxony,"Yes, every week",0.003307973119787672,44,10746,0.0032886620388009463,0.0033272842007743978
2007,Saxony,"Yes, every 2 weeks",0.008489591756422919,94,10746,0.008458735932380928,0.00852044758046491
2007,Saxony,"Yes, every 3-4 weeks",0.002317842679918499,35,10746,0.002301669955449468,0.0023340154043875305
2007,Saxony,"Yes, less frequently",0.009735707887558861,147,10746,0.009702685806878284,0.009768729968239439
2007,Saxony-Anhalt,"No, never",0.01450782202393868,242,10746,0.01446760843747121,0.014548035610406148
2007,Saxony-Anhalt,"Yes, every week",0.001995455683674341,31,10746,0.0019804473522964466,0.002010464015052235
2007,Saxony-Anhalt,"Yes, every 2 weeks",0.002844432083313498,49,10746,0.0028265208970281713,0.002862343269598825
2007,Saxony-Anhalt,"Yes, every 3-4 weeks",0.0020332757532370116,31,10746,0.0020181261493225923,0.002048425357151431
2007,Saxony-Anhalt,"Yes, less frequently",0.006008103735067796,85,10746,0.005982113797255437,0.006034093672880154
2007,Thuringa,"No, never",0.016283803651001707,268,10746,0.016241238130671822,0.01632636917133159
2007,Thuringa,"Yes, every 2 weeks",0.0028097311765336894,42,10746,0.0027919292703371874,0.0028275330827301913
2007,Thuringa,"Yes, less frequently",0.00440716531895717,87,10746,0.004384887859638147,0.004429442778276193
2009,Schleswig-Holstein,"No, never",0.02141002555533913,166,9495,0.021361857479475395,0.021458193631202868
2009,Schleswig-Holstein,"Yes, less frequently",0.004889616031514885,41,9495,0.00486640345589296,0.00491282860713681
2009,Hamburg,"No, never",0.010903862323046338,85,9495,0.010869303435271633,0.010938421210821043
2009,Hamburg,"Yes, less frequently",0.005570900219846633,37,9495,0.005546131707281042,0.0055956687324122244
2009,Lower Saxony,"No, never",0.05221200449263472,510,9495,0.05213797732901997,0.05228603165624946
2009,Lower Saxony,"Yes, every week",0.007905133388182392,73,9495,0.0078756632937993,0.007934603482565484
2009,Lower Saxony,"Yes, every 2 weeks",0.007642340393562106,78,9495,0.007613360443943203,0.0076713203431810085
2009,Lower Saxony,"Yes, every 3-4 weeks",0.005199263827934525,41,9495,0.005175331259961987,0.005223196395907063
2009,Lower Saxony,"Yes, less frequently",0.02161388669253022,189,9495,0.021565494878838957,0.02166227850622148
2009,Bremen,"No, never",0.003849195964861541,33,9495,0.0038285897663114226,0.0038698021634116595
2009,North Rhine-Westphalia,"No, never",0.13465444535821364,1244,9495,0.13454085134178476,0.13476803937464252
2009,North Rhine-Westphalia,"Yes, every week",0.01588118892233998,133,9495,0.015839586789444256,0.015922791055235704
2009,North Rhine-Westphalia,"Yes, every 2 weeks",0.01770690356156816,161,9495,0.017663015926283977,0.017750791196852342
2009,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.01311791731500824,111,9495,0.013080054281921319,0.013155780348095161
2009,North Rhine-Westphalia,"Yes, less frequently",0.041935232963361935,343,9495,0.04186853120405362,0.04200193472267025
2009,Hesse,"No, never",0.0482491747803177,400,9495,0.04817786371896968,0.04832048584166572
2009,Hesse,"Yes, every week",0.005317556189482852,47,9495,0.0052933543378344584,0.005341758041131246
2009,Hesse,"Yes, every 2 weeks",0.007824959161400068,69,9495,0.007795637706687042,0.007854280616113095
2009,Hesse,"Yes, every 3-4 weeks",0.005440043062117438,44,9495,0.005415565566704083,0.005464520557530794
2009,Hesse,"Yes, less frequently",0.017455492044593304,161,9495,0.017411911516532503,0.017499072572654106
2009,"Rhineland-Palatinate, Saarland","No, never",0.03474726728553997,330,9495,0.03468632325517535,0.03480821131590459
2009,"Rhineland-Palatinate, Saarland","Yes, every week",0.006402474221797744,40,9495,0.0063759324754602996,0.006429015968135189
2009,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.005541549884489576,47,9495,0.005516846340097546,0.005566253428881606
2009,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.012179854445801217,112,9495,0.012143352979327787,0.012216355912274648
2009,Baden-Wuerttemberg,"No, never",0.09351596224033265,807,9495,0.09341907350699019,0.09361285097367511
2009,Baden-Wuerttemberg,"Yes, every week",0.008175056273339925,65,9495,0.008145091347109425,0.008205021199570426
2009,Baden-Wuerttemberg,"Yes, every 2 weeks",0.01003656766751295,84,9495,0.01000339712999573,0.010069738205030168
2009,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.009328856416240181,64,9495,0.009296865308005305,0.009360847524475057
2009,Baden-Wuerttemberg,"Yes, less frequently",0.020168270974384606,180,9495,0.020121490953912583,0.02021505099485663
2009,Bavaria,"No, never",0.10242266652610131,895,9495,0.10232176812089767,0.10252356493130495
2009,Bavaria,"Yes, every week",0.010119195874975454,108,9495,0.01008589046555385,0.010152501284397058
2009,Bavaria,"Yes, every 2 weeks",0.013605937769149657,126,9495,0.013567386401557035,0.01364448913674228
2009,Bavaria,"Yes, every 3-4 weeks",0.006574107008465452,69,9495,0.006547214182184802,0.006600999834746103
2009,Bavaria,"Yes, less frequently",0.034210184801821905,289,9495,0.034149696785114134,0.03427067281852968
2009,Berlin,"No, never",0.023955009916806033,181,9495,0.023904125661837618,0.02400589417177445
2009,Berlin,"Yes, every week",0.004786141815962643,41,9495,0.004763174972351677,0.004809108659573609
2009,Berlin,"Yes, every 2 weeks",0.003971319338184755,36,9495,0.003950390088860818,0.003992248587508691
2009,Berlin,"Yes, less frequently",0.008154533984303852,89,9495,0.008124606383382842,0.008184461585224862
2009,Brandenburg,"No, never",0.013359085127360644,208,9495,0.013320880299824284,0.013397289954897005
2009,Brandenburg,"Yes, every 2 weeks",0.0030863195853441075,35,9495,0.0030678609517293637,0.0031047782189588514
2009,Brandenburg,"Yes, less frequently",0.006222945918763285,74,9495,0.006196776575729147,0.006249115261797423
2009,Mecklenburg-Western Pomerania,"No, never",0.01123444837163156,138,9495,0.011199375375743156,0.011269521367519963
2009,Mecklenburg-Western Pomerania,"Yes, less frequently",0.002853607383856466,42,9495,0.0028358562174378406,0.002871358550275091
2009,Saxony,"No, never",0.030914048571140048,423,9495,0.030856450304278492,0.030971646838001604
2009,Saxony,"Yes, every week",0.0034460919477890257,44,9495,0.0034265906213078725,0.003465593274270179
2009,Saxony,"Yes, every 2 weeks",0.00502663999397697,71,9495,0.005003106037719898,0.0050501739502340414
2009,Saxony,"Yes, every 3-4 weeks",0.0032954247982469142,39,9495,0.0032763531049953567,0.003314496491498472
2009,Saxony,"Yes, less frequently",0.012690917470088402,146,9495,0.012653667716829247,0.012728167223347556
2009,Saxony-Anhalt,"No, never",0.016529853587614222,222,9495,0.01648742433142716,0.016572282843801283
2009,Saxony-Anhalt,"Yes, every 2 weeks",0.0038283000873183,49,9495,0.003807749681106469,0.003848850493530131
2009,Saxony-Anhalt,"Yes, less frequently",0.004476307513552155,74,9495,0.004454093037143107,0.004498521989961203
2009,Thuringa,"No, never",0.013720077705971332,226,9495,0.013681367212647481,0.013758788199295184
2009,Thuringa,"Yes, every week",0.001705237534396036,33,9495,0.0016915074830198711,0.0017189675857722008
2009,Thuringa,"Yes, every 2 weeks",0.002885588693214228,35,9495,0.0028677386186473845,0.0029034387677810713
2009,Thuringa,"Yes, every 3-4 weeks",0.003614760528732043,31,9495,0.003594789348427634,0.0036347317090364515
2009,Thuringa,"Yes, less frequently",0.004436246487938693,76,9495,0.004414131194980706,0.004458361780896681
2011,Schleswig-Holstein,"No, never",0.02019509166423854,330,16306,0.020149056003007353,0.02024112732546973
2011,Schleswig-Holstein,"Yes, every week",0.0024908311182540205,38,16306,0.0024745181776348224,0.0025071440588732186
2011,Schleswig-Holstein,"Yes, every 2 weeks",0.0023087820720190484,52,16306,0.002293075145529995,0.0023244889985081017
2011,Schleswig-Holstein,"Yes, every 3-4 weeks",0.0012607206476243488,34,16306,0.0012491078418131554,0.0012723334534355422
2011,Schleswig-Holstein,"Yes, less frequently",0.007106204181066527,104,16306,0.007078714360495425,0.007133694001637629
2011,Hamburg,"No, never",0.013385555531852686,151,16306,0.013347946374712151,0.01342316468899322
2011,Hamburg,"Yes, less frequently",0.002788610180891172,40,16306,0.002771352231734922,0.0028058681300474216
2011,Lower Saxony,"No, never",0.059218164931094094,907,16306,0.05914091935792406,0.05929541050426413
2011,Lower Saxony,"Yes, every week",0.006331959604119135,112,16306,0.00630600039874133,0.00635791880949694
2011,Lower Saxony,"Yes, every 2 weeks",0.010996435023024284,160,16306,0.01096230578828238,0.011030564257766188
2011,Lower Saxony,"Yes, every 3-4 weeks",0.004677815671553481,80,16306,0.00465548483154529,0.004700146511561673
2011,Lower Saxony,"Yes, less frequently",0.016903740279867144,265,16306,0.016861552070431638,0.01694592848930265
2011,Bremen,"No, never",0.005674785230296331,57,16306,0.005650201906187111,0.005699368554405552
2011,North Rhine-Westphalia,"No, never",0.13660716329808703,2035,16306,0.1364947694287112,0.13671955716746287
2011,North Rhine-Westphalia,"Yes, every week",0.018229461238123745,242,16306,0.01818567944139519,0.0182732430348523
2011,North Rhine-Westphalia,"Yes, every 2 weeks",0.021247326151845432,311,16306,0.02120013177144402,0.021294520532246845
2011,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.010580382460841926,165,16306,0.010546898054179217,0.010613866867504635
2011,North Rhine-Westphalia,"Yes, less frequently",0.036919160216818486,521,16306,0.036857449734039094,0.03698087069959788
2011,Hesse,"No, never",0.04469177203650348,663,16306,0.04462415016091971,0.04475939391208725
2011,Hesse,"Yes, every week",0.004811779141595254,97,16306,0.004789132327142953,0.004834425956047555
2011,Hesse,"Yes, every 2 weeks",0.00715990699921585,118,16306,0.007132314247717673,0.007187499750714028
2011,Hesse,"Yes, every 3-4 weeks",0.004294863518902633,86,16306,0.004273462141617495,0.004316264896187771
2011,Hesse,"Yes, less frequently",0.016544854055628673,235,16306,0.016503108483778218,0.016586599627479128
2011,"Rhineland-Palatinate, Saarland","No, never",0.03276486129153293,557,16306,0.032706601105715695,0.03282312147735016
2011,"Rhineland-Palatinate, Saarland","Yes, every week",0.0062523360079081314,81,16306,0.006226539502274912,0.006278132513541351
2011,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.005152732736299284,87,16306,0.005129301312457513,0.0051761641601410545
2011,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.0036745017631008062,62,16306,0.003654700106791475,0.0036943034194101376
2011,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.009933494375582315,148,16306,0.009901039131840553,0.009965949619324076
2011,Baden-Wuerttemberg,"No, never",0.08714953198566357,1397,16306,0.08705722511741634,0.08724183885391079
2011,Baden-Wuerttemberg,"Yes, every week",0.007318489256057884,128,16306,0.007290594835006874,0.007346383677108895
2011,Baden-Wuerttemberg,"Yes, every 2 weeks",0.013653304040585628,180,16306,0.013615325756081412,0.013691282325089845
2011,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.005571887773590226,87,16306,0.0055475270859811675,0.005596248461199284
2011,Baden-Wuerttemberg,"Yes, less frequently",0.021454218418063845,350,16306,0.02140679983317927,0.02150163700294842
2011,Bavaria,"No, never",0.09776588118840503,1676,16306,0.09766868372112897,0.09786307865568108
2011,Bavaria,"Yes, every week",0.01053657644907331,183,16306,0.010503160692431483,0.010569992205715138
2011,Bavaria,"Yes, every 2 weeks",0.012806472475017594,251,16306,0.012769675037578606,0.012843269912456582
2011,Bavaria,"Yes, every 3-4 weeks",0.009702965252589922,156,16306,0.009670885083911536,0.009735045421268308
2011,Bavaria,"Yes, less frequently",0.02614435839876317,433,16306,0.02609213826833443,0.026196578529191914
2011,Berlin,"No, never",0.02255712211206085,299,16306,0.022508527378609745,0.022605716845511954
2011,Berlin,"Yes, every week",0.004399884866278868,62,16306,0.004378224550140927,0.004421545182416809
2011,Berlin,"Yes, every 2 weeks",0.0025603103345853574,45,16306,0.002543772018306686,0.0025768486508640285
2011,Berlin,"Yes, every 3-4 weeks",0.0021551309328302795,37,16306,0.0021399544893016594,0.0021703073763588996
2011,Berlin,"Yes, less frequently",0.007921841485765649,117,16306,0.007892828816718761,0.007950854154812536
2011,Brandenburg,"No, never",0.014405807872658166,312,16306,0.01436681191925497,0.014444803826061363
2011,Brandenburg,"Yes, every week",0.0022099152122436396,51,16306,0.0021945475055346673,0.002225282918952612
2011,Brandenburg,"Yes, every 2 weeks",0.003039783532349175,79,16306,0.0030217673856772318,0.0030577996790211183
2011,Brandenburg,"Yes, every 3-4 weeks",0.002425983868264705,51,16306,0.0024098841534047613,0.0024420835831246487
2011,Brandenburg,"Yes, less frequently",0.006386282471211799,112,16306,0.006360212862243283,0.006412352080180314
2011,Mecklenburg-Western Pomerania,"No, never",0.012554979898721405,213,16306,0.012518540924856249,0.012591418872586562
2011,Mecklenburg-Western Pomerania,"Yes, every 2 weeks",0.002140855867184187,43,16306,0.0021257296615125165,0.0021559820728558575
2011,Mecklenburg-Western Pomerania,"Yes, less frequently",0.0023509512549448807,52,16306,0.002335101871428466,0.0023668006384612956
2011,Saxony,"No, never",0.03065294671061733,594,16306,0.030596533940234174,0.030709359481000485
2011,Saxony,"Yes, every week",0.0034286122100124906,66,16306,0.003409482206201492,0.003447742213823489
2011,Saxony,"Yes, every 2 weeks",0.007550964117168789,122,16306,0.007522633438643233,0.007579294795694345
2011,Saxony,"Yes, every 3-4 weeks",0.00252058900675059,60,16306,0.0025041791551069564,0.0025369988583942233
2011,Saxony,"Yes, less frequently",0.010609276908880977,184,16306,0.010575747300947232,0.01064280651681472
2011,Saxony-Anhalt,"No, never",0.016540108060501657,347,16306,0.01649836837585606,0.016581847745147253
2011,Saxony-Anhalt,"Yes, every week",0.0017661238238163624,39,16306,0.001752382505749246,0.001779865141883479
2011,Saxony-Anhalt,"Yes, every 2 weeks",0.0037370221567586837,73,16306,0.003717053378333335,0.0037569909351840326
2011,Saxony-Anhalt,"Yes, every 3-4 weeks",0.0017129964467727287,46,16306,0.001699463025358873,0.0017265298681865843
2011,Saxony-Anhalt,"Yes, less frequently",0.005092614474698879,95,16306,0.00506931943830888,0.005115909511088878
2011,Thuringa,"No, never",0.015880555810133104,371,16306,0.01583964308376029,0.015921468536505917
2011,Thuringa,"Yes, every week",0.001383406419911149,34,16306,0.0013712424328846155,0.0013955704069376826
2011,Thuringa,"Yes, every 2 weeks",0.0026845975282438063,61,16306,0.0026676636075346296,0.002701531448952983
2011,Thuringa,"Yes, every 3-4 weeks",0.0019861698261619295,54,16306,0.0019715992026892878,0.0020007404496345713
2011,Thuringa,"Yes, less frequently",0.00503819012477556,108,16306,0.005015019265074096,0.005061360984477024
2013,Schleswig-Holstein,"No, never",0.021452304068564836,326,15153,0.021402992988347573,0.0215016151487821
2013,Schleswig-Holstein,"Yes, every week",0.0017977304466620886,37,15153,0.0017833130081353864,0.0018121478851887908
2013,Schleswig-Holstein,"Yes, every 2 weeks",0.003638453599950184,65,15153,0.003617961642547869,0.003658945557352499
2013,Schleswig-Holstein,"Yes, every 3-4 weeks",0.0011773781188849238,31,15153,0.0011657068329193668,0.0011890494048504808
2013,Schleswig-Holstein,"Yes, less frequently",0.005586481073312786,79,15153,0.005561114066779039,0.005611848079846534
2013,Hamburg,"No, never",0.009625805442058264,145,15153,0.009592575105293938,0.009659035778822591
2013,Hamburg,"Yes, less frequently",0.004901589481959109,47,15153,0.0048778200923708295,0.004925358871547389
2013,Lower Saxony,"No, never",0.05638467708830701,821,15153,0.05630617258213218,0.05646318159448184
2013,Lower Saxony,"Yes, every week",0.006567672724063489,102,15153,0.0065401816669119536,0.006595163781215024
2013,Lower Saxony,"Yes, every 2 weeks",0.010938699913107062,173,15153,0.01090329928206704,0.010974100544147084
2013,Lower Saxony,"Yes, every 3-4 weeks",0.004889817105869064,74,15153,0.004866076137035214,0.004913558074702913
2013,Lower Saxony,"Yes, less frequently",0.020195649129405576,270,15153,0.0201477734295953,0.02024352482921585
2013,Bremen,"No, never",0.004237976091775897,67,15153,0.0042158668639070895,0.004260085319644704
2013,North Rhine-Westphalia,"No, never",0.13348697791245048,1900,15153,0.13337122723477945,0.1336027285901215
2013,North Rhine-Westphalia,"Yes, every week",0.013821861044234926,200,15153,0.013782125653150358,0.013861596435319494
2013,North Rhine-Westphalia,"Yes, every 2 weeks",0.019962204627207818,284,15153,0.019914600762869994,0.02000980849154564
2013,North Rhine-Westphalia,"Yes, every 3-4 weeks",0.011546228754401797,131,15153,0.011509869513707902,0.011582587995095692
2013,North Rhine-Westphalia,"Yes, less frequently",0.04144849851826331,520,15153,0.04138065963779218,0.041516337398734435
2013,Hesse,"No, never",0.04046034409035227,607,15153,0.04039328420680901,0.04052740397389553
2013,Hesse,"Yes, every week",0.0053161222736686255,83,15153,0.005291373335819104,0.005340871211518147
2013,Hesse,"Yes, every 2 weeks",0.007277384511360823,106,15153,0.007248456527671965,0.0073063124950496815
2013,Hesse,"Yes, every 3-4 weeks",0.005408873267811156,67,15153,0.0053839105286892655,0.005433836006933046
2013,Hesse,"Yes, less frequently",0.015203243830153715,233,15153,0.015161599298709425,0.015244888361598005
2013,"Rhineland-Palatinate, Saarland","No, never",0.0336668813358125,513,15153,0.033605493627457385,0.03372826904416761
