"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2018","Alleinerziehende","2","4.73","4.5","973","0","2","7","9","10","4.54","4.92","0","10","5","5"
"2018","Alleinerziehende","3","4.28","4.5","669","0","2","7","8","10","4.06","4.5","0","10","5","5"
"2018","Alleinerziehende","4","4.3","4.5","758","0","2","7","8","10","4.1","4.5","0","10","4","5"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","3.19","2.5","400","0","0","5","7","9","2.92","3.46","0","10","2","3"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.75","4.5","6462","0","2","8","9","10","4.67","4.83","0","10","4","5"
"2018","Paar mit Kind(ern)","2","4.7","4.5","3476","0","2","7","9","10","4.6","4.8","0","10","5","5"
"2018","Paar mit Kind(ern)","3","4.5","4.5","3790","0","3","7","8","9","4.41","4.59","0","10","5","5"
"2018","Paar mit Kind(ern)","4","3.52","3.5","5672","0","1","5","7","9","3.45","3.59","0","10","3","3"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2.8","1.5","5926","0","0","5","7","8","2.74","2.86","0","10","2","2"
"2018","Sonstige","1 Einkommensschwächstes Quintil","4.56","4.5","972","0","3","7","8","10","4.35","4.77","0","10","4","5"
"2018","Sonstige","2","","","","","","","","","","","","","",""
"2018","Sonstige","3","","","","","","","","","","","","","",""
"2018","Sonstige","4","","","","","","","","","","","","","",""
"2018","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","2","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","2","","","","","","","","","","","","","",""
"2019","Alleinerziehende","3","","","","","","","","","","","","","",""
"2019","Alleinerziehende","4","","","","","","","","","","","","","",""
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2019","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2019","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Sonstige","2","","","","","","","","","","","","","",""
"2019","Sonstige","3","","","","","","","","","","","","","",""
"2019","Sonstige","4","","","","","","","","","","","","","",""
"2019","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","4.72","4.5","392","1","3","7","8","9","4.46","4.98","0","10","5","5"
"2020","(Ehe-)Paar ohne Kind(er)","2","4.16","4.5","568","0","2","6","8","10","3.93","4.39","0","10","4","5"
"2020","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2.3","1.5","5404","0","0","4","6","8","2.24","2.36","0","10","2","2"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","4.54","4.5","565","0","2","7","9","10","4.29","4.79","0","10","5","5"
"2020","1-Pers.- Haushalt","2","4.55","4.5","572","0","2","7","8","10","4.32","4.78","0","10","5","5"
"2020","1-Pers.- Haushalt","3","3.79","3.5","611","0","2","6","8","10","3.56","4.02","0","10","4","5"
"2020","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","5.3","4.5","509","1","4","7","9","10","5.04","5.56","0","10","5","5"
"2020","Alleinerziehende","2","4.92","4.5","663","1","3","7","8","10","4.7","5.14","0","10","5","5"
"2020","Alleinerziehende","3","4.64","4.5","696","0","2","7","8","10","4.42","4.86","0","10","5","5"
"2020","Alleinerziehende","4","4.26","4.5","847","0","2","6","8","10","4.07","4.45","0","10","4","5"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","3.15","1.5","651","0","0","5","7","9","2.94","3.36","0","10","3","4"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2020","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2020","Paar mit Kind(ern)","4","3.71","3.5","5190","0","2","5","7","9","3.64","3.78","0","10","4","4"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","2.87","2.5","7520","0","0","5","6","9","2.81","2.93","0","10","2","2"
"2020","Sonstige","1 Einkommensschwächstes Quintil","4.66","4.5","310","0","2","7","8","9","4.33","4.99","0","10","5","6"
"2020","Sonstige","2","","","","","","","","","","","","","",""
"2020","Sonstige","3","","","","","","","","","","","","","",""
"2020","Sonstige","4","3.62","3.5","332","0","2","6","7","7","3.33","3.91","0","10","2","4"
"2020","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
