"plh0182","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","1540","0.259235320605852","0.248129557387966","0.270341083823737"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","1471","0.238816838185143","0.228213456743178","0.249420219627108"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","732","0.12356915039205","0.115228977606557","0.131909323177543"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","785","0.12144723545341","0.113323700230612","0.129570770676207"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","maennlich","1140","0.184140610732359","0.174317622191776","0.193963599272942"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Westdeutschland, alte Bundeslaender","weiblich","1269","0.206055448299798","0.195996456273732","0.216114440325865"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","56","0.0101543097832117","0.00749114533082022","0.0128174742356031"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","54","0.009740551775409","0.00716963616504672","0.0123114673857713"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","33","0.00591252667726781","0.00390565131385825","0.00791940204067738"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","57","0.0113192001284873","0.00850907957042283","0.0141293206865519"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","82","0.0145440068091111","0.0114101280095274","0.0176778856086948"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","142","0.0250528652638306","0.0209013344305454","0.0292043960971158"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","134","0.0253008408066215","0.0211900600291466","0.0294116215840965"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","162","0.0285242832862354","0.0241023480470572","0.0329462185254135"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","188","0.031887009780468","0.0272877126693134","0.0364863068916226"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","625","0.119124718221205","0.110519791274424","0.127729645167986"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","718","0.129231207136557","0.120449950437461","0.138012463835652"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","506","0.093435704786928","0.0857045428354581","0.101166866738398"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","497","0.0885974407215718","0.0811589083972945","0.0960359730458491"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","992","0.183641655251769","0.173356400565539","0.193926909937998"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","940","0.163210771892184","0.153536818422792","0.172884725361577"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","1487","0.276123311391404","0.264247238218832","0.287999384563976"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","1443","0.259545707330223","0.248070049322526","0.271021365337921"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","672","0.119524036822873","0.110906653512953","0.128141420132793"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","701","0.123603013827509","0.114987394295067","0.13221863335995"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","719","0.129260955078208","0.120349128583677","0.138172781572739"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","816","0.148426923243078","0.139120370392171","0.157733476093985"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","38","0.00641561051926043","0.00427880219088355","0.00855241884763732"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","63","0.0130824973285234","0.0100082632623265","0.0161567313947203"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","59","0.0112876229779711","0.00846026743164286","0.0141149785242994"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","116","0.0209320256793702","0.0170588853738817","0.0248051659848586"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","121","0.0205597898092195","0.0167618988415288","0.0243576807769101"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","142","0.0245104592332976","0.0203269742864126","0.0286939441801826"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","155","0.0264979403350315","0.0221994229373821","0.0307964577326809"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","578","0.10536977415931","0.0970630271075319","0.113676521211088"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","700","0.132821298263333","0.123738234678","0.141904361848666"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","479","0.0899321507918445","0.0821920689328594","0.0976722326508297"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","473","0.0868234253846638","0.0792874402778326","0.094359410491495"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","973","0.188701504905192","0.178115570590514","0.199287439219869"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","924","0.175552733085501","0.165370818923321","0.185734647247681"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","1518","0.300916358354381","0.288507305154013","0.31332541155475"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","1442","0.272032731473889","0.260122760583752","0.283942702364026"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","722","0.135402282246767","0.126145262023056","0.144659302470477"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","748","0.132463886843228","0.123391183287663","0.141536590398794"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","604","0.111141463111317","0.102637809590974","0.119645116631661"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","678","0.130957492411925","0.121928695639905","0.139986289183946"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","31","0.00569436485299927","0.00364742457390156","0.00774130513209699"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","42","0.00861161669541484","0.00612193705042091","0.0111012963404088"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","30","0.00694391178222204","0.00468493606178268","0.0092028875026614"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","30","0.00456380165698752","0.00274766173178833","0.00637994158218671"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","70","0.0133521806179731","0.0102298437581178","0.0164745174778284"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","68","0.014609281127005","0.0113763394706665","0.0178422227833435"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","120","0.0254726993467948","0.0211866509915775","0.0297587477020121"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","153","0.0282741552613005","0.0238078756728752","0.0327404348497257"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","171","0.0352613313311616","0.0302439538939605","0.0402787087683628"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","191","0.0371701916873851","0.0320727604709612","0.042267622903809"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","571","0.114021849126951","0.105375592482691","0.122668105771211"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","683","0.132390450928423","0.123258371029274","0.141522530827573"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","509","0.0988975531740014","0.0907766854892603","0.107018420858742"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","516","0.0980573230007737","0.0900440729493152","0.106070573052232"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","1057","0.212787859665687","0.201654098746193","0.223921620585181"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","962","0.177196492555953","0.166907926789694","0.187485058322212"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","1442","0.269792196453778","0.257717937010701","0.281866455896855"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","1434","0.275368659263175","0.263332303327749","0.287405015198602"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","684","0.125844967550717","0.116822304600753","0.134867630500681"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","687","0.122773260097151","0.113930516446431","0.131616003747872"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","506","0.0919310860977147","0.0840712556704223","0.0997909165250071"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","525","0.10098476772643","0.0928659896408623","0.109103545811998"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","31","0.00694487511911499","0.0046285930398111","0.00926115719841888"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","36","0.00742785313764244","0.00505779299641178","0.0097979132788731"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","31","0.00702756551082343","0.00472178630679916","0.0093333447148477"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","70","0.0148207392887461","0.01145046604585","0.0181910125316421"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","67","0.0148581681024992","0.0115186893504221","0.0181976468545764"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
