year,pgisced97,sampreg,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Upper Secondary Level,East,No,0.92850,2470,2628,0.91865,0.93835
2011,Post-secondary Non-tertiary Level,West,Yes,0.06304,64,1023,0.04814,0.07794
2011,Post-secondary Non-tertiary Level,West,No,0.93696,959,1023,0.92206,0.95186
2011,Post-secondary Non-tertiary Level,East,No,0.91589,166,166,0.87354,0.95824
2011,First Stage of Tertiary Education,West,Yes,0.06627,61,1044,0.05117,0.08136
2011,First Stage of Tertiary Education,West,No,0.93373,983,1044,0.91864,0.94883
2011,First Stage of Tertiary Education,East,No,0.95900,384,384,0.93914,0.97886
2011,Second Stage of Tertiary Education,West,Yes,0.05561,176,3300,0.04779,0.06343
2011,Second Stage of Tertiary Education,West,No,0.94439,3124,3300,0.93657,0.95221
2011,Second Stage of Tertiary Education,East,Yes,0.06394,78,1288,0.05057,0.07730
2011,Second Stage of Tertiary Education,East,No,0.93606,1210,1288,0.92270,0.94943
2013,No answer / don't know,West,No,0.98615,228,228,0.97095,1.00135
2013,No answer / don't know,East,No,0.97017,37,37,0.91460,1.02574
2013,Pre-primary Level,West,No,0.99866,225,225,0.99386,1.00345
2013,Pre-primary Level,East,No,0.94901,32,32,0.87157,1.02645
2013,Primary Level,West,No,0.86842,138,138,0.81181,0.92502
2013,Lower Secondary Level,West,Yes,0.08943,135,1605,0.07547,0.10340
2013,Lower Secondary Level,West,No,0.91057,1470,1605,0.89660,0.92453
2013,Lower Secondary Level,East,No,0.94166,227,227,0.91110,0.97222
2013,Upper Secondary Level,West,Yes,0.08185,539,7051,0.07545,0.08824
2013,Upper Secondary Level,West,No,0.91815,6512,7051,0.91176,0.92455
2013,Upper Secondary Level,East,Yes,0.06922,152,2356,0.05896,0.07947
2013,Upper Secondary Level,East,No,0.93078,2204,2356,0.92053,0.94104
2013,Post-secondary Non-tertiary Level,West,Yes,0.08940,75,926,0.07102,0.10779
2013,Post-secondary Non-tertiary Level,West,No,0.91060,851,926,0.89221,0.92898
2013,Post-secondary Non-tertiary Level,East,No,0.92908,160,160,0.88918,0.96898
2013,First Stage of Tertiary Education,West,Yes,0.07072,71,951,0.05442,0.08703
2013,First Stage of Tertiary Education,West,No,0.92928,880,951,0.91297,0.94558
2013,First Stage of Tertiary Education,East,No,0.92313,345,345,0.89498,0.95128
2013,Second Stage of Tertiary Education,West,Yes,0.06708,211,3260,0.05849,0.07567
2013,Second Stage of Tertiary Education,West,No,0.93292,3049,3260,0.92433,0.94151
2013,Second Stage of Tertiary Education,East,Yes,0.06381,75,1206,0.05001,0.07762
2013,Second Stage of Tertiary Education,East,No,0.93619,1131,1206,0.92238,0.94999
2015,No answer / don't know,West,No,0.93428,504,504,0.91263,0.95594
2015,No answer / don't know,East,No,0.84776,73,73,0.76478,0.93075
2015,Pre-primary Level,West,No,0.95056,287,287,0.92544,0.97569
2015,Primary Level,West,Yes,0.11191,34,361,0.07934,0.14448
2015,Primary Level,West,No,0.88809,327,361,0.85552,0.92066
2015,Primary Level,East,No,0.88775,42,42,0.79112,0.98437
2015,Lower Secondary Level,West,Yes,0.09091,186,2333,0.07925,0.10258
2015,Lower Secondary Level,West,No,0.90909,2147,2333,0.89742,0.92075
2015,Lower Secondary Level,East,No,0.91327,312,312,0.88199,0.94455
2015,Upper Secondary Level,West,Yes,0.08569,710,8960,0.07989,0.09148
2015,Upper Secondary Level,West,No,0.91431,8250,8960,0.90852,0.92011
2015,Upper Secondary Level,East,Yes,0.08577,210,2689,0.07519,0.09636
2015,Upper Secondary Level,East,No,0.91423,2479,2689,0.90364,0.92481
2015,Post-secondary Non-tertiary Level,West,Yes,0.08693,140,1677,0.07345,0.10042
2015,Post-secondary Non-tertiary Level,West,No,0.91307,1537,1677,0.89958,0.92655
2015,Post-secondary Non-tertiary Level,East,No,0.92265,256,256,0.88987,0.95544
2015,First Stage of Tertiary Education,West,Yes,0.08219,92,1123,0.06612,0.09826
2015,First Stage of Tertiary Education,West,No,0.91781,1031,1123,0.90174,0.93388
2015,First Stage of Tertiary Education,East,No,0.93516,370,370,0.91003,0.96028
2015,Second Stage of Tertiary Education,West,Yes,0.07442,296,4507,0.06676,0.08208
2015,Second Stage of Tertiary Education,West,No,0.92558,4211,4507,0.91792,0.93324
2015,Second Stage of Tertiary Education,East,Yes,0.06223,90,1366,0.04942,0.07505
2015,Second Stage of Tertiary Education,East,No,0.93777,1276,1366,0.92495,0.95058
2017,No answer / don't know,West,Yes,0.08049,39,520,0.05709,0.10390
2017,No answer / don't know,West,No,0.91951,481,520,0.89610,0.94291
2017,No answer / don't know,East,No,0.92759,85,85,0.87217,0.98302
2017,Pre-primary Level,West,No,0.96933,337,337,0.95090,0.98777
2017,Pre-primary Level,East,No,0.99729,65,65,0.98455,1.01003
2017,Primary Level,West,Yes,0.16655,53,402,0.13008,0.20302
2017,Primary Level,West,No,0.83345,349,402,0.79698,0.86992
2017,Primary Level,East,No,0.77407,42,42,0.64606,0.90208
2017,Lower Secondary Level,West,Yes,0.09773,219,2369,0.08577,0.10969
2017,Lower Secondary Level,West,No,0.90227,2150,2369,0.89031,0.91423
2017,Lower Secondary Level,East,Yes,0.08011,31,376,0.05264,0.10759
2017,Lower Secondary Level,East,No,0.91989,345,376,0.89241,0.94736
2017,Upper Secondary Level,West,Yes,0.08528,753,9227,0.07958,0.09098
2017,Upper Secondary Level,West,No,0.91472,8474,9227,0.90902,0.92042
2017,Upper Secondary Level,East,Yes,0.08176,213,2846,0.07169,0.09183
2017,Upper Secondary Level,East,No,0.91824,2633,2846,0.90817,0.92831
2017,Post-secondary Non-tertiary Level,West,Yes,0.10359,169,1883,0.08982,0.11736
2017,Post-secondary Non-tertiary Level,West,No,0.89641,1714,1883,0.88264,0.91018
2017,Post-secondary Non-tertiary Level,East,No,0.93374,306,306,0.90583,0.96166
2017,First Stage of Tertiary Education,West,Yes,0.08038,95,1131,0.06453,0.09624
2017,First Stage of Tertiary Education,West,No,0.91962,1036,1131,0.90376,0.93547
2017,First Stage of Tertiary Education,East,No,0.93634,370,370,0.91143,0.96125
2017,Second Stage of Tertiary Education,West,Yes,0.07560,320,5082,0.06833,0.08287
2017,Second Stage of Tertiary Education,West,No,0.92440,4762,5082,0.91713,0.93167
2017,Second Stage of Tertiary Education,East,Yes,0.06647,98,1433,0.05357,0.07938
2017,Second Stage of Tertiary Education,East,No,0.93353,1335,1433,0.92062,0.94643
2019,No answer / don't know,West,Yes,0.10033,37,462,0.07291,0.12776
2019,No answer / don't know,West,No,0.89967,425,462,0.87224,0.92709
2019,No answer / don't know,East,No,0.90121,104,104,0.84358,0.95883
2019,Pre-primary Level,West,No,0.93562,266,266,0.90607,0.96517
2019,Pre-primary Level,East,No,0.93919,48,48,0.87086,1.00751
2019,Primary Level,West,Yes,0.15255,50,343,0.11444,0.19066
2019,Primary Level,West,No,0.84745,293,343,0.80934,0.88556
2019,Primary Level,East,No,0.86545,39,39,0.75694,0.97395
2019,Lower Secondary Level,West,Yes,0.11380,209,2045,0.10003,0.12757
2019,Lower Secondary Level,West,No,0.88620,1836,2045,0.87243,0.89997
2019,Lower Secondary Level,East,Yes,0.09434,41,375,0.06472,0.12397
2019,Lower Secondary Level,East,No,0.90566,334,375,0.87603,0.93528
2019,Upper Secondary Level,West,Yes,0.10632,875,8510,0.09977,0.11287
2019,Upper Secondary Level,West,No,0.89368,7635,8510,0.88713,0.90023
2019,Upper Secondary Level,East,Yes,0.09379,246,2612,0.08260,0.10497
2019,Upper Secondary Level,East,No,0.90621,2366,2612,0.89503,0.91740
2019,Post-secondary Non-tertiary Level,West,Yes,0.09823,177,1845,0.08464,0.11181
2019,Post-secondary Non-tertiary Level,West,No,0.90177,1668,1845,0.88819,0.91536
2019,Post-secondary Non-tertiary Level,East,No,0.92333,297,297,0.89302,0.95364
2019,First Stage of Tertiary Education,West,Yes,0.08158,103,1217,0.06620,0.09697
2019,First Stage of Tertiary Education,West,No,0.91842,1114,1217,0.90303,0.93380
2019,First Stage of Tertiary Education,East,No,0.92769,409,409,0.90255,0.95282
2019,Second Stage of Tertiary Education,West,Yes,0.08058,386,5404,0.07332,0.08784
2019,Second Stage of Tertiary Education,West,No,0.91942,5018,5404,0.91216,0.92668
2019,Second Stage of Tertiary Education,East,Yes,0.07991,125,1586,0.06656,0.09325
2019,Second Stage of Tertiary Education,East,No,0.92009,1461,1586,0.90675,0.93344
2021,No answer / don't know,West,Yes,0.12065,47,673,0.09602,0.14527
2021,No answer / don't know,West,No,0.87935,626,673,0.85473,0.90398
2021,No answer / don't know,East,No,0.86212,103,103,0.79521,0.92903
2021,Pre-primary Level,West,No,0.88958,147,147,0.83874,0.94042
2021,Pre-primary Level,East,No,0.92982,32,32,0.83989,1.01974
2021,Primary Level,West,Yes,0.12051,63,808,0.09805,0.14297
2021,Primary Level,West,No,0.87949,745,808,0.85703,0.90195
2021,Primary Level,East,No,0.93209,112,112,0.88529,0.97890
2021,Lower Secondary Level,West,Yes,0.13621,180,1488,0.11877,0.15364
2021,Lower Secondary Level,West,No,0.86379,1308,1488,0.84636,0.88123
2021,Lower Secondary Level,East,No,0.88999,227,227,0.84919,0.93078
2021,Upper Secondary Level,West,Yes,0.11790,623,5638,0.10948,0.12632
2021,Upper Secondary Level,West,No,0.88210,5015,5638,0.87368,0.89052
2021,Upper Secondary Level,East,Yes,0.08974,148,1660,0.07599,0.10349
2021,Upper Secondary Level,East,No,0.91026,1512,1660,0.89651,0.92401
2021,Post-secondary Non-tertiary Level,West,Yes,0.15039,173,1368,0.13144,0.16934
2021,Post-secondary Non-tertiary Level,West,No,0.84961,1195,1368,0.83066,0.86856
2021,Post-secondary Non-tertiary Level,East,No,0.91700,198,198,0.87847,0.95553
2021,First Stage of Tertiary Education,West,Yes,0.10114,73,730,0.07925,0.12303
2021,First Stage of Tertiary Education,West,No,0.89886,657,730,0.87697,0.92075
2021,First Stage of Tertiary Education,East,No,0.93090,241,241,0.89881,0.96298
2021,Second Stage of Tertiary Education,West,Yes,0.08789,334,4456,0.07957,0.09620
2021,Second Stage of Tertiary Education,West,No,0.91211,4122,4456,0.90380,0.92043
2021,Second Stage of Tertiary Education,East,Yes,0.07202,91,1179,0.05726,0.08679
2021,Second Stage of Tertiary Education,East,No,0.92798,1088,1179,0.91321,0.94274
