"ple0019","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2016","(Fach-)Abitur","weiblich","","","",""
"Nein","2016","AkademikerIn","maennlich","","","",""
"Nein","2016","AkademikerIn","weiblich","","","",""
"Ja","2017","(noch) kein Abschluss","maennlich","30","0.089772563032254","0.0625314605043487","0.117013665560159"
"Ja","2017","(noch) kein Abschluss","weiblich","54","0.153490900057455","0.122298661734094","0.184683138380815"
"Ja","2017","Hauptschule","maennlich","207","","",""
"Ja","2017","Hauptschule","weiblich","363","0.0976985718247462","0.0879984520320527","0.10739869161744"
"Ja","2017","Realschule","maennlich","166","","",""
"Ja","2017","Realschule","weiblich","458","0.119645342945777","0.109744891935137","0.129545793956417"
"Ja","2017","(Fach-)Abitur","maennlich","86","0.0577748907084036","0.0469176820004248","0.0686320994163825"
"Ja","2017","(Fach-)Abitur","weiblich","220","","",""
"Ja","2017","AkademikerIn","maennlich","152","","",""
"Ja","2017","AkademikerIn","weiblich","266","","",""
"Nein","2017","(noch) kein Abschluss","maennlich","393","0.910227436967746","0.882986334439841","0.937468539495651"
"Nein","2017","(noch) kein Abschluss","weiblich","459","0.846509099942545","0.815316861619185","0.877701338265906"
"Nein","2017","Hauptschule","maennlich","3362","0.928788971700017","0.920351604105828","0.937226339294207"
"Nein","2017","Hauptschule","weiblich","3236","0.902301428175254","0.89260130838256","0.912001547967947"
"Nein","2017","Realschule","maennlich","2644","","",""
"Nein","2017","Realschule","weiblich","3670","0.880354657054223","0.870454206043583","0.890255108064863"
"Nein","2017","(Fach-)Abitur","maennlich","1688","","",""
"Nein","2017","(Fach-)Abitur","weiblich","2155","","",""
"Nein","2017","AkademikerIn","maennlich","3102","0.941808294736494","0.933764682719398","0.949851906753591"
"Nein","2017","AkademikerIn","weiblich","2995","","",""
"Ja","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja","2018","Hauptschule","maennlich","","","",""
"Ja","2018","Hauptschule","weiblich","","","",""
"Ja","2018","Realschule","maennlich","","","",""
"Ja","2018","Realschule","weiblich","","","",""
"Ja","2018","(Fach-)Abitur","maennlich","","","",""
"Ja","2018","(Fach-)Abitur","weiblich","","","",""
"Ja","2018","AkademikerIn","maennlich","","","",""
"Ja","2018","AkademikerIn","weiblich","","","",""
"Nein","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein","2018","Hauptschule","maennlich","","","",""
"Nein","2018","Hauptschule","weiblich","","","",""
"Nein","2018","Realschule","maennlich","","","",""
"Nein","2018","Realschule","weiblich","","","",""
"Nein","2018","(Fach-)Abitur","maennlich","","","",""
"Nein","2018","(Fach-)Abitur","weiblich","","","",""
"Nein","2018","AkademikerIn","maennlich","","","",""
"Nein","2018","AkademikerIn","weiblich","","","",""
"Ja","2019","(noch) kein Abschluss","maennlich","24","","",""
"Ja","2019","(noch) kein Abschluss","weiblich","60","0.183587014222207","0.146021101876835","0.221152926567579"
"Ja","2019","Hauptschule","maennlich","237","","",""
"Ja","2019","Hauptschule","weiblich","377","0.122989969184275","0.111320953018116","0.134658985350435"
"Ja","2019","Realschule","maennlich","214","","",""
"Ja","2019","Realschule","weiblich","500","0.138158798286878","0.127363586668856","0.148954009904899"
"Ja","2019","(Fach-)Abitur","maennlich","106","","",""
"Ja","2019","(Fach-)Abitur","weiblich","258","","",""
"Ja","2019","AkademikerIn","maennlich","200","","",""
"Ja","2019","AkademikerIn","weiblich","319","0.0946245524474831","0.084733639646597","0.104515465248369"
"Nein","2019","(noch) kein Abschluss","maennlich","346","0.937553158695511","0.912898419232967","0.962207898158054"
"Nein","2019","(noch) kein Abschluss","weiblich","348","0.816412985777793","0.778847073432421","0.853978898123165"
"Nein","2019","Hauptschule","maennlich","2941","","",""
"Nein","2019","Hauptschule","weiblich","2666","","",""
"Nein","2019","Realschule","maennlich","2619","","",""
"Nein","2019","Realschule","weiblich","3425","0.861841201713122","0.851045990095101","0.872636413331144"
"Nein","2019","(Fach-)Abitur","maennlich","1719","","",""
"Nein","2019","(Fach-)Abitur","weiblich","2079","","",""
"Nein","2019","AkademikerIn","maennlich","3482","0.931605292492441","0.923451992523337","0.939758592461544"
"Nein","2019","AkademikerIn","weiblich","3045","0.905375447552517","0.895484534751631","0.915266360353403"
