year,pgisced97,regtyp,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Lower Secondary Level,Urban regions,No,0.91022,1101,1206,0.89408,0.92636
2013,Lower Secondary Level,Rural regions,Yes,0.07865,49,645,0.05786,0.09944
2013,Lower Secondary Level,Rural regions,No,0.92135,596,645,0.90056,0.94214
2013,Upper Secondary Level,Urban regions,Yes,0.08459,438,5638,0.07732,0.09185
2013,Upper Secondary Level,Urban regions,No,0.91541,5200,5638,0.90815,0.92268
2013,Upper Secondary Level,Rural regions,Yes,0.07034,253,3769,0.06217,0.07850
2013,Upper Secondary Level,Rural regions,No,0.92966,3516,3769,0.92150,0.93783
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09692,71,789,0.07626,0.11757
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.90308,718,789,0.88243,0.92374
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.94218,293,293,0.91541,0.96895
2013,First Stage of Tertiary Education,Urban regions,Yes,0.07242,60,786,0.05429,0.09055
2013,First Stage of Tertiary Education,Urban regions,No,0.92758,726,786,0.90945,0.94571
2013,First Stage of Tertiary Education,Rural regions,Yes,0.07186,38,537,0.04999,0.09372
2013,First Stage of Tertiary Education,Rural regions,No,0.92814,499,537,0.90628,0.95001
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.06723,213,3166,0.05851,0.07596
2013,Second Stage of Tertiary Education,Urban regions,No,0.93277,2953,3166,0.92404,0.94149
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.06401,73,1300,0.05070,0.07732
2013,Second Stage of Tertiary Education,Rural regions,No,0.93599,1227,1300,0.92268,0.94930
2015,No answer / don't know,Urban regions,No,0.93051,375,375,0.90473,0.95628
2015,No answer / don't know,Rural regions,No,0.91766,202,202,0.87966,0.95566
2015,Pre-primary Level,Urban regions,No,0.95997,227,227,0.93441,0.98553
2015,Pre-primary Level,Rural regions,No,0.94989,114,114,0.90967,0.99012
2015,Primary Level,Urban regions,No,0.88072,251,251,0.84054,0.92089
2015,Primary Level,Rural regions,No,0.90725,118,118,0.85468,0.95981
2015,Lower Secondary Level,Urban regions,Yes,0.09458,144,1757,0.08089,0.10826
2015,Lower Secondary Level,Urban regions,No,0.90542,1613,1757,0.89174,0.91911
2015,Lower Secondary Level,Rural regions,Yes,0.08227,70,916,0.06446,0.10007
2015,Lower Secondary Level,Rural regions,No,0.91773,846,916,0.89993,0.93554
2015,Upper Secondary Level,Urban regions,Yes,0.08740,557,6987,0.08077,0.09402
2015,Upper Secondary Level,Urban regions,No,0.91260,6430,6987,0.90598,0.91923
2015,Upper Secondary Level,Rural regions,Yes,0.08276,363,4662,0.07485,0.09067
2015,Upper Secondary Level,Rural regions,No,0.91724,4299,4662,0.90933,0.92515
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08721,128,1415,0.07250,0.10191
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.91279,1287,1415,0.89809,0.92750
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08128,31,537,0.05814,0.10441
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.91872,506,537,0.89559,0.94186
2015,First Stage of Tertiary Education,Urban regions,Yes,0.07905,78,909,0.06150,0.09660
2015,First Stage of Tertiary Education,Urban regions,No,0.92095,831,909,0.90340,0.93850
2015,First Stage of Tertiary Education,Rural regions,Yes,0.07633,41,611,0.05526,0.09740
2015,First Stage of Tertiary Education,Rural regions,No,0.92367,570,611,0.90260,0.94474
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.07093,278,4224,0.06318,0.07867
2015,Second Stage of Tertiary Education,Urban regions,No,0.92907,3946,4224,0.92133,0.93682
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.07569,108,1649,0.06292,0.08846
2015,Second Stage of Tertiary Education,Rural regions,No,0.92431,1541,1649,0.91154,0.93708
2017,No answer / don't know,Urban regions,No,0.92244,380,380,0.89551,0.94937
2017,No answer / don't know,Rural regions,No,0.91518,186,186,0.87503,0.95533
2017,Pre-primary Level,Urban regions,No,0.97873,289,289,0.96207,0.99539
2017,Pre-primary Level,Rural regions,No,0.95532,113,113,0.91706,0.99359
2017,Primary Level,Urban regions,Yes,0.19566,53,319,0.15206,0.23927
2017,Primary Level,Urban regions,No,0.80434,266,319,0.76073,0.84794
2017,Primary Level,Rural regions,No,0.90356,125,125,0.85160,0.95551
2017,Lower Secondary Level,Urban regions,Yes,0.10140,171,1743,0.08723,0.11558
2017,Lower Secondary Level,Urban regions,No,0.89860,1572,1743,0.88442,0.91277
2017,Lower Secondary Level,Rural regions,Yes,0.08464,79,1002,0.06740,0.10189
2017,Lower Secondary Level,Rural regions,No,0.91536,923,1002,0.89811,0.93260
2017,Upper Secondary Level,Urban regions,Yes,0.08540,602,7236,0.07896,0.09184
2017,Upper Secondary Level,Urban regions,No,0.91460,6634,7236,0.90816,0.92104
2017,Upper Secondary Level,Rural regions,Yes,0.08317,364,4837,0.07539,0.09095
2017,Upper Secondary Level,Rural regions,No,0.91683,4473,4837,0.90905,0.92461
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10616,157,1588,0.09100,0.12132
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.89384,1431,1588,0.87868,0.90900
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07513,34,623,0.05442,0.09585
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.92487,589,623,0.90415,0.94558
2017,First Stage of Tertiary Education,Urban regions,Yes,0.08814,85,894,0.06955,0.10674
2017,First Stage of Tertiary Education,Urban regions,No,0.91186,809,894,0.89326,0.93045
2017,First Stage of Tertiary Education,Rural regions,Yes,0.05684,36,633,0.03879,0.07489
2017,First Stage of Tertiary Education,Rural regions,No,0.94316,597,633,0.92511,0.96121
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.07390,304,4698,0.06641,0.08138
2017,Second Stage of Tertiary Education,Urban regions,No,0.92610,4394,4698,0.91862,0.93359
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.07418,114,1817,0.06213,0.08623
2017,Second Stage of Tertiary Education,Rural regions,No,0.92582,1703,1817,0.91377,0.93787
2019,No answer / don't know,Urban regions,Yes,0.10793,33,386,0.07693,0.13892
2019,No answer / don't know,Urban regions,No,0.89207,353,386,0.86108,0.92307
2019,No answer / don't know,Rural regions,No,0.93237,174,174,0.89496,0.96979
2019,Pre-primary Level,Urban regions,No,0.92660,232,232,0.89297,0.96023
2019,Pre-primary Level,Rural regions,No,0.97096,81,81,0.93417,1.00776
2019,Primary Level,Urban regions,Yes,0.13898,44,276,0.09809,0.17987
2019,Primary Level,Urban regions,No,0.86102,232,276,0.82013,0.90191
2019,Primary Level,Rural regions,No,0.81460,98,98,0.73726,0.89194
2019,Lower Secondary Level,Urban regions,Yes,0.11303,159,1477,0.09688,0.12918
2019,Lower Secondary Level,Urban regions,No,0.88697,1318,1477,0.87082,0.90312
2019,Lower Secondary Level,Rural regions,Yes,0.10338,83,910,0.08359,0.12318
2019,Lower Secondary Level,Rural regions,No,0.89662,827,910,0.87682,0.91641
2019,Upper Secondary Level,No answer / don't know,Yes,0.22986,62,239,0.17640,0.28331
2019,Upper Secondary Level,No answer / don't know,No,0.77014,177,239,0.71669,0.82360
2019,Upper Secondary Level,Urban regions,Yes,0.10539,678,6594,0.09798,0.11280
2019,Upper Secondary Level,Urban regions,No,0.89461,5916,6594,0.88720,0.90202
2019,Upper Secondary Level,Rural regions,Yes,0.09626,389,4317,0.08746,0.10506
2019,Upper Secondary Level,Rural regions,No,0.90374,3928,4317,0.89494,0.91254
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.79681,46,46,0.67925,0.91438
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09456,148,1518,0.07984,0.10929
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.90544,1370,1518,0.89071,0.92016
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.09033,41,595,0.06727,0.11338
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.90967,554,595,0.88662,0.93273
2019,First Stage of Tertiary Education,Urban regions,Yes,0.08504,82,948,0.06728,0.10281
2019,First Stage of Tertiary Education,Urban regions,No,0.91496,866,948,0.89719,0.93272
2019,First Stage of Tertiary Education,Rural regions,Yes,0.06435,44,685,0.04596,0.08274
2019,First Stage of Tertiary Education,Rural regions,No,0.93565,641,685,0.91726,0.95404
2019,Second Stage of Tertiary Education,No answer / don't know,Yes,0.15379,33,185,0.10166,0.20591
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.84621,152,185,0.79409,0.89834
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.08005,360,4947,0.07249,0.08762
2019,Second Stage of Tertiary Education,Urban regions,No,0.91995,4587,4947,0.91238,0.92751
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.07560,122,1891,0.06368,0.08752
2019,Second Stage of Tertiary Education,Rural regions,No,0.92440,1769,1891,0.91248,0.93632
2021,No answer / don't know,Urban regions,Yes,0.13119,44,607,0.10431,0.15807
2021,No answer / don't know,Urban regions,No,0.86881,563,607,0.84193,0.89569
2021,No answer / don't know,Rural regions,No,0.89852,166,166,0.85244,0.94459
2021,Pre-primary Level,Urban regions,No,0.89822,130,130,0.84605,0.95040
2021,Pre-primary Level,Rural regions,No,0.89519,49,49,0.80854,0.98185
2021,Primary Level,Urban regions,Yes,0.10115,54,722,0.07914,0.12316
2021,Primary Level,Urban regions,No,0.89885,668,722,0.87684,0.92086
2021,Primary Level,Rural regions,No,0.83720,189,189,0.78442,0.88997
2021,Lower Secondary Level,Urban regions,Yes,0.13221,131,1127,0.11243,0.15200
2021,Lower Secondary Level,Urban regions,No,0.86779,996,1127,0.84800,0.88757
2021,Lower Secondary Level,Rural regions,Yes,0.13504,78,617,0.10805,0.16203
2021,Lower Secondary Level,Rural regions,No,0.86496,539,617,0.83797,0.89195
2021,Upper Secondary Level,Urban regions,Yes,0.11696,495,4513,0.10758,0.12633
2021,Upper Secondary Level,Urban regions,No,0.88304,4018,4513,0.87367,0.89242
2021,Upper Secondary Level,Rural regions,Yes,0.10512,276,2785,0.09372,0.11651
2021,Upper Secondary Level,Rural regions,No,0.89488,2509,2785,0.88349,0.90628
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.12697,146,1164,0.10784,0.14611
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.87303,1018,1164,0.85389,0.89216
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.18308,49,424,0.14623,0.21994
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.81692,375,424,0.78006,0.85377
2021,First Stage of Tertiary Education,Urban regions,Yes,0.10501,60,583,0.08010,0.12992
2021,First Stage of Tertiary Education,Urban regions,No,0.89499,523,583,0.87008,0.91990
2021,First Stage of Tertiary Education,Rural regions,Yes,0.07557,34,409,0.04993,0.10122
2021,First Stage of Tertiary Education,Rural regions,No,0.92443,375,409,0.89878,0.95007
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.08600,319,4158,0.07748,0.09453
2021,Second Stage of Tertiary Education,Urban regions,No,0.91400,3839,4158,0.90547,0.92252
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.08268,106,1477,0.06863,0.09672
2021,Second Stage of Tertiary Education,Rural regions,No,0.91732,1371,1477,0.90328,0.93137
