year,bula_h,regtyp,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,Urban regions,Yes,0.07702,76,1157,0.06165,0.09240
2011,Hesse,Urban regions,No,0.92298,1081,1157,0.90760,0.93835
2011,Hesse,Rural regions,No,0.91340,232,232,0.87713,0.94967
2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08481,61,878,0.06637,0.10325
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91519,817,878,0.89675,0.93363
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94749,315,315,0.92282,0.97216
2011,Baden-Wuerttemberg,Urban regions,Yes,0.05466,116,2240,0.04525,0.06408
2011,Baden-Wuerttemberg,Urban regions,No,0.94534,2124,2240,0.93592,0.95475
2011,Baden-Wuerttemberg,Rural regions,No,0.97141,237,237,0.95015,0.99268
2011,Bavaria,Urban regions,Yes,0.08269,107,1528,0.06888,0.09651
2011,Bavaria,Urban regions,No,0.91731,1421,1528,0.90349,0.93112
2011,Bavaria,Rural regions,Yes,0.06150,113,1656,0.04992,0.07307
2011,Bavaria,Rural regions,No,0.93850,1543,1656,0.92693,0.95008
2011,Berlin,Urban regions,Yes,0.06729,53,781,0.04971,0.08487
2011,Berlin,Urban regions,No,0.93271,728,781,0.91513,0.95029
2011,Brandenburg,Urban regions,No,0.93007,64,64,0.86710,0.99305
2011,Brandenburg,Rural regions,Yes,0.06632,50,813,0.04921,0.08344
2011,Brandenburg,Rural regions,No,0.93368,763,813,0.91656,0.95079
2011,Mecklenburg-Western Pomerania,Urban regions,No,0.99520,44,44,0.97454,1.01586
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.07415,31,470,0.05044,0.09787
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.92585,439,470,0.90213,0.94956
2011,Saxony,Urban regions,Yes,0.07553,41,724,0.05627,0.09479
2011,Saxony,Urban regions,No,0.92447,683,724,0.90521,0.94373
2011,Saxony,Rural regions,Yes,0.05483,33,680,0.03770,0.07195
2011,Saxony,Rural regions,No,0.94517,647,680,0.92805,0.96230
2011,Saxony-Anhalt,Urban regions,No,0.92746,191,191,0.89058,0.96434
2011,Saxony-Anhalt,Rural regions,Yes,0.03618,31,662,0.02194,0.05042
2011,Saxony-Anhalt,Rural regions,No,0.96382,631,662,0.94958,0.97806
2011,Thuringa,Urban regions,No,0.93392,242,242,0.90256,0.96529
2011,Thuringa,Rural regions,No,0.93371,591,591,0.91364,0.95379
2013,Schleswig-Holstein,Urban regions,No,0.95239,160,160,0.91930,0.98549
2013,Schleswig-Holstein,Rural regions,No,0.94787,399,399,0.92603,0.96971
2013,Hamburg,Urban regions,No,0.90203,289,289,0.86769,0.93636
2013,Lower Saxony,Urban regions,Yes,0.06249,49,740,0.04504,0.07994
2013,Lower Saxony,Urban regions,No,0.93751,691,740,0.92006,0.95496
2013,Lower Saxony,Rural regions,Yes,0.07443,78,1035,0.05843,0.09043
2013,Lower Saxony,Rural regions,No,0.92557,957,1035,0.90957,0.94157
2013,Bremen,Urban regions,No,0.91936,111,111,0.86847,0.97024
2013,North Rhine-Westphalia,Urban regions,Yes,0.08382,286,3616,0.07479,0.09286
2013,North Rhine-Westphalia,Urban regions,No,0.91618,3330,3616,0.90714,0.92521
2013,North Rhine-Westphalia,Rural regions,No,0.96277,99,99,0.92528,1.00025
2013,Hesse,Urban regions,Yes,0.07687,72,1045,0.06071,0.09302
2013,Hesse,Urban regions,No,0.92313,973,1045,0.90698,0.93929
2013,Hesse,Rural regions,No,0.89230,221,221,0.85133,0.93326
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.07646,63,821,0.05827,0.09465
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92354,758,821,0.90535,0.94173
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.92875,255,255,0.89711,0.96038
2013,Baden-Wuerttemberg,Urban regions,Yes,0.07749,134,1910,0.06550,0.08948
2013,Baden-Wuerttemberg,Urban regions,No,0.92251,1776,1910,0.91052,0.93450
2013,Baden-Wuerttemberg,Rural regions,No,0.98191,206,206,0.96367,1.00016
2013,Bavaria,Urban regions,Yes,0.08281,112,1393,0.06834,0.09729
2013,Bavaria,Urban regions,No,0.91719,1281,1393,0.90271,0.93166
2013,Bavaria,Rural regions,Yes,0.08358,107,1554,0.06981,0.09734
2013,Bavaria,Rural regions,No,0.91642,1447,1554,0.90266,0.93019
2013,Berlin,Urban regions,Yes,0.08928,73,768,0.06910,0.10946
2013,Berlin,Urban regions,No,0.91072,695,768,0.89054,0.93090
2013,Brandenburg,Urban regions,No,0.92047,63,63,0.85312,0.98782
2013,Brandenburg,Rural regions,Yes,0.07165,38,712,0.05269,0.09060
2013,Brandenburg,Rural regions,No,0.92835,674,712,0.90940,0.94731
2013,Mecklenburg-Western Pomerania,Urban regions,No,0.99512,38,38,0.97267,1.01757
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.08425,38,415,0.05749,0.11101
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.91575,377,415,0.88899,0.94251
2013,Saxony,Urban regions,Yes,0.08948,55,670,0.06785,0.11111
2013,Saxony,Urban regions,No,0.91052,615,670,0.88889,0.93215
2013,Saxony,Rural regions,Yes,0.05554,36,665,0.03812,0.07296
2013,Saxony,Rural regions,No,0.94446,629,665,0.92704,0.96188
2013,Saxony-Anhalt,Urban regions,No,0.96181,170,170,0.93292,0.99071
2013,Saxony-Anhalt,Rural regions,No,0.95538,554,554,0.93818,0.97259
2013,Thuringa,Urban regions,No,0.94280,214,214,0.91161,0.97398
2013,Thuringa,Rural regions,Yes,0.07305,33,568,0.05163,0.09447
2013,Thuringa,Rural regions,No,0.92695,535,568,0.90553,0.94837
2015,Schleswig-Holstein,Urban regions,No,0.94491,222,222,0.91483,0.97499
2015,Schleswig-Holstein,Rural regions,Yes,0.05850,49,633,0.04020,0.07680
2015,Schleswig-Holstein,Rural regions,No,0.94150,584,633,0.92320,0.95980
2015,Hamburg,Urban regions,No,0.92453,401,401,0.89864,0.95042
2015,Lower Saxony,Urban regions,Yes,0.06673,69,978,0.05108,0.08238
2015,Lower Saxony,Urban regions,No,0.93327,909,978,0.91762,0.94892
2015,Lower Saxony,Rural regions,Yes,0.07253,93,1443,0.05914,0.08591
2015,Lower Saxony,Rural regions,No,0.92747,1350,1443,0.91409,0.94086
2015,Bremen,Urban regions,No,0.87783,153,153,0.82576,0.92989
2015,North Rhine-Westphalia,Urban regions,Yes,0.08865,394,5058,0.08081,0.09648
2015,North Rhine-Westphalia,Urban regions,No,0.91135,4664,5058,0.90352,0.91919
2015,North Rhine-Westphalia,Rural regions,No,0.99333,105,105,0.97769,1.00897
2015,Hesse,Urban regions,Yes,0.07136,101,1377,0.05776,0.08496
2015,Hesse,Urban regions,No,0.92864,1276,1377,0.91504,0.94224
2015,Hesse,Rural regions,Yes,0.15113,43,328,0.11231,0.18995
2015,Hesse,Rural regions,No,0.84887,285,328,0.81005,0.88769
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.07695,70,1104,0.06122,0.09268
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92305,1034,1104,0.90732,0.93878
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.09832,36,392,0.06881,0.12784
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.90168,356,392,0.87216,0.93119
2015,Baden-Wuerttemberg,Urban regions,Yes,0.07504,179,2654,0.06502,0.08507
2015,Baden-Wuerttemberg,Urban regions,No,0.92496,2475,2654,0.91493,0.93498
2015,Baden-Wuerttemberg,Rural regions,No,0.95026,313,313,0.92614,0.97439
2015,Bavaria,Urban regions,Yes,0.09192,155,1835,0.07870,0.10514
2015,Bavaria,Urban regions,No,0.90808,1680,1835,0.89486,0.92130
2015,Bavaria,Rural regions,Yes,0.09870,165,2192,0.08621,0.11119
2015,Bavaria,Rural regions,No,0.90130,2027,2192,0.88881,0.91379
2015,Berlin,Urban regions,Yes,0.10865,93,912,0.08844,0.12885
2015,Berlin,Urban regions,No,0.89135,819,912,0.87115,0.91156
2015,Brandenburg,Urban regions,No,0.95684,69,69,0.90853,1.00514
2015,Brandenburg,Rural regions,Yes,0.06748,61,908,0.05115,0.08380
2015,Brandenburg,Rural regions,No,0.93252,847,908,0.91620,0.94885
2015,Mecklenburg-Western Pomerania,Urban regions,No,0.94693,65,65,0.89201,1.00185
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.09766,47,490,0.07135,0.12397
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.90234,443,490,0.87603,0.92865
2015,Saxony,Urban regions,Yes,0.08835,68,804,0.06872,0.10797
2015,Saxony,Urban regions,No,0.91165,736,804,0.89203,0.93128
2015,Saxony,Rural regions,Yes,0.04734,39,707,0.03167,0.06300
2015,Saxony,Rural regions,No,0.95266,668,707,0.93700,0.96833
2015,Saxony-Anhalt,Urban regions,No,0.87646,188,188,0.82929,0.92362
2015,Saxony-Anhalt,Rural regions,Yes,0.04798,39,678,0.03188,0.06408
2015,Saxony-Anhalt,Rural regions,No,0.95202,639,678,0.93592,0.96812
2015,Thuringa,Urban regions,No,0.96033,269,269,0.93696,0.98370
2015,Thuringa,Rural regions,Yes,0.13344,52,631,0.10689,0.15999
2015,Thuringa,Rural regions,No,0.86656,579,631,0.84001,0.89311
2017,Schleswig-Holstein,Urban regions,No,0.92344,271,271,0.89173,0.95516
2017,Schleswig-Holstein,Rural regions,Yes,0.05253,41,659,0.03549,0.06958
2017,Schleswig-Holstein,Rural regions,No,0.94747,618,659,0.93042,0.96451
2017,Hamburg,Urban regions,Yes,0.09534,38,466,0.06864,0.12203
2017,Hamburg,Urban regions,No,0.90466,428,466,0.87797,0.93136
2017,Lower Saxony,Urban regions,Yes,0.07446,82,1109,0.05900,0.08991
2017,Lower Saxony,Urban regions,No,0.92554,1027,1109,0.91009,0.94100
2017,Lower Saxony,Rural regions,Yes,0.09142,117,1588,0.07724,0.10560
2017,Lower Saxony,Rural regions,No,0.90858,1471,1588,0.89440,0.92276
2017,Bremen,Urban regions,No,0.86339,199,199,0.81556,0.91123
2017,North Rhine-Westphalia,Urban regions,Yes,0.08544,452,5408,0.07799,0.09289
2017,North Rhine-Westphalia,Urban regions,No,0.91456,4956,5408,0.90711,0.92201
2017,North Rhine-Westphalia,Rural regions,No,0.99740,115,115,0.98805,1.00675
2017,Hesse,Urban regions,Yes,0.08403,113,1435,0.06967,0.09839
2017,Hesse,Urban regions,No,0.91597,1322,1435,0.90161,0.93033
2017,Hesse,Rural regions,Yes,0.10978,38,354,0.07717,0.14239
2017,Hesse,Rural regions,No,0.89022,316,354,0.85761,0.92283
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08164,78,1116,0.06557,0.09771
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91836,1038,1116,0.90229,0.93443
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.91504,382,382,0.88704,0.94304
2017,Baden-Wuerttemberg,Urban regions,Yes,0.08447,217,2680,0.07394,0.09500
2017,Baden-Wuerttemberg,Urban regions,No,0.91553,2463,2680,0.90500,0.92606
2017,Baden-Wuerttemberg,Rural regions,No,0.94719,318,318,0.92257,0.97181
2017,Bavaria,Urban regions,Yes,0.09097,153,1946,0.07819,0.10375
2017,Bavaria,Urban regions,No,0.90903,1793,1946,0.89625,0.92181
2017,Bavaria,Rural regions,Yes,0.09272,169,2265,0.08077,0.10467
2017,Bavaria,Rural regions,No,0.90728,2096,2265,0.89533,0.91923
2017,Berlin,Urban regions,Yes,0.12713,117,989,0.10635,0.14790
2017,Berlin,Urban regions,No,0.87287,872,989,0.85210,0.89365
2017,Brandenburg,Urban regions,No,0.92538,81,81,0.86780,0.98296
2017,Brandenburg,Rural regions,Yes,0.06509,58,944,0.04935,0.08084
2017,Brandenburg,Rural regions,No,0.93491,886,944,0.91916,0.95065
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.98558,77,77,0.95878,1.01238
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.08439,41,494,0.05985,0.10893
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.91561,453,494,0.89107,0.94015
2017,Saxony,Urban regions,Yes,0.07303,61,881,0.05584,0.09022
2017,Saxony,Urban regions,No,0.92697,820,881,0.90978,0.94416
2017,Saxony,Rural regions,Yes,0.07016,55,772,0.05213,0.08819
2017,Saxony,Rural regions,No,0.92984,717,772,0.91181,0.94787
2017,Saxony-Anhalt,Urban regions,No,0.93685,166,166,0.89973,0.97396
2017,Saxony-Anhalt,Rural regions,Yes,0.05559,45,743,0.03911,0.07208
2017,Saxony-Anhalt,Rural regions,No,0.94441,698,743,0.92792,0.96089
2017,Thuringa,Urban regions,No,0.92166,262,262,0.88906,0.95426
2017,Thuringa,Rural regions,Yes,0.09267,49,688,0.07099,0.11436
2017,Thuringa,Rural regions,No,0.90733,639,688,0.88564,0.92901
2019,Schleswig-Holstein,Urban regions,No,0.90848,317,317,0.87668,0.94027
2019,Schleswig-Holstein,Rural regions,Yes,0.06038,40,601,0.04132,0.07943
2019,Schleswig-Holstein,Rural regions,No,0.93962,561,601,0.92057,0.95868
2019,Hamburg,Urban regions,Yes,0.10005,48,509,0.07395,0.12614
2019,Hamburg,Urban regions,No,0.89995,461,509,0.87386,0.92605
2019,Lower Saxony,Urban regions,Yes,0.10508,103,1025,0.08629,0.12386
2019,Lower Saxony,Urban regions,No,0.89492,922,1025,0.87614,0.91371
2019,Lower Saxony,Rural regions,Yes,0.10579,120,1433,0.08986,0.12172
2019,Lower Saxony,Rural regions,No,0.89421,1313,1433,0.87828,0.91014
2019,Bremen,Urban regions,No,0.93453,197,197,0.89990,0.96916
2019,North Rhine-Westphalia,No answer / don't know,Yes,0.25265,31,118,0.17391,0.33139
2019,North Rhine-Westphalia,No answer / don't know,No,0.74735,87,118,0.66861,0.82609
2019,North Rhine-Westphalia,Urban regions,Yes,0.10162,503,5189,0.09340,0.10985
2019,North Rhine-Westphalia,Urban regions,No,0.89838,4686,5189,0.89015,0.90660
2019,North Rhine-Westphalia,Rural regions,No,0.96882,96,96,0.93388,1.00377
2019,Hesse,No answer / don't know,No,0.78135,39,39,0.64992,0.91277
2019,Hesse,Urban regions,Yes,0.07971,113,1323,0.06511,0.09431
2019,Hesse,Urban regions,No,0.92029,1210,1323,0.90569,0.93489
2019,Hesse,Rural regions,Yes,0.13702,38,334,0.10008,0.17395
2019,Hesse,Rural regions,No,0.86298,296,334,0.82605,0.89992
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08112,74,1081,0.06484,0.09740
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91888,1007,1081,0.90260,0.93516
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.88239,339,339,0.84804,0.91673
2019,Baden-Wuerttemberg,No answer / don't know,No,0.81414,40,40,0.69205,0.93622
2019,Baden-Wuerttemberg,Urban regions,Yes,0.09247,227,2471,0.08105,0.10390
2019,Baden-Wuerttemberg,Urban regions,No,0.90753,2244,2471,0.89610,0.91895
2019,Baden-Wuerttemberg,Rural regions,No,0.90102,248,248,0.86378,0.93826
2019,Bavaria,No answer / don't know,No,0.73656,60,60,0.62416,0.84896
2019,Bavaria,Urban regions,Yes,0.10140,154,1769,0.08733,0.11547
2019,Bavaria,Urban regions,No,0.89860,1615,1769,0.88453,0.91267
2019,Bavaria,Rural regions,Yes,0.09625,160,2099,0.08363,0.10887
2019,Bavaria,Rural regions,No,0.90375,1939,2099,0.89113,0.91637
2019,Berlin,No answer / don't know,No,0.79169,58,58,0.68626,0.89712
2019,Berlin,Urban regions,Yes,0.14615,130,951,0.12369,0.16862
2019,Berlin,Urban regions,No,0.85385,821,951,0.83138,0.87631
2019,Brandenburg,Urban regions,No,0.95357,87,87,0.90910,0.99804
2019,Brandenburg,Rural regions,Yes,0.07593,80,1001,0.05952,0.09235
2019,Brandenburg,Rural regions,No,0.92407,921,1001,0.90765,0.94048
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.91730,87,87,0.85908,0.97551
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.09774,51,507,0.07187,0.12362
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.90226,456,507,0.87638,0.92813
2019,Saxony,Urban regions,Yes,0.09193,66,853,0.07253,0.11133
2019,Saxony,Urban regions,No,0.90807,787,853,0.88867,0.92747
2019,Saxony,Rural regions,Yes,0.07108,57,755,0.05274,0.08942
2019,Saxony,Rural regions,No,0.92892,698,755,0.91058,0.94726
2019,Saxony-Anhalt,Urban regions,No,0.90890,173,173,0.86590,0.95191
2019,Saxony-Anhalt,Rural regions,Yes,0.06924,58,685,0.05022,0.08827
2019,Saxony-Anhalt,Rural regions,No,0.93076,627,685,0.91173,0.94978
2019,Thuringa,Urban regions,No,0.93042,260,260,0.89944,0.96141
2019,Thuringa,Rural regions,Yes,0.08239,48,626,0.06084,0.10395
2019,Thuringa,Rural regions,No,0.91761,578,626,0.89605,0.93916
2021,Schleswig-Holstein,Urban regions,No,0.92843,306,306,0.89951,0.95736
2021,Schleswig-Holstein,Rural regions,Yes,0.10142,45,496,0.07482,0.12801
2021,Schleswig-Holstein,Rural regions,No,0.89858,451,496,0.87199,0.92518
2021,Hamburg,Urban regions,Yes,0.13945,37,450,0.10741,0.17149
2021,Hamburg,Urban regions,No,0.86055,413,450,0.82851,0.89259
2021,Lower Saxony,Urban regions,Yes,0.10702,83,842,0.08613,0.12791
2021,Lower Saxony,Urban regions,No,0.89298,759,842,0.87209,0.91387
2021,Lower Saxony,Rural regions,Yes,0.11483,102,1039,0.09543,0.13422
2021,Lower Saxony,Rural regions,No,0.88517,937,1039,0.86578,0.90457
2021,Bremen,Urban regions,No,0.91277,135,135,0.86499,0.96055
2021,North Rhine-Westphalia,Urban regions,Yes,0.11161,405,4017,0.10187,0.12135
2021,North Rhine-Westphalia,Urban regions,No,0.88839,3612,4017,0.87865,0.89813
2021,North Rhine-Westphalia,Rural regions,No,0.96318,90,90,0.92406,1.00231
2021,Hesse,Urban regions,Yes,0.09187,98,1089,0.07470,0.10903
2021,Hesse,Urban regions,No,0.90813,991,1089,0.89097,0.92530
2021,Hesse,Rural regions,No,0.86028,207,207,0.81294,0.90763
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.12991,79,768,0.10611,0.15370
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.87009,689,768,0.84630,0.89389
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.85516,201,201,0.80639,0.90394
2021,Baden-Wuerttemberg,Urban regions,Yes,0.11199,165,1930,0.09791,0.12606
2021,Baden-Wuerttemberg,Urban regions,No,0.88801,1765,1930,0.87394,0.90209
2021,Baden-Wuerttemberg,Rural regions,No,0.83283,215,215,0.78284,0.88283
2021,Bavaria,Urban regions,Yes,0.11730,157,1379,0.10031,0.13428
2021,Bavaria,Urban regions,No,0.88270,1222,1379,0.86572,0.89969
2021,Bavaria,Rural regions,Yes,0.10993,140,1473,0.09395,0.12591
2021,Bavaria,Rural regions,No,0.89007,1333,1473,0.87409,0.90605
2021,Berlin,Urban regions,Yes,0.13072,111,906,0.10876,0.15268
2021,Berlin,Urban regions,No,0.86928,795,906,0.84732,0.89124
2021,Brandenburg,Urban regions,No,0.97431,64,64,0.93525,1.01338
2021,Brandenburg,Rural regions,Yes,0.07668,63,632,0.05592,0.09744
2021,Brandenburg,Rural regions,No,0.92332,569,632,0.90256,0.94408
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.92129,67,67,0.85632,0.98626
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10827,36,332,0.07480,0.14175
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.89173,296,332,0.85825,0.92520
2021,Saxony,Urban regions,Yes,0.06677,33,628,0.04723,0.08631
2021,Saxony,Urban regions,No,0.93323,595,628,0.91369,0.95277
2021,Saxony,Rural regions,Yes,0.07764,37,532,0.05488,0.10040
2021,Saxony,Rural regions,No,0.92236,495,532,0.89960,0.94512
2021,Saxony-Anhalt,Urban regions,No,0.84267,132,132,0.78031,0.90502
2021,Saxony-Anhalt,Rural regions,Yes,0.06131,36,453,0.03919,0.08343
2021,Saxony-Anhalt,Rural regions,No,0.93869,417,453,0.91657,0.96081
2021,Thuringa,Urban regions,No,0.94015,210,210,0.90799,0.97231
2021,Thuringa,Rural regions,Yes,0.13319,38,400,0.09985,0.16653
2021,Thuringa,Rural regions,No,0.86681,362,400,0.83347,0.90015
