year,migback,quintil_oecd,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Direct migration background,2nd Quintile,No,0.92336,295,295,0.89295,0.95377
2011,Direct migration background,3rd Quintile,No,0.90624,215,215,0.86719,0.94530
2011,Direct migration background,4th Quintile,No,0.95782,176,176,0.92803,0.98760
2011,Direct migration background,5th Quintile,No,0.92146,179,179,0.88194,0.96098
2011,Indirect migration background,1st Quintile,No,0.94961,147,147,0.91412,0.98509
2011,Indirect migration background,2nd Quintile,No,0.94041,109,109,0.89576,0.98505
2011,Indirect migration background,3rd Quintile,No,0.98249,111,111,0.95797,1.00700
2011,Indirect migration background,4th Quintile,No,0.99390,103,103,0.97879,1.00901
2011,Indirect migration background,5th Quintile,No,0.96877,126,126,0.93827,0.99926
2013,No migration background,1st Quintile,Yes,0.10269,246,2441,0.09064,0.11473
2013,No migration background,1st Quintile,No,0.89731,2195,2441,0.88527,0.90936
2013,No migration background,2nd Quintile,Yes,0.08465,218,2882,0.07449,0.09482
2013,No migration background,2nd Quintile,No,0.91535,2664,2882,0.90518,0.92551
2013,No migration background,3rd Quintile,Yes,0.07774,227,3158,0.06840,0.08708
2013,No migration background,3rd Quintile,No,0.92226,2931,3158,0.91292,0.93160
2013,No migration background,4th Quintile,Yes,0.06537,240,3555,0.05725,0.07350
2013,No migration background,4th Quintile,No,0.93463,3315,3555,0.92650,0.94275
2013,No migration background,5th Quintile,Yes,0.06412,251,4382,0.05686,0.07137
2013,No migration background,5th Quintile,No,0.93588,4131,4382,0.92863,0.94314
2013,Direct migration background,1st Quintile,Yes,0.12391,44,514,0.09539,0.15242
2013,Direct migration background,1st Quintile,No,0.87609,470,514,0.84758,0.90461
2013,Direct migration background,2nd Quintile,No,0.95924,394,394,0.93969,0.97879
2013,Direct migration background,3rd Quintile,No,0.93109,296,296,0.90219,0.96000
2013,Direct migration background,4th Quintile,No,0.95724,229,229,0.93098,0.98350
2013,Direct migration background,5th Quintile,No,0.93700,240,240,0.90620,0.96781
2013,Indirect migration background,1st Quintile,No,0.86694,131,131,0.80856,0.92533
2013,Indirect migration background,2nd Quintile,No,0.97842,136,136,0.95390,1.00293
2013,Indirect migration background,3rd Quintile,No,0.96180,123,123,0.92778,0.99581
2013,Indirect migration background,4th Quintile,No,0.93139,110,110,0.88394,0.97885
2013,Indirect migration background,5th Quintile,No,0.91151,148,148,0.86559,0.95742
2015,No migration background,1st Quintile,Yes,0.12398,382,3030,0.11224,0.13572
2015,No migration background,1st Quintile,No,0.87602,2648,3030,0.86428,0.88776
2015,No migration background,2nd Quintile,Yes,0.09918,319,3779,0.08965,0.10871
2015,No migration background,2nd Quintile,No,0.90082,3460,3779,0.89129,0.91035
2015,No migration background,3rd Quintile,Yes,0.07515,271,3758,0.06672,0.08358
2015,No migration background,3rd Quintile,No,0.92485,3487,3758,0.91642,0.93328
2015,No migration background,4th Quintile,Yes,0.07835,290,3990,0.07001,0.08669
2015,No migration background,4th Quintile,No,0.92165,3700,3990,0.91331,0.92999
2015,No migration background,5th Quintile,Yes,0.06323,263,4462,0.05609,0.07037
2015,No migration background,5th Quintile,No,0.93677,4199,4462,0.92963,0.94391
2015,Direct migration background,1st Quintile,Yes,0.12355,128,1575,0.10730,0.13981
2015,Direct migration background,1st Quintile,No,0.87645,1447,1575,0.86019,0.89270
2015,Direct migration background,2nd Quintile,Yes,0.04839,55,1129,0.03587,0.06092
2015,Direct migration background,2nd Quintile,No,0.95161,1074,1129,0.93908,0.96413
2015,Direct migration background,3rd Quintile,Yes,0.05307,36,810,0.03762,0.06852
2015,Direct migration background,3rd Quintile,No,0.94693,774,810,0.93148,0.96238
2015,Direct migration background,4th Quintile,No,0.94718,481,481,0.92717,0.96719
2015,Direct migration background,5th Quintile,No,0.92050,423,423,0.89469,0.94631
2015,Indirect migration background,1st Quintile,Yes,0.05997,31,477,0.03864,0.08131
2015,Indirect migration background,1st Quintile,No,0.94003,446,477,0.91869,0.96136
2015,Indirect migration background,2nd Quintile,No,0.91714,318,318,0.88680,0.94749
2015,Indirect migration background,3rd Quintile,No,0.97328,263,263,0.95375,0.99281
2015,Indirect migration background,4th Quintile,No,0.94714,247,247,0.91918,0.97510
2015,Indirect migration background,5th Quintile,No,0.97275,185,185,0.94923,0.99628
2017,No migration background,1st Quintile,Yes,0.15074,365,2640,0.13709,0.16439
2017,No migration background,1st Quintile,No,0.84926,2275,2640,0.83561,0.86291
2017,No migration background,2nd Quintile,Yes,0.09259,294,3313,0.08271,0.10246
2017,No migration background,2nd Quintile,No,0.90741,3019,3313,0.89754,0.91729
2017,No migration background,3rd Quintile,Yes,0.08233,246,3444,0.07315,0.09151
2017,No migration background,3rd Quintile,No,0.91767,3198,3444,0.90849,0.92685
2017,No migration background,4th Quintile,Yes,0.06969,244,3635,0.06141,0.07797
2017,No migration background,4th Quintile,No,0.93031,3391,3635,0.92203,0.93859
2017,No migration background,5th Quintile,Yes,0.05232,193,3921,0.04535,0.05929
2017,No migration background,5th Quintile,No,0.94768,3728,3921,0.94071,0.95465
2017,Direct migration background,1st Quintile,Yes,0.11916,141,1630,0.10342,0.13489
2017,Direct migration background,1st Quintile,No,0.88084,1489,1630,0.86511,0.89658
2017,Direct migration background,2nd Quintile,Yes,0.05690,68,1186,0.04371,0.07009
2017,Direct migration background,2nd Quintile,No,0.94310,1118,1186,0.92991,0.95629
2017,Direct migration background,3rd Quintile,Yes,0.05872,44,721,0.04155,0.07590
2017,Direct migration background,3rd Quintile,No,0.94128,677,721,0.92410,0.95845
2017,Direct migration background,4th Quintile,Yes,0.08227,37,507,0.05832,0.10621
2017,Direct migration background,4th Quintile,No,0.91773,470,507,0.89379,0.94168
2017,Direct migration background,5th Quintile,No,0.97600,421,421,0.96137,0.99064
2017,Indirect migration background,1st Quintile,Yes,0.09387,39,447,0.06680,0.12093
2017,Indirect migration background,1st Quintile,No,0.90613,408,447,0.87907,0.93320
2017,Indirect migration background,2nd Quintile,No,0.94073,275,275,0.91277,0.96869
2017,Indirect migration background,3rd Quintile,No,0.96665,238,238,0.94379,0.98951
2017,Indirect migration background,4th Quintile,No,0.91492,207,207,0.87682,0.95302
2017,Indirect migration background,5th Quintile,No,0.98603,188,188,0.96920,1.00285
2019,No migration background,1st Quintile,Yes,0.15152,404,2720,0.13805,0.16500
2019,No migration background,1st Quintile,No,0.84848,2316,2720,0.83500,0.86195
2019,No migration background,2nd Quintile,Yes,0.10953,400,3479,0.09915,0.11991
2019,No migration background,2nd Quintile,No,0.89047,3079,3479,0.88009,0.90085
2019,No migration background,3rd Quintile,Yes,0.10220,318,3489,0.09215,0.11225
2019,No migration background,3rd Quintile,No,0.89780,3171,3489,0.88775,0.90785
2019,No migration background,4th Quintile,Yes,0.08612,299,3647,0.07701,0.09522
2019,No migration background,4th Quintile,No,0.91388,3348,3647,0.90478,0.92299
2019,No migration background,5th Quintile,Yes,0.07271,282,4156,0.06482,0.08061
2019,No migration background,5th Quintile,No,0.92729,3874,4156,0.91939,0.93518
2019,Direct migration background,1st Quintile,Yes,0.08585,105,1310,0.07067,0.10102
2019,Direct migration background,1st Quintile,No,0.91415,1205,1310,0.89898,0.92933
2019,Direct migration background,2nd Quintile,Yes,0.08990,83,976,0.07194,0.10785
2019,Direct migration background,2nd Quintile,No,0.91010,893,976,0.89215,0.92806
2019,Direct migration background,3rd Quintile,Yes,0.08775,48,652,0.06602,0.10948
2019,Direct migration background,3rd Quintile,No,0.91225,604,652,0.89052,0.93398
2019,Direct migration background,4th Quintile,No,0.95196,414,414,0.93134,0.97259
2019,Direct migration background,5th Quintile,No,0.93761,420,420,0.91445,0.96077
2019,Indirect migration background,1st Quintile,Yes,0.10184,53,415,0.07271,0.13098
2019,Indirect migration background,1st Quintile,No,0.89816,362,415,0.86902,0.92729
2019,Indirect migration background,2nd Quintile,No,0.93995,289,289,0.91251,0.96739
2019,Indirect migration background,3rd Quintile,No,0.91367,259,259,0.87940,0.94794
2019,Indirect migration background,4th Quintile,No,0.97995,183,183,0.95959,1.00032
2019,Indirect migration background,5th Quintile,No,0.89797,199,199,0.85580,0.94013
2021,No migration background,1st Quintile,Yes,0.17017,327,1948,0.15348,0.18687
2021,No migration background,1st Quintile,No,0.82983,1621,1948,0.81313,0.84652
2021,No migration background,2nd Quintile,Yes,0.10392,258,2387,0.09167,0.11616
2021,No migration background,2nd Quintile,No,0.89608,2129,2387,0.88384,0.90833
2021,No migration background,3rd Quintile,Yes,0.10410,253,2447,0.09199,0.11620
2021,No migration background,3rd Quintile,No,0.89590,2194,2447,0.88380,0.90801
2021,No migration background,4th Quintile,Yes,0.10213,255,2629,0.09055,0.11371
2021,No migration background,4th Quintile,No,0.89787,2374,2629,0.88629,0.90945
2021,No migration background,5th Quintile,Yes,0.09240,272,3628,0.08297,0.10182
2021,No migration background,5th Quintile,No,0.90760,3356,3628,0.89818,0.91703
2021,Direct migration background,1st Quintile,Yes,0.09324,172,2588,0.08204,0.10445
2021,Direct migration background,1st Quintile,No,0.90676,2416,2588,0.89555,0.91796
2021,Direct migration background,2nd Quintile,Yes,0.07941,63,938,0.06210,0.09673
2021,Direct migration background,2nd Quintile,No,0.92059,875,938,0.90327,0.93790
2021,Direct migration background,3rd Quintile,Yes,0.11846,49,531,0.09094,0.14597
2021,Direct migration background,3rd Quintile,No,0.88154,482,531,0.85403,0.90906
2021,Direct migration background,4th Quintile,Yes,0.12699,39,402,0.09440,0.15958
2021,Direct migration background,4th Quintile,No,0.87301,363,402,0.84042,0.90560
2021,Direct migration background,5th Quintile,Yes,0.04634,31,438,0.02663,0.06605
2021,Direct migration background,5th Quintile,No,0.95366,407,438,0.93395,0.97337
2021,Indirect migration background,1st Quintile,Yes,0.10390,36,236,0.06489,0.14292
2021,Indirect migration background,1st Quintile,No,0.89610,200,236,0.85708,0.93511
2021,Indirect migration background,2nd Quintile,No,0.81866,173,173,0.76108,0.87624
2021,Indirect migration background,3rd Quintile,No,0.97362,135,135,0.94648,1.00075
2021,Indirect migration background,4th Quintile,No,0.88305,143,143,0.83020,0.93591
2021,Indirect migration background,5th Quintile,No,0.84309,169,169,0.78809,0.89809
