year,ple0019,age_gr,regtyp,proportion,n,lower_confidence,upper_confidence
2013,No,66 and older,Rural regions,0.09579265856025575,44486,0.0930577392333967,0.09852757788711479
2013,No,18-29 y.,Urban regions,0.09379459953188331,44486,0.0910853648138006,0.09650383424996602
2013,No,30-45 y.,Rural regions,0.07558371867328881,44486,0.0731273569961996,0.07804008035037802
2013,No,18-29 y.,Rural regions,0.04555574584689159,44486,0.04361802479669847,0.04749346689708472
2015,Yes,46-65 y.,Urban regions,0.3243099787685775,38036,0.31960548865197635,0.3290144688851786
2015,Yes,30-45 y.,Urban regions,0.18577494692144372,38036,0.18186631787125226,0.18968357597163518
2015,Yes,46-65 y.,Rural regions,0.17728237791932058,38036,0.17344427305751792,0.18112048278112325
2015,Yes,66 and older,Urban regions,0.08545647558386411,38036,0.08264694780635576,0.08826600336137247
2015,Yes,30-45 y.,Rural regions,0.07961783439490445,38036,0.07689733941005149,0.08233832937975742
2015,Yes,18-29 y.,Urban regions,0.061040339702760085,38036,0.05863436758460744,0.06344631182091273
2015,Yes,66 and older,Rural regions,0.05201698513800425,38036,0.04978530720733526,0.054248663068673236
2015,Yes,18-29 y.,Rural regions,0.034501061571125265,38036,0.03266684428770233,0.0363352788545482
2015,No,46-65 y.,Urban regions,0.21688620168430145,38036,0.21274442144598127,0.22102798192262163
2015,No,30-45 y.,Urban regions,0.19291729648024186,38036,0.1889517480733701,0.19688284488711363
2015,No,66 and older,Urban regions,0.12636579572446555,38036,0.12302662799390224,0.12970496345502885
2015,No,46-65 y.,Rural regions,0.1257179874757072,38036,0.12238615517865954,0.12904981977275487
2015,No,18-29 y.,Urban regions,0.10874541135823797,38036,0.10561670350967733,0.1118741192067986
2015,No,30-45 y.,Rural regions,0.103174260418916,38036,0.10011723981110224,0.10623128102672977
2015,No,66 and older,Rural regions,0.07333189375944721,38036,0.0707120993549232,0.07595168816397121
2015,No,18-29 y.,Rural regions,0.05286115309868279,38036,0.05061244132882289,0.0551098648685427
2017,Yes,46-65 y.,Urban regions,0.3472154963680387,45410,0.3428365987785137,0.35159439395756376
2017,Yes,30-45 y.,Urban regions,0.17627118644067796,45410,0.17276638746659523,0.1797759854147607
2017,Yes,46-65 y.,Rural regions,0.1675544794188862,45410,0.164119404193866,0.17098955464390642
2017,Yes,66 and older,Urban regions,0.08668280871670703,45410,0.08409484833179494,0.08927076910161912
2017,Yes,30-45 y.,Rural regions,0.06973365617433414,45410,0.0673910181248083,0.07207629422385997
2017,Yes,18-29 y.,Urban regions,0.06876513317191284,45410,0.06643760964959168,0.071092656694234
2017,Yes,66 and older,Rural regions,0.04406779661016949,45410,0.042180002900063455,0.045955590320275526
2017,Yes,18-29 y.,Rural regions,0.03970944309927361,45410,0.03791335122650323,0.041505534972043984
2017,No,46-65 y.,Urban regions,0.22696454827642543,45410,0.22311190286817714,0.2308171936846737
2017,No,30-45 y.,Urban regions,0.18244567881065185,45410,0.17889341329050745,0.18599794433079625
2017,No,46-65 y.,Rural regions,0.13694657735664106,45410,0.13378448353732775,0.14010867117595438
2017,No,66 and older,Urban regions,0.11942493056690083,45410,0.11644222069243285,0.12240764044136881
2017,No,18-29 y.,Urban regions,0.11423786962914556,45410,0.11131207443306841,0.11716366482522271
2017,No,30-45 y.,Rural regions,0.0932037248815553,45410,0.09052978389157806,0.09587766587153254
2017,No,66 and older,Rural regions,0.07208789413494528,45410,0.06970905590034744,0.07446673236954311
2017,No,18-29 y.,Rural regions,0.05468877634373468,45410,0.052597473968837266,0.056780078718632096
2019,Yes,46-65 y.,Urban regions,0.3310871518418688,42417,0.3266085543807543,0.33556574930298333
2019,Yes,30-45 y.,Urban regions,0.16262353998203055,42417,0.15911167204471865,0.16613540791934245
2019,Yes,46-65 y.,Rural regions,0.16217430368373764,42417,0.1586663491507904,0.1656822582166849
2019,Yes,66 and older,Urban regions,0.09883198562443846,42417,0.09599185874879887,0.10167211250007804
2019,Yes,18-29 y.,Urban regions,0.08715184186882301,42417,0.08446758759332516,0.08983609614432085
2019,Yes,30-45 y.,Rural regions,0.06693620844564241,42417,0.06455787732199568,0.06931453956928914
2019,Yes,66 and older,Rural regions,0.05480682839173405,42417,0.0526408021202133,0.0569728546632548
2019,Yes,18-29 y.,Rural regions,0.03638814016172507,42417,0.034606101612678256,0.038170178710771885
2019,No,46-65 y.,Urban regions,0.25229897581172367,42417,0.24816557206984394,0.25643237955360343
2019,No,30-45 y.,Urban regions,0.16086293310089345,42417,0.15736645718544437,0.16435940901634252
2019,No,46-65 y.,Rural regions,0.14539115275659184,42417,0.14203656792446123,0.14874573758872245
2019,No,66 and older,Urban regions,0.13079102200915232,42417,0.12758226252604887,0.13399978149225578
2019,No,18-29 y.,Urban regions,0.10333405970799739,42417,0.10043722857396645,0.10623089084202833
2019,No,30-45 y.,Rural regions,0.08407060361734582,42417,0.0814297813187475,0.08671142591594415
2019,No,66 and older,Rural regions,0.07626933972543037,42417,0.07374333726336349,0.07879534218749726
2019,No,18-29 y.,Rural regions,0.046981913270865115,42417,0.0449681796657113,0.04899564687601893
2021,Yes,46-65 y.,Urban regions,0.3193460490463215,27598,0.3138454343501624,0.32484666374248067
2021,Yes,30-45 y.,Urban regions,0.17438692098092642,27598,0.16991017447630866,0.1788636674855442
2021,Yes,46-65 y.,Rural regions,0.14005449591280653,27598,0.1359599922993982,0.14414899952621485
2021,Yes,18-29 y.,Urban regions,0.10463215258855586,27598,0.10102096047168299,0.10824334470542873
2021,Yes,66 and older,Urban regions,0.08501362397820164,27598,0.08172307132211463,0.08830417663428865
2021,Yes,30-45 y.,Rural regions,0.08010899182561308,27598,0.0769062193605072,0.08331176429071896
2021,Yes,66 and older,Rural regions,0.05286103542234333,27598,0.0502211082217518,0.05550096262293486
2021,Yes,18-29 y.,Rural regions,0.043596730245231606,27598,0.04118757519523309,0.04600588529523012
2021,No,46-65 y.,Urban regions,0.24157433056325023,27598,0.23652423995396046,0.24662442117254
2021,No,30-45 y.,Urban regions,0.1929247460757156,27598,0.1882692254983151,0.19758026665311612
2021,No,46-65 y.,Rural regions,0.12615420129270544,27598,0.12223691307181073,0.13007148951360015
2021,No,18-29 y.,Urban regions,0.12274930747922437,27598,0.11887772379137374,0.126620891167075
2021,No,66 and older,Urban regions,0.12038319482917821,27598,0.1165439398373907,0.12422244982096572
2021,No,30-45 y.,Rural regions,0.08056325023084025,27598,0.0773522030640102,0.08377429739767031
2021,No,66 and older,Rural regions,0.07063711911357341,27598,0.06761420076452698,0.07366003746261984
2021,No,18-29 y.,Rural regions,0.045013850415512466,27598,0.04256766774949484,0.047460033081530094
