year,age_gr,sex,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,66 and older,male,Yes,0.03931,92,2452,0.03162,0.04701
2017,66 and older,male,No,0.96069,2360,2452,0.95299,0.96838
2017,66 and older,female,Yes,0.07811,178,2508,0.06761,0.08861
2017,66 and older,female,No,0.92189,2330,2508,0.91139,0.93239
2019,17-29 y.,male,Yes,0.05096,102,1868,0.04099,0.06094
2019,17-29 y.,male,No,0.94904,1766,1868,0.93906,0.95901
2019,17-29 y.,female,Yes,0.10717,199,1972,0.09352,0.12083
2019,17-29 y.,female,No,0.89283,1773,1972,0.87917,0.90648
2019,30-45 y.,male,Yes,0.07285,177,2702,0.06305,0.08265
2019,30-45 y.,male,No,0.92715,2525,2702,0.91735,0.93695
2019,30-45 y.,female,Yes,0.11324,373,3584,0.10287,0.12362
2019,30-45 y.,female,No,0.88676,3211,3584,0.87638,0.89713
2019,46-65 y.,male,Yes,0.09551,406,5088,0.08743,0.10359
2019,46-65 y.,male,No,0.90449,4682,5088,0.89641,0.91257
2019,46-65 y.,female,Yes,0.15280,741,5331,0.14314,0.16246
2019,46-65 y.,female,No,0.84720,4590,5331,0.83754,0.85686
2019,66 and older,male,Yes,0.04447,112,2621,0.03658,0.05237
2019,66 and older,male,No,0.95553,2509,2621,0.94763,0.96342
2019,66 and older,female,Yes,0.09846,241,2554,0.08690,0.11002
2019,66 and older,female,No,0.90154,2313,2554,0.88998,0.91310
2021,17-29 y.,male,Yes,0.06577,104,1626,0.05372,0.07782
2021,17-29 y.,male,No,0.93423,1522,1626,0.92218,0.94628
2021,17-29 y.,female,Yes,0.11257,165,1550,0.09683,0.12831
2021,17-29 y.,female,No,0.88743,1385,1550,0.87169,0.90317
2021,30-45 y.,male,Yes,0.09590,163,2440,0.08421,0.10758
2021,30-45 y.,male,No,0.90410,2277,2440,0.89242,0.91579
2021,30-45 y.,female,Yes,0.14053,304,2764,0.12757,0.15349
2021,30-45 y.,female,No,0.85947,2460,2764,0.84651,0.87243
2021,46-65 y.,male,Yes,0.10948,281,3433,0.09903,0.11993
2021,46-65 y.,male,No,0.89052,3152,3433,0.88007,0.90097
2021,46-65 y.,female,Yes,0.16067,560,3780,0.14896,0.17238
2021,46-65 y.,female,No,0.83933,3220,3780,0.82762,0.85104
2021,66 and older,male,Yes,0.04937,86,1791,0.03933,0.05941
2021,66 and older,male,No,0.95063,1705,1791,0.94059,0.96067
2021,66 and older,female,Yes,0.09749,168,1773,0.08368,0.11130
2021,66 and older,female,No,0.90251,1605,1773,0.88870,0.91632
