year,pgisced97,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No answer / don't know,No,0.98478,265,265,0.97001,0.99955
2013,Pre-primary Level,No,0.99431,257,257,0.98510,1.00352
2013,Primary Level,No,0.86950,166,166,0.81811,0.92090
2013,Lower Secondary Level,Yes,0.08593,154,1851,0.07316,0.09870
2013,Lower Secondary Level,No,0.91407,1697,1851,0.90130,0.92684
2013,Upper Secondary Level,Yes,0.07922,691,9407,0.07376,0.08468
2013,Upper Secondary Level,No,0.92078,8716,9407,0.91532,0.92624
2013,Post-secondary Non-tertiary Level,Yes,0.08712,85,1096,0.07042,0.10383
2013,Post-secondary Non-tertiary Level,No,0.91288,1011,1096,0.89617,0.92958
2013,First Stage of Tertiary Education,Yes,0.07222,98,1323,0.05826,0.08617
2013,First Stage of Tertiary Education,No,0.92778,1225,1323,0.91383,0.94174
2013,Second Stage of Tertiary Education,Yes,0.06639,286,4466,0.05908,0.07369
2013,Second Stage of Tertiary Education,No,0.93361,4180,4466,0.92631,0.94092
2015,No answer / don't know,Yes,0.07348,37,614,0.05283,0.09414
2015,No answer / don't know,No,0.92652,577,614,0.90586,0.94717
2015,Pre-primary Level,No,0.95639,341,341,0.93468,0.97810
2015,Primary Level,Yes,0.11195,40,409,0.08135,0.14254
2015,Primary Level,No,0.88805,369,409,0.85746,0.91865
2015,Lower Secondary Level,Yes,0.09044,214,2673,0.07957,0.10132
2015,Lower Secondary Level,No,0.90956,2459,2673,0.89868,0.92043
2015,Upper Secondary Level,Yes,0.08570,920,11649,0.08062,0.09079
2015,Upper Secondary Level,No,0.91430,10729,11649,0.90921,0.91938
2015,Post-secondary Non-tertiary Level,Yes,0.08584,159,1952,0.07341,0.09827
2015,Post-secondary Non-tertiary Level,No,0.91416,1793,1952,0.90173,0.92659
2015,First Stage of Tertiary Education,Yes,0.07808,119,1520,0.06459,0.09157
2015,First Stage of Tertiary Education,No,0.92192,1401,1520,0.90843,0.93541
2015,Second Stage of Tertiary Education,Yes,0.07211,386,5873,0.06550,0.07873
2015,Second Stage of Tertiary Education,No,0.92789,5487,5873,0.92127,0.93450
2017,No answer / don't know,Yes,0.07952,48,614,0.05810,0.10093
2017,No answer / don't know,No,0.92048,566,614,0.89907,0.94190
2017,Pre-primary Level,No,0.97340,402,402,0.95765,0.98915
2017,Primary Level,Yes,0.17218,62,453,0.13737,0.20698
2017,Primary Level,No,0.82782,391,453,0.79302,0.86263
2017,Lower Secondary Level,Yes,0.09584,250,2745,0.08483,0.10685
2017,Lower Secondary Level,No,0.90416,2495,2745,0.89315,0.91517
2017,Upper Secondary Level,Yes,0.08461,966,12073,0.07964,0.08957
2017,Upper Secondary Level,No,0.91539,11107,12073,0.91043,0.92036
2017,Post-secondary Non-tertiary Level,Yes,0.09902,191,2211,0.08656,0.11147
2017,Post-secondary Non-tertiary Level,No,0.90098,2020,2211,0.88853,0.91344
2017,First Stage of Tertiary Education,Yes,0.07656,121,1527,0.06322,0.08990
2017,First Stage of Tertiary Education,No,0.92344,1406,1527,0.91010,0.93678
2017,Second Stage of Tertiary Education,Yes,0.07396,418,6515,0.06761,0.08032
2017,Second Stage of Tertiary Education,No,0.92604,6097,6515,0.91968,0.93239
2019,No answer / don't know,Yes,0.10010,48,577,0.07559,0.12461
2019,No answer / don't know,No,0.89990,529,577,0.87539,0.92441
2019,Pre-primary Level,No,0.93626,314,314,0.90920,0.96333
2019,Primary Level,Yes,0.15155,58,390,0.11592,0.18719
2019,Primary Level,No,0.84845,332,390,0.81281,0.88408
2019,Lower Secondary Level,Yes,0.11203,252,2424,0.09947,0.12458
2019,Lower Secondary Level,No,0.88797,2172,2424,0.87542,0.90053
2019,Upper Secondary Level,Yes,0.10412,1129,11150,0.09845,0.10979
2019,Upper Secondary Level,No,0.89588,10021,11150,0.89021,0.90155
2019,Post-secondary Non-tertiary Level,Yes,0.09593,204,2174,0.08355,0.10831
2019,Post-secondary Non-tertiary Level,No,0.90407,1970,2174,0.89169,0.91645
2019,First Stage of Tertiary Education,Yes,0.07935,132,1657,0.06634,0.09237
2019,First Stage of Tertiary Education,No,0.92065,1525,1657,0.90763,0.93366
2019,Second Stage of Tertiary Education,Yes,0.08055,515,7023,0.07419,0.08692
2019,Second Stage of Tertiary Education,No,0.91945,6508,7023,0.91308,0.92581
2021,No answer / don't know,Yes,0.12281,59,788,0.09988,0.14574
2021,No answer / don't know,No,0.87719,729,788,0.85426,0.90012
2021,Pre-primary Level,No,0.89732,179,179,0.85273,0.94191
2021,Primary Level,Yes,0.11371,70,927,0.09326,0.13415
2021,Primary Level,No,0.88629,857,927,0.86585,0.90674
2021,Lower Secondary Level,Yes,0.13325,209,1744,0.11730,0.14921
2021,Lower Secondary Level,No,0.86675,1535,1744,0.85079,0.88270
2021,Upper Secondary Level,Yes,0.11265,771,7298,0.10539,0.11990
2021,Upper Secondary Level,No,0.88735,6527,7298,0.88010,0.89461
2021,Post-secondary Non-tertiary Level,Yes,0.14250,196,1589,0.12530,0.15969
2021,Post-secondary Non-tertiary Level,No,0.85750,1393,1589,0.84031,0.87470
2021,First Stage of Tertiary Education,Yes,0.09360,94,992,0.07547,0.11174
2021,First Stage of Tertiary Education,No,0.90640,898,992,0.88826,0.92453
2021,Second Stage of Tertiary Education,Yes,0.08519,425,5635,0.07790,0.09248
2021,Second Stage of Tertiary Education,No,0.91481,5210,5635,0.90752,0.92210
