year,age_gr,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,Very concerned,0.45087,1312,2692,0.43207,0.46967
2021,17-29 y.,Somewhat concerned,0.35285,1057,2692,0.33479,0.37090
2021,17-29 y.,Not concerned at all,0.10274,323,2692,0.09126,0.11421
2021,30-45 y.,Very concerned,0.39623,1714,4137,0.38132,0.41114
2021,30-45 y.,Somewhat concerned,0.44588,1902,4137,0.43073,0.46103
2021,30-45 y.,Not concerned at all,0.13571,521,4137,0.12527,0.14615
2021,46-65 y.,Very concerned,0.46092,3218,6774,0.44905,0.47280
2021,46-65 y.,Somewhat concerned,0.43783,2964,6774,0.42602,0.44965
2021,46-65 y.,Not concerned at all,0.09261,592,6774,0.08571,0.09952
2021,66 and older,Very concerned,0.50419,1757,3531,0.48769,0.52068
2021,66 and older,Somewhat concerned,0.40843,1488,3531,0.39222,0.42465
2021,66 and older,Not concerned at all,0.07539,286,3531,0.06668,0.08410
