year,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Urban regions,Not leaning towards specific party,0.45042,5181,8516,0.43986,0.46099
1993,Urban regions,SPD,0.16764,1631,8516,0.15970,0.17557
1993,Urban regions,CDU/CSU,0.13327,1085,8516,0.12605,0.14048
1993,Urban regions,FDP,0.01714,134,8516,0.01438,0.01989
1993,Urban regions,Bündnis90/Grüne,0.03408,339,8516,0.03023,0.03793
1993,Urban regions,PDS/Linke,0.00395,54,8516,0.00262,0.00528
1993,Urban regions,Far right parties,0.01041,92,8516,0.00825,0.01256
1993,Rural regions,Not leaning towards specific party,0.49548,2984,4481,0.48084,0.51012
1993,Rural regions,SPD,0.11796,583,4481,0.10851,0.12740
1993,Rural regions,CDU/CSU,0.13864,614,4481,0.12852,0.14875
1993,Rural regions,FDP,0.01588,68,4481,0.01222,0.01954
1993,Rural regions,Bündnis90/Grüne,0.01733,98,4481,0.01351,0.02115
1993,Rural regions,PDS/Linke,0.01394,87,4481,0.01050,0.01737
1993,Rural regions,Far right parties,0.01149,47,4481,0.00837,0.01461
1994,Urban regions,Not leaning towards specific party,0.42108,4869,8405,0.41052,0.43164
1994,Urban regions,SPD,0.18984,1789,8405,0.18146,0.19823
1994,Urban regions,CDU/CSU,0.14295,1130,8405,0.13547,0.15044
1994,Urban regions,FDP,0.01397,105,8405,0.01146,0.01648
1994,Urban regions,Bündnis90/Grüne,0.03461,323,8405,0.03070,0.03851
1994,Urban regions,PDS/Linke,0.00681,86,8405,0.00505,0.00857
1994,Urban regions,Far right parties,0.00692,68,8405,0.00515,0.00869
1994,Urban regions,Others,0.00365,35,8405,0.00236,0.00494
1994,Rural regions,Not leaning towards specific party,0.48318,2857,4347,0.46832,0.49804
1994,Rural regions,SPD,0.13499,617,4347,0.12483,0.14515
1994,Rural regions,CDU/CSU,0.13972,615,4347,0.12941,0.15003
1994,Rural regions,FDP,0.00989,44,4347,0.00695,0.01283
1994,Rural regions,Bündnis90/Grüne,0.01638,93,4347,0.01260,0.02015
1994,Rural regions,PDS/Linke,0.01772,121,4347,0.01380,0.02165
1995,Urban regions,Not leaning towards specific party,0.39332,4724,8686,0.38304,0.40359
1995,Urban regions,SPD,0.18964,1823,8686,0.18140,0.19789
1995,Urban regions,CDU/CSU,0.16519,1408,8686,0.15738,0.17300
1995,Urban regions,FDP,0.01269,98,8686,0.01033,0.01504
1995,Urban regions,Bündnis90/Grüne,0.04630,447,8686,0.04188,0.05072
1995,Urban regions,PDS/Linke,0.00790,111,8686,0.00604,0.00976
1995,Urban regions,Far right parties,0.00364,37,8686,0.00238,0.00491
1995,Urban regions,Others,0.00359,38,8686,0.00233,0.00485
1995,Rural regions,Not leaning towards specific party,0.43021,2702,4526,0.41578,0.44463
1995,Rural regions,SPD,0.14595,673,4526,0.13566,0.15624
1995,Rural regions,CDU/CSU,0.16974,832,4526,0.15880,0.18068
1995,Rural regions,FDP,0.00935,47,4526,0.00655,0.01215
1995,Rural regions,Bündnis90/Grüne,0.02265,116,4526,0.01832,0.02699
1995,Rural regions,PDS/Linke,0.02346,156,4526,0.01905,0.02787
1996,Urban regions,Not leaning towards specific party,0.41355,4836,8479,0.40306,0.42403
1996,Urban regions,SPD,0.16685,1567,8479,0.15891,0.17479
1996,Urban regions,CDU/CSU,0.16655,1381,8479,0.15862,0.17448
1996,Urban regions,FDP,0.01218,87,8479,0.00985,0.01452
1996,Urban regions,Bündnis90/Grüne,0.04693,443,8479,0.04243,0.05144
1996,Urban regions,PDS/Linke,0.00838,114,8479,0.00644,0.01032
1996,Urban regions,Far right parties,0.00599,51,8479,0.00435,0.00764
1996,Rural regions,Not leaning towards specific party,0.45416,2757,4437,0.43951,0.46881
1996,Rural regions,SPD,0.11947,570,4437,0.10993,0.12902
1996,Rural regions,CDU/CSU,0.17415,818,4437,0.16299,0.18531
1996,Rural regions,Bündnis90/Grüne,0.02360,128,4437,0.01914,0.02807
1996,Rural regions,PDS/Linke,0.02431,164,4437,0.01977,0.02884
1997,Urban regions,Not leaning towards specific party,0.42876,4891,8348,0.41815,0.43938
1997,Urban regions,SPD,0.17360,1549,8348,0.16547,0.18173
1997,Urban regions,CDU/CSU,0.15363,1256,8348,0.14590,0.16137
1997,Urban regions,FDP,0.00933,73,8348,0.00727,0.01139
1997,Urban regions,Bündnis90/Grüne,0.04248,389,8348,0.03815,0.04681
1997,Urban regions,PDS/Linke,0.00699,96,8348,0.00520,0.00878
1997,Urban regions,Far right parties,0.00674,63,8348,0.00498,0.00849
1997,Urban regions,Others,0.00371,31,8348,0.00240,0.00501
1997,Rural regions,Not leaning towards specific party,0.46394,2861,4435,0.44926,0.47861
1997,Rural regions,SPD,0.13234,585,4435,0.12236,0.14231
1997,Rural regions,CDU/CSU,0.15484,680,4435,0.14419,0.16549
1997,Rural regions,FDP,0.01030,34,4435,0.00733,0.01327
1997,Rural regions,Bündnis90/Grüne,0.02124,96,4435,0.01699,0.02548
1997,Rural regions,PDS/Linke,0.02091,143,4435,0.01670,0.02512
1997,Rural regions,Far right parties,0.00627,36,4435,0.00395,0.00860
1998,Urban regions,Not leaning towards specific party,0.42129,5222,9232,0.41122,0.43136
1998,Urban regions,SPD,0.18822,1939,9232,0.18024,0.19619
1998,Urban regions,CDU/CSU,0.14240,1312,9232,0.13527,0.14953
1998,Urban regions,FDP,0.01225,100,9232,0.01001,0.01449
1998,Urban regions,Bündnis90/Grüne,0.04120,416,9232,0.03714,0.04525
1998,Urban regions,PDS/Linke,0.00664,100,9232,0.00498,0.00830
1998,Urban regions,Far right parties,0.00709,62,9232,0.00537,0.00880
1998,Urban regions,Others,0.00414,38,9232,0.00283,0.00545
1998,Urban regions,Party combinations,0.00348,43,9232,0.00228,0.00468
1998,Rural regions,Not leaning towards specific party,0.46562,3140,4857,0.45159,0.47965
1998,Rural regions,SPD,0.13990,707,4857,0.13015,0.14966
1998,Rural regions,CDU/CSU,0.13903,706,4857,0.12930,0.14876
1998,Rural regions,Bündnis90/Grüne,0.01944,114,4857,0.01556,0.02332
1998,Rural regions,PDS/Linke,0.01978,149,4857,0.01586,0.02370
1998,Rural regions,Others,0.00909,41,4857,0.00642,0.01176
1999,Urban regions,Not leaning towards specific party,0.39573,4671,8843,0.38554,0.40592
1999,Urban regions,SPD,0.19242,1924,8843,0.18420,0.20064
1999,Urban regions,CDU/CSU,0.17271,1545,8843,0.16483,0.18059
1999,Urban regions,FDP,0.01196,97,8843,0.00970,0.01423
1999,Urban regions,Bündnis90/Grüne,0.03179,325,8843,0.02813,0.03545
1999,Urban regions,PDS/Linke,0.00954,123,8843,0.00751,0.01157
1999,Urban regions,Far right parties,0.00430,46,8843,0.00293,0.00566
1999,Urban regions,Others,0.00390,46,8843,0.00260,0.00520
1999,Urban regions,Party combinations,0.00636,66,8843,0.00470,0.00801
1999,Rural regions,Not leaning towards specific party,0.42105,2726,4728,0.40697,0.43513
1999,Rural regions,SPD,0.15948,815,4728,0.14904,0.16992
1999,Rural regions,CDU/CSU,0.17016,846,4728,0.15945,0.18087
1999,Rural regions,FDP,0.00697,36,4728,0.00460,0.00934
1999,Rural regions,Bündnis90/Grüne,0.01668,93,4728,0.01303,0.02033
1999,Rural regions,PDS/Linke,0.02612,179,4728,0.02157,0.03066
1999,Rural regions,Far right parties,0.00377,33,4728,0.00202,0.00551
2000,Urban regions,Not leaning towards specific party,0.41694,8290,15554,0.40919,0.42469
2000,Urban regions,SPD,0.18350,3321,15554,0.17742,0.18959
2000,Urban regions,CDU/CSU,0.15324,2714,15554,0.14758,0.15890
2000,Urban regions,FDP,0.01265,203,15554,0.01090,0.01441
2000,Urban regions,Bündnis90/Grüne,0.03259,592,15554,0.02980,0.03538
2000,Urban regions,PDS/Linke,0.01000,226,15554,0.00843,0.01156
2000,Urban regions,Far right parties,0.00354,71,15554,0.00261,0.00447
2000,Urban regions,Others,0.00358,64,15554,0.00264,0.00452
2000,Urban regions,Party combinations,0.00415,73,15554,0.00314,0.00516
2000,Rural regions,Not leaning towards specific party,0.47123,5003,8343,0.46052,0.48195
2000,Rural regions,SPD,0.13125,1251,8343,0.12400,0.13850
2000,Rural regions,CDU/CSU,0.15352,1445,8343,0.14579,0.16126
2000,Rural regions,FDP,0.00837,71,8343,0.00642,0.01033
2000,Rural regions,Bündnis90/Grüne,0.01402,148,8343,0.01149,0.01654
2000,Rural regions,PDS/Linke,0.02673,299,8343,0.02327,0.03019
2000,Rural regions,Far right parties,0.00444,49,8343,0.00301,0.00586
2000,Rural regions,Others,0.00442,44,8343,0.00300,0.00584
2000,Rural regions,Party combinations,0.00339,33,8343,0.00214,0.00464
2001,Urban regions,Not leaning towards specific party,0.43615,7832,14209,0.42800,0.44431
2001,Urban regions,SPD,0.17823,2971,14209,0.17194,0.18452
2001,Urban regions,CDU/CSU,0.14257,2297,14209,0.13682,0.14832
2001,Urban regions,FDP,0.01478,219,14209,0.01279,0.01676
2001,Urban regions,Bündnis90/Grüne,0.03094,541,14209,0.02809,0.03378
2001,Urban regions,PDS/Linke,0.00896,176,14209,0.00741,0.01051
2001,Urban regions,Far right parties,0.00288,55,14209,0.00200,0.00376
2001,Urban regions,Others,0.00398,56,14209,0.00294,0.00502
2001,Urban regions,Party combinations,0.00424,62,14209,0.00317,0.00531
2001,Rural regions,Not leaning towards specific party,0.49168,4722,7570,0.48042,0.50295
2001,Rural regions,SPD,0.12647,1077,7570,0.11898,0.13396
2001,Rural regions,CDU/CSU,0.14625,1215,7570,0.13829,0.15421
2001,Rural regions,FDP,0.01082,82,7570,0.00849,0.01315
2001,Rural regions,Bündnis90/Grüne,0.01592,142,7570,0.01310,0.01874
2001,Rural regions,PDS/Linke,0.02529,256,7570,0.02176,0.02883
2001,Rural regions,Far right parties,0.00341,42,7570,0.00210,0.00473
2001,Rural regions,Others,0.00336,34,7570,0.00206,0.00467
2002,Urban regions,Not leaning towards specific party,0.42994,7783,15168,0.42206,0.43782
2002,Urban regions,SPD,0.17566,3197,15168,0.16961,0.18172
2002,Urban regions,CDU/CSU,0.14919,2796,15168,0.14352,0.15486
2002,Urban regions,FDP,0.01728,367,15168,0.01521,0.01936
2002,Urban regions,Bündnis90/Grüne,0.02872,603,15168,0.02607,0.03138
2002,Urban regions,PDS/Linke,0.01212,238,15168,0.01038,0.01386
2002,Urban regions,Far right parties,0.00277,46,15168,0.00193,0.00360
2002,Urban regions,Others,0.00404,63,15168,0.00303,0.00505
2002,Urban regions,Party combinations,0.00411,75,15168,0.00309,0.00513
2002,Rural regions,Not leaning towards specific party,0.50413,4671,7666,0.49294,0.51532
2002,Rural regions,SPD,0.11832,1047,7666,0.11109,0.12556
2002,Rural regions,CDU/CSU,0.14246,1339,7666,0.13464,0.15028
2002,Rural regions,FDP,0.00946,113,7666,0.00729,0.01163
2002,Rural regions,Bündnis90/Grüne,0.01273,146,7666,0.01022,0.01523
2002,Rural regions,PDS/Linke,0.02962,311,7666,0.02582,0.03341
2002,Rural regions,Others,0.00426,39,7666,0.00280,0.00572
2003,Urban regions,Not leaning towards specific party,0.40652,7197,14632,0.39856,0.41448
2003,Urban regions,SPD,0.16811,2863,14632,0.16205,0.17417
2003,Urban regions,CDU/CSU,0.17132,3086,14632,0.16521,0.17742
2003,Urban regions,FDP,0.01642,320,14632,0.01436,0.01847
2003,Urban regions,Bündnis90/Grüne,0.04295,811,14632,0.03966,0.04623
2003,Urban regions,PDS/Linke,0.00761,151,14632,0.00620,0.00902
2003,Urban regions,Far right parties,0.00228,40,14632,0.00151,0.00305
2003,Urban regions,Others,0.00346,54,14632,0.00251,0.00442
2003,Urban regions,Party combinations,0.00645,110,14632,0.00515,0.00774
2003,Rural regions,Not leaning towards specific party,0.47596,4213,7371,0.46456,0.48736
2003,Rural regions,SPD,0.11834,1025,7371,0.11096,0.12571
2003,Rural regions,CDU/CSU,0.17330,1546,7371,0.16466,0.18194
2003,Rural regions,FDP,0.01102,102,7371,0.00864,0.01341
2003,Rural regions,Bündnis90/Grüne,0.01784,181,7371,0.01482,0.02086
2003,Rural regions,PDS/Linke,0.02315,235,7371,0.01972,0.02659
2003,Rural regions,Others,0.00368,37,7371,0.00229,0.00506
2003,Rural regions,Party combinations,0.00353,32,7371,0.00217,0.00488
2004,Urban regions,Not leaning towards specific party,0.47060,7954,14294,0.46241,0.47878
2004,Urban regions,SPD,0.13774,2325,14294,0.13209,0.14339
2004,Urban regions,CDU/CSU,0.15272,2696,14294,0.14682,0.15861
2004,Urban regions,FDP,0.01435,289,14294,0.01240,0.01630
2004,Urban regions,Bündnis90/Grüne,0.03695,700,14294,0.03385,0.04004
2004,Urban regions,PDS/Linke,0.00927,170,14294,0.00770,0.01084
2004,Urban regions,Far right parties,0.00261,42,14294,0.00177,0.00344
2004,Urban regions,Others,0.00325,48,14294,0.00231,0.00418
2004,Urban regions,Party combinations,0.00342,70,14294,0.00246,0.00437
2004,Rural regions,Not leaning towards specific party,0.53201,4573,7198,0.52048,0.54353
2004,Rural regions,SPD,0.09193,755,7198,0.08525,0.09860
2004,Rural regions,CDU/CSU,0.15427,1315,7198,0.14592,0.16261
2004,Rural regions,FDP,0.01061,93,7198,0.00824,0.01297
2004,Rural regions,Bündnis90/Grüne,0.01583,170,7198,0.01295,0.01872
2004,Rural regions,PDS/Linke,0.02380,248,7198,0.02028,0.02732
2004,Rural regions,Others,0.00487,44,7198,0.00326,0.00648
2005,Urban regions,Not leaning towards specific party,0.45526,7285,13685,0.44692,0.46361
2005,Urban regions,SPD,0.15451,2491,13685,0.14846,0.16057
2005,Urban regions,CDU/CSU,0.14696,2522,13685,0.14103,0.15289
2005,Urban regions,FDP,0.01413,288,13685,0.01215,0.01610
2005,Urban regions,Bündnis90/Grüne,0.04256,721,13685,0.03918,0.04594
2005,Urban regions,PDS/Linke,0.00977,178,13685,0.00812,0.01141
2005,Urban regions,Far right parties,0.00525,74,13685,0.00404,0.00647
2005,Urban regions,Others,0.00369,52,13685,0.00267,0.00471
2005,Urban regions,Party combinations,0.00383,74,13685,0.00279,0.00486
2005,Rural regions,Not leaning towards specific party,0.52127,4257,6878,0.50947,0.53308
2005,Rural regions,SPD,0.09554,785,6878,0.08859,0.10249
2005,Rural regions,CDU/CSU,0.15195,1225,6878,0.14347,0.16043
2005,Rural regions,FDP,0.01053,94,6878,0.00812,0.01295
2005,Rural regions,Bündnis90/Grüne,0.01782,173,6878,0.01470,0.02095
2005,Rural regions,PDS/Linke,0.02480,257,6878,0.02113,0.02848
2005,Rural regions,Far right parties,0.00852,55,6878,0.00635,0.01069
2005,Rural regions,Others,0.00413,32,6878,0.00262,0.00565
2006,Urban regions,Not leaning towards specific party,0.42329,7067,14324,0.41520,0.43138
2006,Urban regions,SPD,0.16253,2785,14324,0.15649,0.16857
2006,Urban regions,CDU/CSU,0.15452,2872,14324,0.14860,0.16044
2006,Urban regions,FDP,0.01760,361,14324,0.01544,0.01975
2006,Urban regions,Bündnis90/Grüne,0.04062,748,14324,0.03738,0.04385
2006,Urban regions,PDS/Linke,0.01622,290,14324,0.01416,0.01829
2006,Urban regions,Far right parties,0.00580,76,14324,0.00455,0.00704
2006,Urban regions,Others,0.00367,58,14324,0.00268,0.00466
2006,Urban regions,Party combinations,0.00427,67,14324,0.00320,0.00534
2006,Rural regions,Not leaning towards specific party,0.48092,4305,7469,0.46959,0.49225
2006,Rural regions,SPD,0.11251,1002,7469,0.10535,0.11968
2006,Rural regions,CDU/CSU,0.15764,1434,7469,0.14937,0.16590
2006,Rural regions,FDP,0.01492,129,7469,0.01217,0.01767
2006,Rural regions,Bündnis90/Grüne,0.01651,186,7469,0.01362,0.01941
2006,Rural regions,PDS/Linke,0.03324,326,7469,0.02917,0.03731
2006,Rural regions,Far right parties,0.00698,56,7469,0.00509,0.00887
2006,Rural regions,Others,0.00316,31,7469,0.00189,0.00443
2007,Urban regions,Not leaning towards specific party,0.46134,7191,13371,0.45289,0.46979
2007,Urban regions,SPD,0.14563,2349,13371,0.13965,0.15161
2007,Urban regions,CDU/CSU,0.13602,2380,13371,0.13021,0.14183
2007,Urban regions,FDP,0.01582,337,13371,0.01371,0.01794
2007,Urban regions,Bündnis90/Grüne,0.04240,684,13371,0.03898,0.04582
2007,Urban regions,PDS/Linke,0.01520,258,13371,0.01313,0.01728
2007,Urban regions,Far right parties,0.00446,65,13371,0.00333,0.00559
2007,Urban regions,Others,0.00306,50,13371,0.00213,0.00400
2007,Urban regions,Party combinations,0.00381,57,13371,0.00277,0.00486
2007,Rural regions,Not leaning towards specific party,0.53042,4436,7003,0.51873,0.54211
2007,Rural regions,SPD,0.09183,774,7003,0.08507,0.09860
2007,Rural regions,CDU/CSU,0.14011,1166,7003,0.13198,0.14824
2007,Rural regions,FDP,0.01301,114,7003,0.01035,0.01566
2007,Rural regions,Bündnis90/Grüne,0.01837,176,7003,0.01523,0.02152
2007,Rural regions,PDS/Linke,0.03176,287,7003,0.02765,0.03586
2007,Rural regions,Far right parties,0.00731,50,7003,0.00532,0.00931
2008,Urban regions,Not leaning towards specific party,0.45972,6742,12573,0.45101,0.46843
2008,Urban regions,SPD,0.13820,2068,12573,0.13217,0.14423
2008,Urban regions,CDU/CSU,0.14324,2344,12573,0.13712,0.14937
2008,Urban regions,FDP,0.01812,342,12573,0.01579,0.02046
2008,Urban regions,Bündnis90/Grüne,0.04091,626,12573,0.03745,0.04437
2008,Urban regions,PDS/Linke,0.01721,287,12573,0.01493,0.01948
2008,Urban regions,Far right parties,0.00444,61,12573,0.00328,0.00560
2008,Urban regions,Others,0.00267,34,12573,0.00176,0.00357
2008,Urban regions,Party combinations,0.00540,69,12573,0.00412,0.00669
2008,Rural regions,Not leaning towards specific party,0.52228,4129,6576,0.51020,0.53435
2008,Rural regions,SPD,0.09046,704,6576,0.08352,0.09739
2008,Rural regions,CDU/CSU,0.14917,1139,6576,0.14056,0.15778
2008,Rural regions,FDP,0.01145,95,6576,0.00888,0.01402
2008,Rural regions,Bündnis90/Grüne,0.02084,163,6576,0.01738,0.02429
2008,Rural regions,PDS/Linke,0.03684,307,6576,0.03229,0.04139
2008,Rural regions,Far right parties,0.00537,39,6576,0.00360,0.00714
2009,Urban regions,Not leaning towards specific party,0.47719,6321,11616,0.46811,0.48628
2009,Urban regions,SPD,0.12316,1747,11616,0.11718,0.12913
2009,Urban regions,CDU/CSU,0.13252,2028,11616,0.12635,0.13869
2009,Urban regions,FDP,0.02679,455,11616,0.02385,0.02973
2009,Urban regions,Bündnis90/Grüne,0.04571,647,11616,0.04191,0.04951
2009,Urban regions,PDS/Linke,0.01646,257,11616,0.01414,0.01877
2009,Urban regions,Far right parties,0.00502,57,11616,0.00374,0.00631
2009,Urban regions,Others,0.00350,54,11616,0.00243,0.00458
2009,Urban regions,Party combinations,0.00473,50,11616,0.00348,0.00598
2009,Rural regions,Not leaning towards specific party,0.54435,3983,6267,0.53202,0.55668
2009,Rural regions,SPD,0.07686,616,6267,0.07027,0.08346
2009,Rural regions,CDU/CSU,0.13282,1015,6267,0.12442,0.14123
2009,Rural regions,FDP,0.02106,151,6267,0.01750,0.02461
2009,Rural regions,Bündnis90/Grüne,0.02005,179,6267,0.01658,0.02352
2009,Rural regions,PDS/Linke,0.03429,279,6267,0.02979,0.03880
2009,Rural regions,Far right parties,0.00846,44,6267,0.00619,0.01072
2010,Urban regions,Not leaning towards specific party,0.42250,7865,15412,0.41470,0.43030
2010,Urban regions,SPD,0.13955,2311,15412,0.13408,0.14502
2010,Urban regions,CDU/CSU,0.14726,2719,15412,0.14166,0.15285
2010,Urban regions,FDP,0.02219,513,15412,0.01987,0.02452
2010,Urban regions,Bündnis90/Grüne,0.05925,1305,15412,0.05553,0.06298
2010,Urban regions,PDS/Linke,0.02518,433,15412,0.02270,0.02765
2010,Urban regions,Far right parties,0.00568,98,15412,0.00449,0.00686
2010,Urban regions,Others,0.00438,74,15412,0.00334,0.00543
2010,Urban regions,Party combinations,0.00795,94,15412,0.00655,0.00935
2010,Rural regions,Not leaning towards specific party,0.48344,4819,8253,0.47265,0.49422
2010,Rural regions,SPD,0.09646,909,8253,0.09009,0.10283
2010,Rural regions,CDU/CSU,0.15460,1443,8253,0.14680,0.16240
2010,Rural regions,FDP,0.02179,195,8253,0.01864,0.02494
2010,Rural regions,Bündnis90/Grüne,0.02537,307,8253,0.02198,0.02876
2010,Rural regions,PDS/Linke,0.04544,447,8253,0.04094,0.04993
2010,Rural regions,Far right parties,0.00731,63,8253,0.00548,0.00915
2010,Rural regions,Others,0.00393,39,8253,0.00258,0.00528
2010,Rural regions,Party combinations,0.00529,31,8253,0.00373,0.00686
2011,Urban regions,Not leaning towards specific party,0.40211,6956,13232,0.39376,0.41047
2011,Urban regions,SPD,0.12377,2035,13232,0.11816,0.12939
2011,Urban regions,CDU/CSU,0.12671,2333,13232,0.12104,0.13237
2011,Urban regions,FDP,0.00982,227,13232,0.00814,0.01150
2011,Urban regions,Bündnis90/Grüne,0.06625,1193,13232,0.06202,0.07049
2011,Urban regions,PDS/Linke,0.01572,278,13232,0.01360,0.01783
2011,Urban regions,Far right parties,0.00381,59,13232,0.00276,0.00486
2011,Urban regions,Others,0.00515,71,13232,0.00393,0.00637
