year,age_gr,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,66 and older,No migration background,Not leaning towards specific party,0.38776,406,1050,0.35828,0.41725
1985,66 and older,No migration background,SPD,0.24427,261,1050,0.21827,0.27027
1985,66 and older,No migration background,CDU/CSU,0.31574,348,1050,0.28761,0.34387
1985,66 and older,No migration background,FDP,0.03613,35,1050,0.02483,0.04742
1986,17-29 y.,No migration background,Not leaning towards specific party,0.52887,1138,2092,0.50748,0.55027
1986,17-29 y.,No migration background,SPD,0.20769,435,2092,0.19030,0.22508
1986,17-29 y.,No migration background,CDU/CSU,0.16171,345,2092,0.14592,0.17749
1986,17-29 y.,No migration background,Bündnis90/Grüne,0.08237,174,2092,0.07058,0.09415
1986,17-29 y.,Direct migration background,Not leaning towards specific party,0.68486,576,766,0.65194,0.71778
1986,17-29 y.,Direct migration background,SPD,0.18870,156,766,0.16098,0.21643
1986,17-29 y.,Direct migration background,CDU/CSU,0.08639,34,766,0.06648,0.10630
1986,17-29 y.,Indirect migration background,Not leaning towards specific party,0.67460,86,86,0.57499,0.77420
1986,30-45 y.,No migration background,Not leaning towards specific party,0.34365,739,2117,0.32341,0.36388
1986,30-45 y.,No migration background,SPD,0.31320,666,2117,0.29344,0.33296
1986,30-45 y.,No migration background,CDU/CSU,0.25325,550,2117,0.23472,0.27178
1986,30-45 y.,No migration background,FDP,0.02566,55,2117,0.01892,0.03240
1986,30-45 y.,No migration background,Bündnis90/Grüne,0.04758,107,2117,0.03851,0.05665
1986,30-45 y.,Direct migration background,Not leaning towards specific party,0.65126,742,1067,0.62265,0.67987
1986,30-45 y.,Direct migration background,SPD,0.20615,267,1067,0.18186,0.23043
1986,30-45 y.,Direct migration background,CDU/CSU,0.09005,58,1067,0.07287,0.10723
1986,46-65 y.,No migration background,Not leaning towards specific party,0.33320,777,2299,0.31393,0.35247
1986,46-65 y.,No migration background,SPD,0.29134,676,2299,0.27276,0.30992
1986,46-65 y.,No migration background,CDU/CSU,0.33530,795,2299,0.31600,0.35460
1986,46-65 y.,No migration background,FDP,0.02136,51,2299,0.01545,0.02727
1986,46-65 y.,Direct migration background,Not leaning towards specific party,0.50137,562,854,0.46782,0.53493
1986,46-65 y.,Direct migration background,SPD,0.23194,201,854,0.20361,0.26026
1986,46-65 y.,Direct migration background,CDU/CSU,0.23067,91,854,0.20240,0.25894
1986,66 and older,No migration background,Not leaning towards specific party,0.38772,388,963,0.35693,0.41851
1986,66 and older,No migration background,SPD,0.25441,246,963,0.22689,0.28194
1986,66 and older,No migration background,CDU/CSU,0.30418,294,963,0.27511,0.33326
1986,66 and older,No migration background,FDP,0.03461,35,963,0.02306,0.04616
1987,17-29 y.,No migration background,Not leaning towards specific party,0.46148,965,2045,0.43986,0.48309
1987,17-29 y.,No migration background,SPD,0.20206,425,2045,0.18465,0.21947
1987,17-29 y.,No migration background,CDU/CSU,0.21280,435,2045,0.19505,0.23054
1987,17-29 y.,No migration background,FDP,0.01694,33,2045,0.01135,0.02254
1987,17-29 y.,No migration background,Bündnis90/Grüne,0.09115,187,2045,0.07867,0.10363
1987,17-29 y.,Direct migration background,Not leaning towards specific party,0.67541,549,788,0.64270,0.70812
1987,17-29 y.,Direct migration background,SPD,0.16073,150,788,0.13507,0.18639
1987,17-29 y.,Direct migration background,CDU/CSU,0.08881,37,788,0.06894,0.10869
1987,17-29 y.,Direct migration background,Bündnis90/Grüne,0.06553,52,788,0.04824,0.08282
1987,17-29 y.,Indirect migration background,Not leaning towards specific party,0.68139,96,96,0.58769,0.77508
1987,30-45 y.,No migration background,Not leaning towards specific party,0.30484,654,2071,0.28500,0.32467
1987,30-45 y.,No migration background,SPD,0.30551,630,2071,0.28566,0.32535
1987,30-45 y.,No migration background,CDU/CSU,0.27060,563,2071,0.25147,0.28974
1987,30-45 y.,No migration background,FDP,0.04085,86,2071,0.03232,0.04937
1987,30-45 y.,No migration background,Bündnis90/Grüne,0.06299,138,2071,0.05252,0.07345
1987,30-45 y.,Direct migration background,Not leaning towards specific party,0.60662,709,1048,0.57702,0.63621
1987,30-45 y.,Direct migration background,SPD,0.20269,235,1048,0.17834,0.22704
1987,30-45 y.,Direct migration background,CDU/CSU,0.13062,70,1048,0.11020,0.15103
1987,30-45 y.,Direct migration background,Bündnis90/Grüne,0.05260,34,1048,0.03908,0.06612
1987,46-65 y.,No migration background,Not leaning towards specific party,0.27003,622,2224,0.25157,0.28848
1987,46-65 y.,No migration background,SPD,0.29464,673,2224,0.27568,0.31359
1987,46-65 y.,No migration background,CDU/CSU,0.36495,833,2224,0.34493,0.38496
1987,46-65 y.,No migration background,FDP,0.04302,96,2224,0.03459,0.05146
1987,46-65 y.,Direct migration background,Not leaning towards specific party,0.50601,593,876,0.47288,0.53914
1987,46-65 y.,Direct migration background,SPD,0.22666,184,876,0.19892,0.25440
1987,46-65 y.,Direct migration background,CDU/CSU,0.22430,99,876,0.19666,0.25194
1987,66 and older,No migration background,Not leaning towards specific party,0.32496,341,992,0.29580,0.35412
1987,66 and older,No migration background,SPD,0.26833,263,992,0.24074,0.29592
1987,66 and older,No migration background,CDU/CSU,0.33864,344,992,0.30918,0.36811
1987,66 and older,No migration background,FDP,0.04654,44,992,0.03343,0.05966
1987,66 and older,Direct migration background,Not leaning towards specific party,0.49679,31,31,0.31787,0.67571
1988,17-29 y.,No migration background,Not leaning towards specific party,0.53198,1035,1865,0.50933,0.55464
1988,17-29 y.,No migration background,SPD,0.20506,384,1865,0.18673,0.22339
1988,17-29 y.,No migration background,CDU/CSU,0.16569,322,1865,0.14881,0.18257
1988,17-29 y.,No migration background,Bündnis90/Grüne,0.06994,124,1865,0.05836,0.08152
1988,17-29 y.,Direct migration background,Not leaning towards specific party,0.63887,545,760,0.60469,0.67304
1988,17-29 y.,Direct migration background,SPD,0.20996,144,760,0.18099,0.23894
1988,17-29 y.,Direct migration background,CDU/CSU,0.09177,37,760,0.07123,0.11231
1988,17-29 y.,Direct migration background,Bündnis90/Grüne,0.03890,34,760,0.02514,0.05265
1988,17-29 y.,Indirect migration background,Not leaning towards specific party,0.64369,128,174,0.57232,0.71505
1988,17-29 y.,Indirect migration background,SPD,0.23828,46,174,0.17479,0.30176
1988,30-45 y.,No migration background,Not leaning towards specific party,0.34332,694,1971,0.32235,0.36429
1988,30-45 y.,No migration background,SPD,0.31530,639,1971,0.29479,0.33582
1988,30-45 y.,No migration background,CDU/CSU,0.22641,453,1971,0.20793,0.24489
1988,30-45 y.,No migration background,FDP,0.03364,67,1971,0.02568,0.04160
1988,30-45 y.,No migration background,Bündnis90/Grüne,0.06357,118,1971,0.05279,0.07434
1988,30-45 y.,Direct migration background,Not leaning towards specific party,0.64854,654,893,0.61721,0.67987
1988,30-45 y.,Direct migration background,SPD,0.18547,188,893,0.15996,0.21097
1988,30-45 y.,Direct migration background,CDU/CSU,0.10482,51,893,0.08471,0.12492
1988,46-65 y.,No migration background,Not leaning towards specific party,0.30823,664,2157,0.28874,0.32772
1988,46-65 y.,No migration background,SPD,0.31930,705,2157,0.29962,0.33898
1988,46-65 y.,No migration background,CDU/CSU,0.32131,717,2157,0.30160,0.34102
1988,46-65 y.,No migration background,FDP,0.03178,71,2157,0.02438,0.03919
1988,46-65 y.,Direct migration background,Not leaning towards specific party,0.50738,597,886,0.47444,0.54032
1988,46-65 y.,Direct migration background,SPD,0.26039,205,886,0.23147,0.28930
1988,46-65 y.,Direct migration background,CDU/CSU,0.21250,84,886,0.18555,0.23945
1988,66 and older,No migration background,Not leaning towards specific party,0.35099,349,953,0.32067,0.38131
1988,66 and older,No migration background,SPD,0.27668,259,953,0.24826,0.30509
1988,66 and older,No migration background,CDU/CSU,0.31298,309,953,0.28353,0.34244
1988,66 and older,No migration background,FDP,0.03921,36,953,0.02688,0.05154
1989,17-29 y.,No migration background,Not leaning towards specific party,0.56975,1074,1833,0.54707,0.59242
1989,17-29 y.,No migration background,SPD,0.18736,350,1833,0.16949,0.20523
1989,17-29 y.,No migration background,CDU/CSU,0.13133,240,1833,0.11587,0.14680
1989,17-29 y.,No migration background,Bündnis90/Grüne,0.06789,119,1833,0.05637,0.07941
1989,17-29 y.,No migration background,Others,0.02459,50,1833,0.01750,0.03168
1989,17-29 y.,Direct migration background,Not leaning towards specific party,0.62446,491,698,0.58850,0.66041
1989,17-29 y.,Direct migration background,SPD,0.20812,163,698,0.17798,0.23826
1989,17-29 y.,Direct migration background,Bündnis90/Grüne,0.07444,44,698,0.05495,0.09392
1989,17-29 y.,Indirect migration background,Not leaning towards specific party,0.61027,139,202,0.54285,0.67769
1989,17-29 y.,Indirect migration background,SPD,0.27956,63,202,0.21752,0.34160
1989,30-45 y.,No migration background,Not leaning towards specific party,0.35847,723,1925,0.33704,0.37989
1989,30-45 y.,No migration background,SPD,0.31282,604,1925,0.29210,0.33353
1989,30-45 y.,No migration background,CDU/CSU,0.20479,395,1925,0.18676,0.22282
1989,30-45 y.,No migration background,FDP,0.02151,42,1925,0.01502,0.02799
1989,30-45 y.,No migration background,Bündnis90/Grüne,0.06320,118,1925,0.05233,0.07408
1989,30-45 y.,No migration background,Others,0.02527,43,1925,0.01826,0.03228
1989,30-45 y.,Direct migration background,Not leaning towards specific party,0.55934,541,859,0.52612,0.59256
1989,30-45 y.,Direct migration background,SPD,0.25224,237,859,0.22318,0.28130
1989,30-45 y.,Direct migration background,CDU/CSU,0.09908,50,859,0.07908,0.11907
1989,30-45 y.,Direct migration background,Bündnis90/Grüne,0.05913,31,859,0.04335,0.07492
1989,46-65 y.,No migration background,Not leaning towards specific party,0.33308,682,2036,0.31261,0.35356
1989,46-65 y.,No migration background,SPD,0.31067,644,2036,0.29057,0.33078
1989,46-65 y.,No migration background,CDU/CSU,0.29408,614,2036,0.27429,0.31388
1989,46-65 y.,No migration background,FDP,0.02144,48,2036,0.01515,0.02773
1989,46-65 y.,No migration background,Others,0.02509,48,2036,0.01830,0.03189
1989,46-65 y.,Direct migration background,Not leaning towards specific party,0.55434,572,880,0.52148,0.58720
1989,46-65 y.,Direct migration background,SPD,0.24761,237,880,0.21907,0.27614
1989,46-65 y.,Direct migration background,CDU/CSU,0.17232,71,880,0.14736,0.19729
1989,66 and older,No migration background,Not leaning towards specific party,0.35733,350,881,0.32567,0.38900
1989,66 and older,No migration background,SPD,0.27720,248,881,0.24763,0.30678
1989,66 and older,No migration background,CDU/CSU,0.29557,283,881,0.26542,0.32572
1990,17-29 y.,No migration background,Not leaning towards specific party,0.42163,996,1692,0.39810,0.44517
1990,17-29 y.,No migration background,SPD,0.15496,341,1692,0.13771,0.17221
1990,17-29 y.,No migration background,CDU/CSU,0.12109,269,1692,0.10554,0.13664
1990,17-29 y.,No migration background,Bündnis90/Grüne,0.03985,86,1692,0.03052,0.04917
1990,17-29 y.,Direct migration background,Not leaning towards specific party,0.60782,449,660,0.57054,0.64510
1990,17-29 y.,Direct migration background,SPD,0.23163,176,660,0.19942,0.26384
1990,17-29 y.,Direct migration background,Bündnis90/Grüne,0.06182,35,660,0.04343,0.08020
1990,17-29 y.,Indirect migration background,Not leaning towards specific party,0.68925,180,239,0.63045,0.74804
1990,17-29 y.,Indirect migration background,SPD,0.19293,59,239,0.14279,0.24306
1990,30-45 y.,No migration background,Not leaning towards specific party,0.26655,661,1899,0.24665,0.28644
1990,30-45 y.,No migration background,SPD,0.27394,668,1899,0.25388,0.29400
1990,30-45 y.,No migration background,CDU/CSU,0.16289,406,1899,0.14628,0.17951
1990,30-45 y.,No migration background,FDP,0.02085,54,1899,0.01442,0.02727
1990,30-45 y.,No migration background,Bündnis90/Grüne,0.04570,110,1899,0.03631,0.05510
1990,30-45 y.,Direct migration background,Not leaning towards specific party,0.58631,539,810,0.55237,0.62025
1990,30-45 y.,Direct migration background,SPD,0.22804,224,810,0.19912,0.25695
1990,30-45 y.,Direct migration background,CDU/CSU,0.08652,47,810,0.06715,0.10589
1990,46-65 y.,No migration background,Not leaning towards specific party,0.23269,576,1937,0.21387,0.25151
1990,46-65 y.,No migration background,SPD,0.26256,661,1937,0.24296,0.28217
1990,46-65 y.,No migration background,CDU/CSU,0.24393,631,1937,0.22480,0.26306
1990,46-65 y.,No migration background,FDP,0.02583,69,1937,0.01877,0.03290
1990,46-65 y.,Direct migration background,Not leaning towards specific party,0.47460,578,889,0.44175,0.50744
1990,46-65 y.,Direct migration background,SPD,0.23203,231,889,0.20426,0.25979
1990,46-65 y.,Direct migration background,CDU/CSU,0.16293,80,889,0.13864,0.18722
1990,66 and older,No migration background,Not leaning towards specific party,0.28140,333,910,0.25217,0.31064
1990,66 and older,No migration background,SPD,0.23235,260,910,0.20489,0.25980
1990,66 and older,No migration background,CDU/CSU,0.26629,317,910,0.23755,0.29502
1991,17-29 y.,No migration background,Not leaning towards specific party,0.43291,988,1654,0.40903,0.45680
1991,17-29 y.,No migration background,SPD,0.14427,325,1654,0.12733,0.16120
1991,17-29 y.,No migration background,CDU/CSU,0.11980,262,1654,0.10415,0.13546
1991,17-29 y.,No migration background,Bündnis90/Grüne,0.03434,79,1654,0.02556,0.04312
1991,17-29 y.,Direct migration background,Not leaning towards specific party,0.19109,46,46,0.07622,0.30596
1991,30-45 y.,No migration background,Not leaning towards specific party,0.27406,713,1951,0.25426,0.29385
1991,30-45 y.,No migration background,SPD,0.24192,621,1951,0.22291,0.26093
1991,30-45 y.,No migration background,CDU/CSU,0.17142,443,1951,0.15469,0.18815
1991,30-45 y.,No migration background,FDP,0.02739,66,1951,0.02015,0.03464
1991,30-45 y.,No migration background,Bündnis90/Grüne,0.04519,108,1951,0.03597,0.05441
1991,30-45 y.,Direct migration background,Not leaning towards specific party,0.25316,81,81,0.15787,0.34844
1991,46-65 y.,No migration background,Not leaning towards specific party,0.23732,594,1883,0.21810,0.25654
1991,46-65 y.,No migration background,SPD,0.23183,598,1883,0.21277,0.25090
1991,46-65 y.,No migration background,CDU/CSU,0.24557,617,1883,0.22612,0.26501
1991,46-65 y.,No migration background,FDP,0.02999,74,1883,0.02228,0.03769
1991,46-65 y.,Direct migration background,Not leaning towards specific party,0.18480,70,162,0.12485,0.24476
1991,46-65 y.,Direct migration background,SPD,0.11427,38,162,0.06513,0.16341
1991,46-65 y.,Direct migration background,CDU/CSU,0.13826,54,162,0.08494,0.19158
1991,66 and older,No migration background,Not leaning towards specific party,0.29651,342,901,0.26667,0.32634
1991,66 and older,No migration background,SPD,0.21365,239,901,0.18687,0.24043
1991,66 and older,No migration background,CDU/CSU,0.26307,320,901,0.23430,0.29183
1992,17-29 y.,No migration background,Not leaning towards specific party,0.64422,1725,2541,0.62560,0.66284
1992,17-29 y.,No migration background,SPD,0.14806,352,2541,0.13425,0.16187
1992,17-29 y.,No migration background,CDU/CSU,0.12022,271,2541,0.10757,0.13286
1992,17-29 y.,No migration background,FDP,0.01825,35,2541,0.01304,0.02345
1992,17-29 y.,No migration background,Bündnis90/Grüne,0.04308,120,2541,0.03518,0.05097
1992,17-29 y.,No migration background,Others,0.01511,38,2541,0.01037,0.01986
1992,17-29 y.,Direct migration background,Not leaning towards specific party,0.76306,486,575,0.72827,0.79784
1992,17-29 y.,Direct migration background,SPD,0.11116,89,575,0.08545,0.13688
1992,17-29 y.,Indirect migration background,Not leaning towards specific party,0.74574,283,338,0.69925,0.79223
1992,17-29 y.,Indirect migration background,SPD,0.12632,55,338,0.09085,0.16179
1992,30-45 y.,No migration background,Not leaning towards specific party,0.49541,1863,3400,0.47860,0.51221
1992,30-45 y.,No migration background,SPD,0.23373,715,3400,0.21950,0.24796
1992,30-45 y.,No migration background,CDU/CSU,0.17010,557,3400,0.15747,0.18273
1992,30-45 y.,No migration background,FDP,0.02235,70,3400,0.01738,0.02732
1992,30-45 y.,No migration background,Bündnis90/Grüne,0.05421,161,3400,0.04660,0.06182
1992,30-45 y.,No migration background,Others,0.01090,34,3400,0.00741,0.01439
1992,30-45 y.,Direct migration background,Not leaning towards specific party,0.68878,562,758,0.65579,0.72176
1992,30-45 y.,Direct migration background,SPD,0.18242,155,758,0.15491,0.20994
1992,30-45 y.,Direct migration background,CDU/CSU,0.07317,41,758,0.05462,0.09172
1992,46-65 y.,No migration background,Not leaning towards specific party,0.42689,1391,2993,0.40917,0.44461
1992,46-65 y.,No migration background,SPD,0.24552,691,2993,0.23009,0.26094
1992,46-65 y.,No migration background,CDU/CSU,0.26022,727,2993,0.24450,0.27594
1992,46-65 y.,No migration background,FDP,0.02886,88,2993,0.02286,0.03486
1992,46-65 y.,No migration background,Bündnis90/Grüne,0.01302,43,2993,0.00895,0.01708
1992,46-65 y.,No migration background,PDS/Linke,0.01104,53,2993,0.00730,0.01478
1992,46-65 y.,Direct migration background,Not leaning towards specific party,0.61899,712,972,0.58845,0.64954
1992,46-65 y.,Direct migration background,SPD,0.20130,175,972,0.17608,0.22653
1992,46-65 y.,Direct migration background,CDU/CSU,0.14734,85,972,0.12504,0.16963
1992,66 and older,No migration background,Not leaning towards specific party,0.44846,618,1262,0.42101,0.47591
1992,66 and older,No migration background,SPD,0.22296,273,1262,0.19999,0.24593
1992,66 and older,No migration background,CDU/CSU,0.26883,339,1262,0.24436,0.29330
1992,66 and older,No migration background,FDP,0.02565,32,1262,0.01692,0.03437
1992,66 and older,Direct migration background,Not leaning towards specific party,0.46438,70,106,0.36898,0.55978
1992,66 and older,Direct migration background,CDU/CSU,0.29552,36,106,0.20825,0.38280
1993,17-29 y.,No migration background,Not leaning towards specific party,0.70254,1800,2436,0.68439,0.72070
1993,17-29 y.,No migration background,SPD,0.10030,241,2436,0.08837,0.11223
1993,17-29 y.,No migration background,CDU/CSU,0.09029,192,2436,0.07891,0.10168
1993,17-29 y.,No migration background,FDP,0.01814,37,2436,0.01284,0.02344
1993,17-29 y.,No migration background,Bündnis90/Grüne,0.05323,119,2436,0.04431,0.06215
1993,17-29 y.,No migration background,Far right parties,0.01856,47,2436,0.01320,0.02392
1993,17-29 y.,Direct migration background,Not leaning towards specific party,0.77063,463,540,0.73514,0.80613
1993,17-29 y.,Direct migration background,SPD,0.11283,77,540,0.08612,0.13954
1993,17-29 y.,Indirect migration background,Not leaning towards specific party,0.79219,337,397,0.75222,0.83215
1993,17-29 y.,Indirect migration background,SPD,0.12608,60,397,0.09339,0.15878
1993,30-45 y.,No migration background,Not leaning towards specific party,0.55578,2041,3378,0.53902,0.57253
1993,30-45 y.,No migration background,SPD,0.19584,600,3378,0.18246,0.20923
1993,30-45 y.,No migration background,CDU/CSU,0.13884,431,3378,0.12718,0.15050
1993,30-45 y.,No migration background,FDP,0.01765,54,3378,0.01321,0.02210
1993,30-45 y.,No migration background,Bündnis90/Grüne,0.06077,181,3378,0.05271,0.06882
1993,30-45 y.,No migration background,PDS/Linke,0.00628,34,3378,0.00361,0.00894
1993,30-45 y.,No migration background,Far right parties,0.01266,37,3378,0.00889,0.01643
1993,30-45 y.,Direct migration background,Not leaning towards specific party,0.68594,550,715,0.65189,0.71998
1993,30-45 y.,Direct migration background,SPD,0.15180,133,715,0.12548,0.17812
1993,30-45 y.,Direct migration background,CDU/CSU,0.07705,32,715,0.05749,0.09661
1993,46-65 y.,No migration background,Not leaning towards specific party,0.46283,1469,2936,0.44479,0.48087
1993,46-65 y.,No migration background,SPD,0.23278,632,2936,0.21749,0.24807
1993,46-65 y.,No migration background,CDU/CSU,0.22767,621,2936,0.21250,0.24285
1993,46-65 y.,No migration background,FDP,0.02437,69,2936,0.01879,0.02995
1993,46-65 y.,No migration background,Bündnis90/Grüne,0.01759,55,2936,0.01283,0.02234
1993,46-65 y.,No migration background,PDS/Linke,0.01143,52,2936,0.00759,0.01528
1993,46-65 y.,No migration background,Far right parties,0.01600,38,2936,0.01146,0.02054
1993,46-65 y.,Direct migration background,Not leaning towards specific party,0.65094,708,960,0.62077,0.68111
1993,46-65 y.,Direct migration background,SPD,0.18574,186,960,0.16113,0.21036
1993,46-65 y.,Direct migration background,CDU/CSU,0.11938,66,960,0.09886,0.13990
1993,66 and older,No migration background,Not leaning towards specific party,0.49665,676,1228,0.46867,0.52462
1993,66 and older,No migration background,SPD,0.20300,255,1228,0.18050,0.22551
1993,66 and older,No migration background,CDU/CSU,0.23034,297,1228,0.20678,0.25390
1993,66 and older,Direct migration background,Not leaning towards specific party,0.54701,90,124,0.45904,0.63498
1993,66 and older,Direct migration background,CDU/CSU,0.24983,34,124,0.17332,0.32634
1994,17-29 y.,No migration background,Not leaning towards specific party,0.69672,1707,2342,0.67810,0.71535
1994,17-29 y.,No migration background,SPD,0.11806,274,2342,0.10499,0.13113
1994,17-29 y.,No migration background,CDU/CSU,0.08147,176,2342,0.07039,0.09255
1994,17-29 y.,No migration background,Bündnis90/Grüne,0.05574,118,2342,0.04645,0.06504
1994,17-29 y.,No migration background,PDS/Linke,0.01278,33,2342,0.00823,0.01733
1994,17-29 y.,No migration background,Far right parties,0.01292,34,2342,0.00834,0.01749
1994,17-29 y.,Direct migration background,Not leaning towards specific party,0.76848,399,481,0.73075,0.80622
1994,17-29 y.,Direct migration background,SPD,0.12926,82,481,0.09925,0.15928
1994,17-29 y.,Indirect migration background,Not leaning towards specific party,0.79348,339,411,0.75429,0.83266
1994,17-29 y.,Indirect migration background,SPD,0.11843,72,411,0.08716,0.14971
1994,30-45 y.,No migration background,Not leaning towards specific party,0.53233,1992,3324,0.51536,0.54929
1994,30-45 y.,No migration background,SPD,0.21229,624,3324,0.19838,0.22619
1994,30-45 y.,No migration background,CDU/CSU,0.14307,432,3324,0.13116,0.15497
1994,30-45 y.,No migration background,FDP,0.01477,43,3324,0.01067,0.01887
1994,30-45 y.,No migration background,Bündnis90/Grüne,0.06400,172,3324,0.05568,0.07232
1994,30-45 y.,No migration background,PDS/Linke,0.01104,61,3324,0.00748,0.01459
1994,30-45 y.,Direct migration background,Not leaning towards specific party,0.67703,500,678,0.64181,0.71225
1994,30-45 y.,Direct migration background,SPD,0.16274,136,678,0.13494,0.19055
1994,30-45 y.,Direct migration background,CDU/CSU,0.09988,42,678,0.07729,0.12246
1994,46-65 y.,No migration background,Not leaning towards specific party,0.42183,1375,2880,0.40379,0.43987
1994,46-65 y.,No migration background,SPD,0.27134,704,2880,0.25510,0.28759
1994,46-65 y.,No migration background,CDU/CSU,0.23804,628,2880,0.22249,0.25360
1994,46-65 y.,No migration background,FDP,0.02039,53,2880,0.01523,0.02555
1994,46-65 y.,No migration background,Bündnis90/Grüne,0.01555,50,2880,0.01103,0.02007
1994,46-65 y.,No migration background,PDS/Linke,0.01512,70,2880,0.01067,0.01958
1994,46-65 y.,Direct migration background,Not leaning towards specific party,0.61039,667,921,0.57888,0.64191
1994,46-65 y.,Direct migration background,SPD,0.21369,185,921,0.18720,0.24017
1994,46-65 y.,Direct migration background,CDU/CSU,0.12871,69,921,0.10707,0.15035
1994,66 and older,No migration background,Not leaning towards specific party,0.46275,627,1272,0.43534,0.49017
1994,66 and older,No migration background,SPD,0.22813,286,1272,0.20506,0.25120
1994,66 and older,No migration background,CDU/CSU,0.25179,326,1272,0.22793,0.27565
1994,66 and older,No migration background,PDS/Linke,0.01669,33,1272,0.00964,0.02373
