year,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Post-secondary Non-tertiary Level,CDU/CSU,0.14343,41,176,0.09150,0.19536
1991,First Stage of Tertiary Education,Not leaning towards specific party,0.26895,172,466,0.22865,0.30925
1991,First Stage of Tertiary Education,SPD,0.16568,111,466,0.13188,0.19947
1991,First Stage of Tertiary Education,CDU/CSU,0.31017,183,466,0.26812,0.35221
1991,Second Stage of Tertiary Education,Not leaning towards specific party,0.17634,192,663,0.14730,0.20537
1991,Second Stage of Tertiary Education,SPD,0.14019,165,663,0.11374,0.16664
1991,Second Stage of Tertiary Education,CDU/CSU,0.17270,187,663,0.14391,0.20149
1991,Second Stage of Tertiary Education,FDP,0.05785,59,663,0.04006,0.07563
1991,Second Stage of Tertiary Education,Bündnis90/Grüne,0.05317,60,663,0.03607,0.07026
1992,Pre-primary Level,Not leaning towards specific party,0.65053,132,132,0.56888,0.73218
1992,Primary Level,Not leaning towards specific party,0.81414,522,601,0.78302,0.84527
1992,Primary Level,SPD,0.13871,79,601,0.11106,0.16637
1992,Lower Secondary Level,Not leaning towards specific party,0.58226,1805,2725,0.56374,0.60078
1992,Lower Secondary Level,SPD,0.20634,497,2725,0.19114,0.22153
1992,Lower Secondary Level,CDU/CSU,0.17935,368,2725,0.16494,0.19375
1992,Lower Secondary Level,Bündnis90/Grüne,0.01137,55,2725,0.00739,0.01535
1992,Upper Secondary Level,Not leaning towards specific party,0.50777,3776,6681,0.49578,0.51976
1992,Upper Secondary Level,SPD,0.22817,1392,6681,0.21811,0.23823
1992,Upper Secondary Level,CDU/CSU,0.20277,1165,6681,0.19313,0.21241
1992,Upper Secondary Level,FDP,0.01719,100,6681,0.01407,0.02031
1992,Upper Secondary Level,Bündnis90/Grüne,0.02123,140,6681,0.01777,0.02469
1992,Upper Secondary Level,PDS/Linke,0.00515,49,6681,0.00344,0.00687
1992,Upper Secondary Level,Others,0.01012,59,6681,0.00772,0.01252
1992,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.44272,197,337,0.38961,0.49583
1992,Post-secondary Non-tertiary Level,SPD,0.24969,94,337,0.20341,0.29597
1992,Post-secondary Non-tertiary Level,CDU/CSU,0.14150,46,337,0.10423,0.17877
1992,First Stage of Tertiary Education,Not leaning towards specific party,0.43930,359,697,0.40243,0.47618
1992,First Stage of Tertiary Education,SPD,0.18546,141,697,0.15658,0.21434
1992,First Stage of Tertiary Education,CDU/CSU,0.29003,197,697,0.25632,0.32374
1992,Second Stage of Tertiary Education,Not leaning towards specific party,0.42650,809,1633,0.40251,0.45050
1992,Second Stage of Tertiary Education,SPD,0.17967,284,1633,0.16105,0.19830
1992,Second Stage of Tertiary Education,CDU/CSU,0.19259,257,1633,0.17346,0.21172
1992,Second Stage of Tertiary Education,FDP,0.06570,82,1633,0.05368,0.07772
1992,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09008,139,1633,0.07619,0.10397
1992,Second Stage of Tertiary Education,PDS/Linke,0.02920,62,1633,0.02103,0.03737
1993,Pre-primary Level,Not leaning towards specific party,0.71954,141,141,0.64513,0.79396
1993,Primary Level,Not leaning towards specific party,0.84729,519,594,0.81833,0.87624
1993,Primary Level,SPD,0.11300,75,594,0.08752,0.13848
1993,Lower Secondary Level,Not leaning towards specific party,0.62647,1827,2621,0.60795,0.64499
1993,Lower Secondary Level,SPD,0.18324,438,2621,0.16842,0.19805
1993,Lower Secondary Level,CDU/CSU,0.15123,305,2621,0.13752,0.16495
1993,Lower Secondary Level,Bündnis90/Grüne,0.01466,51,2621,0.01006,0.01927
1993,Upper Secondary Level,Not leaning towards specific party,0.56289,4112,6616,0.55093,0.57484
1993,Upper Secondary Level,SPD,0.19616,1183,6616,0.18660,0.20573
1993,Upper Secondary Level,CDU/CSU,0.16947,940,6616,0.16043,0.17851
1993,Upper Secondary Level,FDP,0.01843,92,6616,0.01519,0.02167
1993,Upper Secondary Level,Bündnis90/Grüne,0.02361,157,6616,0.01995,0.02727
1993,Upper Secondary Level,PDS/Linke,0.00536,47,6616,0.00360,0.00712
1993,Upper Secondary Level,Far right parties,0.01470,85,6616,0.01180,0.01760
1993,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47528,203,357,0.42340,0.52716
1993,Post-secondary Non-tertiary Level,SPD,0.18962,72,357,0.14890,0.23034
1993,Post-secondary Non-tertiary Level,CDU/CSU,0.13774,47,357,0.10194,0.17354
1993,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10045,35,357,0.06922,0.13168
1993,First Stage of Tertiary Education,Not leaning towards specific party,0.47335,376,671,0.43554,0.51116
1993,First Stage of Tertiary Education,SPD,0.16962,127,671,0.14121,0.19804
1993,First Stage of Tertiary Education,CDU/CSU,0.25270,168,671,0.21979,0.28560
1993,Second Stage of Tertiary Education,Not leaning towards specific party,0.45877,843,1609,0.43441,0.48312
1993,Second Stage of Tertiary Education,SPD,0.16661,270,1609,0.14840,0.18482
1993,Second Stage of Tertiary Education,CDU/CSU,0.16698,212,1609,0.14875,0.18521
1993,Second Stage of Tertiary Education,FDP,0.05179,64,1609,0.04096,0.06263
1993,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10024,145,1609,0.08556,0.11492
1993,Second Stage of Tertiary Education,PDS/Linke,0.03614,75,1609,0.02701,0.04526
1994,Pre-primary Level,Not leaning towards specific party,0.76821,192,192,0.70836,0.82805
1994,Primary Level,Not leaning towards specific party,0.81637,453,531,0.78341,0.84933
1994,Primary Level,SPD,0.13545,78,531,0.10631,0.16458
1994,Lower Secondary Level,Not leaning towards specific party,0.58246,1612,2433,0.56286,0.60206
1994,Lower Secondary Level,SPD,0.22440,489,2433,0.20782,0.24098
1994,Lower Secondary Level,CDU/CSU,0.15394,284,2433,0.13960,0.16829
1994,Lower Secondary Level,Bündnis90/Grüne,0.01563,48,2433,0.01070,0.02056
1994,Upper Secondary Level,Not leaning towards specific party,0.53740,3898,6537,0.52532,0.54949
1994,Upper Secondary Level,SPD,0.22223,1303,6537,0.21215,0.23231
1994,Upper Secondary Level,CDU/CSU,0.17804,967,6537,0.16876,0.18731
1994,Upper Secondary Level,FDP,0.01142,56,6537,0.00884,0.01399
1994,Upper Secondary Level,Bündnis90/Grüne,0.02316,154,6537,0.01951,0.02680
1994,Upper Secondary Level,PDS/Linke,0.00806,72,6537,0.00589,0.01022
1994,Upper Secondary Level,Far right parties,0.00828,54,6537,0.00608,0.01048
1994,Upper Secondary Level,Others,0.00598,33,6537,0.00411,0.00785
1994,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46631,209,368,0.41527,0.51735
1994,Post-secondary Non-tertiary Level,SPD,0.20835,79,368,0.16680,0.24990
1994,Post-secondary Non-tertiary Level,CDU/CSU,0.13024,43,368,0.09580,0.16467
1994,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.11888,37,368,0.08577,0.15199
1994,First Stage of Tertiary Education,Not leaning towards specific party,0.47040,387,686,0.43302,0.50778
1994,First Stage of Tertiary Education,SPD,0.17668,127,686,0.14812,0.20524
1994,First Stage of Tertiary Education,CDU/CSU,0.27297,172,686,0.23961,0.30633
1994,Second Stage of Tertiary Education,Not leaning towards specific party,0.42360,812,1625,0.39957,0.44763
1994,Second Stage of Tertiary Education,SPD,0.18773,288,1625,0.16874,0.20673
1994,Second Stage of Tertiary Education,CDU/CSU,0.18326,239,1625,0.16444,0.20207
1994,Second Stage of Tertiary Education,FDP,0.04496,55,1625,0.03488,0.05503
1994,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09615,128,1625,0.08181,0.11048
1994,Second Stage of Tertiary Education,PDS/Linke,0.04376,103,1625,0.03381,0.05371
1995,Pre-primary Level,Not leaning towards specific party,0.63429,198,198,0.56703,0.70155
1995,Primary Level,Not leaning towards specific party,0.80886,432,502,0.77443,0.84329
1995,Primary Level,SPD,0.10606,70,502,0.07910,0.13303
1995,Lower Secondary Level,Not leaning towards specific party,0.56418,1581,2439,0.54450,0.58387
1995,Lower Secondary Level,SPD,0.21712,447,2439,0.20075,0.23348
1995,Lower Secondary Level,CDU/CSU,0.18199,359,2439,0.16667,0.19731
1995,Lower Secondary Level,Bündnis90/Grüne,0.01808,52,2439,0.01279,0.02337
1995,Upper Secondary Level,Not leaning towards specific party,0.48224,3665,6681,0.47026,0.49423
1995,Upper Secondary Level,SPD,0.23046,1371,6681,0.22036,0.24056
1995,Upper Secondary Level,CDU/CSU,0.21479,1235,6681,0.20495,0.22464
1995,Upper Secondary Level,FDP,0.01323,65,6681,0.01049,0.01597
1995,Upper Secondary Level,Bündnis90/Grüne,0.03210,202,6681,0.02788,0.03633
1995,Upper Secondary Level,PDS/Linke,0.01064,101,6681,0.00818,0.01310
1995,Upper Secondary Level,Far right parties,0.00700,42,6681,0.00500,0.00900
1995,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43284,229,452,0.38711,0.47856
1995,Post-secondary Non-tertiary Level,SPD,0.20021,86,452,0.16328,0.23714
1995,Post-secondary Non-tertiary Level,CDU/CSU,0.19127,86,452,0.15497,0.22757
1995,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.13648,51,452,0.10480,0.16817
1995,First Stage of Tertiary Education,Not leaning towards specific party,0.43168,350,722,0.39552,0.46783
1995,First Stage of Tertiary Education,SPD,0.21517,157,722,0.18517,0.24516
1995,First Stage of Tertiary Education,CDU/CSU,0.26156,180,722,0.22948,0.29364
1995,First Stage of Tertiary Education,Bündnis90/Grüne,0.04271,35,722,0.02795,0.05747
1995,Second Stage of Tertiary Education,Not leaning towards specific party,0.39955,772,1741,0.37653,0.42256
1995,Second Stage of Tertiary Education,SPD,0.18381,309,1741,0.16561,0.20201
1995,Second Stage of Tertiary Education,CDU/CSU,0.20904,321,1741,0.18994,0.22815
1995,Second Stage of Tertiary Education,FDP,0.03328,45,1741,0.02485,0.04170
1995,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11617,176,1741,0.10111,0.13122
1995,Second Stage of Tertiary Education,PDS/Linke,0.05298,118,1741,0.04246,0.06351
1996,Pre-primary Level,Not leaning towards specific party,0.69891,217,217,0.63774,0.76009
1996,Primary Level,Not leaning towards specific party,0.82016,402,462,0.78510,0.85522
1996,Primary Level,SPD,0.09925,60,462,0.07196,0.12655
1996,Lower Secondary Level,Not leaning towards specific party,0.59399,1573,2336,0.57407,0.61391
1996,Lower Secondary Level,SPD,0.18961,374,2336,0.17371,0.20551
1996,Lower Secondary Level,CDU/CSU,0.17264,333,2336,0.15731,0.18797
1996,Lower Secondary Level,Bündnis90/Grüne,0.02059,56,2336,0.01483,0.02634
1996,Upper Secondary Level,Not leaning towards specific party,0.51636,3806,6571,0.50427,0.52844
1996,Upper Secondary Level,SPD,0.19281,1147,6571,0.18327,0.20235
1996,Upper Secondary Level,CDU/CSU,0.21954,1219,6571,0.20953,0.22955
1996,Upper Secondary Level,FDP,0.01135,46,6571,0.00879,0.01391
1996,Upper Secondary Level,Bündnis90/Grüne,0.03003,201,6571,0.02591,0.03416
1996,Upper Secondary Level,PDS/Linke,0.01164,105,6571,0.00905,0.01423
1996,Upper Secondary Level,Far right parties,0.00922,47,6571,0.00691,0.01153
1996,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51045,260,454,0.46442,0.55649
1996,Post-secondary Non-tertiary Level,SPD,0.15014,75,454,0.11725,0.18304
1996,Post-secondary Non-tertiary Level,CDU/CSU,0.15901,66,454,0.12534,0.19269
1996,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.13678,53,454,0.10514,0.16842
1996,First Stage of Tertiary Education,Not leaning towards specific party,0.42489,362,725,0.38888,0.46090
1996,First Stage of Tertiary Education,SPD,0.20520,144,725,0.17578,0.23462
1996,First Stage of Tertiary Education,CDU/CSU,0.26515,182,725,0.23299,0.29730
1996,First Stage of Tertiary Education,Bündnis90/Grüne,0.05565,37,725,0.03895,0.07235
1996,Second Stage of Tertiary Education,Not leaning towards specific party,0.39043,783,1751,0.36757,0.41328
1996,Second Stage of Tertiary Education,SPD,0.17590,286,1751,0.15806,0.19374
