year,pgisced97,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Lower Secondary Level,Earn money,0.05840,194,388,0.03503,0.08176
1998,Lower Secondary Level,Both equally,0.06334,194,388,0.03907,0.08760
1998,Upper Secondary Level,Earn money,0.05554,449,1070,0.04181,0.06927
1998,Upper Secondary Level,Other reasons,0.00854,57,1070,0.00303,0.01406
1998,Upper Secondary Level,Both equally,0.06934,564,1070,0.05411,0.08456
1998,Post-secondary Non-tertiary Level,Both equally,0.08220,52,52,0.00681,0.15758
1998,First Stage of Tertiary Education,Both equally,0.04314,45,45,-0.01690,0.10317
1998,Second Stage of Tertiary Education,Earn money,0.02637,49,163,0.00170,0.05105
1998,Second Stage of Tertiary Education,Both equally,0.05175,114,163,0.01763,0.08586
1999,Pre-primary Level,Earn money,0.24088,78,223,0.18463,0.29714
1999,Pre-primary Level,Both equally,0.41703,145,223,0.35217,0.48189
1999,Lower Secondary Level,Earn money,0.05626,175,339,0.03169,0.08082
1999,Lower Secondary Level,Both equally,0.05490,164,339,0.03062,0.07919
1999,Upper Secondary Level,Earn money,0.04086,343,928,0.02811,0.05360
1999,Upper Secondary Level,Other reasons,0.00637,43,928,0.00125,0.01149
1999,Upper Secondary Level,Both equally,0.06804,542,928,0.05183,0.08425
1999,Post-secondary Non-tertiary Level,Both equally,0.10548,55,55,0.02355,0.18741
1999,First Stage of Tertiary Education,Both equally,0.03468,34,34,-0.02775,0.09711
1999,Second Stage of Tertiary Education,Earn money,0.01761,36,137,-0.00449,0.03972
1999,Second Stage of Tertiary Education,Both equally,0.04856,101,137,0.01243,0.08468
2000,Pre-primary Level,Earn money,0.25695,133,344,0.21071,0.30320
2000,Pre-primary Level,Both equally,0.41882,211,344,0.36661,0.47104
2000,Primary Level,Earn money,0.08238,33,33,-0.01288,0.17764
2000,Lower Secondary Level,Earn money,0.06203,259,519,0.04126,0.08280
2000,Lower Secondary Level,Both equally,0.06396,260,519,0.04289,0.08503
2000,Upper Secondary Level,Earn money,0.04482,692,1716,0.03503,0.05461
2000,Upper Secondary Level,Other reasons,0.00826,116,1716,0.00398,0.01254
2000,Upper Secondary Level,Both equally,0.06042,908,1716,0.04914,0.07169
2000,Post-secondary Non-tertiary Level,Earn money,0.05059,63,170,0.01755,0.08363
2000,Post-secondary Non-tertiary Level,Both equally,0.08406,107,170,0.04223,0.12590
2000,First Stage of Tertiary Education,Earn money,0.02811,62,162,0.00258,0.05364
2000,First Stage of Tertiary Education,Both equally,0.04215,100,162,0.01111,0.07319
2000,Second Stage of Tertiary Education,Earn money,0.01552,68,310,0.00174,0.02930
2000,Second Stage of Tertiary Education,Other reasons,0.01085,44,310,-0.00070,0.02240
2000,Second Stage of Tertiary Education,Both equally,0.04819,198,310,0.02431,0.07207
2001,Pre-primary Level,Earn money,0.28421,146,382,0.23892,0.32950
2001,Pre-primary Level,Both equally,0.40562,236,382,0.35632,0.45493
2001,Lower Secondary Level,Earn money,0.06686,231,455,0.04389,0.08984
2001,Lower Secondary Level,Both equally,0.05771,224,455,0.03626,0.07916
2001,Upper Secondary Level,Earn money,0.04263,561,1462,0.03227,0.05298
2001,Upper Secondary Level,Other reasons,0.00629,78,1462,0.00224,0.01034
2001,Upper Secondary Level,Both equally,0.06170,823,1462,0.04936,0.07404
2001,Post-secondary Non-tertiary Level,Earn money,0.05164,55,159,0.01713,0.08615
2001,Post-secondary Non-tertiary Level,Both equally,0.08026,104,159,0.03790,0.12263
2001,First Stage of Tertiary Education,Earn money,0.02236,47,134,-0.00277,0.04749
2001,First Stage of Tertiary Education,Both equally,0.04389,87,134,0.00907,0.07870
2001,Second Stage of Tertiary Education,Earn money,0.01737,70,253,0.00124,0.03350
2001,Second Stage of Tertiary Education,Both equally,0.05134,183,253,0.02409,0.07859
2003,Pre-primary Level,Earn money,0.25466,158,416,0.21274,0.29657
2003,Pre-primary Level,Both equally,0.39608,258,416,0.34903,0.44314
2003,Primary Level,Earn money,0.11806,33,33,0.00626,0.22986
2003,Lower Secondary Level,Earn money,0.06912,211,396,0.04411,0.09414
2003,Lower Secondary Level,Both equally,0.06768,185,396,0.04291,0.09245
2003,Upper Secondary Level,Earn money,0.05738,676,1508,0.04564,0.06912
2003,Upper Secondary Level,Other reasons,0.00451,59,1508,0.00113,0.00789
2003,Upper Secondary Level,Both equally,0.06111,773,1508,0.04902,0.07320
2003,Post-secondary Non-tertiary Level,Earn money,0.05433,55,164,0.01953,0.08913
2003,Post-secondary Non-tertiary Level,Both equally,0.08753,109,164,0.04414,0.13091
2003,First Stage of Tertiary Education,Earn money,0.03369,54,144,0.00412,0.06326
2003,First Stage of Tertiary Education,Both equally,0.04691,90,144,0.01225,0.08156
2003,Second Stage of Tertiary Education,Earn money,0.02400,79,263,0.00547,0.04254
2003,Second Stage of Tertiary Education,Both equally,0.04595,184,263,0.02060,0.07131
2005,Pre-primary Level,Earn money,0.19676,130,354,0.15528,0.23823
2005,Pre-primary Level,Both equally,0.34563,224,354,0.29601,0.39524
2005,Lower Secondary Level,Earn money,0.06790,165,313,0.03998,0.09581
2005,Lower Secondary Level,Both equally,0.05907,148,313,0.03291,0.08523
2005,Upper Secondary Level,Earn money,0.04837,532,1250,0.03647,0.06027
2005,Upper Secondary Level,Other reasons,0.00274,40,1250,-0.00016,0.00565
2005,Upper Secondary Level,Both equally,0.06264,678,1250,0.04920,0.07608
2005,Post-secondary Non-tertiary Level,Earn money,0.04964,55,137,0.01314,0.08615
2005,Post-secondary Non-tertiary Level,Both equally,0.06956,82,137,0.02681,0.11232
2005,First Stage of Tertiary Education,Earn money,0.02031,36,98,-0.00776,0.04839
2005,First Stage of Tertiary Education,Both equally,0.04195,62,98,0.00206,0.08185
2005,Second Stage of Tertiary Education,Earn money,0.01745,49,221,0.00015,0.03476
2005,Second Stage of Tertiary Education,Both equally,0.05104,172,221,0.02196,0.08012
2007,Pre-primary Level,Earn money,0.13501,97,239,0.09159,0.17843
2007,Pre-primary Level,Both equally,0.21334,142,239,0.16129,0.26538
2007,Lower Secondary Level,Earn money,0.06633,158,348,0.04014,0.09251
2007,Lower Secondary Level,Both equally,0.08010,190,348,0.05154,0.10866
2007,Upper Secondary Level,Earn money,0.04940,507,1245,0.03736,0.06144
2007,Upper Secondary Level,Other reasons,0.00423,44,1245,0.00062,0.00784
2007,Upper Secondary Level,Both equally,0.06297,694,1245,0.04947,0.07647
2007,Post-secondary Non-tertiary Level,Earn money,0.05473,45,156,0.01893,0.09054
2007,Post-secondary Non-tertiary Level,Both equally,0.08570,111,156,0.04163,0.12977
2007,First Stage of Tertiary Education,Both equally,0.04425,61,61,-0.00779,0.09629
2007,Second Stage of Tertiary Education,Earn money,0.01596,62,233,-0.00017,0.03208
2007,Second Stage of Tertiary Education,Both equally,0.05027,171,233,0.02215,0.07838
2009,Pre-primary Level,Earn money,0.16033,76,209,0.11047,0.21019
2009,Pre-primary Level,Both equally,0.24734,133,209,0.18870,0.30597
2009,Lower Secondary Level,Earn money,0.07362,127,256,0.04156,0.10567
2009,Lower Secondary Level,Both equally,0.06477,129,256,0.03456,0.09498
2009,Upper Secondary Level,Earn money,0.05016,466,992,0.03657,0.06375
2009,Upper Secondary Level,Other reasons,0.00597,41,992,0.00118,0.01077
2009,Upper Secondary Level,Both equally,0.04975,485,992,0.03621,0.06329
2009,Post-secondary Non-tertiary Level,Earn money,0.04591,45,117,0.00782,0.08399
2009,Post-secondary Non-tertiary Level,Both equally,0.06623,72,117,0.02097,0.11148
2009,First Stage of Tertiary Education,Both equally,0.03995,39,39,-0.02232,0.10222
2009,Second Stage of Tertiary Education,Earn money,0.02097,72,204,0.00126,0.04068
2009,Second Stage of Tertiary Education,Both equally,0.03291,132,204,0.00837,0.05745
2011,Pre-primary Level,Earn money,0.07417,52,155,0.03278,0.11556
2011,Pre-primary Level,Both equally,0.10631,103,155,0.05762,0.15499
2011,Lower Secondary Level,Earn money,0.02887,81,190,0.00500,0.05275
2011,Lower Secondary Level,Both equally,0.03465,109,190,0.00858,0.06073
2011,Upper Secondary Level,Earn money,0.02799,339,768,0.01631,0.03966
2011,Upper Secondary Level,Both equally,0.03205,429,768,0.01958,0.04451
2011,Post-secondary Non-tertiary Level,Earn money,0.01876,31,87,-0.00992,0.04743
2011,Post-secondary Non-tertiary Level,Both equally,0.02650,56,87,-0.00745,0.06044
2011,First Stage of Tertiary Education,Both equally,0.01312,32,32,-0.02694,0.05318
2011,Second Stage of Tertiary Education,Earn money,0.00994,58,177,-0.00472,0.02459
2011,Second Stage of Tertiary Education,Both equally,0.02106,119,177,-0.00015,0.04227
2013,Pre-primary Level,Earn money,0.08070,65,172,0.03988,0.12153
2013,Pre-primary Level,Both equally,0.14967,107,172,0.09620,0.20314
2013,Lower Secondary Level,Earn money,0.03761,119,249,0.01393,0.06128
2013,Lower Secondary Level,Both equally,0.04417,130,249,0.01859,0.06974
2013,Upper Secondary Level,Earn money,0.03698,414,965,0.02506,0.04889
2013,Upper Secondary Level,Other reasons,0.00696,68,965,0.00171,0.01221
2013,Upper Secondary Level,Both equally,0.03775,483,965,0.02572,0.04978
2013,Post-secondary Non-tertiary Level,Earn money,0.02958,43,113,-0.00180,0.06096
2013,Post-secondary Non-tertiary Level,Both equally,0.03889,70,113,0.00309,0.07470
2013,First Stage of Tertiary Education,Both equally,0.02154,36,36,-0.02656,0.06963
2013,Second Stage of Tertiary Education,Earn money,0.01237,67,210,-0.00261,0.02736
2013,Second Stage of Tertiary Education,Both equally,0.02460,143,210,0.00360,0.04560
2017,Pre-primary Level,Earn money,0.12258,100,274,0.08368,0.16148
2017,Pre-primary Level,Both equally,0.25206,174,274,0.20055,0.30356
2017,Primary Level,Earn money,0.10002,71,139,0.04996,0.15008
2017,Primary Level,Both equally,0.12891,68,139,0.07300,0.18483
2017,Lower Secondary Level,Earn money,0.06741,256,594,0.04723,0.08759
2017,Lower Secondary Level,Other reasons,0.00841,38,594,0.00106,0.01576
2017,Lower Secondary Level,Both equally,0.07656,300,594,0.05516,0.09797
2017,Upper Secondary Level,Earn money,0.03760,531,1330,0.02737,0.04783
2017,Upper Secondary Level,Other reasons,0.00789,117,1330,0.00313,0.01265
2017,Upper Secondary Level,Both equally,0.04737,682,1330,0.03595,0.05879
2017,Post-secondary Non-tertiary Level,Earn money,0.03287,87,280,0.01195,0.05379
2017,Post-secondary Non-tertiary Level,Other reasons,0.01274,31,280,-0.00042,0.02591
2017,Post-secondary Non-tertiary Level,Both equally,0.07710,162,280,0.04580,0.10841
2017,Second Stage of Tertiary Education,Earn money,0.02270,144,500,0.00963,0.03577
2017,Second Stage of Tertiary Education,Other reasons,0.00660,54,500,-0.00050,0.01371
2017,Second Stage of Tertiary Education,Both equally,0.04036,302,500,0.02309,0.05763
