year,age_gr,migback,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,Direct migration background,Earn money,0.08907,83,164,0.04534,0.13280
1996,30-45 y.,Direct migration background,Both equally,0.11396,81,164,0.06517,0.16274
1996,46-65 y.,No migration background,Earn money,0.03561,120,249,0.01255,0.05867
1996,46-65 y.,No migration background,Both equally,0.03530,129,249,0.01233,0.05826
1996,46-65 y.,Direct migration background,Earn money,0.04955,52,52,-0.01001,0.10911
1997,17-29 y.,No migration background,Earn money,0.12220,258,635,0.09671,0.14769
1997,17-29 y.,No migration background,Both equally,0.18913,377,635,0.15864,0.21961
1997,17-29 y.,Direct migration background,Earn money,0.14754,71,163,0.09293,0.20216
1997,17-29 y.,Direct migration background,Both equally,0.20089,92,163,0.13919,0.26259
1997,17-29 y.,Indirect migration background,Earn money,0.11711,58,155,0.06633,0.16790
1997,17-29 y.,Indirect migration background,Both equally,0.23502,97,155,0.16805,0.30198
1997,30-45 y.,No migration background,Earn money,0.05735,199,562,0.03811,0.07659
1997,30-45 y.,No migration background,Other reasons,0.01067,34,562,0.00217,0.01917
1997,30-45 y.,No migration background,Both equally,0.09134,329,562,0.06750,0.11518
1997,30-45 y.,Direct migration background,Earn money,0.08710,83,170,0.04459,0.12961
1997,30-45 y.,Direct migration background,Both equally,0.11981,87,170,0.07085,0.16877
1997,46-65 y.,No migration background,Earn money,0.03430,115,258,0.01205,0.05655
1997,46-65 y.,No migration background,Both equally,0.04740,143,258,0.02142,0.07338
1997,46-65 y.,Direct migration background,Earn money,0.04307,59,96,0.00225,0.08390
1997,46-65 y.,Direct migration background,Both equally,0.05143,37,96,0.00701,0.09584
1998,17-29 y.,No migration background,Earn money,0.11808,259,716,0.09442,0.14173
1998,17-29 y.,No migration background,Other reasons,0.02235,38,716,0.01151,0.03318
1998,17-29 y.,No migration background,Both equally,0.18220,419,716,0.15390,0.21049
1998,17-29 y.,Direct migration background,Earn money,0.15679,70,150,0.09841,0.21518
1998,17-29 y.,Direct migration background,Both equally,0.18804,80,150,0.12530,0.25079
1998,17-29 y.,Indirect migration background,Earn money,0.16441,69,151,0.10510,0.22373
1998,17-29 y.,Indirect migration background,Both equally,0.17121,82,151,0.11093,0.23150
1998,30-45 y.,No migration background,Earn money,0.06076,253,648,0.04235,0.07917
1998,30-45 y.,No migration background,Other reasons,0.01258,49,648,0.00399,0.02117
1998,30-45 y.,No migration background,Both equally,0.08540,346,648,0.06386,0.10693
1998,30-45 y.,Direct migration background,Earn money,0.10739,86,140,0.05592,0.15886
1998,30-45 y.,Direct migration background,Both equally,0.06967,54,140,0.02735,0.11200
1998,46-65 y.,No migration background,Earn money,0.03135,119,265,0.01033,0.05237
1998,46-65 y.,No migration background,Both equally,0.03458,146,265,0.01254,0.05662
1998,46-65 y.,Direct migration background,Earn money,0.06633,57,92,0.01520,0.11746
1998,46-65 y.,Direct migration background,Both equally,0.05064,35,92,0.00559,0.09569
1999,17-29 y.,No migration background,Earn money,0.11934,258,640,0.09420,0.14447
1999,17-29 y.,No migration background,Both equally,0.18564,382,640,0.15549,0.21579
1999,17-29 y.,Direct migration background,Earn money,0.13111,50,120,0.07046,0.19175
1999,17-29 y.,Direct migration background,Both equally,0.17867,70,120,0.10984,0.24749
1999,17-29 y.,Indirect migration background,Earn money,0.12672,63,147,0.07276,0.18068
1999,17-29 y.,Indirect migration background,Both equally,0.18141,84,147,0.11890,0.24392
1999,30-45 y.,No migration background,Earn money,0.04978,186,541,0.03144,0.06812
1999,30-45 y.,No migration background,Other reasons,0.00726,33,541,0.00010,0.01443
1999,30-45 y.,No migration background,Both equally,0.08222,322,541,0.05905,0.10538
1999,30-45 y.,Direct migration background,Earn money,0.09459,71,127,0.04349,0.14569
1999,30-45 y.,Direct migration background,Both equally,0.06414,56,127,0.02136,0.10692
1999,46-65 y.,No migration background,Earn money,0.01830,79,219,0.00050,0.03609
1999,46-65 y.,No migration background,Both equally,0.03462,140,219,0.01035,0.05888
1999,46-65 y.,Direct migration background,Earn money,0.03549,34,34,-0.02764,0.09862
2000,17-29 y.,No migration background,Earn money,0.11378,411,1091,0.09492,0.13263
2000,17-29 y.,No migration background,Other reasons,0.01220,44,1091,0.00568,0.01871
2000,17-29 y.,No migration background,Both equally,0.17706,636,1091,0.15440,0.19973
2000,17-29 y.,Direct migration background,Earn money,0.16142,95,203,0.11068,0.21216
2000,17-29 y.,Direct migration background,Both equally,0.16570,108,203,0.11443,0.21698
2000,17-29 y.,Indirect migration background,Earn money,0.14337,91,217,0.09663,0.19010
2000,17-29 y.,Indirect migration background,Both equally,0.21224,126,217,0.15771,0.26677
2000,30-45 y.,No migration background,Earn money,0.04594,361,1000,0.03295,0.05892
2000,30-45 y.,No migration background,Other reasons,0.01226,92,1000,0.00543,0.01908
2000,30-45 y.,No migration background,Both equally,0.07618,547,1000,0.05973,0.09263
2000,30-45 y.,Direct migration background,Earn money,0.09246,116,231,0.05503,0.12990
2000,30-45 y.,Direct migration background,Both equally,0.09429,115,231,0.05652,0.13206
2000,46-65 y.,No migration background,Earn money,0.02440,180,451,0.01014,0.03865
2000,46-65 y.,No migration background,Other reasons,0.00826,51,451,-0.00010,0.01663
2000,46-65 y.,No migration background,Both equally,0.02941,220,451,0.01380,0.04502
2000,46-65 y.,Direct migration background,Earn money,0.03918,48,90,-0.00113,0.07948
2000,46-65 y.,Direct migration background,Both equally,0.03460,42,90,-0.00337,0.07257
2001,17-29 y.,No migration background,Earn money,0.12546,387,1016,0.10508,0.14584
2001,17-29 y.,No migration background,Other reasons,0.01091,35,1016,0.00452,0.01730
2001,17-29 y.,No migration background,Both equally,0.17158,594,1016,0.14839,0.19478
2001,17-29 y.,Direct migration background,Earn money,0.16976,77,163,0.11195,0.22757
2001,17-29 y.,Direct migration background,Both equally,0.15799,86,163,0.10182,0.21416
2001,17-29 y.,Indirect migration background,Earn money,0.12636,70,207,0.08099,0.17173
2001,17-29 y.,Indirect migration background,Both equally,0.22187,137,207,0.16513,0.27861
2001,30-45 y.,No migration background,Earn money,0.04735,303,872,0.03324,0.06145
2001,30-45 y.,No migration background,Other reasons,0.01029,67,872,0.00359,0.01699
2001,30-45 y.,No migration background,Both equally,0.07685,502,872,0.05916,0.09454
2001,30-45 y.,Direct migration background,Earn money,0.08149,86,185,0.04196,0.12102
2001,30-45 y.,Direct migration background,Both equally,0.10626,99,185,0.06173,0.15079
2001,46-65 y.,No migration background,Earn money,0.02441,161,413,0.00951,0.03931
2001,46-65 y.,No migration background,Other reasons,0.00573,32,413,-0.00156,0.01303
2001,46-65 y.,No migration background,Both equally,0.03553,220,413,0.01765,0.05340
2001,46-65 y.,Direct migration background,Earn money,0.04616,47,89,0.00232,0.09000
2001,46-65 y.,Direct migration background,Both equally,0.05176,42,89,0.00547,0.09805
2003,17-29 y.,No migration background,Earn money,0.13444,443,1136,0.11459,0.15429
2003,17-29 y.,No migration background,Other reasons,0.01219,46,1136,0.00581,0.01858
2003,17-29 y.,No migration background,Both equally,0.18699,647,1136,0.16431,0.20968
2003,17-29 y.,Direct migration background,Earn money,0.19343,67,132,0.12579,0.26107
2003,17-29 y.,Direct migration background,Both equally,0.15988,65,132,0.09712,0.22265
2003,17-29 y.,Indirect migration background,Earn money,0.13827,72,175,0.08698,0.18956
2003,17-29 y.,Indirect migration background,Both equally,0.17661,103,175,0.11995,0.23327
2003,30-45 y.,No migration background,Earn money,0.06103,340,832,0.04476,0.07731
2003,30-45 y.,No migration background,Other reasons,0.00702,49,832,0.00134,0.01269
2003,30-45 y.,No migration background,Both equally,0.07929,443,832,0.06092,0.09766
2003,30-45 y.,Direct migration background,Earn money,0.12170,99,180,0.07381,0.16960
2003,30-45 y.,Direct migration background,Both equally,0.10269,81,180,0.05822,0.14716
2003,46-65 y.,No migration background,Earn money,0.03639,208,444,0.01895,0.05382
2003,46-65 y.,No migration background,Both equally,0.03753,236,444,0.01983,0.05522
2003,46-65 y.,Direct migration background,Earn money,0.04370,39,92,0.00170,0.08571
2003,46-65 y.,Direct migration background,Both equally,0.06473,53,92,0.01417,0.11528
2005,17-29 y.,No migration background,Earn money,0.11767,363,962,0.09730,0.13805
2005,17-29 y.,No migration background,Other reasons,0.01123,32,962,0.00457,0.01789
2005,17-29 y.,No migration background,Both equally,0.17930,567,962,0.15504,0.20355
2005,17-29 y.,Direct migration background,Earn money,0.12771,43,109,0.06477,0.19066
2005,17-29 y.,Direct migration background,Both equally,0.19566,66,109,0.12084,0.27049
2005,17-29 y.,Indirect migration background,Earn money,0.10702,60,165,0.05971,0.15434
2005,17-29 y.,Indirect migration background,Both equally,0.17585,105,165,0.11758,0.23411
2005,30-45 y.,No migration background,Earn money,0.05329,261,614,0.03551,0.07107
2005,30-45 y.,No migration background,Both equally,0.07291,353,614,0.05233,0.09349
2005,30-45 y.,Direct migration background,Earn money,0.09558,68,127,0.04424,0.14692
2005,30-45 y.,Direct migration background,Both equally,0.08683,59,127,0.03767,0.13600
2005,46-65 y.,No migration background,Earn money,0.03445,177,401,0.01658,0.05232
2005,46-65 y.,No migration background,Both equally,0.04108,224,401,0.02163,0.06053
2005,46-65 y.,Direct migration background,Earn money,0.04736,42,82,0.00110,0.09362
2005,46-65 y.,Direct migration background,Both equally,0.05791,40,82,0.00704,0.10877
2007,17-29 y.,No migration background,Earn money,0.11186,358,964,0.09195,0.13176
2007,17-29 y.,No migration background,Other reasons,0.01124,34,964,0.00458,0.01790
2007,17-29 y.,No migration background,Both equally,0.16847,572,964,0.14483,0.19212
2007,17-29 y.,Direct migration background,Earn money,0.13923,39,103,0.07205,0.20642
2007,17-29 y.,Direct migration background,Both equally,0.24616,64,103,0.16256,0.32976
2007,17-29 y.,Indirect migration background,Earn money,0.13641,68,151,0.08148,0.19134
2007,17-29 y.,Indirect migration background,Both equally,0.17202,83,151,0.11163,0.23242
2007,30-45 y.,No migration background,Earn money,0.04821,205,557,0.03040,0.06601
2007,30-45 y.,No migration background,Both equally,0.07170,352,557,0.05025,0.09314
2007,30-45 y.,Direct migration background,Earn money,0.09856,65,131,0.04732,0.14980
2007,30-45 y.,Direct migration background,Both equally,0.12015,66,131,0.06426,0.17604
2007,46-65 y.,No migration background,Earn money,0.03393,185,428,0.01676,0.05110
2007,46-65 y.,No migration background,Both equally,0.04234,243,428,0.02324,0.06144
2007,46-65 y.,Direct migration background,Earn money,0.06451,36,82,0.01101,0.11801
2007,46-65 y.,Direct migration background,Both equally,0.07120,46,82,0.01520,0.12721
2009,17-29 y.,No migration background,Earn money,0.11965,311,752,0.09644,0.14287
2009,17-29 y.,No migration background,Both equally,0.15343,441,752,0.12765,0.17920
2009,17-29 y.,Direct migration background,Both equally,0.15473,35,35,0.03316,0.27629
2009,17-29 y.,Indirect migration background,Earn money,0.12323,65,141,0.06878,0.17768
2009,17-29 y.,Indirect migration background,Both equally,0.15864,76,141,0.09812,0.21915
2009,30-45 y.,No migration background,Earn money,0.05387,199,431,0.03253,0.07521
2009,30-45 y.,No migration background,Both equally,0.05632,232,431,0.03453,0.07811
2009,30-45 y.,Direct migration background,Earn money,0.08997,52,93,0.03150,0.14844
2009,30-45 y.,Direct migration background,Both equally,0.06590,41,93,0.01520,0.11661
2009,46-65 y.,No migration background,Earn money,0.03237,166,361,0.01409,0.05065
2009,46-65 y.,No migration background,Both equally,0.03671,195,361,0.01728,0.05613
2009,46-65 y.,Direct migration background,Earn money,0.07216,39,39,-0.01011,0.15442
2011,17-29 y.,No migration background,Earn money,0.05959,210,558,0.03993,0.07924
2011,17-29 y.,No migration background,Both equally,0.09439,348,558,0.07011,0.11867
2011,17-29 y.,Indirect migration background,Earn money,0.06591,35,109,0.01911,0.11270
2011,17-29 y.,Indirect migration background,Both equally,0.08639,74,109,0.03340,0.13937
2011,30-45 y.,No migration background,Earn money,0.02010,138,334,0.00503,0.03518
2011,30-45 y.,No migration background,Both equally,0.02272,196,334,0.00671,0.03872
2011,30-45 y.,Direct migration background,Both equally,0.02960,35,35,-0.02737,0.08657
2011,46-65 y.,No migration background,Earn money,0.02428,151,325,0.00752,0.04104
2011,46-65 y.,No migration background,Both equally,0.02299,174,325,0.00667,0.03931
2011,46-65 y.,Direct migration background,Both equally,0.04888,32,32,-0.02702,0.12479
2013,17-29 y.,No migration background,Earn money,0.08665,265,673,0.06538,0.10792
2013,17-29 y.,No migration background,Other reasons,0.01846,43,673,0.00829,0.02864
2013,17-29 y.,No migration background,Both equally,0.12443,365,673,0.09947,0.14938
2013,17-29 y.,Indirect migration background,Earn money,0.04188,38,105,0.00338,0.08038
2013,17-29 y.,Indirect migration background,Both equally,0.07379,67,105,0.02355,0.12404
2013,30-45 y.,No migration background,Earn money,0.03699,158,415,0.01881,0.05517
2013,30-45 y.,No migration background,Other reasons,0.00917,31,415,-0.00001,0.01835
2013,30-45 y.,No migration background,Both equally,0.04329,226,415,0.02368,0.06289
2013,30-45 y.,Direct migration background,Earn money,0.01726,41,90,-0.00980,0.04431
2013,30-45 y.,Direct migration background,Both equally,0.03530,49,90,-0.00304,0.07364
2013,46-65 y.,No migration background,Earn money,0.03242,190,441,0.01587,0.04897
2013,46-65 y.,No migration background,Other reasons,0.00487,40,441,-0.00163,0.01138
2013,46-65 y.,No migration background,Both equally,0.02748,211,441,0.01220,0.04275
2013,46-65 y.,Direct migration background,Earn money,0.02327,34,72,-0.01180,0.05834
2013,46-65 y.,Direct migration background,Both equally,0.03352,38,72,-0.00835,0.07539
2017,17-29 y.,No migration background,Earn money,0.09361,352,949,0.07507,0.11215
2017,17-29 y.,No migration background,Other reasons,0.01816,75,949,0.00966,0.02666
2017,17-29 y.,No migration background,Both equally,0.14954,522,949,0.12684,0.17225
2017,17-29 y.,Direct migration background,Earn money,0.08565,83,216,0.04824,0.12306
2017,17-29 y.,Direct migration background,Both equally,0.18262,133,216,0.13098,0.23427
2017,17-29 y.,Indirect migration background,Earn money,0.13005,125,293,0.09147,0.16863
2017,17-29 y.,Indirect migration background,Both equally,0.17785,168,293,0.13399,0.22171
2017,30-45 y.,No migration background,Earn money,0.04153,200,567,0.02510,0.05797
2017,30-45 y.,No migration background,Other reasons,0.00936,55,567,0.00143,0.01729
2017,30-45 y.,No migration background,Both equally,0.06563,312,567,0.04523,0.08603
2017,30-45 y.,Direct migration background,Earn money,0.08207,204,503,0.05806,0.10608
2017,30-45 y.,Direct migration background,Other reasons,0.01167,34,503,0.00228,0.02106
2017,30-45 y.,Direct migration background,Both equally,0.11263,265,503,0.08497,0.14028
2017,30-45 y.,Indirect migration background,Earn money,0.05642,45,100,0.01097,0.10187
2017,30-45 y.,Indirect migration background,Both equally,0.07878,55,100,0.02571,0.13185
2017,46-65 y.,No migration background,Earn money,0.02402,177,476,0.01025,0.03779
2017,46-65 y.,No migration background,Other reasons,0.00841,65,476,0.00020,0.01662
2017,46-65 y.,No migration background,Both equally,0.02755,234,476,0.01283,0.04228
2017,46-65 y.,Direct migration background,Earn money,0.04522,81,185,0.01520,0.07524
2017,46-65 y.,Direct migration background,Both equally,0.06580,104,185,0.02998,0.10163
