year,age_gr,pgisced97,plb0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,46-65 y.,Second Stage of Tertiary Education,Both equally,0.05996,41,41,-0.01362,0.13353
1997,17-29 y.,Pre-primary Level,Earn money,0.20954,71,237,0.15762,0.26147
1997,17-29 y.,Pre-primary Level,Both equally,0.55742,166,237,0.49405,0.62079
1997,17-29 y.,Lower Secondary Level,Earn money,0.13099,89,204,0.08458,0.17741
1997,17-29 y.,Lower Secondary Level,Both equally,0.15964,115,204,0.10926,0.21003
1997,17-29 y.,Upper Secondary Level,Earn money,0.11647,168,374,0.08391,0.14902
1997,17-29 y.,Upper Secondary Level,Both equally,0.16385,206,374,0.12629,0.20142
1997,30-45 y.,Lower Secondary Level,Earn money,0.09847,53,106,0.04148,0.15546
1997,30-45 y.,Lower Secondary Level,Both equally,0.13308,53,106,0.06811,0.19805
1997,30-45 y.,Upper Secondary Level,Earn money,0.07162,169,422,0.04698,0.09625
1997,30-45 y.,Upper Secondary Level,Both equally,0.10496,253,422,0.07568,0.13424
1997,30-45 y.,Second Stage of Tertiary Education,Both equally,0.05993,51,51,-0.00586,0.12573
1997,46-65 y.,Lower Secondary Level,Earn money,0.05216,52,52,-0.00887,0.11318
1997,46-65 y.,Upper Secondary Level,Earn money,0.03705,82,186,0.00983,0.06427
1997,46-65 y.,Upper Secondary Level,Both equally,0.05366,104,186,0.02119,0.08613
1998,17-29 y.,Pre-primary Level,Earn money,0.26434,87,232,0.20747,0.32121
1998,17-29 y.,Pre-primary Level,Both equally,0.43577,145,232,0.37182,0.49971
1998,17-29 y.,Lower Secondary Level,Earn money,0.13604,95,219,0.09053,0.18155
1998,17-29 y.,Lower Secondary Level,Both equally,0.16444,124,219,0.11523,0.21364
1998,17-29 y.,Upper Secondary Level,Earn money,0.12011,159,381,0.08742,0.15280
1998,17-29 y.,Upper Secondary Level,Both equally,0.16362,222,381,0.12643,0.20081
1998,30-45 y.,Lower Secondary Level,Earn money,0.12101,61,106,0.05862,0.18339
1998,30-45 y.,Lower Secondary Level,Both equally,0.10763,45,106,0.04835,0.16691
1998,30-45 y.,Upper Secondary Level,Earn money,0.07132,197,441,0.04727,0.09537
1998,30-45 y.,Upper Secondary Level,Both equally,0.09510,244,441,0.06769,0.12251
1998,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06271,57,57,-0.00079,0.12621
1998,46-65 y.,Lower Secondary Level,Earn money,0.03840,38,38,-0.02352,0.10032
1998,46-65 y.,Upper Secondary Level,Earn money,0.03910,93,191,0.01154,0.06666
1998,46-65 y.,Upper Secondary Level,Both equally,0.03654,98,191,0.00986,0.06322
1998,46-65 y.,Second Stage of Tertiary Education,Both equally,0.05349,42,42,-0.01538,0.12237
1999,17-29 y.,Pre-primary Level,Earn money,0.24465,78,223,0.18810,0.30119
1999,17-29 y.,Pre-primary Level,Both equally,0.42354,145,223,0.35854,0.48854
1999,17-29 y.,Lower Secondary Level,Earn money,0.13983,95,196,0.09115,0.18850
1999,17-29 y.,Lower Secondary Level,Both equally,0.15113,101,196,0.10086,0.20141
1999,17-29 y.,Upper Secondary Level,Earn money,0.09992,141,356,0.06873,0.13112
1999,17-29 y.,Upper Secondary Level,Both equally,0.16972,215,356,0.13067,0.20877
1999,30-45 y.,Lower Secondary Level,Earn money,0.10511,50,97,0.04376,0.16646
1999,30-45 y.,Lower Secondary Level,Both equally,0.09776,47,97,0.03835,0.15717
1999,30-45 y.,Upper Secondary Level,Earn money,0.05802,145,367,0.03407,0.08197
1999,30-45 y.,Upper Secondary Level,Both equally,0.08733,222,367,0.05840,0.11625
1999,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.11444,32,32,0.00237,0.22650
1999,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06278,57,57,-0.00075,0.12631
1999,46-65 y.,Upper Secondary Level,Earn money,0.01927,57,161,-0.00203,0.04057
1999,46-65 y.,Upper Secondary Level,Both equally,0.03818,104,161,0.00848,0.06787
2000,17-29 y.,Pre-primary Level,Earn money,0.25746,131,342,0.21105,0.30387
2000,17-29 y.,Pre-primary Level,Both equally,0.42573,211,342,0.37324,0.47821
2000,17-29 y.,Lower Secondary Level,Earn money,0.13560,142,324,0.09827,0.17294
2000,17-29 y.,Lower Secondary Level,Both equally,0.17849,182,324,0.13673,0.22025
2000,17-29 y.,Upper Secondary Level,Earn money,0.11466,258,625,0.08966,0.13966
2000,17-29 y.,Upper Secondary Level,Both equally,0.15561,367,625,0.12717,0.18405
2000,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.12992,44,44,0.02942,0.23041
2000,30-45 y.,Lower Secondary Level,Earn money,0.09529,66,122,0.04298,0.14761
2000,30-45 y.,Lower Secondary Level,Both equally,0.09444,56,122,0.04233,0.14655
2000,30-45 y.,Upper Secondary Level,Earn money,0.06144,312,745,0.04419,0.07870
2000,30-45 y.,Upper Secondary Level,Other reasons,0.01142,53,745,0.00379,0.01906
2000,30-45 y.,Upper Secondary Level,Both equally,0.07978,380,745,0.06031,0.09924
2000,30-45 y.,Post-secondary Non-tertiary Level,Earn money,0.06208,34,91,0.01223,0.11193
2000,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.09922,57,91,0.03746,0.16099
2000,30-45 y.,First Stage of Tertiary Education,Both equally,0.06039,54,54,-0.00374,0.12453
2000,30-45 y.,Second Stage of Tertiary Education,Both equally,0.07054,120,120,0.02453,0.11655
2000,46-65 y.,Lower Secondary Level,Earn money,0.05477,50,50,-0.00894,0.11847
2000,46-65 y.,Upper Secondary Level,Earn money,0.02316,122,318,0.00660,0.03972
2000,46-65 y.,Upper Secondary Level,Other reasons,0.00881,35,318,-0.00148,0.01909
2000,46-65 y.,Upper Secondary Level,Both equally,0.03348,161,318,0.01368,0.05328
2000,46-65 y.,Second Stage of Tertiary Education,Both equally,0.02703,47,47,-0.01983,0.07390
2001,17-29 y.,Pre-primary Level,Earn money,0.28443,146,382,0.23913,0.32973
2001,17-29 y.,Pre-primary Level,Both equally,0.40594,236,382,0.35663,0.45525
2001,17-29 y.,Lower Secondary Level,Earn money,0.14600,134,280,0.10456,0.18743
2001,17-29 y.,Lower Secondary Level,Both equally,0.14536,146,280,0.10401,0.18672
2001,17-29 y.,Upper Secondary Level,Earn money,0.10701,191,526,0.08056,0.13345
2001,17-29 y.,Upper Secondary Level,Both equally,0.15794,335,526,0.12674,0.18913
2001,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.11848,37,37,0.01291,0.22405
2001,30-45 y.,Lower Secondary Level,Earn money,0.12629,60,117,0.06584,0.18673
2001,30-45 y.,Lower Secondary Level,Both equally,0.10483,57,117,0.04909,0.16058
2001,30-45 y.,Upper Secondary Level,Earn money,0.05631,244,611,0.03802,0.07460
2001,30-45 y.,Upper Secondary Level,Other reasons,0.00874,36,611,0.00135,0.01613
2001,30-45 y.,Upper Secondary Level,Both equally,0.08087,331,611,0.05924,0.10251
2001,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.10892,62,62,0.03074,0.18710
2001,30-45 y.,First Stage of Tertiary Education,Both equally,0.06469,50,50,-0.00419,0.13356
2001,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02246,35,141,-0.00209,0.04700
2001,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06679,106,141,0.02543,0.10814
2001,46-65 y.,Lower Secondary Level,Earn money,0.04663,37,37,-0.02225,0.11550
2001,46-65 y.,Upper Secondary Level,Earn money,0.02804,126,282,0.00874,0.04734
2001,46-65 y.,Upper Secondary Level,Both equally,0.03965,156,282,0.01683,0.06247
2001,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04360,55,55,-0.01087,0.09807
2003,17-29 y.,Pre-primary Level,Earn money,0.25631,158,415,0.21426,0.29837
2003,17-29 y.,Pre-primary Level,Both equally,0.39653,257,415,0.34941,0.44365
2003,17-29 y.,Lower Secondary Level,Earn money,0.15751,126,244,0.11171,0.20331
2003,17-29 y.,Lower Secondary Level,Both equally,0.15137,118,244,0.10631,0.19644
2003,17-29 y.,Upper Secondary Level,Earn money,0.13453,230,542,0.10578,0.16328
2003,17-29 y.,Upper Secondary Level,Both equally,0.15545,312,542,0.12491,0.18598
2003,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.14923,43,43,0.04146,0.25699
2003,30-45 y.,Lower Secondary Level,Earn money,0.12577,56,95,0.05874,0.19280
2003,30-45 y.,Lower Secondary Level,Both equally,0.11244,39,95,0.04858,0.17631
2003,30-45 y.,Upper Secondary Level,Earn money,0.07495,271,573,0.05337,0.09653
2003,30-45 y.,Upper Secondary Level,Both equally,0.08242,302,573,0.05988,0.10495
2003,30-45 y.,Post-secondary Non-tertiary Level,Earn money,0.07792,37,90,0.02223,0.13361
2003,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.09786,53,90,0.03613,0.15959
2003,30-45 y.,First Stage of Tertiary Education,Both equally,0.07428,48,48,-0.00069,0.14924
2003,30-45 y.,Second Stage of Tertiary Education,Earn money,0.03960,45,138,0.00694,0.07225
2003,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06360,93,138,0.02273,0.10446
2003,46-65 y.,Upper Secondary Level,Earn money,0.04634,175,333,0.02373,0.06896
2003,46-65 y.,Upper Secondary Level,Both equally,0.04206,158,333,0.02047,0.06365
2003,46-65 y.,Second Stage of Tertiary Education,Both equally,0.03876,65,65,-0.00853,0.08606
2005,17-29 y.,Pre-primary Level,Earn money,0.19701,130,354,0.15551,0.23850
2005,17-29 y.,Pre-primary Level,Both equally,0.34606,224,354,0.29644,0.39569
2005,17-29 y.,Lower Secondary Level,Earn money,0.13436,90,189,0.08561,0.18311
2005,17-29 y.,Lower Secondary Level,Both equally,0.14470,99,189,0.09441,0.19499
2005,17-29 y.,Upper Secondary Level,Earn money,0.09815,168,449,0.07060,0.12570
2005,17-29 y.,Upper Secondary Level,Both equally,0.16465,281,449,0.13031,0.19900
2005,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.14658,40,40,0.03558,0.25759
2005,30-45 y.,Lower Secondary Level,Earn money,0.13150,53,53,0.03964,0.22335
2005,30-45 y.,Upper Secondary Level,Earn money,0.06707,213,456,0.04408,0.09005
2005,30-45 y.,Upper Secondary Level,Both equally,0.07985,243,456,0.05494,0.10475
2005,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.07134,35,35,-0.01518,0.15786
2005,30-45 y.,First Stage of Tertiary Education,Both equally,0.05179,36,36,-0.02163,0.12521
2005,30-45 y.,Second Stage of Tertiary Education,Both equally,0.07467,84,84,0.01812,0.13122
2005,46-65 y.,Upper Secondary Level,Earn money,0.04160,150,301,0.01900,0.06419
2005,46-65 y.,Upper Secondary Level,Both equally,0.04376,151,301,0.02061,0.06690
2005,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04596,62,62,-0.00659,0.09851
2007,17-29 y.,Pre-primary Level,Earn money,0.13501,97,239,0.09159,0.17843
2007,17-29 y.,Pre-primary Level,Both equally,0.21334,142,239,0.16129,0.26538
2007,17-29 y.,Lower Secondary Level,Earn money,0.13186,85,211,0.08610,0.17762
2007,17-29 y.,Lower Secondary Level,Both equally,0.18320,126,211,0.13088,0.23552
2007,17-29 y.,Upper Secondary Level,Earn money,0.11829,187,483,0.08946,0.14712
2007,17-29 y.,Upper Secondary Level,Both equally,0.16709,296,483,0.13379,0.20040
2007,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.15753,42,42,0.04602,0.26905
2007,30-45 y.,Lower Secondary Level,Earn money,0.10705,42,81,0.03930,0.17480
2007,30-45 y.,Lower Secondary Level,Both equally,0.12425,39,81,0.05196,0.19653
2007,30-45 y.,Upper Secondary Level,Earn money,0.06294,175,411,0.03943,0.08645
2007,30-45 y.,Upper Secondary Level,Both equally,0.08053,236,411,0.05419,0.10687
2007,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.09178,55,55,0.01477,0.16878
2007,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06558,78,78,0.01029,0.12087
2007,46-65 y.,Lower Secondary Level,Earn money,0.06601,31,31,-0.02284,0.15486
2007,46-65 y.,Upper Secondary Level,Earn money,0.04067,143,302,0.01836,0.06299
2007,46-65 y.,Upper Secondary Level,Both equally,0.04441,159,302,0.02114,0.06769
2007,46-65 y.,Second Stage of Tertiary Education,Both equally,0.04653,62,62,-0.00633,0.09939
2009,17-29 y.,Pre-primary Level,Earn money,0.16033,76,209,0.11047,0.21019
2009,17-29 y.,Pre-primary Level,Both equally,0.24734,133,209,0.18870,0.30597
2009,17-29 y.,Lower Secondary Level,Earn money,0.15484,72,159,0.09843,0.21125
2009,17-29 y.,Lower Secondary Level,Both equally,0.15036,87,159,0.09463,0.20609
2009,17-29 y.,Upper Secondary Level,Earn money,0.12174,174,373,0.08851,0.15497
2009,17-29 y.,Upper Secondary Level,Both equally,0.13105,199,373,0.09676,0.16535
2009,30-45 y.,Upper Secondary Level,Earn money,0.07574,167,319,0.04666,0.10482
2009,30-45 y.,Upper Secondary Level,Both equally,0.05774,152,319,0.03210,0.08338
2009,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.08329,41,41,-0.00234,0.16893
2009,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02223,31,78,-0.01070,0.05516
2009,30-45 y.,Second Stage of Tertiary Education,Both equally,0.03508,47,78,-0.00601,0.07618
2009,46-65 y.,Upper Secondary Level,Earn money,0.03551,123,255,0.01275,0.05827
2009,46-65 y.,Upper Secondary Level,Both equally,0.04402,132,255,0.01879,0.06925
2009,46-65 y.,Second Stage of Tertiary Education,Both equally,0.03652,49,49,-0.01655,0.08958
2011,17-29 y.,Pre-primary Level,Earn money,0.07441,52,155,0.03296,0.11586
2011,17-29 y.,Pre-primary Level,Both equally,0.10665,103,155,0.05790,0.15540
2011,17-29 y.,Lower Secondary Level,Earn money,0.05258,42,109,0.01048,0.09467
2011,17-29 y.,Lower Secondary Level,Both equally,0.08362,67,109,0.03141,0.13583
2011,17-29 y.,Upper Secondary Level,Earn money,0.06250,107,293,0.03474,0.09027
2011,17-29 y.,Upper Secondary Level,Both equally,0.10578,186,293,0.07051,0.14106
2011,30-45 y.,Upper Secondary Level,Earn money,0.03212,103,226,0.00908,0.05516
2011,30-45 y.,Upper Secondary Level,Both equally,0.02696,123,226,0.00579,0.04812
2011,30-45 y.,Second Stage of Tertiary Education,Earn money,0.01506,34,81,-0.01163,0.04175
2011,30-45 y.,Second Stage of Tertiary Education,Both equally,0.01667,47,81,-0.01139,0.04472
2011,46-65 y.,Upper Secondary Level,Earn money,0.03003,125,240,0.00839,0.05166
2011,46-65 y.,Upper Secondary Level,Both equally,0.02721,115,240,0.00658,0.04783
2011,46-65 y.,Second Stage of Tertiary Education,Both equally,0.02487,44,44,-0.02168,0.07142
2013,17-29 y.,Pre-primary Level,Earn money,0.08083,65,172,0.03998,0.12169
2013,17-29 y.,Pre-primary Level,Both equally,0.14991,107,172,0.09641,0.20342
2013,17-29 y.,Lower Secondary Level,Earn money,0.05488,51,115,0.01307,0.09669
2013,17-29 y.,Lower Secondary Level,Both equally,0.09945,64,115,0.04451,0.15438
2013,17-29 y.,Upper Secondary Level,Earn money,0.08835,143,340,0.05814,0.11856
2013,17-29 y.,Upper Secondary Level,Both equally,0.10851,197,340,0.07540,0.14162
2013,30-45 y.,Lower Secondary Level,Earn money,0.07628,41,75,0.01580,0.13676
2013,30-45 y.,Lower Secondary Level,Both equally,0.05253,34,75,0.00170,0.10336
2013,30-45 y.,Upper Secondary Level,Earn money,0.03317,107,235,0.01022,0.05611
2013,30-45 y.,Upper Secondary Level,Both equally,0.03877,128,235,0.01403,0.06350
2013,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.04583,33,33,-0.02662,0.11829
2013,30-45 y.,Second Stage of Tertiary Education,Both equally,0.03407,69,69,-0.00905,0.07719
2013,46-65 y.,Upper Secondary Level,Earn money,0.04212,158,306,0.01958,0.06466
2013,46-65 y.,Upper Secondary Level,Both equally,0.03410,148,306,0.01373,0.05447
2013,46-65 y.,Second Stage of Tertiary Education,Both equally,0.01622,40,40,-0.02343,0.05586
2017,17-29 y.,Pre-primary Level,Earn money,0.12272,100,272,0.08365,0.16178
2017,17-29 y.,Pre-primary Level,Both equally,0.25141,172,272,0.19976,0.30306
2017,17-29 y.,Lower Secondary Level,Earn money,0.11806,119,273,0.07971,0.15641
2017,17-29 y.,Lower Secondary Level,Both equally,0.14795,154,273,0.10575,0.19014
2017,17-29 y.,Upper Secondary Level,Earn money,0.10292,214,535,0.07714,0.12869
2017,17-29 y.,Upper Secondary Level,Other reasons,0.01787,46,535,0.00663,0.02910
2017,17-29 y.,Upper Secondary Level,Both equally,0.14267,275,535,0.11301,0.17233
2017,17-29 y.,Post-secondary Non-tertiary Level,Both equally,0.16591,47,47,0.05841,0.27342
2017,17-29 y.,Second Stage of Tertiary Education,Both equally,0.09177,54,54,0.01404,0.16950
2017,30-45 y.,Primary Level,Earn money,0.15034,42,79,0.07103,0.22966
2017,30-45 y.,Primary Level,Both equally,0.17483,37,79,0.09054,0.25912
2017,30-45 y.,Lower Secondary Level,Earn money,0.11076,89,192,0.06625,0.15527
2017,30-45 y.,Lower Secondary Level,Both equally,0.13911,103,192,0.09003,0.18819
2017,30-45 y.,Upper Secondary Level,Earn money,0.05804,179,446,0.03631,0.07976
2017,30-45 y.,Upper Secondary Level,Other reasons,0.00853,33,446,-0.00002,0.01707
2017,30-45 y.,Upper Secondary Level,Both equally,0.07125,234,446,0.04735,0.09515
2017,30-45 y.,Post-secondary Non-tertiary Level,Earn money,0.03842,52,121,0.00403,0.07281
2017,30-45 y.,Post-secondary Non-tertiary Level,Both equally,0.08040,69,121,0.03175,0.12905
2017,30-45 y.,Second Stage of Tertiary Education,Earn money,0.02967,71,240,0.00816,0.05118
2017,30-45 y.,Second Stage of Tertiary Education,Both equally,0.06511,169,240,0.03383,0.09639
2017,46-65 y.,Lower Secondary Level,Earn money,0.06994,48,89,0.01665,0.12322
2017,46-65 y.,Lower Secondary Level,Both equally,0.05161,41,89,0.00539,0.09784
2017,46-65 y.,Upper Secondary Level,Earn money,0.02710,131,330,0.00955,0.04464
2017,46-65 y.,Upper Secondary Level,Other reasons,0.00881,36,330,-0.00129,0.01890
2017,46-65 y.,Upper Secondary Level,Both equally,0.03214,163,330,0.01308,0.05120
2017,46-65 y.,Post-secondary Non-tertiary Level,Both equally,0.05023,45,45,-0.01431,0.11478
2017,46-65 y.,Second Stage of Tertiary Education,Earn money,0.01785,41,109,-0.00712,0.04282
2017,46-65 y.,Second Stage of Tertiary Education,Both equally,0.02356,68,109,-0.00505,0.05217
