"plh0186","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Sehr oft","2008","66 +","Laendlicher Raum","81","0.0459262261854936","0.0352869038713966","0.0565655484995907"
"Sehr oft","2008","66 +","Staedtischer Raum","152","0.0560369754446313","0.0474874791606651","0.0645864717285975"
"Sehr selten","2008","17-34","Laendlicher Raum","17","","",""
"Sehr selten","2008","17-34","Staedtischer Raum","26","","",""
"Sehr selten","2008","35-65","Laendlicher Raum","94","0.0328814650884843","0.0271308396811922","0.0386320904957765"
"Sehr selten","2008","35-65","Staedtischer Raum","175","0.0327396046156652","0.028555569187286","0.0369236400440445"
"Sehr selten","2008","66 +","Laendlicher Raum","47","0.0318520556002351","0.0229265628169304","0.0407775483835397"
"Sehr selten","2008","66 +","Staedtischer Raum","126","0.0501128279496725","0.0420025421229606","0.0582231137763844"
"Selten","2008","17-34","Laendlicher Raum","81","0.0577400418249383","0.0458243818676577","0.069655701782219"
"Selten","2008","17-34","Staedtischer Raum","163","0.065116890785363","0.0560711848918373","0.0741625966788887"
"Selten","2008","35-65","Laendlicher Raum","364","0.107960676756987","0.0979532033577315","0.117968150156243"
"Selten","2008","35-65","Staedtischer Raum","652","0.111117534048699","0.103728283333241","0.118506784764156"
"Selten","2008","66 +","Laendlicher Raum","184","0.130188414962289","0.113084663764194","0.147292166160383"
"Selten","2008","66 +","Staedtischer Raum","311","0.131770342154018","0.119196968030277","0.144343716277758"
"Manchmal","2009","17-34","Laendlicher Raum","377","0.277450068303381","0.253680214352884","0.301219922253878"
"Manchmal","2009","17-34","Staedtischer Raum","679","0.273546519422964","0.256398449409268","0.29069458943666"
"Manchmal","2009","35-65","Laendlicher Raum","1256","0.368150464532946","0.3522129833458","0.384087945720093"
"Manchmal","2009","35-65","Staedtischer Raum","2264","0.365223554808297","0.353363089560394","0.3770840200562"
"Manchmal","2009","66 +","Laendlicher Raum","611","0.433073929169418","0.407561128677467","0.458586729661369"
"Manchmal","2009","66 +","Staedtischer Raum","1046","0.38488272592541","0.366412968567937","0.403352483282884"
"Oft","2009","17-34","Laendlicher Raum","714","0.511583617109981","0.4850465093056","0.538120724914363"
"Oft","2009","17-34","Staedtischer Raum","1361","0.507008731407554","0.487776792089973","0.526240670725135"
"Oft","2009","35-65","Laendlicher Raum","1612","0.442297016639982","0.425885124189539","0.458708909090426"
"Oft","2009","35-65","Staedtischer Raum","2826","0.416862856902334","0.404717958475633","0.429007755329035"
"Oft","2009","66 +","Laendlicher Raum","524","0.336804169509086","0.312469608195816","0.361138730822357"
"Oft","2009","66 +","Staedtischer Raum","994","0.359244809126883","0.341032738080718","0.377456880173047"
"Sehr oft","2009","17-34","Laendlicher Raum","195","0.145966240422841","0.127222170594859","0.164710310250822"
"Sehr oft","2009","17-34","Staedtischer Raum","376","0.139293517307138","0.125973992335113","0.152613042279164"
"Sehr oft","2009","35-65","Laendlicher Raum","208","0.0502119101994915","0.0429955715636757","0.0574282488353073"
"Sehr oft","2009","35-65","Staedtischer Raum","395","0.062463238561501","0.0565022493490715","0.0684242277739304"
"Sehr oft","2009","66 +","Laendlicher Raum","52","0.0283405321764622","0.0197962625978207","0.0368848017551036"
"Sehr oft","2009","66 +","Staedtischer Raum","127","0.0419094798353539","0.03430311021845","0.0495158494522578"
"Sehr selten","2009","17-34","Laendlicher Raum","10","","",""
"Sehr selten","2009","17-34","Staedtischer Raum","24","","",""
"Sehr selten","2009","35-65","Laendlicher Raum","76","0.0278654847739421","0.0224267653303438","0.0333042042175405"
"Sehr selten","2009","35-65","Staedtischer Raum","185","0.0366320376353878","0.0320046213326131","0.0412594539381625"
"Sehr selten","2009","66 +","Laendlicher Raum","62","0.0424575953469248","0.0320758444768328","0.0528393462170167"
"Sehr selten","2009","66 +","Staedtischer Raum","137","0.0602223862099055","0.0511919330125248","0.0692528394072862"
"Selten","2009","17-34","Laendlicher Raum","67","0.0562459114847814","0.0440145425589026","0.0684772804106601"
"Selten","2009","17-34","Staedtischer Raum","156","0.0691953411162039","0.0594327871312278","0.07895789510118"
"Selten","2009","35-65","Laendlicher Raum","366","0.111475123853638","0.10107534867446","0.121874899032816"
"Selten","2009","35-65","Staedtischer Raum","661","0.11881831209248","0.110847797609881","0.126788826575078"
"Selten","2009","66 +","Laendlicher Raum","200","0.159323773798108","0.140479970002809","0.178167577593407"
"Selten","2009","66 +","Staedtischer Raum","362","0.153740598902448","0.140048688267369","0.167432509537527"
"Manchmal","2010","17-34","Laendlicher Raum","308","0.289371123645141","0.263508524826667","0.315233722463616"
"Manchmal","2010","17-34","Staedtischer Raum","618","0.299451916422531","0.280976994122322","0.317926838722741"
"Manchmal","2010","35-65","Laendlicher Raum","1173","0.383855842842855","0.366971572225838","0.400740113459871"
"Manchmal","2010","35-65","Staedtischer Raum","2050","0.366508724126283","0.354181124703507","0.378836323549059"
"Manchmal","2010","66 +","Laendlicher Raum","557","0.417521259062598","0.391624115209927","0.44341840291527"
"Manchmal","2010","66 +","Staedtischer Raum","1017","0.383880882192093","0.365169322281384","0.402592442102802"
"Oft","2010","17-34","Laendlicher Raum","611","0.514643399648035","0.486139333589148","0.543147465706922"
"Oft","2010","17-34","Staedtischer Raum","1238","0.481883946152947","0.461728851079181","0.502039041226714"
"Oft","2010","35-65","Laendlicher Raum","1471","0.441055252691922","0.423817208164346","0.458293297219498"
"Oft","2010","35-65","Staedtischer Raum","2720","0.420012796664178","0.407385612830446","0.43263998049791"
"Oft","2010","66 +","Laendlicher Raum","565","0.377366416301388","0.351911573017722","0.402821259585054"
"Oft","2010","66 +","Staedtischer Raum","1020","0.373456575833332","0.354845346806909","0.392067804859755"
"Sehr oft","2010","17-34","Laendlicher Raum","192","0.146885912436898","0.12669682115251","0.167075003721287"
"Sehr oft","2010","17-34","Staedtischer Raum","325","0.128943400840851","0.115425077022069","0.142461724659632"
"Sehr oft","2010","35-65","Laendlicher Raum","204","0.0597517989245579","0.0515226711189513","0.0679809267301646"
"Sehr oft","2010","35-65","Staedtischer Raum","387","0.068489590089996","0.0620275123841358","0.0749516677958561"
"Sehr oft","2010","66 +","Laendlicher Raum","64","0.0394170527806205","0.0291986729127946","0.0496354326484464"
"Sehr oft","2010","66 +","Staedtischer Raum","133","0.0566016806129145","0.0477108646156706","0.0654924966101583"
"Sehr selten","2010","17-34","Laendlicher Raum","12","","",""
"Sehr selten","2010","17-34","Staedtischer Raum","30","0.0147093469874189","0.00985334366318062","0.0195653503116571"
"Sehr selten","2010","35-65","Laendlicher Raum","71","0.0247924257639168","0.019394025242188","0.0301908262856455"
"Sehr selten","2010","35-65","Staedtischer Raum","138","0.0284991086756991","0.0242421123367909","0.0327561050146072"
"Sehr selten","2010","66 +","Laendlicher Raum","51","0.0372097011542675","0.0272701567862861","0.0471492455222489"
"Sehr selten","2010","66 +","Staedtischer Raum","115","0.0479052588418547","0.0396883004347097","0.0561222172489998"
"Selten","2010","17-34","Laendlicher Raum","58","0.0362746041529037","0.0256110707193835","0.0469381375864239"
"Selten","2010","17-34","Staedtischer Raum","150","0.0750113895962511","0.0643863172577065","0.0856364619347958"
"Selten","2010","35-65","Laendlicher Raum","268","0.0905446797767488","0.0805819302518598","0.100507429301638"
"Selten","2010","35-65","Staedtischer Raum","574","0.116489780443844","0.10828218884436","0.124697372043328"
"Selten","2010","66 +","Laendlicher Raum","156","0.128485570701126","0.110912931076457","0.146058210325794"
"Selten","2010","66 +","Staedtischer Raum","310","0.138155602519806","0.124879270895761","0.151431934143851"
"Manchmal","2011","17-34","Laendlicher Raum","333","0.254176245386083","0.231434051932191","0.276918438839975"
"Manchmal","2011","17-34","Staedtischer Raum","668","0.261172459441015","0.245039526601862","0.277305392280168"
"Manchmal","2011","35-65","Laendlicher Raum","1395","0.351865249340185","0.33737603820042","0.36635446047995"
"Manchmal","2011","35-65","Staedtischer Raum","2412","0.343382377991351","0.332364540276942","0.354400215705759"
"Manchmal","2011","66 +","Laendlicher Raum","681","0.398120238514944","0.375462323468029","0.420778153561859"
"Manchmal","2011","66 +","Staedtischer Raum","1246","0.393606585617088","0.376877024007786","0.410336147226391"
"Oft","2011","17-34","Laendlicher Raum","753","0.536129874983799","0.510081539936932","0.562178210030667"
"Oft","2011","17-34","Staedtischer Raum","1551","0.524039314878138","0.50569736196831","0.542381267787965"
"Oft","2011","35-65","Laendlicher Raum","1999","0.455436314096352","0.440326397565473","0.470546230627232"
"Oft","2011","35-65","Staedtischer Raum","3307","0.442262816994368","0.430738740944337","0.453786893044398"
"Oft","2011","66 +","Laendlicher Raum","672","0.348123329528014","0.32607339877824","0.370173260277787"
"Oft","2011","66 +","Staedtischer Raum","1292","0.367129908534352","0.350623852559752","0.383635964508952"
"Sehr oft","2011","17-34","Laendlicher Raum","235","0.147281991621614","0.128771229270833","0.165792753972395"
"Sehr oft","2011","17-34","Staedtischer Raum","444","0.139325420769843","0.126607598011799","0.152043243527886"
"Sehr oft","2011","35-65","Laendlicher Raum","319","0.0691782738130207","0.0614791373926516","0.0768774102333898"
"Sehr oft","2011","35-65","Staedtischer Raum","554","0.0762391580985244","0.0700814383048669","0.0823968778921818"
"Sehr oft","2011","66 +","Laendlicher Raum","126","0.0565694139152274","0.045876310626102","0.0672625172043528"
"Sehr oft","2011","66 +","Staedtischer Raum","254","0.0717532468837186","0.0629157628362472","0.0805907309311901"
"Sehr selten","2011","17-34","Laendlicher Raum","15","","",""
"Sehr selten","2011","17-34","Staedtischer Raum","26","","",""
"Sehr selten","2011","35-65","Laendlicher Raum","75","0.0182158905076147","0.014158403839214","0.0222733771760154"
"Sehr selten","2011","35-65","Staedtischer Raum","185","0.0314123140858505","0.0273649661605033","0.0354596620111977"
"Sehr selten","2011","66 +","Laendlicher Raum","80","0.0482467514252967","0.0383280648180357","0.0581654380325577"
"Sehr selten","2011","66 +","Staedtischer Raum","117","0.041976972739308","0.0351099311741442","0.0488440143044719"
"Selten","2011","17-34","Laendlicher Raum","72","0.0502908562581261","0.0388755757385936","0.0617061367776587"
"Selten","2011","17-34","Staedtischer Raum","159","0.0610695137777903","0.0522750968707579","0.0698639306848226"
"Selten","2011","35-65","Laendlicher Raum","385","0.105304272242827","0.0959913800405662","0.114617164445088"
"Selten","2011","35-65","Staedtischer Raum","677","0.106703332829907","0.0995396235731881","0.113867042086626"
"Selten","2011","66 +","Laendlicher Raum","234","0.148940266616518","0.132460766599078","0.165419766633959"
"Selten","2011","66 +","Staedtischer Raum","367","0.125533286225533","0.114187692315585","0.13687888013548"
"Manchmal","2012","17-34","Laendlicher Raum","315","0.235263931270713","0.212587123497666","0.25794073904376"
"Manchmal","2012","17-34","Staedtischer Raum","662","0.246440482838281","0.230395301371173","0.26248566430539"
"Manchmal","2012","35-65","Laendlicher Raum","1373","0.332290214327872","0.3180735098124","0.346506918843344"
"Manchmal","2012","35-65","Staedtischer Raum","2315","0.349238478965638","0.338019185048032","0.360457772883243"
"Manchmal","2012","66 +","Laendlicher Raum","685","0.396512592498746","0.374388630929276","0.418636554068216"
"Manchmal","2012","66 +","Staedtischer Raum","1169","0.370488614562641","0.353953808779559","0.387023420345723"
"Oft","2012","17-34","Laendlicher Raum","733","0.54950515038583","0.522905296232406","0.576105004539254"
"Oft","2012","17-34","Staedtischer Raum","1538","0.543225104156857","0.524678224343262","0.561771983970453"
"Oft","2012","35-65","Laendlicher Raum","2101","0.487751968040255","0.472665556347814","0.502838379732697"
"Oft","2012","35-65","Staedtischer Raum","3365","0.453456392399167","0.44174054455917","0.465172240239165"
"Oft","2012","66 +","Laendlicher Raum","797","0.391750863841822","0.369673560298021","0.413828167385624"
"Oft","2012","66 +","Staedtischer Raum","1448","0.415332882578327","0.398461045888","0.432204719268654"
"Sehr oft","2012","17-34","Laendlicher Raum","219","0.150683602117049","0.131557951936556","0.169809252297541"
"Sehr oft","2012","17-34","Staedtischer Raum","429","0.155381094754422","0.141892729566136","0.168869459942708"
"Sehr oft","2012","35-65","Laendlicher Raum","343","0.0706712934612358","0.0629364329381441","0.0784061539843274"
"Sehr oft","2012","35-65","Staedtischer Raum","517","0.0753249285900945","0.0691139863872026","0.0815358707929863"
"Sehr oft","2012","66 +","Laendlicher Raum","134","0.0587423459795976","0.0481075245781069","0.0693771673810883"
"Sehr oft","2012","66 +","Staedtischer Raum","261","0.0761605246776746","0.0670787004590818","0.0852423488962673"
"Sehr selten","2012","17-34","Laendlicher Raum","17","","",""
"Sehr selten","2012","17-34","Staedtischer Raum","17","","",""
"Sehr selten","2012","35-65","Laendlicher Raum","67","0.0210892885205342","0.0167526942163651","0.0254258828247034"
"Sehr selten","2012","35-65","Staedtischer Raum","151","0.0255548632117229","0.0218411443334419","0.029268582090004"
"Sehr selten","2012","66 +","Laendlicher Raum","62","0.032242231363377","0.0242531623056593","0.0402313004210947"
"Sehr selten","2012","66 +","Staedtischer Raum","98","0.0333222520106591","0.0271773083785147","0.0394671956428034"
"Selten","2012","17-34","Laendlicher Raum","60","0.0509979438957316","0.0392365615969954","0.0627593261944679"
"Selten","2012","17-34","Staedtischer Raum","125","0.0484630359991768","0.0404674928988618","0.0564585790994919"
"Selten","2012","35-65","Laendlicher Raum","333","0.0881972356501024","0.0796382119401701","0.0967562593600348"
"Selten","2012","35-65","Staedtischer Raum","588","0.0964253368333779","0.0894787550460852","0.103371918620671"
"Selten","2012","66 +","Laendlicher Raum","200","0.120751966316457","0.106015169162226","0.135488763470688"
"Selten","2012","66 +","Staedtischer Raum","301","0.104695726170698","0.0942133515648125","0.115178100776584"
"Manchmal","2013","17-34","Laendlicher Raum","425","0.234734201404059","0.216103284058719","0.253365118749398"
"Manchmal","2013","17-34","Staedtischer Raum","846","0.25429368578332","0.2402793869832","0.268307984583439"
"Manchmal","2013","35-65","Laendlicher Raum","1782","0.346980244488088","0.334551803196522","0.359408685779654"
"Manchmal","2013","35-65","Staedtischer Raum","2902","0.337298861954797","0.327710063299244","0.34688766061035"
"Manchmal","2013","66 +","Laendlicher Raum","647","0.376255268327848","0.353661041653729","0.398849495001967"
"Manchmal","2013","66 +","Staedtischer Raum","1136","0.367317434951501","0.350517322067919","0.384117547835084"
"Oft","2013","17-34","Laendlicher Raum","1127","0.554180517836979","0.532330839410954","0.576030196263004"
"Oft","2013","17-34","Staedtischer Raum","2104","0.543304525038863","0.527273743723294","0.559335306354431"
"Oft","2013","35-65","Laendlicher Raum","2850","0.476271715368867","0.463231596787553","0.489311833950181"
"Oft","2013","35-65","Staedtischer Raum","4722","0.47200715239342","0.461882357995432","0.482131946791407"
"Oft","2013","66 +","Laendlicher Raum","776","0.413970888744235","0.390998971798502","0.436942805689967"
"Oft","2013","66 +","Staedtischer Raum","1387","0.410767070858443","0.393621979237694","0.427912162479192"
"Sehr oft","2013","17-34","Laendlicher Raum","312","0.156712710560175","0.140732599643447","0.172692821476902"
"Sehr oft","2013","17-34","Staedtischer Raum","555","0.149638794316311","0.138158751864874","0.161118836767748"
"Sehr oft","2013","35-65","Laendlicher Raum","462","0.0640185621352757","0.0576272841607404","0.070409840109811"
"Sehr oft","2013","35-65","Staedtischer Raum","726","0.068941739696692","0.0638033451128897","0.0740801342804942"
"Sehr oft","2013","66 +","Laendlicher Raum","113","0.0633860222552833","0.0520220593298966","0.0747499851806699"
"Sehr oft","2013","66 +","Staedtischer Raum","221","0.066647214992427","0.0579553612074428","0.0753390687774113"
"Sehr selten","2013","17-34","Laendlicher Raum","27","","",""
"Sehr selten","2013","17-34","Staedtischer Raum","42","0.0127259730846989","0.00911865839403048","0.0163332877753674"
"Sehr selten","2013","35-65","Laendlicher Raum","93","0.023221554752875","0.0192892713398232","0.0271538381659268"
"Sehr selten","2013","35-65","Staedtischer Raum","192","0.0240882516719665","0.0209786424440072","0.0271978608999258"
"Sehr selten","2013","66 +","Laendlicher Raum","60","0.0396585925618096","0.0305566473366829","0.0487605377869363"
"Sehr selten","2013","66 +","Staedtischer Raum","99","0.0389027191506233","0.0321640808153378","0.0456413574859087"
"Selten","2013","17-34","Laendlicher Raum","97","0.0439300616781755","0.0349212887798798","0.0529388345764712"
"Selten","2013","17-34","Staedtischer Raum","162","0.0400370217768082","0.0337277708715314","0.046346272682085"
"Selten","2013","35-65","Laendlicher Raum","448","0.0895079232548938","0.0820542567637017","0.096961589746086"
"Selten","2013","35-65","Staedtischer Raum","797","0.097663994283125","0.0916432623926834","0.103684726173567"
"Selten","2013","66 +","Laendlicher Raum","170","0.106729228110824","0.0923284490425506","0.121130007179098"
"Selten","2013","66 +","Staedtischer Raum","320","0.116365560047005","0.105190572592883","0.127540547501127"
"Manchmal","2014","17-34","Laendlicher Raum","465","0.22768994872003","0.209750477204254","0.245629420235806"
"Manchmal","2014","17-34","Staedtischer Raum","963","0.221113073001247","0.208898039451772","0.233328106550722"
"Manchmal","2014","35-65","Laendlicher Raum","1683","0.333384310995273","0.320997347013182","0.345771274977364"
"Manchmal","2014","35-65","Staedtischer Raum","3097","0.322882733281169","0.313715157637574","0.332050308924765"
"Manchmal","2014","66 +","Laendlicher Raum","652","0.384208312288666","0.361649945534735","0.406766679042596"
"Manchmal","2014","66 +","Staedtischer Raum","1072","0.354110067483796","0.337347808551367","0.370872326416226"
"Oft","2014","17-34","Laendlicher Raum","1166","0.564574983917241","0.543364070292992","0.585785897541491"
"Oft","2014","17-34","Staedtischer Raum","2503","0.563400716095602","0.548802477636347","0.577998954554858"
"Oft","2014","35-65","Laendlicher Raum","2833","0.478944223551749","0.465818020817909","0.492070426285589"
"Oft","2014","35-65","Staedtischer Raum","5007","0.475445890870298","0.465654467188976","0.485237314551621"
"Oft","2014","66 +","Laendlicher Raum","789","0.416284704943433","0.393423288881919","0.439146121004948"
"Oft","2014","66 +","Staedtischer Raum","1428","0.436764606760558","0.419380481673883","0.454148731847232"
"Sehr oft","2014","17-34","Laendlicher Raum","348","0.151247756392236","0.135920062805656","0.166575449978816"
"Sehr oft","2014","17-34","Staedtischer Raum","708","0.161852939221913","0.151011906504891","0.172693971938934"
"Sehr oft","2014","35-65","Laendlicher Raum","543","0.087655670381046","0.0802250696370743","0.0950862711250178"
"Sehr oft","2014","35-65","Staedtischer Raum","925","0.0887716841921862","0.0831953219180645","0.0943480464663079"
"Sehr oft","2014","66 +","Laendlicher Raum","128","0.0627983524844932","0.0515471740961409","0.0740495308728454"
"Sehr oft","2014","66 +","Staedtischer Raum","244","0.0693750892497485","0.0604692825501325","0.0782808959493646"
"Sehr selten","2014","17-34","Laendlicher Raum","20","","",""
"Sehr selten","2014","17-34","Staedtischer Raum","46","0.00856690742091948","0.00585425600644997","0.011279558835389"
"Sehr selten","2014","35-65","Laendlicher Raum","98","0.0200294341763194","0.0163481835457089","0.0237106848069298"
"Sehr selten","2014","35-65","Staedtischer Raum","171","0.0193188589201893","0.0166201577668342","0.0220175600735444"
"Sehr selten","2014","66 +","Laendlicher Raum","53","0.0335813653083121","0.0252265051325446","0.0419362254840796"
"Sehr selten","2014","66 +","Staedtischer Raum","86","0.0342688721906026","0.0278926686624572","0.040645075718748"
"Selten","2014","17-34","Laendlicher Raum","100","0.0493326593902019","0.0400681287332166","0.0585971900471872"
"Selten","2014","17-34","Staedtischer Raum","214","0.0450663642603187","0.0389602756363109","0.0511724528843266"
"Selten","2014","35-65","Laendlicher Raum","407","0.0799863608956124","0.0728584931591356","0.0871142286320891"
"Selten","2014","35-65","Staedtischer Raum","793","0.0935808327361569","0.0878705430559175","0.0992911224163964"
"Selten","2014","66 +","Laendlicher Raum","164","0.103127264975096","0.0890227055613103","0.117231824388881"
"Selten","2014","66 +","Staedtischer Raum","297","0.105481364315295","0.0947150583947396","0.11624767023585"
"Manchmal","2015","17-34","Laendlicher Raum","401","0.252818597364873","0.233103747792042","0.272533446937704"
"Manchmal","2015","17-34","Staedtischer Raum","819","0.213353866289952","0.200419885821973","0.226287846757932"
"Manchmal","2015","35-65","Laendlicher Raum","1634","0.349150195143233","0.336209703918247","0.362090686368218"
"Manchmal","2015","35-65","Staedtischer Raum","2836","0.32206032805611","0.312507004755589","0.33161365135663"
"Manchmal","2015","66 +","Laendlicher Raum","663","0.395069586514831","0.372416236802474","0.417722936227188"
"Manchmal","2015","66 +","Staedtischer Raum","1073","0.361846080796457","0.344842316730828","0.378849844862086"
"Oft","2015","17-34","Laendlicher Raum","1026","0.529392479016312","0.506751549779235","0.552033408253388"
"Oft","2015","17-34","Staedtischer Raum","2191","0.571381779766349","0.55575783323924","0.587005726293458"
"Oft","2015","35-65","Laendlicher Raum","2647","0.469808257176081","0.456260074893011","0.483356439459151"
"Oft","2015","35-65","Staedtischer Raum","4664","0.487119098328023","0.476899915298606","0.49733828135744"
"Oft","2015","66 +","Laendlicher Raum","803","0.39943456626892","0.37673874464878","0.42213038788906"
"Oft","2015","66 +","Staedtischer Raum","1380","0.411347773518477","0.393935543951416","0.428760003085538"
"Sehr oft","2015","17-34","Laendlicher Raum","324","0.160298326372925","0.143656425322135","0.176940227423716"
"Sehr oft","2015","17-34","Staedtischer Raum","644","0.158914834724284","0.147372479319261","0.170457190129307"
"Sehr oft","2015","35-65","Laendlicher Raum","461","0.0812240490169889","0.0738083626183272","0.0886397354156507"
"Sehr oft","2015","35-65","Staedtischer Raum","811","0.0829944693793238","0.0773541864575607","0.088634752301087"
"Sehr oft","2015","66 +","Laendlicher Raum","86","0.0508805121047703","0.0406974333406131","0.0610635908689276"
"Sehr oft","2015","66 +","Staedtischer Raum","224","0.073581850440683","0.0643431838702458","0.0828205170111202"
"Sehr selten","2015","17-34","Laendlicher Raum","17","","",""
"Sehr selten","2015","17-34","Staedtischer Raum","37","0.0115422271181859","0.00817000553108713","0.0149144487052846"
"Sehr selten","2015","35-65","Laendlicher Raum","93","0.0193395582602492","0.0156011491012342","0.0230779674192642"
"Sehr selten","2015","35-65","Staedtischer Raum","164","0.0223388041389677","0.0193173605900677","0.0253602476878676"
"Sehr selten","2015","66 +","Laendlicher Raum","54","0.0283808256324671","0.0206859169226373","0.0360757343422968"
"Sehr selten","2015","66 +","Staedtischer Raum","95","0.0432257704322613","0.0360296815429657","0.050421859321557"
"Selten","2015","17-34","Laendlicher Raum","99","0.0513645270553949","0.0413516874544674","0.0613773666563225"
"Selten","2015","17-34","Staedtischer Raum","163","0.0448072921012288","0.0382758048389265","0.0513387793635312"
"Selten","2015","35-65","Laendlicher Raum","378","0.0804779404034482","0.0730933955706307","0.0878624852362656"
"Selten","2015","35-65","Staedtischer Raum","715","0.0854873000975757","0.0797707237721707","0.0912038764229808"
"Selten","2015","66 +","Laendlicher Raum","183","0.126234509479012","0.110844835727629","0.141624183230394"
"Selten","2015","66 +","Staedtischer Raum","296","0.109998524812121","0.0989269548923808","0.121070094731862"
"Manchmal","2016","17-34","Laendlicher Raum","337","0.190982716963698","0.172742642814448","0.209222791112948"
"Manchmal","2016","17-34","Staedtischer Raum","782","0.215171724897448","0.202045328295046","0.228298121499849"
"Manchmal","2016","35-65","Laendlicher Raum","1573","0.336381263940778","0.323251091822819","0.349511436058738"
