year,migback,sampreg,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Direct migration background,West,Very seldom,0.03822,70,1819,0.02941,0.04703
2008,Direct migration background,West,Seldom,0.13966,216,1819,0.12372,0.15559
2008,Direct migration background,West,Sometimes,0.37115,654,1819,0.34894,0.39336
2008,Direct migration background,West,Often,0.38240,741,1819,0.36006,0.40474
2008,Direct migration background,West,Very often,0.06857,138,1819,0.05696,0.08019
2008,Indirect migration background,West,Seldom,0.09602,55,709,0.07432,0.11772
2008,Indirect migration background,West,Sometimes,0.28054,201,709,0.24744,0.31363
2008,Indirect migration background,West,Often,0.44313,355,709,0.40653,0.47972
2008,Indirect migration background,West,Very often,0.15569,98,709,0.12899,0.18240
2009,No migration background,West,Very seldom,0.03518,318,11155,0.03176,0.03860
2009,No migration background,West,Seldom,0.10843,1100,11155,0.10266,0.11420
2009,No migration background,West,Sometimes,0.34679,3764,11155,0.33796,0.35562
2009,No migration background,West,Often,0.43538,5098,11155,0.42618,0.44459
2009,No migration background,West,Very often,0.07422,875,11155,0.06935,0.07908
2009,No migration background,East,Very seldom,0.03025,108,4406,0.02519,0.03531
2009,No migration background,East,Seldom,0.11537,435,4406,0.10593,0.12480
2009,No migration background,East,Sometimes,0.35636,1610,4406,0.34222,0.37051
2009,No migration background,East,Often,0.43269,1974,4406,0.41806,0.44732
2009,No migration background,East,Very often,0.06533,279,4406,0.05803,0.07262
2009,Direct migration background,West,Very seldom,0.03434,58,1579,0.02536,0.04333
2009,Direct migration background,West,Seldom,0.14236,212,1579,0.12512,0.15960
2009,Direct migration background,West,Sometimes,0.39138,599,1579,0.36729,0.41546
2009,Direct migration background,West,Often,0.37352,612,1579,0.34965,0.39738
2009,Direct migration background,West,Very often,0.05840,98,1579,0.04683,0.06997
2009,Indirect migration background,West,Seldom,0.09030,53,663,0.06847,0.11213
2009,Indirect migration background,West,Sometimes,0.31548,224,663,0.28008,0.35088
2009,Indirect migration background,West,Often,0.45026,293,663,0.41236,0.48816
2009,Indirect migration background,West,Very often,0.13752,93,663,0.11128,0.16375
2010,No migration background,West,Very seldom,0.02960,264,10456,0.02635,0.03285
2010,No migration background,West,Seldom,0.10058,940,10456,0.09482,0.10635
2010,No migration background,West,Sometimes,0.36130,3578,10456,0.35209,0.37051
2010,No migration background,West,Often,0.43359,4849,10456,0.42409,0.44309
2010,No migration background,West,Very often,0.07493,825,10456,0.06988,0.07998
2010,No migration background,East,Very seldom,0.02562,92,4013,0.02073,0.03051
2010,No migration background,East,Seldom,0.10471,354,4013,0.09523,0.11418
2010,No migration background,East,Sometimes,0.36345,1409,4013,0.34857,0.37833
2010,No migration background,East,Often,0.44170,1880,4013,0.42634,0.45707
2010,No migration background,East,Very often,0.06452,278,4013,0.05692,0.07212
2010,Direct migration background,West,Very seldom,0.03265,47,1403,0.02335,0.04196
2010,Direct migration background,West,Seldom,0.14158,172,1403,0.12333,0.15983
2010,Direct migration background,West,Sometimes,0.35948,525,1403,0.33436,0.38460
2010,Direct migration background,West,Often,0.37933,550,1403,0.35393,0.40473
2010,Direct migration background,West,Very often,0.08696,109,1403,0.07221,0.10170
2010,Indirect migration background,West,Seldom,0.06359,40,605,0.04413,0.08305
2010,Indirect migration background,West,Sometimes,0.35570,180,605,0.31752,0.39388
2010,Indirect migration background,West,Often,0.41870,302,605,0.37935,0.45804
2010,Indirect migration background,West,Very often,0.14044,83,605,0.11273,0.16815
2011,No migration background,West,Very seldom,0.02745,287,13084,0.02465,0.03025
2011,No migration background,West,Seldom,0.09752,1152,13084,0.09244,0.10260
2011,No migration background,West,Sometimes,0.33164,4194,13084,0.32357,0.33971
2011,No migration background,West,Often,0.45333,6202,13084,0.44479,0.46186
2011,No migration background,West,Very often,0.09007,1249,13084,0.08516,0.09497
2011,No migration background,East,Very seldom,0.03171,133,4748,0.02672,0.03669
2011,No migration background,East,Seldom,0.11494,461,4748,0.10587,0.12402
2011,No migration background,East,Sometimes,0.36310,1626,4748,0.34942,0.37678
2011,No migration background,East,Often,0.41653,2123,4748,0.40251,0.43055
2011,No migration background,East,Very often,0.07372,405,4748,0.06629,0.08115
2011,Direct migration background,West,Very seldom,0.03114,61,1914,0.02336,0.03893
2011,Direct migration background,West,Seldom,0.11700,206,1914,0.10260,0.13141
2011,Direct migration background,West,Sometimes,0.35824,670,1914,0.33676,0.37973
2011,Direct migration background,West,Often,0.41576,810,1914,0.39368,0.43785
2011,Direct migration background,West,Very often,0.07785,167,1914,0.06584,0.08986
2011,Direct migration background,East,Often,0.29973,36,36,0.14795,0.45151
2011,Indirect migration background,West,Seldom,0.07104,56,740,0.05252,0.08956
2011,Indirect migration background,West,Sometimes,0.32016,211,740,0.28652,0.35379
2011,Indirect migration background,West,Often,0.46714,379,740,0.43116,0.50311
2011,Indirect migration background,West,Very often,0.12371,94,740,0.09997,0.14744
2012,No migration background,West,Very seldom,0.02186,242,12972,0.01934,0.02437
2012,No migration background,West,Seldom,0.08294,965,12972,0.07819,0.08768
2012,No migration background,West,Sometimes,0.32234,3972,12972,0.31430,0.33038
2012,No migration background,West,Often,0.47788,6515,12972,0.46928,0.48647
2012,No migration background,West,Very often,0.09499,1278,12972,0.08995,0.10004
2012,No migration background,East,Very seldom,0.02829,110,4681,0.02354,0.03304
2012,No migration background,East,Seldom,0.08910,371,4681,0.08093,0.09726
2012,No migration background,East,Sometimes,0.34608,1594,4681,0.33245,0.35971
2012,No migration background,East,Often,0.46711,2253,4681,0.45282,0.48141
2012,No migration background,East,Very often,0.06943,353,4681,0.06215,0.07671
2012,Direct migration background,West,Very seldom,0.02547,49,1883,0.01835,0.03259
2012,Direct migration background,West,Seldom,0.11483,200,1883,0.10042,0.12923
2012,Direct migration background,West,Sometimes,0.36910,690,1883,0.34729,0.39090
2012,Direct migration background,West,Often,0.41026,781,1883,0.38803,0.43248
2012,Direct migration background,West,Very often,0.08035,163,1883,0.06807,0.09263
2012,Direct migration background,East,Sometimes,0.47183,48,91,0.36869,0.57496
2012,Direct migration background,East,Often,0.30067,43,91,0.20593,0.39540
2012,Indirect migration background,West,Seldom,0.07622,56,727,0.05691,0.09552
2012,Indirect migration background,West,Sometimes,0.26004,196,727,0.22813,0.29195
2012,Indirect migration background,West,Often,0.50773,378,727,0.47136,0.54410
2012,Indirect migration background,West,Very often,0.14907,97,727,0.12316,0.17497
2013,No migration background,West,Very seldom,0.02393,291,16136,0.02157,0.02629
2013,No migration background,West,Seldom,0.08325,1181,16136,0.07899,0.08751
2013,No migration background,West,Sometimes,0.32373,4714,16136,0.31651,0.33094
2013,No migration background,West,Often,0.48269,8416,16136,0.47498,0.49040
2013,No migration background,West,Very often,0.08640,1534,16136,0.08207,0.09074
2013,No migration background,East,Very seldom,0.02462,132,5497,0.02052,0.02872
2013,No migration background,East,Seldom,0.10127,497,5497,0.09329,0.10924
2013,No migration background,East,Sometimes,0.35040,1811,5497,0.33779,0.36301
2013,No migration background,East,Often,0.44650,2613,5497,0.43336,0.45965
2013,No migration background,East,Very often,0.07721,444,5497,0.07015,0.08426
2013,Direct migration background,West,Very seldom,0.03628,74,2684,0.02920,0.04335
2013,Direct migration background,West,Seldom,0.11370,236,2684,0.10169,0.12571
2013,Direct migration background,West,Sometimes,0.33734,850,2684,0.31945,0.35523
2013,Direct migration background,West,Often,0.43724,1283,2684,0.41847,0.45601
2013,Direct migration background,West,Very often,0.07544,241,2684,0.06545,0.08544
2013,Direct migration background,East,Sometimes,0.30799,56,119,0.22469,0.39129
2013,Direct migration background,East,Often,0.33326,63,119,0.24820,0.41831
2013,Indirect migration background,West,Seldom,0.04492,54,1047,0.03237,0.05747
2013,Indirect migration background,West,Sometimes,0.29710,291,1047,0.26941,0.32480
2013,Indirect migration background,West,Often,0.51717,556,1047,0.48689,0.54745
2013,Indirect migration background,West,Very often,0.12452,146,1047,0.10451,0.14453
2013,Indirect migration background,East,Often,0.69301,35,35,0.53797,0.84805
2014,No migration background,West,Very seldom,0.02051,249,14931,0.01823,0.02278
2014,No migration background,West,Seldom,0.07902,1054,14931,0.07469,0.08335
2014,No migration background,West,Sometimes,0.30864,4266,14931,0.30123,0.31605
2014,No migration background,West,Often,0.49632,7760,14931,0.48830,0.50434
2014,No migration background,West,Very often,0.09551,1602,14931,0.09079,0.10022
2014,No migration background,East,Very seldom,0.01981,93,5114,0.01599,0.02363
2014,No migration background,East,Seldom,0.08561,377,5114,0.07794,0.09328
2014,No migration background,East,Sometimes,0.34161,1641,5114,0.32861,0.35461
2014,No migration background,East,Often,0.47048,2512,5114,0.45679,0.48416
2014,No migration background,East,Very often,0.08250,491,5114,0.07495,0.09004
2014,Direct migration background,West,Very seldom,0.02272,103,4895,0.01854,0.02689
2014,Direct migration background,West,Seldom,0.09890,411,4895,0.09053,0.10726
2014,Direct migration background,West,Sometimes,0.30451,1485,4895,0.29162,0.31740
2014,Direct migration background,West,Often,0.45532,2390,4895,0.44137,0.46927
2014,Direct migration background,West,Very often,0.11856,506,4895,0.10950,0.12761
2014,Direct migration background,East,Sometimes,0.36425,113,335,0.31264,0.41586
2014,Direct migration background,East,Often,0.48060,180,335,0.42701,0.53418
2014,Direct migration background,East,Very often,0.07429,42,335,0.04617,0.10242
2014,Indirect migration background,West,Seldom,0.06770,101,1588,0.05534,0.08006
2014,Indirect migration background,West,Sometimes,0.25648,404,1588,0.23499,0.27796
2014,Indirect migration background,West,Often,0.50392,846,1588,0.47933,0.52852
2014,Indirect migration background,West,Very often,0.15963,237,1588,0.14161,0.17765
2014,Indirect migration background,East,Often,0.49780,38,38,0.33669,0.65891
2015,No migration background,West,Very seldom,0.02291,250,14149,0.02044,0.02537
2015,No migration background,West,Seldom,0.07865,976,14149,0.07421,0.08308
2015,No migration background,West,Sometimes,0.31459,4113,14149,0.30694,0.32224
2015,No migration background,West,Often,0.49057,7410,14149,0.48233,0.49880
2015,No migration background,West,Very often,0.09329,1400,14149,0.08849,0.09808
2015,No migration background,East,Very seldom,0.02030,85,4832,0.01632,0.02428
2015,No migration background,East,Seldom,0.09753,403,4832,0.08917,0.10590
2015,No migration background,East,Sometimes,0.35349,1574,4832,0.34001,0.36697
2015,No migration background,East,Often,0.45814,2376,4832,0.44409,0.47219
2015,No migration background,East,Very often,0.07054,394,4832,0.06332,0.07776
2015,Direct migration background,West,Very seldom,0.03047,95,4143,0.02524,0.03571
2015,Direct migration background,West,Seldom,0.09801,336,4143,0.08896,0.10707
2015,Direct migration background,West,Sometimes,0.31656,1261,4143,0.30240,0.33073
2015,Direct migration background,West,Often,0.43249,1961,4143,0.41741,0.44758
2015,Direct migration background,West,Very often,0.12246,490,4143,0.11247,0.13244
2015,Direct migration background,East,Sometimes,0.35642,113,285,0.30072,0.41212
2015,Direct migration background,East,Often,0.43706,139,285,0.37937,0.49475
2015,Direct migration background,East,Very often,0.06163,33,285,0.03366,0.08960
2015,Indirect migration background,West,Seldom,0.05142,91,1431,0.03997,0.06287
2015,Indirect migration background,West,Sometimes,0.23920,350,1431,0.21709,0.26131
2015,Indirect migration background,West,Often,0.55885,776,1431,0.53312,0.58459
2015,Indirect migration background,West,Very often,0.14094,214,1431,0.12291,0.15898
2015,Indirect migration background,East,Often,0.53267,49,49,0.39152,0.67382
2016,No migration background,West,Very seldom,0.02038,262,13169,0.01797,0.02279
2016,No migration background,West,Seldom,0.08028,929,13169,0.07564,0.08492
2016,No migration background,West,Sometimes,0.30436,3780,13169,0.29650,0.31222
2016,No migration background,West,Often,0.50633,6941,13169,0.49779,0.51487
2016,No migration background,West,Very often,0.08865,1257,13169,0.08380,0.09351
2016,No migration background,East,Very seldom,0.02434,97,4550,0.01986,0.02882
2016,No migration background,East,Seldom,0.10498,396,4550,0.09608,0.11389
2016,No migration background,East,Sometimes,0.31511,1405,4550,0.30161,0.32861
2016,No migration background,East,Often,0.46970,2235,4550,0.45519,0.48420
2016,No migration background,East,Very often,0.08587,417,4550,0.07773,0.09401
2016,Direct migration background,West,Very seldom,0.02930,99,4559,0.02441,0.03420
2016,Direct migration background,West,Seldom,0.08037,336,4559,0.07248,0.08826
2016,Direct migration background,West,Sometimes,0.32345,1397,4559,0.30987,0.33703
2016,Direct migration background,West,Often,0.46049,2232,4559,0.44602,0.47496
2016,Direct migration background,West,Very often,0.10639,495,4559,0.09744,0.11534
2016,Direct migration background,East,Seldom,0.09238,38,366,0.06268,0.12209
2016,Direct migration background,East,Sometimes,0.31049,127,366,0.26302,0.35796
2016,Direct migration background,East,Often,0.49154,169,366,0.44025,0.54283
2016,Direct migration background,East,Very often,0.05305,32,366,0.03005,0.07604
2016,Indirect migration background,West,Seldom,0.05378,74,1342,0.04170,0.06585
2016,Indirect migration background,West,Sometimes,0.26282,332,1342,0.23926,0.28638
2016,Indirect migration background,West,Often,0.53406,742,1342,0.50736,0.56076
2016,Indirect migration background,West,Very often,0.13790,194,1342,0.11945,0.15636
2016,Indirect migration background,East,Often,0.54646,45,45,0.39936,0.69356
2017,No migration background,West,Very seldom,0.01920,233,14954,0.01700,0.02140
2017,No migration background,West,Seldom,0.06845,897,14954,0.06440,0.07250
2017,No migration background,West,Sometimes,0.29091,4045,14954,0.28363,0.29819
2017,No migration background,West,Often,0.52644,8233,14954,0.51843,0.53444
2017,No migration background,West,Very often,0.09501,1546,14954,0.09031,0.09971
2017,No migration background,East,Very seldom,0.02229,80,5098,0.01824,0.02635
2017,No migration background,East,Seldom,0.08555,418,5098,0.07787,0.09323
2017,No migration background,East,Sometimes,0.31746,1520,5098,0.30468,0.33024
2017,No migration background,East,Often,0.49338,2614,5098,0.47966,0.50711
2017,No migration background,East,Very often,0.08131,466,5098,0.07381,0.08882
2017,Direct migration background,West,Very seldom,0.02082,74,4351,0.01658,0.02506
2017,Direct migration background,West,Seldom,0.07961,313,4351,0.07157,0.08766
2017,Direct migration background,West,Sometimes,0.31840,1357,4351,0.30456,0.33224
2017,Direct migration background,West,Often,0.47278,2133,4351,0.45795,0.48762
2017,Direct migration background,West,Very often,0.10838,474,4351,0.09914,0.11762
2017,Direct migration background,East,Sometimes,0.37580,127,352,0.32513,0.42647
2017,Direct migration background,East,Often,0.47945,193,352,0.42719,0.53172
2017,Direct migration background,East,Very often,0.07154,32,352,0.04458,0.09850
2017,Indirect migration background,West,Seldom,0.06352,88,1474,0.05106,0.07597
2017,Indirect migration background,West,Sometimes,0.24563,337,1474,0.22365,0.26761
2017,Indirect migration background,West,Often,0.53749,828,1474,0.51202,0.56295
2017,Indirect migration background,West,Very often,0.14044,221,1474,0.12270,0.15819
2017,Indirect migration background,East,Often,0.30852,42,42,0.16714,0.44990
2018,No migration background,West,Very seldom,0.01637,222,14374,0.01430,0.01845
2018,No migration background,West,Seldom,0.07290,893,14374,0.06865,0.07715
2018,No migration background,West,Sometimes,0.29577,4010,14374,0.28830,0.30323
2018,No migration background,West,Often,0.52385,7745,14374,0.51569,0.53202
2018,No migration background,West,Very often,0.09111,1504,14374,0.08641,0.09582
2018,No migration background,East,Very seldom,0.01637,86,4993,0.01285,0.01989
2018,No migration background,East,Seldom,0.09370,399,4993,0.08562,0.10178
2018,No migration background,East,Sometimes,0.31648,1566,4993,0.30358,0.32939
2018,No migration background,East,Often,0.50095,2530,4993,0.48707,0.51482
2018,No migration background,East,Very often,0.07250,412,4993,0.06531,0.07970
2018,Direct migration background,West,Very seldom,0.01865,86,4193,0.01456,0.02275
2018,Direct migration background,West,Seldom,0.09078,351,4193,0.08209,0.09948
2018,Direct migration background,West,Sometimes,0.33432,1257,4193,0.32004,0.34860
2018,Direct migration background,West,Often,0.44530,2033,4193,0.43025,0.46034
2018,Direct migration background,West,Very often,0.11095,466,4193,0.10144,0.12046
2018,Direct migration background,East,Sometimes,0.31619,128,344,0.26698,0.36540
2018,Direct migration background,East,Often,0.49569,169,344,0.44277,0.54860
2018,Direct migration background,East,Very often,0.13102,47,344,0.09531,0.16673
2018,Indirect migration background,West,Seldom,0.04853,78,1463,0.03751,0.05954
2018,Indirect migration background,West,Sometimes,0.26526,360,1463,0.24263,0.28789
2018,Indirect migration background,West,Often,0.53393,799,1463,0.50836,0.55950
2018,Indirect migration background,West,Very often,0.13837,226,1463,0.12067,0.15607
2018,Indirect migration background,East,Often,0.42928,59,59,0.30189,0.55666
2019,No migration background,Does not apply,Often,0.61190,39,39,0.45696,0.76685
2019,No migration background,West,Very seldom,0.01915,230,14914,0.01695,0.02135
2019,No migration background,West,Seldom,0.07360,901,14914,0.06941,0.07779
2019,No migration background,West,Sometimes,0.29374,4042,14914,0.28643,0.30105
2019,No migration background,West,Often,0.51429,8058,14914,0.50627,0.52231
2019,No migration background,West,Very often,0.09922,1683,14914,0.09442,0.10402
2019,No migration background,East,Very seldom,0.01960,69,5105,0.01580,0.02341
2019,No migration background,East,Seldom,0.08918,373,5105,0.08136,0.09699
2019,No migration background,East,Sometimes,0.32332,1530,5105,0.31049,0.33615
2019,No migration background,East,Often,0.48567,2653,5105,0.47195,0.49938
2019,No migration background,East,Very often,0.08223,480,5105,0.07469,0.08977
2019,Direct migration background,West,Very seldom,0.02815,92,3712,0.02282,0.03347
2019,Direct migration background,West,Seldom,0.07927,270,3712,0.07058,0.08796
2019,Direct migration background,West,Sometimes,0.31504,1086,3712,0.30009,0.32998
2019,Direct migration background,West,Often,0.48370,1878,3712,0.46763,0.49978
2019,Direct migration background,West,Very often,0.09384,386,3712,0.08446,0.10322
2019,Direct migration background,East,Sometimes,0.34782,100,283,0.29223,0.40341
2019,Direct migration background,East,Often,0.46864,150,283,0.41040,0.52689
2019,Direct migration background,East,Very often,0.11250,33,283,0.07562,0.14938
2019,Indirect migration background,West,Seldom,0.05244,82,1423,0.04085,0.06403
2019,Indirect migration background,West,Sometimes,0.25158,341,1423,0.22903,0.27413
2019,Indirect migration background,West,Often,0.50448,766,1423,0.47849,0.53046
2019,Indirect migration background,West,Very often,0.17655,234,1423,0.15673,0.19637
2019,Indirect migration background,East,Often,0.54831,61,61,0.42238,0.67423
2020,No migration background,West,Very seldom,0.02082,244,13789,0.01843,0.02320
2020,No migration background,West,Seldom,0.07815,958,13789,0.07367,0.08263
2020,No migration background,West,Sometimes,0.29883,3852,13789,0.29119,0.30647
2020,No migration background,West,Often,0.51201,7345,13789,0.50367,0.52035
2020,No migration background,West,Very often,0.09019,1390,13789,0.08541,0.09497
2020,No migration background,East,Very seldom,0.01994,69,4693,0.01594,0.02394
2020,No migration background,East,Seldom,0.10038,374,4693,0.09178,0.10897
2020,No migration background,East,Sometimes,0.31716,1441,4693,0.30384,0.33048
2020,No migration background,East,Often,0.48389,2403,4693,0.46959,0.49819
2020,No migration background,East,Very often,0.07863,406,4693,0.07093,0.08634
2020,Direct migration background,West,Very seldom,0.03115,115,5100,0.02638,0.03592
2020,Direct migration background,West,Seldom,0.09822,401,5100,0.09005,0.10638
2020,Direct migration background,West,Sometimes,0.31739,1485,5100,0.30461,0.33016
2020,Direct migration background,West,Often,0.46206,2434,5100,0.44838,0.47575
2020,Direct migration background,West,Very often,0.09118,665,5100,0.08328,0.09909
2020,Direct migration background,East,Seldom,0.08754,40,491,0.06252,0.11257
2020,Direct migration background,East,Sometimes,0.26048,160,491,0.22162,0.29934
2020,Direct migration background,East,Often,0.55383,207,491,0.50982,0.59785
2020,Direct migration background,East,Very often,0.08964,84,491,0.06435,0.11494
2020,Indirect migration background,West,Seldom,0.04848,78,1397,0.03721,0.05974
2020,Indirect migration background,West,Sometimes,0.26195,351,1397,0.23889,0.28502
2020,Indirect migration background,West,Often,0.54189,754,1397,0.51575,0.56802
2020,Indirect migration background,West,Very often,0.13432,214,1397,0.11643,0.15221
2020,Indirect migration background,East,Often,0.51706,68,68,0.39740,0.63671
2021,No migration background,West,Very seldom,0.01597,140,9887,0.01350,0.01845
2021,No migration background,West,Seldom,0.07541,698,9887,0.07021,0.08062
2021,No migration background,West,Sometimes,0.26364,2456,9887,0.25495,0.27232
2021,No migration background,West,Often,0.53881,5462,9887,0.52898,0.54863
2021,No migration background,West,Very often,0.10617,1131,9887,0.10010,0.11224
2021,No migration background,East,Very seldom,0.02117,52,3260,0.01623,0.02611
2021,No migration background,East,Seldom,0.09473,278,3260,0.08468,0.10479
2021,No migration background,East,Sometimes,0.28538,888,3260,0.26987,0.30088
2021,No migration background,East,Often,0.51211,1704,3260,0.49495,0.52927
2021,No migration background,East,Very often,0.08660,338,3260,0.07695,0.09626
2021,Direct migration background,West,Very seldom,0.01788,56,2831,0.01300,0.02276
2021,Direct migration background,West,Seldom,0.09960,239,2831,0.08856,0.11063
2021,Direct migration background,West,Sometimes,0.29503,773,2831,0.27822,0.31183
2021,Direct migration background,West,Often,0.47670,1391,2831,0.45829,0.49510
2021,Direct migration background,West,Very often,0.11080,372,2831,0.09924,0.12237
2021,Direct migration background,East,Sometimes,0.21441,70,246,0.16302,0.26580
2021,Direct migration background,East,Often,0.46921,131,246,0.40671,0.53170
2021,Direct migration background,East,Very often,0.11027,45,246,0.07105,0.14949
2021,Indirect migration background,West,Seldom,0.08088,62,838,0.06241,0.09935
2021,Indirect migration background,West,Sometimes,0.27294,186,838,0.24276,0.30312
2021,Indirect migration background,West,Often,0.47079,466,838,0.43697,0.50460
2021,Indirect migration background,West,Very often,0.16160,124,838,0.13667,0.18654
2021,Indirect migration background,East,Often,0.62729,58,58,0.50176,0.75282
2022,No migration background,West,Very seldom,0.01903,219,13618,0.01673,0.02132
2022,No migration background,West,Seldom,0.07847,936,13618,0.07395,0.08299
2022,No migration background,West,Sometimes,0.27780,3590,13618,0.27028,0.28532
2022,No migration background,West,Often,0.51934,7397,13618,0.51095,0.52773
2022,No migration background,West,Very often,0.10536,1476,13618,0.10020,0.11052
2022,No migration background,East,Very seldom,0.02770,101,4652,0.02298,0.03242
2022,No migration background,East,Seldom,0.10340,402,4652,0.09465,0.11215
2022,No migration background,East,Sometimes,0.29838,1282,4652,0.28523,0.31153
2022,No migration background,East,Often,0.48089,2383,4652,0.46653,0.49525
2022,No migration background,East,Very often,0.08963,484,4652,0.08142,0.09784
2022,Direct migration background,West,Very seldom,0.02547,121,5584,0.02133,0.02960
2022,Direct migration background,West,Seldom,0.10271,420,5584,0.09474,0.11067
2022,Direct migration background,West,Sometimes,0.30012,1591,5584,0.28810,0.31215
2022,Direct migration background,West,Often,0.46869,2680,5584,0.45560,0.48178
2022,Direct migration background,West,Very often,0.10301,772,5584,0.09504,0.11098
2022,Direct migration background,East,Seldom,0.13420,57,748,0.10976,0.15865
2022,Direct migration background,East,Sometimes,0.31007,262,748,0.27691,0.34324
2022,Direct migration background,East,Often,0.44477,345,748,0.40913,0.48041
2022,Direct migration background,East,Very often,0.09247,84,748,0.07170,0.11324
2022,Indirect migration background,West,Seldom,0.08225,108,1267,0.06712,0.09739
2022,Indirect migration background,West,Sometimes,0.25786,309,1267,0.23376,0.28196
2022,Indirect migration background,West,Often,0.53683,709,1267,0.50936,0.56430
2022,Indirect migration background,West,Very often,0.09562,141,1267,0.07942,0.11181
2022,Indirect migration background,East,Sometimes,0.26253,45,132,0.18718,0.33788
2022,Indirect migration background,East,Often,0.50492,87,132,0.41930,0.59054
