year,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Urban regions,Seldom,0.07567,1059,16369,0.07162,0.07972
2019,Urban regions,Sometimes,0.29560,4519,16369,0.28861,0.30259
2019,Urban regions,Often,0.50978,8687,16369,0.50212,0.51744
2019,Urban regions,Very often,0.09913,1830,16369,0.09455,0.10371
2019,Rural regions,Very seldom,0.02223,142,8762,0.01914,0.02532
2019,Rural regions,Seldom,0.07533,570,8762,0.06980,0.08086
2019,Rural regions,Sometimes,0.31208,2497,8762,0.30238,0.32178
2019,Rural regions,Often,0.49119,4626,8762,0.48073,0.50166
2019,Rural regions,Very often,0.09917,927,8762,0.09291,0.10542
2020,Urban regions,Very seldom,0.02278,310,17016,0.02054,0.02503
2020,Urban regions,Seldom,0.08176,1235,17016,0.07765,0.08588
2020,Urban regions,Sometimes,0.30040,4856,17016,0.29352,0.30729
2020,Urban regions,Often,0.50293,8777,17016,0.49541,0.51044
2020,Urban regions,Very often,0.09212,1838,17016,0.08778,0.09647
2020,Rural regions,Very seldom,0.01881,150,8600,0.01594,0.02168
2020,Rural regions,Seldom,0.08550,621,8600,0.07959,0.09141
2020,Rural regions,Sometimes,0.30522,2459,8600,0.29549,0.31495
2020,Rural regions,Often,0.50193,4434,8600,0.49136,0.51249
2020,Rural regions,Very often,0.08855,936,8600,0.08254,0.09455
2021,Urban regions,Very seldom,0.01627,175,11399,0.01395,0.01860
2021,Urban regions,Seldom,0.07649,842,11399,0.07162,0.08137
2021,Urban regions,Sometimes,0.27197,2917,11399,0.26380,0.28014
2021,Urban regions,Often,0.52684,6120,11399,0.51767,0.53600
2021,Urban regions,Very often,0.10843,1345,11399,0.10272,0.11414
2021,Rural regions,Very seldom,0.01808,85,5783,0.01464,0.02151
2021,Rural regions,Seldom,0.09705,467,5783,0.08942,0.10468
2021,Rural regions,Sometimes,0.26954,1467,5783,0.25810,0.28097
2021,Rural regions,Often,0.51219,3091,5783,0.49930,0.52507
2021,Rural regions,Very often,0.10315,673,5783,0.09531,0.11099
2022,Urban regions,Very seldom,0.02323,341,17686,0.02101,0.02545
2022,Urban regions,Seldom,0.08551,1275,17686,0.08139,0.08963
2022,Urban regions,Sometimes,0.28183,4820,17686,0.27520,0.28846
2022,Urban regions,Often,0.50700,9188,17686,0.49963,0.51437
2022,Urban regions,Very often,0.10243,2062,17686,0.09796,0.10690
2022,Rural regions,Very seldom,0.01886,150,8398,0.01595,0.02177
2022,Rural regions,Seldom,0.09020,658,8398,0.08407,0.09632
2022,Rural regions,Sometimes,0.28570,2260,8398,0.27604,0.29536
2022,Rural regions,Often,0.50535,4420,8398,0.49466,0.51605
2022,Rural regions,Very often,0.09989,910,8398,0.09347,0.10630
