year,migback,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,Urban regions,Sometimes,0.27372,177,625,0.23874,0.30870
2012,Indirect migration background,Urban regions,Often,0.50595,320,625,0.46672,0.54518
2012,Indirect migration background,Urban regions,Very often,0.14500,77,625,0.11738,0.17263
2012,Indirect migration background,Rural regions,Sometimes,0.21790,38,108,0.13968,0.29612
2012,Indirect migration background,Rural regions,Often,0.51100,70,108,0.41628,0.60571
2013,No migration background,Urban regions,Very seldom,0.02438,261,13230,0.02175,0.02700
2013,No migration background,Urban regions,Seldom,0.08862,1052,13230,0.08378,0.09346
2013,No migration background,Urban regions,Sometimes,0.32799,3961,13230,0.31998,0.33599
2013,No migration background,Urban regions,Often,0.47311,6753,13230,0.46460,0.48161
2013,No migration background,Urban regions,Very often,0.08591,1203,13230,0.08114,0.09069
2013,No migration background,Rural regions,Very seldom,0.02354,162,8403,0.02030,0.02678
2013,No migration background,Rural regions,Seldom,0.08427,626,8403,0.07833,0.09021
2013,No migration background,Rural regions,Sometimes,0.33190,2564,8403,0.32183,0.34197
2013,No migration background,Rural regions,Often,0.47847,4276,8403,0.46779,0.48915
2013,No migration background,Rural regions,Very often,0.08183,775,8403,0.07597,0.08769
2013,Direct migration background,Urban regions,Very seldom,0.03718,62,2138,0.02916,0.04520
2013,Direct migration background,Urban regions,Seldom,0.11455,186,2138,0.10105,0.12806
2013,Direct migration background,Urban regions,Sometimes,0.33020,679,2138,0.31026,0.35014
2013,Direct migration background,Urban regions,Often,0.43552,1012,2138,0.41450,0.45654
2013,Direct migration background,Urban regions,Very often,0.08255,199,2138,0.07088,0.09422
2013,Direct migration background,Rural regions,Seldom,0.12003,71,688,0.09573,0.14433
2013,Direct migration background,Rural regions,Sometimes,0.35781,227,688,0.32197,0.39366
2013,Direct migration background,Rural regions,Often,0.42585,334,688,0.38887,0.46282
2013,Direct migration background,Rural regions,Very often,0.05004,56,688,0.03373,0.06634
2013,Indirect migration background,Urban regions,Seldom,0.04242,47,894,0.02920,0.05564
2013,Indirect migration background,Urban regions,Sometimes,0.30114,258,894,0.27105,0.33123
2013,Indirect migration background,Urban regions,Often,0.53300,482,894,0.50028,0.56573
2013,Indirect migration background,Urban regions,Very often,0.10720,107,894,0.08691,0.12749
2013,Indirect migration background,Rural regions,Sometimes,0.25646,49,207,0.19682,0.31609
2013,Indirect migration background,Rural regions,Often,0.49799,109,207,0.42971,0.56627
2013,Indirect migration background,Rural regions,Very often,0.17796,49,207,0.12573,0.23019
2014,No migration background,Urban regions,Very seldom,0.01993,202,12282,0.01745,0.02240
2014,No migration background,Urban regions,Seldom,0.08131,878,12282,0.07647,0.08614
2014,No migration background,Urban regions,Sometimes,0.30912,3594,12282,0.30094,0.31729
2014,No migration background,Urban regions,Often,0.49393,6315,12282,0.48509,0.50277
2014,No migration background,Urban regions,Very often,0.09572,1293,12282,0.09052,0.10093
2014,No migration background,Rural regions,Very seldom,0.02115,140,7763,0.01795,0.02435
2014,No migration background,Rural regions,Seldom,0.07876,553,7763,0.07277,0.08475
2014,No migration background,Rural regions,Sometimes,0.32735,2313,7763,0.31691,0.33779
2014,No migration background,Rural regions,Often,0.48535,3957,7763,0.47423,0.49647
2014,No migration background,Rural regions,Very often,0.08739,800,7763,0.08110,0.09367
2014,Direct migration background,Urban regions,Very seldom,0.02417,83,3940,0.01938,0.02897
2014,Direct migration background,Urban regions,Seldom,0.10065,337,3940,0.09126,0.11005
2014,Direct migration background,Urban regions,Sometimes,0.30314,1190,3940,0.28879,0.31749
2014,Direct migration background,Urban regions,Often,0.45626,1923,3940,0.44071,0.47182
2014,Direct migration background,Urban regions,Very often,0.11577,407,3940,0.10578,0.12576
2014,Direct migration background,Rural regions,Seldom,0.08164,97,1293,0.06671,0.09657
2014,Direct migration background,Rural regions,Sometimes,0.32273,408,1293,0.29724,0.34823
2014,Direct migration background,Rural regions,Often,0.45751,647,1293,0.43034,0.48468
2014,Direct migration background,Rural regions,Very often,0.11881,141,1293,0.10117,0.13646
2014,Indirect migration background,Urban regions,Seldom,0.06832,91,1368,0.05495,0.08170
2014,Indirect migration background,Urban regions,Sometimes,0.25804,364,1368,0.23485,0.28124
2014,Indirect migration background,Urban regions,Often,0.50685,724,1368,0.48035,0.53336
2014,Indirect migration background,Urban regions,Very often,0.15177,189,1368,0.13275,0.17079
2014,Indirect migration background,Rural regions,Sometimes,0.23838,63,289,0.18917,0.28759
2014,Indirect migration background,Rural regions,Often,0.48836,160,289,0.43063,0.54609
2014,Indirect migration background,Rural regions,Very often,0.19673,66,289,0.15082,0.24264
2015,No migration background,Urban regions,Very seldom,0.02425,204,11591,0.02145,0.02705
2015,No migration background,Urban regions,Seldom,0.08130,828,11591,0.07633,0.08628
2015,No migration background,Urban regions,Sometimes,0.31085,3433,11591,0.30242,0.31928
2015,No migration background,Urban regions,Often,0.49210,6023,11591,0.48300,0.50120
2015,No migration background,Urban regions,Very often,0.09150,1103,11591,0.08625,0.09675
2015,No migration background,Rural regions,Very seldom,0.01886,131,7390,0.01576,0.02196
2015,No migration background,Rural regions,Seldom,0.08499,551,7390,0.07863,0.09135
2015,No migration background,Rural regions,Sometimes,0.34472,2254,7390,0.33388,0.35556
2015,No migration background,Rural regions,Often,0.46839,3763,7390,0.45701,0.47977
2015,No migration background,Rural regions,Very often,0.08304,691,7390,0.07675,0.08933
2015,Direct migration background,Urban regions,Very seldom,0.03196,79,3325,0.02598,0.03793
2015,Direct migration background,Urban regions,Seldom,0.09893,274,3325,0.08878,0.10908
2015,Direct migration background,Urban regions,Sometimes,0.30550,1003,3325,0.28984,0.32116
2015,Direct migration background,Urban regions,Often,0.43922,1565,3325,0.42234,0.45609
2015,Direct migration background,Urban regions,Very often,0.12439,404,3325,0.11317,0.13561
2015,Direct migration background,Rural regions,Seldom,0.09925,82,1107,0.08162,0.11687
2015,Direct migration background,Rural regions,Sometimes,0.36566,371,1107,0.33728,0.39405
2015,Direct migration background,Rural regions,Often,0.40883,535,1107,0.37986,0.43780
2015,Direct migration background,Rural regions,Very often,0.10231,119,1107,0.08445,0.12017
2015,Indirect migration background,Urban regions,Seldom,0.04794,78,1235,0.03602,0.05986
2015,Indirect migration background,Urban regions,Sometimes,0.24910,306,1235,0.22496,0.27323
2015,Indirect migration background,Urban regions,Often,0.55719,673,1235,0.52947,0.58490
2015,Indirect migration background,Urban regions,Very often,0.13588,178,1235,0.11676,0.15500
2015,Indirect migration background,Rural regions,Sometimes,0.18376,59,266,0.13713,0.23039
2015,Indirect migration background,Rural regions,Often,0.56118,152,266,0.50143,0.62092
2015,Indirect migration background,Rural regions,Very often,0.17749,55,266,0.13149,0.22350
2016,No migration background,Urban regions,Very seldom,0.02296,239,10835,0.02014,0.02578
2016,No migration background,Urban regions,Seldom,0.08235,785,10835,0.07718,0.08753
2016,No migration background,Urban regions,Sometimes,0.30293,3141,10835,0.29428,0.31159
2016,No migration background,Urban regions,Often,0.50039,5665,10835,0.49098,0.50981
2016,No migration background,Urban regions,Very often,0.09136,1005,10835,0.08594,0.09679
2016,No migration background,Rural regions,Very seldom,0.01795,120,6884,0.01482,0.02109
2016,No migration background,Rural regions,Seldom,0.09109,540,6884,0.08429,0.09788
2016,No migration background,Rural regions,Sometimes,0.31338,2044,6884,0.30242,0.32434
2016,No migration background,Rural regions,Often,0.49559,3511,6884,0.48378,0.50741
2016,No migration background,Rural regions,Very often,0.08199,669,6884,0.07551,0.08847
2016,Direct migration background,Urban regions,Very seldom,0.03088,78,3650,0.02527,0.03649
2016,Direct migration background,Urban regions,Seldom,0.08395,276,3650,0.07495,0.09295
2016,Direct migration background,Urban regions,Sometimes,0.31710,1117,3650,0.30200,0.33220
2016,Direct migration background,Urban regions,Often,0.46372,1781,3650,0.44754,0.47990
2016,Direct migration background,Urban regions,Very often,0.10435,398,3650,0.09443,0.11427
2016,Direct migration background,Rural regions,Seldom,0.07024,98,1254,0.05609,0.08439
2016,Direct migration background,Rural regions,Sometimes,0.34354,407,1254,0.31725,0.36984
2016,Direct migration background,Rural regions,Often,0.45647,620,1254,0.42889,0.48405
2016,Direct migration background,Rural regions,Very often,0.10034,129,1254,0.08370,0.11697
2016,Indirect migration background,Urban regions,Seldom,0.05411,68,1150,0.04102,0.06719
2016,Indirect migration background,Urban regions,Sometimes,0.25235,285,1150,0.22724,0.27747
2016,Indirect migration background,Urban regions,Often,0.54950,639,1150,0.52074,0.57827
2016,Indirect migration background,Urban regions,Very often,0.13182,158,1150,0.11226,0.15138
2016,Indirect migration background,Rural regions,Sometimes,0.30082,76,275,0.24652,0.35513
2016,Indirect migration background,Rural regions,Often,0.46393,148,275,0.40488,0.52298
2016,Indirect migration background,Rural regions,Very often,0.15811,51,275,0.11491,0.20131
2017,No migration background,Urban regions,Very seldom,0.02043,201,12244,0.01792,0.02293
2017,No migration background,Urban regions,Seldom,0.07334,805,12244,0.06872,0.07796
2017,No migration background,Urban regions,Sometimes,0.28984,3330,12244,0.28181,0.29788
2017,No migration background,Urban regions,Often,0.51846,6633,12244,0.50961,0.52731
2017,No migration background,Urban regions,Very often,0.09793,1275,12244,0.09266,0.10319
2017,No migration background,Rural regions,Very seldom,0.01870,112,7808,0.01570,0.02171
2017,No migration background,Rural regions,Seldom,0.06932,510,7808,0.06369,0.07495
2017,No migration background,Rural regions,Sometimes,0.30863,2235,7808,0.29839,0.31888
2017,No migration background,Rural regions,Often,0.52196,4214,7808,0.51088,0.53304
2017,No migration background,Rural regions,Very often,0.08139,737,7808,0.07532,0.08745
2017,Direct migration background,Urban regions,Very seldom,0.02188,64,3495,0.01703,0.02673
2017,Direct migration background,Urban regions,Seldom,0.07716,250,3495,0.06831,0.08601
2017,Direct migration background,Urban regions,Sometimes,0.32515,1098,3495,0.30961,0.34068
2017,Direct migration background,Urban regions,Often,0.46976,1719,3495,0.45321,0.48631
2017,Direct migration background,Urban regions,Very often,0.10605,364,3495,0.09584,0.11626
2017,Direct migration background,Rural regions,Seldom,0.08321,88,1223,0.06772,0.09869
2017,Direct migration background,Rural regions,Sometimes,0.30679,386,1223,0.28093,0.33264
2017,Direct migration background,Rural regions,Often,0.48602,607,1223,0.45799,0.51404
2017,Direct migration background,Rural regions,Very often,0.10817,142,1223,0.09076,0.12559
2017,Indirect migration background,Urban regions,Seldom,0.06217,81,1294,0.04901,0.07533
2017,Indirect migration background,Urban regions,Sometimes,0.24846,301,1294,0.22490,0.27201
2017,Indirect migration background,Urban regions,Often,0.52846,720,1294,0.50125,0.55567
2017,Indirect migration background,Urban regions,Very often,0.14662,192,1294,0.12734,0.16590
2017,Indirect migration background,Rural regions,Sometimes,0.26741,61,261,0.21361,0.32122
2017,Indirect migration background,Rural regions,Often,0.51862,150,261,0.45788,0.57935
2017,Indirect migration background,Rural regions,Very often,0.13540,50,261,0.09381,0.17699
2018,No migration background,Urban regions,Very seldom,0.01687,201,11919,0.01455,0.01918
2018,No migration background,Urban regions,Seldom,0.07910,812,11919,0.07425,0.08394
2018,No migration background,Urban regions,Sometimes,0.28755,3326,11919,0.27943,0.29568
2018,No migration background,Urban regions,Often,0.52501,6359,11919,0.51604,0.53398
2018,No migration background,Urban regions,Very often,0.09148,1221,11919,0.08630,0.09665
2018,No migration background,Rural regions,Very seldom,0.01543,107,7448,0.01263,0.01823
2018,No migration background,Rural regions,Seldom,0.07345,480,7448,0.06752,0.07937
2018,No migration background,Rural regions,Sometimes,0.32366,2250,7448,0.31303,0.33429
2018,No migration background,Rural regions,Often,0.50807,3916,7448,0.49672,0.51943
2018,No migration background,Rural regions,Very often,0.07939,695,7448,0.07325,0.08553
2018,Direct migration background,Urban regions,Very seldom,0.01983,71,3387,0.01513,0.02453
2018,Direct migration background,Urban regions,Seldom,0.09427,297,3387,0.08443,0.10412
2018,Direct migration background,Urban regions,Sometimes,0.32339,1030,3387,0.30763,0.33914
2018,Direct migration background,Urban regions,Often,0.44736,1597,3387,0.43061,0.46410
2018,Direct migration background,Urban regions,Very often,0.11515,392,3387,0.10440,0.12590
2018,Direct migration background,Rural regions,Seldom,0.06490,72,1153,0.05067,0.07913
2018,Direct migration background,Rural regions,Sometimes,0.37330,355,1153,0.34537,0.40123
2018,Direct migration background,Rural regions,Often,0.44965,605,1153,0.42093,0.47838
2018,Direct migration background,Rural regions,Very often,0.09922,121,1153,0.08196,0.11648
2018,Indirect migration background,Urban regions,Seldom,0.05426,71,1283,0.04186,0.06667
2018,Indirect migration background,Urban regions,Sometimes,0.26150,318,1283,0.23745,0.28556
2018,Indirect migration background,Urban regions,Often,0.52793,699,1283,0.50060,0.55525
2018,Indirect migration background,Urban regions,Very often,0.14319,195,1283,0.12401,0.16236
2018,Indirect migration background,Rural regions,Sometimes,0.30626,70,277,0.25188,0.36064
2018,Indirect migration background,Rural regions,Often,0.53190,159,277,0.47303,0.59077
2018,Indirect migration background,Rural regions,Very often,0.11701,48,277,0.07909,0.15493
2019,No migration background,No answer / don't know,Sometimes,0.21715,109,445,0.17879,0.25550
2019,No migration background,No answer / don't know,Often,0.54259,260,445,0.49625,0.58893
2019,No migration background,No answer / don't know,Very often,0.15463,76,445,0.12100,0.18826
2019,No migration background,Urban regions,Very seldom,0.01692,172,12160,0.01463,0.01921
2019,No migration background,Urban regions,Seldom,0.07772,764,12160,0.07297,0.08248
2019,No migration background,Urban regions,Sometimes,0.29567,3349,12160,0.28756,0.30378
2019,No migration background,Urban regions,Often,0.51238,6539,12160,0.50350,0.52127
2019,No migration background,Urban regions,Very often,0.09730,1336,12160,0.09204,0.10257
2019,No migration background,Rural regions,Very seldom,0.02356,122,7442,0.02011,0.02701
2019,No migration background,Rural regions,Seldom,0.07571,484,7442,0.06970,0.08172
2019,No migration background,Rural regions,Sometimes,0.31124,2126,7442,0.30072,0.32176
2019,No migration background,Rural regions,Often,0.49957,3951,7442,0.48821,0.51093
2019,No migration background,Rural regions,Very often,0.08991,759,7442,0.08341,0.09641
2019,Direct migration background,Urban regions,Very seldom,0.03186,81,2966,0.02553,0.03818
2019,Direct migration background,Urban regions,Seldom,0.07823,222,2966,0.06856,0.08790
2019,Direct migration background,Urban regions,Sometimes,0.30992,876,2966,0.29328,0.32657
2019,Direct migration background,Urban regions,Often,0.50102,1494,2966,0.48302,0.51902
2019,Direct migration background,Urban regions,Very often,0.07897,293,2966,0.06927,0.08868
2019,Direct migration background,Rural regions,Seldom,0.07232,69,1013,0.05636,0.08828
2019,Direct migration background,Rural regions,Sometimes,0.35118,306,1013,0.32177,0.38059
2019,Direct migration background,Rural regions,Often,0.40736,518,1013,0.37709,0.43763
2019,Direct migration background,Rural regions,Very often,0.15370,120,1013,0.13147,0.17592
2019,Indirect migration background,Urban regions,Seldom,0.04855,73,1222,0.03649,0.06060
2019,Indirect migration background,Urban regions,Sometimes,0.25999,294,1222,0.23539,0.28459
2019,Indirect migration background,Urban regions,Often,0.50472,654,1222,0.47667,0.53276
2019,Indirect migration background,Urban regions,Very often,0.16688,201,1222,0.14596,0.18779
2019,Indirect migration background,Rural regions,Sometimes,0.20257,65,270,0.15454,0.25060
2019,Indirect migration background,Rural regions,Often,0.52423,157,270,0.46455,0.58391
2019,Indirect migration background,Rural regions,Very often,0.19426,48,270,0.14698,0.24154
2020,No migration background,Urban regions,Very seldom,0.02152,202,11567,0.01887,0.02416
2020,No migration background,Urban regions,Seldom,0.08148,829,11567,0.07649,0.08646
2020,No migration background,Urban regions,Sometimes,0.30310,3322,11567,0.29473,0.31148
2020,No migration background,Urban regions,Often,0.50545,6106,11567,0.49633,0.51456
2020,No migration background,Urban regions,Very often,0.08846,1108,11567,0.08328,0.09363
2020,No migration background,Rural regions,Very seldom,0.01898,111,6915,0.01576,0.02220
2020,No migration background,Rural regions,Seldom,0.08491,503,6915,0.07834,0.09148
2020,No migration background,Rural regions,Sometimes,0.30151,1971,6915,0.29069,0.31233
2020,No migration background,Rural regions,Often,0.50791,3642,6915,0.49613,0.51970
2020,No migration background,Rural regions,Very often,0.08669,688,6915,0.08005,0.09332
2020,Direct migration background,Urban regions,Very seldom,0.03440,90,4209,0.02889,0.03991
2020,Direct migration background,Urban regions,Seldom,0.10105,344,4209,0.09194,0.11016
2020,Direct migration background,Urban regions,Sometimes,0.30569,1223,4209,0.29177,0.31961
2020,Direct migration background,Urban regions,Often,0.46876,2003,4209,0.45368,0.48383
2020,Direct migration background,Urban regions,Very often,0.09010,549,4209,0.08145,0.09875
2020,Direct migration background,Rural regions,Very seldom,0.01372,36,1393,0.00761,0.01983
