year,migback,sex,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Direct migration background,male,Sometimes,0.37733,324,851,0.34474,0.40991
2008,Direct migration background,male,Often,0.37096,363,851,0.33849,0.40344
2008,Direct migration background,male,Very often,0.06638,62,851,0.04964,0.08311
2008,Direct migration background,female,Very seldom,0.03696,46,1018,0.02537,0.04856
2008,Direct migration background,female,Seldom,0.13675,127,1018,0.11563,0.15787
2008,Direct migration background,female,Sometimes,0.37007,358,1018,0.34040,0.39975
2008,Direct migration background,female,Often,0.38506,405,1018,0.35515,0.41497
2008,Direct migration background,female,Very often,0.07116,82,1018,0.05535,0.08696
2008,Indirect migration background,male,Sometimes,0.31770,104,340,0.26813,0.36726
2008,Indirect migration background,male,Often,0.45795,188,340,0.40491,0.51099
2008,Indirect migration background,male,Very often,0.14046,48,340,0.10347,0.17745
2008,Indirect migration background,female,Seldom,0.11997,33,389,0.08764,0.15230
2008,Indirect migration background,female,Sometimes,0.25509,113,389,0.21171,0.29846
2008,Indirect migration background,female,Often,0.42621,185,389,0.37700,0.47542
2008,Indirect migration background,female,Very often,0.17038,58,389,0.13297,0.20779
2009,No migration background,male,Very seldom,0.03281,194,7465,0.02877,0.03685
2009,No migration background,male,Seldom,0.10764,730,7465,0.10061,0.11467
2009,No migration background,male,Sometimes,0.35306,2640,7465,0.34222,0.36391
2009,No migration background,male,Often,0.44360,3418,7465,0.43232,0.45487
2009,No migration background,male,Very often,0.06289,483,7465,0.05739,0.06840
2009,No migration background,female,Very seldom,0.03533,232,8096,0.03130,0.03935
2009,No migration background,female,Seldom,0.11219,805,8096,0.10532,0.11907
2009,No migration background,female,Sometimes,0.34489,2734,8096,0.33454,0.35525
2009,No migration background,female,Often,0.42632,3654,8096,0.41554,0.43709
2009,No migration background,female,Very often,0.08127,671,8096,0.07532,0.08722
2009,Direct migration background,male,Seldom,0.14562,100,732,0.12005,0.17119
2009,Direct migration background,male,Sometimes,0.42153,296,732,0.38574,0.45733
2009,Direct migration background,male,Often,0.36384,291,732,0.32896,0.39871
2009,Direct migration background,male,Very often,0.04318,45,732,0.02845,0.05792
2009,Direct migration background,female,Very seldom,0.04285,36,896,0.02958,0.05612
2009,Direct migration background,female,Seldom,0.14579,124,896,0.12267,0.16891
2009,Direct migration background,female,Sometimes,0.36244,330,896,0.33094,0.39393
2009,Direct migration background,female,Often,0.37953,351,896,0.34774,0.41133
2009,Direct migration background,female,Very often,0.06939,55,896,0.05274,0.08604
2009,Indirect migration background,male,Sometimes,0.29389,104,312,0.24326,0.34452
2009,Indirect migration background,male,Often,0.49052,165,312,0.43496,0.54608
2009,Indirect migration background,male,Very often,0.13130,43,312,0.09377,0.16884
2009,Indirect migration background,female,Sometimes,0.32537,129,337,0.27527,0.37547
2009,Indirect migration background,female,Often,0.42466,152,337,0.37181,0.47752
2009,Indirect migration background,female,Very often,0.14218,56,337,0.10483,0.17952
2010,No migration background,male,Very seldom,0.02952,162,6929,0.02553,0.03351
2010,No migration background,male,Seldom,0.09731,586,6929,0.09033,0.10428
2010,No migration background,male,Sometimes,0.36841,2440,6929,0.35705,0.37977
2010,No migration background,male,Often,0.44195,3275,6929,0.43026,0.45365
2010,No migration background,male,Very often,0.06281,466,6929,0.05710,0.06852
2010,No migration background,female,Very seldom,0.02796,194,7540,0.02424,0.03169
2010,No migration background,female,Seldom,0.10558,708,7540,0.09864,0.11252
2010,No migration background,female,Sometimes,0.35523,2547,7540,0.34442,0.36603
2010,No migration background,female,Often,0.42886,3454,7540,0.41768,0.44003
2010,No migration background,female,Very often,0.08238,637,7540,0.07617,0.08858
2010,Direct migration background,male,Seldom,0.13805,68,645,0.11141,0.16470
2010,Direct migration background,male,Sometimes,0.37019,255,645,0.33290,0.40749
2010,Direct migration background,male,Often,0.37697,274,645,0.33954,0.41440
2010,Direct migration background,male,Very often,0.08670,48,645,0.06496,0.10843
2010,Direct migration background,female,Very seldom,0.03504,31,802,0.02231,0.04778
2010,Direct migration background,female,Seldom,0.14986,113,802,0.12514,0.17457
2010,Direct migration background,female,Sometimes,0.35423,293,802,0.32111,0.38736
2010,Direct migration background,female,Often,0.37638,301,802,0.34283,0.40993
2010,Direct migration background,female,Very often,0.08449,64,802,0.06523,0.10375
2010,Indirect migration background,male,Sometimes,0.37521,97,290,0.31939,0.43103
2010,Indirect migration background,male,Often,0.41152,156,290,0.35478,0.46826
2010,Indirect migration background,male,Very often,0.13232,37,290,0.09326,0.17139
2010,Indirect migration background,female,Sometimes,0.31609,91,309,0.26417,0.36802
2010,Indirect migration background,female,Often,0.44564,165,309,0.39013,0.50115
2010,Indirect migration background,female,Very often,0.14541,53,309,0.10604,0.18477
2011,No migration background,male,Very seldom,0.02683,178,8476,0.02339,0.03027
2011,No migration background,male,Seldom,0.09928,754,8476,0.09292,0.10565
2011,No migration background,male,Sometimes,0.35064,2906,8476,0.34048,0.36080
2011,No migration background,male,Often,0.44863,3932,8476,0.43804,0.45922
2011,No migration background,male,Very often,0.07462,706,8476,0.06902,0.08021
2011,No migration background,female,Very seldom,0.02985,242,9356,0.02640,0.03329
2011,No migration background,female,Seldom,0.10314,859,9356,0.09698,0.10930
2011,No migration background,female,Sometimes,0.32646,2914,9356,0.31696,0.33596
2011,No migration background,female,Often,0.44239,4393,9356,0.43233,0.45246
2011,No migration background,female,Very often,0.09816,948,9356,0.09213,0.10419
2011,Direct migration background,male,Seldom,0.12737,104,859,0.10506,0.14967
2011,Direct migration background,male,Sometimes,0.36306,322,859,0.33088,0.39524
2011,Direct migration background,male,Often,0.40807,364,859,0.37519,0.44096
2011,Direct migration background,male,Very often,0.06416,69,859,0.04776,0.08055
2011,Direct migration background,female,Very seldom,0.02736,35,1119,0.01780,0.03693
2011,Direct migration background,female,Seldom,0.11054,117,1119,0.09216,0.12892
2011,Direct migration background,female,Sometimes,0.35198,377,1119,0.32399,0.37998
2011,Direct migration background,female,Often,0.41590,482,1119,0.38701,0.44479
2011,Direct migration background,female,Very often,0.09422,108,1119,0.07709,0.11134
2011,Indirect migration background,male,Sometimes,0.29404,102,348,0.24610,0.34198
2011,Indirect migration background,male,Often,0.51078,202,348,0.45818,0.56338
2011,Indirect migration background,male,Very often,0.11969,44,348,0.08554,0.15385
2011,Indirect migration background,female,Seldom,0.09731,37,409,0.06855,0.12607
2011,Indirect migration background,female,Sometimes,0.33276,114,409,0.28703,0.37848
2011,Indirect migration background,female,Often,0.41720,201,409,0.36935,0.46505
2011,Indirect migration background,female,Very often,0.13041,57,409,0.09774,0.16309
2012,No migration background,male,Very seldom,0.02243,155,8378,0.01926,0.02560
2012,No migration background,male,Seldom,0.07989,592,8378,0.07409,0.08570
2012,No migration background,male,Sometimes,0.33593,2722,8378,0.32581,0.34604
2012,No migration background,male,Often,0.48717,4233,8378,0.47647,0.49788
2012,No migration background,male,Very often,0.07457,676,8378,0.06895,0.08020
2012,No migration background,female,Very seldom,0.02396,197,9275,0.02085,0.02708
2012,No migration background,female,Seldom,0.08843,744,9275,0.08265,0.09421
2012,No migration background,female,Sometimes,0.31898,2844,9275,0.30950,0.32847
2012,No migration background,female,Often,0.46441,4535,9275,0.45426,0.47456
2012,No migration background,female,Very often,0.10421,955,9275,0.09800,0.11043
2012,Direct migration background,male,Seldom,0.12656,95,856,0.10428,0.14885
2012,Direct migration background,male,Sometimes,0.37356,335,856,0.34114,0.40599
2012,Direct migration background,male,Often,0.40502,362,856,0.37212,0.43793
2012,Direct migration background,male,Very often,0.06822,64,856,0.05132,0.08512
2012,Direct migration background,female,Seldom,0.10801,118,1086,0.08954,0.12648
2012,Direct migration background,female,Sometimes,0.37150,403,1086,0.34275,0.40025
2012,Direct migration background,female,Often,0.40810,462,1086,0.37886,0.43735
2012,Direct migration background,female,Very often,0.08851,103,1086,0.07161,0.10542
2012,Indirect migration background,male,Sometimes,0.27825,105,338,0.23040,0.32610
2012,Indirect migration background,male,Often,0.47834,176,338,0.42500,0.53167
2012,Indirect migration background,male,Very often,0.16780,57,338,0.12790,0.20770
2012,Indirect migration background,female,Sometimes,0.24699,110,372,0.20311,0.29087
2012,Indirect migration background,female,Often,0.53849,214,372,0.48776,0.58921
2012,Indirect migration background,female,Very often,0.12519,48,372,0.09151,0.15886
2013,No migration background,male,Very seldom,0.01816,166,9834,0.01552,0.02080
2013,No migration background,male,Seldom,0.08293,699,9834,0.07748,0.08838
2013,No migration background,male,Sometimes,0.34282,3102,9834,0.33343,0.35220
2013,No migration background,male,Often,0.48041,5028,9834,0.47053,0.49028
2013,No migration background,male,Very often,0.07569,839,9834,0.07047,0.08092
2013,No migration background,female,Very seldom,0.02964,257,11799,0.02658,0.03270
2013,No migration background,female,Seldom,0.09096,979,11799,0.08577,0.09615
2013,No migration background,female,Sometimes,0.31676,3423,11799,0.30837,0.32516
2013,No migration background,female,Often,0.46996,6001,11799,0.46095,0.47896
2013,No migration background,female,Very often,0.09268,1139,11799,0.08745,0.09791
2013,Direct migration background,male,Seldom,0.10996,106,1195,0.09221,0.12770
2013,Direct migration background,male,Sometimes,0.35873,405,1195,0.33153,0.38594
2013,Direct migration background,male,Often,0.44211,584,1195,0.41394,0.47028
2013,Direct migration background,male,Very often,0.06421,100,1195,0.05031,0.07811
2013,Direct migration background,female,Very seldom,0.05158,50,1619,0.04080,0.06236
2013,Direct migration background,female,Seldom,0.12083,151,1619,0.10495,0.13671
2013,Direct migration background,female,Sometimes,0.31658,501,1619,0.29392,0.33924
2013,Direct migration background,female,Often,0.42578,762,1619,0.40168,0.44987
2013,Direct migration background,female,Very often,0.08523,155,1619,0.07163,0.09884
2013,Indirect migration background,male,Sometimes,0.28166,136,490,0.24179,0.32153
2013,Indirect migration background,male,Often,0.52943,284,490,0.48519,0.57367
2013,Indirect migration background,male,Very often,0.13196,70,490,0.10196,0.16196
2013,Indirect migration background,female,Seldom,0.04688,36,600,0.02995,0.06381
2013,Indirect migration background,female,Sometimes,0.30167,171,600,0.26491,0.33842
2013,Indirect migration background,female,Often,0.52155,307,600,0.48155,0.56156
2013,Indirect migration background,female,Very often,0.11255,86,600,0.08724,0.13786
2014,No migration background,male,Very seldom,0.01976,144,9215,0.01692,0.02260
2014,No migration background,male,Seldom,0.07073,598,9215,0.06549,0.07596
2014,No migration background,male,Sometimes,0.32564,2798,9215,0.31607,0.33521
2014,No migration background,male,Often,0.49928,4818,9215,0.48907,0.50949
2014,No migration background,male,Very often,0.08459,857,9215,0.07890,0.09027
2014,No migration background,female,Very seldom,0.02092,198,10830,0.01823,0.02362
2014,No migration background,female,Seldom,0.08952,833,10830,0.08414,0.09490
2014,No migration background,female,Sometimes,0.30608,3109,10830,0.29740,0.31476
2014,No migration background,female,Often,0.48299,5454,10830,0.47358,0.49241
2014,No migration background,female,Very often,0.10049,1236,10830,0.09482,0.10615
2014,Direct migration background,male,Very seldom,0.02365,48,2376,0.01754,0.02976
2014,Direct migration background,male,Seldom,0.08770,167,2376,0.07633,0.09908
2014,Direct migration background,male,Sometimes,0.32187,784,2376,0.30308,0.34066
2014,Direct migration background,male,Often,0.47050,1158,2376,0.45042,0.49057
2014,Direct migration background,male,Very often,0.09628,219,2376,0.08442,0.10815
2014,Direct migration background,female,Very seldom,0.02262,64,2886,0.01719,0.02804
2014,Direct migration background,female,Seldom,0.10490,267,2886,0.09372,0.11608
2014,Direct migration background,female,Sometimes,0.29367,814,2886,0.27705,0.31028
2014,Direct migration background,female,Often,0.44331,1412,2886,0.42518,0.46144
2014,Direct migration background,female,Very often,0.13550,329,2886,0.12301,0.14799
2014,Indirect migration background,male,Seldom,0.07529,51,790,0.05688,0.09370
2014,Indirect migration background,male,Sometimes,0.25943,213,790,0.22884,0.29001
2014,Indirect migration background,male,Often,0.51993,426,790,0.48507,0.55479
2014,Indirect migration background,male,Very often,0.13138,100,790,0.10781,0.15495
2014,Indirect migration background,female,Seldom,0.06284,59,886,0.04685,0.07883
2014,Indirect migration background,female,Sometimes,0.24916,214,886,0.22066,0.27765
2014,Indirect migration background,female,Often,0.48471,458,886,0.45178,0.51763
2014,Indirect migration background,female,Very often,0.19226,155,886,0.16629,0.21822
2015,No migration background,male,Very seldom,0.01858,134,8719,0.01575,0.02142
2015,No migration background,male,Seldom,0.07373,558,8719,0.06825,0.07922
2015,No migration background,male,Sometimes,0.34071,2707,8719,0.33076,0.35065
2015,No migration background,male,Often,0.48323,4577,8719,0.47274,0.49372
2015,No migration background,male,Very often,0.08375,743,8719,0.07794,0.08957
2015,No migration background,female,Very seldom,0.02594,201,10262,0.02287,0.02902
2015,No migration background,female,Seldom,0.09100,821,10262,0.08543,0.09656
2015,No migration background,female,Sometimes,0.30566,2980,10262,0.29675,0.31458
2015,No migration background,female,Often,0.48433,5209,10262,0.47466,0.49400
2015,No migration background,female,Very often,0.09307,1051,10262,0.08745,0.09869
2015,Direct migration background,male,Very seldom,0.02681,42,1995,0.01972,0.03390
2015,Direct migration background,male,Seldom,0.10459,149,1995,0.09116,0.11802
2015,Direct migration background,male,Sometimes,0.32338,647,1995,0.30285,0.34391
2015,Direct migration background,male,Often,0.43358,955,1995,0.41183,0.45533
2015,Direct migration background,male,Very often,0.11164,202,1995,0.09782,0.12547
2015,Direct migration background,female,Very seldom,0.03341,64,2464,0.02632,0.04051
2015,Direct migration background,female,Seldom,0.09383,207,2464,0.08232,0.10535
2015,Direct migration background,female,Sometimes,0.31379,727,2464,0.29546,0.33211
2015,Direct migration background,female,Often,0.43189,1145,2464,0.41233,0.45146
2015,Direct migration background,female,Very often,0.12707,321,2464,0.11392,0.14022
2015,Indirect migration background,male,Seldom,0.03733,40,708,0.02336,0.05131
2015,Indirect migration background,male,Sometimes,0.27563,190,708,0.24269,0.30856
2015,Indirect migration background,male,Often,0.53435,381,708,0.49758,0.57112
2015,Indirect migration background,male,Very often,0.14477,97,708,0.11883,0.17070
2015,Indirect migration background,female,Seldom,0.06773,59,814,0.05046,0.08501
2015,Indirect migration background,female,Sometimes,0.19555,175,814,0.16829,0.22282
2015,Indirect migration background,female,Often,0.58436,444,814,0.55048,0.61824
2015,Indirect migration background,female,Very often,0.14093,136,814,0.11701,0.16484
2016,No migration background,male,Very seldom,0.01836,143,8143,0.01544,0.02127
2016,No migration background,male,Seldom,0.08040,554,8143,0.07450,0.08631
2016,No migration background,male,Sometimes,0.32072,2520,8143,0.31058,0.33086
2016,No migration background,male,Often,0.50792,4264,8143,0.49706,0.51878
2016,No migration background,male,Very often,0.07260,662,8143,0.06697,0.07824
2016,No migration background,female,Very seldom,0.02391,216,9576,0.02085,0.02697
2016,No migration background,female,Seldom,0.09019,771,9576,0.08445,0.09593
2016,No migration background,female,Sometimes,0.29316,2665,9576,0.28404,0.30228
2016,No migration background,female,Often,0.48994,4912,9576,0.47992,0.49995
2016,No migration background,female,Very often,0.10280,1012,9576,0.09671,0.10888
2016,Direct migration background,male,Very seldom,0.03460,42,2208,0.02697,0.04222
2016,Direct migration background,male,Seldom,0.08327,175,2208,0.07175,0.09480
2016,Direct migration background,male,Sometimes,0.33339,699,2208,0.31372,0.35306
2016,Direct migration background,male,Often,0.46414,1089,2208,0.44333,0.48495
2016,Direct migration background,male,Very often,0.08460,203,2208,0.07299,0.09621
2016,Direct migration background,female,Very seldom,0.02678,62,2722,0.02071,0.03284
2016,Direct migration background,female,Seldom,0.07891,199,2722,0.06878,0.08904
2016,Direct migration background,female,Sometimes,0.31274,825,2722,0.29532,0.33016
2016,Direct migration background,female,Often,0.46033,1312,2722,0.44160,0.47905
2016,Direct migration background,female,Very often,0.12125,324,2722,0.10898,0.13351
2016,Indirect migration background,male,Seldom,0.07129,39,668,0.05176,0.09082
2016,Indirect migration background,male,Sometimes,0.28229,176,668,0.24813,0.31645
2016,Indirect migration background,male,Often,0.50758,373,668,0.46963,0.54552
2016,Indirect migration background,male,Very often,0.12581,80,668,0.10064,0.15097
2016,Indirect migration background,female,Seldom,0.04091,43,771,0.02692,0.05491
2016,Indirect migration background,female,Sometimes,0.23735,185,771,0.20730,0.26740
2016,Indirect migration background,female,Often,0.56410,414,771,0.52908,0.59913
2016,Indirect migration background,female,Very often,0.14789,129,771,0.12281,0.17296
2017,No migration background,male,Very seldom,0.01743,129,9336,0.01478,0.02009
2017,No migration background,male,Seldom,0.06215,542,9336,0.05725,0.06705
2017,No migration background,male,Sometimes,0.30571,2709,9336,0.29636,0.31505
2017,No migration background,male,Often,0.53066,5127,9336,0.52054,0.54079
2017,No migration background,male,Very often,0.08405,829,9336,0.07842,0.08967
2017,No migration background,female,Very seldom,0.02215,184,10716,0.01936,0.02493
2017,No migration background,female,Seldom,0.08143,773,10716,0.07625,0.08661
2017,No migration background,female,Sometimes,0.28728,2856,10716,0.27871,0.29585
2017,No migration background,female,Often,0.50904,5720,10716,0.49958,0.51851
2017,No migration background,female,Very often,0.10010,1183,10716,0.09442,0.10579
2017,Direct migration background,male,Very seldom,0.02148,35,2100,0.01528,0.02768
2017,Direct migration background,male,Seldom,0.08324,144,2100,0.07142,0.09506
2017,Direct migration background,male,Sometimes,0.34323,702,2100,0.32292,0.36354
2017,Direct migration background,male,Often,0.45638,1015,2100,0.43507,0.47769
2017,Direct migration background,male,Very often,0.09567,204,2100,0.08308,0.10825
2017,Direct migration background,female,Very seldom,0.01987,41,2630,0.01453,0.02520
2017,Direct migration background,female,Seldom,0.07414,194,2630,0.06412,0.08415
2017,Direct migration background,female,Sometimes,0.30195,782,2630,0.28440,0.31950
2017,Direct migration background,female,Often,0.48796,1311,2630,0.46885,0.50706
2017,Direct migration background,female,Very often,0.11608,302,2630,0.10384,0.12833
2017,Indirect migration background,male,Seldom,0.06369,46,741,0.04609,0.08128
2017,Indirect migration background,male,Sometimes,0.28985,183,741,0.25716,0.32254
2017,Indirect migration background,male,Often,0.52759,415,741,0.49162,0.56356
2017,Indirect migration background,male,Very often,0.10746,97,741,0.08515,0.12977
2017,Indirect migration background,female,Seldom,0.06389,51,830,0.04724,0.08053
2017,Indirect migration background,female,Sometimes,0.20792,179,830,0.18029,0.23554
2017,Indirect migration background,female,Often,0.52643,455,830,0.49244,0.56042
2017,Indirect migration background,female,Very often,0.18702,145,830,0.16048,0.21357
2018,No migration background,male,Very seldom,0.01384,122,8985,0.01142,0.01625
2018,No migration background,male,Seldom,0.07131,551,8985,0.06599,0.07664
2018,No migration background,male,Sometimes,0.30936,2692,8985,0.29980,0.31892
2018,No migration background,male,Often,0.52649,4816,8985,0.51617,0.53682
2018,No migration background,male,Very often,0.07899,804,8985,0.07341,0.08457
2018,No migration background,female,Very seldom,0.01881,186,10382,0.01620,0.02142
2018,No migration background,female,Seldom,0.08277,741,10382,0.07747,0.08807
2018,No migration background,female,Sometimes,0.29098,2884,10382,0.28224,0.29972
2018,No migration background,female,Often,0.51212,5459,10382,0.50250,0.52173
2018,No migration background,female,Very often,0.09532,1112,10382,0.08968,0.10097
2018,Direct migration background,male,Very seldom,0.02199,48,2021,0.01559,0.02838
2018,Direct migration background,male,Seldom,0.08171,157,2021,0.06976,0.09365
2018,Direct migration background,male,Sometimes,0.33829,650,2021,0.31766,0.35893
2018,Direct migration background,male,Often,0.44573,951,2021,0.42405,0.46740
2018,Direct migration background,male,Very often,0.11229,215,2021,0.09852,0.12605
2018,Direct migration background,female,Very seldom,0.01530,44,2540,0.01052,0.02007
2018,Direct migration background,female,Seldom,0.09430,212,2540,0.08293,0.10567
2018,Direct migration background,female,Sometimes,0.32907,735,2540,0.31080,0.34735
2018,Direct migration background,female,Often,0.44967,1251,2540,0.43032,0.46902
2018,Direct migration background,female,Very often,0.11166,298,2540,0.09941,0.12391
2018,Indirect migration background,male,Seldom,0.03464,36,726,0.02133,0.04795
2018,Indirect migration background,male,Sometimes,0.29003,188,726,0.25700,0.32306
2018,Indirect migration background,male,Often,0.54907,413,726,0.51285,0.58529
2018,Indirect migration background,male,Very often,0.11153,89,726,0.08862,0.13445
2018,Indirect migration background,female,Seldom,0.06627,51,850,0.04954,0.08301
2018,Indirect migration background,female,Sometimes,0.24507,200,850,0.21614,0.27400
2018,Indirect migration background,female,Often,0.50681,445,850,0.47318,0.54044
2018,Indirect migration background,female,Very often,0.16861,154,850,0.14343,0.19380
2019,No migration background,male,Very seldom,0.01868,142,9715,0.01599,0.02138
2019,No migration background,male,Seldom,0.07160,564,9715,0.06648,0.07673
2019,No migration background,male,Sometimes,0.30747,2749,9715,0.29829,0.31664
2019,No migration background,male,Often,0.51426,5301,9715,0.50432,0.52419
2019,No migration background,male,Very often,0.08799,959,9715,0.08235,0.09362
2019,No migration background,female,Very seldom,0.01973,160,10365,0.01705,0.02241
2019,No migration background,female,Seldom,0.08174,713,10365,0.07647,0.08702
2019,No migration background,female,Sometimes,0.29203,2834,10365,0.28327,0.30078
2019,No migration background,female,Often,0.50306,5446,10365,0.49343,0.51268
2019,No migration background,female,Very often,0.10344,1212,10365,0.09758,0.10931
2019,Direct migration background,male,Very seldom,0.03550,51,1803,0.02696,0.04405
2019,Direct migration background,male,Seldom,0.07422,112,1803,0.06212,0.08632
2019,Direct migration background,male,Sometimes,0.31698,554,1803,0.29550,0.33846
2019,Direct migration background,male,Often,0.49150,914,1803,0.46842,0.51458
2019,Direct migration background,male,Very often,0.08180,172,1803,0.06914,0.09445
2019,Direct migration background,female,Very seldom,0.02195,47,2225,0.01586,0.02803
2019,Direct migration background,female,Seldom,0.08037,183,2225,0.06907,0.09167
2019,Direct migration background,female,Sometimes,0.31640,634,2225,0.29707,0.33573
2019,Direct migration background,female,Often,0.47492,1114,2225,0.45417,0.49568
2019,Direct migration background,female,Very often,0.10636,247,2225,0.09354,0.11917
2019,Indirect migration background,male,Seldom,0.05407,44,730,0.03766,0.07049
2019,Indirect migration background,male,Sometimes,0.28605,196,730,0.25324,0.31885
2019,Indirect migration background,male,Often,0.50127,383,730,0.46498,0.53757
2019,Indirect migration background,male,Very often,0.13924,107,730,0.11411,0.16437
2019,Indirect migration background,female,Seldom,0.05049,49,815,0.03545,0.06554
2019,Indirect migration background,female,Sometimes,0.21432,171,815,0.18613,0.24251
2019,Indirect migration background,female,Often,0.51278,448,815,0.47844,0.54712
2019,Indirect migration background,female,Very often,0.20598,147,815,0.17820,0.23376
2020,No migration background,male,Very seldom,0.01994,139,8774,0.01701,0.02286
2020,No migration background,male,Seldom,0.07154,565,8774,0.06615,0.07693
2020,No migration background,male,Sometimes,0.31105,2595,8774,0.30136,0.32074
2020,No migration background,male,Often,0.51980,4697,8774,0.50935,0.53026
2020,No migration background,male,Very often,0.07767,778,8774,0.07207,0.08327
2020,No migration background,female,Very seldom,0.02132,174,9701,0.01844,0.02419
2020,No migration background,female,Seldom,0.09335,767,9701,0.08756,0.09913
2020,No migration background,female,Sometimes,0.29450,2695,9701,0.28543,0.30358
2020,No migration background,female,Often,0.49321,5047,9701,0.48326,0.50316
2020,No migration background,female,Very often,0.09762,1018,9701,0.09171,0.10353
2020,Direct migration background,male,Very seldom,0.03964,67,2749,0.03234,0.04693
2020,Direct migration background,male,Seldom,0.09269,213,2749,0.08185,0.10353
2020,Direct migration background,male,Sometimes,0.30660,829,2749,0.28936,0.32384
2020,Direct migration background,male,Often,0.48037,1287,2749,0.46169,0.49905
2020,Direct migration background,male,Very often,0.08070,353,2749,0.07052,0.09089
2020,Direct migration background,female,Very seldom,0.02114,59,2853,0.01586,0.02642
2020,Direct migration background,female,Seldom,0.10230,228,2853,0.09118,0.11343
2020,Direct migration background,female,Sometimes,0.32192,816,2853,0.30477,0.33907
2020,Direct migration background,female,Often,0.45391,1354,2853,0.43564,0.47218
2020,Direct migration background,female,Very often,0.10073,396,2853,0.08968,0.11177
2020,Indirect migration background,male,Seldom,0.05665,46,719,0.03974,0.07356
2020,Indirect migration background,male,Sometimes,0.25651,172,719,0.22457,0.28845
2020,Indirect migration background,male,Often,0.55811,407,719,0.52178,0.59443
2020,Indirect migration background,male,Very often,0.12049,94,719,0.09668,0.14430
2020,Indirect migration background,female,Seldom,0.04162,37,792,0.02770,0.05553
2020,Indirect migration background,female,Sometimes,0.26585,205,792,0.23506,0.29664
2020,Indirect migration background,female,Often,0.51987,415,792,0.48505,0.55469
2020,Indirect migration background,female,Very often,0.15457,135,792,0.12938,0.17976
2021,No migration background,male,Very seldom,0.01798,95,6203,0.01467,0.02128
2021,No migration background,male,Seldom,0.07068,431,6203,0.06430,0.07705
2021,No migration background,male,Sometimes,0.27712,1629,6203,0.26598,0.28826
2021,No migration background,male,Often,0.54810,3407,6203,0.53572,0.56049
2021,No migration background,male,Very often,0.08612,641,6203,0.07914,0.09311
2021,No migration background,female,Very seldom,0.01609,97,6937,0.01313,0.01905
2021,No migration background,female,Seldom,0.08761,545,6937,0.08095,0.09426
2021,No migration background,female,Sometimes,0.25892,1711,6937,0.24861,0.26923
2021,No migration background,female,Often,0.51944,3756,6937,0.50768,0.53120
2021,No migration background,female,Very often,0.11795,828,6937,0.11035,0.12554
2021,Direct migration background,male,Very seldom,0.01886,31,1430,0.01180,0.02591
2021,Direct migration background,male,Seldom,0.11290,131,1430,0.09649,0.12931
