year,age_gr,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,Often,0.50941,2571,4840,0.49533,0.52350
2011,30-45 y.,Very often,0.10445,529,4840,0.09583,0.11307
2011,46-65 y.,Very seldom,0.02920,193,7743,0.02545,0.03295
2011,46-65 y.,Seldom,0.11804,785,7743,0.11085,0.12523
2011,46-65 y.,Sometimes,0.36875,2801,7743,0.35800,0.37950
2011,46-65 y.,Often,0.41734,3426,7743,0.40635,0.42832
2011,46-65 y.,Very often,0.06667,538,7743,0.06111,0.07223
2011,66 and older,Very seldom,0.04387,197,5069,0.03823,0.04951
2011,66 and older,Seldom,0.13336,601,5069,0.12400,0.14272
2011,66 and older,Sometimes,0.39521,1927,5069,0.38175,0.40868
2011,66 and older,Often,0.36064,1964,5069,0.34742,0.37386
2011,66 and older,Very often,0.06692,380,5069,0.06004,0.07380
2012,17-29 y.,Seldom,0.04377,116,2858,0.03627,0.05128
2012,17-29 y.,Sometimes,0.22921,654,2858,0.21380,0.24462
2012,17-29 y.,Often,0.55743,1619,2858,0.53922,0.57564
2012,17-29 y.,Very often,0.16408,469,2858,0.15050,0.17766
2012,30-45 y.,Very seldom,0.01690,63,4580,0.01316,0.02063
2012,30-45 y.,Seldom,0.06690,278,4580,0.05966,0.07413
2012,30-45 y.,Sometimes,0.29595,1287,4580,0.28273,0.30918
2012,30-45 y.,Often,0.50947,2432,4580,0.49499,0.52395
2012,30-45 y.,Very often,0.11078,520,4580,0.10169,0.11988
2012,46-65 y.,Very seldom,0.02681,170,7811,0.02323,0.03039
2012,46-65 y.,Seldom,0.10428,712,7811,0.09750,0.11106
2012,46-65 y.,Sometimes,0.36092,2724,7811,0.35027,0.37157
2012,46-65 y.,Often,0.44727,3686,7811,0.43624,0.45829
2012,46-65 y.,Very often,0.06072,519,7811,0.05543,0.06602
2012,66 and older,Very seldom,0.03288,160,5155,0.02801,0.03775
2012,66 and older,Seldom,0.11001,501,5155,0.10147,0.11856
2012,66 and older,Sometimes,0.37908,1854,5155,0.36583,0.39232
2012,66 and older,Often,0.40753,2245,5155,0.39411,0.42094
2012,66 and older,Very often,0.07050,395,5155,0.06351,0.07749
2013,17-29 y.,Very seldom,0.01138,39,3633,0.00793,0.01483
2013,17-29 y.,Seldom,0.03957,158,3633,0.03323,0.04591
2013,17-29 y.,Sometimes,0.23849,767,3633,0.22463,0.25235
2013,17-29 y.,Often,0.56331,2091,3633,0.54718,0.57944
2013,17-29 y.,Very often,0.14725,578,3633,0.13573,0.15878
2013,30-45 y.,Very seldom,0.01623,106,8031,0.01347,0.01900
2013,30-45 y.,Seldom,0.06169,483,8031,0.05643,0.06695
2013,30-45 y.,Sometimes,0.29487,2098,8031,0.28489,0.30484
2013,30-45 y.,Often,0.51217,4439,8031,0.50123,0.52310
2013,30-45 y.,Very often,0.11505,905,8031,0.10807,0.12203
2013,46-65 y.,Very seldom,0.02634,209,9007,0.02303,0.02965
2013,46-65 y.,Seldom,0.10589,863,9007,0.09954,0.11225
2013,46-65 y.,Sometimes,0.35648,3090,9007,0.34659,0.36637
2013,46-65 y.,Often,0.45594,4273,9007,0.44565,0.46622
2013,46-65 y.,Very often,0.05536,572,9007,0.05063,0.06008
2013,66 and older,Very seldom,0.03890,159,4929,0.03350,0.04430
2013,66 and older,Seldom,0.11388,490,4929,0.10501,0.12275
2013,66 and older,Sometimes,0.36931,1783,4929,0.35584,0.38279
2013,66 and older,Often,0.41254,2163,4929,0.39880,0.42629
2013,66 and older,Very often,0.06536,334,4929,0.05846,0.07226
2014,17-29 y.,Very seldom,0.00846,42,4295,0.00572,0.01120
2014,17-29 y.,Seldom,0.03886,189,4295,0.03308,0.04464
2014,17-29 y.,Sometimes,0.23009,931,4295,0.21750,0.24267
2014,17-29 y.,Often,0.56762,2403,4295,0.55281,0.58244
2014,17-29 y.,Very often,0.15497,730,4295,0.14414,0.16579
2014,30-45 y.,Very seldom,0.01372,101,8508,0.01125,0.01619
2014,30-45 y.,Seldom,0.06293,490,8508,0.05777,0.06809
2014,30-45 y.,Sometimes,0.25907,2168,8508,0.24976,0.26839
2014,30-45 y.,Often,0.53261,4669,8508,0.52200,0.54321
2014,30-45 y.,Very often,0.13167,1080,8508,0.12448,0.13885
2014,46-65 y.,Very seldom,0.02110,192,9287,0.01817,0.02402
2014,46-65 y.,Seldom,0.10010,835,9287,0.09399,0.10620
2014,46-65 y.,Sometimes,0.34755,3109,9287,0.33786,0.35723
2014,46-65 y.,Often,0.45718,4437,9287,0.44705,0.46731
2014,46-65 y.,Very often,0.07408,714,9287,0.06875,0.07940
2014,66 and older,Very seldom,0.03383,139,4913,0.02878,0.03889
2014,66 and older,Seldom,0.10394,461,4913,0.09540,0.11247
2014,66 and older,Sometimes,0.36479,1724,4913,0.35133,0.37825
2014,66 and older,Often,0.43006,2217,4913,0.41621,0.44390
2014,66 and older,Very often,0.06738,372,4913,0.06037,0.07439
2015,17-29 y.,Seldom,0.04622,176,3887,0.03962,0.05282
2015,17-29 y.,Sometimes,0.21539,829,3887,0.20247,0.22832
2015,17-29 y.,Often,0.56994,2198,3887,0.55437,0.58550
2015,17-29 y.,Very often,0.16007,684,3887,0.14854,0.17160
2015,30-45 y.,Very seldom,0.01559,100,7343,0.01276,0.01843
2015,30-45 y.,Seldom,0.05723,431,7343,0.05192,0.06254
2015,30-45 y.,Sometimes,0.27892,1880,7343,0.26866,0.28918
2015,30-45 y.,Often,0.52394,4042,7343,0.51252,0.53537
2015,30-45 y.,Very often,0.12431,890,7343,0.11677,0.13186
2015,46-65 y.,Very seldom,0.02287,182,8865,0.01976,0.02598
2015,46-65 y.,Seldom,0.09348,748,8865,0.08742,0.09954
2015,46-65 y.,Sometimes,0.34884,2981,8865,0.33892,0.35876
2015,46-65 y.,Often,0.46561,4288,8865,0.45523,0.47600
2015,46-65 y.,Very often,0.06919,666,8865,0.06391,0.07447
2015,66 and older,Very seldom,0.03813,149,4857,0.03274,0.04351
2015,66 and older,Seldom,0.11534,479,4857,0.10636,0.12432
2015,66 and older,Sometimes,0.37261,1736,4857,0.35901,0.38620
2015,66 and older,Often,0.40752,2183,4857,0.39370,0.42134
2015,66 and older,Very often,0.06640,310,4857,0.05940,0.07341
2016,17-29 y.,Very seldom,0.01000,49,3795,0.00683,0.01316
2016,17-29 y.,Seldom,0.04818,161,3795,0.04137,0.05500
2016,17-29 y.,Sometimes,0.19999,745,3795,0.18726,0.21272
2016,17-29 y.,Often,0.59586,2226,3795,0.58025,0.61148
2016,17-29 y.,Very often,0.14597,614,3795,0.13474,0.15721
2016,30-45 y.,Very seldom,0.01333,84,7043,0.01065,0.01601
2016,30-45 y.,Seldom,0.06112,413,7043,0.05553,0.06672
2016,30-45 y.,Sometimes,0.26315,1800,7043,0.25287,0.27343
2016,30-45 y.,Often,0.52970,3833,7043,0.51804,0.54135
2016,30-45 y.,Very often,0.13270,913,7043,0.12478,0.14063
2016,46-65 y.,Very seldom,0.02672,212,8579,0.02330,0.03013
2016,46-65 y.,Seldom,0.09425,742,8579,0.08807,0.10044
2016,46-65 y.,Sometimes,0.34386,2885,8579,0.33381,0.35391
2016,46-65 y.,Often,0.46948,4123,8579,0.45892,0.48004
2016,46-65 y.,Very often,0.06569,617,8579,0.06045,0.07093
2016,66 and older,Very seldom,0.03165,136,4689,0.02664,0.03666
2016,66 and older,Seldom,0.11162,465,4689,0.10261,0.12064
2016,66 and older,Sometimes,0.36359,1640,4689,0.34982,0.37736
2016,66 and older,Often,0.43355,2182,4689,0.41937,0.44774
2016,66 and older,Very often,0.05958,266,4689,0.05280,0.06636
2017,17-29 y.,Very seldom,0.00851,41,4285,0.00576,0.01126
2017,17-29 y.,Seldom,0.03941,171,4285,0.03358,0.04523
2017,17-29 y.,Sometimes,0.20975,855,4285,0.19755,0.22194
2017,17-29 y.,Often,0.58505,2527,4285,0.57029,0.59980
2017,17-29 y.,Very often,0.15729,691,4285,0.14639,0.16819
2017,30-45 y.,Very seldom,0.01452,87,7205,0.01176,0.01729
2017,30-45 y.,Seldom,0.05385,386,7205,0.04864,0.05906
2017,30-45 y.,Sometimes,0.24395,1680,7205,0.23403,0.25387
2017,30-45 y.,Often,0.56254,4095,7205,0.55109,0.57400
2017,30-45 y.,Very often,0.12513,957,7205,0.11749,0.13277
2017,46-65 y.,Very seldom,0.02353,188,9945,0.02055,0.02650
2017,46-65 y.,Seldom,0.08290,772,9945,0.07748,0.08832
2017,46-65 y.,Sometimes,0.32459,3145,9945,0.31538,0.33379
2017,46-65 y.,Often,0.48954,5010,9945,0.47972,0.49937
2017,46-65 y.,Very often,0.07945,830,9945,0.07413,0.08476
2017,66 and older,Very seldom,0.02576,99,4944,0.02134,0.03017
2017,66 and older,Seldom,0.09640,421,4944,0.08817,0.10462
2017,66 and older,Sometimes,0.36628,1731,4944,0.35285,0.37971
2017,66 and older,Often,0.45391,2411,4944,0.44003,0.46779
2017,66 and older,Very often,0.05766,282,4944,0.05117,0.06416
2018,17-29 y.,Very seldom,0.00844,42,4230,0.00568,0.01119
2018,17-29 y.,Seldom,0.03561,158,4230,0.03003,0.04120
2018,17-29 y.,Sometimes,0.21188,834,4230,0.19956,0.22419
2018,17-29 y.,Often,0.58673,2439,4230,0.57189,0.60157
2018,17-29 y.,Very often,0.15734,757,4230,0.14637,0.16832
2018,30-45 y.,Very seldom,0.00879,70,6711,0.00655,0.01102
2018,30-45 y.,Seldom,0.05842,375,6711,0.05281,0.06403
2018,30-45 y.,Sometimes,0.25797,1675,6711,0.24750,0.26844
2018,30-45 y.,Often,0.55328,3770,6711,0.54139,0.56518
2018,30-45 y.,Very often,0.12155,821,6711,0.11373,0.12936
2018,46-65 y.,Very seldom,0.02348,206,9611,0.02045,0.02650
2018,46-65 y.,Seldom,0.08615,755,9611,0.08054,0.09176
2018,46-65 y.,Sometimes,0.33336,3131,9611,0.32393,0.34278
2018,46-65 y.,Often,0.48522,4742,9611,0.47523,0.49522
2018,46-65 y.,Very often,0.07179,777,9611,0.06663,0.07695
2018,66 and older,Very seldom,0.01906,109,4979,0.01526,0.02286
2018,66 and older,Seldom,0.10843,460,4979,0.09980,0.11707
2018,66 and older,Sometimes,0.35990,1709,4979,0.34656,0.37323
2018,66 and older,Often,0.45222,2384,4979,0.43839,0.46604
2018,66 and older,Very often,0.06039,317,4979,0.05378,0.06701
2019,17-29 y.,Very seldom,0.00570,33,3834,0.00332,0.00808
2019,17-29 y.,Seldom,0.04406,153,3834,0.03757,0.05056
2019,17-29 y.,Sometimes,0.20746,791,3834,0.19462,0.22029
2019,17-29 y.,Often,0.55835,2173,3834,0.54263,0.57407
2019,17-29 y.,Very often,0.18443,684,3834,0.17215,0.19671
2019,30-45 y.,Very seldom,0.01435,80,6285,0.01141,0.01729
2019,30-45 y.,Seldom,0.04850,308,6285,0.04319,0.05381
2019,30-45 y.,Sometimes,0.24419,1485,6285,0.23357,0.25481
2019,30-45 y.,Often,0.56579,3557,6285,0.55353,0.57804
2019,30-45 y.,Very often,0.12717,855,6285,0.11893,0.13541
2019,46-65 y.,Very seldom,0.02224,178,10410,0.01940,0.02507
2019,46-65 y.,Seldom,0.08765,746,10410,0.08221,0.09308
2019,46-65 y.,Sometimes,0.32845,3208,10410,0.31943,0.33748
2019,46-65 y.,Often,0.48546,5339,10410,0.47586,0.49507
2019,46-65 y.,Very often,0.07620,939,10410,0.07110,0.08130
2019,66 and older,Very seldom,0.03363,136,5156,0.02871,0.03855
2019,66 and older,Seldom,0.10347,459,5156,0.09516,0.11179
2019,66 and older,Sometimes,0.36788,1655,5156,0.35471,0.38104
2019,66 and older,Often,0.43875,2540,5156,0.42520,0.45229
2019,66 and older,Very often,0.05627,366,5156,0.04998,0.06257
2020,17-29 y.,Very seldom,0.00736,49,4335,0.00482,0.00990
2020,17-29 y.,Seldom,0.05297,208,4335,0.04631,0.05964
2020,17-29 y.,Sometimes,0.20330,900,4335,0.19132,0.21528
2020,17-29 y.,Often,0.56036,2390,4335,0.54558,0.57514
2020,17-29 y.,Very often,0.17601,788,4335,0.16467,0.18734
2020,30-45 y.,Very seldom,0.01507,96,6627,0.01213,0.01800
2020,30-45 y.,Seldom,0.06011,389,6627,0.05439,0.06583
2020,30-45 y.,Sometimes,0.25466,1675,6627,0.24417,0.26516
2020,30-45 y.,Often,0.55189,3552,6627,0.53991,0.56386
2020,30-45 y.,Very often,0.11827,915,6627,0.11049,0.12605
2020,46-65 y.,Very seldom,0.02677,199,9785,0.02357,0.02997
2020,46-65 y.,Seldom,0.09435,823,9785,0.08856,0.10014
2020,46-65 y.,Sometimes,0.33692,3101,9785,0.32755,0.34628
2020,46-65 y.,Often,0.48242,4912,9785,0.47252,0.49232
2020,46-65 y.,Very often,0.05954,750,9785,0.05485,0.06423
2020,66 and older,Very seldom,0.02890,116,4869,0.02420,0.03361
2020,66 and older,Seldom,0.10706,436,4869,0.09837,0.11574
2020,66 and older,Sometimes,0.35773,1639,4869,0.34426,0.37119
2020,66 and older,Often,0.44848,2357,4869,0.43451,0.46245
2020,66 and older,Very often,0.05783,321,4869,0.05128,0.06439
2021,17-29 y.,Very seldom,0.00772,31,2706,0.00442,0.01102
2021,17-29 y.,Seldom,0.04689,132,2706,0.03892,0.05485
2021,17-29 y.,Sometimes,0.21605,552,2706,0.20054,0.23156
2021,17-29 y.,Often,0.56661,1502,2706,0.54794,0.58528
2021,17-29 y.,Very often,0.16273,489,2706,0.14882,0.17664
2021,30-45 y.,Very seldom,0.01674,47,4149,0.01283,0.02064
2021,30-45 y.,Seldom,0.06676,276,4149,0.05916,0.07435
2021,30-45 y.,Sometimes,0.22724,908,4149,0.21449,0.24000
2021,30-45 y.,Often,0.56361,2355,4149,0.54852,0.57870
2021,30-45 y.,Very often,0.12565,563,4149,0.11556,0.13574
2021,46-65 y.,Very seldom,0.01990,118,6789,0.01658,0.02323
2021,46-65 y.,Seldom,0.09121,563,6789,0.08436,0.09806
2021,46-65 y.,Sometimes,0.29390,1883,6789,0.28306,0.30473
2021,46-65 y.,Often,0.51054,3589,6789,0.49865,0.52243
2021,46-65 y.,Very often,0.08445,636,6789,0.07784,0.09107
2021,66 and older,Very seldom,0.01810,64,3539,0.01371,0.02249
2021,66 and older,Seldom,0.10953,338,3539,0.09923,0.11982
2021,66 and older,Sometimes,0.31575,1041,3539,0.30043,0.33107
2021,66 and older,Often,0.47093,1766,3539,0.45448,0.48738
2021,66 and older,Very often,0.08570,330,3539,0.07647,0.09492
2022,17-29 y.,Very seldom,0.01543,82,5256,0.01210,0.01877
2022,17-29 y.,Seldom,0.05704,303,5256,0.05077,0.06331
2022,17-29 y.,Sometimes,0.21051,1237,5256,0.19949,0.22154
2022,17-29 y.,Often,0.57399,2849,5256,0.56062,0.58736
2022,17-29 y.,Very often,0.14302,785,5256,0.13355,0.15248
2022,30-45 y.,Very seldom,0.01937,151,8015,0.01635,0.02239
2022,30-45 y.,Seldom,0.07445,527,8015,0.06870,0.08020
2022,30-45 y.,Sometimes,0.25120,2000,8015,0.24171,0.26070
2022,30-45 y.,Often,0.52530,4264,8015,0.51437,0.53624
2022,30-45 y.,Very often,0.12967,1073,8015,0.12231,0.13703
2022,46-65 y.,Very seldom,0.02148,162,8721,0.01843,0.02452
2022,46-65 y.,Seldom,0.09663,735,8721,0.09042,0.10283
2022,46-65 y.,Sometimes,0.30860,2617,8721,0.29891,0.31830
2022,46-65 y.,Often,0.49254,4448,8721,0.48204,0.50303
2022,46-65 y.,Very often,0.08076,759,8721,0.07504,0.08648
2022,66 and older,Very seldom,0.02877,96,4092,0.02364,0.03389
2022,66 and older,Seldom,0.10407,368,4092,0.09471,0.11342
2022,66 and older,Sometimes,0.32273,1226,4092,0.30840,0.33706
2022,66 and older,Often,0.46636,2047,4092,0.45107,0.48165
2022,66 and older,Very often,0.07808,355,4092,0.06986,0.08630
