"year","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2000","1-Pers.- Haushalt","1.74","1.5","3260","1","1","2","2","2","1.72","1.76","1","2","2","2"
"2000","Alleinerziehende","1.75","1.5","763","1","1","2","2","2","1.72","1.78","1","2","2","2"
"2000","Paar mit Kind(ern)","1.45","1","4630","1","1","2","2","2","1.44","1.46","1","2","1","1"
"2000","Sonstige","1.42","1","329","1","1","2","2","2","1.37","1.47","1","2","1","1"
"2001","(Ehe-)Paar ohne Kind(er)","1.49","1","3589","1","1","2","2","2","1.47","1.51","1","2","1","2"
"2001","1-Pers.- Haushalt","1.74","1.5","2926","1","1","2","2","2","1.72","1.76","1","2","2","2"
"2001","Alleinerziehende","1.74","1.5","706","1","1","2","2","2","1.71","1.77","1","2","2","2"
"2001","Paar mit Kind(ern)","1.44","1","4175","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2001","Sonstige","1.38","1","284","1","1","2","2","2","1.32","1.44","1","2","1","1"
"2002","(Ehe-)Paar ohne Kind(er)","1.48","1","3902","1","1","2","2","2","1.46","1.5","1","2","1","1"
"2002","1-Pers.- Haushalt","1.73","1.5","2937","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2002","Alleinerziehende","1.73","1.5","711","1","1","2","2","2","1.7","1.76","1","2","2","2"
"2002","Paar mit Kind(ern)","1.43","1","4384","1","1","2","2","2","1.42","1.44","1","2","1","1"
"2002","Sonstige","1.37","1","278","1","1","2","2","2","1.31","1.43","1","2","1","1"
"2003","(Ehe-)Paar ohne Kind(er)","1.48","1","3818","1","1","2","2","2","1.46","1.5","1","2","1","1"
"2003","1-Pers.- Haushalt","1.73","1.5","2915","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2003","Alleinerziehende","1.76","1.5","699","1","2","2","2","2","1.73","1.79","1","2","2","2"
"2003","Paar mit Kind(ern)","1.43","1","4135","1","1","2","2","2","1.42","1.44","1","2","1","1"
"2003","Sonstige","1.44","1","237","1","1","2","2","2","1.38","1.5","1","2","1","1"
"2004","(Ehe-)Paar ohne Kind(er)","1.49","1","3819","1","1","2","2","2","1.47","1.51","1","2","1","1"
"2004","1-Pers.- Haushalt","1.72","1.5","2858","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2004","Alleinerziehende","1.77","1.5","682","1","2","2","2","2","1.74","1.8","1","2","2","2"
"2004","Paar mit Kind(ern)","1.43","1","3962","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2004","Sonstige","1.43","1","222","1","1","2","2","2","1.37","1.49","1","2","1","1"
"2005","(Ehe-)Paar ohne Kind(er)","1.49","1","3692","1","1","2","2","2","1.47","1.51","1","2","1","1"
"2005","1-Pers.- Haushalt","1.73","1.5","2904","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2005","Alleinerziehende","1.78","1.5","694","1","2","2","2","2","1.75","1.81","1","2","2","2"
"2005","Paar mit Kind(ern)","1.44","1","3702","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2005","Sonstige","1.41","1","206","1","1","2","2","2","1.34","1.48","1","2","1","1"
"2006","(Ehe-)Paar ohne Kind(er)","1.48","1","4158","1","1","2","2","2","1.46","1.5","1","2","1","1"
"2006","1-Pers.- Haushalt","1.72","1.5","3287","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2006","Alleinerziehende","1.77","1.5","772","1","2","2","2","2","1.74","1.8","1","2","2","2"
"2006","Paar mit Kind(ern)","1.45","1","3836","1","1","2","2","2","1.43","1.47","1","2","1","1"
"2006","Sonstige","1.4","1","210","1","1","2","2","2","1.34","1.46","1","2","1","1"
"2007","(Ehe-)Paar ohne Kind(er)","1.47","1","3876","1","1","2","2","2","1.45","1.49","1","2","1","1"
"2007","1-Pers.- Haushalt","1.72","1.5","3109","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2007","Alleinerziehende","1.76","1.5","711","1","2","2","2","2","1.73","1.79","1","2","2","2"
"2007","Paar mit Kind(ern)","1.43","1","3576","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2007","Sonstige","1.43","1","181","1","1","2","2","2","1.36","1.5","1","2","1","1"
"2008","(Ehe-)Paar ohne Kind(er)","1.46","1","3734","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2008","1-Pers.- Haushalt","1.71","1.5","2986","1","1","2","2","2","1.69","1.73","1","2","2","2"
"2008","Alleinerziehende","1.76","1.5","682","1","2","2","2","2","1.73","1.79","1","2","2","2"
"2008","Paar mit Kind(ern)","1.41","1","3266","1","1","2","2","2","1.39","1.43","1","2","1","1"
"2008","Sonstige","1.4","1","154","1","1","2","2","2","1.32","1.48","1","2","1","1"
"2009","(Ehe-)Paar ohne Kind(er)","1.45","1","3550","1","1","2","2","2","1.43","1.47","1","2","1","1"
"2009","1-Pers.- Haushalt","1.7","1.5","2847","1","1","2","2","2","1.68","1.72","1","2","2","2"
"2009","Alleinerziehende","1.75","1.5","634","1","1","2","2","2","1.71","1.79","1","2","2","2"
"2009","Paar mit Kind(ern)","1.39","1","3009","1","1","2","2","2","1.37","1.41","1","2","1","1"
"2009","Sonstige","1.41","1","137","1","1","2","2","2","1.33","1.49","1","2","1","1"
"2010","(Ehe-)Paar ohne Kind(er)","1.44","1","3372","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2010","1-Pers.- Haushalt","1.68","1.5","2698","1","1","2","2","2","1.66","1.7","1","2","2","2"
"2010","Alleinerziehende","1.75","1.5","1848","1","2","2","2","2","1.73","1.77","1","2","2","2"
"2010","Paar mit Kind(ern)","1.39","1","5713","1","1","2","2","2","1.38","1.4","1","2","1","1"
"2010","Sonstige","1.33","1","168","1","1","2","2","2","1.26","1.4","1","2","1","1"
"2011","(Ehe-)Paar ohne Kind(er)","1.43","1","4374","1","1","2","2","2","1.42","1.44","1","2","1","1"
"2011","1-Pers.- Haushalt","1.69","1.5","3535","1","1","2","2","2","1.67","1.71","1","2","2","2"
"2011","Alleinerziehende","1.74","1.5","2306","1","1","2","2","2","1.72","1.76","1","2","2","2"
"2011","Paar mit Kind(ern)","1.39","1","6168","1","1","2","2","2","1.38","1.4","1","2","1","1"
"2011","Sonstige","1.43","1","220","1","1","2","2","2","1.36","1.5","1","2","1","2"
"2012","(Ehe-)Paar ohne Kind(er)","1.43","1","4450","1","1","2","2","2","1.42","1.44","1","2","1","1"
"2012","1-Pers.- Haushalt","1.69","1.5","3683","1","1","2","2","2","1.68","1.7","1","2","2","2"
"2012","Alleinerziehende","1.74","1.5","2179","1","1","2","2","2","1.72","1.76","1","2","2","2"
"2012","Paar mit Kind(ern)","1.39","1","5774","1","1","2","2","2","1.38","1.4","1","2","1","1"
"2012","Sonstige","1.41","1","217","1","1","2","2","2","1.34","1.48","1","2","1","2"
"2013","(Ehe-)Paar ohne Kind(er)","1.42","1","4639","1","1","2","2","2","1.41","1.43","1","2","1","1"
"2013","1-Pers.- Haushalt","1.69","1.5","3844","1","1","2","2","2","1.68","1.7","1","2","2","2"
"2013","Alleinerziehende","1.73","1.5","2245","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2013","Paar mit Kind(ern)","1.4","1","6641","1","1","2","2","2","1.39","1.41","1","2","1","1"
"2013","Sonstige","1.56","1.5","501","1","1","2","2","2","1.52","1.6","1","2","2","2"
"2014","(Ehe-)Paar ohne Kind(er)","1.43","1","4363","1","1","2","2","2","1.42","1.44","1","2","1","1"
"2014","1-Pers.- Haushalt","1.69","1.5","3566","1","1","2","2","2","1.68","1.7","1","2","2","2"
"2014","Alleinerziehende","1.73","1.5","1815","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2014","Paar mit Kind(ern)","1.4","1","5700","1","1","2","2","2","1.39","1.41","1","2","1","1"
"2014","Sonstige","1.53","1.5","384","1","1","2","2","2","1.48","1.58","1","2","2","2"
"2015","(Ehe-)Paar ohne Kind(er)","1.42","1","4376","1","1","2","2","2","1.41","1.43","1","2","1","1"
"2015","1-Pers.- Haushalt","1.68","1.5","3627","1","1","2","2","2","1.67","1.69","1","2","2","2"
"2015","Alleinerziehende","1.73","1.5","1711","1","1","2","2","2","1.71","1.75","1","2","2","2"
"2015","Paar mit Kind(ern)","1.39","1","5659","1","1","2","2","2","1.38","1.4","1","2","1","1"
"2015","Sonstige","1.55","1.5","391","1","1","2","2","2","1.5","1.6","1","2","2","2"
"2016","(Ehe-)Paar ohne Kind(er)","1.41","1","4097","1","1","2","2","2","1.39","1.43","1","2","1","1"
"2016","1-Pers.- Haushalt","1.67","1.5","3387","1","1","2","2","2","1.65","1.69","1","2","2","2"
"2016","Alleinerziehende","1.71","1.5","1524","1","1","2","2","2","1.69","1.73","1","2","2","2"
"2016","Paar mit Kind(ern)","1.4","1","4990","1","1","2","2","2","1.39","1.41","1","2","1","1"
"2016","Sonstige","1.58","1.5","303","1","1","2","2","2","1.53","1.63","1","2","2","2"
"2017","(Ehe-)Paar ohne Kind(er)","1.4","1","4678","1","1","2","2","2","1.39","1.41","1","2","1","1"
"2017","1-Pers.- Haushalt","1.68","1.5","4135","1","1","2","2","2","1.67","1.69","1","2","2","2"
"2017","Alleinerziehende","1.7","1.5","1702","1","1","2","2","2","1.68","1.72","1","2","2","2"
"2017","Paar mit Kind(ern)","1.41","1","6439","1","1","2","2","2","1.4","1.42","1","2","2","2"
"2017","Sonstige","1.58","1.5","527","1","1","2","2","2","1.54","1.62","1","2","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","1.41","1","4638","1","1","2","2","2","1.4","1.42","1","2","1","1"
"2018","1-Pers.- Haushalt","1.67","1.5","4460","1","1","2","2","2","1.66","1.68","1","2","2","2"
"2018","Alleinerziehende","1.7","1.5","1741","1","1","2","2","2","1.68","1.72","1","2","2","2"
"2018","Paar mit Kind(ern)","1.4","1","6467","1","1","2","2","2","1.39","1.41","1","2","2","2"
"2018","Sonstige","1.55","1.5","572","1","1","2","2","2","1.51","1.59","1","2","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","1.4","1","5175","1","1","2","2","2","1.39","1.41","1","2","1","1"
"2019","1-Pers.- Haushalt","1.67","1.5","4644","1","1","2","2","2","1.66","1.68","1","2","2","2"
"2019","Alleinerziehende","1.72","1.5","1622","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2019","Paar mit Kind(ern)","1.39","1","6531","1","1","2","2","2","1.38","1.4","1","2","2","2"
"2019","Sonstige","1.57","1.5","512","1","1","2","2","2","1.53","1.61","1","2","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","1.42","1","5196","1","1","2","2","2","1.41","1.43","1","2","1","2"
"2020","1-Pers.- Haushalt","1.68","1.5","5430","1","1","2","2","2","1.67","1.69","1","2","2","2"
"2020","Alleinerziehende","1.71","1.5","1600","1","1","2","2","2","1.69","1.73","1","2","2","2"
"2020","Paar mit Kind(ern)","1.4","1","6574","1","1","2","2","2","1.39","1.41","1","2","2","2"
"2020","Sonstige","1.53","1.5","629","1","1","2","2","2","1.5","1.56","1","2","2","2"
