"year","hhtyp","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1990","Paar mit Kind(ern)","Westdeutschland","1.46","1","1948","1","1","2","2","2","1.44","1.48","1","2","2","2"
"1990","Sonstige","Ostdeutschland","1.49","1","111","1","1","2","2","2","1.4","1.58","1","2","1","2"
"1990","Sonstige","Westdeutschland","1.42","1","201","1","1","2","2","2","1.35","1.49","1","2","1","2"
"1991","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.69","1.5","446","1","1","2","2","2","1.65","1.73","1","2","2","2"
"1991","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.55","1.5","1208","1","1","2","2","2","1.52","1.58","1","2","2","2"
"1991","1-Pers.- Haushalt","Ostdeutschland","1.86","1.5","285","1","2","2","2","2","1.82","1.9","1","2","2","2"
"1991","1-Pers.- Haushalt","Westdeutschland","1.77","1.5","1008","1","2","2","2","2","1.74","1.8","1","2","2","2"
"1991","Alleinerziehende","Ostdeutschland","1.84","1.5","113","1","2","2","2","2","1.77","1.91","1","2","2","2"
"1991","Alleinerziehende","Westdeutschland","1.59","1.5","270","1","1","2","2","2","1.53","1.65","1","2","2","2"
"1991","Paar mit Kind(ern)","Ostdeutschland","1.69","1.5","1042","1","1","2","2","2","1.66","1.72","1","2","2","2"
"1991","Paar mit Kind(ern)","Westdeutschland","1.45","1","1952","1","1","2","2","2","1.43","1.47","1","2","2","2"
"1991","Sonstige","Ostdeutschland","1.53","1.5","101","1","1","2","2","2","1.43","1.63","1","2","1","2"
"1991","Sonstige","Westdeutschland","1.43","1","203","1","1","2","2","2","1.36","1.5","1","2","1","2"
"1992","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.7","1.5","466","1","1","2","2","2","1.66","1.74","1","2","2","2"
"1992","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.53","1.5","1229","1","1","2","2","2","1.5","1.56","1","2","2","2"
"1992","1-Pers.- Haushalt","Ostdeutschland","1.86","1.5","296","1","2","2","2","2","1.82","1.9","1","2","2","2"
"1992","1-Pers.- Haushalt","Westdeutschland","1.76","1.5","1006","1","2","2","2","2","1.73","1.79","1","2","2","2"
"1992","Alleinerziehende","Ostdeutschland","1.83","1.5","122","1","2","2","2","2","1.76","1.9","1","2","2","2"
"1992","Alleinerziehende","Westdeutschland","1.62","1.5","271","1","1","2","2","2","1.56","1.68","1","2","2","2"
"1992","Paar mit Kind(ern)","Ostdeutschland","1.69","1.5","958","1","1","2","2","2","1.66","1.72","1","2","2","2"
"1992","Paar mit Kind(ern)","Westdeutschland","1.44","1","1942","1","1","2","2","2","1.42","1.46","1","2","2","2"
"1992","Sonstige","Ostdeutschland","1.56","1.5","104","1","1","2","2","2","1.46","1.66","1","2","1","2"
"1992","Sonstige","Westdeutschland","1.42","1","209","1","1","2","2","2","1.35","1.49","1","2","1","2"
"1993","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.69","1.5","477","1","1","2","2","2","1.65","1.73","1","2","2","2"
"1993","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.52","1.5","1247","1","1","2","2","2","1.49","1.55","1","2","2","2"
"1993","1-Pers.- Haushalt","Ostdeutschland","1.88","1.5","300","1","2","2","2","2","1.84","1.92","1","2","2","2"
"1993","1-Pers.- Haushalt","Westdeutschland","1.75","1.5","1061","1","2","2","2","2","1.72","1.78","1","2","2","2"
"1993","Alleinerziehende","Ostdeutschland","1.79","1.5","121","1","2","2","2","2","1.72","1.86","1","2","2","2"
"1993","Alleinerziehende","Westdeutschland","1.67","1.5","256","1","1","2","2","2","1.61","1.73","1","2","2","2"
"1993","Paar mit Kind(ern)","Ostdeutschland","1.65","1.5","895","1","1","2","2","2","1.62","1.68","1","2","2","2"
"1993","Paar mit Kind(ern)","Westdeutschland","1.44","1","1898","1","1","2","2","2","1.42","1.46","1","2","2","2"
"1993","Sonstige","Ostdeutschland","1.61","1.5","92","1","1","2","2","2","1.51","1.71","1","2","1","2"
"1993","Sonstige","Westdeutschland","1.39","1","222","1","1","2","2","2","1.32","1.46","1","2","1","2"
"1994","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.69","1.5","492","1","1","2","2","2","1.65","1.73","1","2","2","2"
"1994","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.53","1.5","1277","1","1","2","2","2","1.5","1.56","1","2","2","2"
"1994","1-Pers.- Haushalt","Ostdeutschland","1.87","1.5","315","1","2","2","2","2","1.83","1.91","1","2","2","2"
"1994","1-Pers.- Haushalt","Westdeutschland","1.74","1.5","1045","1","1","2","2","2","1.71","1.77","1","2","2","2"
"1994","Alleinerziehende","Ostdeutschland","1.8","1.5","107","1","2","2","2","2","1.72","1.88","1","2","2","2"
"1994","Alleinerziehende","Westdeutschland","1.67","1.5","254","1","1","2","2","2","1.61","1.73","1","2","2","2"
"1994","Paar mit Kind(ern)","Ostdeutschland","1.65","1.5","852","1","1","2","2","2","1.62","1.68","1","2","2","2"
"1994","Paar mit Kind(ern)","Westdeutschland","1.42","1","1846","1","1","2","2","2","1.4","1.44","1","2","2","2"
"1994","Sonstige","Ostdeutschland","1.62","1.5","94","1","1","2","2","2","1.52","1.72","1","2","1","2"
"1994","Sonstige","Westdeutschland","1.43","1","211","1","1","2","2","2","1.36","1.5","1","2","1","2"
"1995","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.67","1.5","497","1","1","2","2","2","1.63","1.71","1","2","2","2"
"1995","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.53","1.5","1330","1","1","2","2","2","1.5","1.56","1","2","2","2"
"1995","1-Pers.- Haushalt","Ostdeutschland","1.86","1.5","325","1","2","2","2","2","1.82","1.9","1","2","2","2"
"1995","1-Pers.- Haushalt","Westdeutschland","1.73","1.5","1079","1","1","2","2","2","1.7","1.76","1","2","2","2"
"1995","Alleinerziehende","Ostdeutschland","1.78","1.5","112","1","2","2","2","2","1.71","1.85","1","2","2","2"
"1995","Alleinerziehende","Westdeutschland","1.64","1.5","264","1","1","2","2","2","1.58","1.7","1","2","2","2"
"1995","Paar mit Kind(ern)","Ostdeutschland","1.63","1.5","808","1","1","2","2","2","1.6","1.66","1","2","2","2"
"1995","Paar mit Kind(ern)","Westdeutschland","1.43","1","1974","1","1","2","2","2","1.41","1.45","1","2","2","2"
"1995","Sonstige","Ostdeutschland","1.62","1.5","84","1","1","2","2","2","1.51","1.73","1","2","1","2"
"1995","Sonstige","Westdeutschland","1.45","1","224","1","1","2","2","2","1.38","1.52","1","2","1","2"
"1996","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.67","1.5","535","1","1","2","2","2","1.63","1.71","1","2","2","2"
"1996","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.51","1.5","1306","1","1","2","2","2","1.48","1.54","1","2","2","2"
"1996","1-Pers.- Haushalt","Ostdeutschland","1.88","1.5","344","1","2","2","2","2","1.85","1.91","1","2","2","2"
"1996","1-Pers.- Haushalt","Westdeutschland","1.74","1.5","1089","1","1","2","2","2","1.71","1.77","1","2","2","2"
"1996","Alleinerziehende","Ostdeutschland","1.79","1.5","109","1","2","2","2","2","1.71","1.87","1","2","2","2"
"1996","Alleinerziehende","Westdeutschland","1.66","1.5","278","1","1","2","2","2","1.61","1.71","1","2","2","2"
"1996","Paar mit Kind(ern)","Ostdeutschland","1.61","1.5","764","1","1","2","2","2","1.58","1.64","1","2","2","2"
"1996","Paar mit Kind(ern)","Westdeutschland","1.42","1","1922","1","1","2","2","2","1.4","1.44","1","2","2","2"
"1996","Sonstige","Ostdeutschland","1.6","1.5","86","1","1","2","2","2","1.49","1.71","1","2","1","2"
"1996","Sonstige","Westdeutschland","1.39","1","198","1","1","2","2","2","1.32","1.46","1","2","1","2"
"1997","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.66","1.5","548","1","1","2","2","2","1.62","1.7","1","2","2","2"
"1997","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.5","1.5","1331","1","1","2","2","2","1.47","1.53","1","2","2","2"
"1997","1-Pers.- Haushalt","Ostdeutschland","1.87","1.5","349","1","2","2","2","2","1.84","1.9","1","2","2","2"
"1997","1-Pers.- Haushalt","Westdeutschland","1.73","1.5","1053","1","1","2","2","2","1.7","1.76","1","2","2","2"
"1997","Alleinerziehende","Ostdeutschland","1.81","1.5","116","1","2","2","2","2","1.74","1.88","1","2","2","2"
"1997","Alleinerziehende","Westdeutschland","1.68","1.5","275","1","1","2","2","2","1.63","1.73","1","2","2","2"
"1997","Paar mit Kind(ern)","Ostdeutschland","1.59","1.5","727","1","1","2","2","2","1.55","1.63","1","2","2","2"
"1997","Paar mit Kind(ern)","Westdeutschland","1.41","1","1868","1","1","2","2","2","1.39","1.43","1","2","2","2"
"1997","Sonstige","Ostdeutschland","1.58","1.5","81","1","1","2","2","2","1.47","1.69","1","2","1","2"
"1997","Sonstige","Westdeutschland","1.42","1","198","1","1","2","2","2","1.35","1.49","1","2","1","2"
"1998","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.63","1.5","598","1","1","2","2","2","1.59","1.67","1","2","2","2"
"1998","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.49","1","1581","1","1","2","2","2","1.47","1.51","1","2","2","2"
"1998","1-Pers.- Haushalt","Ostdeutschland","1.83","1.5","403","1","2","2","2","2","1.79","1.87","1","2","2","2"
"1998","1-Pers.- Haushalt","Westdeutschland","1.73","1.5","1303","1","1","2","2","2","1.71","1.75","1","2","2","2"
"1998","Alleinerziehende","Ostdeutschland","1.87","1.5","123","1","2","2","2","2","1.81","1.93","1","2","2","2"
"1998","Alleinerziehende","Westdeutschland","1.69","1.5","325","1","1","2","2","2","1.64","1.74","1","2","2","2"
"1998","Paar mit Kind(ern)","Ostdeutschland","1.54","1.5","758","1","1","2","2","2","1.5","1.58","1","2","1","2"
"1998","Paar mit Kind(ern)","Westdeutschland","1.42","1","2059","1","1","2","2","2","1.4","1.44","1","2","1","2"
"1998","Sonstige","Ostdeutschland","1.67","1.5","78","1","1","2","2","2","1.56","1.78","1","2","1","2"
"1998","Sonstige","Westdeutschland","1.43","1","189","1","1","2","2","2","1.36","1.5","1","2","1","2"
"1999","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.64","1.5","603","1","1","2","2","2","1.6","1.68","1","2","2","2"
"1999","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.49","1","1553","1","1","2","2","2","1.47","1.51","1","2","2","2"
"1999","1-Pers.- Haushalt","Ostdeutschland","1.81","1.5","417","1","2","2","2","2","1.77","1.85","1","2","2","2"
"1999","1-Pers.- Haushalt","Westdeutschland","1.73","1.5","1221","1","1","2","2","2","1.71","1.75","1","2","2","2"
"1999","Alleinerziehende","Ostdeutschland","1.87","1.5","138","1","2","2","2","2","1.81","1.93","1","2","2","2"
"1999","Alleinerziehende","Westdeutschland","1.71","1.5","309","1","1","2","2","2","1.66","1.76","1","2","2","2"
"1999","Paar mit Kind(ern)","Ostdeutschland","1.54","1.5","729","1","1","2","2","2","1.5","1.58","1","2","1","2"
"1999","Paar mit Kind(ern)","Westdeutschland","1.41","1","2004","1","1","2","2","2","1.39","1.43","1","2","1","2"
"1999","Sonstige","Ostdeutschland","1.68","1.5","43","1","1","2","2","2","1.52","1.84","1","2","1","2"
"1999","Sonstige","Westdeutschland","1.41","1","126","1","1","2","2","2","1.32","1.5","1","2","1","2"
"2000","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.62","1.5","965","1","1","2","2","2","1.59","1.65","1","2","2","2"
"2000","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.46","1","3003","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2000","1-Pers.- Haushalt","Ostdeutschland","1.83","1.5","763","1","2","2","2","2","1.8","1.86","1","2","2","2"
"2000","1-Pers.- Haushalt","Westdeutschland","1.72","1.5","2497","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2000","Alleinerziehende","Ostdeutschland","1.84","1.5","208","1","2","2","2","2","1.79","1.89","1","2","2","2"
"2000","Alleinerziehende","Westdeutschland","1.72","1.5","555","1","1","2","2","2","1.68","1.76","1","2","2","2"
"2000","Paar mit Kind(ern)","Ostdeutschland","1.5","1","1070","1","1","2","2","2","1.47","1.53","1","2","1","1"
"2000","Paar mit Kind(ern)","Westdeutschland","1.44","1","3560","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2000","Sonstige","Ostdeutschland","1.56","1.5","68","1","1","2","2","2","1.44","1.68","1","2","1","2"
"2000","Sonstige","Westdeutschland","1.39","1","261","1","1","2","2","2","1.33","1.45","1","2","1","1"
"2001","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.61","1.5","925","1","1","2","2","2","1.58","1.64","1","2","2","2"
"2001","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.46","1","2664","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2001","1-Pers.- Haushalt","Ostdeutschland","1.82","1.5","706","1","2","2","2","2","1.79","1.85","1","2","2","2"
"2001","1-Pers.- Haushalt","Westdeutschland","1.72","1.5","2220","1","1","2","2","2","1.7","1.74","1","2","2","2"
"2001","Alleinerziehende","Ostdeutschland","1.8","1.5","192","1","2","2","2","2","1.74","1.86","1","2","2","2"
"2001","Alleinerziehende","Westdeutschland","1.72","1.5","514","1","1","2","2","2","1.68","1.76","1","2","2","2"
"2001","Paar mit Kind(ern)","Ostdeutschland","1.49","1","967","1","1","2","2","2","1.46","1.52","1","2","1","1"
"2001","Paar mit Kind(ern)","Westdeutschland","1.43","1","3208","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2001","Sonstige","Ostdeutschland","1.41","1","53","1","1","2","2","2","1.28","1.54","1","2","1","2"
"2001","Sonstige","Westdeutschland","1.37","1","231","1","1","2","2","2","1.31","1.43","1","2","1","1"
"2002","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.62","1.5","933","1","1","2","2","2","1.59","1.65","1","2","2","2"
"2002","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.44","1","2969","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2002","1-Pers.- Haushalt","Ostdeutschland","1.83","1.5","716","1","2","2","2","2","1.8","1.86","1","2","2","2"
"2002","1-Pers.- Haushalt","Westdeutschland","1.71","1.5","2221","1","1","2","2","2","1.69","1.73","1","2","2","2"
"2002","Alleinerziehende","Ostdeutschland","1.79","1.5","182","1","2","2","2","2","1.73","1.85","1","2","2","2"
"2002","Alleinerziehende","Westdeutschland","1.72","1.5","529","1","1","2","2","2","1.68","1.76","1","2","2","2"
"2002","Paar mit Kind(ern)","Ostdeutschland","1.48","1","957","1","1","2","2","2","1.45","1.51","1","2","1","1"
"2002","Paar mit Kind(ern)","Westdeutschland","1.42","1","3427","1","1","2","2","2","1.4","1.44","1","2","1","1"
"2002","Sonstige","Ostdeutschland","1.49","1","54","1","1","2","2","2","1.36","1.62","1","2","1","2"
"2002","Sonstige","Westdeutschland","1.35","1","224","1","1","2","2","2","1.29","1.41","1","2","1","1"
"2003","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.62","1.5","964","1","1","2","2","2","1.59","1.65","1","2","2","2"
"2003","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.44","1","2854","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2003","1-Pers.- Haushalt","Ostdeutschland","1.83","1.5","706","1","2","2","2","2","1.8","1.86","1","2","2","2"
"2003","1-Pers.- Haushalt","Westdeutschland","1.71","1.5","2209","1","1","2","2","2","1.69","1.73","1","2","2","2"
"2003","Alleinerziehende","Ostdeutschland","1.8","1.5","174","1","2","2","2","2","1.73","1.87","1","2","2","2"
"2003","Alleinerziehende","Westdeutschland","1.75","1.5","525","1","1","2","2","2","1.71","1.79","1","2","2","2"
"2003","Paar mit Kind(ern)","Ostdeutschland","1.46","1","909","1","1","2","2","2","1.43","1.49","1","2","1","1"
"2003","Paar mit Kind(ern)","Westdeutschland","1.43","1","3226","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2003","Sonstige","Ostdeutschland","1.57","1.5","52","1","1","2","2","2","1.43","1.71","1","2","1","2"
"2003","Sonstige","Westdeutschland","1.41","1","185","1","1","2","2","2","1.34","1.48","1","2","1","1"
"2004","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.62","1.5","949","1","1","2","2","2","1.59","1.65","1","2","2","2"
"2004","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.46","1","2870","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2004","1-Pers.- Haushalt","Ostdeutschland","1.84","1.5","698","1","2","2","2","2","1.81","1.87","1","2","2","2"
"2004","1-Pers.- Haushalt","Westdeutschland","1.69","1.5","2160","1","1","2","2","2","1.67","1.71","1","2","2","2"
"2004","Alleinerziehende","Ostdeutschland","1.82","1.5","179","1","2","2","2","2","1.76","1.88","1","2","2","2"
"2004","Alleinerziehende","Westdeutschland","1.76","1.5","503","1","2","2","2","2","1.72","1.8","1","2","2","2"
"2004","Paar mit Kind(ern)","Ostdeutschland","1.46","1","881","1","1","2","2","2","1.43","1.49","1","2","1","1"
"2004","Paar mit Kind(ern)","Westdeutschland","1.43","1","3081","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2004","Sonstige","Ostdeutschland","1.56","1.5","54","1","1","2","2","2","1.42","1.7","1","2","1","2"
"2004","Sonstige","Westdeutschland","1.4","1","168","1","1","2","2","2","1.33","1.47","1","2","1","1"
"2005","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.61","1.5","914","1","1","2","2","2","1.58","1.64","1","2","2","2"
"2005","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.46","1","2778","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2005","1-Pers.- Haushalt","Ostdeutschland","1.84","1.5","713","1","2","2","2","2","1.81","1.87","1","2","2","2"
"2005","1-Pers.- Haushalt","Westdeutschland","1.7","1.5","2191","1","1","2","2","2","1.68","1.72","1","2","2","2"
"2005","Alleinerziehende","Ostdeutschland","1.81","1.5","186","1","2","2","2","2","1.75","1.87","1","2","2","2"
"2005","Alleinerziehende","Westdeutschland","1.77","1.5","508","1","2","2","2","2","1.73","1.81","1","2","2","2"
"2005","Paar mit Kind(ern)","Ostdeutschland","1.46","1","832","1","1","2","2","2","1.43","1.49","1","2","1","1"
"2005","Paar mit Kind(ern)","Westdeutschland","1.43","1","2870","1","1","2","2","2","1.41","1.45","1","2","1","1"
"2005","Sonstige","Ostdeutschland","1.52","1.5","46","1","1","2","2","2","1.38","1.66","1","2","1","1"
"2005","Sonstige","Westdeutschland","1.39","1","160","1","1","2","2","2","1.31","1.47","1","2","1","1"
"2006","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.6","1.5","1026","1","1","2","2","2","1.57","1.63","1","2","2","2"
"2006","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.46","1","3132","1","1","2","2","2","1.44","1.48","1","2","1","1"
"2006","1-Pers.- Haushalt","Ostdeutschland","1.82","1.5","815","1","2","2","2","2","1.79","1.85","1","2","2","2"
"2006","1-Pers.- Haushalt","Westdeutschland","1.7","1.5","2472","1","1","2","2","2","1.68","1.72","1","2","2","2"
"2006","Alleinerziehende","Ostdeutschland","1.82","1.5","190","1","2","2","2","2","1.76","1.88","1","2","2","2"
"2006","Alleinerziehende","Westdeutschland","1.76","1.5","582","1","2","2","2","2","1.72","1.8","1","2","2","2"
"2006","Paar mit Kind(ern)","Ostdeutschland","1.48","1","853","1","1","2","2","2","1.45","1.51","1","2","1","1"
"2006","Paar mit Kind(ern)","Westdeutschland","1.44","1","2983","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2006","Sonstige","Ostdeutschland","1.49","1","43","1","1","2","2","2","1.35","1.63","1","2","1","1"
"2006","Sonstige","Westdeutschland","1.39","1","167","1","1","2","2","2","1.32","1.46","1","2","1","1"
"2007","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","1.59","1.5","990","1","1","2","2","2","1.56","1.62","1","2","2","2"
"2007","(Ehe-)Paar ohne Kind(er)","Westdeutschland","1.44","1","2886","1","1","2","2","2","1.42","1.46","1","2","1","1"
"2007","1-Pers.- Haushalt","Ostdeutschland","1.82","1.5","763","1","2","2","2","2","1.79","1.85","1","2","2","2"
"2007","1-Pers.- Haushalt","Westdeutschland","1.69","1.5","2346","1","1","2","2","2","1.67","1.71","1","2","2","2"
"2007","Alleinerziehende","Ostdeutschland","1.8","1.5","185","1","2","2","2","2","1.74","1.86","1","2","2","2"
